tn,en,src_text,trg_text,Cosine_Score
"[ 0.13795444 -0.36173093  0.8402251  ...  1.1921316   1.3647147
  3.6898632 ]","[-9.2853926e-04 -9.7492608e-05  2.4249554e-02 ...  3.7217401e-02
  2.3567244e-02  6.7258529e-02]",Merero ya ga jaanong Kabinete e amogetse dipoelo tsa Samiti e e Tlwaelegileng ya Ditlhogo tsa Dinaga le Dipuso tsa Dinagatlhabololo tsa Borwa jwa Aforika ya bo 37 e e neng e tshwaretswe mo Aforika Borwa go tloga ka la bo 9 go fitlha ka la bo 20 Phatwe ka fa tlase ga setlhogo:,Cabinet met at Tuynhuys in Cape Town Issues in the environment Cabinet welcomed the outcomes of the 37th Southern African Development Community (SADC) Ordinary Summit of Heads of State and Government held in South Africa from 9 to 20 August 2017 under the theme:,0.826431
[0.65309125 0.340053   0.26398554 ... 1.2079813  1.190376   1.8551123 ],"[ 1.33422995e-02 -2.82980531e-04 -3.11500444e-05 ...  1.61480587e-02
  5.40079735e-02  6.39985874e-02]","Semphato le Lekala la Poraefete go Tlhabolola Madirelo le Boleng jwa Tirego mo Kgaolong .Samiti e e ne e lebile go tsenngwa tirisong ga Togamaano le Mosupatsela wa Madirelo mo SADC go itlhaganedisa kgolo ya ikonomi le tlhabololo mo kgaolon Togamaano e e ikaelela go fetola popego ya diikonomi tsa kgaolo le go rotloetsa koketso ya boleng go lebilwe temothuo, go epiwa ga diminerale le tsa melem Samiti e e gateletse tlhokego ya go nna le dipoelo tse di bonalang tse di dirisang bokgoni jwa dinaga tsa ronKabinete mmogo le Moporesitente Jacob Zuma e leboga Kgosi Mswati III, yo e leng Monnasetilo yo a neng a fologa setilo wa SADC ka seabe se se manontlhotlho le boeteledipele jwa gagwe, jaaka Aforika Borwa a rwala marapo a setilo sa SADC go tloga ka Phatwe 2017 go fitlha ka Phatwe 2012.","Partnering with the Private Sector in Developing Industry and Regional Value Chains .The summit focused on the implementation of the SADC Industrialization Strategy and Roadmap to accelerate economic growth and development in the regioThe strategy seeks to change the structure of the economies of the region and promotes value-addition with focus on agro-processing, mineral beneficiation and pharmaceutical The summit emphasized the need to have concrete outcomes that leverage on our national endowmentCabinet joins President Jacob Zuma in thanking His Majesty King Mswati III, the outgoing Chairperson of the SADC, for his valuable contribution and leadership, as South Africa assumes the role of chair of the SADC from August 2017 to August 2012.",0.86501235
"[ 0.96770924 -0.1416072   0.19013232 ...  0.98209673  2.063514
  2.6822126 ]","[ 0.01566741 -0.00185932  0.00081816 ...  0.01258318  0.03986602
  0.05340284]",Kabinete e akgola basadi botlhe le go romela ditebogo tsa yona go botlhe ba ba nnileng le seabe mo ketekong le segopotsong sa basadi jaaka re konosetsa Kgwedi ya Basadi ka fa tlase ga setlhogo:,"Cabinet salutes all women, and extends heartfelt thanks to those who participated in celebrating and commemorating women as we close Women s Month, under the theme:",0.86037874
[0.5545302  0.62349266 1.7302868  ... 0.76690686 0.8946041  0.99558663],[0.00098537 0.01124598 0.05130933 ... 0.01183198 0.02709249 0.02312784],"Ngwaga wa OR Tambo: Basadi ba Tshwaragane go tsweletsa pele Aforika Borwa .Le fa basadi ba nnile le diphitlhelelo tsa botlhokwa mo Aforika Borwa, go sa ntse go tlhokega go le gontsi mme manaane a puso a tla tswelela go tlhoma kwa setlhoeng go akarediwa ga basadi mo tlhabololong ya baagi ba rona, ikonomi le nag Basadi ba santse ba tswelela go itemogela maemo a a sa amogelegeng a tshotlako, tirisodikgoka, botlhoki le botlhokatir Kabinete e etse tlhoko Pegelo ya Dipalopalo tsa Botlhoki, e e rebotsweng ke Setheo sa Dipalopalo sa Aforika Borwa (StatsSA) mme e tla samagana nay Kabinete e netefaditse boineelo ba yona mo manaaneng a yona a a lebileng batlhoki, go lebilwe segolo bana ba ba tswang mo malapeng a a dikobo dikhutshwanMo dingwageng di le 23 tse di fetileng, puso e atolositse lenaane la dithebolelo tsa loago go baagi ba ba tlhokang le ba ba leng mo tlalelong go tloga go batho ba le 2,7 milione go fitlha go ba le 17 milion Lenaane le le akaretsa 91% ya bana ba ba nang le matshwanedi le 95,5% ya batsofe ba ba nang le matshwaned Dikolo di feta 20 000 di goeleditswe jaaka dikolo tse di sa duelelweng, mme baithuti ba feta dimilione di le robongwe ba tswelwa mosola ke lenaane la tlamelo ka dijo kwa dikolonSekema sa Boset haba sa Thuso ya Dit helete ya Baithuti (NSFAS) fa e sale ka 1999 se rebotse R72 bilione ya dikadimo le dikatso go baithuti ba malapa a a tlhokan Se se dirile gore baithuti ba feta dimilione di le pedi go tswa mo malapeng a a tlhokang ba fitlhelele dithuto tse dikgolwan Palogotlhe ya bana ba le 1,7 milione ba fitlhelela ditirelo tsa Dikolo tsa Thuto ya Bana ba Bannye, e leng kgato e e botlhokwa ya motheo wa thut Ka 2012, puso e tlhagisitse gape tsamaiso ya lenaane la boitekanelo mo dikolong e leng tsereganyo kgatlhanong le maparego mangwe a a ka kgoreletsang katlego ya baithuti bangwGodimo ga moo, puso e na le maano a le mmalwa kgatlhanong le botlhoki a a thusang go tlamela ka ditirelo tsa motheo go dimilione tsa malapa a a tlhokang jaaka tsa metsi a dipompo a mahala, tsa kgelelaleswe, tsa motlakase wa mahala le tsa go tsewa ga matlakal Puso e tsentse tirisong gape manaane a ditiro tsa botlhe le dikema tsa dintlo go kgontsha batlhoki go nna le dintlPuso e tla tswelela go batlana le tse dingwe tsa ditsela tsa go matlafatsa mangwe a manaane a tshireletso ya loago a a diretsweng go thusa batlhoki le baagi ba ba senang bokgon Kabinete e akgola go thankgololwa ga Ghana Radio Astronomy Observatory, ke Moporesitente wa Ghana Nana Akufo-Addo le Tona ya Aforika Borwa ya Saense le Thekenoloji, Mme Naledi PandoSeno se botlhokwa thata mo seabeng sa Aforika Borwa mo porojekeng ya Areing ya Sekwere kilometara (SKA).","The Year of OR Tambo: Women United in Moving South Arica Forward .Although women have made important gains in South Africa, more needs to be done and government programmes will continue to prioritise the involvement of women in developing our communities, the economy and countr Women still continue to face unacceptable levels of abuse and violence, poverty, unemploymen Cabinet noted the Poverty Trends Report released by Statistics South Africa and will engage with i Cabinet reiterated its commitment to its pro-poor programmes, particularly as it relates to children coming from poor householdOver the last 23 years, government has increased the social grants programme to poor and vulnerable communities from 2, 7 million to 17 million peopl This programme covers over 91% of eligible children and 95,5% of the eligible old age peopl Over 20 000 schools have been declared no-fee schools, with over nine million learners benefiting from the school nutrition programmeThe National Student Financial Aid Scheme has since 1999 disbursed more than R72 billion in loans and bursaries to students from poor household This has resulted in more than two million students from poor communities accessing tertiary educatio A total of 1,7 million children are accessing registered Early Childhood Development services, which is a critical foundation for educatio In 2012 government also introduced a school health programme, which is an intervention to some of the barriers that hinder progress in some of the learnerAdditionally, government has a number of anti-poverty measures which provide free access to basic services to millions of indigent families such as free piped water, sanitation, free electricity and refuse remova Government has also implemented public employment programmes and housing schemes to enable poor families to have houseGovernment will continue to find ways to strengthen some of the social security programmes that are designed to cushion the poor and vulnerable communitie Cabinet commends the launch of the Ghana Radio Astronomy Observatory, by the Ghanaian President Nana Akufo-Addo and South Africa s Minister of Science and Technology, Ms Naledi PandoThis is significant for Africa s participation in the Square Kilometre Array (SKA) projec The observatory in Ghana is the first other than South Africa, as one of the partner countrieAs SKA Africa partners, the SKA South Africa/Hartebeesthoek Radio Astronomy Observatory group collaborated with Ghana to harness the radio astronomy potential of the redundant satellite communication antenna at KuntunsThe Department of International Relations and Cooperation (DIRCO) has funded a large part of the conversion project through the African Renaissance and International Cooperation Fund, which is aimed at strengthening cooperation between South Africa and other African countrieA vital part of the effort towards building the SKA on the African continent over the next decade is to develop the skills, regulations and institutional capacity needed in SKA partner countries to optimise African participation in the projec Cabinet welcomes the announcement from the Minister of Environmental Affairs, Ms Edna Molewa that South Africa is finalizing in the outstanding three provinces, a verification and audits of all the existing privately owned rhino horn stockpileThe initial audit which was conducted by the provinces is being checked and verified by the national Department of Environmental AffairThis will assist in preventing the potential smuggling of illegally obtained rhino horns and will ensure that the country has full and accurate information on the number of horns in South Africa at any given time, as well as the registered owner of each one of such hornOn the ruling by the North Gauteng High Court on the issuing of the permit on the selling of Rhino horns to breeder Mr John Hume, which saw South Africa s first online auction of Rhino horn, Cabinet reiterates amongst several other operational conditions, that; the position permit holder, who must have acquired a sellers permit can only sell rhino horn to a person who has a buyers permit issued in terms of the National Environmental Management Biodiversity Act, 2004 (Act 10 of 2004), authorizing him/her to buy rhino horn from a sellers permit holder, in this case being Mr HumThe permit does not authorize international trade in rhino hor International trade on horn remains banned, in terms of the provisions on the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES).During the entire auction the department of environment must be granted access to the online auction to do the necessary compliance monitorinSouth Africa remains committed to a regulated process that manages the trade in threatened or protected species in line with the domestic legislation, as well as the legally binding provisions of the CITE Cabinet welcomes the High Court guilty verdict against the perpetrators involved in a case involving racially motivated violation of an African man by being put in a coffiThe guilty verdict will serve as a warning to those who still continue to harbor racial prejudices in the countr Cabinet reassures South Africans that any form of racism or act of hate will not be tolerate",0.8755004
[0.64807785 0.36050817 0.16799283 ... 0.7563005  0.90366375 0.8715847 ],"[ 0.0210116  -0.0005781   0.01057528 ...  0.02993448  0.03766426
  0.01894982]","Lefelopono le le kwa Ghana ke la ntlha morago ga Aforika Borwa, jaaka nngwe ya dinaga tse di nang le semphatJaaka balekane ba Aforika ba SKA, setlhopha sa SKA Aforika Borwa /Hartebeesthoek Radio Astronomy Observatory se dirisane le Ghana go momaganya bokgoni jwa bolepadinaledi jwa radio jwa eriele ya sathalaete ya tlhaeletsano e e neng e sa dire kwa Kuntus Lefapha la Dikamano le Tirisano tsa Bodit haba (DIRCO) le tlametse ka matlole karolo e kgolo ya porojeke ya phetolelo ka Letlole la Nt hwafatso ya Aforika le Tirisano ya Bodit haba, le maikaelelo a lona e leng go matlafatsa tirisano magareng ga Aforika Borwa le dinaga tse dingwe tsa AforikKarolo e e botlhokwa ya maiteko a go aga SKA mo kontinenteng ya Aforika mo dingwageng di le lesome tse di tlang ke go tlhabolola dinonofo, melawana le bokgoni jwa setheo jo bo tlhokegang mo dinageng tsa balekane tsa SKA go tlhatlosa seabe sa Aforika mo porojekeng en Kabinete e amogetse pegelo go tswa go Tona ya Merero ya Tikologo, Mme Edna Molewa ya gore Aforika Borwa o konosetsa mo diporofenseng di le tharo tse di neng di setse, netefatso le boruni jwa dinaka tsa ditshukudu tsa beng ba poraefete tsotlhe tse di leng ten Boruni jwa ntlha jo bo dirilweng ke diporofense bo sekasekwa le go netefadiwa ke Lefapha la Merero ya Tikologo la boset habSe se tla thusa mo go thibeleng kgonego ya go gweba ka dinaka tsa tshukudu ka bokhukhuntshwane le go netefatsa gore naga e na le tshedimosetso e e tletseng e bile e nepagetse ya palo ya dinaka mo Aforika Borwa ka nako nngwe le nngwe gammogo le mong yo o kwadisitsweng wa lenaka le lengwe le le lengwe la dinaka tseMo katlholong ya Kgotlatshekelokgolo ya Bokone jwa Gauteng ka ga tetla ya go rekisa dinaka tsa Tshukudu go morui, Rre John Hume, e e neng ya bona Aforika Borwa e nna le fantisi ya ntlha ka inthanete ya go rekisa dinaka tsa Tshukudu, Kabinete e gatelela gore gareng ga dipeelo tse dingwe tse di tshwanetsweng go obamelwa, ke gore maemo a motsholatetla, yo a tshwanetseng a bo a neilwe tetla ya go rekisa lenaka la tshukudu, a ka rekisetsa fela motho yo mongwe yo le ena a neilweng tetla ya go nna moreki e e rebotsweng go ya ka Molao wa Boset haba wa Taolo ya Tikologo le Ditshedi, 2004 (Molao wa bo 10 wa 2004), e e mo letlang go reka lenaka la tshukudu go tswa go motsholatetla ya go rekisa, mme mo ntlheng eno e tla bo e le Rre HumTetla eno ga e dumelele kgwebisano ya bodit haba ka dinaka tsa tshukud Kgwebisano ya bodit haba ka dinaka tsa tshukudu e santse e ileditswe, go ya ka ditlamelo tsa Tumalano ya Kgwebisano ya Bodit haba ka Ditshedi tse di mo Kotsing tsa Diphologolo le Dimela tsa Naga (CITES).","In aligning legislation with developments in the education landscape, Cabinet approved for the publication of the Basic Education Laws Amendment Bill of 2017 in the Government Gazette for public commenThe Bill is the outcome of the review of all basic education legislation with a view to enhancing organisational efficiency so as to improve school governance, leadership and accountability, transforming education services, and protecting vulnerable groups to ensure the well-being of learnerAmendments were proposed to the South African Schools Act, 1996 (Act 84 of 1996), and the Employment of Educators Act, 1998 (Act 76 of 1998) Upcoming events In September we will mark Heritage Month, Tourism Month, Arbor Week, Public Service Month, National Development Plan (NDP) Month and Thusong Service Centre Wee Further details on these events will be communicated by the relevant department As the chair of the SADC, South Africa has offered to host the SADC ICT Ministers Meeting from 4 to 7 September 2017 to discuss progress made on the implementation of the SADC Communications and ICT ProgrammMinister Ayanda Dlodlo and Minister Siyabonga Cwele will lead the South African delegation in this meetin The meeting is to provide guidance on strategic communications and ICT issues and also track implementation of decisions made at previous meeting South Africa will use the meeting to promote access to affordable ICT infrastructure services, thereby positioning the country as a regional infrastructure hub and promoting small, medium and micro enterprises under the overall SADC industrialisation and regional integration agenda The 9th Brazil, Russia, India, China and South Africa (BRICS) Summit will take place in Xiamen, China from 4 to 5 September 2017.",0.8690884
[0.41940892 0.9857532  0.12784551 ... 0.87467074 0.8451955  1.1784393 ],[0.02962088 0.01331347 0.00047355 ... 0.03011267 0.02359428 0.01950993],"Ka dinako tsotlhe fa go diriwa fantisi, lefapha la tikologo le tshwanetse go newa ditshwanelo tsa go bona fantisi ka inthanete go netefatsa gore go obamelwa dipeelAforika Borwa e tswelela go ema nokeng tsamaiso e e laotsweng e e laolang kgwebisano ka ditshedi tse di mo kotsing kgotsa tse di sireleditsweng go ya ka melao ya selegae, gammogo le ditlamelo tsa semolao tsa CITE Kabinete e amogela go bonwa molato ke Kgotlatshekelokgolo ga batho ba ba nnileng le seabe mo kgetseng ya bosemorafe e mo go yona monna wa mothomotsho a neng a tsenngwa mo lekasen Ponomolato eno e tla nna tsiboso go ba bangwe ba ba santseng ba na le bosemorafe mo nagen Kabinete e netefaletsa maAforika Borwa gore mofuta ofe fela wa bosemorafe kgotsa letlhoo ga o kitla o itshokelw Momagano ya loago e tswelela go nna sengwe se rotlhe jaaka baagi re tshwanetseng go se bopa le go se matlafats Kabinete e amogetse katlholo ya Kgotlatshekelo ya Molaotheo ya gore bommasepala ba ka se tlhole ba kgona go rwesa beng dithoto ba ba wa maikarabelo a dikoloto tsa mmasepala tse di dirilweng ke beng dithoto ba pel Katlholo e ke phenyo go beng dithoto, ba bangwe ba bona ba ntse ba imelwa ke dikoloto tsa dingwaga di ka nna 20 tse di fetilen Katlholo e ke matlhagolatsela go beng dithoto ba isag Kabinete e ikuela go bommasepala go nyalanya tsamaiso ya bona ya kokoanyo ya dikoloto le katlholo","The ruling is a relief to property owners, some of whom have been burdened with debt dating back 20 year Such a ruling paves way for future new property owner Cabinet calls on municipalities to align their debt collections system to the rulin Cabinet notes that National Treasury is overseeing a forensic investigation into alleged irregularities in the Integrated Financial Management System (IFMS) programm Cabinet commends National Treasury for its robust internal audit controls, which identified irregular expenditur It trusts that the appropriate lessons will be learned with respect to the challenges experienced, and any deliberate wrongdoing or negligence will be identified and the parties held accountablCabinet has full confidence in the institutional strength of National Treasury and its custodianship of public finance Cabinet further expresses its faith in the IFMS programme s implementing agencies",0.84706235
"[ 0.6809999   1.0826203  -0.22091244 ...  0.6566382   1.0072088
  1.0756832 ]","[ 1.0457317e-03  5.5534478e-02 -4.9559811e-05 ...  3.7161220e-02
  2.5733706e-02  9.0586999e-03]",Kabinete e etse tlhoko gore lefapha la Matlotlo a Boset haba le etse tlhoko ditlhotlhomiso tsa forensiki ka ga tshokamo e e rileng mo lenaaneng la Tsamaiso ya Taolo ya Matlole e e Momaganeng (IFMS).,"to implement the project successfull Cabinet condemns the leak of a Cabinet Memo proposing options for recapitalizing the South African Airway A Cabinet Memo is a classified document and leaking it contravenes the government s information security framework, the Minimum Information Security StandardCabinet has tasked the Justice, Crime Prevention and Security Cluster to investigate the leak of classified information and calls for relevant punitive measures to be applied to those responsibl.",0.69862527
"[ 0.50772494  2.5321133  -0.27901646 ...  0.50185305  0.50147736
  1.0377084 ]",[0.01890518 0.00715256 0.0018787  ... 0.02817134 0.04107112 0.02330874],"Kabinete e akgola Matlotlo a Boset haba ka ditaolo tsa lona tse di tseneletseng tsa boruni, tse di lemogileng ditshenyegelo tse di sokameng ts E solofela gore go tla ithutiwa sengwe tebang le dikgwetlho tse di itemogetsweng, mme tiro efe fela ya tlolomolao le go itlhokomolosa dilo ka bomo e tla supiwa mme maphata a a maleba a tla rwesiwa maikarabelKabinete e na le tshepo e e tletseng mo thateng ya setheo sa Matlotlo a Boset haba le botlhokomedi jwa sona jwa matlole a set hab Kabinete e tswelela gape go supa tshepo mo ditheong tse di tsenyang tirisong lenaane la IFMS - Matlotlo a Boset haba, Lefapha la Bodiredipuso le Tsamaiso, le Setheo sa Puso sa Thekenoloji ya Tshedimosetso","Cabinet is hopeful that the two other missing miners will be rescued by search teams currently on the ground and is relieved that dozens of miners were brought safely to the surface amid the incidenthe Government and people of the Republic of Sierra Leone following one of the worst floods in our continen This natural disaster devastated significant parts of the country, resulting in massive loss of life, destruction of property and leaving behind a catastrophic humanitarian crisi Through the DIRCO, South Africa pledged R8 million to assist in disaster relie Cabinet congratulates all Muslims who have successfully performed the Haj (pilgrimage) and wishes all Muslims a joyous",0.79006565
"[ 0.6001181   0.42660385 -0.43739575 ...  1.2149713   0.65988386
  0.80073565]","[ 0.00284069  0.02169115 -0.00016868 ...  0.04236368  0.02713628
  0.02592712]","go ka tsenya tirisong porojeke e ka katleg Kabinete e kgadile go sutlhisiwa ga Tokomane ya Kabinete e e tshitshinyang ditsela tse di farologaneng tsa go thusa Tirelophofo ya Aforika Borwa (SAA) ka matlol Tokomane ya Kabinete ke tokomane ya sephiri mme go e sutlhisa ke kgatako ya letlhomeso la tshireletso ya tshedimosetso ya puso, le le bidiwang Bonnye jwa Maemo a Tshireletso ya TshedimosetsKabinete e neetse Setlhopha sa Bosiamisi, Thibelo ya Bosenyi le Tshireletso maikarabelo a go tlhotlhomisa tshutlhiso ya tshedimosetso ya sephiri mme e ikuela gore go diragadiwa mekgwa e e maleba ya kotlhao go ba ba amegan.","Cabinet welcomes the setting up of a Market Inquiry into high data costs and notes the gazetting of the terms of reference by the Competition Commissio The Market Inquiry arose out of a request by the Minister of Economic Development in terms of the Competition Ac High data costs have serious economic effects, increases the costs of doing business and can limit the ability of South Africa to successfully utilise new information technologie Cabinet supports the call on service providers in the sector to cut data cost.",0.7819581
[0.90707815 0.35525808 0.3967629  ... 0.81992084 0.7207008  1.3709767 ],[0.00361046 0.00120899 0.05909708 ... 0.00624947 0.01358778 0.03905092],"Kabinete e amogela go okediwa ga matlole ke Koporasi ya Tlhabololo ya Diintaseteri (IDC) go beeletsa mo bokgoning jwa tlhagiso mo Aforika Borwa, jaaka go tlhagelela mo dipoelong tsa matlole a yona tsa ngwaga go fitlha ka Mopitlwe 2017 tse di rebotsweng go sa le gal Mo kgweding ya Boset haba ya Basadi, IDC e rebotse matlole a a kana ka R3,2 bilione go thusa dikgwebo tsa matlafatso ya basadi e leng koketso ya 178% fa go bapisiwa le ngogolMatlole a a akaretsa go tlamelwa ka matlole ga phetisetso e e bayang taolo ya moepo o mogolo wa mankanese mo diatleng tsa mosadi wa mothomontsho mo Aforika Borw Tlamelo ka matlole go ditlamo tsa matlafatso ya basadi e fitlhile go R10,1 bilione, mme R4,7 bilione ya tsona e ne e le ya diporojeke tsa peeletso tse di eteletsweng pele ke boramadirelo ba bathobantsh Dipalo tse di supa tswelopele e e dirilweng ka tlhabololo ya go nna beng ba ikonomi mo nagen Palogotlhe ya ditiro di le 20 881 di ne tsa tlholwa kgotsa go bolokwa ka matlole a a tletseng a IDC a ngwaga, a e neng e le R15,3 bilione, e leng maemo a a kwa godimo fa e salMo dingwageng di le tlhano tse di fetileng go tloga ka 2013, IDC e ne ya beela thoko R68 bilione ya matlole a diporojeke tsa peelets Mmogo le matlole a lekala la poraefete, se se diragaditse dipeeletso tse di fetang R200 bilione le go tlhola kgotsa go boloka ditiro di le 99 000.","During the National Women s Month, the IDC approved funding of R3,2 billion for women-empowered businesses, an increase of 178% compared to the previous yeaThis included funding for a transaction that places control of a large manganese mine in the hands of a black South African woma Funding for black-empowered companies amounted to R10,1 billion, of which R4,7 billion was for investment projects led by black industrialist These numbers underscore the progress made with transformation of economic ownership in the countr A total of 20 881 jobs were created or saved in the full IDC funding for the year, which amounted to R15,3 billion, the highest level yeOver the past five years from 2013, the IDC committed R68 billions of funding to investment project Together with private sector co-funding, this facilitated investments worth R200 billion and created or saved 99 000 job Cabinet congratulates the IDC and the Economic Development Department on this performance at a time when efforts to boost investment and job creation are critica.",0.87833786
