tn,en,src_text,trg_text,Cosine_Score
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Merero ya ga Jaanong1.,MESSAGES1.,0.69702137
"[ 0.42654282  0.59807706 -0.5548063  ... -0.6294696   0.06482221
  0.66109335]","[ 1.0262280e-02 -4.7527486e-03  6.8856734e-06 ...  1.0355875e-03
  5.7070595e-03 -2.9545643e-03]",Kgato e e Tlhatlhobilweng Se wa ya Bone ya Dikgato tsa go Sekega Nakwana Ditiro tsa ka fa Nageng,Deeds Registration Amendment Bill,0.6518237
"[ 2.636215   -0.07361093  0.5184525  ...  1.919418    1.6550577
  2.2275302 ]",[0.04856129 0.02390575 0.02211349 ... 0.03096399 0.04651556 0.02823941],"Kabinete e tlhomamisitse Kgato e e Tlhatlhobilweng Se wa ya Bone jaaka go itsisitswe ke Motlotlegi Moporesidente Cyril Ramaphosa ka Latshipi, 27 Seetebosigo 2021 e le kgato e e botlhokwa mo ntweng kgatlhanong le lekhubu la boraro la leroborobo la COVID-19 mo Aforika Borw","Cabinet reaffirmed the move to Adjusted Alert Level 4 as announced by His Excellency President Cyril Ramaphosa on Sunday, 27 June 2021 as a necessary step in the fight against the third wave of the COVID-19 pandemic in South Afric",0.87417215
"[ 1.1874957  -0.25501812  0.7897606  ...  0.834951    0.8520839
  1.7870382 ]",[0.00524902 0.00026297 0.0006265  ... 0.01981444 0.01521379 0.02516927],Go gagamatswa ga melaokiletso go tla natlafatsa bokgoni jwa rona go fokotsa ditshwaetsego mme seno se tla fokotsa boidiidii jwa balwetse mo maokelong a ga jaanong a setseng a le mo tlalelon,The tightening of the restrictions will strengthen our ability to limit the surge in infections thereby limiting the burden on the health care system that is already overwhelme,0.83447576
[0.78486586 0.05950364 0.07920469 ... 0.78292596 1.709974   0.6613718 ],[0.01250592 0.03611257 0.00624712 ... 0.0155879  0.018284   0.00304722],Dikgatokiletso tseno tse di okeditsweng di tla sekwasekwa gape morago ga matsatsi a le 14 mme go tla elwa tlhoko gore di se nne le seabe se se sa namatsheng mo ikonoming jaaka e le maiteko a rona a go boloka matshelo le le ka fao batho ba iphedisang ka gon,The additional restrictions will be reviewed after 14 days and took care to minimise the impact in economic activity as part of the continued balancing of the need to save both lives and livelihood,0.8304548
[1.7458035 0.0706834 2.719433  ... 1.5486209 1.37907   2.6130478],"[3.0940911e-02 5.9000351e-05 2.2160433e-02 ... 2.5855890e-02 2.7610423e-02
 4.2075034e-02]","Kabinete e gateletse gore mofuta wa Delta o tshwaetsa bonolo thata go na le mefuta e mengwe, ka jalo re tlhoka go nna malalaalaotswe letsatsi le letsatsi gonne batho ba le bantsi bao ba tshwaeditsweng ke COVID-19 ga ba bontshe matshwao ap","Cabinet re-emphasized that the Delta variant is more transmissible than previous variants, and therefore requires vigilance in our day- to-day interactions because many people who are infected with COVID-19 do not show any symptom",0.88216716
"[ 6.7220986e-01 -7.7683097e-03 -3.3775952e-05 ...  8.6393780e-01
  1.3100753e+00  1.0865589e+00]","[ 1.2321667e-02 -2.1766524e-03 -4.4404519e-06 ...  2.2025028e-02
  1.8996257e-02  3.6921427e-02]",Dikaelo tse di Kopantsweng tsa Pabalesego ya Boitekanelo kwa Tirong ka Tona ya Tiro le Bodiri di neelana ka dikaedi tseo di tsholang dikgwebo di dira fa ka fa letlhakoreng le lengwe gape di netefatsa pabalesego le boitekanelo jwa mongwe le mongwe kwa lefelong la tir,The Consolidated Occupational Health Safety Directions by the Minister of Employment and Labour provides guidelines which balance the need to keep businesses running while also ensuring the health and safety of everyone in the workplac,0.85859406
"[-0.03999566 -0.7847431  -0.6035756  ...  0.3979231  -0.36497477
  0.98547506]","[ 0.00214044 -0.0068717  -0.00032915 ...  0.00235876  0.01288142
  0.00784931]",Mo matsatsing ano a lefatshe le,Youth Day,0.5384479
[0.9168833  0.14532936 4.249288   ... 1.130211   1.418429   2.133096  ],[0.01367457 0.01589008 0.0875157  ... 0.01595766 0.02163699 0.03770498],"enneng meno, go botlhokwa go dira sengwe le sengwe mo maatleng a gago go boloka matshelo ka go ikgatolosa go ya mo mafelong a batho ba bokanelang mo go ona, go obamela Melawanataolo ya Tsamaiso ya Matlhotlhapelo a COVID-19 le go diragatsa dikgato tse dingwe tsa go itshireletsa tsa go rwala mmaseke fa o le fa gare ga batho, go tlhapa diatla tsa rona kgapetsa ka sesepa le metsi kgotsa go dirisa sebolayamegare se se tswakilweng ka 70% ya alekhoholo, go katogana ka sekgala sa mitara le halofo ka dinako tsotlhe","During this dangerous period, it is advisable and critical to save lives by avoiding public places as far as possible, abiding by the Covid-19 Disaster Management Regulations and adhering to non- pharmaceutical health protocols of wearing masks when in public, washing our hands frequently with soap and water or using a 70% alcohol-based hand sanitiser, maintaining a social distance of at least 1,5 metres at all times",0.86496186
"[ 1.1736225   0.34465915 -0.59837234 ...  0.20189995  0.35025156
  1.1686417 ]","[ 3.5893831e-02 -2.5591927e-03 -6.4108790e-05 ... -6.4770449e-03
  1.1894962e-02  1.2308988e-03]",Letsholo la Moento wa COVID-19,COVID-19 vaccine roll-out,0.7519798
