tn,en,src_text,trg_text,Cosine_Score
[0.90169495 0.12204322 0.10568567 ... 1.0673774  0.7646512  1.4122335 ],"[ 0.02290359 -0.00151379  0.00024516 ...  0.0130367   0.03174097
  0.03074681]","Leano la Phaloso go Kgwebo ya Tirelophofo tsa Aforika Borwa (SAA)Kabinete e amogetse pegelo ya tswelopele ka ga tsamaiso phaloso go kgwebo ya SAA go tswa go IMC ka ga SAA, e e eteletsweng pele ke Tona ya Dikgwebo tsa Set haba, Rre Pravin GordaKabinete e dumela gore tlhopo e e namatsang go tswa go baadimisi go wetsa tsamaiso ya phaloso go kgwebo e santse e le itlhophelo e e maleba ebile e le bonako, go khamphani ya puso go fetola merero ya yona eo e tsenyeletsang kgwebo ya yona, sekoloto sa yona le maikarabelo a mangw Kabinete e dumela gore tirelophofo e e fetotsweng e tla latela lenaneo le le fetogileng jaaka tlhokagalo ya dit hono go tsweledisa bakgweetsi ba difofane ba bathobantsho morago ga dingwaga di le 26 mo temokerasing ya ron","South African Airways (SAA) Business Rescue PlanCabinet received a progress report on the SAA business rescue process from the IMC on the SAA, chaired by the Public Enterprises Minister Mr Pravin GordhaCabinet maintains that a positive vote from creditors to finalize the business rescue process is still the most viable and expeditious option, for the national carrier to restructure its affairs which include its business, its debt and other liabilitie Cabinet believes a restructured airline will pursue the transformational agenda such as the lack of opportunities for the advancement of black pilots after 26 years into our democrac",0.88485456
"[ 1.4208863   0.23209739 -0.39410526 ...  0.9730953   1.368018
  1.6079197 ]",[0.00961082 0.00106373 0.0178929  ... 0.0471167  0.03827593 0.0367585 ],"E tshegetsa tshitsinyo ya tirelophofo e nt hwa le maiteko a a akaretsang go batlana le matlole go tswa go metswedi e e farologaneng, go tsenyeletsa le babeeletsi ba ba ka nnang gon Eno ke yona tsela e le nngwe fela eo go ka yona tirelophofo e nt hwa, e e tswelelang, e e gaisanang e e ka neelanang ka ditirelo tse di gokagantsweng tsa selegae, kgaolo le tsa bodit habat haba2.",Eighty-eight of these projects are investment-ready and include industries with proven superior multiplier effects in energy; water; transport; information and communication technology infrastructure; human settlements; agriculture and agro processinThese projects will be funded mainly from either of the three streams,0.7472994
"[ 1.2843765  -0.23727039  0.1827113  ...  1.0434288   1.3336964
  3.1333275 ]","[ 0.00716591 -0.00192159  0.00635323 ...  0.0389258   0.02504997
  0.05018999]","IkonomiKabinete e amogela tekanyetsokabo e e baakantsweng ya tlaleletso ya 2020/2021 e e tlhagisitsweng ke Tona ya Matlotlo, Rre Tito Mboweni ka Laboraro, 24 Seetebosigo 2020.","Cabinet welcomes the 2020/21 supplementary adjustments budget delivered by Finance Minister Tito Mboweni on Wednesday, 24 June 2020.",0.8475188
[0.67418844 0.17541489 0.04546957 ... 0.8372545  0.684487   1.5969695 ],"[ 1.6648734e-02  7.7977004e-03 -1.1450198e-05 ...  2.3626108e-02
  2.6689505e-02  3.5906855e-02]","Seno se bakilwe ke leroborobo la Bolwetse jwa Mogare wa Corona (COVID-19) le dipoelo tsa go wela tlase ga ikonom Tekanyetsokabo ya Tlaleletso e tlhagisa tselammapa go fokotsa sekoloto ka go tokafatsa mekgwa ya go reka le go tlhama motheo wa tsosoloso ya ikonomKabinete e na le tsholofelo ya gore maitlamo a a itsisitsweng ke Tona Mboweni a tla tsepamisa ikonomi ya rona go nna mo tseleng e e popota le go tswelela, bogolosegolo fa mongwe le mongwe a ikamaganya le puso mo go a tsenyeng titrisong Tsa se weng ka ga COVID-19 Kabinete e amogetse pegelo ya tswelopele go tswa go Lekgotla la Naga le le Jarileng Maikarabelo a Mogare wa Coron Jaaka karolo ya tsibogelo go Maemo 3 a kgonagalo e kgolo ya kotsi ya letsholo la taolo ya motsamao wa batho la boset haba, go tlhagisitswe diphetolo go melao go ya ka melawana ya Molao wa Taolo ya Matlhotlhapelo, 2002 (Molao 57 wa 2002).","This was necessitated by the Coronavirus Disease (COVID-19) pandemic and the resultant economic downtur The Supplementary Budget sets out a roadmap to stabilize debt by improving our spending patterns and creating a foundation for economic revivaCabinet is optimistic that the commitments announced by Minister Mboweni will put our economy firmly on a solid and sustainable path, particularly if everyone joins government in implementing them",0.8301662
"[ 1.1537454  -0.00721951 -0.04292976 ...  1.065003    1.343372
  1.1577699 ]","[ 0.03699696 -0.00016625  0.00205734 ... -0.00187685  0.02883361
  0.05045401]","Le fa Cabinete e itumelela tiro e e tswileng diatla e e tsweletseng go dirwa go tshola selekanyo magareng ga go tsweledisa matshelo le go a boloka, e atlenegisitse go tsenngwa mo kaseteng ga diphetolo tse di amanang le go bulwa ga direset hurente, dihotele le dikhasin.","SIDSSA is a platform that brings together critical role-players in the infrastructure investment space, who are galvanised around a key goal of accelerating an infrastructure-led economic recovery pla Infrastructure intervention remains a catalyst to South Africa s economic recovery packagThrough this process, a total of 276 projects have already been evaluate",0.7219332
[0.91741854 1.1920403  0.43966797 ... 1.3489622  1.288242   0.78899086],[0.01084462 0.02601354 0.00302092 ... 0.02433821 0.02571194 0.02444567],"Kabinete e boeletsa piletso go botlhe go dira mmogo go emisa go anama ga ditshwaetsego mo baaging ba rona ka go sala morago ditsamaiso tsa boitekanelo tse di jaaka go tlhapa diatla, sekgala go kamano ya loago le go rwala sesirasefatlhego fa ba le mo mafelong a botlhe Tirisodikgoka e e Ikaegileng ka Bong (GBV) Kabinete e tshwentswe ke go tlhagelela ga palo e e kwa godimo ya dikgetse tsa GBV go ralalal nag Go latela dipolao tsa basadi le bana tse di sa tswang go tlhagelela, e ipileditse go batho botlhe mo Aforika Borwa","Update on COVID-19Cabinet received a progress report from the National Coronavirus Command Counci As part of responding to the enhanced risk adjusted Level 3 of the national lockdown, amendments to the regulations in terms of the Disaster Management Act, 2002 (Act 57 of 2002) were presenteWhilst Cabinet appreciated the extensive work still being done to maintain a balance between sustaining livelihoods and saving lives, it approved the gazetting of the amendments relating to the opening of restaurants, hotels and casinoCabinet reiterates the call to all of us to work together to stop the spread of infections within our communities by observing the health protocols such as regularly washing hands, social distancing and wearing a mask when in public Gender-Based Violence (GBV)Cabinet is extremely concerned about the spike in GBV cases across the countr Following the recent spate of murders of women and children, it has called on all people in South Africa to unite and work together to stop this carnag Cabinet commends law-enforcement agencies for their swift action in arresting some of the suspects and has urged the agencies to continue working tirelessly to arrest all those involved in these gruesome murderCabinet is unwavering in its commitment to fully implement a range of interventions developed from the National Strategic Plan on GBV and Femicid The Inter-Ministerial Committee chaired by Minister in The Presidency for Women, Youth and Persons with Disabilities, Ms Maite Nkoana-Mashabane, continues to drive the multidisciplinary government intervention However, the most effective intervention requires all South Africans to play their part in ending the culture of violence against the most vulnerable members of society Sustainable Infrastructure Development Symposium of South Africa (SIDSSA)Cabinet welcomes the inaugural SIDSSA held virtually this week, under the theme:",0.79314256
"[ 0.87868696 -0.27225578 -0.5951752  ... -0.9843697   0.12606294
  0.00490708]","[ 0.03338845  0.00015426 -0.00020947 ...  0.00957333  0.03844358
  0.02747161]",go tshwaragana le go dira mmogo go fedisa,"funding from various sources, including from potential equity partners for the uptake of the new airlin",0.5253061
"[ 0.618021    2.301731   -0.25211868 ...  1.3931648   1.5370948
  1.2493348 ]","[ 0.02138561  0.00395669 -0.00044784 ...  0.02213996  0.01758758
  0.01541046]",dipolao tsen Kabinete e akgola ditheo tsa molao mabapi le tiro ya bona e e bonako mo go tshwareng bangwe ba babelaelwa mme e kopile ditheo go tswelela go dira ka bojotlhe go tshwara botlhe ba ba nang le seabe mo dipolaong tseno tse di setlhog,These form catalytic infrastructure investment projects with a multiplier effect in creating employment opportunities and boosting the econom,0.681774
[0.7940443  1.3153589  0.18114568 ... 1.4670877  0.98307914 1.4375466 ],"[ 2.8715134e-02  1.7849836e-02 -1.5491762e-05 ...  3.2872830e-02
  4.9056776e-02  1.4528427e-02]","Kabinete e tsepame mo maitlamong a yona a go tsenya tirisong ka botlalo metseletsele ya ditsenogare tse di tlhagisitsweng ke Leanotogamaano la Boset haba ka ga GBV le Dipolao tsa Basad Komiti ya Ditona e e eteletsweng pele ke Tona Mo Lefapheng la Moporesidente la Basadi, Ba wa le Digole, Moh Maite Nkoana-Mashabane, le tswelela go kgwetsa ditsenogare tsa mekgwamentsi tsa pus Le fa go le jalo, tsenogare e e nonofileng go gaisa e batla Maaforikaborwa otlhe go tshameka karolo ya bona mo go fediseng setlwaedi sa tirisodikgoka ya maloko a a bokoa a set hab 5.","commercial, blended financing and fiscal allocation As part of the economic recovery package, the country s spirit of public-private collaboration continues to focus on addressing spatial disparities, transforming the economy and creating much-needed jobAppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance Board members of the Independent Regulatory Board for Auditors: Ms Martie Janse van Rensburg (Reappointment); Mr Iqbal Motala (Reappointment); Mr Madoda Petros (Reappointment); Ms Nombulelo Gumata; Ms Thembeka Semane; Mr Roy Andersen; Mr Preston Speckmann; Ms Jesmane Boggenpoels; Mr Shauket Fakie; and Prof Nirupa Padia Board members of the South African Special Risk Insurance Association: Mr Moss Ngoasheng (Chairperson); Ms Priscilla Mokonyane (Deputy Chairperson); Ms Moipone Ramoipone; Mr Desmond Marumo; Ms Japhtaline Mantuka Maisela; Mr Christiaan Johannes van Dyk; Mr Enos Ngutshane; Mr Reginald Haman; Mr Sathie Gounden;.",0.7909761
"[ 0.22666453 -0.43138885  0.03820264 ... -0.07487448 -0.7779612
  0.59973305]","[ 0.00055923 -0.00449027 -0.00023618 ...  0.01035809 -0.00848223
  0.03398808]",Simphosiamo ya Tlhabololo go Tswelopele ya Mafaratlhatlha,Cabinet SpokespersonMobile: 083 501 0139,0.4909221
