tn,en,src_text,trg_text,Cosine_Score
[0.5591157  0.29994163 0.15498203 ... 0.69025016 0.5430456  1.524242  ],"[ 0.01400433 -0.00095204  0.05280073 ...  0.02906539  0.01801141
  0.03658883]","Go tsenngwa tirisong ga Mananeo a Botlhokwa a Puso Kabinete e amogetse go tlhomiwa ga kgatiso ya bosupa ya Disupi tsa Tlhabololo (2014) ka la bo 20 Lwetse 2015 e e tlhagisitseng tshedimosetso ka ga seemo sa tlhabololo ya Aforika Borw Disupi di dira gore go tlhaloganngwe botoka ka moo dipholisi tse di farologaneng tsa puso le maiteko a tlamelo ya ditirelo di amang tlhabololo ya naga ka gonGape disupi di tsweletsa dipuisano ka dikgwetlho tse di lebaganeng naga ya rona mme di dira jaaka sesupo se se tlhalosang diphitlhelelo mo leetong la rona la diphetogo tsa loag Di dira jaaka thotloetso mo go rona go tswelela go dira mmogo go fitlhelela diphitlhelelo tsa rona tsa pakatelele le pakagare jaaka di tlhagisitswe mo Leanong la Boset haba la Tlhabololo (NDP) - Vision 2030 le Letlhomeso la Togamaano la Pakagar Kabinete e amogetse go thapiwa ga bomagiseterata ba ditereke ba le 154 kwa dikgotlatshekelong tsa bomagiseterata naga ka bophar Se se kwa setlhoeng ke gore ba le 90 ba bona ke basadi, ba ba emetseng diperesente di le 59 tsa botlhe ba ba thapilwen Ntlha ya gore ba le 141 ba bomagiseterata ke bantsho mme ba le 13 ke basweu e tla tokafatsa thata diphetogo tsa bomorafe le bong kwa dikgotlatshekelo tse di kwa tlas Go thapiwa fa gautshwane go latela go thapiwa ga bomagiseterata ba kgaolo ba le 57 ka la bo 2 Tlhakole 2015 mme seo se tlisa palogotlhe ya bomagiseterata ba ba thapilweng monongwaga go 211 e leng se se sa tlwaelegang mo dingwageng tse 21 tsa temokerasi ya ron Kabinete e amogetse go bewa ga Aforika Borwa mo maemong a le mararo a ntlha mo 2015 Open Budget Index, e leng tekanyo e e bapisang e le nosi fela ya lefatshe e e ikemetseng ya tekanyetsokabo e e mo pepeneneng, e e nang le seabe le tlhokomel Seno se baya Aforika Borwa jaaka moeteledipele mo lefatsheng mo mererong ya tekanyetsokabo e e mo pepenenen Dingwe tsa diphetogo tse naga e di diragaditseng magareng ga 2010 le 2015 di akaretsa letlhomeso le lent hwa la togamaano le maano a tiragatso a ngwaga le ngwaga, mmogo le maitlamo a puso a go buisana le mekgatlho ya baagi go netefatsa gore go nna le seabe se se oketsegileng mo thulaganyong ya tekanyetsokab Kabinete e amogela kitsiso ya gore Aforika Borwa o tla tsaya marapo a go nna Modulasetilo yo o kwa Pele wa Open Govenment Partnership (OGP).","courts countrywid Of significance is that 90 of them are women, who represent 59 percent of all appointed candidate The fact that 141 of the magistrates are black and 13 are white will significantly improve the racial and gender transformation of the lower court The latest appointments follow the appointment of 57 regional magistrates on 2 February 2015, which brings the total of magistrates appointed this year to 211, which is unprecedented in our 21 years of democrac Cabinet welcomed the placement of South Africa among the top three in the 2015 Open Budget Index, which is the world s only independent, comparable measure of budget transparency, participation and oversigh This profiles South Africa as a global leader in budget transparenc Some of the reforms that the country implemented between 2010 and 2015 included a new framework for strategic plans and annual performance plans, and government s commitment to engage with civil-society organizations to ensure increased participation in the budget proces Cabinet welcomes the announcement that South Africa will take over as Lead Chair of the Open Government Partnership (OGP).",0.8600764
"[ 0.57822156  0.39882493 -0.02885897 ...  0.95455277  0.87994236
  1.0303415 ]","[ 0.00923655  0.00300988 -0.00016986 ...  0.03272044  0.03095791
  0.03177502]","OGP ke maiteko a maphatamantsi a go bona maitlamo a a tsepameng go tswa mo mebusong go tsweletsa go direla dilo mo pepeneneng, go maatlafatsa baagi, go lwantsha bobodu le go dirisa dithekenoloji tse dint hwa go maatlafatsa bolaod Ditokololo tsa basimolodi ba maiteko ano ke Aforika Borwa, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom le AmerikMo pakeng ya gagwe jaaka Modulasetilo yo o kwa Pele Aforika Borwa o itlama go godisa serodumo sa sepolotiki sa OGP go netefatsa go nna le seabe le go rwala maikarabelo mo magatong a Ditlhogo tsa Mebus Aforika Borwa o tla tota gape go lepalepanya OGP le lenaneo la bodit habat haba la maphatamantsi (international multilateral agenda) kwa Kokoanokakaretsong ya Dit habakopano (UN) (UNGA), Setlhopha sa 20 mmogo le mo diraleng tse dingwe Ditshwetso tsa botlhokwa tsa Kabinete Kabinete e tshegetsa gore Aforika Borwa e amogela Khonferense ya bobedi ya Kgweranodit haba ya Ba wa ba a Dira ka Mopitlwe 2016 ka kopo ya Bokwaledi jwa Kgweranodit hab Lefapha la Maano, Tshekatsheko le Tekolo le tla dirisana le Bokwaledi jwa Kgweranodit haba, Yunibesithi ya Aforika Borwa le Setheo sa Boset haba sa Tlhabololo ya Ba wa go rulaganya khonferens Khonferense ke peeletso mo tlhabololong ya ba wa ba ba oketsegang ba Aforika Borwa, mme e tla tlamela ka serala sa go dira gore tlhabololo ya badiri ba ba wa e dirwe seporofe enale le go ba tsweletsa jaaka batlamedi ba ntlha ba ditirelo go ba w Kabinete e amogetse Kaedi ya Tiragatso e e Siameng ya Kgwebo ya Ditlamo tsa Aforika Borwa tse di Dirang mo Aforik Kaedi eno ke dintlhatheo tsa boithaopo tse di lepalepaneng le melao le seemo se se lemogwang bodit habat haba se se tsweletsang maitsholo a a maikarabelo a kgwebo mo kontinenteng ya Aforik E tlamela ka letlhomeso le le kaelang ditlamo tsa Aforika Borwa go tsweletsa tlhabololo ya ikonomi e e nnelang leruri mo Aforik Gape e rotloetsa ditlamo tsa Aforika Borwa go lepalepanya seabe le ditiragatso tsa tsona le maitlhomo a puso a kgolaganyo le tlhabololo mo Aforika le go aga boikanyego le botshepegi jo bo tla ungwelang ditlamo le baagi ba ba dirang mo go bon Kabinete e amogetse phetiso ya Mametlelelo ya Samiti ya Institutionalization of the Southern African Customs Union (SACU) Samiti e e tsenelwang ke Ditlhogo tsa Mebuso gongwe Dipuso tsa mmuso mongwe le mongwe o e leng tokololo, e tla tlamela SACU ka kaelo ya sepolotiki le togamaan Ditokololo tsotlhe tsa mebuso tsa SACU di tshwanetse go saena tumelano gore samiti e kgone go nna setheo se se kwa godimo go gaisa se se tsayang ditshwetso mo SAC Kabinete e amogetse go ntshiwa ga Lekwalo la Tshegetso go ya go Khomi ene ya Kitlano ya Aforika malebana le Mokgatlho wa Batlamedi ba Tirelo ya Inthanete mo thulaganyong ya go dira kopo ya go amogela Regional Internet Exchange Poin Seno se tshwaela mo go kitlanngweng ga kgaolo le go agiwa ga mafaratlhatlha a a babalesegileng le a a ikanyegang mmogo le ditirelo tse di fitlhelelang ditlhokego tsa baagi ba ba nang le tshedimosetso le kitsSeno se tlhama tirisanommogo e e maatla magareng ga ditheo tsa Aforika mme gape se baya Aforika Borwa jaaka moeteledipele wa lefatshe mo tlhabololong, kanamisong mmogo le tiriso ya Thekenoloji ya Tshedimosetso le Tlhaeletsano (ICT).","The OGP is a multilateral initiative to secure concrete commitments from governments to promote transparency, empower citizens, fight corruption and harness new technologies to strengthen governanc South Africa, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom and the United States of America are the founding members of this initiativDuring its tenure as Lead Chair South Africa undertakes to raise the political profile of the OGP to ensure participation and accountability at the level of Heads of Stat South Africa will also focus on mainstreaming the OGP in the international multilateral agenda at the United Nations (UN) General Assembly (UNGA), the Group of 20 and other platforms Key Cabinet decisions",0.86139137
"[ 0.35724503  0.92289627 -0.03237765 ...  0.73103213  0.9817664
  1.5092539 ]","[-0.00030074 -0.00018798  0.00123203 ...  0.01727169  0.02122368
  0.03563255]","Go tshola kgolagano ya kgaolo fa gae go tla fokotsa ditlhotlhwa tsa go tlhaeletsana mme go tsweletse go tlhamiwa ga ditiro, boitlhamedi, bogwebi mmogo le dipolatefomo tsa ditirelo tsa puso ka tsela ya eketoroniki (e-government services), gammogo le go netefatsa gore Aforika e laola diteng le tshedimosetso ya yon Kabinete amogetse gore Aforika Borwa e amogele Foramo ya Bobedi ya Ditona ya Tlhabololo ya Boitekanelo ya China-Aforika ka fa tlase ga moono wa: ""Go tsweletsa go nna gona ga ditirelo tsa boitekanelo mo Aforika, Go tsweletsa Tirisanommogo ya China-Aforika mo Boitekanelong jwa Set haba mo pakeng ya morago ga Ebola"" go tloga ka la bo 4 go ya go la bo 6 Diphalane 2015 kwa Motsekap Maiteko ano a tla morago ga Foramo ya Tirisanommogo ya China-Aforika, e e bayang boitekanelo jaaka karolo ya botlhokwa ya tirisanommogo ya China-Aforik Fa gautshwane, China e ne ya aba ditlamelo tse di bonalang go thusa go fema go anama ga leroborobo la Ebola kwa Bophirima jwa Aforika Melaotlhomo Kabinete e amogetse go phasaladiwa ga Molaotlhomo o o Baakantsweng wa Melao ya Boset haba ya Tsamaiso ya Tikologo, wa 2015 gore batho ba ka tshwaela mo go on Molaotlhomo o baakanya Molao wa Boset haba waTsamaiso ya Tikologo, wa 1998 (Molao wa bo107 wa 1998) mmogo le melao e e rileng ya tsamaiso ya tikolog Dipaakanyo di maatlafatsa ga reng ga tse dingwe, tsamaiso e e golaganeng ya tikologo, dikgato tsa kobamelo le tiragatso, biodiversity mmogo le tshomarelo, tsamaiso ya boleng jwa mowa mmogo le tsamaiso ya matlakal Kabinete e fetisitse go itsesewe ga Molaotlhomo o o Baakantsweng wa Bafudugedi, wa 2015 kwa Palamenten Dipaakanyo di oketsa bokgoni le tiragatso e e bokgoni ya thulaganyo ya go dira dikopo ya tsamaiso ya go thibelela, mme ke karolo ya tshekatsheko ka bophara ya Pholisi ya Bofudugedi e e tsweletsen Kabinete e amogetse go itsesewe ga Molaotlhomo wa Letlole le le Tsamaisiwang ke Bosiamisi, wa 2015 kwa Palamenten Molaotlhomo o tlhama letlhomeso la semolao le le tla oketsang maikarabelo le go samagana le diphitlhelelo tsa boruni tsa Morunikakaretso ka go tokafatsa bokgoni jwa setheo le go fetola ditirelo tsa bosiamisGape Molaotlhomo o dira tlamelo ya go tlhamiwa ga Letlole le le Tsamaisiwang ke Bosiamisi go laola tsamaiso, taolo, peeletso le tiriso ya madi a a tswang kwa Matloleng a Lephata la Boraro (le gape le bidiwang 'Madi a a mo Teraseteng'), go tshwana le madi a tlamelo le a beil Kabinete e neseditse pula go tsenngweng tirisong ga Molaotlhomo wa Setheo sa Botsamaisi jwa Melelwane (BMA), 2015 kwa Palamenten Maitlhomo a Molaotlhomo ke go tlhoma BMA, e e tla tshegetsang tshireletsego ya maeto a go kgabaganya melelwane, tlhokomelo ya kgwebisano mmogo le ditlhokwa tsa tshireletso ya boset haba mo tlase ga maikano a dikgaolo tsa Aforika Borwa, Aforika le Bodit habat hab Bothati jono bo le bongwe jwa go tlhokomela melelwane bo tlhagisa kgonagalo ya ditirelo tsa go somarela matlotlo, tshireletsego e e tokafaditsweng le botsamaisi jo bo tokafetseng jwa tikologo ya melelwane4.","Cabinet supports that South Africa host the second Commonwealth Conference on Youth Work in March 2016, on request from the Commonwealth Secretaria The Department of Planning, Monitoring and Evaluation will partner with the Commonwealth Secretariat, University of South Africa and the National Youth Development Agency in arranging the conferenc This conference is an investment in the development of South Africa s increasing youth population, and it will provide a platform to professionalize the development of youth workers and promote them as primary providers of services to yout Cabinet approved the Guidelines of Good Business Practice for South African Companies Operating in Afric These guidelines are a voluntary set of principles consistent with laws and internationally recognized standards that promote responsible business conduct on the African continen They provide a guiding framework for South African companies to promote sustainable economic development in Afric They also encourage South African companies to align their involvement and practices with government s integration and development objectives in Africa and to build mutual confidence, trust and benefit for the companies and the societies in which they operat Cabinet approved the ratification of the Annex on the Institutionalization of the Southern African Customs Union (SACU) Summi The summit, which comprises Heads of State or Government of each member state, will provide political and strategic direction to SAC All SACU member states need to sign the agreement so that the summit can become the highest decision making institution of the SAC Cabinet approved the issuing of a Letter of Support to the African Union Commission for the Internet Service Providers",0.83226365
"[ 0.3937607  -0.0964464  -0.26526934 ...  1.5859483   1.3525109
  0.7200842 ]","[ 6.3361037e-03  5.1466055e-04 -5.2642794e-05 ...  4.2784702e-02
  4.4390481e-02  4.3353740e-02]","Ditiragalo tse di tlang Moporesidente Jacob Zuma o tla etelela pele kemedi ya Aforika Borwa go ya kwa UNGA ya bo 70 kwa New York, Amerika ka fa tlase ga moono wa: ""Dit habakopano ka 70: tsela e e lebileng kagiso, pabalesego le ditshwanelo tsa botho"".","to establish the BMA, which will balance secure cross-border travel, trade facilitation and national security imperatives within the context of South Africa s regional, African and international obligation This single authority for border law enforcement provides the potential for more cost-effective services, enhanced security and better management of the border environment Upcoming events President Jacob Zuma will lead a South African delegation to the 70th UNGA in New York, United States under the theme:",0.7474696
[0.8707058  0.3841831  0.53868073 ... 1.5537539  1.3457979  2.0549974 ],[0.01012164 0.00024807 0.01785401 ... 0.02834662 0.04267276 0.06020846],Samiti ya UN ya Tlhabololo e e nnelang Leruri go tloga ka la bo 25 go ya la bo 27 Lwetse 2015 e tshwarwa ka gangwe fela pele ga UNGA gore go amogelwe Lenaneo la Tlhabololo la Pele ga 2015.Lenaneo le lent hwa la tlhabololo e e nnelang leruri le tla dira jaaka motheo wa tiragatso wa baagi ba bodit habat haba le dipuso tsa boset haba go tsweletsa lehumo le le aroganngwang mmogo le itekanelo ya dingwaga tse di latelang di le 15.,"The UN Sustainable Development Summit from 25 to 27 September 2015 is being convened immediately prior to the UNGA for the adoption of the Post-2015 Development AgendThe new sustainable development agenda will serve as the launch pad for action by the international community and by national governments to promote shared prosperity and well-being for all over the next 15 year On 25 September 2015, His Holiness Pope Francis will address the UNGA, and the General Debate takes place from 28 September to 6 October 2015.",0.8550067
[ 1.793387  -0.3127962  1.263814  ...  1.1847223  1.4923407  4.7115197],"[ 0.012301   -0.00108627  0.02396858 ...  0.00376212  0.02298274
  0.07875435]","Ka la bo 25 Lwetse 2015, Mogalaledi Mopapa Francis o tla dira puo kwa UNGA mme Dikganetsano ka Kakaretso di tla tshwarwa go tloga ka la bo 28 Lwetse go fitlha la bo 6 Diphalane 2015.","South Africa is satisfied that the sustainable development goals will continue to focus global attention on fighting poverty, inequality and sustainable developmen The Department of Transport will implement the October Transport Month (OTM) campaign from 1 to 31 October 2015 under the theme",0.69392157
"[ 0.88957244 -0.06236685  1.1415159  ...  1.3657181   2.082796
  3.9682214 ]","[ 0.01569027  0.02135887 -0.0001467  ...  0.03191914  0.02902014
  0.02883692]","Aforika Borwa e kgotsofetse gore diphitlhelelo tsa tlhabololo e e nnelang leruri di tla tswelela go dira gore lefatshe le tote go lwantsha lehuma, go tlhoka tekatekano mmogo le tlhabololo e e nnelang lerur Lefapha la Dipalangwa le tla diragatsa letsholo la Kgwedi ya Dipalangwa ya Diphalane (OTM) go tloga ka la bo 1 go fitlha la bo 31 Diphalane 2015 ka fa tlase ga moono wa ""Mmogo re isa Aforika Borwa kwa pele"".","Cabinet welcomed the launch of the seventh edition of the Development Indicators (2014) on 20 September 2015, which presented an update on the state of South Africa s developmen The indicators create a better understanding of the impact of various government policies and service-delivery initiatives on the country s developmenThe indicators also promote a debate on the challenges faced by our country and act as markers that help define the milestones in our journey of social chang They serve as an inspiration for us to work together to achieve our long and medium-term goals as articulated in the National Development Plan (NDP)",0.7831816
"[ 0.58175874  0.2932735  -0.19657023 ...  0.5805584   0.7688175
  1.0807921 ]",[0.0124972  0.00147195 0.00989335 ... 0.01868231 0.01244433 0.01968391],"OTM e tshwarwa ngwaga le ngwaga jaaka kgwedi e e totilweng ka maitlhomo a go bontsha diporojeke tsa mafaratlhatlha tse di nang le dipoelo tse dikgolo tsa ikonomi-loago mo ditlamelong tse di farologaneng tsa dipalangwa go tshwana le tsa tsela, diphofo, dikepe, diterena mmogo le dipalangwa tsa botlh Diporojeke tsa botlhokwa di tla akaretsa go bulwa semmuso ga mafaratlhatlha a ditsela a tshwana le Porojeke ya mmila wa Moria wa R71 (tokafatso ya pabalesego ya marakanelo); Marakanelo a Umgeni mmogo le Tsela ya Denneysville Sasolburg kwa Foreisetata ke Setheo sa Boset haba sa Ditsela sa Aforika Borwa, ka tirisanommogo le mafapha a porofense a ditsela le dipalangwOTM e tla dirisediwa gape go tokafatsa letsholo la Pabalesego mo Tseleng la Malatsi a le 365, e leng le le eteletsweng pele ke lefapha mme le diragadiwa mmogo le ditheo tsa dipalangwa tse di nang le thomo ya pabalesego ya mo tseleng mmogo le lephata la poraefete le mekgatlho e e sa direng letsen Setheo sa Tsamaiso ya Pharakano mo Tseleng le tla itsise go dira ga batlhankedi ba pharakano diura di le 24 go fokotsa dintsho mo tselen Puso e tlhamile gape borutegi jwa batlhankedi ba pharakano go tswa go Letlhomeso la Boset haba la Borutegi (NQF) 4 go ya go NQF 6 go dira gore lephata la pharakano le dire seporofe enalLetlole la Dikotsi tsa Tsela (RAF) le tla tswelela go tlamela ka tlhokomelo ya morago ga dithulano mmogo le tshegetso e e amanang le eo go batswasetlhabelo ba dikotsi tsa tsela mmogo le malapa a a amegileng, mmogo le go fitlhelela baagi ka letsholo la RAF-mo tselen Aforika Borwa o tla tshwara la ntlha Khonferense ya Aforika Borwa ya Bodit habat haba ya Maatla a a Nt hwafadiwang go tloga ka la bo 4 go ya la bo 7 Diphalane 2015 kwa Motsekapa, ka fa tlase ga moono wa: ""Re maatlafatsa Aforika se wa"" (Re-energizing Africa) Khonferense e tla bontsha dit hono tsa maatla a a nt hwafadiwang a a gona mo Aforika Borwa le Aforika mo batlhagising ba maatla a a nt hwafadiwang, gore e nne lefelo le le latelang la dipeeletsAforika Borwa, ka Lenaneo la yona la Renewable Energy Independent Power Producers Programme, e nna nngwe ya mebaraka e e megolo go gaisa ya maatla a a nt hwafadiwan Mo isagong, bayomase, maatla a phefo, maatla a letsatsi le maatla a metsi a tla aba dikikawate tse 1tsa maatla a a nt hwafadiwang mo mafaratlhatlhenLefapha la Saense le Thekenoloji le tshegetsa dipholisi tsa naga tsa maatla ka dipatlisiso le tlhabololo ya thekenoloji mo dithekenolojing tse di tlhagisang khabone e e kwa tlase gongwe di sa tlhagise khabone gotlhelele tse di ka fetolwang go nna tsa kgwebo le go anamisiwa, go maatlafatsa go nna gona ga maatla le phitlhelesego go maAforika Borwa otlh Maiteko a mangwe a go farologanya potefolio ya rona ya maatla a akaretsa tlhabololo ya dithekenoloji tsa disele tsa maatla a haetorojene go dirisediwa go thusa kwa magaeng le tlamelo ya ntlha ya motlakase, dikoloi tsa motlakase-bogolo segolo mo lephateng la meepo le boitumediso - dikoloi tsa meepo, katoloso ya phitlhelelo mo dikolotsaneng tsa kolofo mmogo le ditei ene tsa mobile communicatioJaanong re kgona go tlhagisa le go golaganya dikarolo tse di farologaneng go nna mofuta o o feletseng wa didiriswa tse di tlhagisang maatla tsa didiriswa tseno tse ga jaana di lekelediwan Mesola ya Lenaneo la rona la haeterojene le thekenoloji ya disele tsa leokwane ke tiriso ya polatinamo e gape e tla bulang dit hono tsa mmaraka wa automotive catalyctic converter le go tsweletsa go fetolwa ga dikumo tsa nngwe ya diminerale tsa rona tse di motlel Mo ntlheng eno, re tlhamile e bile re maatlafatsa tirisanommogo ya rona le lephata la poraefete go dira diteko tsa bofelo le go fetola dikarolo tse di farologaneng go nna tsa kgwebo mmogo le ditharabololo tse di tletseng tsa maatl Puso e tla keteka Kgwedi ya Tlhabololo ya Loago ka Diphalane ka go bontsha mananeo a namolo leuba mmogo le go atolosa tiragatso ya ona ka Porojeke ya Mikondzo go fitlhelela maAforika Borwa otlhe a a mo matshosetsin Fa e sale go tlhomiwa Porojeke ya Mikondzo ka 2013, batlhankedi ba puso ba etetse dioto di feta 900 tse di nang le seelo se se kwa godimo sa lehumo le botlhokatiro go tlhaloganya botoka ditlhokego tse di farologaneng tsa baagJaaka karolo ya ditiragalo tsa Diphalane, Lefapha la Tlhabololo ya Loago le tla keteka segopotso sa bo10 sa Setheo sa Aforika Borwa sa Tshireletsego ya Loago (SASSA), se se tlamelang ka dikatso tsa loago tse ga jaana di ungwelang batho ba le dimilione di le 1 mme mo ngwagasomeng o o fetileng se thusitse go fokotsa lehuma le go tokafatsa go nna gona ga dijo mo malapeng a a humanegilen Gape lefapha le butse paka ya go dira dikopo tsa thuso ya sekolo ya go ithutela bodirediloago mme batho ba ba nang le kgatlhego ba rotloediwa go dira dikopo pele ga la bo 31 Diphalane 2015.","from 4 to 6 October 2015 in Cape Tow This initiative is a result of the Forum on China-Africa Cooperation, which places health as an important part of the China-Africa cooperatio Recently, China pledged significant resources to help stem the spread of the Ebola outbreak in West Africa Bills Cabinet approved the publication of the National Environmental Management Laws Amendment Bill, 2015 for public commen This Bill amends the National Environmental Management Act, 1998 (Act 107 of 1998) and a number of specific environmental management legislation The amendments strengthen, among other things, integrated environmental management, compliance and enforcement measures, biodiversity and conservation, air quality management and waste managemen Cabinet approved the introduction of the Refugees Amendment Bill, 2015 to Parliamen The amendments increase the efficiency and effective functioning of the application process of the asylum system, and are part of the broader review of the Migration Policy that is underwa Cabinet approved the introduction of the Justice Administered Fund Bill, 2015 into Parliamen The Bill creates a legislative framework that will increase accountability and address the audit findings by the Auditor-General by enhancing organizational efficiency and transforming the justice serviceThe Bill also provides for the establishment of a Justice Administered Fund to regulate the management, control, investment and usage of money from Third Party Funds (also referred to as",0.81366014
[0.5823771  0.2432987  0.26784536 ... 0.88128376 1.700943   2.0815616 ],"[ 4.1503292e-03  1.7806937e-03 -7.2140690e-05 ...  3.4959394e-02
  3.6926121e-02  2.9865362e-02]","Tshedimosetso e nngwe e gona kwa wwdsgoza Kabinete e akgola barutabana ba rona ka Letsatsi la Lefatshe la Barutabana ka la bo 5 Diphalane 2015 mme e ba lebogela maitlamo a bona, boineelo le bopelotelele jwa go siamisetsa ditlhaloganyo tse dinnye le tse di sa ntseng di gola tsa bana ba rona, isagKabinete e ikuela mo ba weng botlhe ba banang le kgatlhego ba maAforika Borwa go dira kopo ya Lenaneo la Basari la Funza Lushaka, e leng lenaneo la dingwagadintsi le le tsweletsang borutabana jaaka porofe ene, go tloga ka la bo 1 Diphalane 2015.","Association in the application process for the hosting of the Regional Internet Exchange Poin This contributes to regional integration and the building of a secure, reliable infrastructure network and services to meet the demands of the established information and knowledge societThis forges stronger partnership and cooperation between African entities and also positions South Africa as a global leader in the development, roll-out and use of Information and Communications Technology (ICT).",0.7765893
"[ 1.1352865   0.02310316 -0.0123291  ...  1.2363071   1.9604102
  4.0580235 ]","[ 0.00072127  0.01561138 -0.00028009 ...  0.02038079  0.04625534
  0.06011729]","Tshedimosetso e nngwe e gona kwa wweducatiogoza Kabinete e ikuela mo maAforika Borweng otlhe, bogolo segolo ba wa go lebelela borutabana jaaka boitlhophelo jwa tir Kabinete e ikuela mo maAforikaborweng otlhe go keteka le dinaledi tsa rona tsa metshameko ka go ba tlhophela Dikgele tsa Metshameko tsa 2015 pele ga bokhutlo jwa Lwetse 2015.","Keeping regional traffic local will lower the cost to communicate and promote job creation, innovation, entrepreneurship and platforms for e-government services, as well as ensure that Africa is in control of its content and dat Cabinet approved for South Africa to co-host the second Ministerial Forum for China-Africa Health Development under the theme:",0.7341164
