tn,en,src_text,trg_text,Cosine_Score
[0.6165853  0.21861835 0.10827927 ... 0.8672693  0.7866708  1.0879018 ],[0.0045742  0.00048738 0.01296086 ... 0.03165356 0.0203212  0.04486931],"Kabinete e kopane ka Laboraro, la bo 26 Moranang 2017, kwa Union Buildings, letsatsi pele ga meletlo ya Letsatsi la Kgololesego la Boset hab Moporesitente Jacob Zuma e ne e le monnasetilo wa kopano ya Kabinete, e e neng ya amogela ditokololo tse di wa tsa Khuduthamaga mme ya tswelela ka go akgola boeteledipele jo bo leng teng mo pusong mo go eteleleng pele Lenaneo la Tiro la puso la tlhabololo e e tseneletseng ya ikonomi le kgolo e e akaretsang ya loago le ikonomi Ditshwetso tsa Kabinete Kabinete e ne ya dumela gore Lefapha la Temothuo, Jalo ya Dikgwa le Bodirelatlhapi e nne baamogelabaeng mmogo ba khonferense ya Lefatshe ya Bolemirui jwa bolelokotlhapi kwa Cape Town go tloga ka la bo 26 go fitlha ka la bo 30 Seetebosigo 2017.Se ke karolo ya letsholo la Operation Phakisa la Laboratori ya Bolemirui jwa bolelokotlhapi le maikaelelo a lona e leng go oketsa kgolo ya bolemirui jwa bolelokotlhapi gatlhano mo dingwageng di le tlhano tse di latelang go tloga go ditone di le 4 000 go ya go ditone di le 20 000, go tlhola ditiro di le 15 000 le go oketsa seabe sa bolemirui jwa bolelokotlhapi mo Seelosotlheng sa Ditlhagisiwa tsa Naga mo Ngwageng (GDP).Bolemirui jwa bolelokotlhapi ke t hono ya botlhokwa ya go anamisa ntshodikumo ya tlhapi go samagana le tlhokego ya selegae, tshireletso ya dijo, dit hono tsa thomelontle le go tlhola ditir Go nna baamogelabaeng ba khonferense e go tla rotloetsa peeletso ka lekala la poraefete le baborogi, le go thusa mo go itlhaganediseng tlhabololo ya bolemirui jwa bolelokotlhapi mo nageng ka thuso ya ditogamaano tsa bolemirui jwa bolelokotlhapi go tswa kwa dit habeng tse dingw Kabinete e amogetse go tlhongwa ga Komiti ya Ditona go ela tlhoko le go tlamela ka tsela ya togamaano fa go baakanyediwa le go nna baamogelabaeng ba Samiti e e Tlwaelegileng ya Ditlhogo tsa Ditona le Dipuso tsa Dinagatlhabololo tsa Borwa jwa Aforika (SADC) e e tla tshwarwang ka Phatwe 2017.Samiti ya SADC e tla tshwarwa ka fa tlase ga setlhogo","Cabinet met on Wednesday, 26 April 2017, at the Union Buildings, on the eve of the 23rd national Freedom Day celebration President Jacob Zuma chaired the Cabinet meeting, which welcomed the new Members of the Executive who further complement the existing leadership in government in spear heading implementation of government s Programme of Action for radical economic transformation and inclusive socio-economic growth Cabinet decisions Cabinet approved for the Department of Agriculture, Forestry and Fisheries to co-host the World Aquaculture Society conference in Cape Town from 26 to 30 June 2017.This contributes to Operation Phakisa Aquaculture Lab which aims to increase aquaculture growth by five-fold in the next five years from 4 000 tons to 20 000 tons, to create 15 000 jobs and increase the contribution of aquaculture towards GDAquaculture presents a good opportunity to diversify fish production to satisfy local demand, food security, export opportunities and create job Hosting the conference will promote the sector, enhance investment by private sector and donors, and assist in fast-tracking aquaculture development locally through insights from aquaculture strategies from other nation Cabinet approved the establishment of an Inter-Ministerial Committee to oversee and provide strategic direction during the preparations for and hosting of the 37th Ordinary Southern African Development Community (SADC) Summit of Heads of State and Government to be held in August 2017.The SADC Summit will take place under the theme",0.8800827
"[ 0.5873505   0.5525428  -0.15220389 ...  1.8060603   1.0060813
  2.3004284 ]","[ 0.00905657 -0.00057097  0.00175659 ...  0.01563263  0.03188115
  0.04618254]","Semphato le Lekala la Poraefete go Tlhabolola Madirelo le Tsamaiso ya Kgaolo , go gatelela tlhokego ya go samagana le dintlha tse di masisi mo go tsenyeng tirisong le go fitlheleleng Togamaano ya Madirelo le Leanotiro la SADAforika Borwa o tla dirisa ka botlhale maemo a gagwe jaaka Monnasetilo wa SADC go tsweletsa dikgatlhegelo tsa boset haba jaaka di tlhagelela mo teng ga Leano la Tlhabololo la Boset haba (NDP) le go matlafatsa dit hono tsa kgaolo tsa ikonomi le merero e e amanang le tshirelets Lefapha la Botsweretshi le Setso le tla nna baamogelabaeng ba legato la boraro la Kgwedi ya Aforika ka Motsheganong 2017.","Partnering with the Private Sector in Developing Industry and Regional Value Chains , emphasising the need to address critical factors to implement and achieve SADC s Industrial Strategy and Action PlaSouth Africa will utilise its position as Chair of SADC to strategically advance the country s national interests as outlined in the National Development Plan and strengthen regional economic opportunities and security-related matter The Department of Arts and Culture will host a third edition of Africa Month in May 2017.",0.88192606
"[ 0.3698532  -0.10615741  0.27858874 ...  1.4021038   1.1132852
  1.3610603 ]","[ 0.01985464 -0.00058581 -0.00032758 ...  0.03270715  0.00691992
  0.02975956]","Se ke karolo ya seabe sa Aforika Borwa mo meletlong ya kontinente ya go tswa mo Mokgatlong wa Kopano ya Aforika, o o neng wa tlhongwa ka la bo 25 Motsheganong 1963, go ya go Mokgatlhotshwaraganelo wa Aforika (AU) wa ga jaana, gammogo le ditheo le mananeo a a amanang nayKeteko ya Kgwedi ya Aforika e na le seabe mo kgololong ya kontinente ya Aforika ka diporojeke tse di farologaneng tsa puso le baagi ka fa tlase ga setlhogo:","celebration on the transition from the Organisation of African Unity, which was established on 25 May 1963, to the current African Union, and its related institutions and programmeThe celebration of Africa Month contributes to the decolonisation of the African continent through a variety of government and civil society projects under the theme:",0.87289125
[0.68414366 0.15998441 0.09608846 ... 0.8231884  1.0758065  1.0628687 ],[0.00754283 0.01762333 0.00213237 ... 0.03067935 0.0307033  0.02582993],"Ngwaga wa ga OR Tambo: Kago ya Aforika yo o Botoka le Lefatshe le le Botoka .Kgwedi ya Aforika e na le seabe mo kgoeletsong ya Aforika Yotlhe go tshwaragana le go dirisanammogo, mme e dirisiwa jaaka serala ke Dinaga tse e Leng Ditokololo tsa AU go lekola tswelopele e e setseng e dirilwe go fitlhelela Leano la 2063.Lenaneo la kgwedi yotlhe go ralala puso, le le tla fitlhelwang mo go wwgoza, ga se fela la lekala la botsweretshi le setso mme le akaretsa seabe sa Puso ya Aforika Borwa ka merero ya ikonomi, sepolotiki le loago mme se se ama tlhabololo ya kontinent Ditiragalo le ditherisano ke tsa keteko le go rutana, e bile tsotlhe di na le dipoelo tsa sepolotiki le tsa loago le ikonomi go batho ba Aforika Borwa le kontinente yotlhe go keteka boAforika ba bona le go ineela se wa go bopa dit haba tse di tsepameng mo meonong le melawana e e tshwanang ya seAforik Kabinete e ne ya itsisiwe ka ga go tshola ka katlego Feterasi ya Bodit haba ya Mekgatlo ya Dilaeborari le Ditheo (IFLA) Kopano ya Ngwaga ya Dilaeborari le Tshedimosetso tsa Lefatshe e e neng e tshwaretswe mo Aforika Borwa, Cape Town go tloga ka 15 go fitlha 21 Phatwe 2015.Kgoeletso ya IFLA ya Cape Town e tla romelwa go Ditona tsa Setso tsa AU go bona tumelano, tshegetso le tsenyotirison Lefapha la Botsweretshi le Setso le tla matlafatsa maiteko a go rotloetsa tlwaelo ya go buisa mo Aforika Borwa2.","A Year of OR Tambo: Building a Better Africa and a Better World .Africa Month contributes to the Pan African call for African unity and co-operation, and is used as a platform by all African Union Member States to take stock of progress made towards realising Agenda 2063.The government-wide month long programme, which will be available on wwgoza, goes beyond the arts and culture sector to embrace the contributions of the South African Government through economic, political and social factors impacting on the development of the continen Activities and dialogues are celebratory and educational, all have political and socio-economic benefits for the people of South Africa and the rest of the continent to celebrate their Africaness and recommit to building communities grounded on positive shared African values and principle Cabinet was briefed on the successful hosting of the International Federation of Library Associations (IFLA) and Institutions Annual World Library and Information Congress held in South Africa, Cape Town from 15 to 21 August 2015.The IFLA Cape Town Declaration will be submitted to the African Union Ministers of Culture for concurrence, support and implementatio The Department of Arts and Culture will strengthen efforts to promote a reading culture in South Africa Implementation of Government Programmes Government s commitment to bolster the economy was reaffirmed during the successful engagement between the Minister of Finance, Malusi Gigaba with investors and the global finance community during the visit to the United States of America for the International Monetary Fund and World Bank Spring Meeting Minister Gigaba also interacted with domestic investors and the NEDLAC Special Executive Committee chaired by Deputy President Cyril RamaphosThe engagements underscored that government s policy orientation towards prudent fiscal discipline and stringent fiscal consolidation as highlighted in the 2017 National Budget will remain unchangeCabinet calls on all sectors to partner with government to boost confidence and propel the economy towards sustained inclusive growt President Jacob Zuma s launch of the Maluti-A-Phofung Special Economic Zone (MAP-SEZ) in Tshiame, Harrismith, in the Eastern Free State, on 25 April 2017 demonstrates governments",0.8868793
"[ 0.81081295  0.3344555  -0.04258464 ...  0.924694    0.4655889
  0.8976821 ]","[ 0.01673723 -0.00040418  0.00689229 ...  0.02965295  0.02385283
  0.0160586 ]","Go tsenngwa tirisong ga Mananeo a Puso Boineelo jwa puso jwa go matlafatsa ikonomi bo ne jwa gatelelwa kwa ditherisanong magareng ga Tona ya Matlotlo, Malusi Gigaba le babeeletsi le lekala la lefatshe la matlole fa a ne a etetse kwa Amerika go tsenela dikopano tsa Letlole la Bodit haba la Madi le Kopano ya Dikgakologo ya Banka ya Lefatsh Tona Gigaba o ne gape a inyalanya le babeeletsi ba selegae le Komitikhuduthamaga e e Kgethegileng ya Nedlac e monnasetilo wa yona e leng Motlatsamoporesitente Cyril RamaphosDipuisanelo tseno di ne tsa netefatsa gore seemo sa pholisi ya puso sa go tlisa taolo mo matloleng le momagano e e masisi ya matlole jaaka e tlhagelela mo Tekanyetsokabong ya Boset haba se ka se fetogKabinete e ikuela go makala otlhe go dirisana le puso go tlisa tshepo le go baka kgolo ya ikonomi e e akaretsang e bile e tswelel Go thankgololwa ga Karolo e e Kgethegileng ya Ikonomi ya Maluti-A-Phofung (MAP-SEZ ) ke Moporesitente Jacob Zuma jwa Tshiame, Harrismith, kwa Botlhaba jwa Foreisetata, ka la bo 25 Moranang 2017 go supa tsweletso ya puso ya tlhabololo ya madirelo e leng se se botlhokwa mo katlegong le tswelopeleng ya ikonomi ya boset haba mo pakeng e telel Makala a botlhokwa a MAP-SEZ ke a dirori, temothuo, mafaratlhatlha, thekenoloji ya ditlhaeletsano tsa tshedimosetso (ICT), melemo le tlhagiso ka kakarets Se se tlhola dit hono tsa ntshodikumo gammogo le maemo a kgwebisano ya kgaolo le ya bodit haba le boleng bo bo oketsegileng mo teng ga Mmasepala wa Maluti-A-PhofunGo thankgololwa ga SEZ go tlhatloseditse palo ya Dikarolo tse di Kgethegileng tsa Ikonomi go robedi mo nagen Go fitlha ga jaana Lenaneo la SEZ le ngokile ditiro tse di sa tlhamalalang tsa boleng jwa Rbilion Dikarolo tse di Kgethegileng tsa Ikonomi di tswelela go nna le seabe mo go ngokeng Peeletso e e Tlhamaletseng ya Bodit haba (FDI).Go thankgololwa go ga MAP-SEZ ya diheketara tse 1038 ke karolo ya botlhokwa ya go tsenya tirisong Leanotiro la Pholisi ya Madirelo le le supang Dikarolo tse di Kgethegileng tsa Ikonomi go itlhaganedisa kgolo ya ikonomi ya selegae mo dikgaolong tse di rileng tsa nag Kabinete e amogela pegelo ya Tshepo ya Peeletso e e Tlhamaletseng ya Bodit haba ya","promotion of industrial development which is key to the nation s long-term economic success and prosperit The priority sectors for the MAP-SEZ are automotive, agro-processing, logistics, ICT, pharmaceuticals and general processin This creates opportunities for manufacturing as well as a regional and international trade environment with an added value chain within the Maluti-A-Phofung MunicipalitThe launch of the SEZ brought the tally of Special Economic Zones in the country to eigh To date the SEZ Programme has collectively attracted over Rbillion worth of investment They have also created over 10 000 direct jobs and 65 000 indirect job The Special Economic Zones also continue to play a role in attracting Foreign Direct Investment (FDI).This 1038-hectare MAP-SEZ launch forms a key part of the implementation of the Industrial Policy Action Plan which designates Special Economic Zones to accelerate local economic growth and development in specific regions of the countr Cabinet welcomes the",0.8561667
"[ 0.6926106  -0.37995023  0.5431528  ...  1.3698101   1.5886455
  3.2170393 ]",[0.01019943 0.00113038 0.02028943 ... 0.01365956 0.03373549 0.0489739 ],"Kearney ya 2017 e e supang gore Aforika Borwa e mo maemong a bo25 mo mafelong a a itumelelwang a go ngoka peeletso ya bodit haba go ralala lefatshe, e leng yona naga e e leng mo maemong a ntlha go tswa mo dinageng tse di leng mo kontinenteng ya AforikAforika Borwa e boetse mo tshupaneng e, e e phasalatsang mafelo a le 25 a a ngokang peeletso, la ntlha fa e sale ka 2014.","Kearney s 2017 Foreign Direct Investment Confidence report, which indicates that South Africa is the 25th most attractive destination for foreign direct investment globally, the first from the African ContinenSouth Africa made a comeback into the index, which publishes the 25 most attractive investment destinations, for the first time since 2014.",0.8605076
"[ 0.6077435  -0.00520295  0.2770205  ...  1.4091638   1.0676308
  2.0182328 ]",[0.01443344 0.01866839 0.0136433  ... 0.02048471 0.04655617 0.04977331],"E balwa le dinaga tse dingwe tse di tlhabologang jaaka China (mo maemong a bo 3), India (mo maemong a bo 8); Brazil (mo maemong a bo 16) le Mexico (mo maemong a bo 17).Maemo a a supa gore semphato sa Aforika Borwa le babeeletsi ba bodit haba se tswelela go matlafala le go supa gore dikgato tsa naga ya rona tebang le tlhabololo di nna le maung Ditokafatso tsa ikonomi mo pakeng e khutshwane le dipeeletso tsa pakatelele mo lekaleng la tlhagiso la naga di supile e le baeteledipele mo go direng gore maemo a Aforika Borwa a tokafale mo tshupaneng","It ranks with other developing countries such as China (3rd), India (8th); Brazil (16th) and Mexico (17).This ranking shows that South Africa s strategic partnership with foreign investors is gaining momentum and further demonstrates that our country s blueprint on development is yielding result Improvements in short-term economic prospects and the long-term investment in the country s manufacturing sector have been cited as some of the key drivers of South Africa s improved rating on the Inde In a separate report, the latest Africa Investment Index 2016 by Quantum Global s independent research arm ranks South Africa fourth most attractive investment destination in Africa after Botswana, Morocco and Egyp South Africa scored well on the growth factor of GDP, ease of doing business in the country and significant populatioThe country s attractiveness as an investment destination of choice was further highlighted in the African Economic Outlook 2016 report, which places South Africa fourth among the leading African investment destinations in 2015 after Egypt ($1billion), Mozambique ($billion) and Morocco ($billion) with $billion in foreign investmen South Africa continues to build on its strong financial and business base, ranking 47th out of 138 countries in the World Economic Forum Global Competitive Index 2016/15.",0.8242619
"[ 0.66515124 -0.00761144  0.46915555 ...  0.9499351   1.1563112
  1.9670559 ]",[0.00295334 0.00169873 0.02986834 ... 0.03446041 0.03537988 0.01395656],"Mo pegelong e e farologaneng, Tshupane ya Peeletso ya Aforika ya 2016 ya se weng ka tlhotlhomiso e e ikemetseng ya Quantum Global e baya Aforika Borwa mo maemong a bone a a ngokelang a peeletso mo Aforika kwa morago ga Botswana, Morocco le Egepet Aforika Borwa e dirile sentle thata mo ntlheng ya kgolo ya GDP, go dira kgwebo bonolo mo nageng le baagi ba botlhokwMaatlakgogedi a naga jaaka lefelo la dipeeletso a supilwe gape mo pegelong ya Tebego ya Ikonomi ya Aforika ya 2016, e e tlhomang Aforika Borwa mo maemong a bone mo dinageng tse di gaisang tsa dipeeletso mo Aforika ka 2015 fa morago ga Egepeto ($1bilione), Mozambique ($bilione) le Morocco ($bilionee) ka $bilione tsa peeletso ya bodit hab Aforika Borwa e tswelela go agelela mo motheong wa yona o o maatla wa matlole le kgwebo, e leng maemo a bo 47 mo dinageng di le 138 mo Tshupaneng ya 2016/17 ya Kgaisano ya Lefatshe ya Foramo ya Ikonom Foramo ya bo 27 ya Ikonomi ya Lefatshe mo Aforika e tla tshwarelwa kwa Albert Luthuli International Convention Centre kwa Durban go tloga ka la bo 3 go fitlha ka la bo 5 Motsheganong 2017 ka fa tlase ga setlhogo:","Achieving Inclusive Growth: Responsive and Responsible Leadershi Cabinet welcomes this opportunity for South Africans to engage in dialogue on potential investment opportunities, deeper regional integration and a renewed commitment towards sustainable growth and development in AfricAfrica is home to some of the world s fastest growing economies which have attracted increasing interest from global investor South Africa is the most diversified economy on the continent and plays an integral role in Africa s advancemen The commitment by South Africa and Oman to enhance trade relations, at a business forum on 27 March 2017 between Trade and Industry Minister Rob Davies and his Omani counterpart, Dr Ali Bin Masoud Al-Sunaidy, enables South African businesspeople to take advantage of the opportunities that Oman presents, particularly for agricultural and agro-processing industrieFurther, the Department of Trade and Industry s investment mission to Ghana and Nigeria between the 20 and 25 March 2017 contributed to identifying and creating export markets for South African value-added products and service It also promotes South African products, service offerings and creates business partnerships between business communities of the respective countrieIncreasing trade on the continent and fostering partnerships with African partners can lead to poverty alleviation, increased trade flows, industrial development and subsequent creation of more jobs, which is key to the economic development of Afric The Minister of Small Business Development, Lindiwe Zulu led the South African delegation at the Estonia business forum which was hosted by the South African Chamber of Commerce and Industr With Estonia s economy consisting of 90 per cent SMMEs, South Africa s partnership bolsters government s commitment to job creation and the promotion of small, medium-sized and micro enterprises (SMMEs).",0.84677464
[0.47728875 0.19473608 1.5029429  ... 0.79108447 0.94845873 1.1833975 ],[0.03448364 0.00181935 0.00413107 ... 0.05069093 0.04658933 0.053224  ],"Phitlhelelo ya Kgolo e e Akaretsang: Boeteledipele jo bo Tsibogang e bile bo le Maikarabel Kabinete e amogela t hono e ya gore maAforika Borwa a nne le seabe mo ditherisanong tse di ka ga dit hono tse di ka nnang teng tsa peeletso, momagano e e tseneletseng ya kgaolo le boineelo jo bo nt hwafaditsweng tebang le kgolo e e tswelelang le tlhabololo mo AforikAforika ke legae la dingwe tsa diikonomi tse di golang ka bonako tsa lefatshe tse di ngokileng kgatlhego e e oketsegileng go tswa go babeeletsi go ralala lefatsh Aforika Borwa ke ikonomi e e mefutafuta mo kontinenteng e bile e na le seabe sa bothokwa mo tsweletsong ya Aforik Boineelo jwa Aforika Borwa le Oman go tsweletsa dikamano tsa kgwebisano, kwa foramong ya kgwebo ka la bo 27 Mopitlwe 2017 magareng ga Tona ya Lefapha la Kgwebisano le Intaseteri (dti) Rob Davies le molekanenae wa Oman, Ngaka Ali Bin Masoud Al-Sunaidy, bo kgontsha borakgwebo ba Aforika Borwa go dirisa dit hono tse Oman e di tlhagisang segolo mo madirelong a temothuo le tlhagiso mo temonGodimo ga moo, leeto la peeletso la dti kwa Ghana le Nigeria magareng ga la bo 20 le la bo 25 Mopitlwe 2017 le nnile le seabe mo go lemogeng le mo go tlholeng mebaraka ya thomelontle ya ditlhagiswa le ditirelo tse di boleng tsa Aforika Borw Le bapatsa gape le ditlhagiswa tsa Aforika Borwa, ditirelo le go tlhola dikamano tsa kgwebo magareng ga borakgwebo ba dinaga tsKgwebisano e e oketsegileng mo kontinenteng le go tlhama dikamano le balekane ba Aforika go ka tlisa phediso ya botlhoki, kelelo e e oketsegileng ya kgwebisano, le go tlholwa ga ditiro, e leng se se botlhokwa mo tlhabololong ya ikonomi mo Aforik Tona ya Tlhabololo ya Dikgwebopotlana, Lindiwe Zulu o ne a eteletse pele setlhopha sa Aforika Borwa kwa foramong ya kgwebo ya Estonia e e neng e tshwerwe ke Mokgatlo wa Aforika Borwa wa Kgwebo le Madirel Ka ntlha ya fa 90% ya ikonomi ya Estonia e le mo dikgwebopotlaneng, tse di magareng le tse dikgolo (di-SMME), semphato sa Aforika Borwa se matlafatsa boineelo jwa puso jwa go tlhola ditiro le thotloetso ya di-SMM Tsepamo ya lekala la temothuo le tshegediwa ke ditsibosi tsa go sa le gale le ditlhotlhomiso, le fa go na le Diboko tse di Jang Dijalo le komelelo, e tlhagisitswe ke bogolo jo bo kabakantsweng jwa mmopo wa kgwebo, e leng 84% kwa godimo ga kotulo ya 2016, e e neng e le kwa tlase go gaisa fa e sale ka 2007.","The week was marked by a heightened period of engagements between members of the executive and citizens and contributes to government s broader plan of improving the lives of all citizenCabinet commends those communities who participated in the izimbizo with government officials across the country, with a view to addressing public service challenges and providing a better life for alOther izimbo included: the launch of the Centre for Entrepreneurship at Goldfields TVET College in Welkom, Free State by the Minister of Small Business Development, Ms Lindiwe Zul The Centre contributes to addressing the challenge of youth unemployment by providing appropriate support to young people at the early stage of the entrepreneurial journe 34 engagements were held across the country Issues in the Environment President Jacob Zuma led the 23rd national Freedom Day celebrations on 27 April 2017 under the theme",0.82894874
"[ 0.542699   -0.03839592  4.727339   ...  1.054043    1.3920587
  2.135497  ]","[ 0.01878587 -0.00073161  0.09259713 ...  0.03350714  0.02357071
  0.04520778]","Mafelo a magolo a tlhagiso ya mmopo a mararo, e leng Foreisetata, Mpumalanga le Bokone Bophirima a solofelwa go tlhagisa 82% ya kotulo ya 2017.Bogolo jo bo solofelwang jwa kotulo ya mmopo wa kgwebo bo tlhomilwe go ditone di le 14,324 milion Se ke 2,91% (ditone di le 405 050) go feta ponelopele e e neng e lebeletswe ya ditone di le 13,918 milion Boalo jo bo kabakanngwang ba mmopo e santse e le diheketara di le 2,629 milione fa kotulo e e solofelwang e le ya ditone tsa diheketara di le 5,49.","The three main maize producing areas, namely the Free State, Mpumalanga and North West provinces are expected to produce 82% of the 2017 croThe size of the expected commercial maize crop has been set at 14,324 mil tons, this is 2,91% (405 050 tons) more than the previous forecast of 13,918 mil ton",0.90168643
