tn,en,src_text,trg_text,Cosine_Score
"[ 0.9078295  -0.31878638  0.27352357 ...  1.0837919   0.4023358
  2.2608302 ]","[ 0.01431179  0.0002982  -0.00036171 ...  0.03514614  0.00331532
  0.02787712]","Pegelo ya Kopano ya Kabinete e e Tshwerweng ka Laboraro, 12 Tlhakole 2020 kwa Palamenteng, Tuynhuys kwa Motse Kapa Merero ya ga Jaanong1.","Statement on the Cabinet Meeting held on Wednesday, 12 February 2020 at Parliament, Tuynhuys in Cape Town Issues in the environment1.",0.845291
"[ 2.875473   -0.35798806  0.05551347 ...  1.4420061   0.95646065
  3.0933006 ]","[ 0.04975355  0.00104304 -0.00274852 ...  0.02913715  0.02104576
  0.05206599]","Puo ya Maemo a Set haba ya 2020 (SoNA) Kabinete e amogela SoNA ya 2020 e e tlhaigisitsweng ke Moporesidente Cyril Ramaphosa kwa Kopanotshwaraganelo ya dintlo tse pedi tsa Palamente, kwa Motse Kapa ka Labone, 13 Tlhakole 2020.","2020 State of the Nation Address (SoNA) Cabinet welcomes the 2020 SoNA delivered by President Cyril Ramaphosa at a Joint Sitting of the two houses in Parliament, Cape Town on Thursday, 13 February 2020.",0.9027976
"[ 1.3524387  -0.2088384   0.13960679 ...  1.3550093   1.5040048
  2.5312326 ]","[ 0.03148403 -0.00136537  0.00755213 ...  0.0402246   0.03132207
  0.05394228]","Puo e ne ya tlhagisiwa go latela moletlo wa bo 30 wa go gololwa ga Ntate wa Set haba, Tata Madiba, yo o golotsweng go tswa kwa Kgolegelong ya Victor Verster ka la bo 11 Tlhakole 1990.","The address was delivered following the 30th anniversary of the release of the Father of the Nation, Tata Madiba, who walked free from Victor Verster Prison on 11 February 1990.",0.8987128
"[ 0.6364235   0.13938458 -0.02163438 ...  1.9718478   1.5082427
  1.6173744 ]","[ 0.02610022  0.00045048 -0.00012121 ...  0.01354342  0.02745697
 -0.0022575 ]",SoNA ya 2020 ya Moporesidente Ramaphosa e neelane ka Lenaneo la Tiro (PoA) la puso le le tseneletseng leo le tla lekang go godisa ikonomi e e fokolang ya naga ka go baakanya metheo ya ikonom Dikgwedi di le mmalwa tse di latelang di tla bona go tsenngwa tirisong ga mekgwa eo e tla fetolang ditsela tse re tlhagisang le go reka motlakase ka tsona mo nagen,"President Ramaphosa s 2020 SoNA provided an elaborate government Programme of Action (PoA) that will seek to ramp up the country s ailing economy by fixing the economic fundamental The next few months will see the implementation of measures that will fundamentally change the trajectory of energy generation and procurement in the countr The President highlighted plans to boost local production that will empower small, medium and micro enterprises (SMMEs).",0.85903716
"[ 0.8422243   0.04214316 -0.5384595  ...  1.141868    1.7637492
  1.0934839 ]","[ 0.01037869 -0.0006474   0.00059503 ...  0.03203901  0.0386388
  0.03747895]",Moporesidente o tlhagisitse maano go thusa tlhagiso ya selegae eo e tla matlafatsang dikgwebopotlana le tse di magareng (di-SMME).,"As the Chair, South Africa will host a summit to finalise the AfCFTA protocol of implementatio South Africa will also work towards a stable and peaceful Africa under the theme:",0.6800915
[1.0154756  0.04017764 0.39581072 ... 1.0441349  1.1466396  1.1706573 ],"[ 0.01970697 -0.00163597  0.00084576 ...  0.00980406  0.02269313
  0.03885628]",Dikuno tse di tlhagisitsweng ka fa nageng di feta di le 1 000 di tla rekiwa mo di-SMME tsen Matsholo ano a tla nna karolo ya ditsela tsa boitshimololedi mo go tshegetseng dikgwebo tsa ba wa gore ba kgone go ithap,"South Africa used the opportunity to share the many investment opportunities available in the countr This was done during a Business Forum comprising both South African leaders and the business delegation accompanying Chancellor Merke As one of the biggest investors in South Africa, Germany has over 600 companies in our country Social Compact Convention on Social Cohesion and Nation-Building Cabinet joins President Ramaphosa in welcoming the outcomes of the Social Compact Convention on Social Cohesion and Nation-Building held under the theme:",0.71314573
[0.8685929  0.61501443 0.6870995  ... 0.78645813 1.3417817  1.544897  ],[0.01632658 0.00234358 0.001339   ... 0.02015951 0.01485327 0.02724443],"Dikhempase tsa dikholet he tsa Setegeniki le Thuto le Katiso ya Bokgoni jwa Ditiro tsa Diatla (TVET) tse di tla agiwang monongwaga di tla thusa ka go tswala sekgala magareng ga botlhokatiro jwa ba wa le bokgon Letsholo la Ditirelo tsa go Thapiwa ga Ba wa (YES), mmogo le dikholet he tsa TVET le lephata la poraefete, di tla netefatsa gore baithuti ba le bantsi ba iponela maitemogelo mo letsholong la katis Gape Kabinete e amogela go itsisewe ga go tlhamiwa ga serala sa SheTradesZA seo se tla thusang dikgwebo tseo beng ba tsona eleng basadi go tsaya karolo mo dikgwebong tsa bodit habait haba mmogo le mo dimmarakeng tsa ten","Over 1 000 locally produced products will be procured through these SMME These initiatives will form part of the innovative ways to support youth entrepreneurship and self-employmen The new Technical and Vocational Education and Training (TVET) college campuses to be built this year will assist in bridging the gap between youth unemployment and skill The Youth Employment Service, together with the TVET colleges and the private sector, will ensure that more learners receive practical workplace experience as part of their trainin Cabinet also welcomes the announcement to set up the SheTradesZA platform which will assist women-owned businesses to participate in global value chains and market The District Development Model that was piloted last year in one metro and two district municipalities will this year be rolled out in all districts and metro This will give effect to a holistic service delivery model that encompasses one plan supported by all three spheres of governmen The President s address has inspired all to unite and forge ahead towards overcoming our challenges and build a thriving South African democrac",0.823915
[0.68126756 0.1386984  0.00168355 ... 0.90967023 0.78777534 1.264518  ],"[ 0.04359032  0.00262328 -0.00043659 ...  0.00386928  0.049715
  0.03127609]",Mmotlele wa Tlhabololo ya Sedika oo o neng wa lekeletswa ngwaga o o fetileng mo mmasepaleng o mogolo le bommasepala ba babedi ba sedika monongwaga o tla dirisiwa kwa didikeng le bommasepala ba bagolo botlh Seno se tla tsenya tirisong thebolo ya ditirelo e e feletseng eo e tsenyeletsang leano le le nosi le tshegeditswe ke maphata otlhe a le mararo a pus Puo ya Moporesidente e rotloeditse botlhe go nna seoposengwe le go tswela pele mo go fenyeng dikgwetlho tsa rona le go aga temokerasi e e atlegileng ya Aforika Borw Kabinete e laletsa maphata otlhe a set haba go dira mmogo le puso go tsenya tirisong PoA ya pus,"Condolences1 Cabinet sent condolences to the:family and friends of Professor Joseph Shabalala, the legendary musician and founder of the Grammy Award winning group Ladysmith Black Mambaz His music inspired countless people around the world and united South African President Ramaphosa has declared a Special Official Funeral Category 2 to honour Professor Shabalalgovernment and people of Kenya at the passing of former Kenyan President His Excellency Daniel Toroitich Arap Moi, who served as Kenya s second post-liberation Presidenfamily and friends of Captain Thabiso Collins Tolo (49), First Officer Tebogo Caroline Lekalakala (33) and Flight Inspector Gugu Comfort Mnguni (36), whose plane crashed into mountainous terrain near Mossel Bay in the Western Cape on 23 January 2020.",0.7832489
[1.2761241  0.01172727 0.23822194 ... 0.48358607 1.266168   3.1437342 ],"[ 0.02833544 -0.00338711  0.00238033 ...  0.03131546  0.00093321
  0.02544843]","Mo bekeng eno, ka nako ya dingangisano, maloko a Khuduthamaga a tla tswelela go tlhalosa PoA e e tla dirisiwang mo ngwageng wa dit helete wa ga jaana le go fet 2.","Public Procurement Bill Cabinet approved the publication of the Public Procurement Bill for public commen Once passed into law, the Bill will repeal the Preferential Procurement Policy Framework Act, 2000 (Act 5 of 2000) and amend other procurement-related law",0.6639415
[0.31825536 0.01190858 0.11809926 ... 0.9227277  1.4878933  1.530232  ],[0.0065064  0.00179586 0.01842229 ... 0.03013867 0.02289521 0.0296018 ],"Samiti ya Dinaga tse di Kopaneng tsa Aforika (AU) Kabitene e akgola Moporesidente Ramaphosa mo go tsorameng setilo sa maemo a Monnasetulo wa AU mo boemong jwa Aforika Borw Moporesidente o tla dirisa maemo a gagwe go tsweledisa kagiso le tsepamo, taolo e e siameng, tekatekano ya bong le natlafatso ya basadi mo go godiseng ikonomi ya Aforik Mo tsamaong ya nako kwa pele nyana Tumelano ya Mafelo a Kgwebisano e e sa Duelelweng mo Kontinenteng ya Aforika (AfCFTA) le yona e tla tsenngwa mo tirison Tumelano eno e kopanya mmaraka o le mongwe go ralala dinaga di le 54 tsa bokana ka batho ba le 1,2 bilione ka palogotlhe ya kuno ya selegae ya go feta US$3.","During the debates in Parliament this week, members of the Executive will further unpack the PoA to be rolled out in the current financial year and beyond African Union (AU) Summit Cabinet congratulates President Ramaphosa on assuming the AU Chairship on behalf of South Afric The President will use his role to advance peace and stability, good governance, gender equality and the empowerment of women to grow Africa s econom Later this year the African Continental Free Trade Area (AfCFTA) Agreement also comes into effec This agreement converges into a single market across 54 nations of about 1,2 billion people with a combined gross domestic product of over US$3 trillio",0.8666711
