tn,en,src_text,trg_text,Cosine_Score
[0.4739829  0.3095473  0.21059385 ... 0.80927813 0.62428826 1.1474372 ],"[ 1.1332962e-02  4.2694886e-04 -7.1063485e-05 ...  3.6164865e-02
  4.2570699e-02  2.4939584e-02]","Go tsenngwa tirisong ga manaane a botlhokwa a puso Kabinete e amogetse Puo ya Maemo a Set haba ya ga Moporesitente Jacob Zuma e e tlhagisitsweng ka Labone, 11 Tlhakol Puo e tlhomile mosupatsela wa togamaano wa tiragatso ya Lenaanetiro la Pus Moporesitente o ikuetse mo pusong, mekgatlho ya badiri mmogo le mo kgwebong go dira mmogo go bona ditharabaololo tsa kgolo ya ikonomi e e nnelang lerur Kabinete e tshegetsa dikgato tsa go fokotsa ditshenyegelo tse di itsesitsweng ke Moporesitente tse di tla tlhalosiwang ke Tona ya Dit helete ka la bo 24 TlhakolPuo ya Tekanyetsokabo ya 2016/17 e tla tlhagisa kabelo ya ditlamelo go ya kwa manaaneng a a farologaneng a puso go ya jaaka Moporesitente a gatelets Kabinete e amogetse Indaba ya Meepo e e atlegileng e e neng e tshwaretswe kwa Motsekapa go tloga ka la bo 8 go fitlha ka la bo 11 Tlhakol Baemedi ba ba eteletseng pele go tswa kwa lephateng la meepo le dipuso tse di farologaneng tsa Aforika ba arogane megopolo ya bona malebana le ka moo lephata le ka tsamaisang dipeeletso ka teng mmogo le go dirisa dit hono tse di leng teng mo Aforik Kabinete e lebogetse maitlamo a a dirilweng ke puso ya Japane a go oketsa dipeeletso tsa yona mo Aforika BorwKabinete e boeleditse maitlamo a yona a lephata la meepo le le tsepameng e bile le dira ka katleg Tumelano ya Letlhomeso la Indaseteri ya Meepo e e nnelang Leruri e tshegetsa indaseteri ya meepo mo seemong sa ga jaana se se boim Puso e tswelela go tlamela ka netefaletso ya taolo mme e tla netefatsa gore go konosediwa Molaotlhomo wa Tlhabololo ya Dimenerale le Ditlamelo tsa Peteroliamo, o o fa pele ga Palamente Ditshwetso tse di botlhokwa tsa Kabinete Kabinete e amogetse Pholisi ya Boset haba ya makgaolakgang ya Itekolesego, e e samaganang le dikgwetlho tse di kgoreletsang go dira sentle ga Molao wa Boset haba wa Itekolesego, wa 2004 (Molao wa bo 7 wa 2004).Pholisi e setse e fetile mo tsamaisong ya patlomaikutlo a set hab Pholisi e tshitshinya dipaakanyo mo letlhomesong la taolo ya dipopegotheo tsa diboto tsa itekolesego mme e maatlafatsa didirisiwa tsa taolo go fokotsa tiriso e e botlhaswa ya itekoleseg E ama dikhasino, dibingo, met hini e dituelo tsa yona di lekanyeditsweng mmogo le go bet ha dipits Pholisi e tla emisetsa Boto ya Boset haba ya Itekolesego ka Molaodi wa Boset haba wa Itekolesego o o tla ikarabelang ka tlhamalalo kwa Lefapheng la Kgwebisano le Intaseter Kabinete e amogetse tlhagiso ya Pegelo ya Tshekatsheko ya Dingwagapotlana tsa go Golegwa Bosenyi kwa Palamenteng, e leng se se tlhokegang go ya ka Molao wa Bosiamisi wa Bana, wa 2008 (Molao wa bo 75 wa 2008).","Implementation of key government programmes Cabinet welcomed President Jacob Zuma s State of the Nation Address delivered on Thursday, 11 Februar The speech set the strategic path for the implementation of government s Programme of Actio The President has called on government, labour and business to work together to find solutions for a sustainable economic growt Cabinet supports the cost-cutting measures announced by the President, which will be elaborated by the Minister of Finance on 24 FebruarThe 2016/17 Budget Speech will further map out the allocation of resources to the various government programmes as emphasised by the Presiden Cabinet welcomed the successful Mining Indaba, which was held in Cape Town from 8 to 11 Februar Leading representatives from the mining sector and several governments from Africa shared their insights into how the sector can drive investments and capitalise on the opportunities available in Afric Cabinet appreciated the commitment made by the Japanese government to increase its investment in South AfricCabinet reaffirmed its commitment to a stable and flourishing mining secto The Framework Agreement for a Sustainable Mining Industry supports the mining industry in this current difficult environmen Government continues to provide a regulatory certainty and will ensure the finalisation of the Mineral and Petroleum Resources Development Bill, which is before Parliamen 2.",0.8681546
"[ 0.9686782   2.3504765  -0.01713967 ...  1.3127646   1.3012924
  1.910695  ]","[ 0.03956304  0.05488493 -0.00020618 ...  0.03802626  0.03309692
 -0.0012136 ]",Pegelo e atlenegisa gore naga e amogela maitlamo a bodit habat haba le a kgaolo malebana le dingwagapotlana tsa go golegelwa bosenyi tsa bana ba ba iphitlhelang ba na le kgotlhang le mola Kabinete e amogetse go tsenngwa mo kaseteng ga Dikgaolo tsa Tlhabololo ya Maatla a a Nt hwafadiwang (REDZ).,international and regional obligations regarding the minimum age of criminal capacity of children who are in conflict with the la Cabinet approved the gazetting of Renewable Energy Development Zones (REDZ).,0.79014707
"[ 0.80791545  0.2928494  -0.03166093 ...  1.1619874   0.73656625
  2.1702862 ]","[ 0.02404928  0.00101614 -0.000196   ...  0.03086024  0.01914801
  0.02661149]","Seno se tla rulaganya thulaganyo ya taolo, sa supa mafelo a go ka maatlafadiwang dithekenoloji tsa motlakase wa phefo le wa letsatsidi ka bonwang le moo go ka atolosiwang tlamelo ya mafaratlhatlha a a boteng gonDi-REDZ tseno di tla netefatsa kgabaganyo ya go ya kwa ikonoming e e tlhagisang khabone e e kwa tlase, di akofise tlhabololo ya mafaratlhatlha, le go tshwaela mo letlhomesong le le rulaganeng e bile le bonelwa pele la taolo le le fokotsang tsamaiso e e amanang le ditshenyegelo tsa go obamel Kabinete e boleletswe ka diphitlhelelo tsa Pegelo ya Aforika Borwa ya 2014 ya Disupi tsa Saense, Thekenoloji le Boitlhamedi mo Lekgotleng la Boset haba la Bokgakolodi jwa Boitlhamed Pegelo eno e tlamela ka mokgwa wa tiragatso wa Tsamaiso ya Boset haba ya Boitlhamedi (NSI).","grid expansion can be directe These REDZ will ensure a transition to a low carbon economy, accelerate infrastructure development, and contribute to a more coherent and predictable regulatory framework that reduces bureaucracy related to the cost of complianc Cabinet was briefed on the findings of the 2014 South African Science, Technology and Innovation Indicators Report of the National Advisory Council on Innovatio The report provides the trends in the performance of the National System of Innovation (NSI).",0.81936514
"[ 1.1503577   0.42224687 -0.10019051 ...  1.2190552   1.0890669
  1.22018   ]","[ 1.3757963e-02 -4.8652067e-04 -3.7862923e-05 ...  5.4485374e-03
  1.3673973e-02  2.1670802e-02]",E sekaseka tiragatso le tshwaelo ya NSI mo ditlapeleng tsa botlhokwa tsa boset haba tse di tlhagisitsweng mo Leanong la Tlhabololo la Boset haba (NPD).,It assesses the performance and contribution of the NSI to key national priorities articulated in the National Development Plan (NDP).,0.8484779
"[ 0.53972685  0.33711663 -0.07231292 ...  1.1149584   0.49272862
  0.8850225 ]","[ 1.4341726e-02  7.1361741e-05 -1.5709584e-04 ...  1.0300881e-02
  8.2899779e-03  5.0324276e-03]","Kabinete e amogetse tiriso ya badirediset haba ba ba rotseng tiro le ba ba dirang jaaka batlhatlheledi kwa Sekolokatisong sa Boset haba sa Puso (NSG).NSG e tlhomilwe ka 2013, e tsena mo legatong la Setheo sa Tsamaiso le Boeteledipele jwa Botsamais jwa Thuto mo Pusong (PALAMA), mme thomo ya yona ke go tsweletsa phitlhelelo e e tswelelang ya boleng le dintlhatheo tse di laolang tsamaiso ya puso le go tokafatsa boleng, katoloso le ditlamorago tsa tlhabololo ya bokgoni jwa badiri mo ditheonMaiteko ano a tla lekelediwa ka go tsenngwa tirisong ga Lenaane le le Pateletsang la Kitsisotiro la badirediset habMokgwa ono o kgontsha badirediset haba go oketsa boleng mo tirelong set hab Ba tla dirisa maitemogelo a bona, bokgoni le kitso go tataisa le go rotloetsa badirediset hab Gape maiteko ano a tla tokafatsa boleng jwa ditirelo tse re di nayang set haba ka tsela e e bokgoni e bile e le tlhotlhwatlas Kabinete e amogetse Pegelo ya Naga ya Aforika Borwa ya Legato la Bofelo la bo 3 le le malebana le go Tsenngwa tirisong ga Mokgatlho wa Tirisanommogo ya Ikonomi le Tlhabololo (OECD) (Tumelano e e kgatlhanong le Pipamolomo).","Cabinet approved the use of retired and in-serving public servants as lecturers in the National School of Government (NSG).The NSG was launched in 2013, replacing the Public Administration Leadership and Management Academy (PALAMA), and is mandated to promote the progressive realisation of the values and principles governing public administration and enhance the quality, extend and impact of the development of human resource capacity in institutionThis initiative will be piloted with the implementation of the Compulsory Induction Programme for public servant This approach enables public servants to add value to the public servic They will impart their experience, expertise, skills and knowledge to mentor and coach the public servant This",0.8863481
"[ 0.87701243  3.078652   -0.25505814 ...  0.87511754  0.6424035
  1.22395   ]","[ 0.03020343  0.06078679 -0.00012641 ...  0.01778901  0.02087522
  0.01763021]","Pegelo e tshwanetse go neelwa Setlhopha sa Tiro sa Pipamolomo sa OECPegelo e tlhalosa tswelelopele e e dirilweng ke naga ka ditsereganyo tsa yona tsa go fedisa pipamolomo ka go e supa, go batlisisa mmogo le go e sekisets Gape pegelo e sedimosa maiteko a a tserweng go lemosa ka bosenyi jon Kabinete e amogetse gore Lefapha la Merero ya Selegae (DHA) le aroganngwe gape ka fa tlase ga Setlhopha sa Bosiamisi, Thibelo ya Bosenyi le PabalesegThomo ya Lefapha la Merero ya Selegae ke go tshola le go babalela rejisetara ya boammaaruri ya boitshupo le seemo sa botlhe ba ba mo nageng ya rona, e leng sa botlhokwa se se kgontshang ditiro tse dingwe tsotlhe tsa mmus","The report is to be submitted to the OECD Working Group on BriberThe report outlines the progress made by government in its interventions to curb foreign bribery by detecting, investigating and prosecuting i The report further highlights the initiative undertaken to raise awareness of this crim Cabinet approved that Department of Home Affairs (DHA) be reclassified under the Justice, Crime Prevention and Security Cluste",0.85783863
"[ 0.6542681   0.40210745 -0.18521708 ...  1.1324384   0.51181644
  1.5207428 ]","[ 0.00803711  0.00359519 -0.00018434 ...  0.04798034  0.02267827
  0.04040243]","Gape le romilwe go tsamaisa tsamaiso ya bofudugedi, e e amang ka tlhamalalo pabalesego ya boset haba, tirisano ya loago mmogo le phitlhelelo ya diphitlhelelo tsa tlhabololMo malobeng DHA e ne e arogantswe jaaka ditirelo tsa tshegetso ya tsamaiso ka kakaretso ka fa tlase ga Setlhopha sa Bolaodi le Tsamaiso MolaotlhomoKabinete e amogetswe go tlhagisiwa ga Molaotlhomo wa Tshireletso, Tsweletso, Tlhabololo le Tsamaiso ya Kitso ya Tshimologo kwa PalamentenMolaotlhomo ono ke wa go sireletsa, go tsweletsa le go tsamaisa dithulaganyo tsa Kitso ya TshimologO dira tlamelo ya go tlhomiwa le ditiro tsa kantoro ya Boset haba ya dithulaganyo tsa Kitso ya Tshimologo, tsamaiso ya ditshwanelo tsa batshodi ba kitso ya tshimologo, go tlhamiwa le ditiro tsa phanele ya Bogakolodi ya dithulaganyo tsa kitso ya tshimologGape o letlelela phitlhelesego le seemo sa phitlhelesego ya kitso ya merafe ya tshimologo le ya selegae, go tlhamiwa ga thulaganyo ya boset haba ya go rekotiwa ga dithulaganyo tsa kitso ya tshimologo, go kwadisiwa le go tlhomamisiwa ga badiragatsi ba tshimologo, kgokaganyo ya boitlhamedi jo bo ikaegileng ka kitso ya tshimolog Molaotlhomo o tla tshegetsa Molao o o Baakantsweng wa Melao ya Dithoto tsa Tlhaloganyo, wa 2-13 (Molao wa bo 28 wa 2013).Kabinete e amogetse go phasaladiwa ga Molaotlhomo o Baakantsweng wa Makwadisetso a Dikano, wa 2015 gore go tshwaelwe mo go on Molaotlhomo o baakanya Molao wa Makwadisetso a Dikano, wa 1937 (Molao wa bo 47 wa 1937).","Bills Cabinet approved the submission of the Protection, Promotion, Development and Management of Indigenous Knowledge Bill to ParliamenThis Bill seeks to protect and promote the development and management of Indigenous Knowledge systemIt provides for the establishment and functions of the National Indigenous Knowledge systems office, management of the rights of indigenous knowledge holders, establishment and functions of the advisory panel on indigenous knowledge systemIt also allows access and conditions of access to the knowledge of indigenous and local communities, establishment of a national recordal system of indigenous knowledge systems, registration, accreditation and certification of indigenous practitioners, facilitation and co-ordination of indigenous knowledge based innovatio The Bill will complement the Intellectual Property Laws Amendment Act, 2013 (Act 28 of 2013).Cabinet approved the publication of the Deeds Registries Amendment Bill of 2015 for public comment The Bill amends the Deeds Registries Act, 1937 (Act 47 of 1937).",0.83460397
"[ 1.1712548   0.22095916 -0.59650713 ...  1.4016068   0.9666049
  1.7298248 ]","[ 0.02429021 -0.0013948   0.00272846 ...  0.01757407  0.01319212
  0.00741174]","Molaotlhomo o ikaeletse go baakanya Molao wa Makwadisetso a Dikano, wa 1937 (Molao wa bo 47 wa 1937) gore go fudugiwe go tswa kwa kantorong ya dikano ya dipampiri go ya kwa go ya mokgwa wa eleketoronik","Courts Act, 1994 (Act 32 of 1994), to address abuses in the Emoluments Amendments Order (EAO).",0.7766597
"[ 0.4683275   0.91775656 -0.26266462 ...  0.71646297  0.94808024
  1.4142486 ]","[ 0.01226125 -0.0022736  -0.00011192 ...  0.00303136  0.03904257
  0.00432989]","O samagana le merero ya tshireletsego ka go tlamela ka kwadiso ya diphetiso jaaka badirisi ba ba mo molaong ba thulaganyo ya kwadiso ya dikano ya eleketoronikKabinete e amogetse go itsesewe ga Molaotlhomo wa Boitekanelo jwa Dimela, wa 2015 kwa Palamenten Molaotlhomo o lepalepanya melao ya Aforika Borwa le maitlamo a a maleba le dipeelo go gokaganya kgwebisano ya bodit habat haba e e babalesegileng e bile e sa gobelele go netefatsa kgwebisano ya naga ya selegae le ya bodit habat haba ya dimela le ditlhagiswa tsa dimel Fa Molaotlhomo o setse o fetisitswe, Aforika Borwa o tla kgona go thibela go tlisiwa ga ditshenekegi le malwetsi a dinaga di sele a a tswaletsweng tse di ka anamisang ditshenekegi le malwetsi a a kotsi mo dimeleng tsa nagKabinete e amogetse go tlhagisiwa ga Molaotlhomo o o Baakantsweng wa Dikgotlatshekelo tsa Molao, wa 2015 kwa PalamentenMolaotlhomo o baakanya Molao wa Dikgotlatshekelo tsa Bomagiseterata, wa 1944 (Molao wa bo 32 was 1944) le Molao o o Baakantsweng wa Dikgotlatshekelo tse di Kwa Godimo, wa 2013 (Molao wa bo 10 wa 2013).Paakanyo e lebeletse go fokotsa mathata a bakoloti ba ba iphitlhelang ba sotlakakiwa ke thulaganyo ya go koleka dikoloto kwa dikgotlatshekelong tsa bomagiseterata le go amogela porojeke ya Lefapha la Kgwebisano le Madirelo ya go tlosa tshedimosetso e e maswe ya sekoloto ya badiris Maikaelelo a Molaotlhomo ke go baakanya dikarolo tsa Molao wa Dikgotlatshekelo tsa Bomagiseterata, wa 1994 (Molao wa bo 32 wa 1994) (MCA), go samagana le tshotlakako e e mo Taelong e e Baakantsweng ya Tuelo (EAO).Molaotlhomo o ikaelela go samagana le go fedisa dikatlholo tse di rebolwang e se ka fa molaong, gantsi di dirwa ke ditlelereke tsa kgotlatshekelo kwa ntle ga bookamedi jwa bosiamisi, mme gantsi ka ntlha ya go tlhoka maitemogelo, gongwe go dirisana le ba ba kolotwang, babueledi gongwe ba ba kolekang sekolot","The Bill aims to amend the Deeds Registries Act, 1937 (Act 47 of 1937) in order to migrate from paper to electronic methods deeds offic It address security issues by providing of registration of conveyances as authorised users of the electronic deeds registration syste Cabinet approved the submission of the Plant Health (Phytosanitary) Bill of 2015 to Parliamen The Bill aligns South Africa s legislation with relevant obligations and standards to facilitate safe and fair international trade to secure the country s domestic and international trade in plants and plant product Once the Bill is passed, South Africa will be able to prevent the introduction of foreign quarantine pests and diseases that may spread harmful pests and diseases of plants in the countr",0.87095606
[1.1204674  0.52537096 0.12523016 ... 1.2577399  1.2381262  3.13088   ],[0.04824762 0.00029612 0.02102337 ... 0.00898048 0.0182298  0.0383761 ],Molaotlhomo o tla netefatsa gore bakoloti ba newa katlholo e e obamelang taelo ya tuelo gongwe Taelo ya Go Tsewa ga Tuelo e e obamelang melao ya tuelo Ditiragalo tse di tlangMafelo a beke a ntlha a go ikwadisetsa ditlhopho,"The Bill seeks to address and bring to an end judgments that are granted irregularly, mostly by clerks of courts without any judicial oversight, many times due to inexperience or collusion with the creditors, their attorneys or debt collector The Bill would ensure debtors are granted judgement that comply with an instalment order or EAO that is within the legal set out instalment threshol",0.725828
