tn,en,src_text,trg_text,Cosine_Score
"[ 0.48886654 -0.54650277 -0.6879751  ... -0.82461756  0.43882957
  1.1551161 ]","[ 0.03864395 -0.0012033  -0.00057512 ...  0.00059446  0.00286357
  0.01372523]",Merero ya ga Jaana1.,Bills1.,0.6806802
"[ 1.8251629   0.42945462 -0.07569285 ...  0.3408606   0.9703173
  2.1668491 ]","[-0.00120706  0.00080831 -0.00081314 ...  0.00957474 -0.00717668
  0.00806123]",Go entiwa kgatlhanong le leroborobo la Bolwetse jwa mogare wa Corona (COVID-19),District Development Model (DDM),0.6801039
"[ 1.001209   -0.38130605  0.4502526  ...  0.5473093   1.2647269
  3.7089267 ]",[0.02602632 0.01826003 0.03060661 ... 0.01120904 0.02822307 0.06327695],Kabinete e itumedisitswe ke gore batho ba feta 260 000 ba entilwe mo letsholong la bobedi la mo mafelong a beke a go Entiwa la Vooma go ralala naga go simolola ka 12 go fitlha ka 14 Ngwanaitsele 2021.,Vaccination against the Coronavirus Disease (COVID-19) pandemic Cabinet was pleased that over 260 000 people vaccinated during the second Vooma Vaccination Weekend held countrywide from 12 to 14 November 2022.,0.82116616
"[ 0.92986554  0.13179697 -0.27190292 ...  0.62493473  0.5308556
  1.4689802 ]","[ 2.4152994e-02 -6.1511324e-05 -6.6961284e-06 ...  1.6329700e-02
  4.3820146e-02  2.8410228e-02]","Re tshwanetse go gakologelwa gore mogare o ga o ise o fedisiwe mme go enitwa go sireletsa batho gore ba se gatelelwe ke bolwetse jono, go amogelwa kwa bookelong kgotsa go ka tlhokafal","We must remember that the virus has not been eradicated and vaccination protects us from serious illness, hospitalisation or deat Vaccination is free to all people living in South Africa, and anyone aged 12 years and older is encouraged to vaccinat Let us vaccinate to ensure a safe and joyful festive season with our families and friend",0.72647357
"[ 0.5003693  -0.10230827 -0.02515253 ...  1.2172829   1.5728608
  2.0229082 ]","[ 0.00709012 -0.00045942  0.00969888 ...  0.0333018   0.01092316
  0.01321965]","Go entiwa ke mahala go batho botlhe ba ba nnang mo Aforika Borwa, mme mongwe le mongwe wa dingwaga di le 12 go ya kwa godimo o rotloediwa gore a ye go entiw Tla re entiwe go netefatsa gore rona le ba malapa le ditsala tsa rona re nna le paka e e monate ya maikhuts 2.",The onslaught of COVID-19 has affected all people in South Africa and the negative sentiments being perpetuated by a handful of people do not reflect the true state of cordial relations between foreigners living and working within our communities and our citizen,0.7516992
"[ 0.42787904 -0.38319635 -0.40668052 ... -0.1363736  -0.36805478
  0.49743575]","[ 0.01398539 -0.00204578  0.00195896 ...  0.01418723  0.01844996
  0.01428922]",Leano la Tlhabololo ya Didika (DDM),Sectoral Emission Targets (SETs) Framework,0.69917107
"[ 3.1425848  -0.16332194 -0.05666955 ...  1.4179486   2.3616903
  1.9107146 ]","[ 0.05137499 -0.00093486  0.0006453  ...  0.02940988  0.06588632
  0.03322415]","Kabinete e amogetse ketelo ya ga Moporesitente Cyril Ramaphosa kwa Sedikeng sa Ugu kwa KwaZulu-Natal ka Labotlhabo, 12 Ngwanaitsele 2021, e e neng ya baya kwa setlhoeng tlhabololo ya Eastern Seaboard e e akaretsang dikilomitara di le 600 tsa lobopo magareng ga KwaZulu-Natal le Kapa Botlhab","Cabinet welcomed the visit by President Cyril Ramaphosa to the Ugu District in KwaZulu-Natal on Friday, 12 November 2021, which highlighted the development of the Eastern Seaboard that encompasses 600 kilometres of the coastline between KwaZulu-Natal and the Eastern Cap",0.90605414
"[8.5967958e-01 3.8491830e-02 1.9358585e-03 ... 8.8933456e-01 8.6302924e-01
 2.2672691e+00]","[ 0.02001707 -0.00235366 -0.0001684  ...  0.03254985  0.03258321
  0.04381806]","Tlhabololo ya Eastern Seaboard ke porojeke ya maemo a a kwa godimo ya DDM, e e ikaelelang go aga diikonomi tsa selegae tse di akaretsang go fedisa lemorago la thulaganyo ya mafelo la tlhaolel Porojeke e e ikaelela go dirisa ka manontlhotlho bokgoni jwa ditebego tsa tlhago tsa lefelo le go tlhola kgolo ya ikonom 3.","The Eastern Seaboard Development is a flagship project of the DDM, which sets out to build inclusive local economies to overcome the legacy of apartheid spatial plannin The project aims to harness the potential of the vast natural endowments of the area for economic growt 3.",0.86671686
"[ 0.35977328  0.8723791  -0.16111553 ...  0.24453653  0.14619449
  0.4311155 ]","[ 1.1145648e-02 -2.2620626e-03  6.4017215e-05 ...  5.1317792e-03
  1.4959469e-03 -2.1919974e-03]",Pegelo ya Pakagare ya Pholisi ya Tekanyetsokabo (MTBPS),Basic Education Laws Amendment Bill,0.6554157
"[ 0.8935647  -0.17186525  0.35057762 ...  1.9042865   1.9012116
  1.0611959 ]",[0.00844011 0.02161782 0.07510919 ... 0.02590331 0.03466248 0.03732045],"Kabinete e tshegeditse ka botlalo leano la matlole le le adilweng mo teng ga MTBPS ke Tona ya Matlole, Enoch Godongwana kwa Palamenteng ka Labone, 11 Ngwanaitsele 2021, le le romelang molaetsa o o bogale tebang le boineelo jwa rona mo go sireletseng matlole ka manontlhotlh","Medium Term Budget Policy Statement (MTBPS) Cabinet fully supported the financial path set out in the MTBPS presented by Finance Minister Enoch Godongwana in Parliament, Cape Town on Thursday, 11 November 2021, which sends a strong message of our commitment to prudent fiscal disciplin As part of our social commitments, 60% of our budget was allocated to housing development, free basic services, employment programmes, health, education and social grant The initiatives outlined in the MTBPS demonstrate that government has a clear plan to guide the economy through the turmoil created by the COVID-19 pandemic and place our nation on a long-term growth path Intra-African Trade Fair 2021 (IATF2021) The successful IATF2021",0.8026202
