tn,en,src_text,trg_text,Cosine_Score
"[ 0.06057961 -0.7610104   0.06962803 ... -0.6683995   0.32317254
  2.008595  ]",[0.02458081 0.01145183 0.02301184 ... 0.02130682 0.03441445 0.03085549],10 Oct 20131.,the National Suicide Prevention Plan for the South Police Services President Jacob Zuma will receive President Francois Hollande of the Republic of France for a State Visit at the Union Buildings from 14 to 15 October 2013.The State Visit will deepen our bilateral political and economic relations with,0.3514813
"[ 1.1289308   0.14162293 -0.01737552 ...  1.4626307   1.1345516
  1.2254224 ]","[ 1.4911987e-02  2.8030337e-03 -9.8928293e-05 ...  2.2871532e-02
  2.9108481e-02  2.6098039e-02]",Seemo sa Kabinete mo mererong e e kwa setlhoeng mo maemong a ga jaanong Kabinete e amogela go saeniwa ga Molaotlhomo wa Melao ya Dipalangwa le Merero e e Maleba ke Moporesidente Jacob Zuma go nna molao mmogo le tshweetso ya Kgotlatshekelokgolo ya go kgapelathoko boipelaetso jwa go nneng kgatlhanong le e-toll (go duelela ditselakgolo) jwa Mokgatlo wa Kgolagano ya Baemakgatlhanong ba Ditselafefo tsa Metseditorpo (Outa) jo bo kgatlhong le Ajensi ya Boset haba ya Aforika Borwa ya Ditsela (Sanral).Kabinete e dumela fa ditlhabololo tsa ga jaanong di tla letlelela batho ba Gauteng le maAforika Borwa ka kakaretso go lebelela mabaka a a re tswelang molemo,"Cabinet s position on prominent issues in the current environment Cabinet welcomes President Jacob Zuma s signing into law the Transport Laws and Related Matters Amendment Bill as well as the Supreme Court of Appeal s dismissal of an appeal by the Opposition to Urban Tolling Alliance (Outa) in its e-toll challenge against the South African National Roads Agency Limited (Sanral).Cabinet believes these developments now allow the people of Gauteng and South Africans in general to focus on the benefits we have already gained - and still stand to gain - from improvements to the freeways in the economic hub of South and Southern AfricThe e-tolling system is one aspect of the Gauteng Freeway Improvement Project which has enhanced the movement of people and goods and will make the provincial and national economy more efficient into the futurE-toll tariffs have been reduced in response to public comment; poor passengers have been taken care of through the exemption of public transport operators from paying toll fees; a monthly payment cap has been introduced, and a rebate system exists for transport companie Cabinet calls on users of Gauteng s freeways to abide by the law, demonstrate good citizenship and make their contribution to a better South Africa by registering for e-tags and paying for use of these world-class roadCabinet urges South Africans to pull together and work together to make the Gauteng Freeway Improvement Project a success and to appreciate the remarkable growth of modern infrastructure in the countrThe Minister of Transport will announce the date on which e tolling will come into effec Cabinet urges all the motorists who frequently use the Gauteng freeways to register on the system and purchase their e-tag so as to enjoy the discounted tariffCabinet applauds the continued rollout, under President Jacob Zuma s leadership, of the multitrillion-rand public infrastructure programme, which includes the recent launch of the R71 and R81 to connect Polokwane to the town of Giyani and the opening of Bridge City and Rail Link project in KwaZulu-Natal on the 19 October 2013.",0.78240657
"[ 0.10071267 -0.6726728  -1.0663451  ... -0.23424225  0.27207822
  1.2958837 ]","[ 0.0007191   0.00011111 -0.00055615 ...  0.00996924 -0.00884434
  0.00563596]",le ao a tla re tswelang molemo mo isagong,This process aims to develop,0.544749
[0.5060991  0.8078477  0.1931715  ... 0.85010237 0.89626276 0.7350733 ],[0.01010914 0.01887728 0.00965199 ... 0.01556836 0.02062344 0.02982683],"go tswa mo ditlhabololong tsa ditselafefo mo moeding wa ikonomi ya Aforika le ya Borwa jwa AforikThulaganyo ya go duelela ditselafefo ke ntlha nngwe ya Porojeke ya Gauteng ya Tokafatso ya Ditselafefo eo e matlafaditseng motsamao wa batho le dithoto, e bile e tla godisa kgolo ya ikonomi ya boset haba le ya porofense mo isagonDituelo tsa e-toll di fokoditswe ka maikaelelo a go arabela ditshwaelo tsa baagi; bapalami ba ba humanegileng ba etswe tlhoko ka go iletsa bakgwetsi ba dipalangwa tsa botlhe go duela dituelo tsa ditselafefo; go tlhagisitswe selekanyetso sa tuelo sa kgwedi le kgwedi mmogo le leano la pusetso ya t helete boemong jwa ditlamo tsa dipalangwKabinete e dira boikuelo go badirisi ba Ditselafefo tsa Gauteng go obamela molao, go bontsha tlhompho ya go nna moagi yo o tlhwatlhwa le go nna le seabe mo tokafatsong ya Aforika Borwa ka go ikwadisetsa dikarata tsa go duelela ditselafefo le go duelela tiriso ya ditsela tseno tsa maemo a a kwa godimKabinete e ikuela go maAforika Borwa go ipopa ngata e le ngwe le go dirisana mmogo go dira gore Porojeke ya Gauteng ya Tokafatso ya Ditselafefo e atlege le go amogela kgolo e e gakgamatsang ya mafaratlhatlha a se weng mo nagenTona ya Dipalangwa e tla phatlalatsa kitsiso ya letlha leo dituelelo tsa ditselafefo e tla simololang ka lon Kabinete e dira boikuelo go bakgwetsi botlhe ba ba dirisang Ditselafefo tsa Gauteng gangwe le gape go ikwadisetsa lenaneo le go reka dikarata tsa go duelela ditselafefo tsa bona go itumelela dituelo tse di fokoditswen Kabinete e akgola tswelelopele e e diregang ka fa tlase ga boeteledipele jwa Moporesidente Jacob Zuma ya lenaane la mafaratlhatlha a baagi ya diranta di le ditrilionetrilione, leo le akaretsang tshimologo ya se weng ya ditsela tsa R71 le R81 go golaganya Polokwane le toropo ya Giyani le go bulwa ga porojeke ya Leborogo la Teropokgolo le Kgolagano ya Seporo kwa KwaZulu-Natal ka la bo 19 Diphalane 2013.","Tenure Act, 1997 (Act No 62 of 1997) in order to strengthen, clarify and protect the tenure rights of occupiers (farm dwellers).The Bill aims to find a sustainable solution to tenure insecurities by combining land redistribution measures with effective legal protection and dispute resolution mechanism The Bill seeks to improve the rights of farm workers and dweller Secondary farm dwellers are mostly women and childreCabinet approved the publication of the Draft Amendment Bill of the Mine Health and Safety Act, 2013 in the Government Gazette, for public commentThe Bill seeks to amend the Mine Health and Safety Act 29 of 1996 so as to review the enforcement provisions, simplify the fine system and strengthen penaltieIn improving the health and safety of mine employees, the Draft Amendment Bill also seeks to maintain a healthy and safe mine environment with a positive impact on environmental sustainability and resilience in line with the National Development Plan AppointmentsCabinet approved the following appointments at the Department of Social Development:a) Mr Thokozani William Magwaza to the post Deputy Director-General: Comprehensive Social Securityb) Ms Nelisiwe Ignatia Vilakazi to the post Deputy Director-General: Strategy and Organisational TransformatioCabinet approved the appointment of M Caiphus Ramushau to the post Chief Financial officer/ Head of Corporate Services at the Department of International Relations and CooperatioCabinet approved the following appointments to the Board of the Land Bank:a) Ms",0.8514465
[0.7233056  0.12629594 5.8421364  ... 2.1018019  1.1805512  2.303106  ],[0.00288744 0.00018696 0.07823523 ... 0.02864385 0.02831053 0.04976636],"Mafaratlhatlha a ditsela a a golagantsweng ke karabo mo go ngokeleng babeletsi mo nageng le mo kontinentenJaaka re tokofatsa mebila go potologa naga, Kabinete e dira boikuelo go badirisi botlhe go nna kelotlhoko fa ba dirisa ditsel Kabintete e tshwenngwa ke koketsego ya dikotsi tse di amang batsamayakadinao mo ditselafef Palo ya batsamayakadinao ba ba latlhegelwang ke botshelo jwa bona mo ditseleng ke 46%.","An integrated road network is the key factor in attracting investment into the country and the continenAs we modernise roads around the country, Cabinet calls on all users to exercise caution when using the road Cabinet is concerned about the increase in incidents involving pedestrians on highway Pedestrians account for at least 46% of the people who lose their lives on the roa Motorists and pedestrians have a responsibility to look out for each other on the roa Cabinet urges all South Africans to be part of the United Nations Decade of Action for Road Safety (2011-2020) being spearheaded by Department of TransporCabinet calls on all South Africans to participate in the Imbizo Focus Week which is currently in progress, until 13 October 2013.",0.79485023
[0.45922452 0.25140038 0.42285627 ... 1.1986822  1.8280267  3.6850312 ],"[ 0.01226151 -0.00163214  0.02171742 ...  0.02813016  0.0248505
  0.05203309]","Bakgwetsi le batsamayakadinao ba na le maikarabelo a go nna kelo tlhoko mo ditselen Kabinete e kopa maAforika Borwa otlhe go nna karolo ya letsholo la Kgato ya Ngwagakgolo ya Dinagakopano boemong jwa Pabalesego mo Ditseleng (2011-2020), leo le eteletsweng pele ke Lefapha la Dipalangw Kabinete e dira boikuelo go maAforika Borwa otlhe go tsayakarolo mo Bekeng ya Dikopano eo e setseng e simolotse ga jaanong go fitlhela ka la bo 13 Diphalane 2013.","homes or pick up points in the community, TB screening services for all inmates at all prisons in South Africa, and TB and HIV screening for 100 000 mineworkers in small mines that do not have their own health service Cabinet applauds the continued achievements of the Partnership against HIV and AIDS, which celebrated its 15th anniversary on 9 October 2013.South Africa is currently implementing the largest antiretroviral treatment programme in the worl The Partnership also played a significant role in the development of the National Strategic Plan (NSP) 2012-2015.",0.79092
[0.6811782  0.26397562 1.4976072  ... 0.98785865 0.843426   1.1088037 ],"[ 0.01123864 -0.0003257   0.07421382 ...  0.02704178  0.01445352
  0.01519788]","Seno, se abela baagi t hono ya go ikgolaganya le Khuduthamaga ka ga merero e e ba amang le gape go fa puso t hono ya go bolelela batho ka ga tiro ya yon Mo boemong jwa baagi ba Aforika Borwa, Kabinete e leboga Sekgwama sa Lefatshe ka go ema nokeng Aforika Borwa mo nakong ya fa go ne go na le tlhokego ya matlole a tlalelets Eno ke thebolelo ya matlole e le nosi e e kwa godimo boemong jwa HIV le TB go tswa go mokoleki wa semphato sa dinagatharo mo historing ya go semagana le AIDFela go feta halofo ya (52%) ya diranta di le dibilione di le tharo di tla abelwa Lefapha la Boset haba la Boitekanel Gare ga manaane a mangwe, matlole ano a tla dirisiwa boemong jwa: theko ya melemo ya dianthiretrobaerale mabapi le balwetsi ba le 350 000, thebolelo ya matlole ya leanoteko la go tlamelo balwetsi ba kwa magaeng ka melemo ya dianthiretrobaerale ka serori kgotsa mo mafelong a baagi a tirelo, ditirelo tsa go lekola TB boemong jwa batshwarwa botlhe mo dikgolegelong tsa Aforika Borwa, mmogo le tekolo ya TB le HIV boemong jwa badiri ba meepo ba le 100 000 mo meepong e mennye e e senang ditirelo tsa boitekanel Kabinete e akgola phitlhelelo e e tswelelang pele ya Kgolagano kgatlhanong le HIV le AIDS, eo e neng e keteka segopotso sa dingwaga di le 15 entse e le teng ka la bo 9 Diphalane 2013.Aforika Borwa ga jaanong e thankgotse porojeke e tonnagadi ya kalafelo ka dianthiretrobaerale mo lefatshen Kgolagano eno, gape e nnile le seabe se segolo mo Leanong la Boset haba le Togamaano (NSP) 2012-2016.","This affords communities the chance to interact with the Executive on issues that affects them and also for the government to brief people on its wor On behalf of the people of South Africa, Cabinet thanks the Global Fund for their support to South Africa during a time when there is a desperate need for additional fundin This is the largest single grant for HIV and TB from a multilateral donor in the history of the AIDS responsJust more than half (52%) of the R3 billion will be allocated to the National Department of Healt Among other programmes, these funds will be used for the following: procurement of antiretroviral medicines for 350 000 patients, funding to pilot the provision of antiretroviral medicines by courier to patients",0.8744564
"[ 0.80527157  0.7210509  -0.25094113 ...  0.8141623   0.8036056
  1.0589851 ]","[ 0.02333097 -0.00040651  0.00354758 ...  0.00975509  0.02008506
  0.01966555]","Kabinete e leboga mowa oo dipuisano tsa meputso di tshwereng ka wona le go feleletswa ke makala ao, moo go ilweng ga fitlhelelwa ditharabololo ka bonako, e bile e le ditharabololo tse di siametseng botlhPuisano ya baagi mo lenaanetsamaiso la melao ya badiri e dula e le botlhokwa go thibela tirisodikgoka e e amanang le megwantJaaka badiri ba boela kwa tirong, Kabinete e dira boikuelo go bathapi le bathapiwa go dirisanammogo, segolo jaang ka gonne ikonomi ya lefatshe e sa ntsane e le ka fa tlase ga kgatelelo, ka maikaelelo a go tlisa kgolo e e gaisang mo ikonoming, e e tsweletsang le go somarela ditiro tse di botok","Cabinet commends the spirit in which wage negotiations were conducted and concluded in those sectors where fast and amicable solutions were reacheSocial dialogue within the framework of labour legislation remains central to preventing strike-related violencAs workers return to work, Cabinet urges employers and employees to work",0.86420244
[0.62165254 0.43628052 0.10452556 ... 0.5832673  0.8609263  1.4177272 ],[0.01413149 0.01627604 0.00586195 ... 0.04528337 0.02153814 0.01802209],"Kabinete e amogela Samiti ya Boset haba ya Thibelo ya go Ipolaya mo Tirelong ya Sepodisi sa Aforika Borwa (SAPS), eo e tla tshwarwang ka la bo 16 go fitlha ka la bo 18 Diphalan Tsamaiso eno e tobile go tlhagisa Leano la Boset haba la Thibelo ya go Ipolaya ya SAP Moporesidente Jacob Zuma o tla amogela Moporesidente Francois Hollande wa Rephaboliki ya France ka Ketelo ya Puso kwa Union Buildings go simolola ka la bo 14 go fitlha ka la bo 15 Diphalane 2013.Ketelo ya Puso e tla matlafatsa botsalano jwa rona jwa ditumelano tsa sepolitiki le ikonomi le France; le go godisa tirisanommogo ya Bokone-Borwa le go ntshetsa pele Maikaelelo a rona a Tlhabololo ya Aforika Dipuisano le ditshweetso tse di botlhokwa tsa KabineteKabinete e amogetse go phatlaladiwa ga Melawana ya Setegeniki ya Tlhagiso ya Petroliamo le Tirisobotlhaswa mo Lekwalodikgang la Puso go abela baagi t hono ya go tshwaelKabinete e amogetse go tshwarwa ga Kopanotirelo ya Cartel ya Kgolagano ya ya Kgaisano Bodit habat haba (ICN) ke Khomi hene ya Aforika Borwa ya Kgaisano go simolola ka la bo 16 go fitlha ka la bo 18 Diphalane 2013, kwa MotsekapKopanotirelo ya Cartel ya ICN e tla netefatsa thefosano ya dikakanyo le kgolagano ya dintlha tse di amang botsayakarolo jwa maloko a yona a cartel le Ditheo tseo Eseng tsa Puso mo lefatsheng ka bopharKabinete e boleletswe ka ga tswelelopele ya se weng e e dirilweng mo kotareng ya ntlha ya 2013/14 ka ga Tumelano ya go Thapiwa ga Ba wa e e saenilweng ka la bo 18 Moranang 2013.Dintlhakgolo di le thataro tsa Tumelano eno ke (1) thuto le katiso, (2) maitemogelo a tiro, (3) masupatsela a ba wa, (4) selekanyetso sa ba wa se se beetsweng thoko, (5) boitlhamedikgwebo jwa ba wa le dikgwebotlhakanelo mmogo le (6) maano a makala a poraefetPhitlhelelo ya botlhokwa mo kotareng ya ntlha e akaretsa tshekatsheko ya maano a ba wa le maano go ralala makala a puso le dikgato tse di tsewang ke makala a poraefeteMelaotlhomoKabinete e amogetse phatlalatso ya Molaotlhomotlhabololo wa Katoloso ya Netefaletso ya Bodulo go abela baagi t hono ya go tshwaelMolaotlhomotlhabololo o tlhabolola Molao wa Katoloso ya Netefaletso ya Bodulo wa 1997 (Molao wa bo 62 wa 1997) go matlafatsa, go totobatsa le go sireletsa ditshwanelo tsa badudi (baagi ba kwa dipolaseng).Maikaelelo a Molaotlhomo ke go bona tharabololo ya ketsaetsego ya bodulo ka go kopanya maano a kabo ya lefatshe le tshireletso ya molao e e dirang mmogo le maano a tharabololo ya dikgotlhan Maikaelelo a Molaotlhomo ke go tokafatsa ditshwanelo tsa badiri ba dipolase le badud Go le gantsi badudi ba dipolase ba maemo a a kwa tlase ke bomme le banKabinete e amogetse go phatlaladiwa ga Molaotlhomotlhabololo wa Boitekanelo le Pabalesego kwa Meepong wa 2013 mo Lokwalodikgang la Puso go abela baagi t hono ya go tshwaelMaikaelelo a Molaotlhomo ke go tlhabolola Molao wa Boitekanelo le Pabalesego kwa Meepong wa 29 wa 1996 ka maitlhomo a go sekaseka tiragatso ya ditaelo, go nolofatsa tsamaiso le go matlafatsa dikotlhaMo go tokafatseng boitekanelo le pabalesego ya badiri ba meepo, maikaelelo a mangwe gape a Molaotlhomotlhabololo ke go mamemetlela maemo a boitekanelo le pabalesego ya meepo ka maikaelelo a go tsibogela ntshetsopele ya tikologo le go tsamaelana le ponelopele ya Leano la Tlhabololo la Boset habaGo thapiwaKabinete e amogetse go thapiwa ga batho ba ba latelang ke Lefapha la Tlhabololo ya Loago:a) Rre Thokozani William Magwaza mo maemong a Motlatsamotlhankedikakaretso: Tshireletso ya Loago e e Golagantswengb) Mohumagadi Nelisiwe Ignatia Vilakazi mo maemong a Motlatsamotlhankedikakaretso: Togamaano le Tlhabololo ya SetheKabinete e amogetse go thapiwa ga Rr Caiphus Ramushau mo maemong a Motlhankedimogolo wa Matlole/Molaodi wa Ditirelo tsa Kgwebo ke Lefapha la Dikamano le Tirisano Bodit habat habKabinete e amogetse go thapiwa ga batho ba ba latelang ke Boto ya Banka ya Dinaga:a)","France; strengthen North-South cooperation as well as further our African Agenda Key Cabinet discussions and decisions Cabinet approved the Technical Regulations on Petroleum Exploration and Exploitation to be published in the Government gazette, for commen Cabinet approved the hosting of the International Competition Network (ICN) Cartel Workshop by the Competition Commission of South Africa from 16 to 18 October 2013, in Cape TowThe ICN Cartel Workshop enables an exchange of views and networking on issues relating to cartels among its participating members and Non-Governmental Agencies around the worl Cabinet was updated on progress made in the first quarter of 2013/14 on the Youth Employment Accord signed on 18 April 2013.The six main areas of this Accord are (1) education and training, (2) work exposure, (3) youth brigades, (4) youth target set asides, (5) youth entrepreneurship and co-ops and (6) private-sector initiativeThe key achievement for the first quarter entails the initial audit of the youth activities and initiatives across the state and some action being undertake in the private sector3.",0.85807645
"[ 1.2585809  -0.5223024  -1.222554   ... -0.34462622  1.0206579
  0.41734466]","[ 0.01987959 -0.00220002 -0.00071977 ...  0.00672005  0.00595594
  0.01582557]",Mohumagadi Duma Motaub),BillsCabinet approved the publication of the Draft Extension of Security of Tenure Amendment Bill for public commenThe Amendment Bill amends the Extension of Security of,0.50663507
