tn,en,src_text,trg_text,Cosine_Score
"[ 0.48886654 -0.54650277 -0.6879751  ... -0.82461756  0.43882957
  1.1551161 ]","[ 2.0932527e-03 -2.0482007e-04  4.8137208e-05 ...  1.0729753e-03
  1.5222355e-03  7.8740353e-03]",Merero ya ga Jaana1.,Messages1.,0.7224585
"[ 0.6404276  -0.7105651  -0.26792964 ... -0.38242546  0.21980113
  0.6761074 ]","[ 0.01435403 -0.00515477  0.00024876 ...  0.00404165  0.02197724
  0.00866514]",Ditiro tsa Tsamaiso ya Matlhotlhapelo tse go Samaganweng le Tsona go Latela gore go nne le Merwalela,Social Relief of Distress (SRD) Grant,0.6440938
"[ 3.0030756  -0.41575137  1.1057724  ...  1.0227387   2.7890244
  1.1798159 ]","[ 0.03017357 -0.00184312  0.00956672 ...  0.02476145  0.06094734
  0.01473993]","Kabinete e rometse matshediso go batho botlhe ba ba latlhegetsweng ke ba ba ba ratang mo merwaleleng ya fa gautshwane e e tlisitseng ditshenyegelo tse di masisi e e amileng dikarolo di le mmalwa tsa naga ya rona, bogolo segolo KwaZulu-Natal","Disaster management after the floods Cabinet expressed condolences to all people who have lost their loved ones in the recent devastating floods that hit several parts of our country, particularly KwaZulu-Nata",0.8560586
"[ 2.2474272  -0.07586976 -0.42372566 ...  1.2140135   0.5767314
  1.954101  ]","[ 0.03988001 -0.00114088 -0.00028949 ...  0.0199622   0.00637692
  0.01655355]","Dikgato tsa go Baya Dikarolo tseno mo Maemong a Matlhotlhapelo a Boset haba mmogo le dikgato tsa go thusa baagi ka matlole a a tlhokegang tse di itsisetsweng ke Moporesidente Cyril Ramaphosa fa gautshwane, maitlhomo a tsona ke go netefatsa gore maphata otlhe a puso a tsaya dikgato tse di rulagantsweng sentle le tse di tla nnang mosola mo go samaganeng le maemo ano, mme seno se tla diriwa ka go dirisa Tikwatikwe ya Naga e e Samaganang le Matlhotlhapel","The declaration of a National State of Disaster and socio-economic relief interventions recently announced by President Cyril Ramaphosa, sought to ensure an effective and coordinated response across all spheres of government, through the National Disaster Management Centr",0.83338225
"[ 0.7773297  -0.04650321 -0.13633525 ...  1.3537848   1.2005978
  0.7604393 ]","[ 0.02466751 -0.00063957  0.01135395 ...  0.00760452  0.02966495
 -0.00250624]","Bilione ya diranta e puso e e abileng e dirisediwa go tshegetsa dikgato tsa go ritibatsa maemo le tsa go busetsa maemo a ditirelo tse di botlhokwa sekeng mmogo le go abelana ka ditirelo tsa botho tse di jaaka go ba rekela dijo, go ba tlela metsi le go ba batlela bodulo, dintlwanaboithusetso le diapar","The R1 billion made available by the government is being used to support relief and recovery efforts, restore basic services and provide humanitarian assistance in the form of food, water, shelter, sanitation and clothin",0.8638524
"[ 0.7641121  -0.37680492 -0.25672093 ...  1.4018497   0.83207124
  0.49907485]","[ 0.02592503 -0.00018189  0.00029056 ...  0.02050659  0.04712048
  0.0399962 ]",Tirego ya go aga se wa mafelo a a amegileng e setse e simolotswe jaaka batho ba naga ya gaetsho ba kopane mo maikemisetsong a bona a go thusa ba ba latlhegetsweng ke magae le dithoto tsa bona,The process to rebuild affected areas has already started as the people of our country unite in their determination to assist those who have lost their homes and possessions Update on the Coronavirus Disease (COVID-19),0.81200516
"[ 1.9395615   0.5796667  -0.07029973 ...  0.5259169   0.7301633
  2.1385214 ]","[ 0.05815301  0.00158134 -0.00018455 ...  0.00947512  0.01867452
 -0.00120874]",Tshedimosetso ka Bolwetse jwa Mogare wa Corona (COVID-19),Liquefied Petroleum Gas (LPG) Rollout Strategy,0.7053946
"[ 0.7204453  -0.01867114  0.5614615  ...  1.4447839   1.7593038
  0.96785223]","[ 0.02654902 -0.00117943  0.07217746 ...  0.031907    0.02711893
  0.04579188]","Kabinete e tshwentswe ke go tlhatlhoga ga fa gautshwane ga ditshwaetso tsa COVID-19 mo dikarolong dingwe tsa naga mme e ikuetse go batho botlhe go tsaya dikgato tsa go itshireletsa kgatlhanong le mogare o o kotsi ono, bogolo segolo mo marigen","Cabinet noted with concern the recent spike in COVID-19 infections in some parts of the country and urged all people to take precautionary measures to protect themselves against the deadly virus, especially during winte The virus is still a constant threat and vaccination remains the most effective weapon to protect ourselve The cabinet is pleased that more people continue to choose vaccination as their first line of defence against COVID-19 after recent statistics showed that we have reached the milestone of over 50 per cent of adult vaccinations in five province",0.7797649
[0.9138448  0.19811198 0.84843856 ... 0.89381015 1.2610043  1.4783926 ],"[ 0.04210548  0.02577049 -0.00011798 ...  0.02193207  0.02878907
  0.01921349]",Mogare ono o sa ntse o re tsenya tsebetsebe mme go tlhabela moento e sale e ntse e le yona tsela e e botoka go gaisa e re ka itshireletsang ka yon Kabinete e itumelela gore batho ba le bantsi ba tswelela go tsaya tshweetso ya go tlhabela moento go nna ona o ba itshireletsang ka ona kgatlhanong le COVID-19 mme seno se latela gore dipalopalo tsa fa gautshwane di bontshe gore mo bathong botlhe ka fa nageng re setse re fitlheletse palo e e fetang halofo ya bona ya batho ba ba tlhabetseng meento mo diporofenseng tse tlhan,"Cabinet continues to condemn the senseless killing of women and has welcomed the swift response by law-enforcement officers in arresting suspects in connection with the death of Ms Hillary Gardee (28), of Kamagugu in Mpumalang Cabinet further condemned the killing of six people in Khayelitsha, Cape Tow These senseless murders are a reminder that we must do more as a society to end violence and gender-based violence and femicide (GBVF).",0.781982
[1.4236329  0.38023448 5.2448936  ... 0.9725833  1.7230947  1.9412466 ],[0.02136501 0.01362221 0.08795498 ... 0.00337873 0.0269642  0.04792729],"Kabinete e ikuela go ba ba iseng ba entiwe go ya go tlhabela moento gore ba tle ba itshireletse bona le ba ba tshelang mmogo le bon Gape rotlhe re tshwanetse go tswelela go obamela dikgato tsotlhe tsa thibelo ya COVID-19, go akarediwa go rwala mmaseke o o tswalang nko le molomo, go tlhapa diatla ka metsi le sesepa, go tsikitletsa diatla ka sebolayamegare se 70% ya sona e leng alekhoholo, le go katogana le batho ba bangw 3.","Cabinet calls on those who have not yet been vaccinated to do so to protect themselves and their loved one We should also all continue to adhere to all COVID-19 prevention protocols, including the wearing of a mask that covers both the nose and mouth, washing hands with water and soap, or using a 70% alcohol-based hand sanitiser, and keeping a safe social distance of at least one metr 3.",0.89826083
