tn,en,src_text,trg_text,Cosine_Score
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.02203241]",Merero ya ga Jaanong1.,Upcoming Events1.,0.6334834
"[ 0.38185415 -0.5327772  -0.53802437 ...  0.04588026  1.1075555
  0.57131124]","[ 0.00603077 -0.00213661 -0.00047155 ...  0.01474402  0.01121547
  0.00783831]",Ntwa ya Naga ya Russia le Ukraine,Russia-Ukraine conflict,0.8456142
"[ 0.46131468 -0.39536867 -0.12871246 ...  0.79092026  0.7157862
  1.8410689 ]","[ 0.01051983 -0.00154731 -0.00071516 ...  0.01270606  0.02259489
  0.01420845]",Kabinete e santse e tshwenngwa ke se se diragalang magareng ga naga ya Russia le Ukrain Tshenyegelo ya ikonomi le ya batho ka ntlha ya se se diragalang ke e kgolo thata e bile e tla ama lefatshe lotlh,Cabinet remains deeply concerned by the ongoing Russia-Ukraine conflic,0.77386105
[0.74131787 0.17897457 0.01163873 ... 1.1618162  1.347348   1.4846712 ],"[ 0.00477147 -0.00198348 -0.00038299 ... -0.00136154  0.0241154
  0.05762968]","Kabinete e ikuela gore go batliwe ditharabololo ka go buisana mme gape e ikuela gore maphata otlhe a a amegang a tshwanetse go tlotla le go sireletsa ditshwanelo tsa batho, le go ikobela maikano a a dirilweng go ya ka molao wa bodit habat haba le molao wa bodit habat haba wa go phutha bath","Cabinet calls for a negotiated diplomatic solution and urged all parties to uphold and protect human rights, and abide by their obligations in terms of international law and international humanitarian la",0.8291302
[1.1091112  0.31510338 0.39736333 ... 1.2766157  1.6429479  1.5492765 ],"[ 0.01185048 -0.00085517  0.00497278 ...  0.0327561   0.02196178
  0.04010149]",Puso e ntse e tsweletse go thusa baagi ba naga ya Aforika Borwa ba ba tlhokang go tla gae go tswa kwa nageng ya Ukraine e bile ba bantsi ba setse ba boile ga Re ntshitse se se mo mafatlheng a rona gape le ka go tshwariwa makgwakgwa ga Bana ba Mmala wa Sebilo fa ba leka go tshabela ntwa e e runtseng eo fa ba kgabaganya melelwane ya dinaga tsa bodit habat hab,Government continues to assist South African citizens to leave Ukraine and a number of them have since returned hom We have also expressed our concern at the ill treatment of Africans trying to cross international borders during this tim,0.8487213
"[ 0.7595178  -0.11312032  0.12628399 ...  1.6675904   1.3132439
  1.8122123 ]","[ 0.0051504  -0.00056946  0.04342701 ...  0.02347034  0.03634677
 -0.00283646]","Re dumela gore dinaga tse di santseng di iketetsa le tsona di tshwanetse go nna le lefoko le le utlwagalang le seabe se se bonagalang mo ditheong tsa mebuso yalefatsh Ka ntlha ya seno, naga ya Aforika Borwa e eme ka lefoko la gore thulaganyo ya mebuso mo lefatsheng ka bophara e tshwanetse go nna le matla a a lekalekanang e bile gape e eme ka la gore mo ditheong tsa mebuso ya mafatshe go tlhokagala diphetogo gore bontsi jwa maloko bo nne le ditshwanelo tse di lekalekanan 2.",We believe that developing countries must enjoy a greater share of voice and influence in institutions of global governanc South Africa therefore advocates for a more equitable international system and for the reform of multilateral institutions to promote greater equalit,0.8321218
"[ 0.41841397 -0.5821203  -0.4400721  ...  0.26897818  1.3182112
  1.2244167 ]","[-0.0007426  -0.00120664  0.00581879 ...  0.01753058  0.00780254
  0.01363772]",Khonferense ya Aforika Borwa e e mabapi le Dipeeletso (SAIC),South Africa s annual growth,0.65694046
[1.6206441  0.06617046 0.416227   ... 0.9291702  1.6702666  2.3189862 ],[0.01049078 0.00175668 0.01375685 ... 0.02430225 0.01003687 0.03337477],"Naga ya Aforika Borwa e tla tshwara SAIC ya bone ka Labone 24 Mopitlwe 2022 kwa Sandton Convention Centre kwa Johannesbur Khonferense eno ke karolo ya letsholo la puso la dipeeletso mo maitlhomo e leng go ngokela Rtrilione mo sebakeng sa dingwaga di le tlhano, mme Khonferense eno e ngokela batho go tswa ka fa nageng ya Aforika Borwa le mo lefatsheng ka bophara gore ba tle go atlhaatlha dintlha tse di ka ga dit hono tsa dipeelets","South Africa Investment Conference (SAIC) South Africa will host its fourth SAIC on Thursday, 24 March 2022 at the Sandton Convention Centre in Johannesbur The conference is part of government s investment drive to attract Rtrillion over five years, and it attracts delegates from South Africa and worldwide to discuss investment opportunitie Since the first investment conference in 2018, South Africa has attracted R774 billion in commitments across a wide range of economic sector Of the 152 investment announcements made previously, 45 projects have already been complete A further 57 projects are currently under constructio",0.8510401
[0.39935395 0.34888428 0.7902519  ... 1.5410973  0.6847497  0.50414044],"[ 0.02909868 -0.00172629  0.03753851 ...  0.03658146  0.03497074
  0.03594239]","Fa e sale go tshwarwa khonferense ya dipeeletso ya ntlha ka fa nageng ka ngwaga wa 2018, Aforika Borwa e ngoketse ditsholofetso tsa go dira dipeeletso tse di ka fitlhang go R774 bilione go ralala le makala ka go farologana ga one a ikonom Dipeeletso tse dint hwa tseno di tla re thusa go godisa ikonomi, go tlhola ditiro tse di tlhokagalang le go tokafatsa matshelo a batho","The National Water Week campaign takes place from Sunday, 20 to Saturday, 26 March 2022, and focuses on the need to protect and conserve our water resource Despite much heavier than normal rainfall in many parts of the country over the past few months, South Africa remains a water-scarce countr It is one of the 30 driest countries in the world and most of its water comes from rainfal",0.74286836
"[ 1.8317527   0.5324077  -0.09715038 ...  0.66703695  0.78952104
  2.1485612 ]",[0.02482489 0.00301801 0.00053305 ... 0.02591358 0.0244434  0.04936528],Tshedimosetso ya Se weng ya Mogare wa Corona (COVID-19),Update on the Coronavirus Disease (COVID-19),0.88950753
