tn,en,src_text,trg_text,Cosine_Score
"[ 1.0946681  -0.30327842  0.09271807 ...  1.6690334   1.2746706
  3.3073237 ]",[0.01262428 0.0005633  0.01421708 ... 0.02672846 0.02564352 0.05606877],"Jaaka ngwaga o lebile bokhutlhong, Kabinete e ikamanya le maAforika Borwa mo go bontsheng tlotlo ya segopotso sa boraro sa fa e sale Nelson Mandela a tlhokafala ka la bo 5 Sedimonthole 2013.","As the year closes, Cabinet joins South Africans in commemorating the third anniversary of Nelson Mandela's passing on 5 December 2013.",0.8871795
"[ 0.80250627  0.7298783  -0.31128815 ...  0.82396084  1.4824725
  1.2289227 ]","[ 1.2616980e-02  3.7147684e-04 -1.6137669e-07 ...  1.9608198e-03
  4.6956580e-02  3.5125405e-02]","Ditiro tsa rona tsa letsatsi le letsatsi jaaka maAforika Borwa a a tlwaelegileng di tshwanetse go tlhagisa seo Aforika Borwa e leng ka ga sona e leng seo se tla tsosolosang tumelo ya botho mo bosiamising, e gagamatse boitshepo jwa yone mo go tshepeng motho, mme e somarele ditshepo tsotlhe tsa gore matshelo a batho botlhe a tla nna le tlotl","Our daily deeds as ordinary South Africans must produce an actual South African reality that will reinforce humanity s belief in justice, strengthen its confidence in the nobility of the human soul, and sustain all our hopes for a glorious life for al",0.8809708
"[ 0.62972546  0.23436639 -0.20645511 ...  1.4163352   1.436071
  1.945776  ]","[ 0.01448545  0.0010216  -0.00037719 ...  0.03873234  0.01227243
  0.01612926]","Nelson MandelaMadiba o ne a ikamantse le ditheo tsa Molaotheo wa rona mmogo le ponelopele ya set haba se se lokologileng, se se nang le bosiamisi e bile se tshwaragane e leng dintlha tseo di gapeletsang set haba gore se dirisane mmog Go direng seno, maAforika Borwa a tlhoka go tshwaraganela ponelopele e le nngwe ya gore go nne le set haba se se botoka Go Tsenngwa Tirisong ga Manaane a PusoIkonomi ya Aforika Borwa Kabinete e akgola bodirisanimmogo jo bo mosola jwa Setlhopha sa Aforika Borwa","Nelson MandelaMadiba subscribed to the values of our Constitution and the vision of a free, just and united nation that underpins the society that we must work toward To do this, South Africans need to be united by a shared vision of a better society Implementation of government programmesSouth African Economy",0.8827879
"[ 0.45123425 -0.31466025 -0.0084828  ...  1.6345848   1.6995645
  1.6886168 ]",[0.01381277 0.00136627 0.00923134 ... 0.0352275  0.04695287 0.0405657 ],"jo bo akaretsang puso, kgwebo, badiri le maAforika Borwa otlhe","constituted by government, business, labour and all South Africans",0.8962158
[0.5428208  0.21366306 0.12122801 ... 1.0195373  0.7874953  0.8073338 ],[0.00797349 0.02712534 0.01190487 ... 0.00822789 0.02276577 0.02452375],"mo go dirisaneng go ka babalala dipalo tsa dipeeletso tsa Aforika Borw Ka ntlha ya go dira ka natla le go tsaya dikgato ka go tshwaraganela, ikonomi mmogo le go nna le tshepo ga babeeletsi go buseditswe sekeng le fa re le mo dinakong tse di bokete mo ikonominMoporesitente Jacob Zuma o tlhomile setlhopha sa Aforika Borwa gore se samagane le go dira gore makala a a farologaneng a dirisane mmogo gore ikonomi ya rona e tsosolosiwe, go dira gore dipeeletso di ngokelwe mmogo le go tlholela batho ba borona ditir Dipoelo tseno tse di itumedisang di tshwanetse go re rotloetsa gore re dire ka natla go feta mono gore mmogo re tsweletse pele Aforika Borw Moody s Investor Services, Fitch Ratings and Standard & Poor s di beile Aforika Borwa mo maemong a yona a dipalotekanyetso tsa dikoloto go a tlatlosetsa mo go a a kwa godingwana le a a kwa tlase a go beeletsMatshwenyego a a tlhagisitsweng a tseerwe tsia mme rona mmogo le balekane ba rona mo go tsa loago re samagane le ditsereganyo tsa go ka retola maemo a ikonom Kabinete e tswelela go nna le tshepo gore mmila o o tlhagisitsweng ka fa Leanong la Tlhabololo la Boset haba (NDP) mmogo le go kopanngwa ga matlole a puso, go akaretsa le go tsenngwatirisong ga Leano la Dintlharobongwe, go tla thusa Aforika Borwa go nna naga e e mo maemong a a beeletsegan Kabinete e etse tlhoko goreSeelosotlhe sa Ditlhagisiwa tsa Naga mo Ngwageng (GDP) sa Aforika Borwa se oketsegile ka","for working together to safeguard South Africa s investment ratin Through hard work and unified action, the economy and investor confidence has been stabilised in these difficult economic timePresident Jacob Zuma initiated Team SA to get different sectors to work together to reignite our economy, attract investment and create jobs for our peopl These positive developments should motivate us to work even harder to move South Africa forwar Moody s Investor Services, Fitch Ratings and Standard & Poor s kept South Africa's sovereign debt credit rating status above sub-investment gradConcerns raised by the agencies have been noted and together with our social partners we are fast tracking interventions to turnaround the econom Cabinet remains confident that the path set out in the National Development Plan (NDP) and government s planned fiscal consolidation, together with the implementation of the Nine-Point Plan, will help South Africa remain an investment-grade countr Cabinet notes that South Africa s gross domestic product (GDP) grew by",0.9051746
[0.7882927  0.09805764 0.3614863  ... 1.625466   0.62027603 1.0543246 ],"[ 0.01876996 -0.00148994  0.02324953 ...  0.04227192  0.03030271
  0.02109007]","mo kgweditharong ya borar Bannaleseabe bagolo mo go oketsegeng ga GDP e nnile makala a kwa meepong le kwa meetsing, a matlole, a thekiso ya meago le ditirelo tsa kgwebo, mmogo le ditirelo tsotlhe tsa pusLekala la temothuo, jalo dikgwa ditlhapi le amilwe ke go fokotsega ka -; tlhagisodikono ka -; motlakase, gase le metsi ka -; mme kgwebisano, ditirelo tsa dijo le marobalo ka -.","in the third quarte The main contributors to GDP growth were the mining and quarrying sector, finance, real estate and business services, and general government service The agriculture, forestry and fishing sector contracted by -; manufacturing by -; electricity, gas and water by -; and trade, catering and accommodation by -.",0.893602
[0.6940532  0.43664435 0.13319303 ... 0.56578064 0.84989256 0.77280164],[0.0303192  0.00213121 0.01630872 ... 0.01530262 0.03834338 0.0367023 ],"Komelelo e santse e le seabe se segolo mo go fokotsegeng ga lekala la temothu Go neelwa ga makwalobopaki jwa madulo a dit haba di le tlhano tsa Bahurutshe ke Tona ya Lefapha la Tlhabololo ya Metseselegae le Nt hwafatso ya Naga, Rre Gugile Nkwinti, ke e nngwe ya ditopotuelelo tse dikgolo tseo di konoseditsweng kwa Polaseng ya Diphologolo tse di Tlhaga ya Motsane kwa bontleng jwa Zeerust kwa Bokon BophirimaNaga ya Diheketara di ka nna 54 280, tseo di akaretsang Polase ya Diphologolo tse di Tlhaga, e a tsosolodiwGape, go thankgololwa ga porojeke e e kwa setlhoeng ya Letlhomeso la Pholisi e e ka ga Matlafatso ya Ditshwanelo tse di Tsamaisanang tsa Batho ba ba Dirang mo Masimong (Pholisi ya 50/50) mabapi le Bokone Bophirima kwa Polaseng ya Stars Away kwa Ottoshoop, Zeerust, go latela konosetso ya tumelano eo badiredi ba kwa dipolaseng mmogo le beng dipolase ba dira jaaka balekane mo go nneng bang dipolase ba kgwebo e Mafaratlhatlha a metsi ke karolo ya Leano la puso la Mafaratlhatlha a Naga go ka fetola maemo a ikonomi ya rona fa mo letlhakoreng lel engwe go tlholwa ditiro tse dint hwa mmogo le go gagamatsa kaboditirelo tsa motheGo thankgololwa ga Porojeke ya go Tlhatswa Metsi a Noka ya Mokolo le ya Crocodile (Bophirima) go supa maikemisetso a puso a go tsibogela ditlhokwa tsa baag Mafaratlhatlha a phetisetso ya metsi a fetisediwa kwa Masepaleng wa Selegae wa Lephalale, kwa ditei eneng tsa Motlakase wa Eskom (Matimba le Medupi), bodutelong jwa go tlhatswa metsi jwa Zeeland, le kwa Moepong wa Exxaro Grootegelu Gape metsi a fetisediwa go tswa kwa Crocodile River West gaufi le Thabazimbi go ya kwa karolong ya Lephalal Botlhatswetso Metsi jwa Welgedacht Wastewater gaufi le Springs, Gauteng, bo atoloseditswe go samagana le koketsego ya tlhokego ya go tlhatswa metsGore go kgonagale gore go fedisiwe tshilafatso mo Thulaganyong ya Noka ya Vaal, Lefapha la Metsi le Kgeleloleswe le ne la baakanya Bodutelo jwa go Tlhatswa Metsi a Ditshila jwa Oranjeville kwa Masepaleng wa Kgaolo wa Metsimaholo mmogo le Bodutelo jwa go Tlhatswa Metsi a Ditshila jwa Leeuwkuil kwa Masepaleng wa Kgaolo wa Emfuleni ka madi a le kanaka R4millio Mo godimo ga seno, go beetswe kwa thoko madi a feta R300 milione go ka tokafatsa mafelo a le 26 a a sa direng sentle a go tlhatswa metsi a ditshila mo dikgaolong tsa Gauteng le Foreistat Khomi ene ya Orange-Senqu River Basin e tla simololwa go simolola ka la bo 5 go fitlha ka la bo 9 Sedimonthole 2016 kwa Emperors Palace e e kwa Kempton Par Aforika Borwa, Lesotho,Botswana le Namibia ke dinaga tseo e leng ditokololo mo Khomi eneng e Khomi ene eno e tsenyatirisong togomaano letlhomeso la botsamaisi jwa metswedi ya metsi go kgabaganya meolwane mmogo le go direla go fitlhelela dipeelo tsa tlhabololo tsa pakatelele mo nokeng en Serala sa ga jaana se sent hwa sa Pan-African, ya Beke ya Kgwebisano ya Aforika ya 2016 e tshwerwe go tloga ka la bo 28 Ngwanaitseele go fitlha ka la bo 2 Sedimonthole ka moono o o reng:","Drought is still the largest contributor to the decline in the agriculture secto The handover of title deeds to five Bahurutshe communities by the Minister of Rural Development and Land Reform, Mr Gugile Nkwinti, is one of the biggest land claims to be settled at Motsane Game Farm outside Zeerust in the North WesMore than fifty-four thousand (54 280) hectares of land, which includes a game farm, is being restoreAlso, the launch of the pilot project of the Policy Framework on Strengthening the Relative Rights of People Working the Land (50/50 policy) for North West at the Stars Away Farm in Ottoshoop, Zeerust, follows the conclusion of an agreement which will see farmworkers and the farmer become co-owners of the farming enterpris Water infrastructure is part of government s National Infrastructure Plan to transform our economic landscape while creating new jobs and strengthening the delivery of basic serviceThe launch of the Mokolo and Crocodile River (West) Water Augmentation Project demonstrates government s commitment to respond to the needs of citizen The water transfer infrastructure supplies water to the Lephalale Local Municipality, Eskom's power stations (Matimba and Medupi), the Zeeland water treatment plant, and Exxaro's Grootegeluk Min It also transfers water from the Crocodile River West near Thabazimbi to the Lephalale are The Welgedacht Wastewater Treatment Works near Springs, Gauteng, underwent an extension to cope with the increased demand for wastewater treatmenIn order to alleviate the pollution in the Vaal River System, the Department of Water and Sanitation refurbished the Oranjeville Waste Water Treatment Plant in the Metsimaholo District Municipality and Leeuwkuil Waste Water Treatment Plant in the Emfuleni District Municipality at a cost of R4millio Also, over R300 million has been set aside to upgrade 26 dysfunctional waste water treatment works in parts of Gauteng and the Free Stat The Orange-Senqu River Basin Commission is currently underway from 5 to 9 December 2016 at Emperors Palace in Kempton Par South Africa, Lesotho, Botswana and Namibia are the member countries to the commissio The commission implements the strategic trans-boundary water resources management framework and works towards the long-term development goals in the basi The new Pan-African platform, Africa Trade Week 2016 was held from 28 November to 2 December under the theme:",0.88309574
"[ 0.311601   -0.30493104 -0.20797057 ...  0.03341972  1.1416056
  0.64161193]","[ 0.02378562 -0.0007049  -0.00075271 ... -0.00357421  0.03078465
  0.01584834]",Go Tlhabolola Phetolothefosano e e Rulaganngweng ya Ikonomi ya Loago ka go Gwebisana ka fa Gare ga Naga ya Aforika .,Advancing Socio-Economic Structural Transformation through Intra-Africa Trade .,0.79155755
"[ 0.71270865  0.8036041  -0.28867272 ...  1.5485125   0.98627496
  2.818144  ]","[ 0.03013375 -0.00024178  0.00164959 ...  0.0423328   0.04374541
  0.05980019]","Seno se abelane ka serala se se emang nokeng, se se gokagantsweng e bile se akaretsa go ka tlhola dipuisanelo tsa pholisi magareng ga maphata a a farologaneng a kgwebisanTona ya Kgwebisano le Intaseteri, Ngaka Dr Rob Davies, o tsenetse Dipuisanelo tsa Kontinente tsa Mafelo a Kgwebisano e e Senang Ditueldiso (CFTA), tseo di thankgolotsweng mo pakeng ya Kopanong ya Mokgatlhotshwaraganelo wa Aforika (AU) eo e neng e tshwaretswe mo Aforika Borwa ka la bo 15 Seetebosigo 2015.","This provided a comprehensive, integrated and inclusive platform for policy dialogue between various trade-related constituencieThe Minister of Trade and Industry, Dr Rob Davies, engaged on the Continental Free Trade Area (CFTA) Negotiations, which was launched during the African Union (AU) Assembly held in South Africa on 15 June 2015.",0.88551426
"[ 0.766585   -0.33246762  1.1988734  ...  1.3379848   1.9516009
  2.1383815 ]","[ 0.02689008 -0.0010182   0.02951992 ...  0.02833027  0.04490668
  0.04867156]","CFTA e ikaeletse go tshegetsa kgebisano ka fa gare ga dinaga tsa Aforika mmogo le go aga Aforika e e golaganeng e e nang le baagi ba le bilione e le nngwe mme GDP ya yone e le e e ka atumelang go didolara tsa Amerika di le trilion Kopano ya bobedi ya Foramo ya Saense ya Aforika Borwa e tla tshwarwa ka moono yo o reng,",The CFTA aims to boost intra-Africa trade and to build an integrated Africa of one billion people and GDP of approximately trillion US dollar The second edition of Science Forum South Africa is being held under the theme,0.8870677
