tn,en,src_text,trg_text,Cosine_Score
[0.7806131  0.5102855  0.0858479  ... 0.7264668  0.83913636 1.2650003 ],"[2.1713734e-02 4.2542405e-03 6.0593429e-05 ... 2.7915545e-02 2.2791296e-02
 2.4733350e-02]","Ditshwetso tsa Kabinete mo mererong ya ga jaanong le mo ditiragalong tse di tlang Kabinete e amogetse kgololo ya Pegelo ya Ditlhotlhomiso mo Aforika Borwa mo Dingwageng di le Masomamabedi go tloga ka 1994-2014, ka Moporesitente Jacob Zuma, e leng bosupi jwa tswelelopele e e dirilweng ke puso go netefatsa gore go nna le botshelo jo bo botoka go botlhMo moweng wa gore Ditlhotlhomiso tseno di akgolele Moporesitente wa maloba Nelson Mandela, Khuduthamaga e ikuela mo maphateng otlhe a loago go sekaseka pegelo eno, go ikamanya le meletlo ya Dingwaga di le 20 tsa Kgololesego le go thusa go bopa dipuisano tsa boset haba ka ga diphitlhelelo mmogo le dikgwetlho tsa ronDitlhotlhomio di tlhomamisa tswelelopele e re e boneng mo go ageng temokerasi e e sa tlhaoleng ka semorafe, e e sa tlhaoleng ka bong, e e matlhagatlhaga e bile e susumetsa molaotheo wa temokerasi, go dira Aforika Borwa naga e go leng botoka go nna mo go yon Kabinete e gakolola maphata otlhe a loago gore 2014 e beetswe thoko go nna ya letsholo la Dingwaga di le 20 tsa KgololesegMoranang ke Kgwedi ya Kgololeseg Go lalediwa maAforika Borwa otlhe le balekane ba bodit habat haba mmogo le baamegi go tsenela meletlo ya Kgwedi ya Kgololesego ka go anega dikgang tse di ikaegileng ka kgang ya gore, ka go dira mmogo, re kgonne go fetola matshelo a maAforika Borwa go nna botokFa re leba kwa ditei eneng tsa go tlhopha ka la bo 7 Motsheganong 2014, a re supeng gape gore re temokerasi e e mafolofolo, e e tlhaga le ya kagisKabinete e ikuela mo maAforika Borweng go nna le seabe se se tlhaga sa go ingokela batlhophi fela ba dire jalo ka kagiso le itshokelano go lebeletswe ditshwanelo tsa batlhophi botlhe tsa go tlhagisa maikutlo a bona mo phatlhalatseng le go dira boitlhophelo mo sephiring mo ntlwanatlhophelonDitheo tsa tiragatso ya molao di tla bo di eme sejaro go sireletsa tshwanelo eno, go netefatsa gore dikarolo tsotlhe tsa naga di nna le seabe mo tsamaisong ya temokerasi, e leng yona kumo ya Kgaratlho ya rona ya kgololeseg Jaaka karolo ya leano la boset haba la go atolosa mafaratlhatlha la Khomi ene ya Moporesitente ya Kgokaganyo ya Mafaratlhatlha, Kabinete e lemosa set haba ditlhabololo tse di latelang tse dintle:1.","Cabinet s decisions on current issues and upcoming events Cabinet welcomed the release of the Twenty Year Review South Africa Report 1994 2014, by President Jacob Zuma, which is testimony to the progress government has made to ensure a better life for alIn the spirit of the Review being dedicated to former President Nelson Mandela, the Executive calls on all sectors of society to engage with the report, join in the 20 Years of Freedom celebrations and help shape the national discussion on our achievements and challengeThe Review confirms the progress we have made in building a non-racial, non-sexist, thriving and vibrant constitutional democracy, making South Africa a better country to live i Cabinet reminds all sectors of society that 2014 has been dedicated to the 20 Years of Freedom campaigApril marks Freedom Mont All South Africans and international partners and stakeholders are invited to join the Freedom Month celebrations by relating their stories on how, through working together, we have changed the lives of South Africans for the betteAs we make our way to polling stations on 7 May 2014, let us once again demonstrate that we are a vibrant, enthusiastic and peaceful democracCabinet calls on all South Africans to be active participants in electioneering but to do so peacefully and with tolerance for the right of all voters to express their opinions publicly and make their choice privately in the voting bootLaw enforcement agencies will be active to protect this right, to ensure that all areas of the country participate in the democratic process, which is a product of our Struggle for freedo As part of the national infrastructure roll-out plan of the Presidential Infrastructure Coordinating Commission, Cabinet draws the nation s attention to the following positive developments:1.",0.87878084
"[ 1.0515954   0.5595774  -0.6692284  ...  0.2440504   0.92385983
  3.562409  ]",[0.03693821 0.00055768 0.00088237 ... 0.00991825 0.02148406 0.08805987],Letamo la De Hoop kwa Limpopo le tla rebolwa go fa go lebilwe kwa bokhutlong jwa Mopitlwe 2014.,De Hoop Dam in Limpopo will be commissioned towards the end of March 2014.,0.82256114
[0.6056051  0.12463864 0.43055147 ... 0.8974243  0.76308745 1.7543496 ],[0.01316946 0.02202472 0.0186155  ... 0.02627293 0.02882891 0.02701897],"Seno ke letamo la bone le legolo go gaisa le le agilweng morago ga puso ya rona ya temokeras Letamo leno le tla thusa go tsamaisa ikonomi, go tlhama ditiro mmogo le go thusa tlamelo ya ditirelo mo porofenseng le kwa mafelong a mangwBatho ba feta 800 000 mo kgaolong ya Sekhukhune ba tla ungwelwa ka tlamelo e e sireletsegileng le e e tokafetseng ya metsi a legae fa ditiro tsa meepo le temothuo le tsona di tla ungwelwa ka ntlha ya tlamelo ya metsMakgotlatoropo mo karolong eo, a tshegeditswe ke dipuso tsa boset haba le tsa porofense, a beeleditse bokana ka R3 bilione ya tlaleletso mo mafaratlhatlheng go tlhatswa le go tlamela metsi kwa badirising ba metseselegae le metsesetoropo Kabinete e kgotsofaditwe ke go tlhomiwa go go rulagantsweng ga Legato la II la Porojeke ya Metsi a Lesotho Highlands ka la bo 27 Mopitlwe 2014.","This is the fourth biggest dam built since our post democratic dispensatio The Dam will help drive economic activity, create jobs and aid service delivery in the province and beyonMore than 800 000 people in the Sekhukhune area will benefit from secure and improved domestic water supply while new mining and agricultural activities will also benefit from the supply of wateMunicipalities in the area, supported by national and provincial government, have invested an additional R3 billion in infrastructure to treat and distribute water to rural domestic and urban users Cabinet expressed satisfaction at the planned launch of the Lesotho Highlands Project Phase II on 27 March 2014.",0.89503556
[0.6442035  0.13072161 0.91928506 ... 0.66855705 0.98406965 1.2763857 ],[0.01657909 0.01623274 0.067086   ... 0.02022393 0.04100073 0.03094684],"Porojeke eno ke sekai sa botlhokwa sa gore go ka fitlhelelwa eng fa dinaga tsa boagisanyi di dirisana mmogo mme di dira go fitlhelela phitlhelelo e e tshwanan Go tlhabololwa ga ditlamelo tse di tlhakanetsweng tsa metsi go tshwaela e le ruri mo kagisong le khumo ya kgaolo ya Borwa jwa Aforika mmogo le katlaatlelo ya baagi ba teng Kabinete e itumelela kgato ya go tsosolosa tsamaiso ya diporo tsa Aforika Borwa, jaaka Transnet e abile konteraka ya R50 bilione gore go agiwe diterena di le 1 064 tsa se weng le tse di dirisang thekenoloji e e tsweletseng pelSeabe sa tiro ya Boenjenere jwa Transnet mo tumelanong eno ke go netefatsa gore karolo e fetolwa go nna motlhagisi wa didirisiwa tsa tshimologo wa lefatshe mo tsamaong ya nak Maitlhomo a konteraka eno ke go tlhabolola indaseteri ya diporo ya Aforika Borwa ka go godisa dikgwebopotlana tse di leng teng le go tlhama tse dint hw Kabinete e amogela go tlhomiwa ga antena ya ntlha ya MeerKAT ke Lefapha la Saense le Thekenoloji kwa setsheng sa botlhokwa sa Square Kilometre Array (SKA) gaufi le Carnarvon, kwa Kapa Bokone ka la bo 17 Mopitlwe 2014.MeerKAT, e leng sediriswa seo dikarolontsi jwa sona bo thadisitsweng le go agiwa mo gae, ke sesupo gape sa gore Aforika Borwa e ka gaisana le dinaga tse di gaisang fa go tla mo mererong ya dipatlisiso, boenjenere, saense le thekenoloj E tla tsaya fela 25% ya Legato I la SK Kabinete e fetisetsa matshediso kwa malapeng le ditsala tsa ba ba latlhegetsweng ke matshelo ka ntlha ya dipula tse di maatla tsa fa gautshwan Kabinete e netefaletsa maAforika Borwa gore Tikwatikwe ya Boset haba ya Tsamaiso ya Matlhotlhapelo - ka popegotheo ya Boset haba e e Kopanetsweng ya Tiro le Matlhale - e tla tswelela ka maiteko a go batla le go falodisa mmogo le namolo ya bopelonom Kabinete e akgola tsereganyo ya maphata a tshireletso mo go thuseng maiteko a phalosGo kopiwa maAforika Borwa otlhe, bogolo segolo baagi ba ba nnang mo mafelong a a ratwang ke merwalela, go nna kelotlhoko thata mo dipakeng tsa maemo a bosa a a masis Batsadi le batlhokomedi ba tshwanetse go tsaya dikgato tse di maleba go netefatsa gore bana ba nna ba babalesegil Go tlaleletsa foo, bakgweetsi le batsamayakadinao ba tshwanetse go nna ba ntshitse matlho dinameng fa ba dirisa ditsela mo maemong a a bongol Kabinete e rata go leboga set haba ka seabe sa sona mo go namoleng kgatelelo mo tlamelong ya boset haba ya motlakase mo kgweding e e fetilenGo rotloediwa badirisi ba ba ikemetseng mmogo le ditheo go tswelela go dirisa motlakase ka tlhokomelo le go somarela motlakase fa go kgonegang gona, bogolo segolo mo seemong sa ga jaana sa bosAforika Borwa o tla tsenela Samiti ya Bone ya Makokokopano a Yuropa (EU)- le a Aforika e e diragalang kwa Brussels, Belgium ka la bo 2 le la bo 3 Moranang 2014.","The Project is a prime example of what can be achieved when neighbouring countries cooperate and work towards a common goa The development of mutual water resources is significantly contributing to the peace and prosperity of the Southern African region and the welfare of its people Cabinet is pleased with the move to revitalise South Africa s rail system, with the awarding of a R50 billion contract by Transnet for the building of 1 064 modern and technologically advanced locomotiveTransnet Engineering s role in the agreement is to ensure that the division is transformed into a global original equipment manufacturer over tim This transaction is intended to transform the South African rail industry by growing existing small businesses and creating new one Cabinet welcomes the launch of the first MeerKAT antenna by the Department of Science and Technology at the Square Kilometre Array (SKA) core site near Carnarvon, in the Northern Cape on 27 March 2014.The MeerKAT, which is predominantly a locally designed and built instrument, again demonstrates that South Africa can compete with the best when it comes to research, engineering, science and technolog It will constitute 25 per cent of the SKA Phase 5",0.8797023
[1.1423634  0.25253543 0.43117356 ... 1.1645021  1.8301536  3.6133995 ],"[-5.0433380e-05  1.4137746e-04  1.2294637e-03 ...  2.8852457e-02
  3.0775102e-02  3.4596402e-02]","Moono wa Samiti ke ""Re beeletsa mo Bathong, Lehumo le Kagis""Samiti e tla tota thuto le katiso, basadi le ba wa, mmogo le kelelo ya bafudugedi ba ba mo molaong le ba ba seng mo molaong magareng ga dikontinente ka bobedKa la bo 24 Mopitlwe 2014 e tla bo e le segopotso sa ngwaga le ngwaga sa Letsatsi la Lefatshe la Lehuba (TB).","The theme of the summit is ""Investing in People, Prosperity and Peace"".The summit will focus on education and training, women and youth, as well as legal and illegal migrant flows between the two continentOn the 24 March 2014, it will be the annual commemoration of the World TB Da Cabinet wishes to encourage South Africans to work together with Government to combat this scourgThe scourge of TB was worsened not only for South Africa but for the whole of Sub-Saharan Regio Government s actions in implementing the biggest HIV and AIDS treatment and prevention programme in the World have stemmed the tide of TGovernment programmes to combat TB also included active case finding and contact tracing, the use of GeneXpert technology to expedite TB diagnosi We pride ourselves on the fact that South Africa is the World leader in the coverage of health facilities with GeneXpert technologCabinet welcomes the upcoming Ministerial Symposium on Harmonisation of Regional Response to TB in the Mining Sector in Southern Afric The Symposium which will be held at the Sandton Convention Centre on 25 March 2014 will bring together role players in governments of the Region, the Mining Sector in South Africa, organised Labour, Development Partners and Civil SocietCabinet congratulated all finalists and recipients of the Second Annual South African Premier Business AwardThe Awards recognise performance by businesses in various categories and were bestowed at an event attended by President Jacob ZumAmong the recipients congratulated by Cabinet is Mr Sam Motsuenyane who deservedly received a Lifetime Achievement Awar Cabinet noted the forensic report that was commissioned by National Treasury on the Independent Electorate Commission (IEC).",0.7773339
[0.59620875 0.34810695 0.39823437 ... 0.9599295  0.9158882  1.1419836 ],"[ 0.00885716 -0.00098787  0.00023949 ...  0.0127717   0.00536439
  0.02187979]","Kabinete e rata go rotloetsa maAforika Borwa go dira mmogo le Puso go lwantsha leroborobo lenLeroborobo la TB ga le a etegela fela mo Aforika Borwa, fela le mo Kgaolong yotlhe ya Sub-Sahar Dikgato tsa puso tsa go tsenya tirisong lenaneo le legolo la kalafi le thibelo ya HIV le AIDs mo lefatsheng le nopotse lekhubu la TMananeo a puso a go lwantsha TB a akareditse gape go batla dikgetse le go sala morago ba ba amaneng le tshwaetso, tiriso ya thekenoloji ya GeneXpert go akofisa go phekolwa ga T Re ipela ka gore Aforika Borwa ke moeteledipele wa Lefatshe ka go anamisa thekenoloji ya GeneXpert kwa ditlamelong tsa boitekanelKabinete e amogela Simposiamo se se tlang sa Ditona se se ka ga Tepatepanyo ya Ditsibogo tsa Kgaolo malebana le TB mo Lephateng la Meepo mo Borwa jwa Aforik Simposiamo se se tla tshwarelwang kwa Sandton Convention Centre ka la bo 25 Mopitlwe 2014, mme se tla kopanya bannileseabe mo dipusong tsa kgaolo, Lephata la Meepo la Aforika Borwa, Bodiri jo bo rulaganeng, Balekane ba Tlhabololo mmogo le BaagKabinete e akgotse botlhe ba ba fitlheletseng makgaolakgang le ba ba amogetseng Dikgele tsa Bobedi tsa Ngwaga le Ngwaga tsa Dikgwebo tse di Gaisang tsa Aforika BorwDikgele di tsibogela tiragatso ya dikgwebo mo dikarolong tse di farologaneng mme di abilwe kwa tiragalong e e neng e tsenetswe ke Moporesitente Jacob ZumGareng ga baamogedi ba ba akgotsweng ke Kabinete ke Rre Sam Motsuenyane yo o amogetseng Sekgele se se maleba sa Phitlhelelo ya Botshelo Jotlh Kabinete e lemogile pegelo ya forensiki e e neng e rebotswe ke Matlole a Boset haba ka ga Khomi ene e e Ikemetseng ya Ditlhopho (IEC).","The permit holders will be expected to re-apply for their permits in their country of origi The Minister of Home Affairs will in due course provide more clarity on the process to be followed and the date of commencemen Cabinet approved that Section 100 (1) (b) interventions in Limpopo be maintained, in order to allow for a review in June 2014 after the new administration is in plac This will ensure continuity of interventions to address outstanding challenge This will ensure that improvements in the provinces financial position and service delivery in social services and other sectors are maintaine Cabinet approved the South African Defence Review 2014, and directed that it be tabled in Parliamen The Review provides a long term defense policy and Defense strategic trajectory to be pursued by the country over the next four Medium Term Strategic Framework period The document will be shared with the public, as they participated in the public consultations that were held across the country in the past yearCabinet approved that the Report of the Ministerial Committee on Articulation Policy be published in the Government Gazette for public commenThe report analyses the post-school education and training system in its socio-economic contex It provides recommendations to the Minister of Higher Education and Training on how to remove unnecessary obstacles and bottlenecks that prevent or inhibit students",0.85785246
[0.70059025 2.1073508  0.4105742  ... 1.1662832  1.0572789  1.7943664 ],[0.02203472 0.0220152  0.00111805 ... 0.03838319 0.05381764 0.03106289],"Seno se latetse katlenegiso e e dirilweng mo pegelong ya Mosireletsi wa Set hab E laetse Tona ya Merero ya Selegae go latedisisa morero oo le go begela Kabinet Kabinete e kgalema ka mantswe a a bogale bosenyi jwa digongwana jo bo tswelelang pele kwa Kapa Bophirima, jo gantsi bo tletseng ditlhaselo tse di maswe le setlhogo mo baaging le, bogolo segolo mo banen Re ka se itshokele seno gonne se tshosetsa diphitlhelelo tse re di fitlhetletseng mo temokerasing ya ron Kabinete e lemoga tiro ya Tirelo ya Sepodisi sa Aforika Borwa mo go lwantsheng bosenyi jwa digongwana mme e ikuela mo baaging ba ba amegang go dirasana le mapodisi go sireletsa baagi ba rona kgatlhanong le bosula jon Kabinete e fetisa boutlwelobotlhoko le matshediso go balelapa le ditsala tsa ga Mme Martha Mahlangu yo e neng e le mmaagwe Mokaulengwe wa maloba wa MK, Solomon Mahlang Mme Mahlangu o tla bolokwa ka Lamatlhatso, 22 Mopitlwe 2014.","It has tasked the Minister of Home Affairs to follow up on the matter and advise Cabine Cabinet condemns the persistent gangsterism in the Western Cape, which is characterised by vicious and brutal attacks on communities and especially childre This cannot be tolerated as it threatens the gains we have made in our democrac Cabinet acknowledges the work by the South African Police Service in combating gangsterism and calls on the affected communities to work with police to safeguard our society from this scourg Cabinet conveys its sympathies and condolences to the family and friends of Mrs Martha Mahlangu who was the mother of former MK cadre Solomon Mahlang Mrs Mahlangu will be buried on Saturday 22 March 2014.",0.86381257
[0.75820446 0.3855672  5.4011984  ... 0.8802738  1.4794172  3.588399  ],"[ 0.02236696 -0.00038243  0.09440377 ...  0.01300606  0.02567852
  0.0729877 ]",Motsesetoropo wa Tshwane o direla Mme Mahlangu phitlho ya set haba mme difolaga di tla folosiwa go fitlha kwa bogareng go mo tlotla Dipuisano le ditshweetso tse di botlhokwa tsa Kabinete Kabinete e amogetse pegelo ya Mogala wa Boikuelo go Moporesitente wa dingwaga di le nne tse o ntseng o dira mo go tson Tharabololo ya dikgetse le tiragatso e tokafetse ngwaga mongwe le mongwe jaana; 6% ngwaga wa ntlha; 7% ngwaga wa bobedi; 8% ka ngwga wa boraro mme ga jaanong e eme fa go 9.,"The City of Tshwane is affording Ms Mahlangu a civic funeral and flags will be flown at halfmast to pay homage to her Key Cabinet discussions and decisions Cabinet received a report on the Presidential Hotline for the four years it has been functiona Case resolution, performance improved year on year as follows; 6% year one; 7% in year 2; 8% in year 3 and is now at 9.",0.8870757
[0.9101898  0.6980869  0.4690364  ... 0.93548065 0.9534449  1.71757   ],[0.02672102 0.01297181 0.00429047 ... 0.03066742 0.02269497 0.03414566],"Mo dingwageng di le nne, palogotlhe ya dingongorego le dipotsiso tse di tsentsweng e oketsegile go tloga go 75 873 mo ngwageng wa ntlha go ya go 183 445 mo ngwageng wa bonKabinete e ikuela mo mafapheng otlhe le diporefense go tswelela go tokafatsa boleng le lebelo la dipatlisiso tsa dingogorego gonne go kgotsofala ga baagi go le botlhokwa mo seriting sa Mogala wa Boikuelo go Moporesitent Kabinete e rebotse go tsenngwa tirisong ga Leano la Tiragatso la Pholisi ya Madirelo (IPAP) le le Ipoeletsang Ngwaga le Ngwaga la bo 6 la 2014/15-2016/17.Maikemisetso a magolo a IPAP ke go thibela kwelotlase ya madirelo le go tshegetsa kgolo le go farologanngwa ga ditirelo tsa lephata la tlhagiso la Aforika Borw Tona ya Dikgwebo le Madirelo o tla bua le babegakgang fa IPAP e tlhomiwa mo kgweding e e tlan Kabinete e rebotse thulaganyo tebang le go felelwa ke nako ga ditetla tse di reboletsweng batswantle ba maZibambwe ka fa tlase ga porojeke ya Puso e e Kgethegileng (DZP).","Over the four years, the cumulative number of complaints and queries logged increased from 75 873 in the first year to 183 445 in the fourth yeaCabinet calls on departments and provinces to continue to improve on the quality and speed of the investigation of complaints as the satisfaction of citizens is critical for the reputation of the Presidential Hotlin Cabinet approved the 6th Annual Iterative Industrial Policy Action Plan (IPAP) 2014/15 - 2016/17 for implementatioThe overriding goal of the IPAP is to prevent industrial decline and support the growth and diversification of South Africa s manufacturing secto The Minister of Trade and Industry will address the media when IPAP is launched next mont Cabinet approved the approach on the expiry of permits issued under the Special Dispensation for Zimbabweans project (DZP).",0.8988892
[0.6775022  0.29955345 0.57849604 ... 0.6221252  0.68912953 1.3798805 ],[0.00213793 0.01537363 0.05614432 ... 0.02970065 0.01381202 0.03960978],"Batsholaditetla ba tla tshwanelwa ke go dira dikopo tsa ditetla tsa bona se wa kwa dinageng tse ba tswang kwa go tson E tla re mo tsamaong ya nako, Tona ya Merero ya Selegae a sedifatse thulaganyo e e tla latelwang le letlha la tshimologo ya se Kabinete e rebotse gore ditsereganyo tsa Karolo ya 100 (1) (b) kwa Limpopo di tswelele pele, go letla gore go nne le ditlhotlhomiso ka Seetebosigo 2014 morago ga puso e nt hwa e sena go tsena mo tiron Seno se tla netefatsa gore ditsereganyo di tswelela pele sentle go samagana le dikgwetlho tse di saletseng morag Seno se tla netefatsa gore ditokafatso mo seemong sa dit helete sa porofense le tlamelo ya ditirelo mo ditirelong tsa loago le mo maphateng a mangwe di tswelela pel Kabinete e rebotse Ditlhotlhomiso tsa Phemelo ya Aforika Borwa ya 2014, mme ya laela gore e tlhagisiwe mo Palamenten Ditlhotlhomiso di tlamela ka pholisi ya phemelo ya pakatelele mmogo le tsela ya togamaano ya Phemelo e e tla latelwang ke naga mo dipakeng tse di latelang di le nne tsa Letlhomeso la Togamaano la Pakagar Lekwalo leno le tla abelanwa le set haba gonne se nnile le seabe mo dipatlomaikutlong tsa botlhe tse di neng di tshwerwe go ralala naga mo ngwageng o o fetilen Kabinete e rebotse gore Pegelo ya Komiti ya Tona e e ka ga Pholisi ya Dipuo e phasaladiwe mo Kaseteng ya Puso gore set haba se tshwaelPegelo e sekaseka tsamaiso ya thuto le katiso ya morago ga sekolo go lebeletswe bokao jwa ikonomi ya loag E tlamela Tona ya Thuto le Katiso e Kgolwane ka dikatlenegiso tsa gore go ka tloswa jang dikgoreletsi tse di sa tlhokegeng tse di thibelang tswelelopele ya baithutPholisi ya Dipuo e kaya kgokaganyo e e rulaganeng ya ditheo tsa thuto, mananeo le borutegi gore baithuti ba kgone go tswelela mo ditseleng tse ba di itlhophetseng tsa thuto ka tsela e e bokgon Kabinete e rebotse gore Pegelo go tswa kwa Setlhopheng sa Tiro sa Tona se se ka ga Mananeo a Motheo a Dipalo le Saense, e phasaladiwe mo Kaseteng ya Puso gore set haba se tshwaelSetlhopha sa Tiro sa Tona se romilwe go tlhama Lenaane la Motheo la Dipalo le Saense la Thuto le Katiso ya Tiro ya Setegeniki kwa Kholet henSeno se tla thusa go oketsa palo ya baithuti ba ba tsenang kwa yunibesithi ba Saense le Dipalo le go tokafatsa bokgoni jwa boitlhamedi jaaka go tlhagisitswe mo Leanong la Boset haba la TlhabololLenaane le totile ba ba eletsang go tsena mo lephataneng la Thuto le Katiso ya Tiro ya Setegeniki, ba ba setseng ba le kwa dikholet eng tsa thuto le katiso ya tiro ya setegeniki mme ba eletsa go tswelela pele le go ikwadisa kwa diyunibesithi, mmogo le barutwana ba Mophato wa 12 ba ba eletsang go ikwadisa kwa diyunibesithi fela ba sa kgotsofatse ditlhokego tsa Dipalo le Saens Kabinete e rebotse gore diphitlhelelo tsa patlisiso ya 2012/13 ya kabo ya matlole a set haba malebana le ditiro tsa saense le thekenoloji di phasaladiwMafapha a Boset haba a beeleditse madi a a fopholediwang go R2bilione mo ditirong tsa saense le thekenoloji ka 2012/13, mme seo se emetse 3% ya kabelo ya tekanyetsokabo yotlhe ya puso ya boset hab Seno ke tokafalo go tswa kwa palogareng ya dingwaga tse nne ya","progressioThe articulation policy refers to the systematic coordination of educational institutions, programmes and qualifications so that students are able to pursue their chosen learning pathways in an efficient manne Cabinet approved the Report from the Ministerial Task Team on Mathematics and Science Foundation Programmes, be published in the Government Gazette for public commenThe Ministerial Task Team was mandated to develop a Technical Vocational Education and Training College-based Mathematics and Science Foundation ProgrammThis will help to increase the number of university Science and Mathematics entrants and enhance the innovative capacity as highlighted in the National Development PlaThe programme targets those who aspire to enter the Technical Vocational Education and Training sub-sector, those already in technical vocational education and training colleges aspiring to progress and enroll in universities, as well as Grade 12 learners who wish to enroll in universities but do not meet the Mathematics and Physical Science requirement Cabinet approved the findings of the 2012/13 survey on public funding for scientific and technological activities are publisheNational Departments invested an estimated R29, 4 billion in scientific and technological activities in 2012/13, which represents 3% of the total national government budget appropriatio This is an improvement from the four year average of",0.84310675
