tn,en,src_text,trg_text,Cosine_Score
"[ 1.1189028  -0.12096134  0.6795194  ...  1.5053589   1.1307385
  1.5921761 ]","[ 0.03218442 -0.00048823  0.01065091 ... -0.0008969   0.02817875
  0.02102099]",24 Oct 2013Kabinete e ne e tshwere kopano ya yona ya gale kwa Motsekapa ka la 23 Diphalane 201 Seemo sa Kabinete mo mererong e e kwa setlhoeng mo maemong a ga jaanong Kabinete e amogetse tswelelopele e re e bonang mo letsholong la thankgololo ya mafaratlhatlha a baagi la naga le le gokaganngwang ke Khomi ene ya Moporesitente ya Kgokaganyo ya Mafaratlhatlha (PICC).,"Cabinet held its ordinary meeting in Cape Town on 23 October 201 Cabinet s position on prominent issues in the current environmentCabinet welcomed the progress we are seeing in the country s public infrastructure roll-out campaign coordinated by the Presidential Infrastructure Coordinating Commissio President Jacob Zuma recently launched a number of completed projects as part of the Infrastructure Development programm These include work on the R81 and R71 roads in Limpopo, the Bridge City train station that will service Umlazi in Durban and the sod-turning ceremony at De Beers",0.7964101
[0.64235514 0.44918817 0.06150925 ... 0.7455864  0.9820299  0.6309557 ],"[ 1.2515026e-02  5.6310312e-04 -3.3663047e-05 ...  1.0992564e-02
  1.1453228e-02  3.7692659e-02]","Moporesitente Jacob Zuma o sa tswa go tlhoma diporojeke di le mmalwa tse di konoseditsweng jaaka karolo ya Lenaane la Tlhabololo ya Mafaratlhatlh Tsona di akaretsa tirotlhabololo mo ditseleng tsa R81 le R71 kwa Limpopo, setei ene sa terena sa Bridge City se se tla direlang batho ba Umlazi kwa Durban le moletlo wa go ribolola lekwete kwa moepong wa De Beers wa Venetia kwa Vhembe, LimpopMoporesitente gape o solofetswe go tlhoma manaane a mangwe a mafaratlhatlha a a jaaka Kgaolo ya Tlhabololo ya Madirelo a Saldanha Bay (IDZ) kwa Kapa Bophirima; go etela kwa lefelong la Letamo la De Hoop, kwa Limpopo, go tlhoma dikolotsana tsa ntlha tse di agilweng mo Aforika Borwa kwa Kapa Botlhaba, le go bula semmuso Bookelo jwa Ladybrand kwa ForeisetatKabinete e amogetse gape le tswelelopele ya dithulaganyo tsa Dinamelwa tsa Dibese tse di Babalesegileng tsa Johannesburg, Tshwane, Cape Town le Rustenbur Lenaneo le la naga la diranta tse diterilioneterilione le bopa se wa ikonomi le thulaganyo ya dipalangwa mo nageng ya ronDiporojeke tse di nnile le seabe mo go baakanyetseng ikonomi phetogo ya kgolo e e kwa godimo mme di tla tswelela go nna le seabe mo tlhabololong ya ikonomi le go tlholwa ga ditirKabinete e amogela Pegelo ya Pholisi ya Tekanyetsokabo ya Pakagare e e tlhagisitsweng ke Tona ya Dit helet Kabinete e tshegetsa mekgwatekanyetso ya tshomarelo e e tshitshinngwang mo puson Mekgwatekanyetso e e tla lekana mo phokotsong ya tshenyo mo tirisong ya madi a pus Mekgwatekanyetso ya go nna jalo e tla netefatsa gore puso e dirisa didirisiwa tsa yona ka tsela e e nonofilen Kabinete e kopa mafapha otlhe a boset haba le a porofense, bommasepala, ditheo tsa baagi le ditheo tsa molaotheo go tsenya mekgwatekanyetso e mo tirisonKabinete e tshwaraganetse le Moporesitente Jacob Zuma le baagi ba Aforika Borwa mo go kgalemeng tirisompe, tirisodikgoka le go tlhokomologwa go go dirwang mo banen Kabinete e tlotlomaditse mekgatlho ya netefatso ya kobamelo ya molao ka tiro ya bona ya potlako mo dikgetseng tse di begilweng se wenFa re tshwaya Letsatsi la Boset haba la Bana ka la 2 Ngwanaitseele, Kabinete e rotloetsa maAforika Borwa otlhe go sireletsa bana gonne ke baeteledipele ba rona ba mo isagon Kabinete gape e kopa baagi go tswelela go dirisana le mekgatlho ya netefatso ya kobamelo ya molao mo twantshong ya bosenyi mo merafenRe tshwanetse gape go ela tlhoko gore tshireletso ya bana ke maikarabelo a batsadi le moraf Re tshwanetse go thusa bomme ba ba tlhokang thuso ya go godisa bana ba bonKabinete e amogetse kitsiso ya Umalusi ya gore naga e ipaakanyeditse ditlhatlhobo tsa Boset haba tsa Materiki go simolola ka la 28 Diphalane go fitlha ka la 29 Ngwanaitseele 2013.","Venetia Mine in Vhembe, LimpopThe President is also due to launch other infrastructure programmes such as the Saldanha Bay Industrial Development Zone (IDZ) in the Western Cape; pay a site visit to the De Hoop Dam, Limpopo, launch the first automotive wagons built in South Africa in the Eastern Cape, and officially open the Ladybrand Hospital in the Free StatCabinet also welcomed the progress on the Johannesburg, Tshwane, Cape Town and Rustenburg Bus Rapid Transit (BRT) system This countrywide multi-trillion rand infrastructure programme is reshaping the economy and the transport system in our countrThese projects have had the effect of poising the economy for a higher growth trajectory and will continue to contribute to economic development and job creatioCabinet welcomes the Medium Term Budget Policy Statement presented by the Minister of Financ",0.84826005
"[ 0.85807914 -0.08910848 -0.2719265  ...  0.6611483   1.7637874
  3.318645  ]","[ 0.04431656 -0.00207409  0.0103687  ...  0.01504025  0.03991037
  0.03592355]","Kabinete e eleletsa masego barutwana botlhe ba ba kwalang ba le 707 136, go akaretsa barutwana ba nakwana ba le 130 000, mo ditlhatlhobong tsa bonBatsadi le batlhokomedi ba rotloediwa go tshegetsa bana ba bona fa ba ipaakanyetsa ditlhatlhobo tsa bon Kabinete e ikuela mo baithuting ba Mophato wa 2013 go dira naga motlotlKabinete e amogetse go tlhongwa ga lenaane la tshomarelo ya dijo la Fetsa Tlala ka Moporesitente Jacob Zuma kwa Kuruman kwa Kapa Bokone ka la 24 Diphalane 2013.","Cabinet wishes all 707 136 candidates, including 130 000 part-time learners, well in their examinationParents and guardians are urged to support their children as they prepare for their examination Cabinet calls on the Class of 2013 to make the country prouCabinet welcomed the launch of Fetsa Tlala (End Hunger) food security programme by President Jacob Zuma in Kuruman in Northern Cape on 24 October 2013.",0.8907473
"[ 0.64875925 -0.3344071  -0.0352423  ...  1.8152984   2.4413033
  2.6842005 ]","[-0.00028488  0.01965293  0.0047261  ...  0.03223448  0.06313179
  0.04298521]","Lenaane le tla thusa baagi go ntsha dijo mo lefatsheng le le tlhakanetsweng mme le sa dirisiwe ka botlal Le tla tshegetsa balemirui ba dipolasa tse dinnye ka mafaratlhatlha, tlhabololo ya tsamaiso ya tshiamisetso ya dikuno tsa temothuo le tlhabololo ya mebaraka e me wa, go akaretsa theko ka pusKabinete e amogela tlhomo ya Kopanokgolo ya Lebopo la Aforika e e tla tshwarelwang kwa Sandton, Johannesburg, ka la 24 le 25 Diphalane 2013.","The programme will assist communities to produce food on communal and other under-utilised lan It will support smallholder farmers with infrastructure, development of agro-processing and the development of new markets, including state procuremenCabinet welcomes the inaugural African Maritime Indaba which will take place in Sandton, Johannesburg, on 24 and 25 October 2013.",0.88158774
"[ 0.13838434 -0.16869557 -0.05614049 ...  0.96987635  1.2621161
  3.0544286 ]","[ 0.01319913  0.00120917 -0.00036545 ...  0.02360663  0.04681893
  0.02848122]",Kopanokgolo e tla bo e tshwerwe ke Bothati jwa Aforika Borwa jwa Pabalesego ya Lebopo le intaseteri ya lebop Khonferense e tla tlamela t hono go batsayakarolo ba mefutafuta go sega motlhala wa tlhabololo ya diintaseteri tsa lebopo la Aforika le go tlhoma Tirisano ya batho botlhe ba Aforika mo tlhabololong ya ikonomi e e tokafetseng ya AforikKabinete e supile kitso ka ga Leeto la Semmuso le le tlang la Moporesitente Zuma go ya kwa Rephaboliki ya Temokerasi ya Congo (DRC) ka la 29 le 30 Diphalane 2013.,The Indaba will be hosted by the South African Maritime Safety Authority and the maritime industr The conference will provide a platform for various role-players to craft a development path for Africa s maritime industries and establish a Pan-African Partnership for the development of Africa s blue econom,0.83422863
[0.5157401  0.20415561 0.08210884 ... 1.6835068  0.9633334  2.5789886 ],"[ 0.01470054 -0.00089602  0.0102438  ...  0.02225623  0.02297214
  0.06229069]","Leeto le tla tiisa dikamano tsa rona tsa tumelano ya sepolotiki le ikonomi le DRC le go tswelela go oketsa maitlamo a rona mo maitekong a go rotloetsa kagiso le lenaneo la Tlhabololo le Kagose wa ya Morago ga Kgotlhang kwa nageng eKabinete e kopa maAforika Borwa otlhe go tshegetsa Kgwedi ya Temoso ya Boset haba ya Ditshwanelo tsa Batho ba ba nang le Bogole go simolola ka la 3 Ngwanaitseele go fitlha ka la 3 Sedimonthole 2013, leo gape le tshwayang Letsatsi la bodit habat haba la Batho ba ba nang le Bogol Kgwedi e tla ketekwa mo tlase ga setlhogo:","The visit will strengthen our bilateral political and economic relations with the DRC and further enhance our commitment to peacekeeping efforts and the Post-Conflict Reconstruction and Development (PCRD) programme in that countrCabinet calls on all South Africans to support National Disability Rights Awareness Month from 3 November to 3 December 2013, which also marks International Day of Persons with Disabilitie The month will be celebrated under the theme:",0.90561694
[0.6947221  0.6217022  0.0539523  ... 0.75218743 0.89012116 1.306272  ],"[ 0.00460439 -0.00161574  0.00314032 ...  0.03452866  0.04600696
  0.04627417]","Tlosa Maparagego, bula dit hono: set habeng se se akaretsang botlhe .Kabinete e supile go tshwenyega ka go runya se wa ga tirisodikgoka le go tlhoka kutlwano kwa pusong ya Rephaboliki ya Mozambiqu Kabinete e batla go gatelela ntlha ya gore Mozambique e na le puso ya semolao le gore dikgotlhang dipe ka maikaelelo a go menola puso di nyenyefatsa thata ya puso ya Mozambique le batho ba yon Kabinete e kgala ditlhaselo tse tsa borabele ka bogaleDipuisano le ditshweetso tse di botlhokwa tsa KabineteKabinete e rebotse tumelano ya Paakanyo ya Doha mo Porothokholong ya Kyot Dipaakanyo tse di bopa karolo ya maiteko a lefatshe lotlhe a 2013-2020 a phokotso ya ntsho-gase e e ikaelelang go thibela phetogo e e kotsi ya maemobosa fa e sireletsa ditlapele tsa tlhabololo tsa dinaga tse di tlhabologanKabinete e rebotse gore go romelwe Dipegelo tsa Ntlha le tse di Tswelelang mo Tumelanong ya Bodit habat haba ka ga Ditshwanelo tsa Baagi le Sepolotiki kwa Dit habakopanon Pegelo ke tlhatlhobo ya diphitlhelelo le dikgwetlho tse di amanang le go dirisiwa ga ditshwanelo tsa baagi le sepolotiki tse di mo Tumelanong le mo Molaotheong wa ron E tsepamisitse thata mo seriting sa botho le tshwanelo ya tekatekano fa e sale ka tshimologo ya temokerasi ka 199MelaotlhomoKabinete e rebotse phasalatso ya sekwalwatlhomo sa Molaotlhomo wa Tsweletso le Tshireletso ya Peeletso, 2013 gore baagi ba dire ditshwaelo ka on Molaotlhomo o tlamela letlhomeso la semolao la dipeeletso mme o samagana le tshireletso ya semolao ya babeeletsi botlhe go ya ka ditlhokego tsa Molaothe Molao o o akantsweng o tla oketsa bokgoni jwa rona jwa go ngoka peeletso ya bodit haba le kgolo ya thomelontle go tsweletsa kgolo le tlhabololo e e tswelelang mo Aforika Borw Sekwalwatlhomo sa Molaotlhomo ka jalo se batla go fitlhelela ditekatekano fa gare ga ditshwanelo le maitlamo a babeeletsi botlhe mo Aforika Borwa, tlhokego ya go tlamela tshireletso e e lekaneng le e e lekanang go babeeletsi ba bodit haba le ba fa gaKabinete e rebotse kitsiso ya Molaotlhomo wa Paakanyo ya Thebolo ya Madulo a Khiro, 2013 kwa Palamenten Molaotlhomo o samagana le dintlha tse di rileng tse di ka ga tlhaloso le go tsenngwa tirisong tse di tlhagileng fa e sale ka kitsiso semmuso ya Molao wa Thebolo ya Madulo a Khiro, 1999 (Molao 50 wa 1999) (jaaka o baakantswe ka 2008).","Break barriers, open doors: for an inclusive society for all .Cabinet noted with concern the resurgence of violence and hostilities in the Republic of Mozambiqu Cabinet wishes to underscore that Mozambique has a legitimate government and that any insurgency undermines the sovereignty of the Mozambican government and its peopl Cabinet condemns insurgent attacks in the strongest terms Key Cabinet discussions and decisionsCabinet approved the ratification of the Doha Amendment to the Kyoto Protoco These amendments form part of the 2013-2020",0.8498761
"[ 0.91908646  0.35659376 -0.19196135 ...  0.62626797  0.751974
  1.0305543 ]","[ 0.01660405  0.00084197 -0.0007223  ...  0.05058753  0.02626473
  0.02490009]","Molawana o ikaelela go tsweletsa mmaraka o o tlhomameng le go gola o o tswelelang go fitlhelela tlhokego e e teng ya madulo a khiro a a tlhotlhwatlase mo bathong ba ba neng ba ikgatolositswe ka go kgethololwa mo nakong e e fetilenKabinete e rebotse kitsiso ya Molaotlhomo wa Paakanyo ya Mmueledi, 2013 kwa Palamenten Molaotlhomo o baakanya Molao wa Babueledi, 1979 (Molao 53 wa 1979), jaaka mokgwatekanyetso wa nakwana, go sa letilwe go dirwa molao le go tsenngwa tirisong ga Molaotlhomo wa Tiro ya Semola O samagane le go sa lekalekane go go malebana le babueledi le babueledi ba ba sa ntseng ba ithutela tiro ya bona mo mekgatlhong ya molao go ya ka melelwane ya bothati ya tsamaiso e e sa tlholeng e dira ya dinagamagae (Transkei, Bophuthatswana, Ciskei le Venda).","global gas emission reduction efforts that set out to avert dangerous climate change while protecting the developmental priorities of developing countrieCabinet approved that South Africa s Combined Initial and Periodic Reports under the International Covenant on Civil and Political Rights be submitted to the United Nation The report is an evaluation of achievements and challenges associated with giving effect to civil and political rights contained in the Covenant and our Constitutio It has a particular focus on human dignity and the right to equality since the dawn of democracy in 199 BillsCabinet approved publication of the draft Promotion and Protection of Investment Bill, 2013 for public comment The bill provides a legal framework for investments and addresses the legal protection of all investors in line with Constitutional requirement",0.7948328
"[ 0.9531849   0.6763052  -0.05435628 ...  1.5278672   1.0708025
  2.00988   ]",[0.01273044 0.04496359 0.01123189 ... 0.02987081 0.02617061 0.02728755],"Dipaakanyo di tla netefatsa molawana o o tshwanang wa tiro ya babueledi go ralala naga mme di tla maatlafatsa taolo ya tiro ya semolao mo maphateng a a umakilwenKabinete e rebotse kitsiso ya Molaotlhomo wa Paakanyo ya Mmueledi wa Puso, 2013 kwa Palamenten Maikemisetso a Molaotlhomo ke go baakanya Molao wa Mmueledi wa Puso, 1957 (Molao 56 wa 1957).","Cabinet supports the austerity measures propose for governmen These measures will go a long way in reducing any wastage in government spendin Such measures will ensure that government uses its resources effectively and efficientl Cabinet calls on all national and provincial departments, municipalities, public entities and constitutional institutions to implement these measureCabinet joined President Jacob Zuma and the South African public in condemning abuse, violence and neglect against childre Cabinet commended the law enforcement agencies for their swift action in recently reported caseAs we mark National Children s Day on 2 November, Cabinet urges all South Africans to protect children as they are our future leader Cabinet also calls on communities to continue to work with law enforcement agencies in fighting crime within communitieWe should also be mindful that the protection of children is the responsibility of parents and communitie We should offer assistance to mothers who needs help to raise their childreCabinet welcomed the announcement by Umalusi that the country is ready for the National Senior Certificate examinations from 28 October to 29 November 2013.",0.7261592
"[ 0.4381839   0.42698315 -0.22226758 ...  0.90102917  0.52439123
  1.1942481 ]","[ 0.03007558 -0.00384453  0.01223781 ...  0.03526773  0.02909618
  0.06846627]","Dipaakanyo di tlamela boeteledipele jwa togamaano jwa tsamaiso le tlhokomelo ya Ditirelo tsa Semolao tsa Pus O ikaelela go nolofatsa tlhomo ya kantoro ya Mmueledikakaretso e e tla nnang le maikarabelo a Babueledi botlhe ba Puso le go tlamela merero e e amanang le seno, jaaka kgato ya ntlha mo go tsenngweng tirisong ga Letlhomeso la Pholisi ya Phetolo ya Ditirelo tsa Semolao tsa PusKabinete e rebotse go romelwa ga sekwalwatlhomo sa Molaotlhomo wa Peotlhotlhwa ya Dithoto, 2013 kwa Palamenten Molaotlhomo o tlamela go tlhongwa ga Kantoro ya Motlhankedikakaretso wa Peotlhotlhw Kantoro e e tla tlamela tirelo ya peotlhotlhwa ya dithoto tse di supilweng mo mabakeng a kamogo le pusetsolefatshe, mmogo le tirelo ya boithaopo ya peotlhotlhwa ya dithoto go mafapha a a ka kopang kantoro go dira dipeotlhotlhwa tsa go nna jalKabinete e rebotse maiteko a a sekasekilweng gape a Molaotlhomo wa Tlhabololo ya Mafaratlhatlha kwa Palament Molaotlhomo o tlhoma semolao PICC le Lenaneo la Boset haba la Mafaratlhatlha jaaka mekgwatiriso ya botlhokwa go gokaganya le go tsamaisa tlhabololo ya mafaratlhatlha mo Aforika Borw Molaotlhomo wa Tlhabololo ya Mafaratlhatlha o tlamela letlhomeso la semolao la lenaneo la kago mme o thusa go tokafatsa dipoelo tsa tlhabololo le nonofo ya lonKabinete e rebotse sekwalwatlhomo sa Molaotlhomo wa Maatlafatso ya Basadi le Tekatekano ya Bong, 2013 go sekasekiwa kwa Palamenten Molaotlhomo o ikaelela go tlhoma letlhomeso la semolao la tlhoka-bomorafe, tlhokakgethololo ka bong le tekatekano jaaka go tlhalositswe mo teng ga Molaothe O batla gape go tsweletsa maatlafatso ya basadi, kemedi ya bona e e lekalekanang mo dikarolong tsa puso tse di tsayang ditshweetso tsa botlhokwa le tshireletsego le tswelelo ya bona jaaka go akanyeditswe mo Karolo 9(2) ya MolaotheKabinete e rebotse thomelo ya Molaotlhomo wa Botsamaisi jwa Baagi, 2013 kwa Palamenten Molaotlhomo ke letlhomeso le le tlamelang tsweletso ya dintlha le melawana ya motheo e e kailweng mo karolo 195(1) ya Molaotheo mo tsamaisong ya puso; le tlamela phetiso le go neelwa tiro e nt hwa ga badiri mo tsamaisong ya puso; go laola kganelo ya badiri go gwebisana le puso; go tlamela mekgwatekanyetso ya maitsholo le kobamelo ya maitsholo a a siameng e e akaretsang go tlhongwa ga Yuniti ya Thuso ya Setegeniki ya Maitsholo, Kobamelo ya Maitsholo le Kgalemo ya Tsamaiso ya Pus Molaotlhomo o maleba mo go badiredipuso botlhe mo maphateng otlhe a pusoGo thapiwaKabinete e thapile batho ba ba latelang mo Botong ya Mokgatlho wa Tlhabololo ya Dikgwebopotlana (Seda) mo pakeng ya dingwaga di le tharo:a) Ngaka Ivor Mzwandile Zwane (Modulasetulo)b) Ngaka Tebogo Job Mokgoro (leloko le e seng la khuduthamaga)c) Rre Thakhani Makhuvha (mokaedi yo e seng wa khuduthamaga).Kabinete e rebotse go okediwa ga tumelano ya go thapiwa ga Mme TE Radebe jaaka Motlhankedi wa Bookamedi jo Bogolo wa Tikwatikwe ya Boitshimololedi jwa Bodiredipuso (CPSI).Kabinete e supile kitso ya paka e e okeditsweng ya pakatiro ya maloko a le 21 a Lekgotla la Aforika Borwa la Ditiro tsa Porofe enale tsa Saense ya tsa Tlhago ka paka ya dikgwedi di le thataro:a) Ngaka CJ Augustynb) Rre N Baloyic) Moporofesara ELJ Breetd) Moporofesara NH Caseye) Ngaka F Dilikaf) Ngaka MM Dyasig) Ngaka JF Eloffh) Ngaka I Gledhilli) Rre OSD Garegaej) Rre P Govenderk) Rre TP Govenderl) Ngaka G Henrym) Ngaka BH Kochn) Rre BS Malokao) Ngaka P Matutup) Ngaka S Naidooq) Moporofesara BK Reillyr) Moporofesara HJ Siweyas) Ngaka ME Stalmanst) Moporofesara C Van der Westhuizenu) Ngaka G BothDipotso:Phumla Williams (Sebueledi sa Kabinete sa Namaotshwere)Mogala: 083 501 0139Issued by: Government Communications",Cabinet noted the coming State Visit by President Zuma to the Democratic Republic of Congo on October 29 and 30 2013.,0.56464934
