tn,en,src_text,trg_text,Cosine_Score
"[ 1.2188234  -0.31986934  0.3453133  ...  0.76939183  0.6558557
  2.172148  ]","[ 0.00899773 -0.00157573  0.00270297 ...  0.02347597  0.00920073
  0.03890641]","Kabinete e ne e tshwere kopano ya yona ka Laboraro, la bo 22 Phatwe 2019, kwa Tuynhuys, Motsekap Merero ya ga Jaanong1.","Cabinet met on Wednesday, 21 August 2019 at Tuynhuys in Cape TownIssues in the environment1.",0.83873665
"[ 0.7028438  -0.02379863 -0.11450413 ...  1.6482033   0.62711865
  2.288883  ]","[ 0.01919681 -0.00098616  0.00043149 ...  0.03200012  0.02665237
  0.05022473]","In orense ya Boset haba ya Boitekanelo (NHI) Kabinete e ikuela mo baaging go sekaseka Molaotlhomo wa NHI, o ga jaanong o leng mo diatleng tsa Palament Thulaganyo ya palamente e tla neela baagi t hono e nngwe gape ya go sekasekana le Molaotlhomo on Gang fa Molaotlhomo ono o sena go amogelwa go nna molao, o tla dira gore baagi botlhe ba bone tirelo ya tlhokomelo ya boitekanelo mo nageng yotlhe ntle le go duelela le fa e le sente yo montsho, go sa kgathalesege maemo a bona a ikonomi mo loagon Tshwanelo eno e teng mo Molaotheong wa Rephaboliki ya Aforika Borwa wa 1994.","National Health Insurance (NHI)Cabinet calls on members of the public to engage with the NHI Bill, which is now before Parliamen The parliamentary process will afford the public another opportunity to engage with this BilOnce it is passed into law, the Bill will give effect to universal access to healthcare to all citizens in our country, irrespective of their socio-economic backgroun This right is enshrined in the Constitution of the Republic of South Africa of 1993 Cabinet remains confident that the NHI will be implemented in a phased and responsible manne An implementation plan will be developed and published once the Bill is passed into la 2.",0.83576375
[0.806269   0.30836317 0.00174649 ... 0.71355903 0.8130213  0.83174103],"[ 1.3082334e-02  2.8573975e-04 -1.2846204e-05 ...  1.4564894e-02
  2.3369884e-02  2.9432610e-02]","Kabinete e na le tshepo e e tletseng gore NHI e tla tsenngwatirisong ka dikgato le ka maikarabel Go tla tlhagisiwa leano la dikgato tse di tla diragadiwang mme le tla phasaladiwa gang fa Molaotlhomo ono o sena go amogelwa go nna molao Go etela semmuso kwa Tanzania mmogo le Samiting ya SADC Kabinete e amogetse pegelo e e ka ga Leeto la Summuso la ga Moporesitente Cyril Ramaphosa la go etela United Republic of Tanzania, leo mo go lona le tsenyeletsang baromiwa ba dikgwebo bao maitlhomo a bona e leng go godisa kgwebisano le dipeeletso mo dinageng tsa Aforik Jaaka karolo ya lenaane la go dira ditekolo, Moporesitente o etetse gape le teropo ya Morogoro, eo balwelatokologo ba naga ya Aforika Borwa ba neng ba nna kwa go yon O beile kgare kwa Mazimbu Tower e le segopotso sa maAforika Borwa otlhe a a thutseng potala ka tlhogo ba le kwa dinageng tsa botshabel Moporesitente Ramaphosa o ne gape a eteletse pele baromiwa ba naga ya Aforika Borwa kwa morerong wa Samiti e e Tlwaelegileng ya Ditlhogo tsa Mebuso ya Dinaga ya bo 39 ya Dinaga tsa Mokgatlho wa Tlhabololo ya Borwa jwa Aforika (SADC) mo molekanekaene wa naga ya Tanzanian, Moporesitente John Pombe Magufuli, a tseneng mo marapong a go nna Monnasetulo wa SAD Mo maemong a gagwe jaaka Moemedi wa SADC mo mererong ya Nagasegosi ya Lesotho, Moporesitente Ramaphosa o rebotse pegelo e e ka ga dikgato tsa ditharabololo tse di setseng di tserwe mo mererong eno tseo a di tlhagisitseng kwa Samiting ya SADC ka ga Mokgatlo wa Dipolotiki mo go Troika, ka ga Tirisanommogo mo Tshireletsegong le mo Pabalesegong e e neng e tshwerwe ka Labotlhano, 16 Phatwe 201 Kopano ya bo 28 ya BASIC Kabinete e akgotse kopano ya bo 28 ya dinaga tsa Brazil, Aforika Borwa, India le China (BASIC) mabapi le phetogo ya loapi e e tshwaretsweng kwa Brazil go tloga ka la bo 14 go fitlha ka la bo 16 Phatwe 2012.","State Visit to Tanzania and SADC SummitCabinet has received a report on President Cyril Ramaphosa s State Visit to the United Republic of Tanzania, which also included a business delegation to advance intra Africa trade and investmen As part of the outreach programme, the President also visited Morogoro, which hosted South African freedom fighter He laid a wreath at Mazimbu Tower in honour and memory of all South Africans who died in exilPresident Ramaphosa also led the South African delegation to the 39th Southern African Development Community (SADC) Ordinary Summit of Heads of State, where his Tanzanian counterpart, President John Pombe Magufuli, assumed the Chairpersonship of the SADIn his capacity as the SADC Facilitator to the Kingdom of Lesotho, President Ramaphosa presented a report on developments in the facilitation process during the SADC Troika Summit of the Organ on Politics, Defence and Security Cooperation held on Friday, 16 August 201 28th BASIC MeetingCabinet has acknowledged the 28th Brazil, South Africa, India and China (BASIC) Climate Change meeting that took place in Brazil from 14 to 16 August 2012 Cabinet also welcomed the ambitious climate change action undertaken by BASIC countries in support of international agreements in the pre- and post-2020 period, notwithstanding the multiple socio-economic challenges these countries are faced wit Cabinet supported the call by the BASIC countries for developed countries to provide adequate finance, technology transfer and capacity-building to facilitate the effective implementation of the UN Framework Convention on Climate Change, its Kyoto Protocol and the Paris Agreement in a manner that does not increase the indebtedness of developing countrie Cabinet decisions1.",0.8717149
[1.0085088  0.0261798  0.16749136 ... 0.9232316  1.441294   1.3812518 ],[0.02959878 0.02658768 0.0010442  ... 0.03210064 0.04031121 0.06292678],"Kabinete e kgotsofaditswe gape le ke dikgato tse dikgolo tse di tla tsewang ke dinaga tsa BASIC mabapi le phetogo ya loapi mo go tshegetseng ditumelano tsa bodit habat haba pele ga 2020 le morago ga paka eno, go sa kgathalesege maemo a dikgwetlho tse dintsi tsa ikonomi le tsa loago tse dinaga tseno di tobaneng le tson Kabinete e tshegeditse boikuelo jwa dinaga tsa BASIC gore dinaga tse di setseng di gatetse pele e nne tsona tse di tlamelang ka matlole, ka thekenoloji le ka bathusi go samagana ka tshwanelo le go diragatsa Tumelano ya Letlhomeso la Dinagakopano (UN) mabapi le Phetogo ya Maemo a Loapi, Tumelano ya yona ya Kyoto mmogo le mabapi le Tumelano ya Paris ka tsela e e ka se bakeng gore dinaga tse di santseng di iketetsa di se imelwe ke dikolot Ditshwetso tsa Kabinete1.","Cabinet approved the hosting of the preparatory meeting of experts for the 4th Ministerial Meeting of the ACIRC Volunteer Nations from 30 August to 3 September 2012 This supports and contributes to government s priorities in promoting continental and regional peace and stability, and ensuring that African Union (AU) decisions related to harmonisation of the ACIRC Force and African Standby Force (ASF) activities are achieve This will further ensure that the African Peace and Security Architecture is harmonised and operationaliseSouth Africa and 12 other Volunteer Nations are part of ACIRC that was established in 2013 as an interim arrangement until the operationalisation of the AS Bills1.",0.8148955
[ 0.8057121  0.2851307 -0.0544695 ...  1.1025864  1.1442736  1.2749095],"[ 1.8317293e-02  3.2817479e-03 -6.9947360e-05 ...  4.3239810e-02
  6.0756300e-03  2.8178649e-02]","Leano la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo Kabinete e neseditse pula Leano la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo, e leng leano le le ntle tota fa go tla mo manaaneng a kabo ya ditirel Leano leno, le ga jaanong le tsepamisitseng mogopolo mo ditikologong di le 44 le diteropokgolo di le robedi, le tla netefatsa gore go nna le tolamo le tirisano mo maphateng otlhe a puso","District Based Service Delivery ModelCabinet approved the new District Based Service Delivery Model, as an important innovation in the implementation of service-delivery programme The model, which currently focuses on forty-four (44) districts and eight metros, will ensure coherence and integration in planning, budgeting and implementation of service delivery projects in all districts by all three spheres of government",0.84993947
"[ 0.566807   -0.3810134  -0.4815686  ...  0.2244752   0.15967833
  0.5068628 ]","[ 0.01079075  0.00326231  0.00437651 ...  0.01525924 -0.00182839
 -0.0003753 ]","a naga, a porofense le a selegae",Tourism and Jobs,0.65424657
"[ 0.77936363  0.54767513 -0.36539483 ...  0.9849002   0.5591548
  0.8131472 ]","[1.6823160e-02 3.1459734e-03 9.1769114e-05 ... 2.8621440e-03 3.5308391e-02
 3.0875003e-02]","fa go tla mo go logeng maano, mo go rulaganyetseng tiriso ya matlole le mo go diragatseng diporojeke tsa kabo ya ditirelo mo ditikologong tsotlh Leano leno le tswa mo Molaong wa Letlhomeso la Ditirisanommogo Magareng ga Maphata a Puso, wa 2005 (Molao wa bo 13 wa 2005), o o rebolang letlhomeso le le tla tolamisang le go golaganya dintlha tse di botlhokwa tse di ka ga tlhabologo, mmogo le ditshwaelo magareng ga maphata ano a le mararo a pus Leano leno go solofetswe gape gore le tla thusa matsholo a mangwe a a ka ga tolamiso a a jaaka Maano a Tlhabololo a a Tshwaraganetsweng (di-IDP) mo tsepamiso e totobetseng mo go diragatseng leano le le lengwe mo tikologong nngwe le nngwe go ralala le maphata otlhe a pus Moporesitente Ramaphosa e tla nna ene yo a gogang leano leno kwa pele, mme o tla bo a tshegeditswe ke Motlatsamoporesitente David Mabuza mmogo le khuduthamaga yotlh Ditonakgolo tsa Diporofense mmogo le bakhuduthamaga ba bona go akaretsa le Bomeyara ba ditikologo, ba na mmogo le EXCO, ba tla nna karolo ya tiragatso ya Leano leno la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo Lekgotla la Tsamaiso ya Merero ya Moporesitente (PCC) Moporesitente Ramaphosa o tshwere kopano ya PCC, eo e leng ya ntlha mo Tsamaiso eno ya Borataro, ka Labobedi, 20 Phatwe 2019.","national, provincial and locaThe model is anchored on the Intergovernmental Relations Framework Act, 2005 (Act 13 of 2005), which provides for a framework for a coordinated and integrated alignment of developmental priorities, and objectives between the three spheres of governmen It is also meant to enhance other alignment initiatives like integrated development plans with a clear focus of implementing one plan in each district across all spheres of governmenPresident Ramaphosa will be the champion of the model, supported by Deputy President David Mabuza and the entire executiv Provincial Premiers and their Executive and local and district Mayors, together with their EXCO, will be part of the implementation of this district-based service delivery mode 2.",0.8451197
"[ 0.61917615  0.5099315  -0.16668391 ...  1.3526216   1.002656
  1.4196424 ]",[0.01923642 0.0014881  0.00247443 ... 0.01886045 0.02524362 0.05356395],"Leano la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo le reboletswe PCC mme le amogetswe ke Ditonakgolo tsa Diporofense tsotlh Mo kopanong eno go dumelwane gape le ka diporojeke tsa ntlha tsa ditikologo tseo Moporesitente a tla nnang a ntse a di lekola, mme ditikologo tseno di tla akaretsa Tikologo ya OR Tambo kwa Kapa Botlhaba; Tikologo ya Waterberg kwa Limpopo le Tikologo ya Masepala wa Teropokgolo ya Ethekwini kwa KwaZulu-Nata Diporojeke tsa ntlha tsa ditikologo tseo di tla nnang di lekolwa di akaretsa tikologo ya metseselegae, tikologo ya meepo mmogo le metseseteropo ya diteropokgol Ka fa ditikologo tseno e tla nna tsa ntlha tse re tla simololang ka tsona mo leanong la tiragatso ya kabo ya ditirelo e e ikaegileng ka ditikologo, ditikologo tse dingwe gape di le 42 le diteropokgolo di le supa le tsona di tla tle di lekolwa ke Moporesitente Ramaphosa le puso e a e eteletseng pele mmogo le baeteledipele ba dipuso tsa diporofense mo tsamaong ya Tsamaiso eno ya Boratar Mo kopanong eno go nnile gape le tshedimosetso le dipuisanelo ka ga go lolamisa ditogamaano di le robongwe tsa go Tlhabolola le go Godisa Diporofense le Letlhomesong la puso la Togamaano ya Pakagare (MTSF) 2019","The meeting also agreed on the district prototyped projects to be visited by the President, which will include OR Tambo District in the Eastern Cape; Waterberg District in Limpopo and Ethekwini Metropolitan Municipality in KwaZulu-Nata The three prototyped projects to be visited include a rural district, a mining district and an urban metr Whilst these will be the starting blocks on the district-based delivery model, the remaining 42 districts and seven metros will also be visited by President Ramaphosa and his government together with the provincial government leadership in the course of this sixth AdministratioThe meeting also received presentation and discussed alignment of the nine Provincial Growth Development strategies to government s Medium Term Strategic Framework 2019",0.85362303
"[ 0.4770559   0.09024285 -0.09413849 ...  0.95360863  1.00458
  1.3263496 ]","[ 0.00622956 -0.00018422 -0.0009125  ...  0.05041987  0.02596166
  0.04739661]","202 Tumelano ya Letloletlamelo la dinaga tsa India, Brazil le Aforika Borwa (IBSA) Kabinete e neseditse pula Letloletlamelo la IBSA mabapi le go Fedisa Lehuma le Tlala (ka Tumelano ya Letloletlamelo IBSA) e e rometsweng kwa Palamenteng go sekasekiw Tumelano eno e magareng ga Puso ya Rephaboliki ya India, Puso ya Rephaboliki ya Bofederale ya Brazil mmogo le ya Puso ya Rephaboliki ya Aforika Borw Letloletlamelo leno la IBSA le tlhodilwe ka ngwaga wa 2004 go tsholetsa matsapa a batho a go tsholetsa Tirisanommogo Magareng ga Dinaga tse di leng kwa Borwa mo Dikontinenteng tsa Botson Letloletlamelo leno le kgontshitse Aforika Borwa go nna le seabe se se bonagalang mmogo le mo go nneng le seabe mo maemong a bodit habat haba a go fedisa lehuma le tlala mo dinageng tse di santseng di iketets E nnile gape le seabe mo go tsholetseng Dipeelo tsotlhe tsa Tlhabololo ya Leruri (di-SDG) di le 17 mo dinageng tsotlhe di ka nna 21 tse di dirisanang mmogo Kopano ya bo 4 ya Dikantoro tsa Ditona tsa Ditirelo tsa Tsibogelo ya Ditiragalo tsa Matlhotlhapelo ka Ponyo ya Leitlho mo Kontinenteng ya Aforika (ACIRC) Kabinete e neseditse pula kgang ya go amogela baeng mo kopanong ya go ipaakanyetsa go amogela baitseanape mo Kopanong ya bo 4 ya Dikantoro tsa Ditona tsa ACIRC Seno se tshegetsa le go nna le seabe mo mererong e e kwa godimo ya puso mo go tsholetseng kagiso le tsetsepelo mo kontinenteng le mo tikologong, le mo go netefatseng gore ditshwetso tsa Mokgatlhotshwaraganelo wa Aforika (AU) tse di tsamaelanang le go ritibatsa maemo le ditiro mo Sesoleng sa ACIRC le mo Sesoleng sa go Disa Maemo mo Aforika (ASF) di a diragadiw Seno se tla netefatsa gape le gore Sebopego sa Kagiso le Pabalesego mo Aforika se a ritibatswa e bile se a diragadiw Naga ya Aforika Borwa mmogo le Dinaga tse dingwe di le 12 tse tse di Ithaopileng ke karolo ya ACIRC e e tlhomilweng kwa ngwaga wa 2013 e le ditsereganyo tsa nakwana go fitlha ASF e simololwa go dirisiw Melaotlhomo 1.","202 India, Brazil and South Africa (IBSA) Fund AgreementCabinet approved for the submission of the IBSA Fund for the Alleviation of Poverty and Hunger (IBSA Fund Agreement) to Parliament for ratificatio The agreement is between the Government of the Republic of India, the Government of the Federative Republic of Brazil and the Government of the Republic of South Afric The IBSA Fund was created in 2004 to pioneer impact-driven and people-centred efforts for the promotion of South-South CooperatioThe fund has enabled South Africa to contribute meaningfully and substantively towards international efforts to alleviate extreme poverty and hunger in developing countrie It has also contributed successfully in promoting all the 17 SDGs in approximately twenty-one (21) partner countries 4th Ministerial Meeting of the African Capacity for Immediate Response to Crises (ACIRC)41.",0.8827649
[ 1.2920191  0.2450264 -0.441484  ...  1.3954942  1.0797983  2.5680485],"[ 0.03406209 -0.00426834  0.00140157 ...  0.05149892  0.02136831
  0.04054218]","Molaotlhomo wa Tshireletso ya Bareki ba Dintlo wa ngwaga wa 2019 Kabinete e neseditse pula go phasaladiwa ga Molaotlhomo wa Tshireletso ya Bareki ba Dintlo wa ngwaga wa 2019, mo Kaseteng ya Puso gore set haba se dire ditshwael Molaotlhomo ono o tsena mo legatong la Molao wa Dikgato tsa Tshireletso ya Bareki ba Dintlo, wa 1998 (Molao wa bo 95 wa 1998).","Housing Consumer Protection Bill of 2019Cabinet approved for the publication of the Housing Consumer Protection Bill of 2019, in the Government Gazette for public commentThe Bill repeals the current Housing Consumer Protection Measures Act, 1998 (Act 95 of 1998).",0.8824947
