tn,en,src_text,trg_text,Cosine_Score
"[ 1.2132745  -0.41774786  0.79836994 ...  1.1442549   0.9289794
  0.9969687 ]","[ 0.00329197 -0.00266095  0.01129348 ...  0.01654137  0.02072862
  0.01544842]","Kabinete e ne e tshwere kopano ya yona ka Laboraro la bo, 5 Lwetse 2018, kwa Tuynhuys, Motsekap","Cabinet met on Wednesday, 5 September 2018 at Tuynhuys, Cape Tow",0.8493183
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Merero ya ga Jaanong1.,Issues in the environment1.,0.53536963
"[ 0.3357444  -0.4715134   0.4678651  ... -0.4641742   0.16115755
  0.02679062]","[ 0.00778594 -0.0007077   0.00053992 ...  0.00284386  0.00279296
  0.00283432]",Ikonomi,Economy,0.9267184
[1.1528101  0.01106119 3.4315922  ... 2.0207858  1.2044692  1.0451418 ],"[ 0.03148618 -0.00038071  0.0827465  ...  0.04289683  0.02295318
  0.0172188 ]","Kabinete e ikuela mo makaleng otlhe a naga ya Aforika Borwa go tshegetsa matsholo a puso mo go samaganeng le kgolo ya ikonomi go latela dipalopalo tsa kgolo tse di reng ikonomi ya rona e wetse kwa tlase ka diphesente di le mo kotareng ya bobedi go tshwa mo diphesenteng di le mo kotareng ya ntlh Le fa e le gore makala mangwe a ikonomi, a a jaaka a moepo, dikago le matlole, a itshupile a tokafaditse kgolo ya one, seno se ne se sa lekana go ka thibela kwelotlase mo makaleng a mangwe, bogolosegolo mo lekaleng la temothu","Cabinet calls on all sectors of South Africa to rally behind government-led initiatives to boost economic growth following the release of growth figures showing our economy contracted by zero point 7 per cent in the second quarter from a revised -percent in the first quarte Although some sectors of the economy, such as mining, construction and finance, recorded an improvement in growth, this was insufficient to offset fully the contraction in other sectors, in particular the agricultural secto",0.88719666
[0.58496064 0.8008297  0.58816695 ... 0.6292814  0.9627431  1.8849561 ],[0.02051293 0.00091302 0.01547718 ... 0.01194603 0.01865364 0.03790614],"Fa go tla mo tirisomatloleng gone, madi a diromelwantle a itshupile a tokafetse e le tota, le fa go le jalo, seno se amilwe ke kwelotlase ya tirisomatlole a kwa malapeng le kgogelomorago e e kgologadi mo dithotong tsa dikgweb Dipeeletso go tswa mo makaleng a poraefete di okeditswe, mme fela dipeeletso go tswa mo makaleng a puso di wetse kwa tlas Matshosetsi a a lebileng mebaraka ya lefatshe ka bophara le dipoelo tsa Seelo sotlhe sa Ditlhagisiwa tsa Naga mo Ngwageng (GDP) a tlhoka gore puso e potlakise maitlhomo a go sutisa dikgoreletsi tsa kgolo ya ikonomi fa mo letlhakoreng le lengwe e tshegetsa baagi ba naga ya rona ba ba leng mo tlalelon","From the expenditure side, net exports recorded a strong recovery, however this was offset by a contraction in household expenditure and very large draw down in inventorie Investment growth by private companies increased, while investment by the public sector contracte The rising volatility in global markets and the GDP outcome require that government accelerates efforts to unblock constraints to economic growth while providing support to vulnerable group",0.8472831
[0.91149527 0.01189629 0.31462213 ... 0.7438873  0.7332045  0.69805807],[0.02486125 0.00077405 0.00241894 ... 0.03236265 0.03485564 0.01249538],"Kgolo ya ikonomi e simolotse go goga maoto thata mo dingwageng di le nne tse di fetilen Seno se supa mabaka a a jaaka komelelo e e nnileng teng mo lekaleng la temothuo le ditlhwatlhwa tsa dithoto tse di wetseng kwa tlase mmogo le dikgoreletsi tsa dithulaganyo tsa kwa malapeng, e leng tsone tse di nyemisitseng mooko dipeeletso le go tlhodiwa ga ditir","Economic growth has slowed down significantly over the last four year This reflects factors such as drought conditions in the agricultural sector and low commodity prices but also domestic structural constraints, which have discouraged investment and employment creatio Government has committed, to amongst others, a complete overhaul of the visa system to support the tourism sector, the finalisation of key mining legislation to support the mining sector and further stabilise the finances of State-owned enterprise The upcoming job and investment summits, as well as the proposed government stimulus package, will provide details on reforms needed to drive growt",0.8196598
"[ 0.9722909   0.57811975 -0.42524752 ...  1.3180264   1.2549366
  1.0813456 ]","[ 0.01226842  0.07993261  0.00053126 ...  0.01115225 -0.00204329
  0.00952439]","Puso gareng ga tse dingwe e ikanne go konosetsa merero ya thulaganyo ya di-visa go ka tshegetsa lekala la bojanala, go konosediwa ga melao ya meepo go tshegetsa lekala la meepo mmogo le go ritibatsa seemo sa matlole sa dikgwebokgolo tsa pus",The crime statistics could also be used as early-warning indicators to strengthen crime-prevention operations and strategies of various government department,0.7270071
"[ 0.81213343  0.01306951 -0.39656487 ...  1.7009631   0.99185973
  1.2469144 ]","[ 0.02623335  0.04101971 -0.00048161 ...  0.0332354   0.00415908
  0.04558533]","Samiti e e tlang e e ka ga go tlhola ditiro le dipeeletso, mmogo le sephuthelwana sa tsosoloso se se tshitshintsweng ke puso, se tla tlamelana ka ditshitshinyo tsa tsosoloso tse di tlhokagalang go ka busetsa maemo a ikonomi mo seken",Cabinet affirms government s commitment to fiscal sustainability and a revised fiscal framework will be presented in the Medium Term Budget Policy Statement,0.71370924
[ 1.1652553  0.8117373 -0.4276485 ...  1.5553365  0.9120198  1.2442645],[0.01883321 0.00048401 0.00772309 ... 0.04391261 0.02003489 0.03825021],Kabinete e totobaditse maikemisetso a puso a go somarela matlole le a go kwalola se wa letlhomeso la matlole a a tla tlhagisiwang mo Puong ya Pholisi ya Tekanyetsokabo ya Kgweditharo (MTBPS).,"Cabinet was briefed on progress made in the management of discipline of public-service employees conducting business with an organ of stat Promoting just and fair administration actions by senior government officials is a critical part of building an open and accountable government, as envisaged in the Constitution of the Republic of South Africa of 1996 and the building of a capable state as envisioned in the National Development Plan (NDP): Vision 2031.",0.72775257
"[ 0.40466142 -0.30206785  0.01563627 ...  1.3247862   1.5966523
  1.010837  ]","[-1.3855542e-03 -2.3176710e-04 -5.9472967e-04 ...  3.1834207e-03
  5.6708447e-04 -8.3284212e-05]",Baeng ba naga ya United Kingdom (UK) le ya Northern Ireland,fake food,0.43499222
