tn,en,src_text,trg_text,Cosine_Score
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Merero ya ga Jaanong1.,Issues in the environment1.,0.53536963
"[ 0.55767727 -0.20332687  0.06554224 ...  1.5337917   1.5148417
  3.3219702 ]",[0.0200079  0.00217875 0.00280345 ... 0.03855098 0.02378944 0.06699542],"Puo ya Tekanyetsokabo Kabinete e amogetse Puo ya Tekanyetsokabo ya Naga ya ngwaga wa 2022 e e tlhagisitsweng ke Tona ya Matlotlo Enoch Godongwana kwa Palamenteng, kwa Motsekapa, ka Laboraro, 23 Tlhakole 2022.","National Budget Speech Cabinet welcomed the 2022 National Budget tabled by Finance Minister Enoch Godongwana in Parliament, Cape Town on Wednesday, 23 February 2022.",0.8630873
[2.5657525  0.00811615 0.10723732 ... 1.6223536  1.3185885  3.4697618 ],"[ 0.04777358 -0.00210994  0.00234517 ...  0.01418707  0.02806005
  0.0600854 ]","Puo eno ya Tekanyetsokabo e ema nokeng maikano a Moporesitente Cyril Ramaphosa a a nopotseng mo Puong ya gagwe ya Maemo a Set haba (SoNA) ya ngwaga wa 2022 e a e abileng ka Labone, wa la bo 10 Tlhakole 2023.","The budget put some flesh to the commitments made by President Cyril Ramaphosa in his 2022 State of the Nation Address (SoNA) delivered on Thursday, 10 February 2023.",0.8678627
"[ 0.71806896 -0.09964684 -0.19641049 ...  1.7947071   2.0940526
  1.4377025 ]",[0.00938966 0.02116088 0.00623241 ... 0.01781927 0.0247333  0.01967749],"Puo eno e bontsha maikemisetso a puso a go dirisa matlole ka maikarabelo le go tlhokomela ikomi ka tlhomamo, e bile gape e bontshitse maikarabelo a yona mo go tlotlomatseng ntlha e ba e tsayang e le botlhokwa ya go tlamela dintlha tse di botlhokwa ka matlole tse di thusang baagi ka letseno go thusa maAforika Borwa a a sokolan","The budget demonstrates government s commitment to fiscal discipline and consistent economic management, and its cherished objective of funding critical priorities which provide socio-economic support to vulnerable South African The far-reaching interventions announced in the 2022 National Budget Speech are geared towards creating a conducive environment for inclusive growth and sustainable development Post-SoNA cluster media briefings Cluster Ministers are holding post-SoNA media briefings to elaborate on government s Programme of Action for the year ahead and beyond, as outlined by President Ramaphosa during the recent 2022 SoN These media briefings highlight government s commitment to implement the priorities aimed at improving the lives of the people by, among other things, creating favourable conditions to create much-needed jobs Update on the Coronavirus Disease (COVID-19) Cabinet applauded South Africans for their continued determination in the fight against COVID-19, and also cautioned that the current low rates of infections and deaths should not mislead people to become careles",0.7555062
"[ 0.75009894 -0.0597437  -0.11189526 ...  1.6715555   1.522103
  2.6841407 ]",[0.02123185 0.0005754  0.00030921 ... 0.03110112 0.01836476 0.01488514],Ditharabololo tse dikgolo tse go builweng ka tsona mo Puong ya Tekanyetsokabo ya Naga ya ngwaga wa 2022 maitlhomo a tsona ke go dira gore re nne le tikologo e e edileng e mo go yona botlhe ba tla nnang le seabe mo go godiseng maemo a ikonomi le go dira gore e kgone go nnela rur 2.,"Cabinet called on all South Africans to use Human Rights Month to foster greater social cohesion, nation-building and a shared national identit",0.7039599
[0.69163656 0.3510479  0.74897903 ... 0.6055568  1.7045355  2.784223  ],[0.01514468 0.00130576 0.00523774 ... 0.03539171 0.03397104 0.06274439],"Dikopano tsa maphata a puso le babegakgang morago ga SoNA Ditona tsa ditlhopha tsa maphata a puso ba ntse ba tshwara dikopano le batlhankedi ba bobegakgang go tlhalosa ka botlalo Leano la Dikgato tse Puso e tla di Tsayang mo ngwageng o re o lebileng, go latela gore Moporesitente Ramaphosa a abelane ka puo ya gagwe ya mo malobeng ya SoNA ya 2022.","campaign seeks to encourage more young people aged between 18 and 34 years to get vaccinated Social cohesion and nation-building Cabinet condemned recent disturbing incidents of racism in some schools in the country, which are inconsistent with the values enshrined in our world-acclaimed Constitution of the Republic of South Africa of 1992.",0.7304341
[0.7596093  0.56678164 0.31129345 ... 1.2521088  0.9342082  2.209003  ],[0.01485777 0.00089318 0.02046255 ... 0.02831203 0.03059466 0.02603603],"Dikopano tseno le bobegakgang di bontsha maikemisetso a puso a go diragatsa dikgato tse di botlhokwa tse di tla fetolang matshelo a batho, gareng ga tse dingwe, ka go dira gore maemo e nne a a edileng gore a kgontshe go tlhola ditiro tse di tlhokagalang Tshedimosetso ya Se weng ya Mogare wa Corona (COVID-19) Kabinete e akgotse maAforika Borwa ka maiteko a bona a a sa kgaleng a go lwantshana le COVID-19, mme e ne gape ya eletsa batho gore ga ba tshwanela go itebala gore COVID-19 e santse e le teng ka ntlha ya fa ba bona dipalo tsa ga jaanong tsa ditshwaetso le tsa dintsho di le kwa tlas Aforika Borwa e setse e dirisitse mabotlolwana a meento e le dimilione di le 31, mme mo go yona go na le mabotlolwana a a tlhabetseng ka botlalo batho ba bagolo ba le dimilione di le 12.","South Africa has already administered over 31 million doses of the vaccines, which resulted in almost 17 million adults being fully vaccinate Cabinet emphasised that COVID-19 has not yet been defeated and with winter approaching, people must remain vigilant and continue with the non-pharmaceutical interventions of regularly washing or sanitising hands, wearing a mask in public that covers both the mouth and nose, keeping a safe social distance and opening windows for proper ventilatio Above all else, vaccination remains the best defence against COVID-19 and future variants, as it drastically reduces the risk of serious illness, hospitalisation and even deat",0.8260311
"[ 1.30838     0.13980918 -0.02247216 ...  1.0822436   1.232263
  1.5603114 ]","[ 0.00737989  0.04629843 -0.00017965 ...  0.02802119  0.03633116
  0.02891468]","Kabinete e gateletse ntlha ya gore COVID-19 ga e ise e fele e bile jaaka mariga a atumela, batho ba tshwanetse go itlhokmela le go tswelela ka dikgato tsa go tila ditshwaetso tsa go tlhapa diatla ka gale kgotsa go di tsikitletsa ka sebolayamegare, go apara dimaseke tse di thibang nko le molomo fa ba le fa gare ga batho, go katogana le batho ba bangwe le go bula matlhabaphefo gore go tsene mowa o o phep Mme go tlhabela moento ke yona kgato e e di phalang tsotlhe mo go itlhokomeleng mo go COVID-19 le mo malwetseng a mangwe a mogare ono mo isagong, go nne go thibela gore o se bobole mo o ka iphitlhelang o amogetswe kwa bookelong kgotsa wa thula botala ka tlhog","Cabinet proclaimed that racism will not be tolerated in our democratic society that is still healing from the scars of aparthei It urged all schools to tackle racism by exposing it whenever it rears its ugly head so that it can be dealt with speedil Cabinet called on parents and teachers to put the interests of learners first and to work together in building a non-racial and non-sexist society Cash-in-transit robbery foiled in Gauteng Cabinet commended the multidisciplinary team of law-enforcement agencies led by the South African Police Service and the Crime Intelligence Unit that intercepted a gang of heavily armed suspects in Rosettenville, Johannesburg on Monday, 21 February 2022.",0.82053536
[0.5739482  0.00572589 0.44303277 ... 1.2330899  1.0801508  3.2885947 ],[0.02786306 0.02844697 0.0007265  ... 0.0201119  0.03095246 0.03195576],"Kabinete e itumedisitswe gape le ke diphetogo tse di itsisitsweng se weng jaana tse di ka ga letsholo la go tlhabela moento, tseo maitlhomo a tsona gape e leng go netefatsa gore batho ba tlhabelwa moent Go simolola ka Laboraro, 23 Tlhakole 2022, paka e batho ba neng ba e leta ya matsatsi a le 42 ya pele ba ka tlhabela moento wa bobedi e fokoditswe ka go kgaolwa fa gare mme jaanong ba tshwanetse go leta fela matsatsi a le 21.","Cabinet also welcomed the announcement of additional changes in the current vaccination programme, which again seek to ensure the accessibility of vaccine Starting from Wednesday, 23 February 2022, the waiting intervals between the first and second dose have been reduced from 42 days to 21 day Also, people will now be able to use a different booster vaccine from the primary vaccine used or even be able to use the same vaccine from the primary vaccine to the booster vaccine dos The eventual return to normal life and full participation in socio-economic activities depends significantly on the number of vaccinated peopl The recently launched #KeReady or",0.816083
"[ 0.8765649   1.0294644  -0.20376654 ...  0.8150609   1.1444408
  1.2420683 ]","[ 1.4367105e-02  3.0760147e-02 -7.4172989e-05 ...  2.0282799e-02
  1.6034402e-02  2.2882454e-02]",Jaanong batho ba tla kgona go dirisa meento ya go tsosolosa e ba e tlhabetseng mme ba tla itlhophela gore ba batla go tlhabela meento ya go tsosolosa e ba e tlhabetseng e e tswang kwa setlamong se se farologaneng le sa meento e ba e tlhabetseng kwa tshimologong kgotsa ba batla go dirisa ya setlamo se ba dirisitseng meento ya sona kwa tshimologon,"The gang was suspected of planning to commit a cash-in-transit robber Ten suspects were arrested and eight were fatally shot following a shootout with the polic The suspects were found in possession of unlicensed firearms and ammunition, explosives and hijacked vehicle An investigation is underway to establish the origins of the weapon",0.72488546
