tn,en,src_text,trg_text,Cosine_Score
"[ 0.48886654 -0.54650277 -0.6879751  ... -0.82461756  0.43882957
  1.1551161 ]","[ 2.0932467e-03 -2.0482062e-04  4.8137150e-05 ...  1.0729725e-03
  1.5222376e-03  7.8740409e-03]",Merero ya ga Jaana1.,Messages1.,0.7224585
"[ 0.595462   -0.65127224 -0.59545857 ...  0.07223063  0.5644813
  0.06370215]","[ 2.7578291e-03 -1.7031097e-04 -8.8855159e-06 ... -8.5693219e-04
 -1.7560680e-03 -4.9124798e-04]",Tshomarelo ya Metsi,Water security,0.8177351
"[ 0.8858353  -0.13274829  0.9473239  ...  1.3269536   1.72235
  1.3568323 ]",[0.03047554 0.00014964 0.01129931 ... 0.0148166  0.03862053 0.00937005],"Kabibete e lebogile Maaforika Borwa jaaka ba ikobetse dikgato tsa go somarela metsi tse di tsentsweng tirisong mo dikarolong tse di rileng tsa Johannesburg, Tshwane le Ekurhuleni go dira bonnete jwa gore matamo a metsi ga a kgal Metsi mo matamong le mo madutelong a metsi a tswelela go dirisiwa ka bontsi ka ntlha ya dithemphereit ha tse di kwa godimo go ralala Gauteng, mme tiriso eno ya metsi e e kwa godimo e bakile gore Rand Water e fokotse thata metsi a e a tlamelang bommasepalen Setheo se sa tlamelo ya metsi se tlamela ka metsi a mantsi go batho ba feta dimilione tse 11 mo Gauteng le mo dikarolong tsa Mpumalanga, Foreisetata le Bokone Bophirim","Cabinet thanked South Africans for adhering to water restrictions implemented in certain parts of Johannesburg, Tshwane and Ekurhuleni to stabilise the capacity of reservoir Dams and reservoirs remain under pressure due to high temperatures in Gauteng, and increasing demand forced Rand Water to reduce water supply to municipalities drasticall The water utility supplies bulk potable water to more than 11 million people in Gauteng, parts of Mpumalanga, the Free State and North Wes",0.87476665
"[ 0.87979996 -0.01840257 -0.02008748 ...  1.5899734   1.7757298
  1.923778  ]","[ 0.0144918  -0.00112374  0.01580531 ...  0.03720099  0.02019874
  0.03049167]","Maikaelelo a dikgato tseno tsa go somarela metsi, tse go seng tsela epe e re ka di tilang ka yona, ke go dira bonnete jwa gore re nne le metsi a a sa kgaleng mme re tla tswelela go ikobela tsona go fitlha maemo a tokafal Kabinete e ikuetse go baagi go tswelela go ikobela dikgato tsa go somarela metsi le go nna le seabe mo go diriseng metsi ka tshomarel 2.",These unavoidable restrictions aim to secure water supply and will remain in place until the situation improve Cabinet called on the public to continue adhering to the water restrictions and play their part by using this scarce resource sparingly,0.8388368
"[ 1.3586644  -0.26734456 -0.669456   ... -0.30182764  0.41706905
 -0.17945056]","[ 0.00143612  0.00159494  0.00071873 ... -0.00307981  0.00490779
 -0.00479718]",Go Ngala Ditiro kwa Transnet,Infrastructure investment,0.69163513
"[ 0.8170457  -0.16770199  0.42748594 ...  1.5052122   0.96296936
  4.568548  ]","[ 0.02197049 -0.00332013  0.00655918 ...  0.02303141  0.03047857
  0.098446  ]","Kabinete e amogetse tumelano ya meputso e go dumelanweng ka yona ya dingwaga tse tharo magareng ga Transnet le United National Transport Union (UNTU), e e tsenang tirisong go tloga ka la bo 1 Moranang 2022 go fitlha ka la bo 31 Mopitlwe 2025.","Cabinet welcomed the three-year wage deal reached between Transnet and the United National Transport Union (UNTU), which is applicable for the period 1 April 2022 to 31 March 2025.",0.9011396
"[ 0.7867958   0.6346417  -0.41966414 ...  1.09454     2.001783
  1.4463271 ]","[ 0.00653647 -0.00087972 -0.00019916 ...  0.03129611  0.02015079
  0.02205913]","Khomi ene ya Thuanyo, Tsereganyo le Katlholelo e tseregantse mo tumelanong e, e e tlisitseng boipelaetso ba ditokololo tsa UNTU kwa bokhutlong ka gangw Kabinete e amogetse gape tshwetso ya South African Transport and Allied Workers Union ya go fedisa go ngala ditir","The Commission for Conciliation, Mediation and Arbitration mediated this deal, which ended the current industrial action by members of UNTU with immediate effec Cabinet also welcomed the decision by the South African Transport and Allied Workers Union to call off the strik",0.8589978
[0.96091956 0.00651979 0.21374515 ... 1.549388   0.79739714 1.2703882 ],"[ 0.0125291  -0.00177053  0.00067204 ...  0.04314315  0.01787039
  0.0282627 ]","Kabinete e leboga boineelo jo bo dirilweng ke Transnet mabapi le go tsepamisa mogopolo mo tirong e e saletseng kwa morago mo ditirelong tsa go rwala dithoto ka dikepe le diterene e e bakilweng ke go ngala ditiro, e leng se se amileng ikonomi le makala a a ikaegileng ka ditirelo tse ka tsela e e sa itumedisen","Cabinet welcomed the commitment by Transnet to focus on clearing backlogs that occurred across the port and rail system during the industrial action, which negatively impacted the economy and sectors that are dependent on its service",0.8640121
"[ 1.5676725  -0.06493443 -0.127503   ...  1.0416261   1.8360435
  2.2385392 ]","[ 0.01086912 -0.00062087 -0.00021183 ...  0.04683277  0.03114892
  0.02278759]",Kabinete e lebogile tshegetso le tirisanommogo e e neetsweng ke lekala la kgwebo mo pakeng e ya go ngala ditir Tshegetso eno e rotloetsa kamano e e tswelelang magareng ga boeteledipele ba Transnet le badiri e leng se se tla tswelang mosola setlamo se le ikonomi ya nag 3.,"Cabinet noted the concerns raised by the public and resolved to review the Guide for Members of the Executiv This process will be handled by a neutral structure and once completed, the guide will be made public through the Department of Public Service and Administration s website: wwdpsgoz Just Energy Transition Partnership (JETP) and JETP Investment Plan (JETP-IP)1",0.7513068
"[ 0.07171824 -0.4769867  -0.13024977 ...  0.07965337  1.243864
  0.7924479 ]","[-0.00189567 -0.00101399 -0.00020762 ...  0.01302483  0.01444902
  0.00242741]",Dikamano tsa Aforika Borwa,Saudi Arabia relations,0.8463677
"[ 0.23398697 -0.7518444   0.03301761 ... -0.41148317  1.3488055
  0.5976327 ]","[-0.00366134 -0.00078529  0.00867198 ...  0.00058287  0.01755215
  0.00937484]",Saudi Arabia,South Africa,0.8398411
"[ 3.1425579  -0.28378826  0.6151239  ...  1.6118369   1.329577
  3.4143384 ]","[ 0.05316974 -0.0021177   0.02646334 ...  0.04396677  0.02752188
  0.06282553]",Kabinete e amogetse Leeto la Tiro le le atlegileng kwa Pusong ya Saudi Arabia ka Moporesitente Cyril Ramaphosa ka la bo 15 le la bo 16 Diphalane 2022.,Cabinet welcomed the successful Working Visit to the Kingdom of Saudi Arabia by President Cyril Ramaphosa on 15 and 16 October 2022.,0.90134656
"[7.5936425e-01 2.2423211e-01 1.1929200e-04 ... 9.4498682e-01 1.0274042e+00
 1.0782713e+00]","[ 1.7841954e-02  9.7867148e-04 -5.9446543e-06 ...  2.7289029e-02
  3.7382707e-02  1.4742683e-02]","Mo leetong le, dinaga tse pedi tse di saenile Dimemorantamo tsa Tirisanommogo (di-MoU) mo makaleng a a farologaneng a a jaaka la temothuo, la bodirelatlhapi, la meepo, la metlakase e e fetlhiwang ka ditsela tse dint hwa, la tshireletso, la dipalangwa le la temothuo ya ditlhagisiwa tsa mo metsin Di-MoU tse dingwe tse di saenilweng di ka ga go tlhongwa ga Lekgotla la Kgwebo ya Motlhakanelwa, tirisano mo diintasetering tsa sesole le theko, gammogo le tirisano mo makaleng a dipatlisiso tsa thutamaj","During the visit, the two countries signed 17 Memoranda of Understanding (MoUs) in various fields such as agriculture, fisheries, mining, renewable energy, security, transport and aquacultur Other MoUs signed are on the establishment of a Joint Business Council, cooperation in the field of military industries and procurements, and on geological survey cooperatio",0.8765441
"[ 3.5436586e-01 -2.8400031e-01 -2.6110553e-03 ...  1.1269329e+00
  1.8048185e+00  3.5474701e+00]","[-0.00082697 -0.00208668 -0.00067767 ...  0.03591058  0.03564547
  0.04101852]",Moporesitente o dirisitse leeto le go laletsa dikgwebo tsa Saudi Arabia go tsenela khonferense ya botlhano ya peeletso ya Aforika Borwa e e tla tshwarwang ka 2023.,The President used the visit to invite Saudi Arabia businesses to South Africa s fifth investment conference that will be held in 2023.,0.8918073
"[ 0.9536422  -0.08021897  0.41384855 ...  1.8750235   1.9095049
  1.857718  ]","[ 0.01209565 -0.00102554  0.01387018 ...  0.00099784  0.03764779
  0.01352813]",Saudi Arabia ke mogwebisani le Aforika Borwa wa maemo a bobedi ka bogolo mo Dinageng tsa Botlhabagare e bile ke lefelo le legolo le dinaga tsa kgaolo eno di rekang mo go lona ditlhagisiw Dikamano tsa bodit haba magareng ga dinaga tsoopedi di nnile le seabe se sentle mo mererong ya kgwebisano le bobeelets 4.,Saudi Arabia is South Africa s second largest trading partner in the Middle East and the largest source of imports from the regio International relations between both countries have resulted in a positive effect on trade and investment trends,0.84458244
"[ 0.46216843 -0.59801227 -0.85223126 ... -0.9672053  -0.04119856
 -0.02208771]","[ 0.00526055 -0.00219146  0.00035875 ...  0.00359432 -0.00119803
  0.00065792]",Peeletso mo Mafaratlhatlheng,Matric Exams,0.709389
