tn,en,src_text,trg_text,Cosine_Score
"[ 0.67205495 -0.41391757 -0.44826642 ... -0.02411421  0.04715092
  1.1992034 ]","[ 0.0313967  -0.00093288 -0.00099302 ...  0.00913755  0.00361037
  0.04107822]",Seemo sa Kabinete mo mererong e e kwa setlhoeng mo maemong a ga jaanong,"Mutale Municipality, Limpopo, to hand over houses to the communit The",0.5084294
[0.524853   0.09355617 1.5006028  ... 0.9557026  0.82718134 1.7193117 ],"[ 0.02080219 -0.00051173  0.05494376 ...  0.0282874   0.0164624
  0.05097153]","Kabinete e amogetse go bolelelwa ga baagi ka kitsiso ya borataro ya Dikaelo tsa Tlhabololo ke Tona ya Lefapha la Tekolo le Tshekatsheko ya Tiro mo Kantorong ya Boporesitent Jaaka set haba se ipakaanyetsa go keteka Dingwaga di le 20 tsa Kgololosego, maAforika Borwa a tshwanetse go tlala boipelo ka gonne botshelo bo tokafetse tota fa e sale ka ngwaga wa 1994.Dikaelo di bontsha tokafalo mo dintlheng tse di botlhokwa, mme mo je lengwe, di bontsha fa re tshwanetse go dira ka natla go tobana le dikgwetlho dingwe tse di tlhagelelang ganngwe le gap Gape, dikaelo tseno, di tlhotlhetsa dipuisano ka ga dikgwetlho dingwe tse di lebaganeng le naga ya rona, ebile di dira jaaka mosupatsela wa loeto la rona mo ntshetsopeleng ya katlatleloloago le ikonom Kabinete e akgotse 41% (115) tsa dimmasepala tse di amogetseng pegelo ya matlole e e senang selabe boemong jwa dipegelo tsa boruni jwa matlole a ngwaga wa dit helete wa 2011/12.","Cabinet s position on prominent issues in the current environment Cabinet welcomed the public launch of the sixth edition of the Development Indicators by the Minister in the Presidency for Performance Monitoring and Evaluatio As the nation prepares to celebrate 20 Years of Freedom, South Africans should be proud that life has changed for the better since 1994.The indicators show improvement in key areas and simultaneously point to the hard work still required to deal with some of our more persistent challenge Furthermore, the indicators encourage debate on the challenges our country faces and act as markers along our journey of socio-economic progres Cabinet commended the 41% (115) of municipalities that received unqualified financial statements on the 2011/2012 financial audit",0.8918414
[0.5061125  0.06147343 0.11080458 ... 1.0590881  0.64329296 1.2988306 ],"[ 2.0502051e-02  5.7968544e-03 -1.3265870e-06 ...  3.6655683e-02
  3.5326034e-02  4.4265751e-02]","Gape e amogela tokafalo e e dirilweng ke dimmasepala di le 21 tseo maloba di amogetseng tshwaelo e sa siamang kgotsa ya ngongorego mo ngwageng o o fetilenKabinete e itumeletse tiro e e dirilweng ke Kantoro ya Morunikakaretso ka go thusa dimmasepala go tlhabolola tsamaiso ya kobamelo ya ditlhokeg Gape, e amogetse maitlamo a a dirilweng ke boeteledipele jwa dimmasepala go tswelelapele ka go tlhabolola dintlha tse di neng di tlhagisitswe ke Kantoro ya Morunikakarets Kabinete e lebogile maAforika Borwa ka kakaretso ka go ema nokeng Letsatsi la Metshameko le Setso la Nelson Mandela, le le neng le ketekiwa go etleetsa ka matlole porojeke ya Sepetlela sa Bana ya Nelson Mandel MaAforika Borwa a rotloediwa go tswelelapele ka go direla baagi le go ipopa ngata e le nngwe le puso ka maikaelelo a go tlhabolola botshelo jwa baagi le ntshetsopele ya meono ya ga Madiba ya go ikentsha setlhabel",It also acknowledged the commitment made by the municipality leadership to continue to work on further improving the areas highlighted by the Auditor GeneraCabinet thanked all South Africans for their support of the Nelson Mandela Sport and Cultural Day hosted in aid of the Nelson Mandela Children's Hospital projec South Africans are encouraged to continue working in communities and partnering with government to improve the lives of citizens and bring to life the ideals to which Madiba dedicated his lif Cabinet noted the upcoming visit of President Jacob Zuma to the Russian Republi He will be attending the Group of 20 (G20) Summit in St,0.8349552
"[ 0.37522334 -0.0026927   0.04827167 ...  1.0128998   1.0402795
  2.0328343 ]","[ 1.4926250e-02  5.4443657e-04 -4.4835906e-05 ...  2.4726644e-02
  3.3832047e-02  6.0180292e-02]","Kabinete e amogetse loeto le le latelang la Moporesitente Jacob Zuma la go etela kwa Rephaboliking ya Russi O tla be a ya go tsenela Samiti ya Ditlhopha di le 20 (G20) kwa St Petersburg ka la bo 5 le la bo 6 Lwetse 2013 jaaka karolo ya go godisa dikgatlhegelo tsa Aforika Borwa tsa sepolitiki le ikonomAforika Borwa e tswelelapele ka go ema nokeng leano la tlhabololo la G20 le le matlafatsang ikonomi ya lefatshe le ntshetsopele ya kgolo ya paka e telele le go tlhola ditir Kabinete e akgotse kopano ya ntlha ya Lekgotla la Kgwebo ya Brazil, Russia, India, China le Aforika Borwa (BRICS), e e dirileng gore baeteledipele ba dikgwebo go tswa mo dinageng tseo ba kopanela mo Aforika Borw Gape, kopano eo e ne e tsenetswe le ke baeteledipele ba ba itsegeng ba dikgwebo go tswa kwa dinageng tse dingwe di le 19 tsa Aforik Kabinete e amogetse netefaletso e e tlhalositsweng ka kopano ya bo 12 ya ngwaga le ngwaga ya Foramo ya Molao wa Kgolo le T hono ya Aforika (AGOA) ya go ntshwafatsiwa ga AGOA pele e felelwa ke nako ka ngwaga wa 2015.","political and economic interestSouth Africa continues to support the G20 s development agenda that advances global economic stability and long-term sustainable growth and job creatio Cabinet commended the first meeting of the Brazil, Russia, India, China and South Africa (BRICS) Business Council, which saw business leaders from these countries converge in South Afric The meeting was also attended by prominent business leaders from 19 other African countrie Cabinet welcomed the assurance given at the 12th annual African Growth and Opportunity Act (AGOA) Forum to renew AGOA before it expires in 2015.",0.82511795
"[ 0.31820163 -0.13550843  0.13138756 ...  0.9654441   1.4267336
  1.6293768 ]","[ 0.00707072 -0.00049946  0.01271533 ...  0.03798475  0.04345133
  0.04064198]","AGOA e dirile gore dikontinente ka bobedi ya Amerika le ya Aforika di une molemo ka bobedi le go mametlelela botsalano jwa kgwebo e e golang le e e nang le botsitso gare ga Aforika Borwa le AmerikAforika Borwa e dumela fa AGOA e tlamela ka lenaanetsamaiso le le siameng go aga botsalano jwa kgwebisano le dipeeletso jo bo tileng, le go matlafatsa tirisanommogo magare ga Amerika le kontinente ya Aforika ka bophar Jaaka karolo ya keteko ya naga ka bophara ya Kgwedi ya Bomme, Motlatsa Moporesitente Kgalema Motlanthe o tla etela Motsana wa Gombani kwa Mmasepala wa Mutale, Limpopo, go abela baagi dintl Bomme ba Gombani ba nnile le seabe se segolo mo kagong ya dintlo tse","and has underpinned a growing and relatively balanced bilateral trade relationship between South Africa and the United States (US).SA believes AGOA offers an appropriate framework to build stronger, mutually beneficial bilateral trade and investment relations and strengthen cooperation between the US and the broader African continenAs part of the nationwide celebration of Women s Month, Deputy President",0.87510955
"[ 1.5755748  -0.36027065  0.04252386 ...  0.8859327   0.8418425
  1.5194671 ]",[0.00338056 0.00110727 0.0016131  ... 0.00096754 0.0361027  0.03799651],"Tona ya Bojanala le yona e tla tlhomamisa Kgwedi ya Bojanala ka la bo 28 Phatwe 2013 kwa Amanzingwe Lodge, Hartebeespoort, ka fa tlase ga moono wa:","All men are invited to join the Men s March against Gender-Based Violence at Johannesburg Stadium, on 24 August 2013 and commit to eradicate all forms of violence and abuse against women and childreThe Minister of Tourism will also launch Tourism Month on 28 August 2013 at the Amanzingwe Lodge, Hartebeespoort, under the theme:",0.7730421
"[ 0.90729964 -0.08408204  0.21464598 ...  1.1443102   1.6916152
  3.3689663 ]",[0.02920578 0.00405389 0.00121407 ... 0.0419202  0.03556758 0.0567227 ],"Metsi a itumedis Jaaka karolo ya ditiragalo tsa kgwedi, Pontsho ya Boset haba ya Dirutwa tsa Bojanala e tla tshwarwa kwa Tikwatikweng ya Thologelo ya Bodit habat haba ya East London mo gare ga la bo 19 le la bo 21 Lwetse","women of Gombani actively participated in building these house President Jacob Zuma will join the Men s March against Gender-Based Violence at Johannesburg Stadium, on 24 August 2013.",0.7356185
"[ 0.40752673 -0.14167829 -0.31882602 ... -0.38145185  0.363105
  1.4522212 ]","[ 1.0811095e-02 -7.2203162e-05 -6.2458266e-06 ...  2.2975789e-02
  1.2937679e-02  1.2768538e-02]","2013 go bontsha dit hono tsa ditiro tse di tlhagisiwang ke setheo se se golang seno, ebile se setse se thapile",It further acknowledged the improvement made by the 21 municipalities that previously received the adverse or disclaimed opinions in the previous yeaCabinet appreciates the work done by the Auditor General in assisting the municipalities to improve on the governance compliance requirement,0.6495601
"[ 0.7478745  -0.22023767  1.7724301  ...  0.99757653  1.5764506
  3.864766  ]","[4.2843271e-02 1.0110021e-03 5.9680355e-05 ... 3.1223208e-02 1.7815394e-02
 2.2635769e-02]","go feta halofo ya milione ya maAforika BorwKabinete e amogetse fa Tona ya Tlhabololo ya Metseselegae le Nt hwafatso ya Naga e tla aba semmuso dintlo di le 70 go baamogedi ba Kgaolo ya Borataro, ka Lamatlhatso, 24 Phatwe 2013.","Kgalema Motlanthe will on Friday, 23 August 2013 visit Gombani Village in",0.6548821
"[ 0.86465365 -0.05307405  0.30397364 ...  1.9622614   1.212272
  3.500143  ]","[ 0.01033839 -0.00308517  0.00524096 ...  0.02216517  0.04110826
  0.02783473]","Seno, ke karolo ya matsapa a go siamisa tlhaolele ya Molao wa Naga tsa Bathobatsho wa ngwaga wa 1913, o o ileng wa tlogela diketekete tsa batho bantsho di sena magae le lefatsh Kabinete e ile ya buisana le ka dintlha tse di tlhageletseng mo Kopanong ya Lekgotla le le neng le tshwerwe ka la bo 13-15 Phatwe, 2013.",Petersburg on 5 and 6 September 2013 as part of promoting South Africa s,0.5917572
