tn,en,src_text,trg_text,Cosine_Score
"[ 0.48886654 -0.54650277 -0.6879751  ... -0.82461756  0.43882957
  1.1551161 ]","[ 0.01221218 -0.00125047 -0.00146533 ...  0.03811475  0.01918607
  0.03672872]",Merero ya ga Jaana1.,through the DMRE website: wwdmgoz MESSAGE1.,0.44535547
"[ 1.0818686  -0.5675852  -1.1090251  ... -0.34095922  0.8482388
  0.6645746 ]","[ 2.0794063e-03 -1.4488517e-03 -8.9348345e-05 ...  1.2322536e-02
  1.3190572e-02  2.5694437e-02]",Puo ya Maemo a Set haba (SoNA),African Union (AU) Summit,0.6229346
[1.5349315  0.32131314 0.1082861  ... 1.6372029  1.4193186  2.2644954 ],"[ 0.04134791 -0.00075868  0.00569501 ...  0.00386031  0.02872251
  0.03417083]","Kabinete e amogetse go alwa ga SoNA 2022 ke Moporesitente Ramaphosa mo Mannong a a Kopanetsweng a Kokoanoboset haba le Lekgotla la Boset haba la Diporofense kwa Cape Town City Hall ka Labone, 10 Tlhakole 2022, e leng tiragalo e e ngokang set haba sotlh","State of the Nation Address (SoNA) Cabinet welcomed the 2022 SoNA delivered by President Cyril Ramaphosa to the Joint Sitting of the National Assembly and the National Council of Provinces at the Cape Town City Hall on Thursday, 10 February 2022, which is a rallying point for the entire natio",0.86001
"[ 0.23770204 -0.06280997 -0.2262832  ...  1.5182493   0.3126092
  2.0810475 ]","[ 0.01050457  0.01161205 -0.00017791 ...  0.02381413  0.01009126
  0.04820805]","SoNA ke tiragalo ya botlhokwa mo lenaneong la puso ya temokerasi ka ntlha ya fa e neela Tlhogo ya Khuduthamaga t hono ya go leba maemo a naga a ikonomi le loago gammogo le a sepolotiki, le go tlhagisa maikaelelo a puso a ngwaga o o latelang le morago ga moo, go baemedi ba sepolotiki ba batho gammogo le set haba ka kakarets","The SoNA is an important event in the calendar of the democratic government as it affords the Head of the Executive the opportunity to reflect on the country s socio-economic and political status, and to also present government s plans for the year ahead and beyond to political representatives of the people and the nation at larg",0.8703574
[0.8254373  0.02282084 0.33918124 ... 1.7321184  0.93934566 1.9666595 ],[0.02399052 0.00058982 0.00648507 ... 0.0398933  0.0285659  0.07000218],"Mo dibekeng tse di latelang, Ditona di tla tlhalosa Lenaneotiro la 2022 la puso, le le tla tlhotlhelediwang ke Puo ya Tekanyetsokabo ya Boset haba e e tla alwang ka Laboraro, 23 Tlhakole 2022 gammogo le dipuo tsa ditekanyetsokabo tsa mafapha otlhe a pus","In the coming weeks respective Ministers will unpack government s Programme of Action for 2022, which will be informed by the National Budget Speech to be tabled on Wednesday, 23 February 2022 as well as the budget votes of all government departments Participation in Census 2022 Cabinet appealed to all citizens and people who live in the country to participate in Census 2022, which began on Thursday, 3 February 2022 and continues until Monday, 28 February 2022.",0.84647
"[ 0.50335246 -0.48303407 -0.24962856 ...  0.1454141   0.09786191
  1.9737184 ]","[ 0.02010223 -0.0011728  -0.00102795 ...  0.00833884 -0.00578682
  0.00576677]",Go Nna le Seabe mo Lenaneong la Mmalabatho la 2022,July 2021 Civil Unrests,0.6334974
"[ 1.0787723  -0.22911677  0.42256925 ...  1.5353205   1.3958927
  4.579147  ]","[ 0.01702913 -0.00457293  0.01772493 ...  0.00923471  0.01207949
  0.08699249]","Kabinete e ikuetse go baagi botlhe le batho ba ba nnang mo nageng e, go nna le seabe mo lenaneong la Mmalabatho la 2022, e leng tiragalo e e simolotseng ka Labone, 3 Tlhakole 2022 mme e tla tswelela go fitlha ka Mosupologo, 28 Tlhakole 2022.",Cabinet approved the biannual performance progress reports for the period from 1 April to 30 September 2021.,0.7262839
"[ 0.71532077 -0.2889398  -0.6355974  ...  0.14742026  0.9631529
  3.6124208 ]","[ 0.0089536  -0.00033588 -0.00012486 ...  0.01358674  0.0288541
  0.06208554]",Le ke letsholo la bone la go bala batho fa e sale re nna le temokerasi mme la bofelo e ne e le ka 2011.,This is the fourth post-democracy population count and the last one was conducted in 2011.,0.7629538
"[ 0.7818378   0.00517196 -0.3266345  ... -0.00198018  0.6797776
  0.5222524 ]","[ 2.7636146e-02 -8.0814079e-04 -5.6667701e-05 ...  3.5125319e-02
  1.8074382e-02  2.9693717e-02]",Dipoelo tsa Mmalabatho di botlhokwa thata go thusa mo kabong ya metswedithutso go fitlhelela thebolo ya ditirelo le ditlhoko tsa motheo tsa batho ba ron,"The results of the Census play an essential role in the allocation of resources to meet the service-delivery and basic needs of our communitie South Africans can choose to participate in Census 2022 through telephone, digital computer-assisted counting or physical door-to-door visit",0.7256738
"[ 0.83496165 -0.24917264  0.26867422 ...  0.9892073   1.379023
  3.627209  ]",[0.03369026 0.02017746 0.00432026 ... 0.02583904 0.02618285 0.02400748],"Maaforika Borwa a ka nna le seabe mo lenaneong la Mmalabatho la 2022 ka go tsaya karolo ka go ikwadisa ka mogala, go ikwadisa ka khomphiuta kgotsa go kwadisiwa ke batlhankedi ba ba tsenang ntlo kwa ntlwal Gore motho a kgone go ikwadisa ka khomphiuta o tshwanetse a bo a ikwadisitse ka mafaratlhatlha a inthanete pele ga 5 Tlhakol 3.","The President tabled the report of the Expert Panel at a meeting of the National Security Council on Friday, 4 February 2022 and subsequently authorised that it be made publi The panel was chaired by Professor Sandy Africa and included Advocate Mojanku Gumbi and Mr Silumko Sokupa as members, with Mr Michael Sarjoo serving as the secretary of the pane The panel was mandated to examine all aspects of the security response to the unrests that took place mainly in KwaZulu-Natal and Gauteng and to make recommendations on how to strengthen security capabilitie The report and the insights it provides on the work of and challenges faced by security services, law-enforcement agencies and relevant organs of state will guide government s response Gender-based violence and femicide (GBVF) As part of the country s fight against GBVF, President Ramaphosa recently signed into law three Acts that strengthen efforts to end GBVF",0.7240324
[1.8268596  0.35683218 0.03648721 ... 0.5277802  0.90670174 2.269525  ],[0.03611441 0.00188281 0.01083854 ... 0.01886128 0.03129034 0.04737206],Peodinakong ka ga Bolwetse ba Mogare wa Corona (COVID-19),on line before the 5th February Update on the Coronavirus Disease (COVID-19),0.8034526
"[ 1.0902225  -0.00709599  0.09932862 ...  1.1436437   1.4720697
  1.362696  ]","[ 0.0259203   0.02822004 -0.0003443  ...  0.0267966   0.03390536
  0.02408506]","Kabinete e akgotse Maaforika Borwa ka boineelo ba bona bo bo tsweletseng mo ntweng kgatlhanong le COVID-19, e leng se se thusitseng gore ditshwaetsego di nne di le kwa tlase le fa tota go nnile le matshosetsi ka lekhubu la bon",Cabinet was apprised on the work that has been undertaken through the National Joint Operational and Intelligence Structure to determine the extent to which the management of the COVID-19 pandemic still required the existence of the National,0.7314081
[1.2999499  0.06565293 0.3261558  ... 1.2426568  1.4503678  1.4917423 ],[0.0152937  0.0124264  0.00110497 ... 0.02792149 0.03362818 0.03966305],"COVID-19 e tswelela go nna karolo ya matshelo a rona, mme mekgwataolo yotlhe ya boitekanelo le pabalesego e tshwanetse go latelwa ka gale go akaretsa go katogana ka sekgala se se maleba, go tlhapa diatla le go di forogotlha ka sebolayaditwatsi, le go apara mmaseke o o thibang molomo le nko fa o le fa gare ga bath Jaaka mogare o o kotsi o o tswelela go tsaya matshelo a batho, go entiwa e santse e le sebetsa sa rona se re se tshepan Fa batho ba bantsi ba entiwa, re tla babalesega jaana set hab","Cabinet applauded South Africans for their continued determination in the fight against COVID-19, which helped keep new infections relatively low despite the menace of the fourth wav COVID-19 remains a part of our lived experience, and all health and safety protocols must be followed at all times, including maintaining social distancing, washing and sanitising hands, and wearing a mask in public that covers both the mouth and nos As the deadly virus continues to claim lives, vaccination remains our best defenc The more people vaccinate, the more safer we will be as a natio As the country gradually returns to normality with the economy reopening and schools having resumed daily attendance and full-time learning, Cabinet called on all unvaccinated persons over the age of 12 to vaccinate as soon as possibl You only need to present yourself at any vaccination site, even without an appointment, to be registered and vaccinated for fre Cabinet also encouraged those who are fully vaccinated to go for a booster shot, which helps increase antibody levels to effectively neutralise COVID-19 variant Booster shots are available to anyone who received their last and primary dose at least six months ag By being up to date with vaccinations, we do not only reduce the risk of serious illness, hospitalisation and death, but we also reduce the risk of future deadly variants Judicial Commission of Inquiry into State Capture Report",0.8300141
"[ 0.5431786  -0.19816872  0.23360302 ...  1.3228973   1.1838541
  1.5946373 ]","[ 0.01757587 -0.00056327  0.07923539 ...  0.01461608  0.02377365
  0.01327662]","Jaaka naga e boela maemong ka ikonomi e bulega le dikolo di simolotse go boela kwa mokgweng wa tlwalelo wa dithuto letsatsi le letsatsi, Kabinete e ikuela go batho botlhe ba dingwaga tse 12 go ya godimo ba ba sa entiwang gore ba entiwe ka bonako bo bo kgonegan O tlhoka fela go ya kwa lefelong la go entiwa, le fa e le gore o ne o sa ba itsise gore o tla tla go enta, mme o tla bona tsa go kwadisiwa le go entiwa mahala kwa ten","A total of 897 163 candidates wrote the 2021 National Senior Certificate (NSC) examination, an increase of 23,6% in 202 The 2021 NSC pass rate of 76,4%, with 256 000 learners eligible for university entrance, is an improvement of 0,2% from the 76,2% pass rate by the Class of 202 Cabinet wished all the learners well as they embark on their respective post-schooling year Through the National Student Financial Aid Scheme, government financially supports academically deserving students from poor and working-class families who wish to study at a university or Technical and Vocational Education and Training colleg CABINET DECISIONS1.",0.73319083
[1.3463595  0.24804272 0.08291274 ... 1.127283   1.7574064  2.0279722 ],[0.00882841 0.00212831 0.01286176 ... 0.02610762 0.03413895 0.04363452],"Kabinete e rotloetsa gape ba ba setseng ba entilwe ka botlalo gore ba tlhabiwe moento wa go tsosolosa e ba setseng ba e tlhabetse, o o tla thusang go oketsa maatla a masole a mmele go kgona go koafatsa mefuta ya COVID-19.",The proposed amendments strengthen the specific areas of interventions within the challenges faced by youths; clarifies the political reporting lines of the entity and also proposes increasing the size of the NYDA Board from seven to 10 member It,0.7287913
[0.70704097 0.27517286 0.05270781 ... 1.4407698  1.0736129  2.22625   ],"[ 2.1073025e-02  3.0343831e-03 -5.5484204e-05 ...  2.3630209e-02
  1.8683892e-02  6.4330183e-02]","Meento ya go tsosolosa e ba e tlhabetseng e tlhabiwa fela mongwe le mongwe yo a setseng a tlhabetse lebotlolwana la bofelo la meento ya ntlha e bile a na le sebaka sa bonnye jwa dikgwedi tse thataro a tlhabile meento e Ka go nna mo dinakong ka meento, ga re fokotse fela kotsi ya bolwetse jo bo masisi, go amogelwa kwa bookelong le loso, re fokotsa gape le kotsi ya mefuta e e kotsi ya isag","provides for the setting up of NYDA services at local level, especially for youths in rural areas who are unable to easily access the services of the NYD The proposed amendments were the result of extensive consultation with all the relevant stakeholders in all the nine provinces Marine Oil Pollution (Preparedness, Response and Cooperation) (OPRC) Bill of 2022 Cabinet approved the submission of the OPRC Bill of 2022 to Parliament, which was approved for public consultation in October 2019.",0.7269393
"[ 0.84309196  2.4101584  -0.7084913  ... -0.06694229  0.7428627
 -0.01223091]","[ 0.00217986  0.03807142 -0.00010039 ... -0.00481676  0.00154848
  0.0088486 ]",Pegelo ya Khomi ene ya Dipatlisiso tsa Ditatofatso tsa go Goga Puso ka Nko,Investigation report on the,0.75144875
[1.1117405  1.9889451  0.46718547 ... 0.7301026  1.3284097  1.2242069 ],[0.03681261 0.02180631 0.01602859 ... 0.01207234 0.04147722 0.01535704],Kabinete e amogetse gore go rebolwa ga dikarolo tse pedi tsa Pegelo ya Dipatlisiso tsa Ditatofatso tsa go Goga Puso ka Nko go Moporesitente Ramaphosa ke kgato e e botlhokwa mo ntweng kgatlhanong le bonweenwe,Cabinet noted the recent handover of the first and second parts of the Judicial Commission of Inquiry into State Capture Report to President Ramaphosa as an important milestone in the fight against corruptio,0.7979189
