tn,en,src_text,trg_text,Cosine_Score
"[ 1.2014762  -0.41441303  0.61468536 ...  1.2999573   0.85140866
  1.0914693 ]","[ 0.00791499 -0.00210509  0.00376905 ...  0.00667528  0.01641296
  0.04597247]","Kabinete e ne e tshwere kopano ya yona ka Laboraro la bo, 23 Motsheganong 2018, kwa Tuynhuys, Motsekap","Cabinet met on Wednesday, 23 May 2018, at Tuynhuys, Cape Tow Issues in the environment1.",0.8073847
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[-1.0372734e-03  2.5645879e-04 -1.5842483e-05 ...  3.4407149e-03
 -4.5690546e-04  9.8101124e-03]",Merero ya ga Jaanong1.,Messages18.,0.5734752
[2.731205   0.9370916  0.02046592 ... 1.1388887  1.4865208  0.751597  ],[0.04439576 0.06052775 0.00193739 ... 0.00505622 0.03010809 0.00740372],"Tirisodikgoka e e Totileng Batho ba Bong jo bo Rileng (GBV) Kabinete e kgalema ka mafoko a a bogale tota tirisodikgoka mo basading le mo banenDikgetse tsa se eng tse di akaretsa ya Nonkululeko Mpanza le Nompumelelo Mhlongo kwa Thokoza, Ekurhuleni; Katlego Joja kwa Mamelodi, Tshwane; Promise Mthembu kwa KwaZulu-Natal; le Jabulile Nhlapo, yo e leng moithuti wa kwa Unisa, di bontsha ka fao tirisodikgoka e e tshosetsang matshelo a basadi le bana ba rona e godileng ka ten","Gender-Based Violence (GBV) Cabinet strongly condemns the violence against women and childre The most recent cases of Nonkululeko Mpanza and Nompumelelo Mhlongo in Thokoza, Ekurhuleni; Katlego Joja in Mamelodi, Tshwane; Promise Mthembu in KwaZulu-Natal; and Jabulile Nhlapo, the Unisa student, brings into sharp focus the level of violence that threatens the lives of our women and childre Cabinet expresses its deepest condolences to the families and friends of these women and childre The issue of crime against women and children requires all of us to actively be involved in fighting i",0.8453611
"[ 0.39382833  0.24526195 -0.41201544 ...  0.8843328   1.2469884
  0.44191518]","[ 0.01755866  0.05490504 -0.00017661 ...  0.0299273   0.02219101
  0.03774916]",Kabinete e rometse matshediso a yona a kutlobotlhoko kwa malapeng le ditsaleng tsa basadi le bana ban Matsapa a tirisodikgoka mo basading le mo baneng a batla gore,"Cabinet calls on parents, guardians and communities to work with law-enforcement agencies to protect our childre Cabinet reiterates that if you suspect your child is missing, you must immediately report to your nearest police statio We must work together as a peace-loving and law-abiding society to tackle all crimes against women and childre Cabinet calls on those aware of any crimes against children to contact the toll-free Childline on 0800 055 555 or Crime Stop on 086 0010111.",0.6844834
[ 1.2880865  3.1095757 -0.1212015 ...  0.9631322  0.4439258  2.6587462],"[ 0.02368265  0.05057283 -0.00025785 ...  0.04044101  0.00701786
  0.04912934]","botlhe re samagane le one mo go a lwantshen Kabinete e tsweletse go matlafatsa ditheo tsa tiragatso ya molao mo go lwantsheng phediso ya GB Mo Melaotlhomong e e atlenegisitsweng mo Kabineteng eno ke Molaotlhomo o o Kwalololwang Se wa wa Tsamaiso ya Dithulaganyo tsa Bosenyi, 1977 (Molao wa bo 51 wa 1977).","Cabinet continues to strengthen law-enforcement agencies in the fight to stop GB Amongst the Bills approved in this last Cabinet is the Criminal Procedure Amendment Bill of 2018, which amends the Criminal Procedure Act, 1977 (Act 51 of 1977).",0.816616
"[ 1.1452345   1.888946   -0.17799746 ...  0.9177066   1.1973623
  3.6718714 ]",[0.01589858 0.05883138 0.00029159 ... 0.03660873 0.01168708 0.07464579],Molaotlhomo ono o tla oketsa ditiragalo tseo di bonwang e le ditlolotsamolao tsa thobalano tseo di tla t hot hisiwang mme gape o tla oketsa le nako e e beilweng ya go ka tlhatlhela kgetse ya thobalano go isiwa kwa kgotlatshekelo go ka nna paka e e fetang dingwaga di le 20.,The Bill will extend the list of sexual offences in respect of the prosecution and significantly it will allow the sexual cases to go before courts even after 20 year,0.8132496
[0.7896689 1.7704202 0.5033211 ... 0.9059284 0.7699819 1.6420062],[0.02000726 0.03642936 0.02043968 ... 0.03327835 0.03285018 0.03796798],"Ditsereganyo tseno di tlaleletsa mo godimo ga dikgato tseo puso e setseng e di tser Go setse go butswe Ditikwatikwe tsa Tlhokomelo tsa Thuthuzela di le 54 go ralala le naga tseo maitlhomo a tsona e leng go dira jaaka lefelo la ditirelontsi go ka fedisa go sotla ka batswasetlhabelo ba dikgetse tsa thobalano ka go ba isa kwa godimo le kwa tlase mmogo le go fokotsa nako e e tseiwang mo go konosetseng dikgetse tse di mabapi le tlolomolao ya thobalan Puso e setse e tlhomile Dikgotlatshekelo tsa Ditlolomolao tsa Thobalano go ka samagana ka tolamo le tirisodikgoka le petelelo e e diragalelang basad Mo godimo ga foo, Tirelo ya Sepodisi sa Aforika Borwa (SAPS) e tlhomile mafelotiriso a le 1 047 ao a ikaeletseng go ka thusa batswasetlhabelo kwa ditei eneng tsa sepodisi go ralala le naga go ka amogela le go thusa batswasetlhabelo ba GB Beke ya Tshireletso ya Bana e tla tshwarwa go tloga ka la bo 27 Motsheganong go fitlha ka la bo 2 Seetebosigo 2018.","These interventions add to a number of measures that government has already put in plac A total of 54 Thuthuzela Care Centres across the country have been opened to serve as a one-stop facility to reduce secondary victimisation and reduce the time of finalising sexual case Government has set up 75 dedicated Sexual Offences Courts to deal decisively with sexual violence against wome Furthermore, the South African Police Service has established 1 047 dedicated facilities for victims at police stations countrywide to accommodate and assist victims of GB Child Protection Week will be held from 27 May to 2 June 2018.",0.87215173
"[ 0.767716    0.6252614  -0.37315458 ...  1.2824675   1.2129983
  2.670979  ]","[ 0.02487485 -0.00074716 -0.0001574  ...  0.01537114  0.02649676
  0.04755987]","Kabinete e ikuela mo batsading, batlhokomeding ba bana ba semolao mmogo le baagi gore ba dirisane le ditheo tsa tiragatso ya molao mo go sireletseng bana ba ron Kabinete e ikgata motlhala gore fa e le gore o belaela gore ngwana wa gago a ka tswa a latlhegile, o tshwanetse go bula kgetse ka ponyo ya leitlho kwa setei eneng sa mapodis","The PSEC will provide political oversight and strategic managemen Amongst its focus will be to strengthen the governing framework of the SOEs and ensure that specific interventions are implemented to stabilise these companieThe membership of PSEC will comprise relevant Ministers, experts, labour and civil societ The names of the members of the PSEC will be announced at a later stag The PSEC will build on work done by the IMC",0.7476424
"[ 0.82859594  2.4060957  -0.33407038 ...  1.3735664   1.1289853
  0.7330688 ]",[0.01118254 0.01304682 0.04128192 ... 0.04559115 0.02356463 0.04112148],Re tshwanetse go dirisana mmogo jaaka set haba se se ratang kagiso e bile se obamela melao go ka samagana le tlolomolao e e diriwang mo basading le mo banen Kabinete e ikuela mo go bao ba itseng ka ditiragalo dingwe le dingwe fela tsa tlolomolao e e diragalelang basadi le bana go ka ikgokaganya lemogala o o sa duelelweng wa Mogala wa Merero ya Thuso ya Bana mo go,"Cabinet calls on all of us to work together to do more to prevent violence against women and children, support survivors of abuse and bring perpetrators to justic It is the duty of everyone to report those who hurt, exploit and abuse women and children so that the perpetrators can be arrested and convicted EconomyCabinet welcomes the positive growth in employment of two hundred and six thousand jobs reflected in the first quarter of 2018, from the latest Quarterly Labour Force Survey released by Statistics South Afric The upswing in employment was driven by increases in six of the 10 industrie The unemployment rate amongst our young people, however, remains high at 5, with an absorption rate of only 1.",0.7476119
"[ 0.93177724  0.5041235  -0.8645366  ...  0.15286589  0.07033763
  2.0098603 ]","[ 0.00609703 -0.00577201  0.00039539 ...  0.01284882 -0.0060821
  0.03435907]",0800 055 555 kgotsa Mogala wa go Fedisa Bosenyo mo go 08600 10111.,Acting Cabinet SpokespersonCell: 083 501 0139,0.7273985
