tn,en,src_text,trg_text,Cosine_Score
"[ 1.4364069  -0.49441507  0.28653434 ...  0.77898234  1.180354
  3.3968854 ]","[ 0.02572083 -0.00024372  0.00483864 ...  0.01104143  0.02291093
  0.07485956]","Pegelo ya Kopano e e Tlwaelegileng ya Kabinete e e neng e Tshwaretswe kwa Union Buildings, Pretoria ka Labotlhano, 13 Sedimonthole 2019 Merero ya ga jaanong1.","Statement on the Cabinet Ordinary Meeting held at Union Buildings, Pretoria on Friday, 13 December 20191.",0.87984556
"[ 0.9431468   0.15646158 -0.2652291  ...  1.695627    0.81752974
  1.4300307 ]","[ 0.02245648  0.00170542 -0.00024905 ...  0.04143729  0.0303412
  0.01664303]","Eskom Kabinete e tshegetsa ka gotlhe maiteko otlhe ao maikaelelo a ona e leng go netefatsa kelo ya motlakase mo nagen Mo ntlheng eno, Kabinete e laetse Tona ya Dikgwebo tsa Set haba Rre Pravin Gordan go buisana le Motlhankedikhuduthamagamogolo Rre Andre de Ruyter go simolola tiro ya gagwe pelenyana ga nako e e beilwen Rre de Ruyter mmogo le setlhopha sa gagwe sa batsamaisi ba tla mekana ka bonako le merero e e amang dithata, tlhokego ya botsamaisi jwa dit helete gammogo le go tshetlela ditiragatso tsa Esko","Issues in the environmentEskomCabinet fully supports all efforts meant to ensure electricity supply certainty in our countr In this regard, Cabinet has mandated Public Enterprises Minister Pravin Gordhan to negotiate with the Chief Executive Officer Mr Andre de Ruyter to commence his duties earlier than the set datMr de Ruyter together with his management team will immediately deal with the concerning issues of governance, lack of financial management as well as stabilize the operations of Esko",0.8891085
"[ 1.2718577  -0.08629074 -0.4302511  ...  1.2051691   1.8337777
  1.2643658 ]","[ 0.01794054 -0.00028347 -0.00016631 ...  0.01749665  0.03302101
  0.02356785]",Seno se tsenyeletsa go mekana le tshalelo e e kwa morago ya paakanyo ya met hini e e onetseng ya ditei ene tsa motlakase le mathata a dikago kwa ditei eneng tsa Medupi le Kusil Motlatsa Moporesidente Rre David Mabuza o tla bitsa kopano go tsosolosa Lefelo la Taolo ya Matla le le akaretsang Tona ya Matlotlo Rre Tito Mboweni; Tona ya Diminerale le Matla Rre Gwede Mantashe le Tona Gorda,This includes dealing with the huge backlog of maintenance of the aging fleet of their power stations and the structural defects in Medupi and Kusile power stationDeputy President David Mabuza will convene a resuscitated Energy War Room comprising Finance Minister Tito Mboweni; Minerals and Energy Minister Gwede Mantashe and Minister Gordha,0.8780086
[0.6283942  0.27291876 0.14073853 ... 0.8535789  1.0056453  0.74627787],"[ 0.00722527 -0.00054348  0.00310176 ...  0.01410272  0.03912405
  0.03402599]","Setlhopha se tla mekana le dikgwetlho dingwe le dingwe go kelo ya motlakase mo nagen Dint hwafatso di tla tshameka karolo e e botlhokwa go kelo ya motlakase wa rona go thusa Eskom mo maitekong a bona Thuso ya Dit helete go Kgwebo ya South African Airways (SAA) SAA e ne mo bekeng e e sa tswang go feta ya bewa ka fa tlase ga maemo a Thuso ya Dit helete go Kgweb Kabinete e na le tshepo ya gore tsereganyo eno e tla thusa mo go baakanya maemo a khamphani ya difofane ya naga go nna setheo se se nang le matla le go gaisana, seo ka nako se tla tshepiwang ke Maaforikaborwa otlhe le go ngoka balekane ba babeelets Kabinete e amogetse go thapiwa ga Modiri wa Thuso ya Kgwebo Rre Les Matuson go tswa kwa Matuson Associate O tla dira le Balekane ba BathoBantsho bao bat la itsisiweng mo nakong e e sa reng sep SAA e tla amogela madi a tlaleletso a R2 billione ka thuso ya dit helete go tswa go puso go tlatsa go phetolo e e tseneletseng ya khampani ya difofan Gape, baadimi ba SAA ba ga jaana ba tla tlamela ka tlaleletso ya R2 billion Kabinete e na le tshepo ya gore tsereganyo eno e tla busa serodumo sa khamphani ya difofane le go thibela go phutlhama goo go tla nnang le seabe se sa siamang go bapalami, baneeladitirelo le balekane ba bangwe mo lephateng la diphofo le se se botlhokwa, letsholo la tir Tona Gordhan o tla bega tswelopele e e mabapi le tsereganyo ya Thuso ya Kgwebo go Kabinete nako le nako Merwalela Kabinete e romela matshidiso go bao ba latlhegetsweng ke bao ba ba ratang e le ka ntlha ya merwalela e e itemogetsweng mo dikarolong tse di farologaneng tsa nag Puso e rulaganya tsereganyo ya maphatamantsi ka go dirisa Setheo sa Botsamaisi jwa Boset haba sa Matlhotlhapelo go mekana le tshenyo e e bakilweng ke merwalela en","The team will deal with any challenges to our energy supply in the countrRenewables will play a key role in our energy supply to complement the efforts of Esko South African Airways (SAA) Business RescueThe SAA was this past week placed under Business Rescu Cabinet is confident that this intervention will assist in repositioning the national airline into a stronger, competitive entity that with time will gain confidence of all South Africans and attract equity partnerCabinet has welcomed the appointment of the Business Rescue Practitioner Mr Les Matuson from the Matuson Associate",0.8700184
"[ 0.9823056  -0.15174161 -0.3891747  ...  0.97980696  1.3704232
  0.43759924]","[ 0.04664036  0.00075695 -0.00066679 ...  0.02769417  0.02569886
  0.00165084]",Kabinete e amogela tshegetso ya mekgatlho e e farologaneng ka go neelana ka maiteko a thuso ya ka bonak Go tloswa ga batho go tswa mo dikagong le go fuduswa ga batho bao ba neng ba latlhegile go tswa kwa diholong tsa baagi le dikereke di bontshitse mowa wa nnete wa Ubuntu (Botho).,The evacuation of people from buildings and relocation of people who were displaced in community halls and churches displayed a true spirit of Ubuntu (Humanity).,0.8177377
[0.855137   0.04715905 0.1264427  ... 1.0917372  1.5608486  1.703633  ],"[ 0.01847408 -0.00037926 -0.00016709 ...  0.02115216  0.0528596
  0.04424293]",Kabinete e ipiletsa go baagi go reetsa ditsiboso le maele ka ga maemo a bosa a a tseneletsen Metsi a morwalela a a tsamayang ka bonako ke matshosetsi go botshelo mme batsamaya ka dinao le bakgweetsi ba kopiwa go nna kelotlhoko thata le go efoga ka gotlhe go dirisa ditsela tse di tletseng metsi a morwalel Baagi bao ba nnang ka fa tlase ga mela ya morwalela ya dinoka le matamo ba tsiboswa go nna kelotlhoko le go suthela kwa dikgaolong tse di babalesegileng ka bonako jo ba bonang matshwao a morwalel O seka wa tsenya botshelo jwa gago mo kotsing ka go thuma mo matamong le mo dinokeng ka nako ya dipula tse dikgolo Setlha sa Keresemose Kabinete e eleletsa Maaforikaborwa otlhe Setlha sa Keresemose se se ba balesegileng le go atleg,Cabinet calls on the public to listen to alerts and tips on severe weather conditionFast-moving flood water is life threatening and drivers and pedestrians are urged to be extremely careful and to completely avoid using routes which have been floodeResidents who live below the flood line of rivers and dams are warned to be cautious and move to safer areas at the earliest sign of floodin Do not put your life at risk by swimming in dams and rivers during heavy rain Festive SeasonCabinet wishes all South Africans a safe and prosperous Festive Seaso,0.89617884
[0.8451734  1.9112567  0.04757605 ... 0.95161086 1.1356305  1.3801212 ],[0.01044596 0.00571521 0.00060544 ... 0.0126838  0.04513415 0.03105407],"Re le Maaforikaborwa re tshwanetse go tswelela go bontsha Ubuntu go Maaforikaborwa ka rona le baeng ba rona ka nako eno ya boitumel Kabinete e ipiletsa go Maaforikaborwa otlhe go obamela melao ya tsela jaaka ba tsaya maeto go ya go mafelo a bona a maikhutso le go ralala setlha sa keresemos Maikarabelo go fokotsa dipolao tsa mo ditseleng ke maikarabelo a rona rotlh Maitsholo a a siameng mo ditseleng a tsenyeletsa go sa nwe o ntse o kgweetsa, go kgweetsa ka lobelo lo lo beilweng, go naganela badirisi ba bangwe ba tsela, go tsenyeletsa batsamaya ka dina A re direng mmogo go boloka matshelo #LiveBeyondDezemba # Goroga o Tshela",As South Africans we must continue showing Ubuntu to fellow South Africans and our visitors during this period of merrimenCabinet calls on all South Africans to observe the rules of the road as they make their way to their holiday destination and throughout the festive seaso The responsibility to reduce the carnage on the roads lies with every one of u,0.86337733
"[ 1.0966114  -0.31648868 -0.64717346 ... -0.5703323   0.86974794
  0.77861583]","[ 0.01096299 -0.00075249 -0.00017729 ...  0.00738283  0.01551667
  0.00513854]",Ditiragatso tsa Setlha sa Keresemose se se Babalesegileng,Safer Festive Season Operations,0.7608163
[0.37696517 0.9175068  0.123955   ... 1.2641219  0.8800223  1.1372192 ],[0.00964316 0.04876093 0.00356704 ... 0.0203488  0.03099297 0.04533786],"sa puso se setse se simologile ka Tirelo tsa Sepodisi sa Aforika Borwa (SAPS) ba tswile ka matla ka nako enBaagi ba rotloediwa go dirisa MySAPS mobile App, eo e leng ya ntlha ya mofuta wa yona mo kontinenteng ya Aforik App eno e nt hwa e letla baagi go golagana le mapodisi ka nonofo e e oketsegileng ka go neelana ka go loma tsebe ntle le go itlhagisa, go bona setei ene se se gaufi sa sepodisi, le go letla motswasetlhabelo wa bosenyi go romela melaetsa ka bonako ka nako ya tshoganyets Kabinete e ikuela go batsadi le batlhokomedi go netefatsa gore bana ga ba tlogelwe ba le nosi mo nakong en Kabinete e rotloetsa Maaforikaborwa go tsaya Sho t Left ka go etela mafelo a selegae a a ngokang baeng le go tshegetsa ditiragalo tsa selega Tiriso ya batsamaisi ba maeto ba ba ikwadisitseng ba tla netefatsa pabalesego le go","has already started with the South African Police Service (SAPS) out in force during this perio Citizens are encouraged to use the MySAPS mobile App, which is the first of its kind on the African continenThe new App allows citizens to interact with law-enforcement officials more effectively by providing tip-offs anonymously, finding nearest police stations and facilities, and allowing a victim of crime to send messages instantly during an emergencCabinet also appeals to parents and guardians to ensure that children are not left unattended during this timCabinet encourages South Africans to take a Sho t Left by visiting local attractions and support domestic event The use of registered tour operators or tourist guides will ensure safety and enhance travel experience Details of registered tourist guides can be found on the various Provincial Tourism Office website 2019 National Senior Certificate (NSC) Examination resultsCabinet thanks teachers, learners and parents for working with government to ensure the successful conclusion of the 2019 NSC Examination Results will be announced on the evening of 7 January 2020 and matriculants are encouraged to visit the website of the Department of Basic Education (wweducatiogoza) or register via SMS by sending their ID number and Exam number to 35658 to get their result",0.8700609
"[ 1.477712    0.06606332 -0.57619226 ...  0.9515682   2.0039332
  2.451895  ]","[ 0.03141128  0.00489367 -0.00010819 ...  0.04283129  0.02402158
  0.03552004]",oketsa maitemogelo a go loet Dintlha tsa bakaedi ba maeto ba ba ikwadisitseng di ka bonwa mo diwebosaeteng tse di farologaneng tsa Kantoro ya Porofense ya Bojanala Dipholo tsa Setifikeiti sa Boset haba sa Marematlou (NSC) sa 2019,"It regulates the powers of municipalities to levy development charges in respect of land development applications submitted to the municipalitDevelopment charges are one of the instruments that municipalities can use to finance the development of municipal infrastructur This enables municipalities to execute their role of providing well-maintained and functioning infrastructure services to unlock economic growtCabinet approved the submission to Parliament the Auditing Profession Amendment Bil The Bill amends the Auditing Profession Act, 2005 (Act 26 of 2005).",0.73073256
"[ 1.2480205  -0.06689562 -0.35540122 ...  1.5575124   2.1369855
  3.3602724 ]",[0.0232186  0.00232331 0.00207054 ... 0.03974029 0.06040635 0.04491453],"Kabinete e leboga barutabana, baithuti le batsadi ka go dira le puso go netefatsa bokhutlo jo bo atlegileng jwa Ditlhatlhobo tsa NSC tsa 2019.",last week friday from the police college The newly graduated police officers will be joining the ranks of the SAPS to improve the safety of citizenUnited Kingdom (UK) Prime Minister Boris Johnson and his Conservative Party for winning the 2019 UK General Elections and looks forward to further strengthening of relations between the two countries during his tenurAmajita (South African U20 National Soccer team) for their valiant game against Zambia and achieving runners-up at the U20 COSAFA Cu 6.,0.6889131
"[ 1.2625749  -0.11663646 -0.0183693  ...  1.423048    1.1096394
  2.0315175 ]","[ 2.4446864e-02  2.0125718e-03 -5.9312930e-05 ...  3.0648924e-02
  1.8339014e-02  2.8849397e-02]",Dipholo di tla itsisiwe mo bosigong jwa 7 Ferikgong 2020 le baithuti ba marematlou ba rotloediwa go etela webosaete ya Lefapha la Thuto ya Motheo (wweducatiogoza) kgotsa ba ka ikwadisa ka SMS ka go romela nomoro ya ID ya bona le nomoro ya Tlhatlhobo mo go,"(3) The cost recovery mechanism for blending of biofuel (4) The Biofuels subsidy mechanism for biofuels farmer support and biofuel manufacturer s suppor (5) the selection criteria for biofuel projects requiring a subsid The framework document can be accessed through the Department of Energy website: wwenerggoz National Security CouncilCabinet approved the re-establishment of the National Security Council to streamline the coordination of all the security related work of the countr The council will be responsible for the approval of the National Security Strategy, the National Intelligence priorities of the country and National Intelligence Estimate",0.7255372
"[ 0.74318016 -0.7883124  -0.3803828  ... -0.8295214  -0.08365237
  0.26528   ]","[ 3.2362069e-03 -5.6933900e-03 -4.3850225e-05 ...  1.3207416e-02
 -7.1296562e-03  3.7696559e-02]",35658 go bona dipholo tsa bon,Acting Cabinet SpokespersonMobile: 083 501 0139,0.709066
"[ 0.7710636  -0.44519514 -0.6204049  ... -0.68215597 -0.14106795
  0.7981016 ]","[ 0.01105047  0.00047231 -0.00011285 ...  0.02663827  0.05134169
  0.02605844]",Ditshwetso tsa Kabinete6.,Journalists who wish to enter the competition can access more information from the wwsadint and wwgcigoz 5.,0.30386174
