tn,en,src_text,trg_text,Cosine_Score
"[ 1.3974743  -0.43954098  0.7456544  ...  1.2570407   0.9205572
  0.7179657 ]",[0.00899721 0.00171331 0.00308382 ... 0.01466928 0.00160575 0.03453512],"Kabinete e ne e tshwere kopano ya yona ka Laboraro, la bo 18 Lwetse 2019, kwa Tuynhuys, Motsekap","Cabinet met on Wednesday, 18 September 2019 at Tuynhuys in Cape Town Issues in the environment1.",0.8029028
"[ 0.3417288  -0.535996   -0.38617304 ... -0.5713363   0.07734203
  1.5010082 ]","[ 0.00408866 -0.00296827 -0.00060771 ...  0.00854466 -0.00353386
  0.01201626]",Merero ya ga Jaanong1.,Cabinet decisions1.,0.56245023
"[ 0.8368886  -0.28341046 -0.45290747 ... -0.06618639  0.42093953
  0.05385933]","[ 0.00631438 -0.00034288  0.00144111 ...  0.01417828  0.00084277
  0.00351987]",Leano la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo,District Based Development Model,0.7598907
"[ 1.6114875   0.43343827 -0.20952085 ...  1.1030176   0.6661053
  0.8687131 ]","[ 0.01379101  0.00585441 -0.00015953 ...  0.02979975  0.01689306
  0.01979869]","Kabinete e amogetse go thankgololwa semmuso ke Moporesitente Cyril Ramaphosa,ga Leano la Tiragatso ya Kabo ya Ditirelo le le Ikaegileng ka Ditikologo mo Masepaleng wa Tikologo wa OR Tambo, kwa Kapa Botlhab Leano leno le dira gore maphata otlhe a puso a le mararo a simolole go dirisana mo go samaganeng le dikgwetlho tse di kgoreletsang tlhabololo le go tsholetsa kwa godimo kabo ya ditirelo tsa puso, go thapa ditirelo tsa fa kgaolong eo le go tlholela karolo eo ditirel Leano leno le neseditswe pula ke Kabinete, maphata a puso ya selegae, dintlobogosi tsa metse mmogo le Lekgotla la Tsamaiso ya Merero ya Moporesitente (PCC).","Cabinet welcomes the official launch by President Cyril Ramaphosa, of the new District Based Development Model in the OR Tambo District Municipality, in the Eastern Cap The model brings together the three spheres of government to collaborate, cooperate and integrate their work with special reference to the district to address developmental challenges and promote service delivery, localised procurement and job creatio This model was endorsed by Cabinet, local government structures, traditional authorities and the President s Coordinating Council (PCC).",0.8748193
[0.5830134  0.14056318 0.05387061 ... 1.6585419  0.7830038  1.5161172 ],[0.02058258 0.00567139 0.00419348 ... 0.02198998 0.02777532 0.05585682],"Le fa Masepaleng wa Tikologo wa OR Tambo e le one wa ntlha go diragatsa semmuso leano leno, mo tsamaong ya nako le tla tle le thankgololwa mo ditikologong tsotlhe di le 44 le diteropokgolo di le robedi go ralala le naga yotlh Seno se dira gore puso e dirisane le baagi ka go ba tsenyeletsa le go tsenyeletsa bannaleseabe mo leanong le le lengwe la go tlisa kabo ya ditirelo tsa motheo di le dintsi le go bulela batho dit hono mo ikonoming mo maemong a motheo a ditikolog","Whilst OR Tambo District was the first to officially launch this model, it will be rolled-out to all 44 districts and 8 metros across the countr",0.77493393
"[ 1.5563922   0.5151199  -0.30180815 ...  0.6839397   1.3735279
  1.8100778 ]","[ 2.9156188e-02  3.4316388e-04 -1.1071468e-05 ...  1.9506030e-02
  3.8099881e-02  7.5753932e-03]","Moporesitente Ramaphosa o butse semmuso In orense ya Boset haba ya Boitekanelo (NHI) go baakanyetsa tleliniki ya Motse wa Lusikisiki, e e tla thusang go diragatsa ditirelo tsa tlhokomelo ya boitekanelo ya batho botlhe mo nagen Tleliniki eno gareng ga tse dingwe e tsentswe didirisiwa tsa maemo a a kwa godimo, ditirelo tsa tshoganyetso mmogo le wate ya baimana e e dirang bosigo le motshegar","It brings government closer to the people by involving citizens and stakeholders in the development of one plan to deliver a plethora of services and create economic opportunities at a basic district leve President Ramaphosa officially opened the National Health Insurance (NHI) ready Lusikisiki village clinic, which will drive universal healthcar",0.7795255
"[ 1.0542923   1.2619283  -0.25412714 ...  1.3128288   1.6169243
  1.8200369 ]",[0.04343284 0.01590985 0.00072054 ... 0.00383592 0.0419788  0.01930249],Moporesitente Ramaphosa o buisane gape le baagi ba Masepaleng wa Tikologo wa OR Tambo mabapi le Tirisodikgoka e e Totileng Batho ba Bong jo bo Rileng (GBV) le go nopola gore go na le tlhokagale e kgolo ya go bula Ditikwatikwe tse dingwe gape tsa Thuthuzela mo lefelong leno le go potlakisa go bula laboratori e e dirang ka di-DNA kwa Kapa Botlhaba,President Ramaphosa also engaged the OR Tambo District community on Gender Based Violence and identified the critical need for more Thuthuzela Centres in the area and the urgent establishment of a DNA laboratory in the Eastern Cape Fight Against Gender-Based Violence (GBV)Cabinet joins President Cyril Ramaphosa in his call for all South Africans to work together to stop the violence and the killing of women and childre,0.83900106
"[ 0.87972885 -0.31158835  0.07490934 ...  0.00661958  0.59976226
  0.5924307 ]","[ 5.5540176e-03 -1.3812048e-03 -3.5049747e-05 ...  1.0223956e-03
  2.2395723e-03  1.4041050e-02]",Go lwantshana le GBV,It will come into effect in the,0.556329
[0.6243289 1.8609786 1.5143067 ... 1.4355037 0.9941386 2.7609951],"[ 1.8546302e-02  3.3268597e-02 -1.5208225e-05 ...  2.0172272e-02
  3.0850681e-02  4.2079944e-02]","Kabinete e tshegetsa boikuelo jwa ga MoporesitenteCyril Ramaphosa gore maAforika Borwa otlhe a tshwaragane go lwantshana le tirisodikgoka le dipolao tse di totileng basadi le ban Mo Kopanotshwaraganelong ya Palamente e e neng e tshwerwe maabane, Moporesitente o buile ka dikgato tsa tshoganyetso tse di tla lwantshanang le GBV le go netefatsa gore go nna le tokafatso mo dipoelong tse di tsenngwang tirisong tse di rebotsweng ke Samiti ya 2018 ya Moporesitente e e ka GB","In a Joint Sitting of Parliament yesterday, the President tabled emergency measures to combat gender-based violence and ensure enhancement of the implementation of the outcomes of the 2018 Presidential summit of GBThe emergency measures announced by the President which will be implemented in the next six months include urgent legislative measures to curb GBV, urgent training of police, prosecutors and magistrates/judges who deal with GBV cases, urgent strengthening of the Judicial system, urgent inclusion of GBV in school curriculum, urgent",0.8108316
"[ 0.82776296  0.9093859  -0.1688005  ...  0.9036126   0.51739955
  1.0402434 ]","[ 2.0336501e-02  1.4065750e-02 -6.4945205e-05 ...  1.5502588e-02
  5.7387361e-03  4.6577863e-02]","Dikgato tsa tshoganyetso tse di boletsweng ke Moporesitente tse di tla tsenngwang tirisong mo dikgweding di le thataro tse di tlang di akaretsa dikgato tsa molao tsa tshoganyetso go fokotsa GBV, dikgato tsa tshoganyetso tsa katiso ya mopodisi, bat hot hisi le baagiseterata/baatlhodi ba ba dirang ka dikgetse tsa GBV, dikgato tsa tshoganyetso tsa go matlafatsa tsamaiso ya Bosiamisi, dikgato tsa tshoganyetso tsa go dira gore GBV e nne karolo ya dithuto kwa sekolong, dikgato tsa tshoganyetso tsa go tlhoma ditikwatikwe tse dintsinyana tsa Thuthuzel Dikgato tseno tsa go tsereganya di akaretsa le dikgato tse di itlhophileng tsa go tsepamisa mogopolo mo banneng jaaka e le bona ba ba fetlhang dipetelelo, dipogiso le dipolao tsa basadi le basetsan","establishment of more and capacitation of the Thuthuzela support centre The intervention also includes a special focus on men as the perpetrators of rape, abuse and killing of women and girlThese emergency measures will be undertaken by the proposed Gender-Based Steering Committee, which will be located in the Presidency, comprising government and the non-government (NGOs) structures to oversee implementatioThe President announced that resources, through the mainstreaming process within departmental budgets, would ensure implementation within the next six month",0.79847515
