tn,en,src_text,trg_text,Cosine_Score
"[ 0.99938256 -0.24384709  0.7162095  ...  0.8161472   0.66317403
  2.1636848 ]","[ 0.02001611 -0.00145548  0.00635403 ...  0.02454905  0.01339735
  0.04294967]","Kabinete e ne e tshwere kopano ya yona ka la bo, 20 Seetebosigo 2018, kwa Tuynhuys, Motsekap Merero ya ga Jaanong1.","Cabinet met on Wednesday, 20 June 2018, at the Union Buildings, Pretori Issues in the environment1.",0.7772351
"[ 0.64595985 -0.01238446  2.029358   ...  1.4886674   1.8751296
  4.715726  ]",[0.0238565  0.03209645 0.00174984 ... 0.02831363 0.03725476 0.09386737],Lekgotla la Tshireletso la Dinagakopano (UNSC) Kabinete e romela ditebogo tsa yona kwa ditokololong tsa Dinagakopano (UN) tseo bontsi jwa tsona bo tshegeditseng Aforika Borwa gore e nne tokololo e e seng ya leruri ya UNSC mo pakeng ya go simolola ka 2019 go fitlha ka 2022.,overwhelmingly supported South Africa to serve as a non-permanent member on the UNSC for the term 2019 until 2022.,0.76720023
"[ 2.779977   -0.09750576 -0.0885956  ...  1.2718045   2.322154
  2.020915  ]",[0.05531083 0.00132572 0.00284011 ... 0.02186257 0.03755151 0.03509608],"Tlhopho eno e latela tshwetso e e tserweng ke maphata otlhe ya go tshwara Samiti ya Kagiso mo Lefatsheng ka Bophara mo go supeng tlotlo mo Moporesitenteng wa mo malobeng Nelson Rolihlahla Mandela ka Lwetse 2018, e leng ngwagakgolo wa rre wa Aforika Borw Boleloko jwa rona mo UNSC bo ikaeletse go supa tlotlo mo lefeng la Madib","The election comes after a unanimous resolution to convene a Global Peace Summit in honour of former President Nelson Rolihlahla Mandela in September 2018, which is the centenary year of South Africa s founding fathe Our",0.868455
[0.5643438  0.2791893  0.25113627 ... 0.963466   1.0209446  1.1638579 ],"[ 0.03025617 -0.00064699  0.00303252 ...  0.02698294  0.03846683
  0.02413823]","Aforika Borwa e tla dirisa maemo a yona a boleloko go beela kwa setlhoeng ditlhokwa tsa merero ya Mokgatlhotshwaraganelo wa Aforika (AU) ya 2063, e leng letlhomeso la togamaano ya phetolothefosano ya ikonomi ya loago ya kontinente mo dingwageng tse di tlang di le 5 Ditherisano tsa dituelelo tsa megolo mo lekala la Eskom Kabinete e amogetse ditharabololo tse di dirilweng ke Tona ya Lefapha la Dikgwebo tsa Puso Pravin Gordhan mo ditherisanong tsa dituelelo tsa megolo magare ga botsamaisi jwa lekala la Eskom le mekgatlho ya badir Tlamelo ya motlakase ke enngwe ya dikarolo tse di botlhokwa mo go godiseng ikonomi ya rona le mo go tlhomeng ditir Kabinete e ikuela mo maphateng otlhe go rarabolola ka bonako ditherisano tsa koketso ya dituelelo tsa megolo malebana le go somarela mmogo le go dira sentle ga ikonomi ya nag","membership in the UNSC is dedicated to honour the legacy of Madib South Africa will use its membership to advance the priorities of the African Union Agenda 2063, which is a strategic framework for the socio-economic transformation of the continent over the next 50 years Eskom wage negotiations Cabinet welcomes the intervention made by Public Enterprises Minister Pravin Gordhan in the wage-negotiations dispute between the Eskom management and labou The supply of electricity is one of the critical levers in growing our economy and creating more job Cabinet appeals to all parties to work expeditiously in resolving the wage-increase negotiations for the sake of stability and the economic well-being of the countr",0.8815446
[0.6257395  0.8566787  0.18573399 ... 1.0055685  0.8434422  1.3199404 ],[0.00222233 0.04307157 0.01218968 ... 0.02119261 0.01633496 0.04327726],"Ditshupetso mo ditselafefong Kabinete e kgalema ka mafoko a a bogale tota ditiragalo tsa se weng tsa go thiba ditselafefo di le mmalwa ke badiraditshupetso mo dikgaolong tse dingwe mo nagenDitselafefo ke dikarolo tse di botlhokwa thata tsa mafaratlhatlha a rona a dipalangwa tse di thusang tsamaiso ya didirisiwa le ditirelo tsa makala a a farologaneng a ikonom Temokerasi ya rona ya molaotheo e tlamela ka dirala tseo batho ba ka kgonang go ntsha se se mo mafatlheng a bona ntle le go baka merus Ditiragalo tsa tlolomolao tsa go dirisa dikgoka le go tlhola merusu ga di kitla di itshokelwa mme Kabinete e ikuela mo batlhankeding ba tiragatso ya molao go tsaya dikgato tse di tshwanetseng, tse di latelang Molaotheo wa Rephaboliki ya Aforika Borwa wa 1996, go netefatsa gore ditlhokotsebe tseno di a golegw","Protests on highways Cabinet strongly condemns the recent blocking of several highways by protestors in some parts of the countr Highways are a critical part of our transport infrastructure that supports the transportation of goods and services of the various sectors of the econom Our constitutional democracy provides for platforms wherein people can raise their issues without causing any disruption Criminal acts of aggression and disruptions will not be tolerated and Cabinet calls on law-enforcement officers to take the necessary steps, within the confines of the Constitution of the Republic of South Africa of 1996, to ensure that perpetrators are brought to justic",0.85728
"[ 0.94842476 -0.36937088 -0.73699    ... -0.9635652  -0.02388296
  0.5677198 ]","[ 0.01098009 -0.0017083  -0.00064695 ...  0.00700877  0.00200401
  0.00657679]",Ditshwetso tsa Kabinete4.,Cabinet decisions4.,0.78331107
"[ 0.6503407  -0.10173738  1.078554   ...  0.6454002   1.1108075
  4.018197  ]","[ 0.01345841 -0.00150445  0.02307637 ...  0.00638369  0.02706267
  0.11712878]",Beke ya Tsiboso ya Lenaanetiro Kabinete e tlotlomeditswe tebang le pegelo ya kgatelopele mabapi le tiro ya yona ya paka ya bobedi mo pakeng e e simolotseng ka la bo 1 Diphalane 2017 go fitlha ka la bo 30 Mopitlwe 2018.,Programme of Action Briefing Week Cabinet was apprised on the bi-annual performance progress reports for the period starting 1 October 2017 until 30 March 2018.,0.87762225
"[ 0.6800853  -0.23102912 -0.0167706  ...  0.93387777  0.84981257
  1.0403695 ]","[ 0.02132506 -0.00100972  0.0175397  ...  0.02429989  0.0234129
  0.02026688]",Kabinete e itumedisitswe ke kgatelopele e e dirilweng mo dikapoelong di le mmalwa tsa ditlapele tsa dipeelo di le 14 mmogo le go amogela ditharabololo tse di tshitshintsweng mo dikgaolong tsa tse dingwe tse di supileng kgatelopele e e kwa tlas Ditlhopha tsotlhe di tla tshwara dikopano tsa bobegakgang go tlharolola kgatelopele le dikgaolo tse di tlhokang ditharabolol,Cabinet appreciated the progress made in a number of sub-outcomes of the 14 priority targets and also approved the proposed interventions in some of the areas that showed less progres All the clusters will conduct media briefings to unpack the progress and areas that require intervention,0.870641
"[ 1.3502182  -0.14888741 -0.2836155  ...  0.4313442   1.2570759
  1.8490932 ]","[ 0.0155366  -0.00082243 -0.00029401 ...  0.01174273  0.02346965
  0.06150558]",Mo tsamaong ya nako e e sa fediseng pelo GCIS e tla rulaganya dikopano tsa bobegakgang le go phasalatsa lenaneothulaganyo la tsone mo go wwgoza5.,The GCIS will coordinate the cluster media briefings and publish the schedule on wwgoza in due course Briefing on the mining consultations Cabinet was briefed by Mineral Resources Minister Gwede Mantashe on the two-day meeting held in March 2018 with social partners represented by,0.7016818
[0.7689583  0.05590064 0.13610493 ... 0.8778871  0.6399001  1.5015532 ],"[ 0.01791339 -0.00126092  0.01390746 ...  0.03869775  0.03476269
  0.03837048]","Tsiboso ka dipuisanelo tsa meepo Kabinete e tlhaloseditswe ke Tona ya Lefapha la Metswedi ya Dimenerale Gwede Mantashe ka kopano ya matsatsi a le mabedi e e neng e tshwerwe ka Mopitlwe 2018 le balekane ba loago ba ba neng ba emetswe ke mekgatlho ya dikgwebo le ya badir Balekane botlhe ba loago ba dumelane gore ba tla tsosolosa dipuisano tsa loago mo lekaleng la meepo le go nopola ditharabololo tse di botlhokwa tse di tlhokegang go netefatsa gore lekala la meepo le tsenngwa mo tseleng e e tobaneng le go akaretsa le go somarela kgol Balekane bano ba loago ba ba tlhagelelang mo kotareng e e fetileng ba fokotsegile mo tlhagisong ya kwa meepong mmogo le mo makaleng a mangwe a e leng a dipeeletso tsa meepo,","As the current Chair of SADC, South Africa has consistently supported broader regional integration through the SACU and SADC, and champions regional industrialisation and integration through various potential growth path Water Institute of South Africa (WISA) Conference1 The WISA 2018 Biennial Conference and Exhibition will be held from 24 to 27 June 2018 in Cape Tow The Southern African region faces increased uncertainty and vulnerability regarding water supply, and many parts of South Africa have recently experienced prolonged drought conditionsThe conference is expected to attract 2 000 delegates who will discuss ways to ensure the achievement of the UN Sustainable Development Goal number six, which centres around providing access to clean water and sanitation for all by 2030.",0.814335
"[ 0.7893807   0.04197739 -0.43664145 ...  1.3399922   1.3587446
  1.2468032 ]","[ 0.00830959 -0.00018932  0.01678004 ...  0.04061372  0.02481933
  0.00914014]","a tlhagiso le a ditir Ba dumelane ka tlhokego ya go kgaogana ponelopele ya lekala la meepo, mo tsholetsose weng le go akgola thusano mo phetolothefosanong le mo kgaisanon","organised business and organised labou All the social partners agreed on the need to resuscitate social dialogue in the mining sector and identify critical interventions required to ensure the mining sector is placed on a trajectory of inclusive and sustainable growt The social partners further reflected on the last quarter decline in the mining production as well as the broader trends regarding mining investment, production and employmen They agreed on the need to reflect on the shared vision for the mining sector, and re-endorsed the complementarities and interdependencies between transformation and competitivenes",0.76622677
"[ 1.3653655   0.26684237 -0.03541945 ...  1.4237745   1.2326388
  2.7041423 ]","[ 0.01413192 -0.00185532 -0.00020719 ...  0.03393541  0.01907988
  0.07309964]","Kabinete gape e tsopoletswe ka ditlhophapedi tseo di nang le mat hwitit whiti a bannaleseabe tseo di diretsweng gore di feleletse Lokwalotshwanelo lwa Meep Gang fela fa dithulaganyo di sena go konosediwa, lokwalotshwanelo lono lo tla isiwa kwa Kabineteng gore e lo nesetse pula Sethalwa sa Letlhomeso la Naga la Tekanyetsokabo ya 2019 (Pampiri ya Ditaelo) Kabinete e dumeletse gore go rebololwe Letlhomeso la go Beela kwa Setlhoeng Tekanyetsokabo mabapi le Tekanyetsokabo ya 2019 mmogo le lenanethulaganyo le le supang gore go tla konosediwa neng Letlhomeso la go Beela kwa Setlhoeng Tekanyetsokabo mabapi le Tekanyetsokabo ya 2022.","Cabinet was also briefed on the two multi-stakeholder teams established to finalise the Mining Charte Once all the consultation processes have been finalised, the charter will be presented to Cabinet for final adoption Draft National Budget Framework for 2019 (Mandate Paper) Cabinet approved the release of the Budget Prioritisation Framework for Budget 2019 and also the timelines for the completion of the Budget Prioritisation Framework for Budget 2020.",0.8375473
"[ 1.1807208   0.02657475 -0.05503483 ...  1.4542806   1.1209
  1.0678471 ]","[ 0.02809902 -0.00244703 -0.00050207 ...  0.04417955  0.00956455
  0.03080596]","Lenanethulaganyo le tlhagisa manaane a a kwa setlhoeng mo ngwageng wa 2019 e leng one a a tla kgontshang puso go samaganang le dikgwetlho tsa lehuma, go tlhoka tekatekano mo metsweding eo e leng gone Motlakase Kabinete e amogetse maikarabelo a go Emisa le go go Phepafatsa ao a neng a gokeletswe mo Togamaanong","The framework proposes the priority programmes for Budget 2019 that will enable government to tackle the triple challenges of poverty, unemployment and inequality within the available resources Energy",0.8206104
"[ 0.6620803  -0.10737271 -0.12323614 ...  0.43678945  0.5803331
  1.5183023 ]","[ 0.02787619 -0.00114425 -0.00024133 ...  0.0143876   0.02518094
  0.05253023]",ya Mafelong a Nyutlelia a a sa Tlholeng a Dirisiwa mo nakong e e fetileng (Kgato ya bo 1) mmogo le mo mafelong a a dirang ga jaanong (Kgato ya bo 2) kwa kgaolong ya,Cabinet approved the Decommissioning and Decontamination liabilities attached to the past Disused Strategic Nuclear Facilities (Stage 1) and current operating facilities (Stage 2) at Phelindaba sitThese liabilities are currently reflected in the books of the South African Nuclear Energy Corporatio Cabinet approved that the process should be taken forward in consultation with the National Treasur Upcoming events8.,0.67253184
"[ 0.6094758   1.5017346  -0.13716535 ...  1.3057082   0.99366665
  2.6025972 ]","[ 0.02230285 -0.00061183  0.01148236 ...  0.02395732  0.03435611
  0.04518991]",Phelindab Maikarabelo ano ga jaanong a tlhagelela mo dibukeng tsa Koporasi ya Motlakase wa Nyutlelia ya Aforika Borw Kabinete e dumelane gore kgato eno e tshwanetswe go tswelediwa ka go utlwanelwa mmogo le ba Lefapha la Matlotlo a Boset hab Ditiragalo tse di Tlang8.,"The meeting with the WEF business community is a precursor to government s Investment Conference planned for later in the year, which aims to mobilise investment of US$100 billion over five years Southern African Customs Union (SACU) Summit President Ramaphosa will lead a delegation that will attend the SACU Summit to be held on 29 June 2018 in Botswan The President will use the gathering to meet the Southern African Development Community (SADC) Secretariat to discuss the implementation of regional programme",0.7152878
"[ 2.2638178  -0.2569201   0.08218386 ...  1.6760315   1.8064427
  2.7285259 ]","[ 0.04831152 -0.00128825  0.00217992 ...  0.02719739  0.06329536
  0.05660591]",Kopano ya Foramo ya Ikonomi ya Lefatshe (WEF) Moporesitente Cyril Ramaphosa o tla tshwara kopano ya WEF kwa Hoteleng ya Park Hyatt kwa Rosebank ka la bo 28 Seetebosigo 2018 ka moono yo o reng:,World Economic Forum (WEF) Roundtable President Cyril Ramaphosa will host the WEF Roundtable at the Park Hyatt Hotel in Rosebank on 28 June 2018 under the theme:,0.9069805
"[ 0.44358498 -0.42396697  0.07914815 ...  0.35673174  1.0039113
  0.52198905]","[ 0.00738312 -0.00040676  0.00374372 ...  0.01845912  0.01817984
 -0.00144406]",Re Rulaganya Nt hwafatso ya Ikonomi ya Aforika Borwa - e leng seabe sa Kgweb,Shaping South Africa s Economic Renewal - the role of Busines,0.7933979
