tn,en,src_text,trg_text,Cosine_Score
"[ 0.7391526  -0.10519417  0.4211565  ...  1.2859722   1.075962
  2.2264013 ]",[0.03680893 0.00117139 0.00263669 ... 0.01109533 0.04364254 0.05366721],"Kabinete e tshwaretse kopano kwa Sefako M Makgatho Presidential Guesthouse kwa Pretoria ka Labobedi, wa la bo 1 Phatwe 201 Ditshwetso tsa Kabinete Aforika Borwa e tlotla Kgwedi ya Basadi ka Phatwe, go bontsha tlotlo mo basading ba feta ba le 20 000 ba ba neng ba gwantela kwa Union Buildings ka la bo 9 Phatwe 1956 go dira ditshupetso kgatlhanong melao e e neng e batla gore le basadi ba tshwarwe fa ba sa tshola dipasMekete ya Letsatsi la Naga la Basadi e tla tshwarelwa kwa Lebaleng la Metshameko la Galeshewe, Kimberley kwa Kapa Bokon Kabinete e atlenegsitse moono wa mekete ya monongwaga go nna,","South Africa commemorates Women s Month in August, as a tribute to more than 20 000 women who marched to the Union Buildings on 9 August 1956 in protest against the extension of pass laws to womeThe National Women s Day celebrations will take place at Galeshewe Stadium, Kimberley in the Northern Cap Cabinet approved the theme for this year s celebrations as",0.851622
"[ 0.6115721  -0.28670278  0.10843089 ...  0.19797724  1.2411507
  0.53145915]","[ 0.01557258 -0.00326442 -0.00033479 ...  0.01092325  0.02578201
  0.02905127]",Ngwaga wa ga OR Tambo: Basadi ba tshwaragane mo go tsweletseng pele Aforika Borw,Year of OR Tambo: Women united in moving South Africa forwar,0.75253785
[0.9901971  0.04415238 0.23127443 ... 1.2275443  1.0308373  1.4008448 ],"[ 0.01091752 -0.000836    0.00455927 ...  0.015907    0.01486896
  0.04316221]",Kabinete e ipiletsa mo go maAforika Borwa go dirisa kgwedi ya Phatwe go keteka seabe sa basadi mo set habeng sa ron Kabinete e ne ya tsopolelwa ka lenaane la dingwaga di le tharo le le tla phasalatswang ke Mokgatlho wa Tsosoloso ya Maitsholo (MRM).,Cabinet calls on South Africans to use the month of August to celebrate the role of women in our societ Cabinet was briefed on the three-year programme to be rolled out by the Moral Regeneration Movement (MRM).,0.87527514
"[ 0.77308047  0.3982235  -0.6068455  ...  0.58581346  0.87432814
  2.2385747 ]","[ 0.00051651 -0.00078374 -0.00010822 ...  0.02877214  0.03405657
  0.02684208]","Maitlhomo a MRM ke go tsamaisa, go rotloetsa le go rulaganya lenaane leo le ikaeletseng go tsosolosa maitsholo le go nna le mekgwa mo set haben Mokgatlho o no o","The MRM is mandated to facilitate, encourage and coordinate the programme that seeks to restore the moral fibre of our societ This movement seeks to revive the spirit of Ubuntu/Botho using both government and civil-society resourceCabinet approved the three-year operational programme of the MRM and a phased approach of mainstreaming the moral regeneration programme within governmen Cabinet approved that South Africa submits its bid to host the 2023 Rugby World Cup (RWC).",0.70329803
"[ 1.0337145   0.92824256 -0.1633191  ...  1.67083     2.6528816
  2.5909474 ]","[ 0.05774283 -0.00113195 -0.0002282  ...  0.05554094  0.02195274
  0.033098  ]",ikaeletse go tsosolosa Ubuntu/Botho ka go dirisa ka bobedi metswedi ya puso le ya baagKabinete e akgotse lenaane la tiro la dingwaga di le tharo la MRM mmogo le dikgato tse di tla tsosolosang maitsholo le maitseo mo puson Kabinete e dumeletse gore Aforika Borwa e tsenye kopo ya yona ya go tshwara Metshameko ya Rakabi ya Sejana sa Lefatshe (RWC) ka 2023.,"The IMC will direct the bidding process for the RWC 2023 and ensure the country benefits economically from this even The Minister of Sport and Recreation, Mr Thulas Nxesi, will hold a separate media briefing to unpack the bidding proces Cabinet approved the Draft Intellectual Property (IP) Policy of South Africa",0.79808116
[0.8162358  0.07038878 0.05046003 ... 1.2407779  1.1879338  2.0772045 ],"[ 2.8041312e-02 -1.7467438e-04 -7.4774485e-05 ...  2.5406184e-02
  1.4692700e-02  4.2819291e-02]","Seno se tla neela gape Aforika Borwa t hono ya go bapatsa naga mo dinageng tsa bodit habat hab Mo dinakong tse di fetileng Aforika Borwa e tshwere mekete ya lefatshe ya maemo a a kwa godimo e e jaaka Metshameko Yotlhe ya Aforika, Metshameko ya Kerikete ya Sejana sa Lefatshe, Metshameko ya 2010 FIFA World CupTM mmogo le bogolosegolo dikhonferense tsa bodit habat hab Jaaka naga re ithutile go tswa mo maitemogelong a ditiro tseno tse di fetileng bogolosegolo mo tirisong ya matlole le mo go utlwaneleng ditlhwatlhwa e leng tseo di tlileng morago ga 2010.","This will once again afford South Africa an opportunity to showcase the country to the international communit South Africa has previously hosted world-class events such as the All Africa Games, Cricket World Cup, 2010 FIFA World Cup and many international conference As the country we have learnt from these past experiences particularly the costs overruns and collusion which accompanied 2010.",0.88418233
[0.48866877 0.2569071  0.16714399 ... 0.83988506 0.8314357  0.948709  ],"[ 0.01168246 -0.00018797 -0.00011052 ...  0.00777384  0.02100823
  0.03606905]","Ka ntlha ya seno, puso e ganne go saena dit heke tse di sa totobatswang gore ke tsa bo mang e leng seo se dirileng gore Aforika Borwa e gogele kwa morago kopo ya yona ya go tshwara Metshameko ya Lefatshe ya MabelKabinete e tlotlomaditswe mo morerong on Aforika Borwa e setse e na le mafaratlhatlha a a tlhokegang go ka tshwara dikgaisano ntle le go tsenya tekanyetsokabo ya go aga mafaratlhatlh Metshameko e tseewa jaaka e mengwe ya dilo tse di rotloetsang batho go nna ngatan Lenaane le le tla gololwang go ralala le naga go fitlha ka 2023 le tla sia lefa le le tla nnelang ruri mo tlhabololong ya rakabi mo dit habeng tse di humanegilenKabinete a atlenegisitse paki yotlhe e e tshitshintsweng ya dikgaisano tseno e leng kopo e e tla bong e lebile maemo a ikonomi e leng seo se tla fokotsang tlhokego ya madi a a tla dirisiwang mmogo le go tsosolosa ditiragalo tsa ikonomi, ditiro le matlafatsDikgaisano tseno di tla nna le seabe mo go tsosoloseng ikonomi ka go tshegetsa ditlapele tsa puso, bogolosegolo ka e amana le melawanataolo ya dikgatlhegelo tsa ditheko le go obamela Lokwalotshwanelo lwa Phetolothefosano mo Metshamekong mmogo le go abelana ka madi a dipoelo ao ba a dirilen Mokete ono gape o tla tshegetsa lekala la rona la bojanala le la tirelo ya botlhabakgobKabinete e atlenegisitse go tlhomiwa ga Komiti ya Ditona tsa ka fa Nageng (IMC) e e ka ga RWC 2023.",which led to South Africa withdrawing its bid to host the Common wealth GamesCabinet was apprised on the spin-offs from such an even South Africa already has the requisite infrastructure to host the tournament without allocating a budget for infrastructure developmen Sports is said to be one of the most effective drivers of nation-building and the rugby sports programmes would enhance social cohesio The programmes to be rolled out throughout the country leading to 2023 will leave a lasting legacy for the development of rugby in underprivileged communitieCabinet has approved the overall proposed package for this tournament which is an economic bid which would minimise,0.85472345
"[ 2.686806   -0.08904728 -0.33617505 ...  2.1690617   1.6410396
  1.3017871 ]","[ 0.0142786   0.00084248 -0.00010774 ...  0.02001768  0.0426566
  0.02931752]","IMC e tla eletsa thulaganyo ya go dira kopo ya go tshwara RWC 2023 le go netefatsa gore naga e a unngwelwa mo ikonoming go tswa mo moketeng on Tona ya Lefapha la Metshameko le Boitapoloso la Aforika Borwa, Rre Thulas Nxesi,o tla tshwara tsiboso ya bobegakgang go ba tlharololela ka ga thulaganyo eno ya go dira kop Kabinete e atlenegisitse Sekwalwatlhomo sa Dithoto le Dithata (IP) sa Pholisi ya Aforika Borwa","The Minister of Home Affairs, Prof Hlengiwe Mkhize, will hold a separate briefing to explain the conditions and the process to be followed once the reapplication open Cabinet approved the South African Mint Company s designs for the 2017 commemorative colour coins series: Flowers and Birds of the Cape West Coast Biosphere Reserv This is an addition to the commemorative and circulation coin ranges to be issued in 201 Bills Cabinet approved publication of the Deeds Registries Amendment Bill of 2017 for public comment It amends the Deeds Registries Act, 1937 (Act 47 of 1937), so as to improve and enhance application and implementation of the Ac The Bill will also streamline and enhance the administration and registration of deeds Condolences Cabinet expressed its condolences to the families of the two soccer fans who lost their lives during the stampede at the FNB Stadium on Saturday, 29 July 2017.",0.79802054
"[ 0.28868535 -0.47361317 -0.31621927 ... -0.17394295 -0.20003793
 -0.00683132]","[ 0.05011836 -0.00377411 -0.0033495  ... -0.00796693  0.0466444
  0.02556992]",Kgato,AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearanc,0.27051818
"[ 0.6283429   1.384824   -0.21811798 ...  1.0285587   0.40048718
  0.8876201 ]","[-2.9654850e-05  2.0037763e-02  7.4313395e-02 ...  2.5184730e-02
  3.1324130e-02  5.0094392e-02]","I (2017) go ka phasaladiwa mo Kaseteng ya Puso gore baagi ba dire ditshwaelSeno se tsibogela boikuelo jwa Leano la Tlhabololo la Boset haba (NDP) jwa go rotloetsa boishimololedi, go tokafatsa tlhagiso, dipatlisiso tse di tseneletseng tsa kitso ka ga ikonomi le go tsaya dit hono botoka ka go leba dit hono tsa ditshwantshanyo le tsa dikgaisanPholisi ya IP ke sedirisiwa se se botlhokwa thata mo go rotloetseng boitshimololedi, phetisetso ya thekenoloji, dipatlisiso le tlhabololo, go itlhagisa ka mokgwa wa botaki, tshireletsego ya bareki, tlhabololo ya diintaseteri mmogo ka bogolo le, kgolo ya ikonom Kabinete e akgotse Sekwalwatlhomo sa Togamaano ya Dipalangwa tse di sa Kgotlheleng Tikologo gore se phasaladiwe gore baagi ba dire ditshwael Togamaano eno e tla nna e e botlhokwa mo go tlhagiseng pholisi mo lekaleng la dipalangwa mabapi le go fokotsa Semokong Sotlhe se se Tlhodiwang ke Naga (GHG).","Phase I (2017) for publication in the Government Gazette for public commentThis responds to the National Development Plan s call for greater emphasis on innovation, improved productivity, more intense pursuit of a knowledge economy, and better exploitation of comparative and competitive advantageThe IP Policy is an important policy instrument in promoting innovation, technology transfer, research and development, creative expression, consumer protection, industrial development and more broadly, economic growt Cabinet approved the Draft Green Transport Strategy to be published for public comment This strategy will form the cornerstone of policy development within the transport sector regarding the lowering of the GHG emission The aim of this strategy is to minimize the adverse impact of transport on the environment while addressing current and future transport demands based on sustainable development principleTransport systems form the backbone of South Africa s socio-economic activities by enabling the movement of people and good However, emissions from the transport sector account for 1 of the country s total greenhouse gas (GHG) emissions, with road transport being responsible for 9 of these GHG emission South Africa has pledged a GHG emissions reduction target of 34% by 2020 and 42% by 2026.",0.8453634
