nso,en,src_text,trg_text,Cosine_Score
"[ 0.7526941   0.07036115 -0.08030331 ...  0.9674113   0.6796416
  1.140843  ]","[ 0.01569027  0.02135887 -0.0001467  ...  0.03191914  0.02902014
  0.02883692]","Phethagat o ya mananeo a bohlokwa a mmu o Kabinete e amoget e go tsebagat a semmu o ga kgati o ya bo upa ya sengwalwa sa Dilaet i t a tlhabollo (2014) ka la 20 Lewedi 2015, seo se hlagi it ego tshedimo o ya moragorago ka ga seemo sa tlhabollo ya Afrika Borw Dilaet i t e di bopa kwe i o ye kaone ka ga seabe sa melaotshepet o ye e fapafapanego ya mmu o le masolo a kabo ya ditirelo ka ga tlhabollo ya nagDilaet i t e di t wet a pele gape ngangi ano ka ga ditlhohlo t eo naga ya rena e lebanego le t ona le go","Cabinet welcomed the launch of the seventh edition of the Development Indicators (2014) on 20 September 2015, which presented an update on the state of South Africa s developmen The indicators create a better understanding of the impact of various government policies and service-delivery initiatives on the country s developmenThe indicators also promote a debate on the challenges faced by our country and act as markers that help define the milestones in our journey of social chang They serve as an inspiration for us to work together to achieve our long and medium-term goals as articulated in the National Development Plan (NDP)",0.83833075
"[ 1.0472845  -0.05685263 -0.19203041 ...  0.405751    0.89112216
  1.2110806 ]","[ 0.03047893  0.0018251  -0.00032423 ...  0.04264108  0.02855131
  0.0040559 ]",oma bjalo ka diswai t eo di thu ago go hlalo a metheo ya leeto la rena la go feto a set hab Di,Mr T Takalani as the CEO of Sedibeng Wate,0.68840224
"[ 0.8572517  -0.22087657 -0.1844091  ...  0.36113182  0.41548193
  1.0770965 ]","[ 0.05214743 -0.00179076 -0.00022726 ...  0.02315714  0.00402648
  0.02566205]",oma bjalo ka tlhohlelet o ya gore re,Mr Pascal Moloi as the CEO of the Housing Development Agenc,0.61139727
"[ 0.7811452  -0.0583972   0.04423224 ...  0.64758414  0.8088615
  0.5486971 ]","[ 4.1503292e-03  1.7806937e-03 -7.2140690e-05 ...  3.4959394e-02
  3.6926121e-02  2.9865362e-02]",ome mmogo go fihlelela dinepo t a rena t a lebaka le letelele le la magareng ka ge go hlagi it we ka go Leanotlhabollo la Boset haba (NDP),"Association in the application process for the hosting of the Regional Internet Exchange Poin This contributes to regional integration and the building of a secure, reliable infrastructure network and services to meet the demands of the established information and knowledge societThis forges stronger partnership and cooperation between African entities and also positions South Africa as a global leader in the development, roll-out and use of Information and Communications Technology (ICT).",0.71501654
"[3.8738224e-01 2.9741279e-03 3.2164865e+00 ... 1.0815282e+00 1.2022270e+00
 1.7356348e+00]","[ 0.01400433 -0.00095204  0.05280073 ...  0.02906539  0.01801141
  0.03658883]","Nepo ya 2030 le ka go Tlhako ya Leano la Lebaka la Magaren Kabinete e amoget e go thwalwa ga bomaseterata ba 154 ba dilete ka dikgorotshekong t a bomaseterata t e di fapafapanego nageng ka bophar Se bohlokwa ke gore ba 90 ba bona ke basadi, bao ba emet ego 59% ya bomaseterata ka moka bao ba thwet weg Lebaka la gore ba 141 ba bomaseterata ke bathobaso gomme ba 13 ke makgowa le tla kaonafat a kudu pheto o ya maemo a merafe le a bong ka dikgorotshekong t a fasan Go thwalwa mo ga batho ba mo lebakeng la moragorago go latela go thwalwa ga bomaseterata ba dilete ba 57 ka la 2 Dibokwana 2015, gomme se se tli a palo ya bomaseterata bao ba thwet wego mo ngwageng wo go fihla go ba 211, e lego selo seo se sa kago sa dirwa mo mengwageng ye 21 ya temokrasi ya ren Kabinete e amoget e go bewa ga Afrika Borwa gareng ga dinaga t e tharo t a godimo ka go Lenaneo la Dipalopalo t a Ditekanyet o t e di Hlokago sephiri t a 2015, e lego kelo ya papet o ye e ikemego ya ditekanyet o t a go hloka sephiri lefaseng, t eo ka go t ona go kgathwago tema ebile le t homi o ya dit helete e hlokomedi i wag Se se laet a Afrika Borwa bjalo ka moetapele lefaseng ka bophara mabapi le go hloka sephiri ga ditekanyet","courts countrywid Of significance is that 90 of them are women, who represent 59 percent of all appointed candidate The fact that 141 of the magistrates are black and 13 are white will significantly improve the racial and gender transformation of the lower court The latest appointments follow the appointment of 57 regional magistrates on 2 February 2015, which brings the total of magistrates appointed this year to 211, which is unprecedented in our 21 years of democrac Cabinet welcomed the placement of South Africa among the top three in the 2015 Open Budget Index, which is the world s only independent, comparable measure of budget transparency, participation and oversigh This profiles South Africa as a global leader in budget transparenc Some of the reforms that the country implemented between 2010 and 2015 included a new framework for strategic plans and annual performance plans, and government s commitment to engage with civil-society organizations to ensure increased participation in the budget proces Cabinet welcomes the announcement that South Africa will take over as Lead Chair of the Open Government Partnership (OGP).",0.87025577
"[ 0.45650938  0.06244796 -0.0362166  ...  1.0150772   1.121492
  0.82972956]",[0.01012164 0.00024807 0.01785401 ... 0.02834662 0.04267276 0.06020846],"T e dingwe t a diphetogo t eo naga e di phethagadit ego magareng ga 2010 le 2015 di akaredit e tlhako ye mpsha ya togamaano le maano a phethagat o a ngwaga ka ngwaga, le boikgafo bja mmu o bja go reri ana le mekgatlo ya set haba sa badudi go netefat a gore go ba le go kgatha tema fao go oket egilego ka tshepedi ong ya ditekanyet","The UN Sustainable Development Summit from 25 to 27 September 2015 is being convened immediately prior to the UNGA for the adoption of the Post-2015 Development AgendThe new sustainable development agenda will serve as the launch pad for action by the international community and by national governments to promote shared prosperity and well-being for all over the next 15 year On 25 September 2015, His Holiness Pope Francis will address the UNGA, and the General Debate takes place from 28 September to 6 October 2015.",0.76644427
"[ 0.36173308 -0.07167417 -0.2320079  ...  0.7477282   1.3438675
  1.0739471 ]","[ 0.05402549  0.00028157 -0.00019474 ...  0.0130662   0.03283148
  0.03229519]",Kabinete e amogela tsebi o ya gore Afrika Borwa e tlo t ea maemo a Modulasetulo yo a Etilego pele Selekane sa Mmu o se se Hlokago sephiri (OGP).,Mr Mlamli Booi as the Chief Executive Officer (CEO) of Sentec,0.6981922
"[ 1.0685723   0.04718847 -0.20181675 ...  0.8298991   1.3855754
  0.94358647]","[ 0.00923655  0.00300988 -0.00016986 ...  0.03272044  0.03095791
  0.03177502]","OGP ke lesolo la dinaga t e nt i la go thea boikgafo bjo bo tiilego go t wa go mebu o go t wet a pele tlhokego ya sephiri, go maatlafat a badudi, go lwant ha bomenet a le go tsenya tiri ong ditheknolot i t e diswa go maatlafat a pu","The OGP is a multilateral initiative to secure concrete commitments from governments to promote transparency, empower citizens, fight corruption and harness new technologies to strengthen governanc South Africa, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom and the United States of America are the founding members of this initiativDuring its tenure as Lead Chair South Africa undertakes to raise the political profile of the OGP to ensure participation and accountability at the level of Heads of Stat South Africa will also focus on mainstreaming the OGP in the international multilateral agenda at the United Nations (UN) General Assembly (UNGA), the Group of 20 and other platforms Key Cabinet decisions",0.7563263
"[ 0.14926606 -0.3064838  -0.16560711 ...  1.1697439   1.1331954
  2.0086439 ]","[ 6.3361037e-03  5.1466055e-04 -5.2642794e-05 ...  4.2784702e-02
  4.4390481e-02  4.3353740e-02]","Afrika Borwa, Brazil, Indonesia, Mexico, Norway, Philippines, United Kingdom le United States of America ke maloko ao a hlomilego lesolo lMo nakong ya ge e","to establish the BMA, which will balance secure cross-border travel, trade facilitation and national security imperatives within the context of South Africa s regional, African and international obligation This single authority for border law enforcement provides the potential for more cost-effective services, enhanced security and better management of the border environment Upcoming events President Jacob Zuma will lead a South African delegation to the 70th UNGA in New York, United States under the theme:",0.6950834
"[ 0.4343369   0.28975102 -0.07253101 ...  1.1697103   0.9916597
  1.3715156 ]","[ 1.0977398e-02  1.2066758e-02 -6.3779757e-05 ...  8.7010702e-03
  3.0430665e-02  2.1859536e-02]","oma bjalo ka Modulasetulo yo a Etilego pele Afrika Borwa e tshephi a go hlatlo a maemo a sepolotiki a OGP go netefat a go kgatha tema le boikarabelo maemong a Dihlogo t a Dinag Afrika Borwa e tla nepi a gape go tsenya tiri ong ga OGP ka lenaneong la bodit habat haba la dinaga t e nt i ka go Kopanokgothekgothe (UNGA) ya Mokgatlo wa Dinagakopano (UN), Sehlopha sa ba 20 le ka difaleng t e dingwe Diphetho t e bohlokwa t a Kabinete Kabinete e thekga gore Afrika Borwa e be monggae wa Khonferentshe ya bobedi ya Commonwealth ka ga Me omo ya Bafsa ka Hlakola 2016, ka kgopelo go t wa go Bongwaledi bja Commonwealt Kgoro ya Peakanyo, Tlhokomedi i o le Tshekatsheko e tla diri ana le Bongwaledi bja Commonwealth, Yunibesithing ya Afrika Borwa le Setheotlhabollo sa Bafsa sa Boset haba go rulkaganya khonferentshe y Khonferentshe ye ke peelet o ka go tlhabollo ya set haba se se oket egago sa bafsa ba Afrika Bora, ebile e tla fa sefala sa go dira gore tlhabollo ya ba omi ba bafsa e be ya sephrofe enale le go ba t wet a pele bjalo ka baabi ba bohlokwa ba ditirelo go bafs Kabinete e dumelet e Ditlhahli t a Tiro ye Kaone ya Kgwebo go Dikhamphani t a Afrika Borwa t e di","The OTM is held annually as a focus month that is aimed at showcasing infrastructure projects with major socio-economic spin-offs in the modes of transport such as road, aviation, maritime, rail and public transpor Key projects will include the official opening of road infrastructure developments such as the R71 Moria Project (interchange safety improvement); Umgeni Interchange and the Denneysville Sasolburg Road in the Free State by the South African National Roads Agency Limited, in collaboration with provincial departments of roads and transporThe OTM will also be used to heighten the 365-Days Road Safety campaign, which is led by the department and implemented together with transport entities with a road safety mandate and private sector and non-profit organization The Road Traffic Management Corporation will introduce 24-hour working shifts for traffic officers to curb road carnage Government has also developed a qualification for traffic officers from National Qualifications Framework (NQF) 4 to NQF 6 in order to further professionalize the traffic fraternit The Road Accident Fund (RAF) will continue to provide post-crash care and related support to road-accident victims and affected families, and also reach out to communities through the RAF-on-the-road campaig",0.83525217
