nso,en,src_text,trg_text,Cosine_Score
"[ 1.768928   -0.09783008  0.09003262 ...  0.7823248   2.303441
  1.6675881 ]",[0.06562134 0.02170832 0.00030769 ... 0.02791539 0.05778698 0.05247657],"Kgwedi ya Basadi/Meketeko ya Let at i la Basadi la Boset haba Kabinete e amogela dithulaganyo t a meketeko ya Let at i la Basadi la Boset haba le ditiragalo ka moka t e di rulagant wego ka kgwedi ya Phato ka mok Mopresidente Jacob Zuma o tla eta pele mokete wa boset haba wo tlago swarwa ka Lepatlelong la Kgo i Zwelithini, ka Umlazi, KwaZulu Natal, ka la 9 Phato 2014 ka fase ga morero wa:","Women s Month/ National Women s Day celebrations Cabinet welcomes plans for the national Women's Day celebrations and all activities planned throughout the month of Augus President Jacob Zuma will lead the national event to be held at King Zwelithini Stadium, in Umlazi, KwaZulu-Natal, on 9 August 2014 under the theme:",0.87746036
[0.64602196 0.02343573 0.24655049 ... 1.1822615  1.2452645  1.7403796 ],[0.02122486 0.00179805 0.01130002 ... 0.01281637 0.02817914 0.03575265],"Re keteka Mengwaga ye 60 ya Segopot o sa T hata ya Basadi le Mengwaga ye 20 ya Tokologo: mmogo re t wet a pele Afrika Borwa ye e hlokago kgethologanyo ya semorafe le kgethologanyo ya bon Bjalo ka karolo ya meketeko ya kgwedi ya basadi, mmu o o tla swara ditiragalo t e mmalwa go hlompha basadi ka mafapheng ao a fapanego le go bont ha dikatlego t e re di fihlelet ego bjalo ka nag T e dingwe t a ditiragalo t e di rulagant wego di akaret a Difoka t a Basadi ka Lefapheng la Kago (ka la 14 Phato), Difoka t a Basadi ka Lefapheng la Mahlale (ka la 15 Phato), Difoka t a Mosadi wa Molemi wa Ngwaga (ka la 22 Phato) le Difoka t a Basadi ka Lefapheng la Meetse (ka la 29 Phato).Bjalo ka karolo ya meketeko ye, Tona ya Kgoro ya Bodulo bja Batho gammogo le Balekgotlaphethi i ba Diprofense (MINMEC) ka kopanong ye e kgethegilego ye e swerwego ka la 4 Mosegamanye 2014, ba dumelet e lenaneo la go aba dintlo t e 1 956 ka go ye nngwe le ye nngwe ya diprofense t e senyan Lenaneo le le hlompha basadi bao ba ilego ba gwantela meagong ya Union Buildings ba ipelaet a kgahlanong le melao ya dipasa ka 1956.Go tsebagat a semmu o ga mathomo ga lenaneo le go swaret we ka Lekhei eneng la Ratanda, ka Masepaleng wa Selegae wa Lesedi ka Gauteng ka la 04 Phato 2014.","Celebrating the 60th Anniversary of the Women s Charter and 20 Years of Freedom: together moving non-racial and non-sexist South Africa forward .As part of the celebrations of women s month, government will host several events to profile women in different sectors and showcase the achievements we have made as a countr Some of the events planned include the Women Awards in Construction, 14 August, Women in Science Awards, 15 August, Female Farmer of the Year Awards, 22 August and Women in Water Awards, 29 AugusAs part of the celebrations, the Minister of Human Settlements together with the provincial MEC s in the special meeting (MINMEC) held on 4 July 2014, approved a programme to deliver 1 956 houses in each of the nine province The programme pays tribute to women who marched to the Union Buildings protesting against the pass laws in 1956.The first launch of this programme took place at Ratanda Township, Lesedi Local Municipality in Gauteng on the 4 August 2014.",0.90253735
[0.69529694 0.11687787 0.34277683 ... 1.0327021  0.87498474 1.4056098 ],[0.01458809 0.00713702 0.00172493 ... 0.02589505 0.02384326 0.01691375],"Palomoka ya dintlo t e 17 604 di tlo agwa ke basadi gomme baholegi e tlo ba basadi, bat ofadi le malapa ao a hlokomet wego ke bana go ya ka ge go bolet we ke Tona ya Kgoro ya Bodulo bja Batho Lindiwe Sisulu ka nakong ya ge a efa polelo ya ditekanyet o ye e sa t wago go fet Kabinete e ipilet a go maAfrika Borwa ka moka go thekga le go kgatha tema ka mananeong le ka ditiragalong t a Kgwedi ya Basadi kgwedi ka moka go netefat a gore diphihlelelo t a basadi di a ketekw Lenaneo la Boset haba la Kgwedi ya Basadi le gokelet we ka fase Phethagat o ya Mananeo a BohlokwaKabinete e a amogela le go leboga kgatelopele ye e dirilwego ka phethagat ong ya mananeo a bohlokwa a mmu o e lego seo se laet ago boikgafo bja rena bja go t wet a pele Afrika Borw Go bulwa ga Lefelo la go Tso olo a Dikoloyana la Transnet la go ja R30 milione ka De Aar, ka Kapa Leboa go tla thu a ekonomi ya tikologo le go kaonafat a maemo a bophelo a dit haba t a fa Me omo ya thwii ye e fetago ye 100 e","A total of 17 604 houses will be built by women and the beneficiaries will be women, the elderly and child headed households as stipulated by Human Settlements Minister Lindiwe Sisulu during her recent budget speec Cabinet calls on all South Africans to support and participate in the Women s Month programmes and activities throughout the month to ensure that women achievements are celebrate The National Women s Month Programme is attached Key programme implementationCabinet welcomes and appreciates the progress on implementation of key government programmes which reflect our commitment to moving South Africa forwar The opening of the R30-million Transnet Wagons Refurbishing Facility at De Aar, in the Northern Cape will boost the local economy and improve the living conditions of communitie More than 100 direct jobs have already been created and a further 300 jobs are expecte The Wagons Refurbishing Facility is part of Transnet s R300 billion infrastructure plan to revamp and modernise the country s rail, pipeline and ports network which will create 588 000 new job Young people in the area will also benefit from the development of a Youth Multi-Purpose Precinc This project forms part of a number of government infrastructure projects coordinated through the Presidential Infrastructure Coordinating Committe As part of government s drive to expand the capabilities of the South African manufacturing industry, to increase the country s industrial base and create the much needed jobs, an R80 million facility was launched in Epping Cape Tow This 120 MW solar PV module production facility was officially launched on 6 August 2014 by Jinko Solar, a Chinese multinational compan This is part of the roll-out of the South African Renewable Energy Independent Power Producers Programme (REIPPP).",0.8714358
"[ 1.0103803  -0.09938253  0.40847245 ...  0.5612522   1.3884592
  1.0929708 ]","[ 0.01390723  0.00799238 -0.00030306 ...  0.04790487  0.05043935
  0.06173236]","et e e hlomilwe gomme me omo ye mengwe ye 300 e emet w Lefelo la go Tso olo a Dikoloyana ke karolo ya leano la kago ya mananeokgoparara la Transnet la R300 bilione go tso olo a le go mpshafat a dinyalelano t a diporo, t a diphaepe le t a maemakepe ka mo nageng leo le tlago hloma me omo e meswa ye 588 000.","The amended Act promotes transformation, fairer labour practices and protects against unfair discriminatio It further strengthens implementation and enforcement mechanisms by, for example increasing fines for non-complianc Cabinet calls on employers to comply with the provisions of the Act and work with government to transform the workplac Furthermore, the Department of Labour is conducting public road shows to educate the public about employment equity and its impac Cabinet congratulates Team South Africa on its outstanding performance during the Commonwealth Games in Glasgow, Scotland which won them 13 gold, 10 silver and 17 bronze medal South Africa achieved 7th place in the medal rankings and was the best performing African countr Cabinet calls on South Africans to honour and celebrate the achievements of our South African athletes on Friday, 8 August 2014, when open buses will be carrying the athletes from Olympic House in Johannesburg at 11h03.",0.7242677
"[ 0.7934769  -0.0609934   0.08534112 ...  0.5715679   0.79469496
  0.8868229 ]",[0.01103816 0.00353512 0.02211934 ... 0.02868632 0.00099085 0.02637637],Bafsa ka lefelong leo le bona ba tla holega ka go agweng ga Lefelo la Bafsa la Ditiragalo t e Nt,compliance with the Mining CharteThe Centre for Public Service innovation will hold its 8th Public Sector Innovation,0.6494583
"[ 0.39479053  0.23845546 -0.113333   ...  0.6327625   0.9109821
  1.6682795 ]",[0.00233698 0.00623337 0.02200079 ... 0.02902537 0.01396507 0.03008709],"Prot eke ye e bopa karolo ya diprot eke t e mmalwa t a mmu o t a mananeokgoparara t eo di kgokaganywago ke Khomi ene ya Kantoro ya Mopresidente ya Kgokaganyo ya Mananeokgoparar Bjalo ka karolo ya lesolo la mmu o la go oket a bokgoni bja intasteri ya t welet o ya Afrika Borwa, go oket a motheo wa diintasteri wa ka nageng le go hloma me omo ye e nyakegago kudu, lefelo la go ja R80 milione le tsebagadit we semmu o ka Epping ka Motsekap Lefelo le la t welet o ya maatla a let at i a modiro wa Photovoltaic (PV) la Dimekawate t e 120 le tsebagadit we semmu o ka la 06 Phato 2014 ke Jinko Solar, khamphani ya China ya dinaga ka bont","The facility is expected to produce 1 300 solar panels per day, with an expected R600 million turnover per yea Since the inception of this programme, Jinko Solar has deployed over 300MW of solar PV panels, reaching approximately 30% market sharThe plant, which is the newest and most modern of its type on the continent, is expected to produce 120 Megawatts by the end of the yea This is part of government s drive to expand the capabilities of the South African manufacturing industry, to increase the country s industrial base and create the much needed jobs in Eppin The Green Economy has been identified as a key focus area in the Industrial Policy Action Plan and provides significant opportunities for job creation, localisation and economic growt Cabinet is pleased with the launch of the Renewable Energy Centre of Excellence in Upington, Northern Cape which represents another initiative to move South Africa forwar The centre is the result of strong collaboration among academia, the private sector, and government in the area of renewable energ The centre will support research, development and innovation in the energy sector, informing and influencing policy decisions and supporting human capital developmen This will contribute significantly towards expanding the Green Economy, and transforming the skills profile of the province and regio Renewable energy presents numerous exciting investment prospects, including massive job creation opportunities Cabinet welcomes the launch of the Hydrogen Fuel Cells (HFC) technology electrification project on 5 August 2014 which is the culmination of robust and productive deliberations between government and the Anglo-Ballard partnershi This project to derive power from fuel cell technology is the world's first fuel cell mini-grid electrification field tria Of particular interest is the pivotal role of the development and deployment of this technology in localisation of the energy value chain specifically the use of fuel cell technology as an alternative generation technolog This project will deepen industrialisation of South Africa s economy and enable us to reduce the carbon intensity of its economy and contribute significantly to employment creation Key Cabinet decisions Cabinet approved South Africa s initial transport sector offer under the Southern African Development Community (SADC) Trade in Services Negotiation This sector is critical to South Africa s growth and job creation prospects, both as an intermediate input to merchandise trade and as a tradable service in its own righ Intra-regional integration of transport services can generate commercially valuable market opportunities for South African service suppliers as well as investment across the transport sectors in the regio As income is generated by exporting services within value chains, South African companies could obtain commercial benefits and simultaneously contribute to the development of the regional transport secto Cabinet was briefed on the outcomes of the 2013 rhino census conducted in the Kruger National Park and approved the recommended strategic interventions to secure the rhino populatio The Minister of Environmental Affairs will at a later stage conduct a separate media briefing on this matte Cabinet approved the new Zimbabwean Dispensation proces The Minster of Home Affairs will conduct a separate media briefing to announce details of this proces Cabinet approved that a full review be undertaken of Provincial Development Finance Institutions (PDFIs) based on the findings and recommendations from a desktop review, by National Treasury to assess current financial status and development effectivenes The full-scale review of the PDFIs will assist to ensure their mandates are coordinated and effective in support of Government s social and economic policy objectives and also ensuring efficient allocation and use of Government resource Cabinet welcomed the progress on the Turnaround Strategy to rebuild the Department of Public Works and the Close-out Report of the Stabilisation Phas Cabinet is satisfied with progress recorded in turning around the departmen The Minister of Public Works will conduct a separate media briefing to explain the details of this report Cabinet s position on current issues Cabinet welcomes the amended Employment Equity Act which came into force on 1 August 2014.",0.79803073
"[ 1.0804762  -0.27046406  0.12709942 ...  0.7473312   0.80254877
  0.7862302 ]","[ 0.02270272 -0.00043777 -0.00114769 ...  0.03818946  0.03080607
  0.04284111]",Ye ke karolo ya kabo ya Lenaneo la Afrika Borwa la T welet o ya Mohlagase wa go Mpshafat ega wa Bat welet i ba Mohlagase bao ba Ikemego (REIPPP).,"Through the National Disaster Management, government is attending to the affected communitiesUpcoming eventsPresident Jacob Zuma will attend the 34th Ordinary Summit of Southern African",0.7029294
"[ 0.91148764 -0.20211007  0.01519975 ...  0.5862224   0.7748178
  1.5522969 ]","[ 0.04348922 -0.00054358 -0.00016782 ...  0.02544877  0.02909994
  0.0425153 ]","Lefelo le go emet we gore le tla t welet a diphanele t e 1 300 t a mohlagase wa let at i, la ba le t welet o ye e emet wego ya letseno ye e","Cabinet also congratulates the national cricket team (Proteas) under the leadership of Test Captain Hashim Amla for winning the Test series in Sri Lanka and regaining the number one International Cricket Council World Test rankin Cabinet congratulates Zolani ""Last Born"" Tete for winning the International Boxing Federation (IBF) junior bantamweight title in Japa Cabinet sends condolences to the family and friends of the man who lost his life as a result of the earthquake on Tuesday and wishes a speedy recovery to those who were injure",0.6949607
"[ 0.40974453 -0.00172693  1.193639   ...  1.0125924   0.91362363
  0.98754096]","[ 0.05358168 -0.00215524  0.0064766  ...  0.00957944  0.04073102
  0.03818128]","i int wego ya R600 milione ka ngwag Go tloga mola lenaneo le le thomi wago, Jinko Solar e tsent e diphanele t a disola t a PV t a boleng bja go feta Dimekawate t e 300, t a fihlelela kabelano ya ka mmarakeng ye e ka bago 30%.Polante ye, yeo e lego ye mpshampsha ebile e lego ya sebjalebjale ya mohuta wa yona e nno i ka khonthinenteng, go emet we gore e tla t welet a Dimekawate t e 120 ge ngwaga o fel Ye ke karolo ya lesolo la mmu o la go oket a bokgoni bja intasteri ya t welet o ya Afrika Borwa bja go oket a motheo wa diintasteri ka Afrika Borwa le go hloma me omo ye e nyakegago kudu ka Eppin Ekonomi ya mabapi le Tikologo e bonwe bjalo ka lefapha le bohlokwa la nepi o ka go Leanotiro la Melaotshepet o ya Diintasteri ebile e fa dibaka t e bohlokwa t a go hloma me omo, t a t welet o ya ka nageng le kgolo ya ekonom Kabinete e thabet e go tsebagat wa semmu o ga Lefelo la Bokgoni la Mohlagase wa go Mpshafat ega ka Upington, ka Kapa Leboa leo le emet ego boithomelo bjo bongwe bja go t wet a pele Afrika Borw Lefelo le le bile gona ka lebaka la tiri ano e maatla magareng ga dirutegi, lefapha la phraebete, le mmu o ka lefapheng la mohlagase wa go mpshafat eg Lefelo le le tla thekga dinyaki i o, tlhabollo le boithomelo ka lefapheng la enet i, la sedimo a le go huet a go t ewa ga diphetho ka ga melaotshepet o le go thekga tlhabollo ya letlotlo la bath Se se tla ba le seabe kudu ka go oket eng ga Ekonomi ya mabapi le Tikologo, le go feto a seemo sa bokgoni ka profenseng le ka seleteng se Mohlagase wa go mpshafat ega o aba dibaka t e mmalwa t e di kgahli ago t a peelet o, go akaret wa dibaka t a tlhomo ya me omo ye ment",Strategy and Regional Agricultural PolicThe inaugural Mining Lekgotla will be held on 13 and 14 August 2014 at Gallagher,0.6476342
[1.4677455  0.8168589  0.0544049  ... 0.86829525 1.228999   0.6672641 ],"[ 0.00785067 -0.00054758 -0.00189978 ...  0.02432729  0.00567264
  0.01550102]",Kabinete e amogela go tsebagat wa semmu o ga prot eke ya go tsenya mohlagase wa theknolot i ya Disele t a Dibe wa t a Haetrot ene (HFC) ka la 5 Phato 2014 e dirilwego ka lebaka la ditheri ano t e kgolo t e di tsenelet ego t e bohlokwa magareng ga mmu o le selekane sa Anglo-Ballar Prot eke ye ya go fehla mohlagase ka theknolot i ya sele ya dibe wa ke teko ya mathomo ya lefaseng ka bophara ya go tsenya mohlagase wa theknolot i ya sele ya dibe wa makaleng a mannyan Se se kgahli ago kudu ke tema e bohlokwa ye e kgathwago ke tlhabollo le go tsenya tiri ong ga theknolot i ye ka go abeng ga mananeo a enet i ka gare ga naga kudukudu ka go,Innovative State Machinery for Maximised Service Delivery Impact .,0.60185343
