nso,en,src_text,trg_text,Cosine_Score
"[ 0.7950274  -0.13315748  0.12234757 ...  0.4237747   0.61763054
  2.071522  ]","[ 0.00822344 -0.00149791  0.00298979 ...  0.01571052  0.00621536
  0.03517486]","Kabinete e kopane ka Laboraro, 25 Moranang 2018, ka Tuynhuys, Motsekapa Merero seemong sa bjale1.","Cabinet met on Wednesday, 25 April 2018, at Tuynhuys, Cape Town Issues in the environment1.",0.8795374
"[ 0.66365844  0.02698663 -0.29136637 ...  0.90139085  1.4018991
  1.2477629 ]","[ 0.03660146  0.01745644 -0.00017518 ...  0.02205716  0.03647794
  0.01125568]","Dipoloko t a babotegi le bomahlwaadibona Kabinete e leboga batho ka moka lefaseng ka bophara, kudukudu maAfrika Borwa, ka magato a bona a borutho le a lerato morago ga go kwa lehu la mogalegadi Mama Winnie Madikizela-Mandela, lehu la mmotegi wa Tokologo Ngaka Zola Skweyiya le lehu la mosepedi i wa yunione ya ba omi Archie Sibek Babotegi ba rena ba ikgafile ka maphelo a bona torong ya Afrika Borwa ye kaone ebile banna le basadi ba naga ye ba hwet a tlhohlelet o go t wa diphenkgi anong t a bona t a tokolog Kabinete le yona e tla ba le Mopresidente Cyril Ramaphosa go laet a tlhompho ya yona go diplomate wa Mahlwaaadibona, Motseta George Nene, yo a hlanket ego Afrika Borwa ka mokgwa wa moswanano i le ka boikgafo ka dinakong t a gagwe ge a be a t habi edit we dinageng t a ka ntle go loki et a selete sa rena le kontinente ye go","Professor Sibongile Muthwa and Dr Geraldine Fraser-Moleketi on their recent inauguration as vice-chancellor and chancellor respectively of the Nelson Mandela University Team South Africa for winning three awards at the 10th Global Entrepreneurship Congress in Istanbul, Turkey in April 2018, in recognition for the country s commitment and dedication to advancing SMME The Department of Small Business Development with its partner, 22 on Sloane, Africa s largest start-up campus, won the Global Entrepreneurship Country of the Year Awar Team South Africa also won the Brand Champions and Research Champions Award, which recognises Global Entrepreneurship Network countries from around the worl AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearance Deputy Minister Mondli Gungubele as Chairperson of the Board of the Presidential Investment Corporation SOC Limited Ms Thandaza Zenobia Lungile Shandu as Deputy Director-General: Institutional Support and Coordination in the Department of Cooperative Governance and Traditional AffairEnquiries:Ms Phumla Williams",0.85543925
"[ 1.0249326  -0.50701636 -0.17323901 ...  0.85605913  1.1782022
  0.75984603]","[ 0.01468971 -0.00030149 -0.00020549 ...  0.03267266  0.03706077
  0.03081792]",irelet a tokologo ya Afrika Borwa Megwanto ya Leboa Bodikela Kabinete e,"which was developed by the Cape Peninsula University of Technology (CPUT) and the French South African Institute of Technology, and managed by the South African National Space Agency",0.656879
[0.4929323  0.13035376 0.09954603 ... 1.181126   0.7486013  0.34547737],"[ 0.01862664  0.00111568 -0.00021794 ...  0.01362887  0.01670354
  0.02344057]","oga ogile seemo sa go fetogafetoga seo se hlagilego gola Leboa Bodikela, seo se amilego palo ye bonagalago ya ditirelo, kudukudu ditirelo t a maphel Bjalo ka mmu o wo o nago le tlhokomelo, Kabinete e dumelet e magatotharolo a mabedi a semeetseng go bu et a taolo sekeng le boitsetsepelo lefelong l Kabinete e dumelet e boipilet o bja Karolo 100(1)(b) ya Molaotheo wa Rephabliki ya Afrika Borwa wa 1996 go rarolla masetlapelo ao a lego molaleng, kudukudu ka lefapheng la t a maphel Morerokgolo wa magatotharollo a ke:go bu et a potego le boitshepho sekeng magareng ga ba omi le mmu o;go thu a profense go kaonafat a dipeakanyo t a yona le mabokgoni go ya maemong a mafsa a tlwaelo;go netefat a kobamelo ya tlhako ya mmu o ya semolao le ya taolo;go tii elet a tikologo ya ba omi, go bu et a sekeng kabo ya ditirelo yeo e swarelelago, go netefat a t hirelet ego ya ba omi le go kaonafat a taolo ya dit helet Kabinete le yona e laet e sehlophat homo sa Ditona go etela profense ya Leboa Bodikela go hwet a nnete bathon Ba letet we go tli a pego mo dibekeng t e pedi t eo di tlag Pego yeo e tla thu a go hwet a magatotharollo a goya pele ao a ka nyakegag Sehlophat homo se se arogant we ka Ditona t a Kgoro ya Borulaganyi, Tlhokomelo le Tekolo (kgoro ye e bidit ego pit o); Kgoro ya Maphelo; Kgoro ya Dit helete; Kgoro ya Tiri ano ya Makala a Pu o le Merero ya Set o, gotee le Sehlopha sa Ditona t a Kgoro ya Toka, Thibelo ya Bosenyi le T hirelet","Mama Winnie Madikizela-Mandela, Struggle stalwart Dr Zola Skweyiya and trade unionist Archie Sibek Our stalwarts dedicated their lives to the dream of a better South Africa and our countrymen and women are drawing inspiration from their struggle Cabinet also joins President Cyril Ramaphosa in paying tribute to the late Veteran diplomat, Ambassador George Nene, who served South Africa with distinction and dedication during his period in exile in mobilising our region and continent to secure the liberation of South Africa North West protests Cabinet deliberated on the unstable situation that has unfolded in North West, which has affected a number of services, particularly health service As a caring government, Cabinet has approved two immediate interventions to restore order and stability in the are Cabinet approved the invoking of Section 100(1)(b) of the Constitution of the Republic of South Africa of 1996 to address the apparent crisis, particularly in the health secto The main objective of this intervention will be to:restore trust and confidence between labour and government;assist the province to upgrade its systems and capabilities to a new normality;ensure compliance with the legislative and regulatory framework of government;stabilise the labour environment, restore sustainable service delivery, ensure security of staff and improve financial managemen Cabinet also mandated a task team of Ministers to visit North West to establish the facts on the groun They are expected to submit a report in the next two week The report back will assist in determining any further interventions that may still be require",0.8586066
"[ 0.63721704  0.15722984 -0.27792546 ...  0.5915042   0.61847734
  1.0909507 ]","[ 0.01945861  0.04967417 -0.00016009 ...  0.03647697  0.01335153
  0.02306263]","Mola Kabinete e le gare e lemoga dipelaelo t eo di hlagi it wego ke set haba, Kabinete e kgalema ka bogale ditiragalo t a dikgaruru, go ipha dilo ka kgang le tshenyo ya thoto yeo e bego e tsamai ana le megwanto mo mafelong ao a it ego a profense Ditheri ano t a meputso t a lefapha la bohleKabinete e sedimo it we ka ditheri ano t a meputso t a Ditirelo t a Set hab Kabinete e dirile boipilet o go Kgoro ya Tirelo le Taolo ya Set haba gotee le komiti yeo e fanago ka ditaelo go","The Task Team comprises the Ministers of Planning, Monitoring and Evaluation (Convener); Health; Finance; Cooperative Governance and Traditional Affairs, as well as the Justice, Crime Prevention and Security Cluster of Minister Whilst noting the concerns that were raised by communities, Cabinet strongly condemns the acts of violence, looting and destruction of property that accompanied protests in some areas of the province Public sector wage negotiationsCabinet was briefed on the current Public Service wage negotiation Cabinet urged the Department of Public Service and Administration together with",0.8403782
"[ 0.6765617   0.05445148 -0.05112596 ...  1.0161413   1.3786225
  1.3079015 ]","[ 0.00189749  0.01577166 -0.0002258  ...  0.01214394  0.01703452
  0.03401697]",oma go feta tekano go rarolla tlabego ye lego gona ditheri anong t a meputso Megwanto ya dipese Kabinete e dira boipilet o go bakgathatema ka moka lefapheng la dinamelwa t a bohle go dira gore mogwanto wa dipese wa boset haba o fihle mafelelong ka potlak Re dira boipilet o bathong ka moka go boela ditheri anong gore ba kgone go fihlelela kwano yeo e kgotsofat ago bakgathatema ka moka mo nageng Dikgaruru Lepatlelong la Moses Mabhida,"the mandating committee to work expeditiously to resolve the impasse on the wage negotiations Bus strike Cabinet calls on all stakeholders in the public transport sector to bring a speedy end to the national bus strik We urge all parties to return to the negotiation table so as to reach an agreement that is in the best interest of all parties and the country Violence at Moses Mabhida Stadium Cabinet condemns the senseless violence and malicious damage to property by soccer fans following a pitch invasion at Durban s Moses Mabhida Stadium during a Premier Soccer League game at the weeken Law-enforcement agencies are urged to ensure that all those involved in hooliganism and acts of violence at the match are held responsible for their action Cabinet calls for a swift investigation and the implementation of stricter security measures to ensure the safety of spectators and official It urges all role players to cooperate with investigations to prevent future occurrences Community radio stations Cabinet welcomes the agreement reached to reconnect 15 community radio stations that were suspended by Sentech for non-payment of signal distribution fees, while more sustainable solutions are being sough The agreement was reached after government met with Sentech, the National Community Radio Forum, the Media Development and Diversity Agency and the Independent Communications Authority of South Afric The community radio sector is a critical communication platform that gives our people access to information and which serves as a means to creating an informed citizenr All parties have agreed to convene soon to come up with a long-lasting solution that will result in the sustainability of these stations Commonwealth Heads of Government Meeting Cabinet welcomes the adoption of the Programme of Action for the Commonwealth for the next two year President Ramaphosa led a South African Delegation to the Commonwealth Heads of Government Meeting (CHOGM 2018) under the theme:",0.7848032
"[ 1.2412033   0.73103356 -0.23502578 ...  0.6713214   1.0667583
  2.0057023 ]","[ 0.01505793  0.00587284 -0.00024723 ...  0.02601425  0.03822487
  0.0369101 ]",Kabinete e kgalema ka bogale dikgaruru t a go se hlamatsege le tshenyo ya ka boomo ya thoto ka balatedi ba kgwele ya maoto morago ga go,"Cabinet also expressed its heartfelt sympathy to the families, friends and colleagues of the six miners who were burnt to death when the bus taking them to work was set alight by a petrol bomb thrown by unknown attackerCabinet called on community members to assist the police in their quest to swiftly crack this cas MessagesCabinet congratulates:1.",0.6887224
"[ 0.767153    0.35799366 -0.19871382 ...  0.7888292   0.6450901
  1.0452002 ]","[ 1.2723617e-02 -6.9829730e-05 -9.2941882e-06 ...  3.3829149e-02
  2.5486149e-02  3.3335347e-02]",wahlela ka lebaleng Lepatlelong la Moses Mabhida nakong ya papadi ya Premier Soccer League mafelelong a bek Dikemedi t a phethagat o ya molao di hlohlelet wa go netefat a gore batho ka moka bao ba amegago bohodung le ditiragalong t a dikgaruru papading ye ba ikarabele ka t eo ba di dirileg Kabinete e dira boipilet o bja dinyaki i o t a ka pejana le phethagat o ya magato ao a nanogilego a t hirelet o go netefat a polokego ya babogedi le bahlanked Kabinete e dira boipilet o go bakgathatema ka go,"It addresses key areas relating to indoor public areas, display of tobacco products at point of sale, use of electronic devices and the introduction of plain packaging of tobacco products Cabinet approved for the publication of the Integrated Framework Bill of 2018 to be published in the Government Gazette for public comment The Bill seeks to achieve coordinated and integrated planning across all spheres of government, which are mutually reinforcing and work cohesively to promote more effective implementation of the National Development Plan (NDP).Institutionalising planning is in line with the NDP and seeks to give effect to the commitment in the Medium Term Strategic Framework 2014-2019 to establish mechanisms and capacity within the State to undertake long-term development plannin It will promote a more coordinated and responsive State that would be more effective in promoting the structural changes required for inclusive growth, and for developing the country s human resource base and a stronger democrac Upcoming events 1.",0.79436046
"[ 0.42535573 -0.11277787 -0.12054658 ...  0.8750487   0.24191599
  1.7134411 ]","[-0.0002375   0.00374167  0.00084617 ...  0.03376942  0.03716655
  0.0759122 ]",omi ana le dinyaki i o go efoga ditiragalo t a mohuta wo kamoso,"The framework provides for accountability and efficiency in the achievement of the NYP 2020 objective The policy aims to improve performance and enhance service delivery, particularly to the programmes of the youth Cabinet approved the hosting of the Annual Africa Month Programme for May 2018 under the theme:",0.5873267
"[ 0.6360333   0.11125319 -0.12613912 ...  1.0570076   1.3104417
  0.88420373]","[ 1.9603029e-02  1.9547857e-02 -5.0344024e-05 ...  1.6103468e-03
  5.2003250e-02  2.7930168e-02]","Ditei ene t a seyalemoya t a set haba Kabinete e amogela kwano yeo e fihlelet wego ya go hlomeset a ditei ene t e 15 t a seyalemoya t a set haba t eo di bego di fegilwe ke Sentech ka baka la go se lefele ditefelo t a phatlalat o ya maphoto a kga o, mola ditharollo t eo di swarelelago di le gare di lebelet w Kwano ye e fihlelet we morago ga gore mmu o o kopane le Sentech, Foramo ya Boset haba ya Diyalemoya t a Set haba, Lekala la Phapano le Tlhabollo ya Boga i (MDDA) le Bolaodi bjo bo Ikemet ego bja Dikgokagano t a Afrika Borwa (Icasa).",was funded by the Department of Science and Technolog It is the second nanosatellite to be developed at the CPUTThe cube satellite has been sent to India for launching into spac It will help gather data to unlock economic growth in the oceans econom The nanosatellite will assist in addressing the needs of the Operation Phakisa Oceans Economy programme and also help track marine activity along South Africa s coast and proactively detect forest fire,0.8074354
