nso,en,src_text,trg_text,Cosine_Score
"[ 1.1041052  -0.16450669 -0.01480931 ...  0.4660706   0.6956324
  1.4853703 ]",[0.03372424 0.00174088 0.00860373 ... 0.02799976 0.05513751 0.02948971],Kabinete e kopane ka kopanong ya yona ya mafelelo ya 2017 ka Union Buildings ka Pretori Dipheto t a Kabinete1.,"and circulation coin series to be issued in 2018.The coin designs, with their proclamations, will be printed in the Government Gazette: 2018 2oz, 22-carat gold Krugerrand;2018 24-carat gold Natura coin series (Rise of the dinosaurs",0.66788155
"[ 0.67154956  0.17408529 -0.10547029 ...  0.6306375   1.0232977
  1.0684769 ]","[ 0.01087041  0.00584459 -0.00012778 ...  0.04117208  0.02597933
  0.02384419]","Kabinete e dumelet e Leano la Boset haba la Lekala la t a Boeti (NTSS) la 2016-2026 gore le tsenywe titi on NTSS e theilwe go dikokwane t e hlano t a togamaano, e lego kwalakwat o, go nolofat a phihlelelo ye bonolo go baeti, go maatlafat a maitemogelo a baeng, taolo ya mafelo a boeti le dikholego t e di akaret ago mang le manSengwalwa ka botlalo se hwet agala wepsaeteng ya Kgoro ya Boeti ya: wwtourisgoza2.","Cabinet convened for its last 2017 meeting at the Union Buildings in Pretori Cabinet DecisionsCabinet approved the National Tourism Sector Strategy (NTSS) 2016-2026 for implementatio The NTSS is anchored on five strategic pillars, namely marketing, facilitation of ease of access for tourists, enhance visitor experience, destination management and broad-based benefit The full document is available on the Department of Tourism s website: wwtourisgozCabinet approved the framework for the establishment of a National Broadband Network Compan It will be formed out of the merger of Sentech and Broadband Infrac This will facilitate the roll-out of the interdependent elements in a coordinated manner and create a national broadband champioCabinet approved the First Annual Progress Report on Implementation of the White Paper on the Rights of Persons with Disabilities (WPRPD).",0.84792894
"[ 0.86313635  0.39304838 -0.25669527 ...  0.9993982   0.7762925
  1.7697108 ]","[ 0.01474291 -0.00158781  0.0444677  ...  0.03112271  0.01358059
  0.01862939]",Kabinete e dumelet e tlhako ya go hlongwa ga Khamphani ya Boset haba ya Netweke ya Protepent E tla hlongwa ka morago ga go kopanywa ga Sentech le Broadband Infrac Se se tla nolofat a go tsenywa tiri ong ga dikarolo t e di amanago ka mokgwa wo o kgokagant wego le go hloma khamphani ya boset haba ye e etilego pele ka t a diprotepente Kabinete e dumelet e Pego ya Mathomo ya Kgatelopele ya Ngwaga ka Ngwaga ka ga go Tsenywa tiri ong ga Sengwalwa seo se Sekasekwago ka ga Ditokelo t a Batho ba Bagolofadi (WPRPD).,"From 1 March, National Treasury, supported by the Department of Public Service and Administration (DPSA), will monitor all new registrations on the online Central Supplier Database against the Persal SysteCabinet approved the New Performance Management and Development System for Heads of Department, which accurately reflects the link between individual and organisational performanc It comes into effect on 1 April 2018.Cabinet approved the introduction and implementation of the Public Service Graduate Recruitment Scheme Framewor This forms part of the development programme within the Public Service to attract talented graduates into the Public ServicThe framework includes earmarking a percentage of each department s vacant posts for the recruitment of graduates in scarce occupation The Minister of Public Service and Administration will also align this framework to the Youth Employment Service ProgrammCabinet approved for the publication of the following Notices in the Government Gazette relating to the Rationalisation of Courts Jurisdiction, which aims to increase access to justice for previously marginalised and under-serviced rural village",0.7888603
"[ 0.55730915  0.10916437 -0.03570554 ...  1.3540975   0.82636297
  2.3367162 ]",[0.01153951 0.03220819 0.00014117 ... 0.03913446 0.010395   0.04904792],"Pego ye e akaret a lebaka la nako go tloga ka la 1 Pherekgong go fihla ka la 31 Manthole 2016.Pego ye e fana ka tshekatsheko ya maemo a godimo ya ka fao dikgoro t a mmu o di thomilego go diri a ditaelo t a melaotshepedi o ya WPRPD ka go dipeakanyo t a t ona, ka ditekanyet ong, le ka kabong ya ditirelo le ka mananeong a go fa dipego Kabinete e dumelet e go phatlalat wa ga Tlhako ya Togamaano ya Melawana ka ga Bagolofadi ya Lenaneo la Thuto le Tlhahlo t a ka Morago ga ge Sekolo se Phethilwe gore set haba se fe ditshwaotshwao ka ga yona Kabinete e sedimo it we ka ga dipoelo t a Tekodi i o ya Lenaneo la Peakanyoleswa ya Dithekisi yeo e dirilwego ka Dibatsela 2015 go fihla ka Lewedi 2016.","The report covers the period from 1 January to 31 December 2016.The report gives a high-level assessment of the extent to which government departments have started embedding the policy directives of WPRPD into their respective planning, budgeting, and service delivery and reporting systemCabinet approved the publication of the Strategic Disability Policy Framework for the Post-School Education and Training System for public commenCabinet was briefed on the outcomes of the Review of the Taxi Recapitalization Programme conducted from November 2015 until September 2016.",0.8767187
"[ 0.29815048 -0.04022466 -0.07356559 ...  0.882093    0.870835
  1.2993604 ]","[ 0.02311192  0.00024405 -0.00119595 ...  0.01352372  0.02311703
  0.02185342]","Lenaneo le ke karolo ya Leanokakaret o la Dinamelwa t a Set haba, leo le ikemi edit ego go fana ka lenaneo leo le kopant wego la dinamelwa t e di bolokegilego le t e di",RightCabinet welcomes the announcement by authorities that they will set up a transit and departure facility in Tripoli for refugees and migrants in need of international protectioOutbreak of ListeriosisCabinet appeals to all people to take the necessary precaution,0.7273988
[0.90900594 0.19598956 0.06888987 ... 0.46045431 1.0715264  2.060325  ],"[-0.00060464 -0.00098156  0.000942   ...  0.02245483  0.01224578
  0.04362863]",omago gabotse ka Afrika BorwKabinete e dumelet e gore go swanet e go reri anwa kudu gomme le mo omo o swanet e go dirwa le dikgoro t a maleba pele ga ge Kgoro ya Dinamelwa ya Boset haba e ka phethagat a mokgwa wo o bu eledit wego Kabinete e dumelet e go lokolla go set haba kgati o ya boseswai ya Dilaet i t a Tlhabollo (ya 2016).,"The programme is part of the broader Public Transport Strategy, which aims to provide an integrated safety and efficient transport system in South AfricCabinet approved that more consultation and work must be done with relevant departments before the National Department of Transport can embark on the revised approacCabinet approved the public release of the 8th edition of the Development Indicators (2016).",0.8121009
"[ 0.5467595   0.15783095 -0.23316024 ...  0.91625315  1.0566294
  0.8588386 ]","[ 1.3710434e-02  1.8870450e-03 -5.1495917e-06 ...  1.7413089e-02
  1.4876372e-03  2.1637736e-02]",Pego ya Dilaet i t a Tlhabollo e lebelet e kudu tlhabollo ya Afrika Borwa go tloga mola go bago le temokrasi ebile e hlokomet e phethagat o ya Leanotlhabollo la Boset haba (NDP): Nepo ya 203 Kabinete e dumelet e magato a go maatlafat a taolo ya maitshwaro a makaone a ba omi ba mmu o mabapi le bahlankedi bao ba dirago kgwebo le ditheo t a mmu,"The Development Indicator Report focuses on South Africa s development since democracy and monitors implementation of the National Development Plan Vision 2030.Cabinet approved measures to strengthen the management of discipline of public servants in relation to officials conducting business with organs of stat It gives effect to the Public Service Regulations 2016, which prohibits public servants from conducting business with the Stat",0.8272196
"[ 0.8377568   0.24691826 -0.08986557 ...  0.70072603  1.3209202
  0.7599258 ]","[ 2.4835726e-02  3.0724850e-02 -5.5696564e-05 ...  9.8620607e-03
  4.1247167e-02  5.5725142e-02]","Se se dira gore go be le Melawana ya Tirelo ya Mmu o ya 2016, yeo e ilet ago ba omi ba mmu o go dira kgwebo le Mmu","It creates an enabling regulatory environment to enhance economic activity within the real estate industry while also addressing a need to ensure transformation in the sectorNational Qualifications Framework Amendment Bill of 2016The Bill strengthens the current National Qualifications Framework Act, 2008 (Act 67 of 2008).",0.7058661
"[ 0.8621591   0.22286552 -0.12990561 ...  0.9748153   0.9226561
  1.0383763 ]","[ 0.02062187  0.0224993  -0.00010001 ...  0.03547508  0.01583603
  0.02431906]","Go tloga ka la 1 Hlakola, Kgoro ya Dit helete ya Boset haba, e thekgilwe ke Kgoro ya Tirelo ya Set haba le Taolo (DPSA), di tla hlokomela dingwadi o t e diswa ka moka Lenaneong la Bogareng la Baabi kgahlanong le Lenaneo la Persal Kabinete e dumelet e Lenaneo le Leswa la Taolo ya Phethagat o ya Mo omo le Tlhabollo la Kgoro ye, leo le laet ago kgokagano ka go nepagala gareng ga motho le mo omo wa kgor Le tla thoma go",mosque in the Sinai Peninsula that killed more than 300 people and wounded several other Cabinet condemns this senseless attack on innocent civiliansThe government and the people of Nigeria following a suicide bomb blast on 21 November 2017 that killed over 50 people and injuring many other Cabinet reiterates its principled and unequivocal condemnation of terrorism and violent extremismThe family and friends of Dr Mochubela,0.7736208
"[ 0.9022129  -0.05658147 -0.08285463 ...  1.1347315   1.144468
  1.294137  ]",[0.00683795 0.03487026 0.00493404 ... 0.00101317 0.03570494 0.06222059],oma ka la 1 Moranang 201 Kabinete e dumelet e go tsebagat wa le go tsenywa tiri ong ga Tlhako ya Setlamo sa go Thwala Dialoga t a Thuto ka go Tirelo ya Mmu,"The regulations provide for an investor that has a dispute in respect of action taken by government that affects an investment, to request the Department of Trade and Industry (the dti) to intervene with possible mediation mechanisCabinet approved the convening and hosting of the following conferences:National Community Development Workers Programme Consultative Conference 2018 by the DPS International Association of Prosecutors 23rd Annual Conference, to be hosted by the National Prosecuting Authority in Durban during September 20121 World Science Forum in South Afric The Department of Science and Technology will engage with the World Science Forum Steering Committee for possible hosting17 African Union (AU) High-Level Dialogue, hosted by the DPSA from 6 to 8 December 2017.",0.72331226
[0.5656787  0.17941931 2.8542101  ... 0.99703944 1.0237308  1.0512048 ],"[ 0.02665378 -0.001284    0.05780128 ...  0.03236076  0.03026319
  0.02391857]","Se se bopa karolo ya lenaneotlhabollo ka gare ga Tirelo ya Mmu o ka nepo ya go thwala dialoga t a thuto t e di nago le talente ka Tirelong ya Mmu Tlhako ye e akaret a go diri a persente ya dikgoba t a mo omo t a kgoro ye nngwe le ye nngwe gore go thwalwe dialoga ka me omong yeo e sa hwet agalego gabonol Tona ya DPSA e tla amanya gape tlhako ye le Lenaneo la Tirelo ya go Thwala Bafsa Me omon Kabinete e dumelet e gore go phatlalat we Ditsebi o t e di latelago ka gare ga Kuranta ya Mmu o t a mabapi le Peakanyoleswa ya Tirelo ya Molao ya Dikgorotsheko, yeo e ikemi edit ego go oket a phihlelelo go toka go batho bao ba hloki it wego dibaka mo nakong ye e fetilego le go metse ya dinagamagaeng yeo e hlokago ditirel Peakanyoleswa ye e ka dileteng t a maseterata ka Foreisetata le ka Kapa Leboa, le go tlo wa ga Dilete t e dingwe t a Maseterata ka Karolong ya Gauteng ya Kgorotsheko ya Godimo le go di bea ka fase ga tirelo ya molao ya Karolo ya Leboa Bodikela ya Kgorotsheko ya Godim Kabinete e dumelet e Taolo ya Melawana ya Poelanyo go latela Molao wa T hirelet o ya Dipeelet o wa 2015 (Molao wa 22 wa 2015).",increas Stronger-than-expected growth and the upward revision to the second quarter growth outcomes means growth could reach per cent in 2017.This is higher than the per cent anticipated at the time of the Medium Term Budget Policy Statemen Government needs to ensure that this growth momentum is maintained by continuing to implement the 14 confidence-boosting measures that build on improving consumer confidence and can restore business confidencInvestSA One-Stop ShopCabinet welcomes the launch of the InvestSA One-Stop Shop in KwaZulu-Natal by President Jacob Zuma as part of efforts to improve the ease of doing business in South Afric This is the third One-Stop-Shop launched in the countr It aims to create a conducive environment by providing a focal point of contact for investors to obtain all services to fast-track projects and reduce government red-tape when starting a businesSouth Africa-Angola relationsCabinet welcomes the agreements signed during the State Visit to South Africa by Angolan President Jo o Manuel Gon alves Louren,0.8267218
"[ 0.60413295  0.24621916 -0.0386885  ...  1.1237595   1.2122632
  1.6859449 ]","[ 2.7274076e-02  4.1740283e-02 -1.0861341e-05 ...  3.0920181e-02
  3.9532032e-02  3.6149815e-02]","Melawana ye e hlagi a gore ge mmeelet i a na le pelaelo mabapi le kgato ye e t erwego ke mmu o ye e amago peelet o, a kgopele Kgoro ya Kgwebi ano le Diintasteri (dti) go tsena gare ka kgonagalo ya go diri a mokgwa wa poelany Kabinete e dumelet e go kgokaganywa le go swarwa ga dikhonferentshe t e di latelago:Khonferentshe ya Boset haba ya Ditheri ano ya Lenaneo la Ba omi ba Tlhabollo ya Set haba ya 2018 ka DPSKhonferentshe ya Bodit habat haba ya bo 23 ya Ngwaga ka Ngwaga ya Mokgatlo wa Baseki i, ye monggae wa yona e tla bago Bolaodi bja Boset haba bja Boseki i ka Lewedi 2018.Seboka sa Lefase sa t a Mahlale sa 2021 seo se tlago swarwa ka Afrika Borw Kgoro ya Mahlale le Theknolot i e tla reri ana le Komiti ya Lebakanyana ya Seboka sa Lefase sa t a Mahlale mabapi le kgonagalo ya go ba monggae wa seboka sPoledi ano ya Maemo a Godimo ya 2017 ya Mokgatlo wa Selekane sa Afrika (AU), ye monggae wa yona e tla bago DPSA go tloga ka la 6 go fihla ka la 8 Manthole 201.","It introduces measures to deal with issues of misrepresentation and imposes consequences on persons who misrepresent their qualifications or organisations that issue qualifications that are invalidInternational Crimes Bill of 2017The Bill provides an improved legislative framework to deal with international crimes committed in South Africa and across our borde It also provides improved protection and justice for victims of international crime MessagesCabinet congratulated:1 President Uhuru Kenyatta on his inauguration as the President of the Republic of Kenya and his second term in governmen Cabinet looks forward to building on the solid relationship enjoyed between our two countriesPresident Emmerson Dambudzo Mnangagwa on his inauguration as the President of the Republic of Zimbabw Cabinet looks forward to continuing a strong working relationship with the Government of ZimbabweMajor Seitebatso Pearl Block on winning the United Nations (UN) Military Gender Advocate of the Year Awar The award recognises the dedication and effort of an individual peacekeeper in promoting the principles within the UN Security Council Resolution 1325, which calls on all parties in conflict to protect women and girls from sexual and gender-based violenceLadysmith Black Mambazo, who received two nominations for the 2018 Grammy Award The first is in the Best World Music Album category for their album Shaka Zulu Revisited: 30th Anniversary Celebration, and the second is in the Best Children s Album category for Songs of Peace & Love for Kids & Parents around the Worl The Grammy Awards are set to take place on 28 January 201Chad Le Clos, on becoming the first male swimmer to win four FINA Swimming World Cup series title We are proud of his achievement and are confident that he will continue to represent South Africa with distinctionSuper Sport United, on making the final of the Confederation of African Footbal Confederations CupMiss South Africa, Demi-Leigh Nel-Peters, on being crowned Miss Universe at the 66th pageant held recently in the United States of AmericaDr Nkosazana Dlamini-Zuma, who was awarded a lifetime achievement Award Women Political Leaders Global ForuCabinet extends its condolences to:1 The government and the people of Egypt following a terrorist attack on a",0.8524003
[0.8853117  0.0303563  0.04682692 ... 1.0220695  1.1610192  1.77125   ],"[ 0.04047175 -0.00107802  0.00716818 ...  0.01458392  0.04497597
  0.01733808]","Kabinete e dumelet e gore go dirwe molokoloko wa dit helete t a t hipi t a go hlangwa le go keteka t eo di tlago phatlalat wago set habeng ka 2018.Ditlhamo t e t a dit helete t a t hipi, t eo di nago le dikgoelet o, di tla gati wa ka gare ga Kuranta ya Mmu o:Krugerrand ya gauta ya 2018 2oz, ya 22-carat;Molokoloko wa dit helete t a t hipi t a Natura t a 2018 t a 24-carat (Go hlaga ga Kgolomodumo",the parrot beaked padloper);2018 bi-metal R5 circulation coin (Nelson Mandela Centenary);2018 24-carat gold and sterling-silver Protea coin series (Life of Legend,0.81524014
[1.126206   0.04504582 0.06766877 ... 0.9906991  1.8174903  1.5529531 ],"[ 2.7047602e-02 -2.4132917e-03 -7.1051545e-05 ...  1.6551819e-02
  3.1679578e-02  2.0409752e-02]",Archosauria);Molokoloko wa dit helete t a t hipi t a gauta t a R1 t a 2018 t a 24-carat (Digagabi t a Afrika Borwa,Archosauria);2018 24-carat gold R1 coin series (Reptiles of South Africa,0.86555827
"[6.8080741e-01 3.7610364e-05 9.5836911e-03 ... 5.5918139e-01 9.1718465e-01
 2.0931282e+00]","[ 0.04060504 -0.00259081  0.01490801 ... -0.00359345  0.04537867
  0.02646828]",khudu);T helete ya t hipi ya R5 ya dimetale t e pedi ya 2018 yeo e tlago,Nelson Mandela);2018 sterling-silver R2 Crown and 2,0.7416166
[1.6738305  0.17194949 0.10621099 ... 0.98012215 1.5160218  0.6271306 ],"[ 0.03070933  0.0024013  -0.00033685 ...  0.03432404  0.04415186
  0.02888215]",omi et wa go rekia ka yona (Ngwagakgolo wa Mandela);Molokoloko wa dit helete t a t hipi t a gauta t a 24-carat t a 2018 le t a silibere ya steling t a Phrotea (Bophelo bja Mogale,Computed Tomography); and2018 sterling-silver colour finished coin series (Birds and Flowers of the Waterberg Biosphere Reserve).,0.7652835
[2.132885   0.42242268 0.10956675 ... 0.63945067 1.3804526  1.9058722 ],"[ 0.00833652 -0.00168057  0.09498897 ...  0.01664136  0.01676818
  0.05190364]",Nelson Mandela);Molokoloko wa Kheraone ya R2 ya silibera ya steling t a 2018 le Teke ya 2,"Issues in the EnvironmentGDP Growth ResultsCabinet is pleased with South Africa s economy growth which grew by an annualised 2% in the third quarter of 2017, from an upwardly revised",0.67840797
"[ 0.24066694 -0.3356572  -0.0306439  ...  0.3533763   0.9383484
  0.8626161 ]","[-0.00268776  0.0064784  -0.00010267 ... -0.00177384  0.01814353
  0.00992846]",(Dihlangwa t a Afrika Borwa,Tickey series (South African inventions,0.7577129
"[ 1.2889673   0.17180009 -0.11073795 ...  0.5099856   1.984744
  0.7082198 ]",[0.01874528 0.00298968 0.00049377 ... 0.02447414 0.03133501 0.03896068],Popego ya Diswant ho t a X-ray Khomphuteng); leMolokoloko wa dit helete t a t hipi t a silibere ya steling t a 2018 t eo mafelelong a t ona di kgabi it wego ka mebalabala (Dinonyana le Mat oba a Lefelo la Bolotatlhago bja Diphedi t a Tikologo).,"The rationalisation is in magisterial districts in the Free State and Northern Cape, and the removal of certain Magisterial Districts from the Gauteng Division of the High Court and placing them under the jurisdiction of the North West Division of High CourCabinet approved the Regulations on Mediation Rules in terms of the Protection of Investment Act, 2015 (Act 22 of 2015).",0.7406743
"[ 0.30672723 -0.09962451 -0.1749526  ...  0.12364868 -0.00527919
  1.145363  ]","[ 0.01490608  0.00813717 -0.00032061 ...  0.01797539  0.01059675
  0.02804612]",Merero seeming sa bjale14.,Cabinet approved for the designs and commemorative collectors,0.49247977
"[ 0.31816506 -0.26248434  5.0062838  ...  0.95201355  1.2586225
  2.6758394 ]","[ 0.02072927 -0.00053898  0.06679806 ...  0.02333758  0.04316785
  0.01039839]","Dipoelo t a Palomoka ya Letseno la ka Nageng (GDP)Kabinete e thabi wa ke kgolo ya ekonomi ya Afrika Borwa ye e got ego ka 2% ngwaga ka ngwaga ka kotareng ya boraro ya 2017, go tloga go","in the second quarte The stronger-than-expected performance was mainly due to continued strong growth in the agriculture sector, which contributed percentage points to overall growth on the back of 4per cent quarter-on-quarter growtStrong performance in agriculture, which has seen three consecutive quarters of robust growth, was due to higher production of field crops (such as maize) in summer rainfall areas and horticultural product Mining and manufacturing also contributed to the growth recorded, with mining and quarrying increasing by",0.7103387
"[ 1.142435   -0.09488782 -0.4607588  ...  0.97085315  1.0253183
  0.5198528 ]","[ 0.02106871 -0.00068058  0.10155455 ...  0.01014621  0.04393963
  0.02272334]",ye e bu eledit wego ka kotareng ya bobed Go,"and contributing percentage points to growtThe electricity sector was the biggest laggard, down by .",0.5606681
