nso,en,src_text,trg_text,Cosine_Score
"[ 0.84801483 -0.03288155  0.0394943  ...  0.77660656  1.1729159
  1.4179062 ]","[ 0.03218442 -0.00048823  0.01065091 ... -0.0008969   0.02817875
  0.02102099]",24 Oct 2013Kabinete e swere kopano ya yona ya mehleng Motsekapa ka la 23 Diphalane 201 Maemo a Kabinete ka ga merero ye e lego ditabeng ka seemong sa bjale Kabinete e amoget e kgatelopele ye re e bonago lesolong la naga la phethagat o ya mananeokgoparara a set haba leo le etilwego pele ke Khomi ene ya Mopresidente ya Phethagat o ya Mananeokgoparara (PICC).,"Cabinet held its ordinary meeting in Cape Town on 23 October 201 Cabinet s position on prominent issues in the current environmentCabinet welcomed the progress we are seeing in the country s public infrastructure roll-out campaign coordinated by the Presidential Infrastructure Coordinating Commissio President Jacob Zuma recently launched a number of completed projects as part of the Infrastructure Development programm These include work on the R81 and R71 roads in Limpopo, the Bridge City train station that will service Umlazi in Durban and the sod-turning ceremony at De Beers",0.83651567
"[ 0.62521935  0.0124255  -0.18795753 ...  1.2430476   1.5087447
  0.504395  ]","[ 1.2515026e-02  5.6310312e-04 -3.3663047e-05 ...  1.0992564e-02
  1.1453228e-02  3.7692659e-02]","Malobanyana Mopresidente Jacob Zuma o thakgot e diprot eke t e mmalwa t e di fedit wego bjalo ka karolo ya lenaneo la Tlhabollo ya Mananeokgoparar Diprot eke t e di akaret a mo omo tseleng ya R81 le ya R71 kua Limpopo, seti i sa ditimela sa Bridge City seo se tlogo hola badudi ba Umlazi kua Durban le modiro wa go ribolla lekwate Moepong wa Venetia wa De Beers go la Vhembe kua LimpopGape Mopresidente gape o kgauswi le go thakgola diprot eke t a mananeokgoparara a mangwe go swana le Zoune ya Tlhabollo ya Intaseteri ya Saldanha Bay go la Kapa Bodikela; go etela Letamo la De Hoop, Limpopo, go thakgola dinamelwa t a dikoloyana t a mathomo t a go agwa mo Afrika Borwa go la Kapa Bohlabela, le pulosemmu o ya Bookelo bja Ladybrand go la FreistatKabinete gape e amoget e kgatelopele mabapi le mananeo a Senamelwa sa Lebelo sa Pese (BRT) ya Johannesburg, Tshwane, Cape Town le Rustenbur Prot eke ye ya lenaneokgoparara la ditrilionetrilione t a diranta nageng ka bophara le tso olo a ekonomi le lenaneo la dinamelwa ka nageng ya renDiprot eke t e di bile le khuet o ya go lekanet a ekonomi bakeng sa mokgwa wa godingwana wa kgolo gomme di tla t wela pele go kgatha tema hlabollong ya ekonomi le hlolong ya me omKabinete e amogela Pego ya Pholisi ya Tekanyet o ya Gare ga Lebaka ya go begwa ke Tona ya Matlotl Kabinete e thekga dikgato t a phokot o ya matsaka t e di akanyet wago mmu","Venetia Mine in Vhembe, LimpopThe President is also due to launch other infrastructure programmes such as the Saldanha Bay Industrial Development Zone (IDZ) in the Western Cape; pay a site visit to the De Hoop Dam, Limpopo, launch the first automotive wagons built in South Africa in the Eastern Cape, and officially open the Ladybrand Hospital in the Free StatCabinet also welcomed the progress on the Johannesburg, Tshwane, Cape Town and Rustenburg Bus Rapid Transit (BRT) system This countrywide multi-trillion rand infrastructure programme is reshaping the economy and the transport system in our countrThese projects have had the effect of poising the economy for a higher growth trajectory and will continue to contribute to economic development and job creatioCabinet welcomes the Medium Term Budget Policy Statement presented by the Minister of Financ",0.8795109
"[ 0.6005072  -0.04347445  0.14845265 ...  0.16486457  0.94926906
  0.5975972 ]","[ 0.01319913  0.00120917 -0.00036545 ...  0.02360663  0.04681893
  0.02848122]",Dikgato t e di tlathu a phokot ong ya tshenyo efe goba efe t homi ong ya matlotlo a mmu,The Indaba will be hosted by the South African Maritime Safety Authority and the maritime industr The conference will provide a platform for various role-players to craft a development path for Africa s maritime industries and establish a Pan-African Partnership for the development of Africa s blue econom,0.6385996
"[ 0.6996276  -0.06603318 -0.12274969 ... -0.09279448  1.294671
  0.7943254 ]","[ 0.00907308  0.06097412 -0.00063786 ...  0.00765499  0.01058433
 -0.00096642]",Dikgato t e bjalo di tla kgonthi i a gore mmu o o,The amendments will ensure the uniform regulation of the attorneys,0.60716426
"[ 0.5034463   0.3905205  -0.09878901 ...  1.1057351   1.1133695
  1.2406992 ]",[0.01273044 0.04496359 0.01123189 ... 0.02987081 0.02617061 0.02728755],"omi a methopo ya wona botse le ka tshwanel Kabinete e ipilet a go dikgoro ka moka t a boset haba le t a profense, mebasepala, ditheo t a set haba le diinstit hu ene t a molaotheo go phethagat a dikgato t Kabinete e thekga Mopresidente Jacob Zuma le set haba sa Afrika Borwa kgalemong ya tiri ompe, dikgaruru le tahlo ya ban Kabinete e retile diet entshi t a phethagat o ya molao ka kgato ya bona ya ka pela melatong ye e sa t wago go begwGe re keteka Let at i la Bana la Boset haba ka 2 Dibatsela, Kabinete e hlohlelet a maAfrika Borwa ka moka go","Cabinet supports the austerity measures propose for governmen These measures will go a long way in reducing any wastage in government spendin Such measures will ensure that government uses its resources effectively and efficientl Cabinet calls on all national and provincial departments, municipalities, public entities and constitutional institutions to implement these measureCabinet joined President Jacob Zuma and the South African public in condemning abuse, violence and neglect against childre Cabinet commended the law enforcement agencies for their swift action in recently reported caseAs we mark National Children s Day on 2 November, Cabinet urges all South Africans to protect children as they are our future leader Cabinet also calls on communities to continue to work with law enforcement agencies in fighting crime within communitieWe should also be mindful that the protection of children is the responsibility of parents and communitie We should offer assistance to mothers who needs help to raise their childreCabinet welcomed the announcement by Umalusi that the country is ready for the National Senior Certificate examinations from 28 October to 29 November 2013.",0.8402866
"[ 0.7901409  -0.07275306 -0.21251106 ...  0.7313357   0.8822146
  1.7112902 ]","[ 0.04431656 -0.00207409  0.0103687  ...  0.01504025  0.03991037
  0.03592355]",irelet a bana gobane ke bona baetapele ba rena ba ka mos Gape Kabinete e ipilet a dit habeng go t wela pele go,"Cabinet wishes all 707 136 candidates, including 130 000 part-time learners, well in their examinationParents and guardians are urged to support their children as they prepare for their examination Cabinet calls on the Class of 2013 to make the country prouCabinet welcomed the launch of Fetsa Tlala (End Hunger) food security programme by President Jacob Zuma in Kuruman in Northern Cape on 24 October 2013.",0.67168355
[0.9090664 2.007599  0.3160759 ... 1.0673829 1.2922134 2.3259323],"[-0.00028488  0.01965293  0.0047261  ...  0.03223448  0.06313179
  0.04298521]",omi ana le diet entshi t a phethagat o ya molao go lwant ha bosenyi ka gare ga dit habGape re swanet e re gopole gore t hirelet o ya bana ke maikarabelo a batswadi le set hab Re swanet e go thu a bommago bana bao ba nyakago thu o ya go godi a bana ba bonKabinete e amoget e tsebi o ka Umalusi ya gore naga e itoki edit e ditlhahlobo t a Setifikeiti sa Marematlou sa Boset haba go tloga ka 28 Diphalane go fihla ka 29 Dibatsela 2013.,"The programme will assist communities to produce food on communal and other under-utilised lan It will support smallholder farmers with infrastructure, development of agro-processing and the development of new markets, including state procuremenCabinet welcomes the inaugural African Maritime Indaba which will take place in Sandton, Johannesburg, on 24 and 25 October 2013.",0.8027256
"[ 0.609414   -0.00802792  0.07483348 ...  0.7563562   1.8664304
  2.0183895 ]","[ 0.01660405  0.00084197 -0.0007223  ...  0.05058753  0.02626473
  0.02490009]","Kabinete e lakalet a baithuti ka moka ba 707 136, go akaret wa le baithuti ba nakwana ba 130 000, mahlatse ditlhahlobong t a bonBatswadi le bafepi ba hlohlelet wa go thekga bana ba bona ge ba itoki et a ditlhahlobo t a bon Kabinete e ipelet a go baithuti ba Mphato wa 2013 gore ba thabi e Afrika BorwKabinete e amoget e thakgolo ya lenaneo la t hirelet o ya dijo la go bit wa Fet a Tlala ka Mopresidente Jacob Zuma go la Kuruman kua Kapa Leboa ka la 24 Diphalane 2013.","global gas emission reduction efforts that set out to avert dangerous climate change while protecting the developmental priorities of developing countrieCabinet approved that South Africa s Combined Initial and Periodic Reports under the International Covenant on Civil and Political Rights be submitted to the United Nation The report is an evaluation of achievements and challenges associated with giving effect to civil and political rights contained in the Covenant and our Constitutio It has a particular focus on human dignity and the right to equality since the dawn of democracy in 199 BillsCabinet approved publication of the draft Promotion and Protection of Investment Bill, 2013 for public comment The bill provides a legal framework for investments and addresses the legal protection of all investors in line with Constitutional requirement",0.7678238
"[ 0.7924972   0.33342755 -0.2507029  ...  0.3217717   0.4580568
  0.84081143]","[ 0.01470054 -0.00089602  0.0102438  ...  0.02225623  0.02297214
  0.06229069]",Lenaneo le tla thu a dit haba go t welet a dijo mo mabung a set haba le a mangwe ao a sa,"The visit will strengthen our bilateral political and economic relations with the DRC and further enhance our commitment to peacekeeping efforts and the Post-Conflict Reconstruction and Development (PCRD) programme in that countrCabinet calls on all South Africans to support National Disability Rights Awareness Month from 3 November to 3 December 2013, which also marks International Day of Persons with Disabilitie The month will be celebrated under the theme:",0.63780165
"[ 0.60395736 -0.10243367  0.28833756 ...  1.6067994   1.6346478
  2.0942466 ]","[ 0.01304941 -0.001274   -0.00021881 ...  0.02656702  0.01756565
  0.03701025]","omi wego ka botlal Le tla thekga balemipotlana ka mananeokgoparara, tlhabollo ya t welet otemo le tlhabollo ya mebaraka ye meswa, go akaret wa le theko ya mmu o ya dithotKabinete e amogela Kopano ya Afrika ya Merero ya Lewatle yeo e tlago swarwa go la Sandton, kua Johannesburg ka la 24 le 25 Dipahalane 2013.","The envisioned Act will enhance our ability to attract foreign investment and export growth to promote sustainable growth and development in South Afric The draft Bill therefore seeks to achieve several balances between the rights and obligations of all investors in South Africa, the need to provide adequate and equal protection of foreign and domestic investorCabinet approved the introduction of the Rental Housing Amendment Bill, 2013 to Parliamen The Bill addresses certain interpretation and implementation issues which surfaced since the promulgation of the Rental Housing Act, 1999 (Act N 50 of 1999) (as amended in 2008).",0.7534827
