nso,en,src_text,trg_text,Cosine_Score
"[ 0.48555237 -0.16506158 -0.06487262 ...  0.20290405  0.27173766
  0.95021427]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Merero e Bohlokwa Seemong sa Bjale 1.,Issues in the environment1.,0.6672207
"[ 0.567621   -0.22212018 -0.21388885 ...  0.18658149  0.100959
  0.067721  ]","[ 0.01190989 -0.00342369  0.00218219 ...  0.00077829  0.01508224
  0.02383961]",Seemo sa Masetlapelo sa Boset haba,South Africa is a signatory to the,0.5848257
"[ 1.1686573  -0.02761171 -0.04467206 ...  1.9178615   0.48032403
  2.4660687 ]",[0.00911571 0.01664236 0.00071229 ... 0.05667283 0.01225436 0.04445189],"Mmu o wa Afrika Borwa o ikarabet e go leuba leo le phatlalet ego le lefase la Bolwet i bja Kokwanahloko ya Khorona (COVID-19) ka go goelet a Seemo sa Masetlapelo sa Boset haba ka Hlakola 2020, go ya le ka Molao wa Taolo ya Masetlapelo wa 2002 (Molao wa bo 57 wa 2002).","National State of Disaster The South African Government responded to the Coronavirus Disease (COVID-19) global pandemic by declaring the National State of Disaster in March 2020, in terms of the Disaster Management Act, 2002 (Act 57 of 2002).",0.8636095
"[ 0.7480829  -0.13930319 -0.13400017 ...  0.43175858  0.05835878
  0.18151397]","[ 0.01813691 -0.00161369  0.00052133 ...  0.03535708  0.02087305
  0.04773949]",Se se ile sa kgont ha karabelo yeo e logagant wego ebile e kgokaganego go boloka maphelo le boitekanel,"The White Paper responds to many court judgements that have found some elements of the current marriage legislation to be unconstitutiona It has aligned all marriages to be concluded in accordance with the principles of equality, non-discrimination and human dignity as provided for in the Constitution of the Republic of South Africa of 1992.",0.6019703
"[ 0.7562376   0.0131789  -0.07597314 ...  0.9525312   1.4790723
  1.7621534 ]",[0.03442755 0.03372983 0.00147352 ... 0.03634348 0.05395628 0.03119822],Naga e bile ka tlase ga melawana ya Seemo sa Masetlapelo sa Boset haba ka baka la COVID-19 go tloga ka Hlakola 2020 ge Afrika Borwa e be e eba le motho wa mathomo yoo a nago le kokwanahloko y Mopresidente o tsebi it e dikimollo t e dingwe gape t eo di lebelet wego go bea naga legatong le leswa ge go etla taolong ya leuba la COVID-19.,"Multilateral Convention to Implement Tax Treaty Related Measures to Prevent Base Erosion and Profit Shifting (BEPS MLI) Cabinet approved the submission of the BEPS MLI to Parliament for ratificatio As one of the 95 countries participating in the convention initiated by the Organisation for Economic Cooperation and Development (OECD) to reduce opportunities for tax avoidance and base erosion by multinational companies, South Africa signed the tax treaty in June 2017.",0.78306365
"[ 0.57588804 -0.15852863  0.28184494 ...  0.27236733  0.63720566
  0.8104053 ]","[ 0.02334471  0.00351321 -0.00093183 ...  0.02488109  0.01567482
  0.0411371 ]",Katolo o yeo e sa t wago go dirwa ya Seemo sa Masetlapelo sa Boset haba go fihla ka la 15 Moranang 2022 e lemoga bohlokwa bja go t wela pele go oket a melawana yeo e lego gona le dipeakanyo t a komanamadulaabapile ka makala a mmu o go,"Independent Municipal Demarcation Authority (IMDA) Bill of 2022 Cabinet approved the submission of the IMDA Bill of 2022 to Parliament for further processin The Bill was published for public comment in June 2020 and subsequent engagements on the comments received from the publi The Bill provides the governance regime of the IMD Its proposals include clarifying the terms of the Board members and that they are to serve on a part-time basis, except for the Chairperson who may serve on a full-time basi It also guides the IMDA on the process towards the delimiting of boundarie Upcoming event1.",0.7033791
"[ 0.47382635 -0.36724052 -0.22957802 ...  0.27392033 -0.03184092
  0.2264094 ]",[0.01821628 0.02299687 0.00357756 ... 0.00687178 0.01464358 0.01669214],omana le ditlamorago t a masetlapel,irrespective of citizenship and sex status,0.5739234
"[ 0.9024272   0.10002278 -0.1500367  ...  0.81499726  1.1060935
  1.6807095 ]",[0.02398526 0.0492155  0.00309929 ... 0.02457123 0.01921845 0.04975769],"Kabinete e dirile boipilet o bja gore melawana ya t a polokego ya maphelo e latelwe, e bjalo ka go apara maske, go bula sekgoba, go se fete palo ye itseng ya dikgobokano, mmogo le go entel Melawana ye e tla kgona gape go re kgont ha gore re hlame mananeo a t a t hoganet o le karabelo go fokot a go gakala ga COVID-19.","Government is committed to using all of the levers at our disposal to cushion South Africans from the effects of the rising cost of living and ensure that our economy withstands these turbulent times Auction of the high-demand radio frequency spectrum Cabinet welcomed the successful conclusion of the country s first auction of the high-demand radio frequency spectrum by the Independent Communications Authority of South Afric The R1billion revenue collected from the auction will go to the national fiscus to support our national priorities, which include rebuilding the economy, creating much-needed jobs, and fighting corruption, crime and gender-based violence and femicid The availability of additional high-demand spectrum will speed up the roll-out of new technologies such as 5G, reduce the cost of mobile data and ensure greater internet connectivit The licensing of the new spectrum is accompanied by agreed social obligations to connect public schools, health facilities and police stations over the next three years Human Rights Day Cabinet thanked all South Africans for joining in the country s Human Rights Day celebrations on Monday, 21 March 2022 under the theme:",0.74662256
"[ 1.2354895  -0.12018739 -0.21751703 ...  0.4204511   0.5216739
  1.2401723 ]","[ 1.3067288e-02 -3.6911278e-03 -6.4721971e-05 ...  1.1242074e-02
  1.9949263e-02  1.8066892e-02]",Go Entela Kgahlanong le COVID-19,"in collaboration with the Department of Forestry, Fisheries and the Environment",0.5482827
"[ 0.48730424  0.10234517 -0.0881597  ...  0.91901416  0.7197153
  0.7162505 ]","[ 0.03881575 -0.00104916  0.00223682 ...  0.01076318  0.0389787
  0.01644563]","Kabinete e gopodit e batho ka moka ka Afrika Borwa go t wela pele go nt ha mahlo dinameng bjale ka ge re se o re fenya COVID-19, ya ba ya ipilet a go bao ba nago le mengwaga e 12 le go feta go yo entel Go entela e sa dut e e le sona sebet a se sekaonekaone kgahlanong le kokwanahloko, gomme go fokot a kotsi ya go lwala kudu, go robala bookelong le leh","Cuba played the critical role in assisting African liberation movements to realise their objective There was no material gain for the Cubans who came to our support, but their overriding incentive was to fight for the liberation of Southern Africa from colonial and reactionary force Then President Fidel Castro was driven by revolutionary zeal and he told his comrades they were fighting",0.75833654
[0.9437783  0.08241963 1.0181264  ... 0.83296704 1.4645252  1.8079299 ],"[ 0.03330095 -0.00173841  0.00610569 ...  0.0373515   0.05764336
  0.04848872]","Le ge palo ya diphetet o le mahu e le fase gabjale, re lebagane le kgonagalo ya lephoto la bohlano mo dibekeng t e di tlag Sebet a sa rena se tee seo re nago le sona ke bohlatse bja saense bjoo bo bont hago maatla a meento ya COVID-19.","economic embargo for a decade and a hal Cuba s economic crisis has become untenable and the Cuban Government is in need of assistanc Mexico, Bolivia and Russia are among the countries which have provided humanitarian aid to ease the island s worst economic crisis in decade Cabinet this week joins in commemorating the Battle of Cuito Cuanavale in Angola that took place from 1987 to 1988.",0.7126082
"[ 0.60131586 -0.29779577 -0.36819848 ...  0.87661046  1.1210827
  0.4186535 ]","[ 0.00546756 -0.00286745 -0.00081099 ...  0.00431728  0.00640835
 -0.00174681]",Naga ya borena e,This policy will,0.59457546
[0.9676537 0.6155321 0.7887928 ... 0.7353891 1.2543004 1.020996 ],"[ 0.01808879 -0.00122687  0.00270845 ...  0.03147788  0.02680207
  0.01324926]",et e e hlabet e dit hwaana t e dimilione t e 33 t a meento ya COVID-13.,South Africa is participating at the expo with a pavilion showcasing the country s rich heritage and investment opportunitie Messages1.,0.6332804
"[ 0.45337394  0.9463309  -0.13837619 ...  1.1022403   0.69821334
  1.3824046 ]",[0.01433175 0.00140676 0.0002694  ... 0.02619821 0.0070868  0.03378593],"Kabinete e t wet e pele ya amogela Molawanat homo ge go etla taolong ya go bewa pepeneneng ga COVID-19 ka mafelong a mo omo, woo o phatlaladit wego ke Kgoro ya Me omo le Ba om Molawanat homo o hlamilwe go latela dipoledi ano t a set haba le Lekgotla la Boset haba la Tlhabollo ya Ikonomi le Ba omi, gomme o tla phethagat wa ge Seemo sa Masetlapelo sa Boset haba se fedi w","Inputs were obtained from various stakeholders, including professional bodies, all spheres of government, SOEs and members of the publi The framework seeks to deal with the eradication of the colonial and apartheid spatial legacies in an orderly and coordinated manne It provides a long-term spatially focused developmental approach towards planning and a land use management syste The document will be accessible through the website of the Department of Agriculture, Land Reform and Rural Development (wwdalrrgoza) Official Identity Management Policy Cabinet approved the Official Identity Management Policy, following an extensive public consultation in 2021.",0.8013803
