nso,en,src_text,trg_text,Cosine_Score
"[ 0.17205152 -0.19321631 -0.14536564 ... -0.0350545  -0.06341035
  0.9523844 ]","[ 2.0932527e-03 -2.0482007e-04  4.8137208e-05 ...  1.0729753e-03
  1.5222355e-03  7.8740353e-03]",Merero Seemong sa Bjale1.,Messages1.,0.74912024
"[ 1.5476921  -0.08773726 -0.1124832  ...  0.13673636  1.2623867
  1.9208486 ]","[ 0.02637529 -0.00170689 -0.00019604 ...  0.04691635  0.0400447
  0.0483141 ]",Thu o ya T helete Set habeng ya Kimollo Masetlapelong a Bolwet i bja Corona (SRD ya COVID-19),"Cabinet further approved the keeping of the country under the Risk-Adjusted Alert Level 3 of the national lockdown, as advised by the Ministerial Advisory Committe Cabinet encourages all unvaccinated people in South Africa to get vaccinated because vaccines protect us from getting seriously ill from COVID-19 and they save live",0.7188264
"[ 1.6617346  -0.00285097  0.26692787 ...  0.8901912   1.5237131
  2.5951104 ]",[0.04316645 0.02231144 0.00548791 ... 0.01761468 0.03463138 0.05011851],"Kabinete e tseba gabotse maima ao a hlot wego ke leuba la COVID-19 le dikgaruru t a moragorago t a set haba dikarolong t e dingwe t a KwaZulu-Natal le t a Gauten Mabapi le yona taba ye, Kabinete e gopodit e MaAfrika Borwa gore dikgopelo t a thu o ya t helete ya go bit wa SRD ya COVID-19 ya naga ye go thekga bao ba se nago letseno di bulet we ka Labohlano, 6 Phato 2021.","Coronavirus Disease (COVID-19) Social Relief of Distress (SRD) Grant Cabinet is conscious of the hardships caused by the COVID-19 pandemic and the recent public violence in some parts of KwaZulu-Natal and Gauten In this regard, it reminded South Africans that applications for the country s COVID-19 SRD Grant to support people who have no income opened on Friday, 6 August 2021.",0.9013609
"[ 0.5898243  -0.11822274 -0.14403279 ...  1.6177235   1.578425
  2.304348  ]","[ 1.7712699e-02 -1.0651746e-03 -8.2602921e-05 ...  4.5785785e-02
  5.6335744e-02  6.0608264e-02]","Et ensi ya Afrika Borwa ya Thirelet ego ya Leago (SASSA) e bulet e mekgwa ye meswa ya go dira dikgopelo fao ka yona dikgopelo di ka romelwago ka epp ya bona ya govchaapp le Facebook Messenger, le ka wepsaete ya yona: https://srsassgoza goba ka go romela molaet a wa WhatsApp mo go 082 046 8553.","The South African Social Security Agency (SASSA) has opened new channels where applications can be submitted via the govchaapp and Facebook Messenger, in addition to its website: https://srsassgoza or through WhatsApp on 082 046 8553.",0.91763765
"[ 0.8061329  -0.22551714  0.13129659 ...  1.0037103   0.92784196
  1.0464325 ]","[ 0.02149951 -0.00084548  0.00032628 ...  0.04155799  0.03477665
  0.03509278]",Batho ba mengwaga ye magareng ga 18 le 60 bao ba se nago thekgo efe goba efe ya dit helete ba swanet e go dira dikgopel Thu o ye ya t helete ya R350 ka kgwedi ke setsekana se bohlokwa sa go reka se le sela go malapa ao a hlomerwego ke lemena la bohloki le la tlhokego ya me om 2.,People between the ages of 18 and 60 who have no financial support of any kind should appl The R350 per month grant is an important safety net for families who would otherwise be devastated by the scourge of poverty and unemployment Energy,0.85023606
"[ 0.28127795 -0.27179816  0.05563424 ... -0.19687784 -0.11281451
 -0.12997185]","[ 0.06666877 -0.00088927 -0.00143237 ...  0.0011933   0.01536643
  0.00430065]",Mohlagase,Abadali,0.6486474
[1.4683841  1.0417572  0.08361144 ... 0.6168687  1.0467135  1.9731134 ],"[ 0.03495074 -0.0014866   0.00161501 ... -0.00096449  0.0158779
  0.01493285]","Kabinete e amoget e phatlalat o kuranteng ya mmu o bekeng yona ye ya melao yeo e hlatlo ago kelo ya mohlagase ya bat welet i ba mohlagase ba go ikema go tloga kelong ya bjale ya 1 MW go fihla go 100 M Ka Phupu 2021, Mopresidente Cyril Ramaphosa o tsebagadit e pheto o ya","Cabinet welcomed the gazetting this week of the regulations that increase the threshold for embedded generation from the current one megawatt (MW) to 100 M In June 2021, President Cyril Ramaphosa announced the amendment of Schedule 2 of the Electricity Regulation Act, 2006 (Act 4 of 2006) to increase the National Energy Regulator of South Africa s licensing threshold for embedded generation projects to allow for more private generation of electricit Companies in energy-intensive sectors will now be able to",0.8222066
"[ 0.7203558   0.01615185 -0.162873   ...  1.2450836   1.4044248
  1.3126078 ]","[ 0.03225695  0.00522601 -0.00091629 ...  0.0236109   0.04760468
  0.00869428]","etulu 2 ya Molao wa Taolo ya Mohlagase, 2006 (Molao 4 wa 2006) go hlatlo a kelo ya laesense ya Lekgotlataolo la Boset haba la Enet i la Afrika Borwa bakeng sa diprot eke t a bat welet i ba mohlagase ba go ikema ka no i go dumelela gore mohlagase o mont i o fehlwe ke bat welet i ba praebet","Dr Johan van Zyl (63), the Executive Chairperson of Toyota South Africa Motors, remembered for his leadership and success of the company and Toyota Motor EuropEnquiries: Ms Phumla Williams",0.77067274
"[ 0.4226935  -0.5637831  -0.16106252 ...  0.24733138  0.47143143
  0.13592225]","[ 0.01167811 -0.00174598 -0.00081107 ...  0.02826171  0.00939483
  0.01349062]",Dikhamphani mafapheng a go,"The Department of Trade, Industry and Competition (the dtic) and its development finance institutions",0.5468144
"[ 0.6042761  -0.09354632 -0.05938491 ...  0.8968376   1.1758202
  1.4439307 ]",[0.01831597 0.00033487 0.00974388 ... 0.00291091 0.03527437 0.03529245],omi a mohlagase ka bont i di tla kgona go iphehlela mohlagase wa t ona ka ntle le go nyakega dilaesens Kelo ye ye mpsha ya go fehlwa ga mohlagase e tla hlatlo a t hirelet ego ya enet i ka go fokot a go tshephela fela mohlagase wo t welet wago ke Eskom le go utolla dipeelet o t e bohlokwa t a lefapha la praebet 3.,generate their own electricity without the need for a licenc The new generation capacity will increase energy security by reducing reliance on the power grid and unlocking significant private sector investmen 3.,0.8267796
