nso,en,src_text,trg_text,Cosine_Score
"[ 0.7851201  -0.12518091  0.11691629 ...  1.0469015   0.9539244
  1.9972714 ]","[ 0.00791499 -0.00210509  0.00376905 ...  0.00667528  0.01641296
  0.04597247]","Pego ya Kopano ya Kabinete ya la 23 Mopitlo 2018Kabinete e kopane ka Laboraro, 23 Mopitlo 2018, ka Tuynhuys, Motsekap Merero seemong sa bjale1.","Cabinet met on Wednesday, 23 May 2018, at Tuynhuys, Cape Tow Issues in the environment1.",0.8347838
[ 1.7885396  0.9788817 -0.1888225 ...  1.1597719  1.9288305  1.0349554],[0.04439576 0.06052775 0.00193739 ... 0.00505622 0.03010809 0.00740372],"Dikgaruru t a Bong (GBV) Kabinete e tloga e gatelela kudu bosodi bja yona bja dikgaruru kgahlanong le basadi le ban Ditiragalo t a moragorago t a go ama Nonkululeko Mpanza le Nompumelelo Mhlongo kua Thokoza, Ekurhuleni; Katlego Joja gola Mamelodi, Tshwane; Promise Mthembu kua KwaZulu-Natal; le Jabulile Nhlapo, moithuti wa Unisa, ka moka di laet a","Gender-Based Violence (GBV) Cabinet strongly condemns the violence against women and childre The most recent cases of Nonkululeko Mpanza and Nompumelelo Mhlongo in Thokoza, Ekurhuleni; Katlego Joja in Mamelodi, Tshwane; Promise Mthembu in KwaZulu-Natal; and Jabulile Nhlapo, the Unisa student, brings into sharp focus the level of violence that threatens the lives of our women and childre Cabinet expresses its deepest condolences to the families and friends of these women and childre The issue of crime against women and children requires all of us to actively be involved in fighting i",0.83582795
"[ 0.7884745   1.9112113  -0.23056507 ...  0.932682    0.73943543
  2.1396003 ]",[0.01118254 0.01304682 0.04128192 ... 0.04559115 0.02356463 0.04112148],"edi ya ka pejana ya maemo a dikgaruru t eo di t ho et ago maphelo a basadi ba gaborena le ban Kabinete e lebi a mahloko a yona ka pelo ye bohloko go ba malapa le bagwera ba basadi le bana b Taba ya bosenyi kgahlanong le basadi le bana e nyaka gore ka moka ga rena re amege ka mafolofolo go e lwant h Kabinete e t welapele go maatlafat a dikemedi t a phethagat o ya molao mo phenkgi anong ya go fedi a dikgaruru t a bon Gareng ga melaokakanywa yeo e dumelet wego kopanong ya mafelelo ya Kabinete ke Molaokakanywa wa Pheto o ya Tshepedi o ya t a Bosenyi wa 2018, wo o feto ago Molao wa Tshepedi o ya t a Bosenyi, 1997 (Molao 51 wa 1977).","Cabinet calls on all of us to work together to do more to prevent violence against women and children, support survivors of abuse and bring perpetrators to justic It is the duty of everyone to report those who hurt, exploit and abuse women and children so that the perpetrators can be arrested and convicted EconomyCabinet welcomes the positive growth in employment of two hundred and six thousand jobs reflected in the first quarter of 2018, from the latest Quarterly Labour Force Survey released by Statistics South Afric The upswing in employment was driven by increases in six of the 10 industrie The unemployment rate amongst our young people, however, remains high at 5, with an absorption rate of only 1.",0.81727624
[0.75361353 2.4346786  0.02551331 ... 0.947743   0.6219888  2.7903721 ],[0.01589858 0.05883138 0.00029159 ... 0.03660873 0.01168708 0.07464579],Molaokakanywa wo o tla oket a lenaneo la ditatofat o t a bosenyi go ya ka ditsheki o ebile o tla dumelela melato ya thobalano go ya pele ga kgorotsheko le ka morago ga mengwaga ye 24.,The Bill will extend the list of sexual offences in respect of the prosecution and significantly it will allow the sexual cases to go before courts even after 20 year,0.84504294
"[ 0.99186003 -0.1275918   0.02553818 ...  0.44557193  1.3322084
  0.6053626 ]","[ 0.01483516  0.00769067 -0.00015028 ...  0.03466389  0.01518405
  0.02510278]",Ditharollo t e ke tlalelet o ya palo ya magato ao mmu o o,It provides for the settlement structure of claims against the State that came as a result of wrongful medical treatment of persons by servants of the Stat This will provide for a,0.621107
[0.75869983 0.5474524  0.1867854  ... 0.8069756  1.2136253  1.2494543 ],[0.02000726 0.03642936 0.02043968 ... 0.03327835 0.03285018 0.03796798],et ego o wa hlomil Palomoka ya Disenthara t a Tlhokomelo t a Thuthuzela t e 54 go ralala naga ka bophara di but we go thu a batho bjalo ka senolofat i sa dilo ka moka go fokot a dikgonagalo t a go ba bat wasehlabelo lekga la bobedi le go fokot a nako ya go ruma melato ya t a thobalan Mmu o o hlomile Dikgorotsheko t e 75 t eo di ikgafet ego go,"These interventions add to a number of measures that government has already put in plac A total of 54 Thuthuzela Care Centres across the country have been opened to serve as a one-stop facility to reduce secondary victimisation and reduce the time of finalising sexual case Government has set up 75 dedicated Sexual Offences Courts to deal decisively with sexual violence against wome Furthermore, the South African Police Service has established 1 047 dedicated facilities for victims at police stations countrywide to accommodate and assist victims of GB Child Protection Week will be held from 27 May to 2 June 2018.",0.82511103
[0.5781581  1.1974068  0.38862103 ... 1.4603268  1.245988   2.0135968 ],[0.00860394 0.00013912 0.00037857 ... 0.03056763 0.03466279 0.05594331],"et ana le Ditatofat o t a Thobalano go swaragana le dikgaruru t a thobalano kgahlanong le basad Godimo ga mo, Kgoro ya Ditirelo t a Maphodisa ya Afrika Borwa e hlomile dinolofat i t e 1 047 t eo di kgafet wego bat wasehlabelo ditei eneng t a maphodisa nageng ka bophara go akaret a le go thu a bat wasehlabelo ba dikgaruru t a bon Beke ya T hirelet o ya Bana e tlo swarwa go thoma ka la 27 Mopitlo go fihla ka la 2 Mosegamanye 2018.","It is a strategic intervention in the area of nuclear disarmament and the long-standing impasse in multilateral nuclear disarmament negotiationThe Treaty is fully aligned to South Africa s long-standing disarmament policies, domestic legislation and international obligation Cabinet approved the Amendment to the Convention on the Physical Protection of Nuclear Material, to be tabled in ParliamenThe Convention on the Physical Protection of Nuclear Material is the only legally binding international instrument in the area of physical protection of nuclear materia The amended convention is an important milestone in international efforts to improve the physical protection of nuclear materials and facilities by setting common standards of protectioIt covers among others, the physical protection of nuclear material in domestic use, storage and transport, and the protection of nuclear materials and facilities against sabotag Cabinet approved the co-hosting of the 10th International Conference of the Ombud s Institutions of the Armed Forces, by the Office of the Military Ombud, which is scheduled for October 2018.This is an annual event organised by the Centre for the Democratic Control of the Armed Forces, based in Geneva, Switzerland, and will for the first time be co-hosted in Afric Bills12.",0.7893293
"[ 0.78079593  0.02634718 -0.21865827 ...  0.67041296  1.0426697
  1.1132869 ]","[ 0.01213512 -0.00067154  0.00269102 ...  0.03286607  0.01523779
  0.04082368]","Kabinete e dira boipilet o go batswadi, batlhokomedi le set haba go",Cabinet also increased the members of IMC with the Ministers of Basic Education; Public Service and Administration; Human Settlements; Social Development; Tourism; Environmental Affairs and Transpor,0.7270386
"[ 1.1843044  -0.14974535 -0.06101805 ...  0.39404878  0.6152199
  1.2637727 ]","[ 0.04674579 -0.00029447  0.00066772 ... -0.0026887   0.03465879
  0.03540746]",omi ana le dikemedi t a phethagat o ya molao go,Mr Dinizulu Kumalo Percival Sechemane as the Chief Executive Officer (CEO) of Rand Wate 24.,0.67851955
"[ 0.62409586  0.33966497 -0.3032615  ...  0.8491798   0.41680056
  1.8244423 ]","[ 0.01755866  0.05490504 -0.00017661 ...  0.0299273   0.02219101
  0.03774916]","irelet a bana ba ren Kabinete e gatelela gore ge o na le kgonono ya gore ngwana wa gago o timet e, o swanet e go bega seo ka yona nako yeo setei eneng sa maphodisa sa kgauswi le wen Re swanet e go","Cabinet calls on parents, guardians and communities to work with law-enforcement agencies to protect our childre Cabinet reiterates that if you suspect your child is missing, you must immediately report to your nearest police statio We must work together as a peace-loving and law-abiding society to tackle all crimes against women and childre Cabinet calls on those aware of any crimes against children to contact the toll-free Childline on 0800 055 555 or Crime Stop on 086 0010111.",0.71887577
[0.954758   2.3289816  0.15292378 ... 1.1313065  0.7365527  1.8535001 ],"[ 2.5795799e-02  1.6176095e-03 -6.6046770e-05 ...  2.6574090e-02
  3.2387752e-02  4.1396927e-02]",oma mmogo bjalo ka set haba sa go rata khut o le set haba sa go latela molao go kalokana le bosenyi ka moka kgahlanong le basadi le ban Kabinete e dira boipilet o go bao ba tsebago ka bosenyi bofe goba bofe kgahlanong le bana go ikopant ha le nomoro ya mogala yeo e sa lefelwego ya Thu o ya Bana mo go 0800 055 555 goba mogala wa Thibelo ya Bosenyi mo go 08600 10111.,"If you are a woman in distress or if you are aware of a woman in distress, the GBV Command Centre s toll-free number is 0800 428 428 or (0800 GBV GBV).",0.7596619
"[ 1.0726064  -0.02435721 -0.01765374 ...  0.8921356   0.90414536
  1.413577  ]","[ 2.5142111e-02 -1.8631510e-05  1.2780687e-02 ...  1.8409679e-02
  2.8023718e-02  5.0809238e-02]","Ge o le mosadi yo a lego tlalelong goba ge o tseba mosadi yo mongwe yo a lego tlalelong, nomoro ya mogala yeo e sa lefelwego ya Senthara ya Pego ya ditiragalo t a GBV ke 0800 428 428 goba (0800 GBV GBV).","inspired by President Cyril Ramaphosa in his maiden State of the Nation Address in February 2018, Cabinet calls on all South Africans, in particular the private sector, to help create jobs and invest locally so that more South Africans can be drawn into the economy EnergyCabinet welcomes as a milestone the launch of the Xina Solar One Concentrated Solar Power Project in the Northern Cap It is one of seven Concentrated Solar Power Projects under the Department of Energy s Renewable Energy Independent Power Producer Procurement ProgrammThe Xina Solar One plant will provide clean energy to Eskom under a 20-year power purchase agreemen This will translate into 95 000 South African households receiving clean energy, especially during peak hours North West Cabinet received a second report from the Inter-Ministerial Committee (IMC) on North West and is satisfied with the progress in stabilizing the provinc In its previous meeting, Cabinet approved that North West be placed under Section 100 (1) of the Constitution of the Republic of South Africa of 1996.",0.67511475
"[ 0.2028518  -0.04345017 -0.39472052 ...  0.6886548   0.53895825
  0.85551625]","[ 0.02129307  0.00046515  0.00559615 ... -0.00042329  0.01919416
  0.02000661]",Kabinete e dira boipilet o go rena ka moka go,Cabinet calls on sectors of society to continue to pull together to tackle youth unemploymenIn the spirit of,0.5219257
[0.62330765 0.62865084 0.8390811  ... 1.1679356  1.5952066  1.9145521 ],"[ 1.0988976e-02  3.8649995e-02 -7.2382136e-05 ...  2.3802245e-02
  1.9997930e-02  1.7807007e-02]","oma mmogo go dira t e nt i go thibela dikgaruru t a kgahlanong le basadi le bana, go thekga bao ba phologilego tlai o le go tli a batshelamolao letsogong la mola Ke mo omo wa mang le mang go bega bao ba kwe ago basadi le bana bohloko, ba ba jelet a le go ba tlai a gore batshelamolao ba golegwe le go latofat wa IkonomiKabinete e amogela kgolo yeo e holofet ago thwalong ya me omo ye 206 000 yeo e bonaget ego mo kotareng ya mathomo ya 2018, go tloga go Ditekolonyaki i o t a moragorago t a Kotara t a Lebotho la ba omi t eo di lokolot wego ke Kgoro ya Dipalopalo ya Afrika Borwa (Stats SA).","Cabinet approved that the necessary correspondence be sent to the National Council of Provinces and that communication with the relevant stakeholders in North West should take plac The investigative work of the Justice, Crime Prevention and Security Cluster to continue on all those matters that require the law-enforcement agencies to intervene International relations Cabinet condemned in the strongest terms the acts of violent aggression carried out by Israeli armed forces along the Gaza border, which led to the deaths of a large number of civilian Given the indiscriminate and grave manner of the latest Israeli attack, the South African government made a decision to recall Ambassador Sisa Ngombane until further notic Cabinet calls on the Israeli Defence Force to withdraw from the Gaza Strip and bring to an end the violent and destructive incursions into Palestinian territorie Their routine actions present yet another obstacle to a permanent resolution to the conflict, which must come in the form of two states, Palestine and Israel, existing side-by-side and in peac Cabinet reiterates calls made by several member states of the United Nations for an independent inquiry into the killings, with a view to hold those responsible accountable Cash-In-Transit (CIT) heistsCabinet is deeply concerned by the resurgence of CIT heists and rejects this blatant criminalit We further commend law-enforcement agencies for their swift response in apprehending suspects and thank members of the public who assisted law enforcers with these arrestMembers of the public who may have prior information are urged to lend a hand and contact the law-enforcement agencie Cabinet decisions7.",0.80079603
"[ 0.15590802  0.46928623 -0.27506548 ...  0.06615594  0.17582566
  0.42183805]","[ 0.00091806 -0.00012646 -0.00061141 ... -0.00095118 -0.0096349
 -0.00332345]",Tlhatlogo ye ya me omo e,reduced impact,0.6181297
"[ 0.56389606 -0.16929784  1.4818895  ...  0.7895096   1.3606282
  1.7670107 ]",[0.01846989 0.05153226 0.00129557 ... 0.01916905 0.01023667 0.04075643],"u umedit we ke tlhatlogo ya diintasteri t e tshela gareng ga t e 10 t eo di lego gon Le ge go le bjalo, kelo ya tlhokego ya me omo magareng ga bafsa, e sant e e le godimo ka 5, ka kelo ya thwalo ya feela 1.","The amendments give effect to the South Gauteng High court judgement in the Levenstein casThe case declared Section 18 of the Criminal Procedure Act of 1977 inconsistent with the Constitution and invalid to the extent that it bars, in all circumstances, the right to institute a prosecution for all sexual offences, other than those listed in section 18 (f), (h) and (i) of this Act after the lapse of 20 years from the time when the offence was committeThe amendments will allow the National Prosecuting Authority wider discretion to institute prosecutions in sexual offences in accordance with Chapter 2 of the Constitutio Upcoming events16.",0.69121385
"[ 7.0116681e-01  1.6595678e-04 -7.9329208e-02 ...  6.0149902e-01
  8.3051962e-01  7.6705009e-01]",[0.01021442 0.00415981 0.00090136 ... 0.03662985 0.01560421 0.03285296],Kabinete e dira boipilet o mafapheng ka moka a set haba go t wela pele go swari ana go kalokana le tlhokego ya me omo bafsenKa moya wa,Presidential State-Owned Enterprise Council (PSEC)Cabinet approved the establishment of the PSEC to be chaired by President Ramaphos The broad terms of reference is to reposition the state-owned enterprises (SOEs) as effective instruments of economic developmen,0.73994815
"[-0.21235974 -0.4484014   0.02980863 ... -0.1244601  -0.00350695
  0.20700352]","[ 2.7860429e-03  1.5422973e-05 -1.3917030e-04 ... -2.2843669e-03
 -4.9962057e-04  3.1440260e-03]",Thuma Mina,Send Me,0.86948365
"[-0.04477785 -0.5682721  -0.16300754 ... -0.02405817  0.14311169
  0.34269932]","[-1.0372734e-03  2.5645879e-04 -1.5842483e-05 ...  3.4407149e-03
 -4.5690546e-04  9.8101124e-03]",Roma Nna,Messages18.,0.41569299
[0.99162304 1.0035654  0.4885967  ... 0.96814644 1.432759   1.2727691 ],"[ 4.5466341e-02  7.4964919e-05 -5.5934324e-05 ...  1.7113412e-02
  3.9193202e-02  5.0894726e-02]","wo o hlohleledit wego ke Mopresidente Cyril Ramaphosa mo Polelong ya gagwe ya mathomothomo ya Maemo a Set haba ka Dibokwane 2018, Kabinete e dira boipilet o go maAfrika Borwa ka moka, kudukudu lefapha la praebete, go thu a go hlola me omo le go beelet a ka mo nageng gore maAfrika Borwa a mant i a kgone go tsenywa ikonoming Enet iKabinete e amogela tsebagat o ya Prot eke ya Difehlamohlagase wa let at i wo t eo di gadilwego ka boati ka polanteng ya Xina Solar One kua Kapa Lebo Ke ye nngwe ya t e","Nelson Mandela Africa Day Centenary LecturePresident Ramaphosa will deliver the Nelson Mandela Africa Day Centenary Lecture at the Africa Renaissance Conference, on 24 May 2018 at the Inkosi Albert Luthuli International Convention Centre in DurbaThe event forms part of the yearlong centenary commemorations of the lives of our first democratic President, Tata Nelson Rolihlahla Mandela and Struggle icon Mama Albertina Nontsikelelo Sisulu, which are taking place across the continent and the glob Africa DayAfrica Day is held annually on 25 May across the continent to mark the founding of the then Organisation of African Unity",0.82824975
"[ 0.46875787 -0.07773608  0.17200723 ...  0.72480726  0.924492
  1.8590244 ]","[ 0.02847997 -0.00041049 -0.00010883 ...  0.01131239  0.04479558
  0.02041088]","upa t a Diprot eke t a Mohlagase wa let at i t eo di gadilwego ka boati ka fase ga Lenaneo la Kgoro ya Enet i la Theki et ano le Bat welet i bao ba Ikemego ba Enet i yeo e ka Mpshafat wagPolante ya Xina Solar e tla abela Eskom enet i ya go hlweka ka fase ga kwano ya mengwaga ye 20 ya theko ya mohlagas Dipoelo t a se e tla ba gore malapa a 95 000 a maAfrika Borwa a tla amogela enet i ya go hlweka, kudukudu ka dinako t a leemaema Leboa Bodikela Kabinete e amoget e pego ya bobedi go t wa Komiting ya Magareng ga Dikgoro (IMC) gola Leboa Bodikela go bu et a Profense seemon Mo kopanong ya yona ya mafelelo, Kabinete e dumelet e gore Profense ya Leboa Bodikela e bewe ka fase ga Karolo 100 (1) ya Molaotheo wa Afrika Borwa wa 1996.","World Boxing Association (WBA) Super and the Ring Magazine junior flyweight champion Hekkie ""Hexecutioner"" Budler, who became the first South African to hold two major world crowns simultaneously after winning the IBF and WBA junior-flyweight title AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearanc Ms Boitumelo Mosako as Chief Financial Officer at the Development Bank of South Afric Non-executive directors of the Land and Agricultural Development Bank Board: Mr Mabotha Arthur Moloto (reappointment and Chairperson) Ms Dudu Hlatshwayo (reappointment and Deputy Chairperson) Ms Susan Ann Lund (reappointment) Ms Matome Sydney Makgoba; and Dr Steven Thomas Corneliu South African Tourism Board: Dr Tanya Ethel Abrahamse (reappointment) Mr Enver Duminy (reappointment) Ms Michelle Julie Constant (reappointment) Mr Thebeetsile Ikalafeng (reappointment) Mr Yacoob Abba Omar (reappointment) Mr Monwabisi Peter Fandeso (Chairperson) Ms Pamela Bulelwa Yako Ms Kathleen Elizabeth Rivett-Carnac Ms Dawn Elizabeth Robertson Mr Ravi Nadasen Ms Lindiwe Sangweni-Siddo Mr Mohamed Baba; and Ms Nomzamo Bhengu (Department of Tourism representative).",0.79983747
[0.44928727 0.1668478  0.18289243 ... 1.1905345  0.79481894 0.67152363],[0.02534896 0.05207316 0.00011038 ... 0.02508116 0.0476106  0.0222347 ],"Kabinete e okedit e gape maloko a IMC ka Tona ya Thuto ya Motheo; Tona ya Ditirelo t a Bohle le Tsamai o; Tona ya Madulo a Batho; Tona ya Tlhabollo ya Leago le Tona ya Merero ya Tikologo le Dinamelw IMC e kgopet we go dira mo omo wa goya pele mo profenseng le go elet a Kabinete gore ke dikgoro dife t a profense t eo di swanet ego go bewa ka fase ga Karolo (1) (a) (b) ya Molaothe Ka baka la mo omo wo, Kabinete e dumelet e gore t e tlhano t a dikgoro t a profense di bewe ka fase ga Karolo 100 (1) (b):Kantoro ya Tonakgolo;Kgoro ya Polokego ya Set haba le Taolo ya Dinamelwa;Kgoro ya Thuto ya Motheo le Tlhabollo ya Dipapadi;Kgoro ya Maphelo; leKgoro ya Me omo ya Set haba le DitselT e tlhano t a dikgoro di tla bewa ka fase ga Karolo 100 (1) (a):Kgoro ya Dit helete, Tlhabollo ya Ikonomi le Dikgwebo;Kgoro ya Pu oselegae le Madulo a Batho;Kgoro ya Tlhabollo ya Dinagamagae, Tikologo le Temo;Kgoro ya Tlhabollo ya Leago; leKgoro ya BoetKabinete e dumelet e gore dingwalelano t e maleba di romelwe Lekgotla la Set haba la Diprofense (NCOP) le gore dikgokagano gotee le bakgathatema ba maleba gola Leboa Bodikela di swanet e go diragal Mo omo wa dinyaki i o wa Lefapha la Toka, Thibelo ya Bosenyi le T hirelet ego o swanet e go t welapele mo mererong ka moka yeo e nyakago gore dikemedi t a phethagat o ya molao di tsene seemo seo ka bogare Dikamano t a bodit habat haba Kabinete e sot e ka bogale kudu dihlaselo t a dikgaruru t eo di phethagadit wego ke se ole sa Isiraele seo se ihlamilego ka dibet a go bapa le mollwane wa Gaza, yeo e hlot ego mahu a palo ye kgolo ya badudi ba naga ye Go lebelet we mokgwa wa go hloka morero le wo","Advocate (Dr) Seswantsho Godfrey Lebeya as the National Head for the Directorate for Priority Crime Investigatio Mr Goodman Ntandazo Vimba as the CEO in the Municipal Infrastructure Support Agent at the Department of Cooperative Governance and Traditional Affair Mr Lindokuhle Cedric Mkhumane as the Deputy Director-General: Enterprise Development and Entrepreneurship, at the Department of Small Business Developmen Mr Phakamani Hadebe as the Group Chief Executive of Eskom Holdings SOC Ltd (Eskom) and ex officio member (Executive Director) of the Boar Non-executive directors to the South African Express Board: Ms Mmakeaya Magoro Tryphosa Ramano (Chairperson) Mr Ronald Ozzy Lamola Mr Thulani Matiki Norman Kgomo Ms Thandiwe January-McLean Mr Kugan Harikrishna Thaver Mr Bongisiwe Mpondo Ms Hlengiwe Thandeka Makhathini Dr Thabi Leoka Mr Ahmed Ismail Bassa; and Mr Trevor Abrahams (reappointment).",0.81831586
"[ 0.61869484 -0.00269683 -0.13816436 ...  1.0856632   1.1297446
  0.7875749 ]",[0.01973177 0.00137905 0.00109809 ... 0.02098568 0.0347409  0.02644022],"oro wa ditlhaselo t a moragorago t a Isiraele, mmu o wa Afrika Borwa o t eere sephetho sa go gogela morago Motseta Sisa Ngombane go fihlela go fiwa tsebi o ye nngw Kabinete e dira boipilet o Se oleng sa Isiraele go ikgogela morago go t wa Gaza le go fedi a di wahlelo t a dikgaruru le t a tshenyo ya dithoto ka gare ga dipu okakaret o t a Palestin Magato a t ona a ka mehla a tli a lepheko le lengwe le legolo tharollong ya goyagoile ya dithulano, yeo e swanet ego go tla ka sebopego sa mebu o ye mebedi, Palestine le Isiraele, gore mebu o ye e phedi ane gabotse ka moya wa khut","As a founding member of the Malombo Jazzmen, he was one of South Africa s most talented musicianCabinet conveys condolences to the family and friends of Mr Sonwabo Eddie Funde who was the former South African Ambassador to Germany and Chairperson of the South African Broadcasting Corporation BoarCabinet is deeply saddened following the deaths of two young girls who were killed after a wall collapsed in Durba We extend our heartfelt condolences to their familie CongratulationsCabinet commends Vusumuzi Ndlovu who came seventh in the",0.796415
"[ 0.7365254   0.83827794 -0.08226394 ...  0.8617768   0.8679187
  1.1592814 ]","[-0.0001649   0.04227488 -0.00012785 ...  0.04665404  0.01575109
  0.04163691]","Kabinete e gatelela boipilet o bjo bo dirilwego ke maloko a mmalwa a mebu o ya Dinagakopano bja dinyaki i o t a go ikema dipolaong, ka nepo ya go rwe a bao ba ikarabelago go seo maikarabelo Go hulwa ga Difatanaga t a go Sepet a T helete (CIT)Kabinete e hlobaet wa kudu ke go rotoga ka lebelo ga ditiragalo t a go hula difatanaga t a go sepet a t helete ebile e latola bohodu bjo bja mahlabi adihlon Re rata go leboga gape dikemedi t a phethagat o ya molao ka magato a t ona a ka pejana a go golega babelaelwa le go leboga maloko a set haba ao a thu it ego baphethagat i ba molao ka go golega batho bMaloko a set haba ao a ka bego a nale tshedimo o ya pele ga ditiragalo t e a kgopelwa go t ea magato le go ikgokaganya le dikemedi t a phethagat o ya mola Diphetho t a Kabinete7.","The policy has incorporated inputs from the stakeholder s submissions and representation It responds to the National Development Plan s (NDP) call for greater emphasis on innovation, improved productivity and more intense pursuit of a knowledge economThe IP Policy Phase I is informed among others by the Constitution, the NDP, the National Drug Master Plan, the National Industrial Policy Framework and the various iterations of the Industrial Policy Action PlaIt will serve as an important policy instrument in promoting innovation, technology transfer, research and development, creative expression, consumer protection, industrial development and more broadly, economic growth Cabinet approved the ratification of the Treaty on the Prohibition of Nuclear Weapons by Parliamen The Treaty is the culmination of humanitarian initiative on nuclear weapons launched in 2010.",0.8215938
"[ 0.2870186   0.06753322 -0.32588592 ...  0.9419359   0.528065
  1.1275833 ]","[ 0.02487485 -0.00074716 -0.0001574  ...  0.01537114  0.02649676
  0.04755987]",Khansele ya Mopresidente ya Dikgwebo t e Laolwago ke Mmu o (PSEC)Kabinete e dumelet e go hlongwa ga PSEC yeo modulasetulo wa yona e tla bago Mopresidente Ramaphos Dinepo le magomo ao a nabilego ke go feto a maemo a dikgwebo t eo di laolwago ke mmu o (di-SOE) bjalo ka didiri wa t e nago le mohola t a tlhabollo ya ikonomPSEC e tla bea merero ya sepolotiki leihlo le taolo ya leanopeakany Godimo ga,"The PSEC will provide political oversight and strategic managemen Amongst its focus will be to strengthen the governing framework of the SOEs and ensure that specific interventions are implemented to stabilise these companieThe membership of PSEC will comprise relevant Ministers, experts, labour and civil societ The names of the members of the PSEC will be announced at a later stag The PSEC will build on work done by the IMC",0.78014076
"[ 0.3684525   0.07837119 -0.20599951 ...  0.8062067   1.1351244
  2.0675945 ]","[ 0.00137331  0.00067024 -0.00026837 ...  0.03991568  0.03546028
  0.03520732]","edi ya yona e tlaba go maatlafat a tlhako ya pu o ya di-SOE le go netefat a gore magato ao a ikgethilego a phethagat wa go tii elet a dikhamphani t Boleloko bja PSEC bo tla arolwa ka Ditona, ditsebi, mekgatlo ya ba omi le ya set hab Maina a maloko a PSEC a tla tsebagat wa ka moragonyan PSEC e tla tlalelet a mo mo omong wo o dirilwego ke IMC","CondolencesCabinet expressed condolences to the family and friends of the late veteran photographer and recipient of the National Order of Ikhamanga, Mr Sam Nzima, who used his camera to expose the brutality of apartheid rul He will be remembered for his iconic photograph of Hector Pieterson",0.7665823
"[ 1.6235654   0.32280838 -0.26441383 ...  1.096742    1.3409961
  1.4640236 ]","[-0.00361539  0.00134909 -0.00013453 ...  0.03250622  0.0349155
  0.03427576]","SOE yeo e hlolegilego ka Dibokwane 2015, yeo modulasetulo wa yona e bego e le Motlat amopresidente Kabinete e dumelet e Pholisi ya Thoto ya Kelello (IP) ya Rephabliki ya Afrika Borwa-Kgato ya 1.","SOE that was formed in February 2015, chaired by the Deputy President Cabinet approved the Intellectual Property (IP) Policy of the Republic of South Africa-Phase 1.",0.8466189
