nso,en,src_text,trg_text,Cosine_Score
"[ 1.3347001  -0.30026805  0.35043898 ...  0.868326    1.0720894
  1.3314873 ]",[0.02576257 0.00095138 0.00308511 ... 0.01699737 0.01196345 0.02482933],Kabinete e kopane ka Laboraro la 7 Phato 2019 ka Union Buildings ka Pretoria,"Cabinet met on Wednesday, 7 August 2019 at the Union Buildings in Pretoria",0.9192375
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.0220324 ]",Merero ye Bohlokwa Seemong sa Bjale1.,Upcoming Events1.,0.60440254
"[ 1.5708079  -0.11705524 -0.17232075 ...  0.7725917   1.0324775
  0.30771905]","[ 0.08482293 -0.00231836  0.00350878 ...  0.03942195  0.04048646
  0.00735438]",Boikgafo bja Lekgotla la Boset haba la Tlhabollo ya Ekonomi le Ba omi (NEDLAC),National Economic Development and Labour Council (NEDLAC),0.82442904
"[ 0.9268508  -0.13139942  3.5208025  ...  1.3006307   0.87666994
  2.8165152 ]","[ 0.02597056 -0.00070115  0.0665606  ...  0.03380278  0.03199776
  0.07295358]","Kabinete e sa tshwenywa ke maemo a godimo a tlhokego ya me omo le dipalopalo t a fase t a kgolo ya ekonomi ka nageng ya ren Dipoelo t a Dinyaki i o t a Kotara (QLFS) ka ga ba omi t a kotara ya bobedi ya 2019 t eo di lokollot wego ke Tirelo ya Dipalopalo ya Afrika Borwa (Stats SA), di laet a gore kelo ya semmu o ya tlhokego ya me omo e oket egile ka 1,4 ya dintlha t a persente go fihla go 29,0% ge di bapet wa le t a kotara ya mathomo ya 2012.","commitments Cabinet remains concerned about the high levels of unemployment and the low economic growth figures in our countr The results of the Quarterly Labour Force Survey for the second quarter of 2019 released by Statistics South Africa, indicate that the official unemployment rate increased by 1,4 percentage points to 29,0% compared to the first quarter of 2019.",0.8637768
"[ 0.8080652   0.00810534 -0.22202758 ...  0.4351081   0.4941106
  1.0128319 ]","[ 0.01707019 -0.00013369  0.00227116 ...  0.03538016  0.0127909
  0.0528218 ]",Kabinete e t wela pele go ikgafa go rarolla mathata a dihlongwa ao a t welago pele go ama go,Cabinet remains committed to addressing structural challenges that continue to affect the performance of our economy and its ability to respond to developmental challenge,0.7548775
"[ 0.5925724  -0.29650375 -0.07905161 ...  0.57421696  0.02271133
  0.2015254 ]","[ 0.02388679 -0.00029149  0.00010278 ...  0.03438567  0.05069286
  0.01782837]",oma ga ekonomi ya rena le bokgoni bja yona bja go arabela mathata a tlhaboll,"African Rainbow Minerals, Anglo American, AngloGold Ashanti, Gold Fields, Harmony and Sibanye-Stillwaters",0.58819515
"[ 1.4186901   0.49781084 -0.19989885 ...  0.7191658   1.5237674
  2.7444396 ]","[ 5.3069633e-02 -2.2099533e-03  9.1423128e-05 ...  2.7847670e-02
  4.9380630e-02  6.3343786e-02]",Tumelelano ka ga phetolo ye e tsenelet ego yeo e saennwego ke bakgathatema ka moka ka go NEDLAC e tshephi a go kopana le bakgathatema kgwedi ye nngwe le ye nngwe go lati i a boikgafo bja dintlha t e masome upa- upa (77) bjo bo dirilwego ka go Seboka sa Me om Dikopano t a kgwedi le kgwedi modulasetulo wa t ona e tla ba Mopresidente Cyril Ramaphosa go thoma ka Lewedi 2014.,The rapid response agreement signed by all the parties in NEDLAC commits to meet the stakeholders on a monthly basis to track the seventy-seven (77) Job Summit commitment Monthly meetings will be chaired by President Cyril Ramaphosa with effect from September 2019.,0.83878016
"[ 0.80407923 -0.07376485 -0.35498542 ...  0.35767534  1.0321419
  0.36172527]","[ 0.00274773 -0.00068739  0.00029785 ...  0.00637312  0.01352195
  0.00098579]",Boikgafo bjo bo dirilwego ke bakgathatema ka moka,The commitments by all stakeholders,0.68504
"[ 0.72412854 -0.1603892  -0.15983212 ...  1.5486071   0.547477
  0.53399444]",[0.01334255 0.00134449 0.00222557 ... 0.0435179  0.00364934 0.00227113],"bao ba a karet ago mmu o, ba omi, dikgwebo, mekgatlo ya badudi","which include government, labour, business, civil-society organisations",0.81559366
"[ 0.31068593  0.23872066 -0.0945115  ...  1.1276374   0.7887565
  1.1732005 ]",[0.00442331 0.00038254 0.0011703  ... 0.02944292 0.02788124 0.03062364],"bo nepi it e mananeo a go hloma me omo, mekgwa ya go thibolla mapheko a go mabapi le go phethagat a mananeo, gammogo le ditumelelano mabapi le gore ba omi ba se ke ba t wa ka khamphaning ba hwet a me omo ye mengwe ye mekaone le mekgwa ya go thibela go lahlegelwa ke me om Gape ka mo boikgafong go akaredit we masolo a go nepi a makala a it ego ka nepo ya go godi a ekonomi","target programmes to create jobs, mechanisms to unblock barriers to effect implementation, as well as agreements on job retention and ways to prevent job losse Also included in the commitments are specific sector targeting initiatives to grow the economy South Africa-Japan Collaboration Cabinet welcomes the collaboration initiative between South Africa and Japan to combat plastic pollution by supporting the transitioning of the local plastic industry from conventional plastics to more environmentally sustainable alternatives",0.80244994
