nso,en,src_text,trg_text,Cosine_Score
"[ 0.537632    0.299031   -0.21227917 ...  1.2635369   0.6853363
  0.828243  ]","[ 0.0113727   0.027739   -0.00129318 ...  0.02928508  0.03272189
  0.02645504]","Diphetho t e Bohlokwa t a Kabinete Kabinete e dumelet e kgati o ya sengwalwa sa Pholisi ya Boset haba ya Dinamelwa t a Baithuti gore set haba se dire ditshwayotshwayo ka gare ga Kuranta ya Mmu o mat at ing a 21.Pholisi e kaonafat a phihlelelo ya thuto ya boleng ka go aba dinamelwa t a baithuti t e di bolokegilego, t e di nago le seriti, t e di","2014, the Office on the Status of People with Disabilities was established, Integrated National Disability Strategy adopted, and free healthcare, social assistance and inclusive education provided for people with disabilitieThe NDP commits as a nation to do more to increase access to services, particularly in quality education and employment for people with disabilitieIn the spirit of Transport Month, Cabinet appeals to all road users to exercise greater care on our roads by maintaining speed limits and ensuring vehicles are roadworth Government calls on pedestrians to use the roads cautiously and for all to road users to respect each other AppointmentsCabinet approved the following appointments to the Board of the National Research Foundation:",0.771308
"[ 0.47849473  0.66770935 -0.08394466 ...  0.61336726  0.5576206
  1.1187633 ]",[0.00894267 0.00231871 0.00246949 ... 0.02091758 0.02786798 0.02388494],"omago gabotse, t e di kopant hwego le go swarelela, kudu dit habebg t a dinagamagae fao ditlhohlo t a dinamelwa di thibelago phihlelelo ya thutPholisi e bolela ka ditlhohlo t a sekgoba le peakanyo leswa ya ditshepedi o t eo di huet ago boleng bja dinamelwa t a set hab Gape e bolela ka mokgwa wa peakanyo ye e kopant wego le maemo a go swana a taolPhethagat o ya pholisi ye e tla aba tikologo ya dinamelwa ye e bolokegilego le ye e","The Torremolinos Convention and its Protocol of 1993 lay down safety standards, such as life-saving appliances, radio communication, fire protection, machinery and electrical installations, as well as specific requirements for seagoing fishing vessels of 24 metres and longeThis binding international safety regime will contribute to improving safety standards in order to reduce the number of fatalities at sea, estimated at 24 000 annually worldwid South Africa s fishing vessels will be subject to the provisions of the protocol when in the waters of a State party to the 1993 Torremolinos protocoThis is in line with Operation Phakisa s objectives of developing an institutional framework for the management of South Africa s ocean space, improving the protection of South Africa s oceans, particularly around critically endangered ecosystems, and addressing the skills gap, amongst otherCabinet approved for South Africa to accede to the International Convention on Standards of Training, Certification and Watch-keeping for Fishing Vessel Personnel, 1995 (STCW-F).This is the first attempt to establish international mandatory training standards for the crews of seagoing fishing vessels of 24 metres or more in lengt This will improve the safety of life and property at sea, as well as to prevent pollution of the marine environment by the fishing industrIn the past, extended periods of sea service were seen as the way to acquire experience and appropriate skill This system of on-the-job training has not produced a quality outcome for the skills of the creThe new system is built around a combination of reduced experiential training with upgraded and more structured education for enhancing knowledg This will make it possible for fishers to progress over time from small vessels to large fishing vessels and eventually internationally trading vesselCabinet approved for the following 2015 commemorative coin designs by the South African Mint Company, to be promulgated in a Government Gazett",0.7922417
"[ 0.6379826   0.28385976 -0.14566435 ...  0.99132556  0.5957033
  0.8985752 ]","[-0.00037191 -0.00010241  0.00114003 ...  0.04329777  0.03147783
  0.04902948]","irelet egilego go baithuti ka thekgo le t homi ano ya makala a tii et o ya mola Kabinete e dumelet e Taelo ka ga Tlhabollo ya Kgapelet o, Mat at i a Tlhahlo a Kgapelet o le Dinyakwa t a Fase t a Botseno go maemo a Tirelo ya Taolo ya Godimo bjalo ka ge go laedit we go ya ka Karolo ya 3(2) ya Molao wa Tirelo ya Set haba wa 1994.Se se godi a tlhabollo ya bokgoni gore go latelwe maikemi et o a Leanotlhabollo la Boset haba (NDP) bja go aga mmu o wo o hlabologago le wo o nago le bokgoni bja go hola kabo ye e kaonafet ego ya tirelTaelo ye ke leano la tlhabollo ya bokgoni la lebaka le le telelele bjo bo tlago oket a boleng bja methopo ya bomotho yeo e lego bohlokwa go bokgoni bja mmu o bja go phethagat a thomo ya onDikgoro ka moka ka gare ga Tirelo ya Set haba di tla nyakega gore di amogele mokgwa wo o sa fetogego go godi a tlhabollo ya bokgoni bja kgapelet o le bja maleba ka gare ga Tirelo ya Bolaodi bja Godim Kabinete e dumelet e Kgoro ya Tekolo le Tshekatsheko ya Mo omo go ala sengwalwa sa Tokomane ya Poledi ano ka ga Melawana le Mekgwa ya Tekolo le Tshekatsheko ya Mo omo go Komiti ya Potefolio ya Palamente ka ga Tshepedi o ya Tirelo ya Set haba le Tekolo le Tshekatsheko ya PeakanyTokomane e","Key Cabinet decisionsCabinet approved the publication of the draft National Learner Transport Policy for public comments in the Government Gazette for 21 dayThe policy improves access to quality education by providing safe, decent, effective, integrated and sustainable learner transport, especially in rural communities where transportation challenges hinder access to educatioThe policy addresses spatial challenges and re-organisation of operations which impact on the quality of public transpor It also provides for an integrated planning system and uniform standards of managemenImplementation of this policy will provide a safe and secure transport environment for learners through cooperation and collaboration with law enforcement authoritieCabinet approved the Directive on Compulsory Development, Mandatory Training Days and Minimum Entry Requirements to the levels of Senior Management Service as determined in terms of Section 3(2) of the Public Service Act, 1994.This promotes skills development so as to respond to the National Development Plan objective of building a capable and developmental state for the benefit of improved service deliverThe directive is a long-term skills development strategy that will enhance the quality of human resources which is critical to government s capacity to deliver on its mandatAll departments in the Public Service will be required to adopt a consistent approach to promote relevant and mandatory skills development within the Senior Management ServicCabinet approved for the Department of Performance Monitoring and Evaluation to present the draft Discussion Document on Performance Monitoring and Evaluation Principles and Approach to Parliament s Portfolio Committee on Public Service Administration and Planning Monitoring and EvaluatioThe document proposes a set of basic principles and an approach to Performance Monitoring and Evaluation (M&E) that is intended to result in continuous improvement in government performance and increased accountabilit Its key objective is to build consensus on the objectives of M&E, and how it should be implementeThis contributes to the implementation of the National Development Plan (NDP) in relation to building a capable and developmental state as well as promoting an active citizenry and strong leadershi M&E competencies are part of the core managerial competencies that are required for a capable and developmental statCabinet approved South Africa s negotiating positions for Conservation of Migratory Species of Wild Animals (CMS COP11) which will be held in Quinto, Ecuador, from 4 to 9 November 2014.South Africa s active participation in addressing challenges of climate change and the conservation of nature and associated species is based on the principle of sustainable development and environmental sustainability, and is in line with the requirements of Section 24 of the Bill of RightCabinet approved the negotiating mandate that will serve as the basis for South Africa s engagement at the 20th session of the Conference of Parties to the UNFCCC (COP 20), and the 10th Conference of Parties serving as the meeting of Parties to the Kyoto Protocol (CMP 10), from 1 to 12 December 2014, in Lima PerSouth Africa s position is in line with the country s national interest, and the implications for South Africa s further engagement in the international climate change negotiations as outlined in the National Development PlaCabinet approved a submission of the Cape Town Agreement of 2012 on the implementation of the provisions of the Torremolinos Protocol of 1993 relating to the International Convention for the Safety of Fishing Vessels, 1977 for ratification by Parliamen",0.8448492
[0.44627935 0.19077274 0.02399344 ... 1.0802526  1.167949   1.8350395 ],[0.02208058 0.0136602  0.00180701 ... 0.00334527 0.03810918 0.04577915],"i inya sehlopha sa melawana le mokgwa wa motheo go Kgoro ya Tekolo le Tshekatsheko ya Mo omo (M&E) yeo e ikemi edit ego go felelela ka kaonafalo ye e t welago pele mo omong wa mmu o le thwalo ye e oket egilego ya maikarabel Maikemi et o a yona a magolo ke go dira gore go be le kwano go maikemi et o a M&E, le ka fao a swanelago go phethagat wSe se kgatha tema go phethagat o ya NDP malepi le go aga mmu o wo a hlabologago le wo o nago le bokgoni gape le go godi a bodudi bjo bo nago le mafolofolo le boetapele bja go ti Bokgoni bja M&E ke karolo ye bohlokwa kudu ya bokgoni bja bolaodi bjo bo nyakegago bakeng sa mmu o wo o hlabologago le wo o nago le bokgon Kabinete e dumelet e maemo a poledi ano a Afrika Borwa a Pabalelo ya Mohuta wa Khudu o ya Diphoofolo t a Le oka (CMS COP11) yeo e tlogo swarelwa Quinto go la Ecuador, go tloga ka la 4 go fihla ka la 9 Dibatsela 2014.Go kgatha tema ga Afrika Borwa ka mafolofolo kgatong ya go","The World as one Big Emerging Market , at the innovaBRICS & Beyond Conference in London on 27 October 2014.The conference convenes government leaders and businesses with operations or interest in emerging markets, to explore and discuss investment opportunities and challenges within these marketCabinet welcomes the innovaBRICS & Beyond Conference as an opportunity to profile South Africa as an investment destination to United Kingdom-based businesses and other emerging marketPresident Zuma will receive Burundian President Pierre Nkurunziza on 4 November in Cape Tow The visit will deepen our existing strong bilateral relationship with Burundi and advance intra-trade on the continenThe Department of Water and Sanitation, in partnership with the African Ministers' Council on Water (AMCOW), the Water Research Commission of South Africa, SADC and Women for Water Partnership, will host the Gender, Water and Development Conference in East London from 3 to 7 November 2014 under the theme:",0.8483472
"[ 0.3496627  -0.07236402  0.13568464 ...  0.76945406  0.77832
  1.4769748 ]","[ 0.01166677  0.0010606  -0.00026529 ...  0.0237622   0.03852815
  0.00574393]","ogana le ditlhohlo t a klaemete le pabalelo ya tlhago le mohuta wo o amegago o theilwe godimo ga molalwana wa tshwarelelo ya tikologo le tlhabollo ye e e swarelelago, gomme o sepelelana le dinyakwa t a Karolo ya 24 ya Molaokakanywa wa Ditokel Kabinete e dumelet e taelo ya poledi ano yeo e tlago","collective commitment to the future of mining in South Africa, and to the creation and maintenance of an equitable balance between socio-economic imperatives and investment objectiveCabinet welcomes stakeholders",0.75453866
[0.5262059  0.06704637 0.12475242 ... 1.1146224  1.0917728  1.4472687 ],[0.02862898 0.01122267 0.01237704 ... 0.01398325 0.03623617 0.05640262],"oma bjalo ka motheo wa karolo ya Afrika Borwa tulong ya bo20 ya Khonferentshe ya Bat eakarolo ba UNFCCC (COP 20), le Khonferentshe ya bo10 ya Bat eakarolo ye e tlogo ba bjalo ka kopano ya Bat eakarolo ba Kwano ya Kyoto (CMP 10), go tloga ka la 1 go fihla ka la 12 Manthole 2014 go la Lima kua PerMaemo a Afrika Borwa a sepelelana le kgahlego ya boset haba ya naga, le dikhuet o t a go t ea karolo ga Afrika Borwa bjo bo t welago pele ka dipoledi anong t a phetogo ya klaemete ya bodit habat haba bjalo ka ge go laedit we ka gare ga ND Kabinete e dumelet e go romelwa ga Kwano ya Motsekapa ya 2012 ka ga phethagat o ya mabaka a Kwano ya Torremolinos ya 1993 ya go amana le Kopano ya Bodit habat haba ya Polokego ya Dikepe t a Boreahlapi, 1977 gore e kgonthi i we ke PalamentKopano ya Torremolinos le Kwano ya yona ya 1993 di laet a maemo a polokego, go swana le ditlabakelo t a go boloka bophelo, kgokagano ya radio, t hirelet o ya mollo, go tsenywa ga mohlagase le met hene, le dinyakwa t e it eng t a dikepe t e di reago dihlapi lewatleng t a dimetara t e 24 le go fetMokgwa wo wa polokego ya bodit habat haba wo o tlemago o tla thu a go kaonafat a maemo a polokego go fokot a palo ya dipolao ka lewatleng, t e di akanyet wago go 24 000 ka ngwaga lefaseng ka bophar Dikepe t a Afrika Borwa di tla laolwa ke mabaka a kwano ge di le ka meetseng a Mmu o wo o lego karolo ya kwano ya Torremolinos ya 1993.Se se sepelelana le maikemi et o a Operation Phakisa a go t welet a tlhako ya instit hu ene ya taolo ya sekgoba sa Afrika Borwa sa lewatle, a go kaonafat a t hirelet o ya mawatle a Afrika Borwa, go dikologa diekhoseseteme t e di lego kotsing kudu, le go","the untapped connection .The agenda of the conference will be set by the AMCOW Policy and Strategy for Mainstreaming Gender in the Water Sector in Africa, which has seven objectives focussing on policy, resources, strategic research, capacity building, cooperation and monitoring and evaluation, to reach the overall objective of gender equality in water policCabinet wishes all learners well as they prepare for their year-end examination These exams are a useful barometer of our education interventions such as Annual National Assessments (ANA) and the Curriculum and Assessment Policy Statement (CAPS).Cabinet welcomes Umalusi s assurance that the country is ready to conduct the National Senior Certificate examinations between 27 October and 28 November 2014.All parents, guardians and communities are encouraged to support learners as they prepare for their examinationCabinet further wishes the matric class of 2014 well in their forthcoming examination Cabinet also urges parents and guardians to support the 2015 School Governing Body Election from 6 to 28 March 2015 either by standing as candidates or by votinCabinet calls on all South Africans to support National Disability Rights Awareness Month between 3 November and 3 December 2014 under the theme:",0.86364603
"[ 0.4427063   0.12566087 -0.0509795  ...  1.0154179   0.996943
  0.9688362 ]",[0.0203118  0.01636317 0.00111226 ... 0.01244738 0.02863725 0.03593978],"ogana le tlhaelelo ya mabokgoni, magareng a t e dingw Kabinete e dumelet e Afrika Borwa go kwana le Kopano ya Bodit habat haba ka ga Maemo a Tlhahlo, Tii et o le Tlhokomelo ya Ba omi ba Dikepe t a Boreahlapi, 1995 (STCW-F).Se ke maiteko a mathomo a go hloma maemo a tlhahlo a kgapelet o a bodit habat haba bakeng sa dihlopha t a dikepe t e di reago dihlapi lewatleng t a dimetara t e 24 goba go feta ka botelel Se se tla kaonafat a polokego ya bophelo le thoto lewatleng, le go thibela t hilafat o ya tikologo ya meetse a lewatle ka intastering ya boreahlapNakong ya go feta, mabaka a a oket egilego a tirelo ya lewatle a be a bonwa bjalo ka tsela ya go hwet a boitemogelo le bokgoni bja maleb Mokgwa wo wa tlhahlo ya mo omong ga se o t welet e poelo ya boleng ya bokgoni bja sehlophMokgwa wo o moswa o agilwe go ama kopant ho ya tlhahlo ya boitemogelo ye e fokodit wego le thuto ye e beakant wego botse le go kaonafat wa go oket a tseb Se se tla kgont ha barei ba dihlapi go gatela pele ge nako e nt e e sepela go tloga go dikepe t e nnyane go ya go dikepe t e kgolo t a go rea dihlapi gomme mafelelong dikepe t a kgwebi ano maemong a bodit habat hab Kabinete e amoget e meakanyet o ya dikhoine t a segopot o ye e latelago ka Khamphani ya Afrika Borwa ya Minte, go phatlalat wa ka gare ga Kuranta ya Mmu a) Molokeloke wa Dikhoine t a Prothiya:","will ensure a reliable source of power to meet the country s growth needs, allow for a balance between energy sources and help us reach our carbon-reduction targetCabinet welcomes and congratulates all parties for successfully reconvening the Lesotho Parliament last week in line with the Maseru Facilitation Declaration facilitated by Deputy President Cyril RamaphosCabinet reiterates that South Africa has put in place the necessary measures to prevent Ebola from spreading to the countrSurveillance at all ports of entry has been strengthened to identify viral haemorrhagic fevers, in particular Ebol Government has also established a national response team in case of an outbreak and 11 hospitals are on standby as Ebola treatment centreCabinet supports the efforts by the World Health Organisation in establishing Ebola treatment centres and strengthening capacity for laboratory testing, contact tracing, social mobilisation, safe burials and non-Ebola health care in West AfricCabinet also appeals to individuals and business worldwide to contribute to the Ebola Response Fund which was established to assist all affected West African countries in their fight against this devastating diseasCabinet welcomes the arrest of six individuals linked to the cable theft which resulted in water outages in parts of Gauten The individuals were part of a syndicate that police reportedly smashed with these arrest Cabinet expressed the view that the cable theft and related activities - manhole covers, bridge rails, electricity pylons, fences, et are tantamount to sabotage of the country s infrastructure programm Government will ensure that perpetrators convicted either of theft on receipt of stolen cables are subject to the maximum penalties provided by the la Government is seized with this issue and will not hesitate act more effectively to combat this scourgTrade and Investment South Africa (TISA), a division of the Department of Trade and Industry (the dti), last week received an award at the United Nations Conference on Trade and Development s World Investment Forum in Geneva for the promotion of sustainable investmen This was for the work undertaken by TISA in supporting the establishment of Unilever s Indonesia plant in Ethekwini, which was opened by the Minister of Trade and Industry during South Africa s hosting of the COP 16 Cabinet received an update on the collapse of the building in Nigeri A separate statement will be delivered after this briefing Upcoming eventsPresident Jacob Zuma will deliver the opening keynote address under the theme",0.84005886
"[ 2.074763    0.02333005 -0.27983263 ...  0.5767373   1.0625705
  0.91562253]","[ 0.03933585  0.00072514 -0.00040514 ...  0.02585984  0.02637653
 -0.00032209]",Bophelo bja Mogale: NR Mandela b) Molokeloke wa Dikhoine t a Tlhago:,R1 Gold Coin Series:,0.7412939
"[ 0.43369818  0.08352772 -0.3266845  ...  0.13003984  0.8548619
 -0.14345522]",[0.01533058 0.02209874 0.00143186 ... 0.0023722  0.020755   0.00329286],Batsomi ba Bo ego,Nocturnal Hunters,0.68071026
"[ 1.1353086   0.10354121 -0.25581902 ...  0.3614647   1.128161
  0.8550452 ]","[ 0.03541746  0.00059373 -0.00075808 ...  0.02202887  0.02734378
 -0.0012731 ]",Phukubje ya Mokokotlo wo Moso c) Molokeloke wa Dikhoine t a,R2 Gold Coin Series:,0.72467005
