nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[ 0.00980163 -0.0033715  -0.00078007 ...  0.00912488 -0.0017333
  0.03020796]",Merero ye Bohlokwa Seemong sa Bjale1.,Issues in the Environment1.,0.58689404
[0.7618948 0.0873671 0.4592908 ... 0.7132259 0.8552826 1.2142144],[0.00434021 0.00488384 0.04909765 ... 0.00664666 0.02209454 0.02410432],"Lesolo la Moento wa Leuba la Coronavirus (COVID-19) Kabinete e thabi it we ke kgatelopele yeo e fihlelet wego ka meento ya COVID-19 yeo ka Labobedi la 8 Phupu e fihlilego go 1 524 589 mola Selekanyo sa Mathomo sa moento wa Pfizer se kgonne go feta milione o tee ka palo ya go lekana 1 045 245, e bago kgatelopele ye makat ag Godimo ga mo, batho ba go feta dimilione t e tharo ba ingwadi it e Lenaneong la Elektroniki la go Ingwadi et a go Entelwa (EVDS), e bago phenyo ye re ka e opelago diatla mo phenkgit hanong ya rena ya mohlakanelwa go lwant ha go phatlalala ga baerase y","Coronavirus Disease (COVID-19) vaccine roll-outCabinet welcomed the progress with COVID-19 vaccinations which had on Tuesday, 8 June 2021 reached 1, 524, 589 and the Pfizer First Dose vaccinations breached the one-million mark with 1, 045, 245, which is a remarkable mileston In addition, over three million people registered on the Electronic Vaccination Data System, which is a cause for celebration in our concerted fight against the spread of the viru The partnership with the private sector on vaccination and the overall COVID-19 programme strengthens our nation s efforts in ensuring that the lifesaving vaccines and the message on safety measures against COVID-19 pandemic reach more peopl Cabinet also welcomes the validation of the Sinovac COVID-19 vaccine for emergency use by the World Health Organisation, which enables the South African Health Products Regulatory Authority to expeditiously consider the application from Sinova Cabinet is reminding all South Africans to remain vigilant and adhere to the restrictions under Alert Level 2 of the national lockdow The third wave is imminent and we have the power to flatten the curv Let us take responsibility of wearing masks in public, adhering to social distancing of at least 1,5 metres, always washing hands with soap and water or a 70% alcohol-based hand sanitiser, and avoiding public places and mass gatherings",0.8427819
"[ 0.8661233   0.5434314  -0.12207931 ...  0.64090854  1.0714235
  1.4767187 ]","[ 0.03702665 -0.00141052 -0.00014157 ...  0.03720783  0.02320624
  0.01772767]",T homi anommogo le lefapha la praebete mo tabeng ya meento le lenaneokakaret o la COVID-19 e tii a matsapa a set haba sa gaborena go netefat a gore meento ya go pholo a maphelo a batho gotee le molaet a wo o goelet wago bathong ka magato a polokego kgahlanong le leuba la COVID-19 o fihlelela batho ba bant,Summit to further lobby for a temporary waiver of the Agreement on Trade-Related Aspects of Intellectual Property Rights at the World Trade Organisation to ensure equitable access to COVID-19 vaccine This will enable countries to manufacture their own vaccines and pave the way for the development of a local pharmaceutical manufacturing industry in our country and on the continen Messages1.,0.7810359
"[ 0.75640666  0.86631495 -0.03640208 ...  0.6383094   1.3378712
  1.2626399 ]","[ 0.00927064  0.03305529 -0.00021448 ...  0.01548621  0.02995119
  0.03214101]","Kabinete e amogela gape kgonthi i o ye filwego ke Mokgatlo wa Lefase wa t a Maphelo ya gore moento wa COVID-19 wa Sinovac o ka diri wa maemong a t hoganyet o ka gona, yona kgonthi i o ye e tla kgont ha Lekgotlataolo la Afrika Borwa la Dit welet wa t a Maphelo go tsinkelela kgopelo ya go t wa go Sinova","Summit are important opportunities for South Africa to promote its view of a fairer and more peaceful worl South Africa will highlight the socio-economic devastation wrought by the pandemic, and will also profile how we are emerging from this devastation due to our prudent fiscal and social policie South Africa will also use the G7 Leaders",0.7655256
[1.5770619  0.00514085 0.15233853 ... 0.66720843 1.0602524  0.9222131 ],"[ 1.2663142e-02 -2.7171665e-04 -7.4314084e-05 ...  1.1580803e-02
  2.0523533e-02  5.7393545e-03]","Kabinete e gopot a MaAfrika Borwa ka moka go nt ha mahlo dinameng ka nako t ohle le go latela dikilet o t a Maemotemo o a Bobedi a kilet o ya mesepelo set habeng ka mok Lephoto la boraro le re fihlet e ebile khuet o ya go fokot a palo ye e ka matsogong a ren A re t eeng maikarabelo a go apara dimaseke ge re kopana le batho, re","Energy securityCabinet acknowledged the frustration of South Africans with the continuing power outages due to failures in the Eskom infrastructure electricity network Cabinet remains committed to the implementation of the Integrated Resource Plan 2030, which is based on a diversified energy mix that will reduce reliance on a single or a few primary energy sourceThe DMRE has also opened Bid Window 5 of the Renewable Energy Independent Power Producer Procurement Programme to procure 2 600 megawatts of wind and solar power to support the national gri The electricity regulation reforms have also enabled municipalities with the capacity to purchase their own power from other alternative power producer This will alleviate pressure from the Eskom power grid",0.79009664
[0.6944889 0.2166276 3.3621037 ... 1.3234622 0.8884341 1.5009589],[0.01589583 0.00041343 0.08111764 ... 0.01847578 0.01107411 0.01267279],"ielane sekgala sa go lekana mithara o tee le seripa, re hlape matsogo kgafet akgafet a ka meetse le sesepe goba ka sanithaesa sa matsogo sa go ba le motswako wa 70% ya alekhohole, le go efoga mafelo a tlo tlala ka batho le dikgobokano t a ma aba aba Dipalopalo t a Kotara ka Kotara t a Ba omi (QLFS) Kabinete e amoget e dipoelo t a QLFS kotareng ya mathomo ya 2021 t eo di laet ago gore palo ya batho bao ba thwet wego ga ya fetoga ga kaalo ka ge e le 15 milione, ka ge e theoget e fase ganyane ka 28 000 kotareng ya mathomo ya 2021.","Informal sector employment decreased by 19 000 (0,8%); Private households by 70 000 (5,8%), and employment in Agriculture decreased by 18 000 (2,2%).Some industries created jobs while others lost jobs between Quarter 4 of 2020 and Quarter 1 of 2021, resulting in a net decline of 28 000 in total employmen Employment mainly increased in Finance (up by 215 000) and other industries that had job gains include Community and SocialServices (16 000), Utilities (16 000), Mining (12 000) and Manufacturing (7 000).",0.8244028
"[ 0.1323615  -0.3803831   0.11990603 ...  0.05311812  0.24020998
  0.09538989]","[ 0.01576064 -0.00089998 -0.00038952 ...  0.01073826  0.00837167
  0.00555035]",Palo ya bao ba sa,G7 Leaders,0.60703844
"[ 0.41045406 -0.27256528  3.6821709  ...  0.39568454  0.6977538
  2.153245  ]","[ 0.00929508 -0.0008629   0.06447522 ...  0.01782153  0.01949688
  0.04356016]","omeng le yona ga ya fetoga ga kaalo ka ge e le 7,2 milione ge e bapet wa le kotara ya bone ya 2020 (e hlatlogile ka 8 000).","The number of unemployed persons also remained almost unchanged at 7,2 million compared to the fourth quarter of 2020 (increased by 8 000).",0.8749356
[0.7689601  0.02380997 4.39622    ... 0.69959706 1.1463519  0.87698627],[0.02138426 0.00498518 0.07796376 ... 0.01518879 0.02882652 0.07909357],"Palo ya batho ba go nyaka me omo bao ba ngenegilego mooko e hlatloget e godimo ka 201 000 (6,9%) magareng ga dikotara t e pedi, ka tlhatlogo ya 164 000 bathong bao ba se nago seabe kudu ikonomin Diphetogo t e t e nnyane di hlot e gore kelo ye netefadit wego ya batho ba go se","The number of discouraged work-seekers increased by 201 000 (6,9%) between the two quarters, with a net increase of 164 000 in the not economically active populatioThese minor changes resulted in the official unemployment rate increasing by 0,1 of a percentage point from 32,5% in the fourth quarter of 2020 to 32,6% in the first quarter of 2021",0.85947114
"[ 0.5094775  -0.32154384  5.423541   ...  1.0423484   1.0308803
  2.9796057 ]",[0.01718066 0.04262257 0.09409821 ... 0.03933007 0.0367281  0.06458488],"ome e hlatloge ka 0,1% go tloga go 32,5% kotareng ya bone ya 2020 go fihla go 32,6% kotareng ya mathomo ya 2021","The unemployment rate according to the expanded definition of unemployment increased by 0,6 of a percentage point to 43,2% in Quarter 1 of 2021 compared to Quarter 4 of 2023 The official unemployment rate among youth (15-34 years) was 46,3% in Quarter 1 of 2021.",0.80348456
