nso,en,src_text,trg_text,Cosine_Score
"[ 1.6896797  -0.05833103 -0.27805653 ...  1.1371717   1.8469287
  0.9402794 ]","[ 0.04911799 -0.00160784  0.00651475 ...  0.02226929  0.03739171
  0.0606376 ]","Go hlokofala ga Tona Ohm Collins Chabane Kabinete e nyami it we ke go hlokofala fao go bego go se gwa emelwa ga Tona Chabane le ba irelet i ba gagwe, Boset ene Lesiba Samuel Sekele le Mareme Lawrence Lentsoane, bao ba hlokofet ego ka kotsing ya sefatanaga yeo e","The passing of Minister Ohm Collins Chabane Cabinet is saddened by the untimely passing of Minister Chabane and his protectors, Sergeants Lesiba Samuel Sekele and Mareme Lawrence Lentsoane, who died in a tragic car crash on Sunday, 15 March 2015.",0.8431129
"[ 1.6657258  -0.31278044 -0.05172927 ... -0.04050439  0.15808007
  1.7440723 ]","[ 0.03763635 -0.00181253  0.0068282  ...  0.03653177  0.03543708
  0.0394165 ]","ii ago ka Lamorena, la 15 Hlakola 2015.","South Africans will celebrate the national Human Rights Day event on 21 March 2015 in Uitenhage, Eastern Cape under the theme:",0.546837
[0.6107034  0.0232064  0.02669324 ... 0.7079154  0.9762499  1.7336259 ],"[ 6.4992327e-03  6.8401638e-03 -5.4869957e-05 ...  1.7852137e-02
  1.7656341e-02  3.1688958e-02]","Mmu o le batho ba Afrika Borwa ba tlo tloga ba hloka seabe seo se t wago go mo omedi yo wa batho yo a t wet ego pele go ikgafa go aga Afrika Borwa ye kaone go fihla a hlokofalBjalo ka leloko la Khuduthamaga, mohu Tona ya Kgoro ya Ditirelo t a Set haba le Taolo o tla fiwa Tirelo ya Poloko ya Semmu o ya Legoro la 1.","Government and the people of South Africa will solely miss the contribution from this servant of the people who remained committed to building a better South Africa until deatAs a member of the Executive, the late Public Service and Administration Minister will be afforded an Official Funeral Category 1.",0.8479337
"[ 0.81134254 -0.03296503 -0.260991   ...  1.3185804   1.5550433
  1.9937017 ]",[0.02514165 0.0163216  0.00891624 ... 0.006535   0.05623958 0.04405343],"Tirelo ya poloko e tla swarwa ka Mokibelo wa la 21 Hlakola 2015 ka motseng wa Xikundu ka Malamulele, Limpop Kabinete e lebi a mahloko a yona go ba lapa le bagwera ba bahu Tona le ba ba irelet i ba gagwe ba babedi Phethagat o ya mananeo a bohlokwa a mmu o Mopresidente Jacob Zuma o tla eta pele meketeko ya segopot o sa mengwaga ye 50 ya go ba gona ka Afrika Borwa ga setlabelotaolo sa dinyaki i o t a nyutleliara ya SAFARI-1 yeo e","The funeral service will take place on Saturday, 21 March 2015 at Xikundu village in Malamulele, Limpop Cabinet conveys its sincerest condolences to the families and friends of the late Minister and his two protectors Implementation of key government programmes President Jacob Zuma will lead the 50th anniversary celebrations of South Africa s nuclear research reactor SAFARI-1 operated by",0.8945457
"[ 0.82249063 -0.0324651  -0.09537631 ...  1.0839773   1.3674791
  0.966522  ]","[ 0.02140912  0.01684113 -0.0001286  ...  0.04069831  0.02480004
  0.05217211]","omi wago ke Molaodi wa Boset haba wa Enet i wa Afrika Borwa (Nersa) ka Pelindaba kgauswi le Pretori Go tloga mola e dumelelwa go hlongwa ka la 18 Hlakola 1965, setlabelotaolo se, seo e lego mot welet i yo mogolo wa diaesothoupu t a kalafo le t a intasteri t eo di","the National Energy Regulator of South Africa (NERSA) at Pelindaba near Pretori Since its commissioning on 18 March 1965, the reactor, which is a major producer of medical and industrial isotopes for both domestic and international consumption, received many accolades and international accreditatio This reactor has also played a critical role in nuclear research, development and education and has placed South Africa in the forefront of scientific advance Cabinet calls on South Africans to nominate suitable individuals to serve on the National Planning Commission before the closing date of 10 April 2015.",0.79745877
"[ 0.31509465  0.00497928 -0.1888138  ...  1.2032173   1.2583083
  1.2483027 ]","[ 0.03093525 -0.00024274  0.00799565 ...  0.0529861   0.03391045
  0.03530093]","omi wago ka bobedi ka nageng le mafaseng a bodit habat haba, se hwedit e difoka t e nt i le tumelelo ya bodit habat hab Setlabelotaolo se se ralokile tema ye bohlokwa ka dinyaki i ong t a nyutleliara, ka tlhabollong le ka thutong ebile se beile Afrika Borwa go ba ketapele ya dikgatelopele t a mahlal Kabinete e ipilet a go maAfrika Borwa go","President Zuma will open the Black Industrialists Indaba taking place from 25 to 26 March 2015 at Gallagher Convention Centre, Midrand, as part of government s commitment to develop black industrialists in the countr The Indaba will foster dialogue between the public and private sector to advance black industrialists, and to radically transform and restructure the economy to achieve inclusive growt President Zuma will address the National Members Assembly (NMA) of the South African Local Government Association, which will take place at Gallagher Convention Centre, Midrand from 24 to 26 March 2015.",0.77860427
"[ 0.12354595  0.00717833 -0.5363995  ...  0.1968897   0.47346187
  0.5232528 ]","[ 0.00648875 -0.00351149 -0.00064403 ...  0.01302846  0.02152582
  0.02386829]",i inya maina a batho bao ba nago le maswanedi a go,"Celebrating the Freedom Charter, Enjoying Equal Human Rights for All .",0.60995597
"[ 0.8756662  -0.293136    0.116202   ...  0.6501674   0.74935436
  2.7608721 ]",[0.01179401 0.00030489 0.00344906 ... 0.02514603 0.04573468 0.04664202],oma ka Khomi eneng ya Tlhabollo ya Boset haba pele ga let at i la go tswalela la 10 Moranang 2015.,"continue working with the Kingdom of Lesotho to further enhance the existing relations by focusing on strengthening economic and social cooperation that will lead to the improvement of people s lives Upcoming events Deputy President Ramaphosa will attend the Republic of Namibia s 25th Independence Anniversary, including the Inauguration of President Hage Geingob in Windhoek on 21 March 2015.",0.6963594
"[ 0.7635119   0.02512572 -0.07997566 ...  0.91789424  0.49338582
  0.80199575]","[ 1.5697382e-02 -6.4903172e-05  1.5496111e-03 ...  1.8079454e-02
  2.4094325e-02  3.9539635e-02]",Nepi o ya khomi ene ye mpsha e tla ba go t wet a pele mmu o mabapi le ka fao o ka phethagat ago bokaone Leanotlhabollo la Boset hab Godimo ga fao e tla thu a gape go hlabolla maano ka botlalo ka mafapheng ao a kgethilwego ao a nyakago,"The focus of the new commission will be on advising government on how best to implement the National Development Pla In addition it will also assist in developing detailed plans in selected sectors that require focussed attention to drive economic growth, radical economic transformation and sustainable developmen More information on the nomination process is available on: wwthepresidencgoza3.",0.7956309
"[ 0.72693974  0.03576606 -0.14624886 ...  0.82782483  0.9222996
  0.90903056]","[ 0.03146246  0.00654674 -0.00047269 ...  0.05031215  0.01174378
  0.042351  ]","edi ye e nepi i wego go hlohlelet a kgolo ya ekonomi, pheto o ya ekonomi ye e tsenelet ego le tlhabollo ya go ya go il Tshedimo o ka botlalo ka ga tshepedi o ya go","The NMA will reflect on the state of local government after 15 years and discuss strategies to deal effectively with service delivery, capacity building, corruption and issues around the demarcation of municipalitie The Assembly will be held under the theme:",0.71689034
"[ 1.2765967   0.03617888 -0.55291325 ...  1.1186657   1.4450885
  1.1446745 ]","[ 0.02330248 -0.00040607  0.00285456 ...  0.01719943  0.03167479
  0.04630581]",i inya maina e hwet agala go: wwthepresidencgoza3.,Cabinet commends Namibia on its Silver Jubilee celebrations and President Geingob on becoming the country s third Head of Stat,0.66498786
