nso,en,src_text,trg_text,Cosine_Score
"[ 0.71467656 -0.0962004  -0.25986505 ...  0.68547976  1.6578702
  1.1992973 ]","[ 0.01472604 -0.00019007  0.00116815 ...  0.04184085  0.0272682
  0.03716147]","Let at i la Afrika Kabinete e rata go leboga maAfrika Borwa ka moka ao a kgathilego tema ka meketekong ya Let at i la Afrika la 2015, leo le laedit ego boikgafo bja rena go aga Afrika ye e kopanego, ya khut o le ye e atlegileg Kabinete e bu elet a boipilet o bjo bo dirilwego ke Mopresidente Jacob Zuma go dihlongwa le dikhamphani ka moka t a Afrika Borwa go fof a folaga ya Mokgatlo wa Selekane sa Afrika (AU) gotee le folaga ya Afrika Borw Se se sepelelana le tlhokego ya go amogela nepo ya Afrika ye e kopanego, ye e atlegilego le ya khut o","Africa Day Cabinet would like to thank all South Africans who participated in the Africa Day 2015 celebrations, which reflected our commitment to build a united, peaceful and prosperous Afric Cabinet reiterates the call by President Jacob Zuma to all South African institutions and companies to fly the African Union (AU) flag with the South African fla This is in keeping with the need to embrace the vision of a united, prosperous and peaceful Africa Implementation of key government programmes Cabinet reminds South Africans and foreign nationals travelling with children that the Passport and Travel Documents Act will come into effect from 1 June 2012.",0.8651061
"[ 0.7111403   0.00384538 -0.1924072  ...  1.3319986   1.1848973
  0.9889501 ]",[0.01161496 0.0026699  0.01745945 ... 0.04951932 0.04162042 0.06920811],Phethagat o ya mananeo a bohlokwa a mmu o Kabinete e gopot a maAfrika Borwa le badudi ba dinaga t a ka ntle bao ba etago le bana gore Molao wa Dingwalwa t a Diphasephote le t a Maeto o tla thoma go,"The entity ensures efficiencies and cost-effectiveness in the management of the State property portfoli Cabinet is satisfied with the development and the refinement of the PMTE business model, which will improve the quality of public buildingCabinet further approved the secondment for Mr P Serote to serve as head of the PMTE, Mr M Govender as head of Facilities and Real Estate Management and Ms BS Mathews as head of Real Estate Registry Services Upcoming events South Africa will host the AU Summit at the Sandton Convention Centre from 7 to 15 June 2015 under the theme:",0.75626206
"[ 0.81304574 -0.3765949   0.13816434 ...  0.17117701  0.72821766
  1.6744314 ]","[ 0.03347294 -0.00276666  0.04738329 ...  0.01037402  0.01701387
  0.05220246]",oma go tloga ka la 1 Phupu 2012.,The World Economic Forum on Africa will take place in Cape Town from 3 to 5 June 2015 under the theme:,0.4796366
[0.49400944 0.30597037 0.10669927 ... 1.0169052  0.88455003 0.84840804],"[-3.65557789e-05  2.39134412e-02  1.05809835e-04 ...  3.32029127e-02
  3.10298763e-02  3.84065062e-02]","Ka fase ga molao o moswa wo, batswadi bao ba etago le bana ba mengwaga ya ka fase ga ye 18 ba kgopelwa go t welet a disetifikeiti t a matswalo t e di sego t a kopafat w Ye ke karolo ya boikgafo bja mmu o go hlokomela dikgahlego t e kaone t a bana le go thibela go gweba ka bana Diphetho t e Bohlokwa t a Kabinete Kabinete e dumelet e Molawana wa Boset haba wa Dinamelwa t a Baithuti, wo o fago ditlhahli t a mabapi le go aba ditirelo t a dinamelwa t a baithuti t e di","Under the new legislation, parents travelling with children under the age of 18 are required to produce their unabridged birth certificate This is part of government s commitment to safeguard the best interests of children and prevent child trafficking Key Cabinet decisions Cabinet approved the National Learner Transport Policy, which provides guidelines in providing effective, efficient and safe learner public transport service Its implementation will result in an integrated learner transport service that provides the standards of the kind of vehicles to be used and the tariff structures for the usage of scholar transport service The policy is also aligned with the South African Schools Act, 1996 (Act 84 of 1996).",0.83297884
"[ 0.6517961  -0.32990864 -0.43419623 ...  0.38309073  0.91604996
  0.6289813 ]","[ 0.06547131  0.00196068 -0.00126916 ...  0.01554882  0.03827059
  0.02728485]","omago gabotse, t a go",Dr Reginald Cassius Lubisi,0.6063926
"[ 0.46322536  0.06228052 -0.24476372 ...  0.92510647  0.9322256
  0.9400704 ]",[0.02074855 0.01086225 0.01680345 ... 0.03968836 0.02280758 0.06725342],oma bokaone le t e di bolokegileg Phethagat o ya ona go tla felet a ka tirelo ya dinamelwa t a baithuti ye e kopant wego ye e beago melawana ya mehuta ya dinamelwa t e di swanet ego go,"Reflection, Refocus and Renewal .This conference, which is held every two years, has become a barometer for government and South Africans to track advances made in controlling HIV infection It also provides an opportunity for people working with HIV and AIDS, Sexually Transmitted Infections (STIs) and Tuberculosis (TB) to share experiences and insightSouth Africa has the largest antiretroviral (ARV) programme in the world, with three million people on ARVs as of December 2014.",0.7213931
"[ 0.50842017 -0.12867181 -0.18186492 ...  0.54165643  0.71709734
  0.652434  ]","[ 0.05173595 -0.00154727 -0.00038455 ...  0.02684422  0.0131224
  0.04128175]",omi wa le mananeo a ditefi o ao a swanet ego go,Valuer-General: Department of Rural Development and Land ReforEnquiries:Ms Phumla Williams (Acting Cabinet Spokesperson)Cell: 083 501 0139,0.6167763
"[ 2.2121404e-01  9.8675885e-04 -6.8859674e-02 ...  1.2211682e+00
  9.2921394e-01  1.9548224e+00]","[ 0.00302298  0.00276285 -0.00015459 ...  0.04302852  0.02559933
  0.0187235 ]","omi wa ke ditirelo t a dinamelwa t a baithut Molawana wo o nyalant we gape le Molao wa Dikolo wa Afrika Borwa, wa 1996 (Molao wa 84 wa 1996).","Solemn Declaration on Gender Equality in Africa to the AU Secretaria The report is in preparation for the AU Heads of States Summit to be held in June 2015.The report, which covers the period 1994 to 2014, assesses and evaluates the effectiveness of our laws, policies and programmes that were developed to increase representation, provision of basic services, job creation, poverty reduction, eradication of violence, and the protection of human rights of women and girl Cabinet approved the National Youth Policy 2020 (NYP2020).",0.66826725
[0.5661593  0.6762329  0.49567345 ... 1.0831429  1.0151556  2.822721  ],[0.01035332 0.01573908 0.01048484 ... 0.03650767 0.04300607 0.04480183],"Kabinete e dumelet e go tli wa ga Pego ya Afrika Borwa ya 1994 go fihla ka 2014 ka ga Kgatelopele ya Phethagat o ya Kwano ya Semmu o ya Dihlogo t a Dinaga t a Mokgatlo wa Selekane sa Afrika (AU) ka ga Tekatekano ya Bong ka Afrika go ya go Bongwaledi bja A Pego ye ke go loki et a Samiti ya AU ya Dihlogo t a Dinaga ye e tlogo swarwa ka Phupu 2015.Pego ye, ye e akaret ago lebaka la nako ya go thoma ka 1994 go fihla ka 2014, e sekaseka le go lekodi i a go","The week s activities will conclude with the Assembly of Heads of State from 14 to 15 June 2015.The Republic of Zimbabwe, as chair of the AU for 2015, will chair the summit and its related meeting It will focus on the implementation of decisions taken at the January 2015 Summit, which includes Agenda 2063 and its First 10-Year Implementation Plan; State of Continental Peace and Security, including Terrorism; Women s Empowerment and Development; Alternative Sources of Funding the AU; Continental integration and operationalising the African Centre for Disease Control and Prevention by 2015.President Zuma will attend the inauguration of Nigeria s President-elect Mohammadu Buhari in Abuja, Nigeria on 29 May 2012.",0.79473853
"[ 0.7990504   0.41473898 -0.24201353 ...  0.9780204   0.77367795
  0.53737295]","[ 0.02433184 -0.00055928  0.01114563 ...  0.03069746  0.04081306
  0.01711083]","oma gabotse ga melao ya rena, ga melawana ye e hlomilwego go oket a kemedi, kabo ya ditirelo t a motheo, go hloma me omo, phokot o ya bohloki, go fedi wa ga dikgaruru, le go","Launch of the negotiations for Continental FTA at the AU Summit in JuneThe launch of the Continental Free Trade Agreement (CFTA) negotiations by the AU Summit takes place on 15 June 2015 in Johannesburg, South AfricThe CFTA will, create a market of over billion people with a combined GDP of over $2 trillio It will build on the Tripartite Free Trade Area and progress achieved in the regional economic communitie It will also give traders and investors access to a growing market and provides a basis for enhanced intra-Africa trade AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearanc Representatives from the Department of Public Enterprises to the Special Economic Zones Advisory Board:a) Ms Jacky Molisane (designate member);b) Ms Nontsikelelo Rose Mbono (alternate member).",0.68167233
