nso,en,src_text,trg_text,Cosine_Score
"[ 1.0785239  -0.07193635  0.11730135 ...  0.571322    0.5229327
  2.1033564 ]","[ 0.01647557 -0.00126919  0.00063013 ...  0.04743183  0.03416223
  0.0471839 ]","Kabinete e kopane ka Laboraro la 27 Lewedi 2017, ka Union Buildings, Pretori Merero seemong sa bjale1.","Cabinet met on Wednesday, 27 September 2017, at the Union Buildings, Pretori Issues in the environmentUnited Nations General Assembly (UNGA)Cabinet welcomed President Jacob Zuma s address to the 72nd Regular Session of the UNGA in New York, USA on 12 September 2017, under the theme",0.7675445
"[ 1.0026016  -0.02123548 -0.08353493 ...  0.66854584  1.0421069
  2.0530913 ]",[0.02621909 0.00755752 0.00774724 ... 0.00715659 0.04123238 0.04469743],"Kopanokgothekgothe ya Mokgatlo wa Dinagakopano (UNGA) Kabinete e amoget e polelo ya Mopresidente Jacob Zuma ge a be a eme Kopanong ya Mehleng ya bo 72 ya UNGA ka lefoko ka New York, Amerika ka la 12 Lewedi 2017, ka fase ga morero wa","Cabinet appeals to the public to come forward with any information that may assist law-enforcement authorities and calls for the full might of the law to be applied to those found guiltLaunch of the Bakoena Ba Mopeli customary law bookCabinet applauds the launch of the book, Bakoena Ba Mopeli Customary Law of Succession and Genealogy, as a milestone achievement for traditional leadership in South AfricThe Minister of Cooperative Governance and Traditional Affairs, Mr Des van Rooyen, and His Majesty King Letsie III, the Head of State of the Kingdom of Lesotho, attended the event on Monday, 25 September 2017.The Department of Cooperative Governance and Traditional Affairs started documenting the history of 13 Kingships/Queenships in 2011.",0.7281234
"[ 0.88796085 -0.10905983 -0.23668362 ...  0.4506096   0.71102476
  1.8828801 ]",[0.01758685 0.00058756 0.00505538 ... 0.02100902 0.03936135 0.03338474],Re lebelet e kudu Batho: Re nyaka Khut o le Bophelo bjo Bokaone go Bohle Pholaneteng ya go ya go ile .,"Cabinet calls on all to work together to ensure the country s transport infrastructure benefits all and encourages road users to take responsibility and apply road safety as part of their daily live By working together we can reduce carnages on our roadsDuring Transport Month, government",0.6311958
"[ 0.9270357   0.10602919 -0.31003058 ...  0.9051773   1.4870024
  1.5586367 ]","[ 1.6941285e-02 -2.0002657e-05  6.0417869e-06 ...  1.0328840e-02
  4.8138674e-02  4.9980290e-02]","Ditheri ano di ile t a hlokomela kudu, gareng ga t e dingwe, Dinepotlhabollo t a Go ya go ile (di-SDG); phetogo ya klaemete; merero ya khut o le t hirelet o le dipeakanyoleswa t a UN, kudukudu dipeakanyoleswa t a Lekgotlat hirelet o la U Mopresidente Zuma o saenet e gape Kwano ka ga Kilet o ya Dibet a t a Nyutleleara, yeo e laet ago boikgafo bjo bo t welago pele bja Afrika Borwa go fihleleleng ga lefase la go hloka mat ho et i ao a t welet wago ke dibet a t a nyutleleara le go netefat a gore theknolot i ya nyutleleara e","Focusing on People: Striving for Peace and a Decent Life for All on a Sustainable Planet .Deliberations focused, amongst others, on the Sustainable Development Goals (SDGs); climate change; peace and security issues and UN reforms, especially UN Security Council reforPresident Zuma also signed the Treaty on the Prohibition of Nuclear Weapons, which reflects South Africa s continued commitment towards the achievement of a world free from the threat posed by nuclear weapons and ensuring that nuclear technology is used for peaceful purposes onlPresident Zuma hosted a centenary celebratory dinner in honour of the late former President of the African National Congress, Mr Oliver Reginald TambHeritage MonthCabinet thanks all South Africans for celebrating Heritage Month in September and reiterates President Zuma s Heritage Day message for all in the country to aspire for greater unity in diversitAs the country concludes Heritage Month under the theme",0.849743
"[ 1.2262573  -0.05515347 -0.1844333  ...  1.0888171   1.5871707
  1.7406625 ]","[ 0.02578919 -0.00080678 -0.00015722 ...  0.04773833  0.03196678
  0.03893011]","omi wa mabakeng a go tli a khut o fel Mopresidente Zuma o bile monggae wa moketeko wa mengwaga ye lekgolo wa dijo t a mant iboa e le go hlompha mohu Mopresidente wa peleng wa African National Congress, Morena Oliver Reginald Tambo Kgwedi ya Bohwa Kabinete e leboga maAfrika Borwa ka moka ge ba ketekile Kgwedi ya Bohwa ka Lewedi ebile e bu elet a molaet a wa Mopresidente Zuma wa Let at i la Bohwa wo o rego batho ka moka ka mo nageng ba swanet e go","The Year of Oliver Reginald Tambo: Celebrating our Liberation Heritage , South Africans are encouraged to build on the values espoused in the Constitution and strengthen efforts to build a nation free from poverty, hunger, homelessness and inequalitIn fostering a spirit of heritage, Cabinet welcomes the agreement signed between South Africa and Tanzania, which is aimed at preserving the history of the liberation strugglThe UN has endorsed the implementation of the Roads to Independence in Africa Projec It is a celebration of the spirit of solidarity and cooperation amongst Africa s liberation movements and will see the construction of a museum, library and archiveWorld Tourism DaySouth Africa, under the leadership of the Minister of Tourism, Ms Tokozile Xasa, participated in World Tourism Day (27 September 2017) and",0.8116132
"[ 0.72032654 -0.10701771  0.02606377 ...  0.23148558  0.72178173
  1.9260933 ]","[ 0.03378851 -0.00031617  0.00773097 ...  0.03354082  0.0268405
  0.07495306]",omela go fihlelela kwano le ge e le gore ba fapafapan Ge naga e felelet a Kgwedi ya Bohwa ka fase ga morero wa,This will ensure consistency in all requirements to be met and processes to be followed by the entities as they relate to governanc Upcoming EventsTransport MonthAs October 2017 marks Transport Month under the theme:,0.73547775
"[ 0.73396987 -0.04755929 -0.08101947 ...  1.183375    1.2988825
  1.4653047 ]",[0.01414333 0.0003596  0.00883999 ... 0.02544192 0.05357669 0.05753999],"Ngwaga wa Oliver Reginald Tambo: Re Keteka Bohwa bja rena bja Tokologo , maAfrika Borwa a hlohlelet wa go aga go metheo yeo e ukangwego ka gare ga Molaotheo le go maatlafat a maitapi o a go aga naga ye e se nago bohloki, tlala, go hloka magae le tlhokego ya tekatekan Ka go t wet a pele moya wa bohwa, Kabinete e amogela tumelelano ye e saennwego gareng ga Afrika Borwa le Tanzania, yeo e ikemi edit ego go lota histori ya ntwa ya go lwela tokolog UN e thekgile go tsenywa tiri ong ga Prot eke ya Ditsela t e di Lebilego Boipu ong ka Afrik Ke keteko ya moya wa kwano le tiri ano gareng ga mekgatlo ya tokologo ya ka Afrika gomme se se tla dira gore go agwe museamo, bokgobapuku le mafelo a dibolokwa t a histori Let at i la Boeti la Lefase Afrika Borwa, ka fase ga boetapele bja Tona ya Boeti, Mohumagadi Tokozile Xasa, e kgathile tema ka go Let at i la Boeti la Lefase (ka la 27 Lewedi 2017) le ka go Kgwedi ya Boeti, ka fase ga morero wa","will highlight the economic benefits of the sector by showcasing transport infrastructure services in aviation, maritime, public transport, roads and rai The national launch is being held at Sinaba Stadium in Daveyton in the City of Ekurhuleni on 29 September 2017.Investments in the transport sector are stimulating development and creating jobs as part of South Africa s Nine-Point Plan, which aims to grow the economy and create much-needed job These investments will ensure the building of an integrated public transport network across the countrSouth Africa to host the 2nd Session of the South Africa-Zimbabwe Bi-National Commission (BNC)President Jacob Zuma will host his Zimbabwean counterpart, His Excellency President Robert Mugabe, who will be in South Africa on 03 October 2017 on the occasion of the 2nd Session of the South Africa-Zimbabwe BN The Agreement establishing the BNC was signed in April 2015 and inaugurated in October 2016 in Harare, ZimbabwSouth Africa and Zimbabwe have good bilateral political, economic and social relations underpinned by strong historical ties dating back many year The two countries do not only share strong historical relations but also economic cooperatio",0.8333355
"[ 0.08263987 -0.40588847 -0.65371346 ...  0.20497738 -0.16112773
  0.13727549]","[ 0.00820228  0.00285913 -0.00099253 ...  0.00866136  0.00696824
  0.0041157 ]",Boeti bja Go ya go ile,Sustainable Tourism,0.73133063
"[ 0.22796947 -0.29493725 -0.37019283 ...  0.00803371 -0.64424384
 -0.11786373]","[ 0.00261578 -0.00448879 -0.00080581 ...  0.0099808   0.00721358
  0.00676446]",Setlabelo sa Tlhabollo .,A Tool for Development .,0.7169549
[0.51322436 0.56868863 0.15192068 ... 1.2452637  0.9677947  0.80072224],[0.01940997 0.00511186 0.00701989 ... 0.02347288 0.02010811 0.0186748 ],"Se se fa sefala sa go thekga diphetogo t a melawana, ditiro t a kgwebo le maitshwaro a badiri i ba t a boeti, go fihlelela lefapha la t a boeti la go ya go ile, kudu leo le ka tsenyago letsogo kudu go fihleleleng ga di-SD Ka Let at i la Boeti la Lefase, dinaga le dit o t e di fapafapanego di keteka bont i bja ditiro t a ka dileteng go swana le go t wet a pele ditefi o t e di kgethegilego le/goba go katolo a phihlelelo go dinolofat i, go dumelela ga batho ba bant i go tsena ka dirapeng le ka dirapaneng ba sa lefe selo, le ditheri ano t a mehutahuta le bakgathatem Afrika Borwa e atlegile go t wet a pele boeti ka go diri a didiri wa t e di fapafapanego t a kgoket o t a go swana le dirapa, mabopo a mawatle ao a obamelago melawana, le mafelo a bohwa a lefase ao a dumelet weg Bokgoni bja go thwala ba omi ka lefapheng la t a boeti bo t wela pele go ba sebet a se segolo kgahlanong le tlhokego ya me om Bjalo ka naga ye e etelwago ke baeti, Afrika Borwa e lebane le dikgonagalo t a go godi a mafapha a yona a boeti ao a fapafapanego ka nepo ya go kgont ha bokgoni bjo bogolo bja ekonomi ka go diri a seo se bit wago mafapha a ekonomi ya t a boeti ao a bego a diri wa kudu go tloga le pelen Wona a akaret a boeti bja dinagamagaeng, bja kalafo, bja t a temo le bja t a set o Tumelelano ya mabapi le theko ya dianthiretherobaerale Kabinete e amogela tumelelano ye bohlokwa kudu ya mabapi le ditheko ye e fihlelet wego ke Tona ya Maphelo, Ngaka Aaron Motsoaledi, ka go diri ana le mekgatlo ye mmalwa ya bodit habat haba, go akgofi a go hwet agala ga lenaneokalafo la mathomo la philisi e tee ya go se ture ya go lwant ha HI Go akanywa gore phokot o ye ya theko e tla felet a ka go boloka t helete ya go fihla go R1pilione mo mengwageng ye e tlago ye tshel Se se tla kgont ha Afrika Borwa go ngwadi a balwet i ba bant i mo go lenaneokalafo l Tumelelano ye ya theko e dira gore sehlare sa Dolutegravir, seo se","This platform supports countries and regions to put sustainability at the heart of economic policies and practices to advance the 2030 Agenda for Sustainable DevelopmenIt is a UN programme which brings together expertise from five UN agencies namely; UN Environment Programme; International Labour Organisation; UN Development Programme; UN Industrial Development Organisation and the UN Institute for Training and ResearcHosting the Ministerial Conference will advance the agenda, domestically and on the African continent, of inclusive growth in adopting a low carbon and climate resilient economic pathwaUmngeni Water BoardIn order to stabilise the governance issues of the Board Cabinet endorsed the appointment of the Interim Board whilst the Minister is expediting the process to appoint the fully fledged Umngeni Water Boar Cabinet was satisfied with the work that the Minister was doing in stabilising the Umngeni Water BoarCabinet was appraised on the situation at the Umngeni Water Board which is the second largest water board in the country with an annual turnover of more than R2,4 billion and its five year Capital Expenditure budget of more than seven billion ran Cabinet was also briefed on the discussions the department of water and sanitation was having with its investor BillsLand Survey Amendment BillCabinet approved the publication of the Land Survey Amendment Bill for public commen The Bill amends the Land Survey Act, 1997 (Act 8 of 1997).The amendments enhance lines of accountability and governance and provide for the appointment of certain members of the Survey Regulations Board, so as to enhance the regulation of the survey of land in South AfricThe Bill also seeks to regulate the survey of land in South Africa by empowering the Chief Surveyor-General to exercise national oversight and management over the geodetic, topographic and cadastral surveys, geospatial and land information serviceScience and Technology Laws Amendment Bill of 2017Cabinet approved the publication of the Science and Technology Laws Amendment Bill of 2017 for public commen The Bill proposes harmonizing and standardizing the provisions which regulate the operations and governance of the public entities reporting to the Minister of Science and Technolog",0.86534786
