nso,en,src_text,trg_text,Cosine_Score
[1.2747056  1.5569583  1.9194227  ... 0.72143716 1.2021883  1.5829556 ],"[ 0.01541652  0.0003208  -0.00025424 ...  0.02935824  0.02020724
  0.0231815 ]","Phethagat o ya Mananeo a Bohlokwa a Mmu oKabinete e leboga thakgolo ya Lefapha le lenngwe la Melato ya Thobalano go la Bethlehem, Freistata ka Tona Michael Masuth Se se bopa karolo ya lenaneo la kgato ya",Ntombizozuko Dyani-MhangoCabinet approved the appointment of Semira Mohammed as a Non-Executive Member to the Board of the Cross-Border Road Transport AgencCabinet noted the appointment of Mr Tshediso Matona as the Chief Executive of Eskom SOC Ltd as well as ex officio member of the Eskom Board of DirectorEnquiries:Phumla Williams (Acting Cabinet Spokesperson)Cell: 083 501 0139,0.7669441
"[ 0.7306308   1.9907038  -0.08128153 ...  0.94336677  1.2302247
  1.1573836 ]",[0.02852443 0.04562796 0.00606006 ... 0.01323073 0.02816413 0.02401353],"mmu o ya go lwant ha dikgaruru t a thobalano kgahlanong le basadi, bana le dihlopha t e di sa kgonego go it hirelet Dikgorotsheko t e di hlaot wego di tlabaket we gore di abe ditirelo t a go ikgetha t a go thekga bat wasehlabelo t eo di thu ago go kaonafat a lebelo la dikahlol Mmu o o sa nt e o itlamile go matlafat a mokgwa wa toka ya bosenyi go","Implementation of key government programmesCabinet commends the launch of another Sexual Offences Court in Bethlehem, Free State by Minister Michael Masuth This forms part of government s intervention programme in the fight against sexual violence against women, children and the vulnerable groupThese dedicated courts are equipped to provide specialised victim-support services which in turn help to improve conviction rate Government remains resolute to strengthen the criminal justice system so as to deal decisively with the violation of the rights of women and childreCabinet welcomes the launch by Minister Lindiwe Zulu of the Enterprise Development Academy based at the Gordon Institute of Business SciencThe Academy focuses on scholarship-based education and support to micro and small business owners by helping them grow sustainably to create further employment in the long ter The Academy is part of the solution to address youth",0.81337154
[1.5680523  0.2740906  2.3021648  ... 0.84472555 1.083046   1.4309498 ],"[ 4.6397038e-03  2.1734091e-03 -2.3078825e-05 ...  3.7094489e-02
  4.4682715e-02  3.4005430e-02]",ogana ka botlalo le kgatako ya ditokelo t a basadi le t a banKabinete e amogela thakgolo ya Sehlongwathuto sa Tlhabollo ya Kgwebo ka Tona Lindiwe Zulu ka Instit huteng ya Gordon ya Saense ya KgwebSehlongwathuto se se tla,"comes to supporting job creation through enterprise developmen In order to flourish, business creation needs an enabling environment where entrepreneurs have access to funding, best-practice tools and skills development Key Cabinet decisionsCabinet approved the ratification of the signed Grand Inga Treaty between the Republic of South Africa and the Democratic Republic of Congo (DRC) for tabling in ParliamenThe Treaty provides the framework for the facilitation of power generation from Grand Inga Project and its delivery to the border between the DRC and Zambi Ratification of the Treaty enables development of Phase I of the Project, which will provide 2 500 Megawatts of electricity to South Africa and contribute to regional integration,",0.7623701
[0.561069   0.00844369 0.02936866 ... 1.1175011  0.9531324  1.7643864 ],"[ 0.00863254  0.00163806 -0.00057304 ...  0.04120724  0.03277606
  0.04635932]",et a thuto ya go thewa godimo ga dinyaki i o le go thekga beng ba dikgwebo t e nnyane le dikgwebopotlana ka go ba thu a gore ba gole ka go swarelela go hlola me omo ye mengwe mo lebakeng la nako e telel Sehlongwathuto se ke karolo ya tharollo ya go,"direction towards entrepreneurship and SMEs that will move the country forwar Government, big business and academic institutions need to collaborate when it",0.757969
"[ 0.35223463  0.42091194 -0.11561646 ...  0.90244776  1.244406
  0.9531021 ]","[ 0.00602064 -0.00054009 -0.00116639 ...  0.05042916  0.02384335
  0.01136865]","ogana le go hloka me omo ga bafsa le go aga set haba sa borakgweb Maikemi et o a yona ke go aba thuto ya maleba ya kgwebo, go phethagat a le go abela borakgwebo tlhahlo ka ga boetapele, t e di latelwago ke sebopego sa go akaret a sa ditirelo t a thekg Se se kgonthi i a gore go be le go ithuta tikologong ya kgwebo le gore khuet o e fihlelelwAfrika Borwa e nyaka phetogo ya kgwebo go hlohlelet a kgato ya go",comprehensive structure of support service	This ensures that academic learning is applied to the business environment and that impact is achieve	South Africa needs an entrepreneurial revolution in order to spark a shift in,0.8029837
"[ 0.34277898 -0.2179792   0.0325242  ...  0.31093165  0.5970687
  0.12527479]","[ 0.01588347  0.00572083 -0.00093351 ... -0.00680846  0.01831508
  0.03616179]",ala morago merero ya dikgwebopotlana le dikgwebo t a magareng,"relevant business education and leadership training to entrepreneurs, followed by a",0.685627
"[ 0.7009181  -0.06480613 -0.12160454 ...  0.97288716  1.2837855
  0.43374404]","[ 0.01135554 -0.00154126  0.00279561 ...  0.03359316  0.0340821
  0.02324335]","(di-SME) t eo di tlogo dira gore naga e gatele pel Mmu o, dikgwebo t e kgolo le dihlongwa di swanela go","power to meet the needs of the DRC, South Africa and surrounding countrie It",0.6857762
"[ 0.5392986   0.22450204 -0.24715424 ...  1.1639688   1.4282008
  1.2126049 ]","[ 0.03673339 -0.00038186  0.00798568 ...  0.02658634  0.03757726
  0.04180273]","omi ana maitekong a go thekga tlholo ya me omo ka tlhabollo ya kgweb Gore e atlege, tlholo ya me omo e nyaka tikologo ye e kgont hago fao borakgwebo ba kgonago go fihlelela thekgo ya dit helete, mekgwa ye mekaone ya phethagat o le tlhabollo ya mabokgoni Diphetho t e bohlokwa t a kabineteKabinete e amoget e tii et o ya Kwano ya Grand Inga ye e saennwego gareng ga Repabliki ya Afrika Borwa le Repabliki ya Temokrasi ya Congo (DRC) gore e alwe PalamentenKwano e fa tlhako ya tshepedi o ya t welet o ya mohlagase go t wa Prot ekeng ya Grand Inga gomme kabo ya yona e mollwaneng gareng ga DRC le Zambi Tii et o ya Kwano e kgont ha tlhabollo ya Kgato ya matomo ya Prot eke ye, yeo e tlogo abela Afrika Borwa dimekawate t e 2 500 t a mohlagase le go kgatha tema kopant hong ya selete, t hirelet ong ya enet i, phihlelelong ya enet i le kgolong ya ekonomi ka mokgwa wa go swarelela wa tikologProt eke e na le bokgoni bja go aba mohlagase wa go hlweka ebile e le wa mohlagasemeetse wo o t wago dinageng t a ka ntle wa go fihlelelega go kgotsofat a dinyakwa t a DRC, t a Afrika Borwa le t a dinagamabap","take South Africans to place Events are planned in all the provinces and will include reading in indigenous languages, storytelling and motivational talks, word-a-thons, poetry sessions and book debateAlso, on 3 September South Africa will commemorate the 30th Anniversary of the Vaal Uprising during which the Vaal Triangle community protested against rent increases, poor service delivery and an illegitimate, and defunct local governmen The Vaal Uprising introduced a new period of sustained protest that spread to large parts of the country, prompting the apartheid authorities to declare a state of emergencMinister Derek Hanekom will launch Tourism Month on 26 August at Maboneng Precinct, Johannesburg, under the theme:",0.8379675
"[ 0.94962263 -0.1905405  -0.06828845 ...  0.74971354  1.3664454
  1.2152028 ]","[-0.00161568  0.00207006  0.02120114 ...  0.0050858   0.01856096
  0.02451838]","E akaret a t welet o ya go balelwa go dimekawate t e 40 000 t a mohlagasemeetse Nokeng ya Congo, ka dikgato t e",entails the generation of approximately 40 000 Megawatt of hydropower on the,0.7724755
"[ 0.28077587  0.08336896 -0.06414132 ...  1.0449685   0.87205243
  0.64091307]","[ 0.03288211 -0.00163452  0.00076559 ...  0.02980231  0.02989065
  0.02693354]","up Prot eke ye e na le bokgoni bja go akgofi a tlhabollo ya Dinagatlhabollo t a Borwa bja Afrika (SADC); go fedi a tlhokego ya enet i, go hlohlelet a kgolo ya ekonomi le go phethagat a tlhabollo ya mananeokgopararProt eke ya Grand Inga e nyaka go","The conference will provide a platform to forge partnerships that will address the challenges faced by the secto It will also address the roll-out of the African Ministers Council on Water Gender Strategy Cabinet s Position on Current Issues	Cabinet was briefed by the Minister of Health, M Aaron Motsoaledi, on developments around Ebola and interventions made by South Africa .",0.7578311
