nso,en,src_text,trg_text,Cosine_Score
"[ 0.08998654 -0.30992797 -0.06721552 ...  0.14860488  0.23058642
  1.4365535 ]","[ 0.01657786 -0.00012724 -0.00037001 ...  0.00806629  0.03044369
  0.01456042]",05 Dec 20131.,twin peaks,0.5844494
"[ 0.77649873  0.02422421 -0.02678794 ...  0.7639606   0.9574646
  1.3132323 ]","[ 0.0334445   0.01728449 -0.00011588 ...  0.0051908   0.02269821
  0.03986622]","Maemo a Kabinete ka ga merero ye e lego ditabeng ka seemong sa bjale Kabinete e lebogi it e Kgoro ya Thuto ya Motheo, dihlogo t a dikolo, baruti i le Baithuti ka ga go ruma ka katlego ditlhahlobong t a Setifikeiti sa Boset haba sa Marematlou sa 2013.Kabinete e amogela tokollo ya Diteko t a Boset haba t a Ngwaga ka Ngwaga t a 2013 lehono, 4 Manthole 2013, yeo e lego seelo se se botse seo se thu ago Kgoro ya Thuto ya Motheo go ela hloko kgatelopele ya dipoelo t a go ithuta le go kaonafat a boleng bja thutKabinete e tumi a Kgoro ya Thuto ya Motheo le Khomi ene ya Mopresidente ya Peakanyo ya Mananeokgoparara (PICC) ka ga kgato ye e gatet ego pele ya kabo ya dipuku t a go bala, dipukut homo, thoto ya ka phapo ing, le go neelana ka sekolo se setee ka beke go tloga ka 22 Mosegamanye 2013, bjalo ka Lenaneo la Mananeokgoparara a Boset hab Kabinete e amoget e thakgolo ya Moepo wa Kepo wa Stanley Nkosi wa Khamphani ya Mankanese ya Kgalagadi Hotazel, Kapa Leboa, woo e lego polante ye kgolokgolo ya t hilo ya mankanese lefasen Se se bopa karolo ya sehlopha sa diprot eke t e di sepet wago ke PICC, ye e etilwego pele ke Mopresidente Jacob Zum Ka prot eke ye, Kapa Leboa e bile le letseno la go ka ba R6,5 bilione, mo mengwageng ye mene, ka me omo ya thwii ya go balelwa go 3 000 ye e hlot wego, le mabokgoni a a hlabollwago magareng a baswa ba ka gare ga nag Mopresidente Jacob Zuma o tla etapele Let at i la Poelano ka la 16 Manthole go la Meago ya Pu o ka fase ga kgwekgwe ye e rego:","Cabinet s position on prominent issues in the current environment Cabinet congratulated the Department of Basic Education, principals, teachers and learners on the successful conclusion of the 2013 National Senior Certificate examinationCabinet welcomes the release of the Annual National Assessments 2013 today, 4 December 2013, which is an excellent diagnostic tool that helps the Department of Basic Education to track progress of learning outcomes and improve the quality of educatioCabinet further commends the Department of Basic Education and the Presidential Infrastructure Co-ordinating Commission (PICC) on the advanced stage of the delivery of textbooks, workbooks, furniture, and the handing over of one school a week since 22 July 2013, as part of the National Infrastructure Pla Cabinet welcomed the launch of the Stanley Nkosi Sinter Mine of Kalagadi Manganese company, Hotazel, Northern Cape, which is the world's largest manganese sinter plan This forms part of the package of projects coordinated by the Presidential Infrastructure Coordinating Commission, led by President Jacob Zum Through this project, the Northern Cape has seen a capital injection of about Rbillion, within four years, with at least 3 000 direct jobs created, and skills being developed among local yout President Jacob Zuma will mark the Day of Reconciliation on 16 December at the Union Buildings under the theme:",0.9019994
"[ 0.96981007  0.04514885 -0.24498348 ...  1.0889887   1.4015299
  1.3070095 ]","[ 0.03106915 -0.00059687  0.00063045 ...  0.03177316  0.05542018
  0.03938524]","Go aga set haba, Kamano ya Leago le Poelan Moketeko o lebane le segopot o sa mengwaga ye 100 ya Meago ya Pu o bjalo ka tulo ya mmu",Sibongile Vulikhaya Makopi to the post of Deputy Director-General: State Owned Companies Oversight and ICT Enterprise DevelopmenCabinet approved the appointment of Siyakhula Paradise Simelane to the post of Chief,0.7624208
"[ 1.7077729  -0.1310151  -0.13670693 ...  1.3297693   1.4714888
  0.7183037 ]",[0.03559712 0.00085692 0.00238483 ... 0.03620555 0.03541286 0.0469599 ],"Sehlwaseeme sa Mopresidente wa maloba Nelson Mandela, mogale tokologong le poelanong ya naga ya rena, se tla bulwa Meagong ya Pu o bjalo ka karolo ya segopot","Nation Building, Social Cohesion and Reconciliation .The celebration coincides with the 100-year anniversary of the Union Buildings as the seat of governmen A statue of former President Nelson Mandela, a stalwart in freedom and reconciliation for our country, will be unveiled at the Union Buildings as part of the commemoratio Cabinet calls on South Africans to use the day to reflect on the phenomenal strides we have made as a nation to live and work togethe Deputy President Kgalema Motlanthe will lead the Second Government Leadership Summit at the CSIR International Convention Centre, Pretoria from 10 to 12 December 2013.",0.7315831
"[-0.1490824  -0.11356992 -0.09643418 ...  0.7046437   1.2378004
  0.9268639 ]","[ 0.01855407 -0.00073418 -0.00088918 ...  0.02114397  0.03602346
  0.0161814 ]",Kabinete e dira boipilet o go maAfrika Borwa go,"emolument attachment orders for validity, and providing employees with financial wellness mechanism	Cabinet approved the White Paper on the National Environmental Management of the Ocean",0.5576109
"[ 0.7354121  -0.06086674 -0.22504933 ...  0.5551449   0.5778435
  1.35236   ]","[-0.00161258  0.00314081  0.00437865 ...  0.03036503  0.0176727
  0.06258583]",omi a let at i le go laet a dikgato t a go makat a t e re di t erego bjalo ka set haba gore re phedi ane le go,"decisionsCabinet approved the National Broadband Policy, Strategy and Plan referred to as South Africa Connec This will contribute significantly to economic growth, development and job-creatio The overall goal is to achieve a universal average download speed of 100 mbps by 2030.",0.6995028
"[ 2.0837247  -0.05405653  0.21688408 ...  0.59420323  1.705909
  2.3600144 ]","[ 0.02089067  0.00075996 -0.00015172 ...  0.03468801  0.04225151
  0.03888898]","omi an Motlat amopresidente Kgalema Motlanthe o tla eta pele Kopano ya Bobedi ya Boetapele bja Mmu o kua go Senthara ya Dikopano ya Bodit habat haba ya CSIR, Pretoria go tloga ka la 10 go fihla ka la 12 Manthole 2013.","This summit will bring together senior managers from all three spheres of government, with the aim of enhancing a shared understanding about the role of the Public Service in meeting the basic needs of South Africans and leading the development of our econom President Jacob Zuma will host the King of the Federation of Malaysia, Tuanku Abdul Halim Mu'adzam Shah, for a State Visit at the Union Buildings on 10 December 2013.",0.7465662
"[ 0.69362104 -0.00985848  0.10117909 ...  1.2405196   1.8516555
  1.4802768 ]","[ 2.9392309e-02  2.3113287e-04 -2.0948934e-05 ...  2.6604353e-02
  1.0535361e-02  4.7312930e-02]","Kopano ye e tla kopant ha balaodibagolo go t wa maemong a mararo ka moka a mmu o, ka maikemi et o a go kaonafat a kwe i ano ka ga karolo ya Tirelo ya Set haba go kgotsofat a dinyakwa t a motheo t a maAfrika Borwa le go eta pele tlhabollo ya ekonomi ya ren Mopresidente Jacob Zuma o etelwa ke Kgo i ya Federe ene ya Malaysia, Tuanku Abdul Halim Mu'adzam Shah, ka Ketelo ya Semmu o kua Meagong ya Pu o ka la 10 Manthole 2013.","The State Visit will deepen our bilateral political and economic relations with Malaysia, as well as serve as an opportunity to further our African Agend Cabinet deliberated on the presentation by the Minister of Public Works on the Inter-Ministerial Task Team report on the security upgrades at the President s Nkandla house Cabinet endorsed the recommendations and directed that the report be released to the publi The Security Cluster Ministers and the Minister of Public Works will conduct a media briefing on Tuesday, 10 December 2013.",0.8113338
"[ 0.6219782   0.05852098 -0.02452228 ...  1.1453238   1.0594677
  2.0590253 ]","[ 0.00918519 -0.0010953   0.01130608 ...  0.03312177  0.03163816
  0.03533046]","Ketelo ya Semmu o e tla matlafat a dikamano t a rena t a ekonomi le sepolotiki t a dinaga ka bobedi, le go ba bjalo ka sebaka sa go t wet a pele Morero wa rena wa Afrik Kabinete e bolet e ka polelo ya Tona ya Me omo ya Set haba ka pego ya Sehlophat homo sa Ditona ka ga dikaonafat o t a t hirelet o lapeng la Mopresidente la Nkandl Kabinete e amoget e dit hi inyo gomme e laet e gore pego e lokollelwe set hab Ditona t a Sehlopha sa T hirelet o le Tona ya Me omo ya Set haba ba tla swara kopano ya bobegaditaba ka Labobedi, 10 Manthole 2017.","The strategic focus of the Amendment Bill is to enable the extension of operations of the Development Bank of Southern Africa to any national territory on the African continent and its oceanic island This will enable the Bank to participate in large scale infrastructure and other strategic projects outside the SADC region which have the potential to enhance trade and economic growth on the continent and support South Africa s bi-national commissions and commitments to regional integratio	Cabinet approved that the draft Financial Sector Regulation Bill be released for public comment, to give effect to South Africa s G-20 commitment	The aim of the Bill is to make the financial sector safer by implementing the",0.81783175
[0.7302809  0.26410452 0.03556038 ... 1.1071323  1.2368268  0.66803277],"[ 0.00982055 -0.00019157 -0.00022045 ...  0.04371746  0.02721996
  0.00607782]","Kabinete e amogela dipoelo t a Foramo ya Bobedi ya Toropofat o ya BRICS le Foramo ya Boraro ya T homi ano ya Pu oselegae le Segwera sa Ditorop Foramo e lebi it e kudu go nyako ya maemo a go fapana a mmu o go matlafat a poledi ano le t homi ano ka mafelong a mananeokgoparara, tlhabollo ya set haba, ekonomi ya polokego ya didiri wa, dineelano t a set o, peelet o le pheti et o ya theknolot","Cabinet welcomes the outcomes of the 2nd BRICS Urbanisation Forum and the 3rd Friendship Cities and Local Government Cooperation Foru The Forum focused on the need of the various levels of government to strengthen dialogue and cooperation in the areas of infrastructure, community development, green economy, cultural exchanges, investment and technology transfe",0.8655931
