nso,en,src_text,trg_text,Cosine_Score
"[ 1.0317335  -0.11958652  0.06426533 ...  0.6457758   0.58619744
  2.2711139 ]","[ 0.02291946 -0.00158826  0.00271168 ...  0.0248561   0.01295746
  0.04238787]","Kabinete e kopane ka Laboraro la 19 Lewedi 2018 ka Union Buildings, Pretori Merero ye bohlokwa seemong sa bjale1.","Cabinet met on Wednesday, 19 September 2018 at the Union Buildings, Pretori Issues in the environment1.",0.8583085
"[ 1.4580938   0.46447313 -0.22511539 ...  1.0419502   1.2570273
  1.6494782 ]","[ 4.4728141e-02 -1.4718387e-03 -6.8864945e-05 ...  3.0190673e-02
  3.1012187e-02  4.8358779e-02]","Ekonomi Kabinete e amogela tshepi o ye e filwego ke ba kgwebo ya go romela diphrofe enale t a lekala la phraebete ka mmu on Se se t welet e ka kopanong ya boitoki et o ye e bego e swerwe ke Mopresidente Cyril Ramaphosa le baetapele ba kgwebo, baromiwa bao ba kgethegilego ba t a peelet o le Maitekelo ka Bahlankedibagolophethi i (di-CEO), pele ga Seboka sa Me omo seo se tlago le Khonferentshe ka ga Dipeelet","Economy Cabinet welcomes the offer extended by business for the secondment of private-sector professionals to governmen This emerged from a preparatory meeting held by President Cyril Ramaphosa with business leaders, special investment envoys and the CEO Initiative, ahead of the upcoming Job Summit and Investment Conferenc",0.86343753
"[ 0.46972808  0.70830166 -0.1603705  ...  1.1050919   1.436381
  1.0980347 ]",[0.02538679 0.00063842 0.00732977 ... 0.02429388 0.03190463 0.01133118],Kopano ye e kwane gore go tsoga ga ekonomi ya Afrika Borwa go nyaka go tsenya tiri ong ga t hoganet o ga maano a go hlohlelet a ekonomi le dipeakanyoleswa t a kgodi o ya ekonomi t e di tshepi it weg Dit hi inyo le t ona di ile t a ahlaahlwa ka nepo ya go hloma maitekelo a tlhabollo ya mananeokgoparara ao a akaret ago thu o ya dit helete ka lefapheng la phraebete le botsebi bja kabo ya ditirelo Lesolo la dipeelet o Kabinete e amogela gape lesolo la dipeelet o la go leba Japane leo le etilwego pele ke Kgoro ya Kgwebi ano le Diintasteri (dti).,"The meeting agreed that South Africa s economic recovery demands urgent implementation of the stimulus package and promised growth-enhancing reform Proposals were also discussed to establish an infrastructure-development initiative that draws in private-sector funding and delivery expertise Investment drive Cabinet also welcomes the investment drive to Japan led by the Department of Trade and Industr This is part of the broader drive that seeks to attract US$100 billion worth of investments into the South African economy over the next five year Japan has been a long-term Top 10 investment partner of South Africa, with more than 140 of its companies operating in our country, which is seen as a regional manufacturing hub into Afric Cabinet encourages companies to both invest and expand in South Africa Training programmes Cabinet welcomes the launch of the R22-million training project by the Minister of Labour, Ms Mildred Oliphant, which will create employment in the aviation, maritime commercial diving and agricultural sector The project is being undertaken in partnership with the Dr John Langalibalele Dube Institute and the Unemployment Insurance Fund (UIF), an entity of the Department of Labou",0.84575915
"[ 0.58256143 -0.00475216  0.09069346 ...  0.9941915   1.5311146
  0.71744096]","[ 2.6404817e-02 -2.9545967e-04 -9.0714551e-05 ...  2.1572016e-02
  2.2977807e-02  3.9008129e-02]","Lesolo le le nyaka go goket a US$100 pilione ya dipeelet o ka ekonoming ya Afrika Borwa mo mengwageng ye e tlago ye mehlan Japane e bile molekane wa lebaka le letelele go dinaga t e 10 t a Godimo t eo di diri anago le Afrika Borwa, gomme dikhamphani t a yona t e di fetago t e 140 di dira kgwebo ka mo nageng ya rena, yeo e bonwago bjalo ka lefelo le legolo la t welet o ka mo seleteng sa Afrik Kabinete e hlohlelet a dikhamphani go beelet a le go godi a dikgwebo t a t ona ka mo Afrika Borwa Mananeo a tlhahlo Kabinete e amogela go tsebagat wa semmu o ga prot eke ya tlhahlo ye e jago R22 milione ye e hlomilwego ke Tona ya Ba omi, Mohumagadi Mildred Oliphant, yeo e tlago hloma me omo ka lefapheng la bofofi i, la go tipela ka meetseng a lewatle ka nepo ya go dira kgwebo le la tem Prot eke ye e dirwa ka tiri ano le setheo sa Dr John Langalibalele Dube Institute le Sekhwama sa In orentshe ya go Lahlegelwa ke Me omo (UIF), e lego sehlongwa sa Kgoro ya Ba om Prot eke ye e tla lebelela kudu batho bao ba bego ba lefela sekhwana sa UIF bao ba lahleget wego ke me om","The project will focus on the former contributors to the UIF who lost their job The first group of beneficiaries includes 50 UIF contributors from the Durban Virginia Airport; 50 from the maritime commercial diving project in Scottsburg, KwaZulu-Natal, and 100 rural women from Emadungeni will be trained towards forming a cooperative to plant and grow organic fruit, vegetables and cotton, including value-chain processin These cooperatives have signed an agreement with Pick n Pay for vegetable supply and with the Department of Social Development to source material for the manufacture of school uniforms Home Affairs Cabinet welcomes the official opening by President Ramaphosa of new offices for the Department of Home Affairs at Hluhluwe in KwaZulu-Nata The expanded roll-out of civic services to marginalised communities plays a key role in enabling and deepening democracy and social justic This forms part of government s commitment to bringing services closer to the people Broadcasting Digital Migration Programme Cabinet is satisfied with the progress being made in migrating the country from analogue to digita As part of the countdown to December 2018 for the Free State Analogue Switch-Off, the first transmitter in Senekal in the Free State will be switched off on 20 September 2018.",0.8279861
"[ 1.1799741  -0.04898871 -0.05191099 ...  0.75930303  1.574556
  0.8356605 ]",[0.02241623 0.01520519 0.00067166 ... 0.03483085 0.02980613 0.03659473],"Sehlopha sa mathomo sa baholegi se akaret a balefi ba UIF ba 50 go t wa ka Boemafofaneng bja Durban Virginia; ba 50 go t wa ka prot ekeng ya go tipela ka meetseng a lewatle ka nepo ya go dira kgwebo ka Scottsburg, KwaZulu-Natal, le basadi ba ka dinagamagaeng ba 100 go t wa ka Emadungeni bao ba tlago hlwahlwa mabapi le go hloma kgwebo ya mohlakanelwa gore ba bjale le go lema dikenywa t a tlhago, merogo le khothone, go akaret wa tshepedi o ya kabotheki o ya dit welet w Dikgwebo t e t a mohlakanelwa di saenne tumelelano le Pick n Pay gore di abe merogo le Kgoro ya Tlhabollo ya Leago gore e hwet e ditlabelo t a go t welet a yunifomo ya sekol 4.","The Year of Nelson Mandela: Advancing transformation of South Africa s heritage landscape , takes place at the Riverview Stadium in Kokstad, KwaZulu-Nata This is part of the month-long programme of activities which are addressing issues of transformation, promotion and preservation of South Africa s rich and diverse heritage, national identity, nation-building and social cohesionThe Heritage Day celebration is in honour of Adam Kok and the Griqua community for their courage, determination and fortitude in resisting colonial occupationCabinet calls on the public to celebrate their unity in diversity as we work together to build a country where all its people care for and respect one anothe United Nations General Assembly (UNGA)1 In contributing towards the centenary of former President Nelson Mandela, the UNGA will on 24 September 2018 hold a high-level plenary meeting on global peace known as the Nelson Mandela Peace Summit, in honour of the centenary of the birth of MadibaThe plenary is scheduled to adopt a political declaration negotiated by UNGA Member State This follows consultations by the Permanent Representatives of South Africa and Ireland, serving as co-facilitators, with governments on the content of the declaratio",0.80923843
"[ 0.5628125   0.42994484 -0.2437336  ...  0.12262425 -0.11349031
 -0.18997036]","[ 0.00637803 -0.00792331 -0.00026366 ...  0.00724577  0.00508565
  0.00997564]",Kgoro ya Merero ya Selegae,Heritage Day,0.6478655
"[ 1.5735933   0.659176   -0.33995926 ...  0.87712055  2.1973407
  0.8872139 ]","[ 0.04252521 -0.00061174 -0.00043583 ...  0.01979411  0.03582971
  0.04011682]",Kabinete e amogela go bulwa semmu o ga dikantoro t e diswa t a Kgoro ya Merero ya Selegae ka Mopresidente Ramaphosa ka Hluhluwe ka KwaZulu-Nata,"CondolencesCabinet sends its condolences to the families that lost their loved ones in a bus crash that occurred on the N1-25 near Tobias in the Waterberg Municipality District in Limpop Cabinet also wishes those injured a speedy recover CongratulationsCabinet congratulates the Minister of Small Business Development, Ms Lindiwe Zulu, for being admitted to the highest level of the Order of Rio Branco (Ordem de Rio Branco), and the Grand Cross from the Government of BraziThis is in recognition for the Minister s continuous efforts to enhance bilateral relations between Brazil and South Afric This honorific order of Brazil is granted to those who have distinguished themselves in acts of meritorious service and civic virtue Minister Zulu was the South African Ambassador to Brazil between 2004 and 2008.",0.7250128
[0.8442521  0.02001677 0.24784203 ... 1.2014061  1.1309506  1.8215692 ],"[ 3.5144117e-02  4.5308288e-02 -5.1761068e-05 ...  1.8324170e-02
  2.5656041e-02  2.6367489e-02]","Go tli a ga ditirelo t a badudi fao go katolo it wego go dit haba t eo di bego di beet we thoko go raloka tema ye bohlokwa go kgont ha le go maatlafat a temokrasi le toka ya set hab Se se bopa karolo ya boikgafo bja mmu o bja go tli a ditirelo kgauswi le batho Lenaneo la go Hudugela go Boga i bja Tit ithale Kabinete e kgotsofet e ka ga kgatelopele ye e dirwago ya go hudu et a naga go tloga go kga o ya manakana go ya go ya tit ithal Bjalo ka karolo ya go balela go lebile Manthole ka 2018 go yo Tima Kga o ya Manakana ka Foreisetata, theransemithara ya mathomo ka Senekal ka Foreisetata e tla tingwa ka la 20 Lewedi 2018.","Building safer communities through an integrated, developmental approach to crime and violence prevention , which developed a joint vision on safety as a collective responsibility, and provided a platform for key stakeholders and experts to engage on the effective implementation of the 2016 White Paper on Safety and Security across all sectors Incidents of violence Cabinet is deeply concerned by the level of violence in our society and calls on all sectors, communities and law-enforcement agencies to work together to ensure that schools and public spaces are safe and secur The acts of violence that broke out in several parts of the country are unacceptable and go against our Constitutio Cabinet commends the South African Police Service for the swift responses in arresting those suspected of being involved in public violence and possession of suspected stolen goods Klebsiella outbreak Cabinet extends condolences to the families of the six babies who died following an outbreak of Klebsiella pneumoniae at the Thelle Mogoerane Hospital in Voslooru The outbreak is currently under contro The Minister of Health, Dr Aaron Motsoaledi, has since announced the transfer of babies and their mothers to the Nelson Mandela Children s Hospital and Charlotte Maxeke Johannesburg Academic Hospital respectivel This gives the provincial health department an opportunity to scrub down and decontaminate the environment, and also address the structural issues, without any disturbanc Decisions10.",0.81960243
[0.550396   0.03024568 0.0711659  ... 0.7298821  0.80617684 0.96478873],"[2.0077555e-02 5.9196383e-02 3.5701848e-06 ... 2.7248831e-02 1.1058634e-02
 3.0303532e-02]","Se ke go sepelelana le boikgafo bjo go dumelelanwego ka bjona le Mokgatlo wa Mananeokgoparara a Dikgokagano wa Bodit habat hab Lesolo la dikgokagano le gare le a dirwa go netefat a gore malapa a lokile go amogela go tingwa m Malapa ao a nago le dithelebi ene t a manakana gomme a nyaka go reka dithelebi ene t e diswa a elet wa go kgetha t eo di nago le t huna ya tit ithale ka go t on Malapa ao a hwet ago letseno la ka godimo ga mollwane wa R3 200 ka kgwedi a na le kgetho ya go reka thelebi ene ye e nago le tit hithale gomme e agelet we tekhoutara ya thelebi ene ya therestriale ya tit ithale, yeo e hwet agalago ka mabenkeleng a magolo a go reki a dithelebi ene Go fokot a ba omi me omong Go latela boipilet o bja Mopresidente Ramaphosa bja go fega go fokot a ba omi me omong fao e lego ka mabaka a maemo a ekonomi ka mo nageng, Kabinete e bu elet a boipilet o bja yona go bengme omo bja gore go fokot a ba omi me omong go swanet e go ba selo sa mafelelo seo se ka dirwago, le gore mekgwa ye mengwe ya boithomelo ye e hwet agalago ya go thibela ditshenyegelo e swanet e go diri wa go dira gore me omo e be gona go ya go il 7.","This is in line with the commitment agreed to with the International Telecommunication Unio A communication campaign is underway to ensure that all households are ready for the switch-of Households with analogue television (TV) sets looking to buy new ones are advised to choose those with an integrated digital tune Households with an income above the threshold of R3 200 per month have an option of buying a new integrated digital TV set with the built-in Digital Terrestrial TV decoder, which is available through major retail outlets Retrenchments In line with President Ramaphosa s call for a moratorium on job cuts resulting from the economic conditions in the country, Cabinet reiterates its appeal to employers that retrenchments must be a last resort, and that other available and innovative ways to contain costs be thoroughly explored to sustain jobs Crime statistics Cabinet endorses the intervention by the Justice, Crime Prevention and Security Cluster to urgently engage on a comprehensive strategy to deal with various issues emanating from the recently released crime statistic This includes the recently held National Summit on Crime and Violence Prevention held under the theme",0.8667993
"[ 1.337549    2.9182675  -0.03413152 ...  0.6539226   1.7267277
  1.3516771 ]","[ 0.0216808   0.00076632 -0.00030894 ...  0.03121337  0.0427019
  0.00720582]","Dipalopalo ka ga bosenyi Kabinete e thekga tsenogare ye e dirilwego ke Sehlopha sa Toka, Thibelo ya Bosenyi le T hirelet o ya go reri ana ka ga leanokakaret o la go","The Minister of Labour, in consultation with the sector s stakeholders, will be able to set employment equity sector-specific numerical targetsFinancial Sector Laws Amendment Bill of 2018: The amendments seek to strengthen the curatorship provisions for banks, including mutual and cooperative banks, and certain non-bank",0.72197753
