nso,en,src_text,trg_text,Cosine_Score
"[ 0.61661255 -0.20641375 -0.2994812  ...  0.21338944  0.43265197
  0.62915796]","[-7.7492476e-04 -1.4079128e-03  3.3076503e-05 ...  1.7873706e-02
  2.0115087e-03  1.2350572e-02]",Phethagat o ya Mananeo a Bohlokwa a Mmu o,This policy is in line with the National Development Plan,0.6603204
"[ 0.23776913 -0.04483998 -0.16135158 ...  1.0671904   1.221711
  0.8207013 ]","[-0.00024326  0.00032856 -0.00013458 ...  0.03439924  0.03397989
  0.02022326]","Kabinete e amogela prot eke ya R20 milione ya go lekola kgonagalo ya Tlhabollo ya Dikgweb Lenaneo le la mengwaga ye mebedi la go lekola kgonagalo ya tlhabollo ya dikgwebo le ikemi edit e go tso olo a diphaka t a diintasteri t a Afrika Borwa, go hloma mafelo a diintasteri ao a kgethegilego le go thekga kopanyo ya tlhabollo ya ekonomi ya ka nageng ka nepo ya go tii a lefapha la dikgwebopotlanProt eke ye e diri ana le Kgoro ya Kgwebi ano le Diintasteri, Kgoro ya Tlhabollo ya Dikgwebopotlana, Kgoro ya Matlotlo ya Boset haba, le Lekala la Thu o ya Ma eleng go bao ba Hwet ago Letseno la Magareng la Pankatlhabollo ya Afrik Prot eke ye e lebelet e go tsenya letsogo go go hlomeng ga me omo, go fokot a bohloki ka dit habeng t e di hlokago, le go kaonafat a phihlelelo go theknolot i le go mabokgoni ka dikgwebopotlana, ka dikgwebo t a magareng le dikgwebo t e nnyane (di-SMME).Lesolo le le tla fa thekgo go lefapha la di-SMME go fihla ka Manthole 2017.","The Cabinet statement is available in all official languages Implementation of key government programmes Cabinet welcomes the R20-million Enterprise Development pilot projec This two-year pilot programme aims to revitalise South Africa s industrial parks, establish specialised industrialised facilities and support the integration of local economic development in order to bolster the small business sectoThe project is a partnership with departments of trade and industry, small business development, National Treasury, and the Middle Income Grant of the African Development Ban The project envisages to contribute towards job creation, reduce poverty in depressed communities, and improve access to technology and skills for small, medium and micro enterprises (SMMEs).The initiative will offer support to the SMME sector until December 2017.",0.868673
"[ 0.7825126   0.2850092  -0.0306013  ...  1.3311294   1.225174
  0.66909385]","[ 0.02091969 -0.00019476  0.00740009 ...  0.02858528  0.02039811
  0.02126328]","Go lebelet we katlego ya lona, mmu o o tla t ea sephetho sa go e tsenya tiri ong go ya set habeng nageng ka bophar Kabinete e amogela go tsebagat wa semmu o ga Lefelo la Phethagat o ya Mo omo la Mohlakanelwa ka Mopresidente Jacob Zuma ka Skukuz Lefelo le le tla kgokaganya me omo ya kgahlanong le leuba la go bolaya dit hukudu go nyakwa manaka a t ona ka lefelong leo Diphetho t e bohlokwa t a Kabinete Kabinete e dumelet e Molawana wa Bahlami ba Diintasteri ba Bathobaso, wo e lego karolo ya Leanotiro la Melawana ya Diintasteri (IPAP).","Based on its successes, government will consider rolling it out across the countr Cabinet welcomes the launch by President Jacob Zuma of the Joint Operation Centre in Skukuz This centre will coordinate operations against the scourge of rhino poaching in that area Key Cabinet decisions Cabinet approved the Black Industrialists Policy, which is part of the Industrial Policy Action Plan (IPAP).",0.8572502
"[ 1.2078295   0.10240561 -0.25540632 ...  0.89285594  1.516425
  2.3058662 ]",[0.01370769 0.02158133 0.00169214 ... 0.02272942 0.02098644 0.05904566],Molawana wo o sepelelana le Leanotlhabollo la Boset haba le Leano la Dintlha t e Senyane leo le tsebagadit wego ke Mopresidente Zuma ka Polelong ya gagwe ya Maemo a Set haba ya 2015.,"This follows the special dispensation that was granted to Zimbabwe in 2010, which has subsequently been extendeThis dispensation will assist in better management of the labour flow of Lesotho nationals who come to South Africa in violation of the current immigration mechanismThe Minister of Home Affairs will provide more details at a media briefing at a later stag The Minister of Finance briefed Cabinet on the implementation of the Taxation Laws Amendment Act of 2013 and 2014 to take effect 1 March 2016.",0.7374302
[0.47911513 0.551429   0.21077836 ... 1.0148835  1.3027751  0.85306764],[0.00652898 0.00873888 0.01105978 ... 0.0262684  0.02790919 0.02417955],"Gape ke karolo ya maithomelo a kakaret o a mmu o a go hloma diintasteri go katolo a bogolo bja diintasteri le go tsenya tiri ong phetogo ye mpsha ya bohlami bja dikgwebo ka ekonomin E ipilet a go ditsenogare t a tlhamo ya melawana t e di tiilego ka lehlakoreng la Mmu o go katolo a bogolo bja diintasteri t a ka nageng le go godi a ekonomi ka thekgo ye e tsenelet ego go bahlami ba diintasteri ba bathobaso ka ge go laedit we ka go the IPAMolawana wo o tla lebelela kudu kgolo le bokgoni bja lefaseng ka bophara ga dikgwebo t a bathobas Maikemi et o a se ke go tsenya letsogo go pheto ong ya sebopego sa dipalopalo t a merafe ye e nago le diintasteri ka lefapheng la diintasteri t a Afrika Borwa le go reri ana le beng ba diintasteri ba bathobaso, bao ba bonwago bjalo ka methopo ya go hloma dikgwebo yeo e sa","and the Nine-Point Plan announced by President Zuma in the 2015 State of the Nation Addres It is also part of government s broad industrialization initiatives to expand the industrial base and inject new entrepreneurial dynamism in the econom It calls for bolder policy interventions on the part of the State to expand the industrial base of the country and grow the economy through dedicated support to black industrialists as highlighted in the IPAThis policy will focus on the growth and global competitiveness of black-owned enterprise The intention is to contribute towards shifting the demographic composition of South Africa s industrial sector and engage black industrialists, who are regarded as the underused sources of jobs, revenue, taxes and innovatio The policy will facilitate meaningful participation of majority black-owned and managed companies in the value chains in the industrial sector of the economThe Minister of Trade and Industry will hold a separate media briefing to unpack this polic Cabinet approved South Africa s Third National Report on the Implementation of the Cartagena Protocol on Biosafety, for submission to the Secretariat of the Convention on Biological DiversitThe protocol governs the movements of Living Modified Organisms, also known as Genetically Modified Organisms resulting from modern biotechnology, from one country to anotheSouth Africa is the ninth largest producer of genetically modified crops in the world and remains the pioneer for the adoption of genetically modified crop This is aligned to Section 24 of the Constitution, which advocates for sustainable use of biodiversity Cabinet approved South Africa s initial services offer in terms of the decision of the 9th World Trade Organization s (WTO) Ministerial Conference to grant preferential treatment to Least Developed Countries (LDCs).South Africa is committed to implement the WTO agreement, which provides preferential support to the LDC Of the 34 countries classified as LDCs, 25 are from Afric South Africa s initial offering will be in services in the financial services, telecommunications, tourism and transport sector Such an offering forms part form of easing market access for services and service providers into the markets of non-LDC Cabinet approved a revised remuneration of",0.8394944
[0.57335454 0.05834203 0.09383801 ... 0.83485764 0.9690587  0.8072542 ],[0.01568299 0.00154623 0.04570535 ... 0.0294536  0.03053905 0.05641934],"omi wego kudu, ba go tsenya letseno, ba met helo le ba boitlhamel Molawana wo o tla sepedi a go kgatha tema go bohlokwa ga bont i bja dikhamphani t eo di lego t a bathobaso le t eo di laolwago ke bona ka dikgwebong t a kabo ya dit welet wa ka lefapheng la diintasteri la ekonom Tona ya Kgoro ya Kgwebi ano le Diintasteri o tla swara kopano ye e aroganego le baga i ba ditaba go ba sedimo a ka ga molawana w Kabinete e dumelet e Pego ya Boset haba ya Boraro ya Afrika Borwa ka ga Phethagat o ya Tshepedi o ya Polokego ya Diphedi ya Cartagena, gore e tle e romelwe go Bongwaledi bja Seboka sa Diphedi t e di FarologanegTshepedi o ye e laola Diphedi t ego bophelo bja t ona bo laolwago ka Dit ini t a maitirelo, t eo gape di tsebjago bjalo ka Diphedi t a go Godi wa ka Mokgwa wa Dit ini t e Feto it wego ka lebaka la theknolot i ya diphedi ya sebjalebjale, go tloga go naga e tee go ya go ye nngwAfrika Borwa ke mot welet i wa bosenyane yo mogologolo wa dibjalo t a go dirwa ka dit ini t a maitirelo lefaseng gomme e t wela pele go ba naga ye e t wet ago pele go amogela le go","Competition and Inclusive Growth .This brings together experts in competition law to explore how competition policy can contribute to inclusive growth and economic development in BRICS (Brazil, Russia, India, China and South Africa) countrieSouth Africa s strong competition regulation enables citizens to participate fairly in the national econom It promotes the involvement of more people in the productive sectors of the economy and levels the playing field in businesSouth Africa s competition regulation contributes to greater citizen participation and it has made material strides in combating cartels and price-fixin It has led the way in the application of public interest considerations in mergers and acquisition Transport Minister Dipuo Peters will attend the Second Global Conference for Ministers of Transport from 18 to 20 November 2015 in Brazil, where South Africa will table its Mid-Term Country Report of progress made on the implementation of the United Nations Decade of Action for Road Safety 2011-2020 Global PlaSouth Africa committed itself to reduce road carnage by 50 per cent from 13 967 to below 7 000 by 2020.",0.83996755
"[ 0.5039611  -0.04946978  0.12216385 ...  0.90523505  1.1360174
  0.9016112 ]","[ 3.4957558e-02 -2.8539582e-05  3.4178151e-03 ...  2.2497806e-03
  2.2302011e-02  5.3862348e-02]","omi a dibjalo t a go dirwa ka dit ini t a maitirel Se se sepelelana le Karolo ya 24 ya Molaotheo, yeo e hlohlelet ago t homi o ya maleba ya diphedi t e di farologaneg Kabinete e dumelet e kabo ya ditirelo ya mathomong ka Afrika Borwa go latela sephetho sa Khonferentshe ya bo 9 ya Mokgatlo wa Kgwebi ano wa Lefase (WTO) sa go fa Dinaga t e di Sego t a Hlabologa (di-LDC) tshwaro ye e kgethegilegAfrika Borwa e ikgafile go phethagat a tumelelano ya WTO, yeo e bolelago gore di-LDC di fiwe thekgo ye e kgethegileg Go dinaga t e 34 t eo di hlaot wego bjalo ka di-LDC, t e 25 di t wa Afrik Kabo ya mathomong ya Afrika Borwa e tla ba go ditirelo t a ka ditirelong t a dit helete, ka go dikgokagano t a megala, ka go mafapha a boeti le a dinamelw Kabo yeo e bopa karolo ya go nolofat a phihlelelo go mebaraka ya ditirelo le go baabi ba ditirelo ka mebarakeng ya Dinaga t eo di Hlabollogileg Kabinete e dumelet e meputso ye e bu eledit wego ya tshenyegelo ya go iphedi a ya","congratulates the Springbok team for their performance in the International Rugby Board 2015 World Cu The team brought home the bronze meda Cabinet congratulates the South African swimming team for concluding the FINA/airweave Swimming World Cup in Doha, QataCameron van der Burgh won a gold medal in the 100 metres breaststroke race, Chad le Clos in the 100 metres butterfly also managed a fourth place finish in the 200 metres backstroke wi Michael Meyer won silver in the 200 metres individual medle Douglas Erasmus won a bronze medal in the fast pace 50 metres freestyl Kaylene Corbett came eighth in the 50 metres breaststroke final while Calvyn Justus also finished eighth in the 200 metres freestyle Conferences Cabinet welcomes delegates attending the 4th BRICS International Competition Conference from 12 to 13 November 2015 at the Inkosi Albert Luthuli Convention Centre, Durban under the theme:",0.8292327
"[ 0.28470305 -0.21618414  0.22036345 ...  0.91972345  0.8146101
  2.5665483 ]","[ 0.00971104 -0.00417832  0.00671787 ...  0.00460868  0.02735613
  0.08364457]",gore e lefelwe maloko a Khomi ene ya Ditokelo t a Botho ya Afrika Borwa (SAHRC) go thoma ka la 1 Moranang 2015.,cost-of-living adjustment to be paid to members of the South African Human Rights Commission (SAHRC) with effect from 1 April 2015.,0.8241701
"[ 1.0963118  -0.08679498  0.39335117 ...  0.5867458   0.4922798
  1.9324583 ]","[ 0.01428793 -0.00109591  0.00507951 ...  0.02381714  0.02016239
  0.06333784]","Se se sepelelana le Karolo ya 9(1) ya Molao wa SAHRC, wa 2013 (Molao wa 40 wa 2013).","This is in line with Section 9(1) of the SAHRC Act, 2013 (Act 40 of 2013).",0.92106235
"[ 0.3192068  -0.0821242  -0.30588135 ...  1.4281421   0.36912787
  0.89135444]","[ 0.01770469 -0.00034815  0.00199937 ...  0.03403848  0.0257607
  0.04805502]","Kabinete e dumelet e go romelwa ga Pego ye e kopant wego ya Bobedi ya Lebakatiro ya Afrika Borwa ka fase ga T hata ya Afrika ka ga Ditokelo t a Botho le t a Batho le Pego ya Mathomong ka fase ga Tshepedi o go ya go T hata ya Afrika ka ga Ditokelo t a Basadi ka AfrikPego ka ga Khomi ene ya Mokgatlo wa Selekane sa Afrika (AU) ke tshekatsheko ya diphihlelelo le ditlhohlo go p[hethagat a ditokelo t a baagi, t a sepolotiki, t a ekonomi ya set haba le t a set","Cabinet approved the submission of South Africa s combined Second Periodic Report under the African Charter on Human and People s Rights and the Initial Report under the Protocol to the African Charter on the Rights of Women in AfricThe report to the African Union (AU) Commission is an evaluation of achievements and challenges in giving effect to civil, political, socio-economic and cultural right This is in line with South Africa being party to the AU Protocol to the African Charter on Human and People s Rights on the Rights of Women in Afric Cabinet approved the introduction of a Lesotho dispensation to commence from 1 February 2016.",0.8459194
