nso,en,src_text,trg_text,Cosine_Score
"[ 0.7788993  -0.25672892  0.4263008  ...  0.85322344  0.78167486
  2.1192381 ]",[0.00571352 0.00169903 0.00822214 ... 0.0216339  0.01438451 0.04811238],"Pego ya Kopano ya Kabinete ye swerwego ka Dikgokagano t a Bidio ka Labone, 4 Phupu 2020 1.","Statement on the Virtual Cabinet Meeting held on Thursday, 4 June 2020 1.",0.81975377
[0.755441   0.02513526 0.11006571 ... 0.8527821  0.92556256 1.0339373 ],"[ 0.01433926  0.01794412  0.00867376 ... -0.00094354  0.03844955
  0.01007074]","Sephetho sa Kgorotsheko ya Godimo ya Leboa la Gauteng sa Labobedi, 2 Phupu 2020 Kopano ya moswanano i ya Kabinete ya dikgokagano t a bidio e swerwe lehono, ka Labone 4 Phupu 2020, go reri ana ka dikgatelopele t a maitekelo a Afrika Borwa a go pholo a maphelo le go","Western Cape COVID-19 infections Cabinet remains concerned about the intensity and increase of COVID-19 infections in the Western Cap To this effect President Ramaphosa will undertake a visit to the province on Friday, 5 June 2020, to discuss the situation with Premier Alan Winde and the provincial executive, and to assess the province s readiness for continued management of the pandemi",0.76454484
"[ 1.3870475   0.06522565 -0.05238239 ...  0.93689865  1.1591079
  1.5543424 ]","[ 3.6509853e-02 -4.2050026e-04 -9.7195058e-05 ...  1.0501432e-02
 -4.7777509e-03  3.0989671e-02]",irelet a mekgwa ya batho ya go iphedi a nakong ye ya leuba la COVID-19.,"Let Us All Protect Children, During COVID-19 and Beyond",0.64820486
"[ 0.6587934   0.20004445 -0.24179852 ...  1.1942327   0.6915457
  1.2063379 ]",[0.02746803 0.0028212  0.01352198 ... 0.03109835 0.01709316 0.03171664],"Bjalo ka karolo ya ditheri ano t e, Kabinete e fetlekile sephetho sa Kgorotsheko ya Godimo ya Leboa la Gauteng seo se filwego ke Moahlodi Norman Davis ka Labobedi, 2 Phupu 2020, seo se tsebagadit ego melao ya COVID-19 ya go tswalelwa ga naga Maemong a Boraro le a Bone gore ga se tsamai ane le Molaotheo ebile ga se amogelege Morago ga go hwet a dikelet o t a semolao le go theelet a dit hi inyo t e mmalwa t e dirilwego ke maloko a legoro la semolao morago ga go kwa sephetho seo, Kabinete e dumela gore kgorotsheko ye nngwe e ka t ea sephetho sa go fapana le sa kgorotseko y Ka gona Kabinete e t eere sephetho sa go ipelaet a sephethong sa Kgorotsheko ya Godimo ya Leboa la Gauten Mmu o o tla kgopela gore boipelaet o ba ona bo theelet we ka lepotlapotla gore o kgone go hwet a bonnete ka melao ya go tswalelwa ga nag Tona ya Tiri ano ya Makala a Mmu o le Merero ya Set o Ngaka Nkosazana Dlamini Zuma, o tla kopanela matsogo boipelaet ong bjo le Mopresidente Cyril Ramaphosa le Tona ya Maphelo, Ngaka Zweli Mkhiz Kabinete e rata go netefalet a batho ka moka set habeng gore magato ka moka ao a tsebagadit wego go tloga mola Mopresidente Ramaphosa a fago kgoelet o ya Seemo sa Masetlapelo a Boset haba ka Hlakola 2020, a be a nepile kudu go pholo a maphel","North High Court Judgment of Tuesday, 2 June 2020 A special virtual Cabinet meeting was held today, Thursday, 4 June 2020, to discuss developments in South Africa s efforts to save lives and protect livelihoods amid the COVID-19 pandemi As part of this discussion, Cabinet reflected on the North Gauteng High Court judgment delivered by Justice Norman Davis on Tuesday, 2 June, 2020, which declared the COVID-19 lockdown regulations in levels 3 and 4 unconstitutional and invali After obtaining legal advice and listening to numerous comments made by members of the legal fraternity in reaction to the judgement, we are of the view that another court might come to a different conclusion on the matte Cabinet has therefore decided to appeal the North Gauteng High court decisio Government will ask that its appeal be heard on an urgent basis so that it can obtain certainty on the regulation The Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma will be joined in this appeal by President Cyril Ramaphosa and the Minister of Health, Dr Zweli Mkhiz Cabinet wishes to assure the nation that all interventions introduced since the declaration of a state of national disaster in March 2020 by President Cyril Ramaphosa have been directed primarily at saving live In implementing these interventions, government has consistently consulted all sectors of society, as the fight against COVID-19 is a national effort that requires unity in action between Government and all South African While government appeals the court judgment, current regulations remain in force and we appeal and urge all our people to observe all the health protocols that have been put in place including washing of hands, social distancing, wearing of masks in public as well as screening and referral for testing where necessary Extension of the National State of Disaster Cabinet approved the extension of the National State of Disaster by another month from the 15th June to 15 July 2020.",0.87607133
"[ 1.235579    0.03847172 -0.07351632 ...  0.6897735   1.3107849
  1.670078  ]","[ 0.03972818  0.00544775 -0.00017676 ...  0.00812465  0.01906412
  0.01119156]","Ka gona go phethagat a magato a, nako le nako mmu o o be o reri ana le mafapha ohle a set haba, ka gobane phenkgi ano kgahlanong le COVID-19 ke matsapa a boset haba ao a nyakago kopano ya magato magareng ga mmu o le maAfrika Borwa ka mok Ge mmu o o le gare o ipelaet a sephethong sa kgorotsheko, melao ya bjale e sant e e","President Ramaphosa will be accompanied by the Minister Mkhize; Defence Minister Nosiviwe Mapisa-Nqakula; Basic Education Minister Angie Motshekga; Police Minister Bheki Cele; Human Settlements, Water and Sanitation Minister Lindiwe Sisulu and Public Works and Infrastructure Minister Patricia de Lille",0.7194809
[0.72483397 0.14569695 0.37063926 ... 1.2243493  0.8021883  2.5586147 ],"[ 3.0568486e-02 -2.2226742e-04  2.3171624e-06 ...  4.7375340e-02
  4.5002077e-02  4.5303218e-03]","oma, ebile re dira boipilet o le go hlohlelet a batho ba gaborena ka moka go latela ditshepedi o ka moka t a maphelo t eo di hlomilwego, go akaret wa le go hlapa matsogo kgafet akgafet a, go katoga batho ba bangwe, go apara dimaseke bathong le gape go lekolwa le go feti et wa ditekong, fao go lego maleba Go oket wa ga Seemo sa Masetlapelo a Boset haba Kabinete e dumelet e go oket wa ga Seemo sa Masetlapelo a Boset haba ka kgwedi ye nngwe go tloga ka la 15 Phupu go fihla ka la 15 Mosegamanye 2020.","As a water-scarce country, the dam levels have a negative impact on our water need Cabinet therefore makes an appeal to all of us to use water sparinglEnquiries: Ms Phumla Williams",0.6614897
"[ 0.6586683   0.29674327 -0.0176466  ...  1.1764281   1.2144549
  1.6546098 ]","[ 0.00463393 -0.00175512  0.01427518 ...  0.02195674  0.04851037
  0.08458246]","Molao wa naga o dumelela Seemo sa Masetlapelo a Boset haba go t ea tekano ya mat at i a 9 Diphetelo t a COVID-19 t a kua Kapa Bodikela Kabinete e sant e e hlobaet wa ke boipu elet o le tlhatlogo ya diphetelo t a COVID-19 kua Kapa Bodikel Ka baka la se, Mopresidente Ramaphosa o tla t ea leeto goya profenseng ye ka Labohlano, 5 Phupu 2020 go reri ana ka seemo se le Tonakgolo Alan Winde gotee le Lekgotlaphethi i la Profense, le gape go lekola boituki o bja profense ye taolong ya goyagoile ya leuba l Mopresidente Ramaphosa o tla feleget wa ke Tona ya Maphelo Zweli Mkhize; Tona ya T hirelet o le ya Bagale ba Se ole Nosiviwe Mapisa-Nqakula; Tona ya Thuto ya Motheo Angie Motshekga; Tona ya Maphodisa Bheki Cele; Tona ya Bodulo bja Batho, Meetse le Kelelat hila Lindiwe Sisulu le Tona ya Me omo ya Set haba le Mananeokgoparara Patricia de Lille Beke ya T hirelet o ya Bana Kabinete e gopot a batho ka moka gore ye ke Beke ya T hirelet o ya Bana, yeo e thomilego ka Sontaga, 31 Mopitlo go fihla ka Sontaga 7 Phupu 2020.",Cabinet reminds the public that this week is Child Protection Week which started this past Sunday the 31 May and ends this coming Sunday 7 June 2020.,0.65935457
[0.80675644 0.11940099 0.26405066 ... 0.1183167  0.54112065 0.5939412 ],"[ 0.00363443 -0.01082647  0.02946221 ...  0.00179783  0.00827588
  0.00910723]",Beke ya T hirelet o ya Bana e,Child Protection Week,0.7666593
"[ 0.46114576 -0.11274255 -0.00419632 ...  0.27295107  0.35926375
  0.72403985]","[ 4.1157720e-03 -4.1230153e-03 -3.5477224e-05 ... -7.7747996e-04
  3.5780892e-03  1.6239760e-02]",et ane le go phagami a merero ye mabapi le go,for 90 days which necessitates the extension,0.60302186
"[ 1.4252515  -0.17947352  0.2833924  ...  0.3580981   0.48922363
  1.4309552 ]","[ 0.01835115  0.00312918  0.01140548 ... -0.0033865   0.0395507
  0.04590809]",irelet wa ga bana go ralala ngwaga ka mok Morero wa ngwaga ke wo:,Child Protection Week seeks to elevate issues of the protection of children throughout the yea This year s theme is:,0.72752494
