nso,en,src_text,trg_text,Cosine_Score
"[ 1.122287   -0.22494404  0.36754355 ...  0.83514804  1.0171483
  2.5514197 ]",[0.03360787 0.00017252 0.00931437 ... 0.00324807 0.0306382  0.0193169 ],Phethagat o ya Mananeo a Mmu o Mopresidente Jacob Zuma o tla bit a Seboka sa boraro sa Mopresidente sa Dipu oselegae go tloga ka la 6 go fihla ka la 7 Moranang 2017 ka fase ga morero wa,"Cabinet calls on public and private stakeholders, civil society and the business community at large to rally behind the programmes aimed at supporting municipalitie The 3rd Local Government Tourism Conference will take place from 3 to 4 April 2017 at Emperors Palace, Gauteng under the theme: '""Tourism planning is everybody s busines",0.75564665
[0.6326754  0.03760904 0.22615941 ... 1.1717794  0.674191   0.8413307 ],[0.02088963 0.00022348 0.00248814 ... 0.03343001 0.01100419 0.02328048],"Re feto a Mafelo a Mebasepala ka nepo ya go tli a Tlhabollo ya Motheo ya Set haba le ya Ekonomi .Seboka se se tla lebelela kudu go maatlafat a tshepedi o ya mebu oselegae bjalo ka karolo ya kgato ya bobedi ya lenaneo la Re boela Morago go Methe Godimo ga fao, se tla rarolla tlhokego ya toka mabapi le mafelo le go bea mafelo fao go sego maleba fao go t welago pele go ama maphelo a batho ba renMafapha a mangwe a akaret a: go aga dit haba t e di tiilego go efoga le go fokot a seabe sa masetlapelo; le go t wet a pele ditumelelano t a mmu o ka botlalo ka nepo ya go t wet a pele pheto o ya motheo ya set haba le ya ekonomi maemong a selegaMmu o wa selegae o ama mang le mang","Transforming Municipal Spaces for Radical Social and Economic Development .The Summit will focus on strengthening the local government system as part of the second phase of the Back to Basics programm In addition, it will address spatial injustice and spatial dislocation which continue to impact on the lives of our peoplOther areas include: building resilient communities to avoid and reduce the impact of disasters; and forging whole-of government agreements to advance radical social and economic transformation at a local leveLocal government is everybody's business",0.87272364
"[ 1.0745928  -0.11528264  0.2815715  ...  0.50748223  0.9308414
  1.1585727 ]",[0.0232252  0.00048878 0.00297822 ... 0.03564826 0.03131938 0.06215952],"Kabinete e ipilet a go set haba le bakgathatema ba phraebete, badudi le ba kgwebo ka bophara go thekga mananeo ao a ikemi edit ego go thekga mebasepal Khonferentshe ya boraro ya Boeti ka ga Mebu oselegae e tla swarwa go thoma ka la 3 go fihla ka la 4 Moranang 2017 ka Emperors Palace, Gauteng ka fase ga morero wa: '""Thulaganyo ya t a boeti ke seo se amago mang le man","Together we move South Africa forward .Cabinet encourages all South Africans to be active and responsible citizens, engage government leaders on programmes that are being implemented to improve people s lives and hold them to accoun GCIS will coordinate the programme, details of which will be available on wwgoza Implementation of Government Programmes President Jacob Zuma will convene the third Presidential Local Government Summit from 6 to 7 April 2017 under the theme",0.80779284
"[ 0.64194006 -0.08847911  0.05131777 ...  1.1231673   1.6380687
  1.6573235 ]",[0.02681452 0.00046494 0.00273649 ... 0.0397136  0.01095569 0.01846394],"Khonferentshe ye e tla lebeledi i a kudu go godi a boeti ka mo nageng ka go bo tsenya ka go maano ka moka a kgolo le tlhabollo a ka diprofenseng le a mebasepal Mokgatlo wa Dirapa t a Boset haba wa Afrika Borwa (SANParks) o tla swara Seboka sa Peelet o ka Boeting ka la 4 Moranang 2017, go lebelet we kudu dibaka t e diswa t a peelet o t e 55.","Cabinet approved the South African negotiating mandate to serve as a basis for engagement at the Basel, Rotterdam and Stockholm Convention (COPs), to be held from 24 April to 5 May 2017 in GenevThe aim is to work towards environmentally sound management of chemicals and waste in order to embrace sustainability of human health and the environmen.",0.800411
[0.5692929  0.42162856 0.04130568 ... 0.8323696  1.0981897  0.85303885],"[ 4.3861917e-03  5.4629361e-03 -3.2078256e-05 ...  3.1323459e-02
  3.4612432e-02  3.0251773e-02]","Mo mengwageng ye e fetilego ye 15, SANParks e okedit e kudu palo ya dikgwebi ano t a Selekane sa lekala la Set haba le la Phraebete, yeo e akaret ago mehutahuta ye e fapanego ya diprot eke, go akaret wa madulo, diresturente, dikgwebo, mediro, boemafofane bja Skukuza le Tsela ya Lethale la Eriale ya Table Mountai Mopresidente Jacob Zuma, bjalo ka modulasetulo wa Komiti ya Dihlogo t a Dinaga go Phanele ya Maemo a Godimo ya Mokgatlo wa Dinagakopano (UN) ka ga Meetse, o but e semmu o Seboka le Dipont ho t a Let at i la Meetse la Lefase la UN gomme a tsebagat a gape semmu o Pego ya bo 17 ya Tlhabollo ya Meetse a Lefase ya UN, ye e lebelet ego kudu tema ye bohlokwa ye e kgathago ke taolo ya meetse a dit hila ka nepo ya go t wet a pele diekonomi t e di atlegilego, dit haba t e tiilego le go hlokomela ditikologo t e di phet ego gabotse lefaseng ka bopharKabinete e amogela boikano bjo bo dirilwego ke Phanele ya Maemo a Godimo ka ga Meetse ka gore e tla","The conference will focus on growing tourism in the country by integrating it into all provincial and municipal growth and development strategie The South African National Parks (SANParks) will host a Tourism Investment Summit on 4 April 2017, focusing on 55 new investment opportunitie Over the past 15 years, SANParks has progressively increased the number of Public Private Partnership s transactions, covering a wide range of projects, including accommodation, restaurants, retail, activities, Skukuza airport and the Table Mountain Aerial Cablewa President Jacob Zuma, as the Chairperson of the Heads of State Committee on the United Nations (UN) High Level Panel on Water, officially opened the United Nations World Water Day Summit and Expo and also launched the 17th edition of UN s World Water Development Report, which focuses on the critical role of wastewater management for vibrant economies, resilient societies and the maintenance of healthy environments across the globCabinet welcomes the pledge by the High Level Panel on Water to work closely with all water stakeholders to ensure water related targets of 2030 Agenda and beyond are achieveThe Sustainable Development Goals include a target to ensure everyone has access to safe water by 2030, making water a key issue in the fight to eradicate extreme povert Water and sanitation is at the core of sustainable development, critical to human survival and the environmen Government's National One Stop which was launched by President Zuma on 17 March 2017, is now operational and open for business to all investor It serves as a focal point and an interdepartmental clearing house to providing a streamlined and professional service to those wanting to set up a business or invest in South Afric All these services are now available under one roo President Jacob Zuma has expanded the reach of the Inter-Ministerial Committee (IMC) on Migration by including all Provincial Premiers and the South African Local Government Association (Salga) as memberThis will ensure a coordinated focus on all aspects of migration including South Africa s migration policy, ways in which various sectors can work with government to promote orderly migration and the fostering of good relations between citizens and foreign national As we conclude Human Rights Month Cabinet thanks South Africans who joined the nation s celebration on Human Rights Day, which honoured our struggle heroes who fought for the many rights we enjoy toda This included commemoration of the 40th anniversary of the death of Bantu Steve BikCelebration of our national heroes ensures that our youth and future generations know and understand their contribution and what they stood fo We have witnessed an alarming increase in the number of racist incidents, which detracts from the gains that we have made as a democracWe must cherish that we live in a country that enshrines human rights and dignit These gains came at a great pric People lost their live We should never forget the sacrifices that were made for our freedom and democrac We must continue to build a South Africa that will enshrine the human rights of all, regardless of their class, gender or geographical locatio Cabinet calls on all South Africans to join in National Freedom Day and Freedom Month celebration Freedom Month and National Freedom Day marks the dawn of freedom and democracy in our country, and our journey from a country which was marred by hatred and divisions to a society where we build a common futurFreedom Month celebrations promote the National Development Plan as our long-term vision for partnerships to attain the South Africa as articulated in the Constitution, our Bill of Rights and the historic Freedom Charter of 19510.",0.84033966
"[ 0.3680456   0.00783437 -0.06453072 ...  1.1430539   0.7037372
  2.3701208 ]",[0.00580182 0.01356311 0.00617347 ... 0.04381827 0.02010767 0.04289435],"oma gotee le bakgathatema ka moka ba ka lekaleng la meetse go netefat a gore dinepi o t e di amanago le meetse t a Lenaneo la 2030 le go feta di a fihlelelwDinepo t a Tlhabollo ya Go ya go ile di akaret a nepi o ya go netefat a gore yo mongwe le yo mongwe o hwet a meetse ao a bolokegilego ka 2030, e lego seo se dirago gore meetse e be selo se bohlokwa sa go lwant ha bohloki bjo bogol Meetse le kelelat hila di bohlokwa kudu go tlhabollo ya go ya go ile, di bohlokwa go go pheleng ga batho le ga tikolog Lefelo la Boset haba la go Etelwa ke Set haba leo le tsebagadit wego semmu o ke Mopresidente Zuma ka la 17 Hlakola 2017, bjale le a","prospects for longer term industrialisation and opening new areas of economic growth to build on our comparative advantage and create globally competitive industrial capabilitieDrivers of IPAP 2017-2020 include: a redoubled commitment to Radical Economic Transformation; ongoing efforts to secure shared and inclusive growth; rapid acceleration of the Black Industrialist Programme, and a much stronger and ongoing focus on labour intensity across the value chains that link the primary sectors of the economy to the manufacturing and services sectors coupled with a stepped-up export effor Cabinet was briefed on the findings of the 2014/15 National Survey of Research and Experimental Development (R&D Survey).South Africa s Gross Expenditure of R&D (GERD) was R29, 345 billion in 2014/15.",0.81760335
"[ 2.0229516  -0.37851882 -0.18812677 ...  0.48963213  1.2870535
  0.8124781 ]","[ 3.2429263e-02  2.4340344e-04 -5.4471177e-05 ...  8.6934092e-03
  4.7944184e-02  3.6386941e-02]",oma ebile le bulet we go etelwa ke babeelet i ka mok Le,"The Department of Agriculture, Forestry and Fisheries has requested the Brazilian authority to provide official information and a list of establishments that have been identified in the issue regarding unsafe meat being exported to various countries, which could include South AfricThe Brazilian authority has been advised to ban all exportation of meat from such establishments until the issue has been resolved to the satisfaction of the South African Veterinary Authorit President Jacob Zuma has declared a Special Official Funeral for the late Rivonia Treason Trialist and stalwart of the liberation struggle for a free and democratic South Africa, Mr Ahmed",0.66319627
"[ 0.79869914 -0.01356828 -0.18932661 ...  1.1823031   1.2135643
  1.0179391 ]","[ 0.04218958  0.02820671 -0.00019765 ...  0.03165073  0.04186823
  0.01118014]","oma bjalo ka lefelo le bohlokwa le bjalo ka lefelo la tii et o la dikgoro t e nt i leo le fanago ka tirelo ye e laot wego le ya sephrofe enale go bao ba nyakago go hloma dikgwebo goba go beelet a ka Afrika Borw Ditirelo t e ka moka bjale di a hwet agala ka moagong o te Mopresidente Jacob Zuma o okedit e phihlelelo ya Komiti ya Ditona (IMC) ka ga Bofaladi ka go akaret a Ditonakgolo t a Diprofense ka moka le Mokgatlo wa Dipu oselegae wa Afrika Borwa (Salga) bjalo ka malokSe se tla netefat a gore go ba le nepi o ye e kgokagant wego ka ga merero ka moka ya bofaladi go akaret wa melaotshepet o ya bofaladi ya Afrika Borwa, mekgwa ye e lego gore makala ao a fapafapanego a ka","KathradCabinet joins President Zuma in sending their deepest condolences to his partner, former minister of Public Enterprises Ms Barbara Hogan, the Kathrada family and his political home, the African National Congress, which Uncle Kathy served selflessly throughout his adult lifAn official memorial service will be organised and the details will be announced in due cours Cabinet conveyed condolences to the family and friends of Bloemfontein Celtic founder Dr Petrus Rantlai Molemel His legacy of a distinguished and much-respected career in South African soccer administration contributed to sport and development of the communit.",0.80637026
"[ 0.76800984  0.07158701 -0.22539315 ...  1.076014    0.8662533
  1.2831426 ]",[0.01000285 0.03747717 0.00624631 ... 0.03269681 0.01349825 0.0151116 ],"omago le mmu o go t wet a pele bofaladi bjo bo nago le toka le go dira gore go be le dikamano t e botse gareng ga badudi le bat wantl Ge re fet a Kgwedi ya Ditokelo t a Botho Kabinete e leboga maAfrika Borwa bao ba tsenet ego meketeko ya set haba ka Let at i la Dikokelo t a Botho, leo le hlomphilego balwelatokologo bao ba lwet ego ditokelo t e nt i t eo re ipshinago ka t ona lehon Lona le akaredit e segopot o sa bo 40 go tloga mola Bantu Steve Biko a hlokofalagGo keteka bagale ba rena ba boset haba go netefat a gore bafsa ba rena le meloko ya ka moso e a tseba le go kwe i a seabe sa bona le seo ba bego ba se emet","The SASSA call centre, toll free: 0800 60 10 11 will be open to assist beneficiaries with all their enquirie Arrangements have been made to ensure that the SOCPEN system is available for investigation and verification of the status of grant applicationGovernment s social assistance programme remains an important safety net for millions of South African It is at the heart of government s poverty alleviation programme, and has helped to restore the dignity of our peopl We are a caring Government continually striving to improve the living conditions of poor, vulnerable and underprivileged South African Cabinet affirms that the rights and safety of all women in our society must be protecte The recent incidents of sexual assault on women, particularly by taxi drivers is a cause for concerCabinet commends the brave women who have come forward to report these incidents and appeals to communities to assist to find the perpetrators of violence against women and childre Cabinet reiterates the commitments made by President Jacob Zuma s during his address at the 17th National Teachers' Awards: that Action will be taken against teachers who continue to use corporal punishment in schools, this is unlawful and action will be taken against teachers who break the law and violate the dignity and personal safety of childre The problem of teenage pregnancies and crime in some schools, such as gang violence, drugs, alcohol and bullying are also being prioritise Cabinet has noted with concern increasing incidents of taxi violence in some parts of the countr All role players in the taxi industry are urged to engage in dialogue and seek solutions to the underlying issues so that they don't negatively affect commuters who depend on their service Cabinet calls on the transport sector and law enforcement agencies to work together to tackle the resurgence of taxi violenc Cabinet is deeply concerned over the break-in at the offices of the Chief Justice where several computers were stole Such acts of criminality strike at the very heart of our constitutional democracy and have no place in our societThe Justice Crime Prevention and Security cluster reiterates its commitment to fighting crime and calls on communities to report suspicious activities to relevant authoritie Cabinet welcomes the Competition Commission s investigation into allegations of cartel conduct in the fresh produce sector and awaits its speedy conclusio Uncompetitive behaviour affects the most country s most vulnerable households and undermines our national effort to increase the participation of emerging market black farmers in this markeWe applaud the work of the Commission in protecting and upholding the rights of consumers, and our communitie",0.8344994
"[ 0.795757   -0.1926556  -0.25660515 ...  0.17892678  0.6290905
  0.7129373 ]","[ 0.04405416 -0.00229335  0.00305039 ...  0.02762634  0.04650326
  0.07185997]","Re bone koket ego ye kgolo kudu ka ditiragalong t a semorafe, t e di","Social grant beneficiaries must take note of their respective pay days, which appears on the slips received on their previous pay date, in March 2017.",0.6428648
