nso,en,src_text,trg_text,Cosine_Score
"[ 1.2197049  -0.09806026 -0.22439724 ...  0.9502821   1.1333961
  1.2408392 ]","[ 0.03125774 -0.00023081 -0.00013173 ...  0.0326586   0.02210342
  0.04698798]",Ditaba t e Bohlokwa t a Tikologo Mopresidente Jacob Zuma o tla eta pele meketeko ya Let at i la Afrika ka fase a kgwekgwe ye,Key issues in the environment President Jacob Zuma will lead the Africa Day celebrations under the theme:,0.8417773
"[-0.19292817 -0.40912846  0.23487878 ... -0.38869748  0.7692303
  0.41672605]","[-1.4809634e-03  9.6095231e-05 -2.1365283e-04 ... -3.7736984e-03
  1.2041155e-02  8.8016717e-03]",Re Afrika,We are Africa,0.7369421
"[ 1.0936012  -0.29649594 -0.1516929  ...  0.4624363   0.72910357
  2.0662344 ]","[ 0.03072677  0.00023176 -0.00057019 ...  0.01044482  0.02622254
  0.04041612]",Re bula mabati a thuto le set o go tloga Kapa go fihla Cairo,Opening the doors of learning and culture from Cape to Cairo,0.8324443
"[ 0.8691025   0.05666943 -0.00341682 ...  0.98012865  1.1515657
  0.76051664]","[ 2.5892738e-02 -3.9637124e-04 -1.2486792e-05 ...  2.4297005e-02
  2.6896464e-02  5.2004930e-02]","ka la 24 Mopitlo 2015 khamphaseng ya Mamelodi ya Yunibesithi ya PretoriKa moya wa Let at i la Afrika, Kabinete e hlohlelet a maAfrika Borwa, kudu baswa, go","on 24 May 2015 at the Mamelodi campus of the University of PretoriIn the spirit of Africa Day, Cabinet encourages South Africans, especially the youth, to work together to strengthen their participation in the affairs of our countr Africa Month is a platform to promote unity amongst African nations and our fellow African brothers and sisters residing in South Afric The unity of the continent is driven through the African Union s programmes to attain its vision as articulated in the Agenda 2063.",0.7749062
"[ 0.38936672 -0.13687235 -0.07151037 ...  0.8610502   0.94000185
  2.780889  ]","[-6.6728724e-05 -7.7816796e-05 -3.0219409e-05 ...  3.6845449e-02
  3.4808513e-02  4.3343123e-02]","omi ana go matlafat a go t ea karolo ga bona ka mererong ya naga ya renKgwedi ya Afrika ke polatefomo ya go godi a kopano magareng a dit haba t a Afrika le go bana ba gaborena, banna le basadi, ba go t wa dinageng t e dingwe t a Afrika ba ba dulago ka Afrika Borw Kopano ya kontinente e dirwa ka mananeo a Kopano ya Afrika go fihlelela pono ya yona bjalo ka ge e hlalo it we ka gare ga Lenanethero la 2063.",as incubators of best practic This will boost the provision of critical services to South Africans and enable them to access government services efficientl Cabinet also welcomes the inaugural South African Migrants Awards which will honour outstanding migrants in South Africa and South Africans working in African countrie Cabinet calls on communities to nominate those who embody the spirit of Ubuntu and are dedicated to the development of the African continent via email through samigrantawards@dhgozaNominations close on 20 May 2015 and the winners will be announced on Africa Day (25 May).,0.7842593
"[ 0.4305433  -0.18770239 -0.14113972 ...  1.0093658   1.7672317
  1.332044  ]","[ 0.00180795 -0.00109238 -0.00033672 ...  0.01780774  0.02948105
  0.02869355]","Kontinente, e hlalwa ke badudi ba yona, e tla lwela Afrika ye e kopanego, ye e atlegago le ya khut Let at i la Afrika gape le fa maAfrika Borwa monyetla wa go ikopanya le go ineela thekgong ya magato a mmu o a moka a go aga Afrika ye kaone le lefase le le kaonKgwekgwe ya Kgwedi ya Afrika","The continent, guided by its citizens, will strive for an integrated, prosperous and peaceful AfricAfrica Day also presents an opportunity for South Africans to reconnect and recommit themselves in support of all government interventions to develop a better Africa and a better worlThe Africa Month theme,",0.84584767
"[ 0.7967216   0.14358595 -0.08536136 ...  0.9042839   0.9359036
  0.9523744 ]","[ 2.6873125e-02  4.6763849e-02 -1.5399733e-05 ...  2.9076425e-02
  1.5697815e-02  2.8778080e-02]","Re Afrika , ke setatamente sa tsebi o le keteko ya boikgant ho seo se hlohlelet ago kakaret o go t wa go ba bapala karolo le bat eakarolo ka mok Gape ke boipilet o bja gore batho le dihlopha t a bomorago le mahlakore a bophelo a go fapana ka moka ba t ee kgato ya go ba karolo ya kgoelet o ya phetog Kabinete e amogela Operation Fiela\Reclaim 2015, yeo e lego lesolo la makala a mant i ka ditheo t a go fapana t a mmu o go kgonthi i a tatelo ye e sa fetogego ya melao le melawana ya go fapana ye e bu ago set habMaikemi et o a lesolo le ke go","We are Africa , is a declaration and celebratory statement of pride that fosters inclusivity from all role players and stakeholder It is also a call to action for individuals and groups from all backgrounds and walks of life to join the movement for chang Cabinet welcomes Operation Fiela\Reclaim 2015, which is a multidisciplinary operation by various state entities to ensure strict compliance with the various laws and regulations governing our societThis operation aims to deal with issues of criminality such as illegal weapons, drug dens, prostitution rings and other illegal activitieCabinet reiterates that this operation is not targeted at foreign nationals, but at the criminality within our country as unmasked through a series of consultations with communitie To this effect, Cabinet dismisses in the strongest terms the assertion that this operation is targeted at foreign nationalAs a country that prides itself with having the best and the most liberal Constitution in the world, we have taken a centre stage on human rights issues, as such we cannot authorise an operation that will violate the human rights of any individuals or groupCabinet is happy with the progress made through Operation Fiela, which has since its inception resulted in a number of arrests in various raids of trouble hotspots across the countr Cabinet welcomes the response from community members who are partnering with law-enforcement officers in making sure that all are and feel safe in the countrThis operation, which intensifies the fight against crime, also assists to promote and create a safer and more secure South AfricThe Inter-Ministerial Committee on Migration will brief the media this weekend to give an update on all its work, including Operation Fiela Implementation of key government programmes Cabinet welcomes the budget votes of various departments and is pleased with the extensive reports provided by Ministers",0.8229784
"[ 0.40379936  2.0079741  -0.04927566 ...  1.2645497   0.8329275
  0.66438746]",[0.0245765  0.00741865 0.00248634 ... 0.02921753 0.03490555 0.04488144],"ogana le ditaba t a bosenyi t e bjalo ka dibet a t e di sego molaong, mafelo a diokobat i ao a sego molaong, dihlopha t a bagweba-ka-mmele le mediro ye mengwe ye e sego molaonKabinete e boelet a gore lesolo le ga se le lebi i go bafaladi, eup a go bosenyi ka gare ga naga ya rena bjalo ka ge go utulot we ka molokeloke ya dipoledi ano le dit hab Ka go realo, Kabinete e ganet a e tii it e polelo ya gore lesolo le le lebi it we go bafaladBjalo ka naga ye e ikgant hago ka go ba le Molaotheo wo o lokologilego ebile e le wo mokaone mo lefaseng, re diketapele ditabeng t a ditokelo t a botho, bjalo re ka se dumelele lesolo leo le tlago gataka ditokelo t a botho t a motho goba sehlopha sefe le sefKabinete e thabile ka kgatelopele ye e dirilwego ka Operation Fiela, leo go tloga mola le thomilwego le t weledit e palo ya godimo ya go swarwa ga batho diphuruphut ong t a go fapana t a mafelo a a nago le kotsi ya bosenyi go kgabaganya nag Kabinete e amogela thekgo ya maloko a set haba ao a","The week will conclude on 31 May 2015 in GautenThis awareness campaign aims to mobilise all sectors of society to care for and protect childre Moreover, it intends to make adults and children aware of the statutory protection a child enjoys under the Constitution, legislations, policies and international instrumentCabinet calls on parents and guardians to always put the safety of their children first and ensure that they are taken care of by responsible adult Parents and guardians are encouraged to teach children to be aware of potentially dangerous situations, including unacceptable behavior or actions by adult It is the responsibility of parents and guardians to know the whereabouts of their children and to take reasonable precautions to ensure their safety and protectio The Minister of Telecommunications and Postal Services, Dr Siyabonga Cwele, will hold an Imbizo at the Nelson Mandela Museum in Qunu, Eastern Cape to celebrate the World Telecommunication and Information Society Day on 17 May 2015.",0.7946402
"[ 0.74996424  2.701993   -0.10117203 ...  0.958221    1.5174401
  1.5160457 ]","[ 0.01075017 -0.00123712  0.00082621 ...  0.04051822  0.04210244
  0.04638722]","omi anago le bahlankedi ba molao go kgonthi i a gore bohle ba bolokegile ebile ba kwa ba bolokegile ka gare ga nagLesolo le, leo le matlafat ago ntwa kgahlanong le bosenyi, gape le thu a go hlagi a Afrika Borwa ye e bolokegilego le go","on a global and non-discriminatory basiThe amendment protects the long-term viability of the Common Heritage of Parties, and ensures the continuity of global coverage and global connectivit Ratification is also part of South Africa s international priorities to contribute to a better world and to the development of Africa Cabinet s position on current issues Cabinet is saddened by the passing of Seaparankwe, Dr Ruth Segomotsi Mompati and extends condolences to her family and friend Dr Mompati dedicated her life to the struggle for freedom and was involved in various initiatives including the historic Women`s March of August 1956.In 1954, she joined the African National Congress (ANC) and was elected to the National Executive Committee (NEC) of the ANC Women s Leagu She went into exile in 1962 where she underwent military training and held office as secretary and head of the women s section of the ANC in TanzaniAs the chief representative of the ANC in the United Kingdom she became part of the delegation that opened talks with the then South African government at Groote Schuur in 1990.",0.71987844
"[ 0.80251896 -0.03126127  0.01975037 ...  0.7749502   0.77828753
  2.1144903 ]","[4.9182517e-03 8.0125767e-04 6.1615981e-05 ... 2.6321536e-02 1.5273570e-02
 1.9363711e-02]","irelet ega le go fetKomiti ya Mohlakanelwa ya Ditona ka ga Khudugo e tla tsebi a bobegaditaba mafelelong a a beke go fa maemo a bjale ka ga mo omo wa yona ka moka, go akaret wa Operation Fiela Phethagat o ya Mananeo a Bohlokwa a Mmu o Kabinete e amogela diboute t a tekanyet o t a dikgoro t a go fapana gape e kgotsofadit we ke dipego t e di nabilego ka Ditona ka ga kgatelopele ye ba e dirilego ka ga dipeakanyo t a go fapana t a dikgoro t a bona t a ngwaga wo wa dit helet Kabinete e amogela thakgolo ya Prot eke ya Moetapele ka Kgoro ya Merero ya Selegae kua dikantorong t a yona t a Edenvale ka la 12 Mopitlo 2015.","One of the most exciting categories of this awards will recognise a South African community which has succeeded in integrating foreign nationals within itself and live together peacefull Cabinet welcomes the rolling out of mobile land claims offices throughout the country to enable all qualifying persons to lodge land claim This is in addition to the 14 lodgment offices situated in all provinceThis process forms part of a comprehensive national communication outreach which implements the Restitution of Land Rights Amendment Act of 2014, signed into law by President Zum The Restitution of Land Rights Amendment Act provides for restitution or equitable redress to persons and communities who were dispossessed of land rights after 19 June 1913.All qualifying South Africans who missed the initial 31 December 1998 deadline to lodge land claims have an extended opportunity until 30 June 2019 to do s Cabinet welcomes the meeting of the Minister of Mineral Resources with the mining industry representatives and stakeholders to discuss the outcome of the Mining Charter 2014 Assessment Repor This report measures the progress of the nine key elements of the Mining CharteThe Mining Charter was developed with the view of driving the transformational agenda in the critical sector of the economy of the countr The elements to be measured seek to redress the imbalances of the past both in the sharing of the wealth with the previously disadvantaged people and the development of the human resource and ownership of the mine 3.",0.815686
