nso,en,src_text,trg_text,Cosine_Score
"[ 0.3301668  -0.27850848 -0.45090616 ...  0.45727777  0.0863351
  0.07697877]","[ 0.00503822 -0.00281834 -0.00068318 ... -0.00442957  0.00066921
  0.00642761]",LEKGOTLA LA KABINETE,Phase 2 Plan,0.62694025
"[ 2.0447247   0.283301   -0.08741388 ...  0.69749343  0.9846778
  2.2316773 ]","[ 0.07401714  0.000811   -0.00038265 ...  0.02237568  0.03590756
  0.06138356]",Mopresidente Cyril Ramaphosa o bidit e Lekgotla la Kabinete ka Labone la 27 Pherekgong 2022.,"President Cyril Ramaphosa convened the Cabinet Lekgotla on Thursday, 27 January 2022.",0.8716489
"[ 0.5724904  -0.23642482 -0.14339718 ...  0.3429675   1.208438
  0.66127133]","[ 0.00143415 -0.00032689  0.00118575 ...  0.0282415   0.03424306
  0.03765174]",Lona le be le tsenet we ke baetapele bao ba emet ego makala ka moka a mmu,"It was attended by the leadership structures representing all spheres of governmen They included Ministers, Deputy Ministers, Premiers, Directors-General and leadership of the South African Local Government Associatio",0.7064492
"[ 1.0414215  -0.04944699 -0.28176862 ...  0.98361653  1.9833566
  0.8008959 ]","[ 3.5480503e-02  9.0808084e-04 -1.3472308e-05 ...  2.1517977e-02
  2.3910545e-02  1.6224905e-03]","Bona ba be ba akaret a Ditona, Batlat aditona, Ditonakgolo, Balaodipharephare mmogo le boetapele bja Mokgatlo wa Mebu oselegae ya Afrika Borwa (SALGA).","Ms Nomthandazo Lichie Moyo as Deputy Director-General (DDG): Rural Development at the Department of Agriculture, Land Reform and Rural Development (DALRRD).",0.7530078
[1.2056782  1.087087   0.25983697 ... 0.5229929  1.2780454  0.9961957 ],"[ 0.02685095 -0.00015406  0.00187031 ...  0.01138844  0.01715097
  0.02290567]","Mopresidente o memile baetapele ba mmu o bjalo ka karolo ya go logaganya le go lebanya karabelo ya mmu o go dihlotlo t eo naga e lebaganego nat o, kudu go bea","The President invited the government leaders as part of integrating and aligning government s responses to challenges facing the country, particularly to focus urgently on addressing the triple challenges of poverty, unemployment and inequalit He called on the leaders to effect fundamental reforms to revive economic growth and create much-needed employment at a far higher rat",0.7852067
"[ 0.46065262  0.97047406 -0.05921375 ...  0.57803607  0.5951737
  1.217537  ]",[0.00292258 0.00661711 0.08023147 ... 0.03989665 0.02664789 0.03364801],"edi ka potlako tabeng ya go mekamekana le dihlotlo t e tharo elego bohloki, tlhokego ya me omo le go se lekalekan O ipiledit e go baetapele go tla ka dipeakanyoleswa t e bohlokwa t a go tso a kgolo ya ikonomi le go hlola me omo yeo e nyakegago kudu ka lebelo le legol",The SA Connect project targets to achieve 80% broadband access in communities and government facilities over the next three years with a minimum speed capacity of 10Mbps per second and 100 Mbps for the high-demand facilitie,0.72450954
"[ 0.43654254 -0.0647909  -0.22139786 ...  0.7380743   1.0127467
  0.97250986]","[ 2.21032985e-02 -5.70390948e-05 -7.45533544e-06 ...  4.93416488e-02
  3.74871343e-02  1.10074645e-02]",Mopresidente o bonagadit e bohlokwa bja Vision 2030 ya Leano la Tlhabollo la Boset haba le Leano la Mpshafat o le Tso olo o ya Ikonomi go akgofi a maitekelo a go hlabolla seemo sa MaAfrika Borw,The President underscored the centrality of Vision 2030 of the National Development Plan and the Economic Reconstruction and Recovery Plan to accelerate efforts to improve the conditions of South African,0.87086725
"[ 1.375544   -0.00495988 -0.25370902 ...  1.2048384   1.3608359
  0.63656706]","[ 2.6167018e-02  1.9960478e-03 -2.4039236e-05 ...  1.9132359e-02
  3.4603171e-02  1.2655160e-02]","Go tlalelet a go t a seemo sa ikonomi le dipeakanyoleswa, Lekgotla la Kabinete le sekasekile gape tlhabollo ya mananeokgoparara, t hirelet o ya enet i, phetolelasegaeng le tso olo o ya diintaseteri, peakanyoleswa ya naga le temo, le mpshafat o ya dikgwebo t a mmu","In addition to the state of the economy and structural reforms, the Cabinet Lekgotla also discussed infrastructure development, energy security, localisation and industrialisation, land reforms and agriculture, and reform of state-owned enterprise",0.87553364
[0.3751427  0.09366111 0.23025379 ... 1.0916574  1.0632393  0.9879937 ],"[ 0.00920746 -0.00015254  0.01059146 ...  0.03656062  0.0214652
  0.00985737]","Maitekelo a go fokot a tlhokego ya me omo le bohloki a tla akaret a koket ego ya go thwalwa ga batho ka lekaleng la poraefete, me omo yeo e thekgwago ka ma eleng a set haba le t hirelet o yeo e katolo it wego ya t a leago go batho bao ba sa","Efforts to reduce unemployment and poverty will include a blend of increased private sector employment, publicly funded employment and expanded social protection for unemployed peopl",0.8359608
"[-0.129153   -0.4349863  -0.14498147 ...  0.13226517  0.13744205
 -0.01531435]","[ 0.0052087  -0.00499299 -0.00044223 ... -0.00060286  0.00424783
 -0.00293202]",omeg,SA Connect,0.6403009
