nso,en,src_text,trg_text,Cosine_Score
"[ 1.4066682   0.00228671 -0.26270604 ...  0.55894214  1.8460878
  0.80540127]","[ 0.01053736 -0.00200637  0.02477068 ...  0.0342452   0.02318037
  0.02337981]","Diphetho t a Kabinete ka ga merero ye e lego ditabeng ka seemong sa bjale le ka meletlo ye e tlagoKabinete e gatelela boipilet o bja Mopresidente Jacob Zuma go mmu o, kgwebo le ba omi go","Cabinet s decisions on current issues and upcoming eventsCabinet reiterates President Jacob Zuma s call on government, business and labour to work together to grow our economy at a rate that is able to create more jobThe State of the Nation Address and the Budget Speech laid the foundation for intensified",0.76925343
[0.91846937 0.07116491 0.0525161  ... 0.8475387  0.9269972  0.6966103 ],"[ 0.0087292   0.00043214 -0.00013162 ...  0.01280028  0.01964762
  0.00021991]","omi ana kgodi ong ya ekonomi ka kelo ye e kgonago go hlola me omo ye ment Polelo ya Maemo a Set haba le Polelo ya Ditekanyet o di file motheo wa phethagat o ye e tsenelet ego ya Leanotlhabollo la Boset haba mo nakong ye e tlago ya pu o ye mpshTekanyet o ya Boset haba ya bo21 ya pu o ye ya temokrasi ka nnete e laet a maemo a mabotse a ka fao re fetolago naga ya rena le go gatela pele kgahlanong le ditlhohlo t e kgolo t a bohloki, go se lekane le tlhokego ya me omo","administratioThe 21st National Budget of this democratic dispensation indeed tells a good story of how we are transforming the country and advancing against the key challenges of poverty, inequality and unemployment",0.79010105
[0.6791391  1.8072488  0.02363912 ... 1.2849517  1.0963451  1.1736419 ],[0.01560043 0.04417825 0.00084262 ... 0.03242573 0.02928917 0.02410253],"gomme, sa bohlokwa, ke ge re dira bjalo ka methopo ya rena yeo e hlaelagKabinete e laedit e go nyami wa ke dipolao t a bjale t a makgarebjana a mabedi t eo go ya ka mabarebare di amant hwago le bobuan Mekgwa ye bjalo ga e amogelege ka nageng ya ren Go ya ka Molaotheo woo o akaret ago tokelo ya go phela, motho mang le mang yo a hwet wago a dirile t a bosenyi bjo o tla otlwa bo oro go ya ka mola Kabinete e leboga maAfrika Borwa ka moka le dikhamphani t e kgolo ka magato a bona a go seket a mohlagase, kudu ge keriti ya boset haba e bile ka fase ga kgatelel Mola naga e na le bokgoni bja go kgotsofat a nyakego ya yona ya bjale, badiri i ba mohlagase ka moka ba hlohlelet wa go amogela tsheket o ya mohlagase bjalo ka mokgwa wa bophelKabinete e lebogi a dikolo le baruti i ka moka bao ba hlaolet wego Difoka t a Thuto t a Boset haba t a 2013: Difoka t a Kgetho ya Batho t a Via Afrika t eo di tlago swarwa ka la 6 Hlakola 2014 kua Sentheng ya Dikhonferentshe ya Birchwood go la Gauten Difoka t e ke fela t e dingwe t a mekgwa yeo ka yona Kgoro ya Thuto ya Motheo e lebogago le go hlohlelet a baruti i bao ba nago le tlhokomelo le boineelo maitekong a bona a go godi a baithuti go ba dira badudi ba go ba le maikarabelo ba Afrika Borwa ya temokrasi yeo e sa kgethollego go ya ka bong le moraf Kabinete gape e gatelela ditokelo t a bana t a go ithutela ka tikologong ye e bolokegilego le ya go amogelegKabinete e amogela thekgo ye e t welago pele ya Kgoro ya Saense le Theknolot i ya Moletlo wa Boset haba wa Saense, wo o tsebja bjalo ka Scifest ya Afrika, ye e tlogo swarwa go tloga ka la 12 go fihla ka la 18 Hlakola 2014 kua Grahamstown go la Kapa Bohlabela ka fase ga kgwekgwe ye","Given that the Constitution enshrines the right to life, any person found to have committed crime will be dealt with to the full extent of the la Cabinet thanks all South Africans and corporates for their energy-saving initiatives, particularly when the national grid has been under pressur While the country has the capacity to meet its current demand, all electricity consumers are urged to adopt energy- saving as a way of lifCabinet congratulates all schools and teachers who have been nominated for the National Teaching Awards 2013: Via Afrika People's Choice Awards which will be held on 6 March 2014 at the Birchwood Conference Centre in Gauten These awards are but one of the ways in which the Department of Basic Education acknowledges and encourages dedicated and caring teachers in their efforts to develop learners as responsible citizens of a democratic, non-racial and non-sexist South",0.8566464
"[ 0.17709713 -0.14878446 -0.31298319 ... -0.0487336  -0.00186598
 -0.17346062]","[-8.5073389e-04 -1.8227105e-03 -2.6359753e-04 ...  1.8938505e-05
  2.1158631e-03  4.4643353e-03]",Ka Lefaufaun,This,0.76368153
"[ 0.83048666 -0.04538236 -0.06088809 ...  1.0138282   1.6425856
  1.2614195 ]",[0.0186381  0.00022232 0.01923566 ... 0.04010968 0.02692089 0.0213553 ],"Moletlo wo wa ngwaga ka ngwaga o godi a saense, theknolot i, boent eneere le mmetse bjalo ka dibaka t a me omo basweng ba rena gape o hlola kwe i o ye kaone ya makala a magareng a maAfrika Borw Mmu o o t wela pele go",The launch event will take place around the lowering of pumps at the South Vertical Shaft of the old ERPM mine to deal with the issue of Acid Mine Drainage in the Central Witwatersrand Basi The remainder of the week will also see the handover of waste water treatment works and bulk water supply projects in a number of province This year s theme is,0.751145
"[ 1.3926835   0.16990423 -0.02657414 ...  0.7604143   0.9355774
  0.9186709 ]","[ 0.03188318  0.03912298 -0.00037733 ...  0.03111438  0.02230688
  0.03256566]","et a le go godi a kudu go t ewa ga Mmetse le Disaense t a Fisikikale bjalo ka karolo ya hlabollo ya mabokgoni a bohlokwa ao a nyakwago ke ekonomi ya rena ye e hlabologagKabinete e amogela tsebi o ye e dirilwego ke Khonsotiamo ya Senthara ya Dinyaki i o t a Lenaneo la AIDS ka Afrika Borwa ka ga kutullo ya ditwat hamalwet i t e mpsha t e di tiileng t a HI Disentha t a dinyaki i o ka ga ka fao mmele wa mosadi wa KwaZulu-Natal o ikarabet ego go phetelo ya HIV ka go bopa ditwant hamalwet i t e di tiilen Nyaki i o, ye e gati it wego ka gare ga jenale ya maemo a godimo ya saense, Nature, e hlalo a ka fao sehlopha sa dinyaki i o se hwedit ego le go hlaola ditwant hamalwet i t e ka mading a mosadi gomme morago t a ati wa ka laporatorinDitwant hamalwet i t e di ati it wego morago di","The research centres on how a KwaZulu-Natal woman s body responded to her HIV infection by making potent antibodie The study, published in the prestigious scientific journal, Nature, describes how the research team",0.7901623
"[ 1.2953935   0.12402958 -0.06648123 ...  0.8263043   0.9996008
  2.2315276 ]",[0.02651752 0.00312032 0.00233502 ... 0.04499825 0.04725352 0.06981608],omi it we molokelokeng wa diteko ka laporatoring go hlatholla mokgwa wo o latet wego ke ma ole a mmele a mosadi go bopa ditwant hamalwet i t e di tiilen Dikutullo t e diswa t e di hwedit wego go mosadi yo wa KwaZulu-Natal dikarabong t a ma ole a mmele kgahlanong le HIV di tli a tshepo maanong a ka moso a kalafo le thibelo ya HI Kutullo ye ga se kalafo ya HIV/AIDS gomme ka go realo mmu o o dira boipilet o go maAfrika Borwa ka moka go t wela pele go dira diteko t a HIV goba go t wela pele ka kalafo ya antiretrobirale yeo e fiwago batho bao ba nago le HIMopresidente Jacob Zuma o tla fa polelo moketekong wa Let at i la Ditokelo t a Botho wa ngwaga wo ka la 21 Hlakola 2014 ka fase ga kgwekgwe ye,This discovery is no means a cure for HIV/AIDS and government therefore calls on South Africans to continue to have themselves tested for HIV or to stick to the antiretroviral treatment that is being offered to people who test positivPresident Jacob Zuma will address this year s Human Rights Day celebrations on 21 March 2014 under the theme,0.81354755
"[ 0.46212748 -0.18631868 -0.26909062 ...  0.49190882  0.44254485
  1.167267  ]","[-0.00032616 -0.00252159 -0.00024465 ... -0.00735329 -0.00767717
  0.00601093]",Go keteka mengwaga ye 20 ya go fetola maphelo ka ditokelo t a botho!,Celebrating 20 Years of changing lives through human rights!,0.77977574
[0.8548327 0.6166573 0.0901632 ... 1.0544796 1.504359  2.1792705],[0.00579362 0.00761478 0.01243996 ... 0.02419022 0.03146489 0.06529688],"kua Mabaleng a Kherikhete a Sharpeville go la Gauten Kabinete e dira boipilet o go maAfrika Borwa go keteka go dula ka nageng yeo e tii elet ago gore le ka mohla o mongwe moAfrika Borwa ofe goba ofe a ka se tsoge a t eet we botho bja gagwe, go sa lebelelwe go ya ka morafe, bong, tumelo goba kamano go t a thobalan Ka moka re na le maikarabelo a go kgonthi i a gore rekote ya rena ya ditokelo t a botho le histori di bolokelwa le go matlafalet wa meloko ya ka mosBeke ya Boset haba ya Meetse e tla thakgolwa kua Bushbuckridge ka la 14 Hlakola gomme e tla t wela pele ka ditiragalo t e mmalwa go fihlela ka la 23 Hlakola 2014.","Africans to celebrate living in a country that guarantees that never again will our humanity be taken from any South African, irrespective of their race, gender, creed or sexual orientatio We all have a responsibility to ensure that our human rights record and history are preserved and strengthened for future generationNational Water Week will be launched at Bushbuckridge on 14 March and will continue with a number of events up until 23 March 2014.",0.87248415
"[ 1.1289771  -0.23918492  0.13510582 ...  0.6888499   0.90890515
  2.0017955 ]","[4.0764876e-02 3.9416282e-03 5.7331486e-05 ... 1.2025536e-02 3.7577748e-02
 4.2951107e-02]",Modiro wa thakgolo o tla dirwa ka go fokot a dipompo kua Mokoting wa Tsepamo ka Borwa ya moepo wa kgale wa ERPM go,at the Sharpeville Cricket Grounds in Gauten Cabinet calls on South,0.704227
