nso,en,src_text,trg_text,Cosine_Score
"[ 0.7672355  -0.01000221  0.54326355 ...  0.24819307  0.80255187
  1.8040829 ]","[ 0.01079391 -0.0014424   0.00252767 ...  0.01134935  0.00040437
  0.03735143]","Kabinete e kopane ka Laboraro, 4 Lewedi 2019, mo Tuynhuys ka Motsekapa Merero ye Bohlokwa Seemong sa Bjale Go lebelet we tshekatsheko ya merero ye bohlokwa seemong sa bjale, Kabinete e dumelelane ka t e di latelago:1.","Cabinet met on Wednesday, 4 September 2019 at Tuynhuys in Cape Town Current affairsBased on an analysis of the current affairs environment, the following was agreed by Cabinet: 1.",0.86359817
[0.3957412 1.1155027 1.1856258 ... 0.838199  1.2217972 0.8392762],[0.02447816 0.03740044 0.00143431 ... 0.01560495 0.03584582 0.02320531],"Dikgaruru t eo di Ikadilego ka Bong (GBV) Kabinete e kopane le naga ka go llela dipolao, go katwa le go hlori wa ga basadi ke banna t eo di t welago pele go direga mo nagen Ditlhaselo t e t a go t ho a go basadi di bont ha go palelwa ga rena ka moka go arabela dillo t a batho bao ba lego kotsing mo gare ga renSelo se segolo se bohlokwa ke go palelwa ke go arabela mo go lekanego ga tlhori o yeo e t welago pele let at i le lengwe le lengwe ya masea, bana, batho ba bagolo, basadi bao ba phelago ka bogolofadi, basadi bao ba ratanago le basadi ba bangwe, banna bao ba ratanago le banna ba bangwe, batho bao ba ratanago le banna le basadi, batho bja bong bja go fapana/batho ba ba ikwago e le ba bong bjo bongwe, phapano ya bong le set haba sa go se tlwaelege goba basadi ba bafaladKabinete e ipiledit e gore go diri we kotlo ya godimodimo go baseny Le ge go na le palo ya godimo ya bao ba romelwago kgolegong (74%) ka lebaka la bosenyi bja GBV gammogo le basenyi ba 4 000 ba filwego dikotlo t a bophelo ka moka kgolegong, go sa le t e dint i t e di swanet ego go dirw Mosadi o tee yo a bolawago, a katwago gape a hlori wago ke kwe obohloko ye kgolo kudu set habeng sa ron.Rejistara ya Bosenyi bja Thobalano e tla tli wa pele ga Palamente go lebedi i wa ge e le gore Molao wa Bosenyi bja Thobalano o ka se mpshafat w Dimpshafat o t e di tla kgonthi a gore rejistara e a katolo wa go akaret a basenyi bao ba dirilego bosenyi bja thobalano, gonabjale rejistara e","Cabinet strongly condemns the recent sporadic violence that erupted in some parts of Gauteng and KwaZulu-Nata South Africa is a constitutional democracy that is governed by laws and therefore, all peace-loving people should condemn such unlawful and unruly behaviour in the strongest possible term South Africa welcomes everyone who enters legally and abides by its law No grievance can justify violent attacks on other people, looting of shops, destruction of property and blocking of roads, which are all illegal and criminal offences punishable by laCabinet is encouraged by the speed with which the South African Police Service (SAPS) have acted in arresting 483 persons linked to looting, public violence and destruction of property in Gauteng and the 21 arrested in relation to the burning of trucks in KwaZulu-Nata The loss of 10 lives, eight of whom are South Africans and two foreign nationals as a result of the unrest in Gauteng sadden cabine Cabinet expressed its deepest condolences to their familie Cabinet also expressed its concern regarding the burning of trucks in KwaZulu-Natal arising from allegations that foreign nationals get preference for work as truck drivers as opposed to South Africans in the freight and logistics industr Government is currently conducting road blocks with a particular focus on trucks, and if drivers are found to be undocumented foreign nationals, they are immediately sent back to their country of origi 2.",0.8586446
"[ 0.8640837   0.5520357  -0.28938246 ...  1.0596435   1.1835482
  1.2455428 ]","[ 3.2281242e-02  4.6725724e-02 -8.6430824e-05 ...  4.2496961e-02
  5.3395048e-02  1.8537872e-02]","omi et wa fela batho bao ba bonwego molato gomme ba otlwa ka baka la go hlori a motho wa mengwaga ya fase goba motho yo a phelago ka bogolofadi bja monaganKabinete e romela mant u a mahloko go malapa le bagwera ba Uyinene Mrwetyana, Leighandre Jegels, Nolunde Vumsindo, Meghan Cremer, Jess Hess, Ayakha Jiyane le banababo ba bararo le basadi le bana ka moka bao ba bolailwego ga sehlogo ke bannKabinete e emi it we nakwana gomme ya lokolla kemedi ya Ditona go t wa go tulo ya mehleng ya Kabinete go ya go kopana le baepelaet i bao ba bego ba kgobokane Palamenteng go ipelaet a kgahlanong le GBKabinete e thomile gape komiti yeo e bop ago ka ditona yeo e tla","The national Register of Sexual Offences will be placed before Parliament for consideration for amendment to the Sexual Offences Ac These amendments will ensure that the register is extended to cover offenders who have committed any sexual offence, as it stands currently the register is limited to only individuals who are convicted and sentenced for violating a minor or an individual who is mentally disable Cabinet expresses its deepest condolences to the families and friends of Uyinene Mrwetyana, Leighandre Jegels, Nolunde Vumsindo, Meghan Cremer, Jess Hess, Ayakha Jiyane and her three siblings and all women and children who were brutally murdered by me",0.8418975
[1.1362803  0.2122511  0.17009485 ... 1.0286282  1.2735623  1.5884103 ],[0.03546459 0.01728698 0.00018442 ... 0.02540802 0.025224   0.01458462],"omago mmogo le set haba go fedi a GB Komiti ye e akaret a Tona Ofising ya Mopresidente Morena Jackson Mthembu; Tona ya Maphodisa, Morena Bheki Cele; Tona ya Merero ya Bodit hat haba le Tiri ano, Ngaka Naledi Pandor; Tona ya Bodulo bja Batho, Meetse le Kelelat hila, Mohumagadi Lindiwe Sisulu; Tona ya T hirelet o le Bomahlwaadibona ba Se ole, Mohumagdi Nosiviwe Mapisa-Nqakula; Tona ya Toka le Ditirelo t a Tshokollo ya Bagolegwa, Morena Ronald Lamola; Tona ya T hirelet o ya Naga, Morena Ayanda Dlodlo, Tona ya Tlhabollo ya Leago, Mohimagadi Lindiwe Zulu le Tona ya Kgoro ya Basadi, Baswa le Bagolofadi ka Ofising ya Mopresidente, Mohumagadi Maite Nkoana-MashabanKomiti ye e tla kopana le set haba ka moka kgahlanong le ditiragalo t a GBV, gomme nako le nako ya tsebi a Kabinete le set haba ka maitapi o a bona go fokot a GB Komiti e tla kgonthi a gore malapa le bat wasehlabelo ba GBV ba a thekgwKabinete e t weledit e t welopele yeo e dirilwego mo phethagat ong ya Pego ya Samiti ya Mopresidente Kgahlanong le GBV le Dipolao t a Basadi ke Banna yeo e swerwego Centurion ka la 1 le 2 Dibatsela 2018 go dira leano la set haba la tiro kgahlanong le GB Sehlopha sa Nakwana se hlomilwe ka Pherekgong 2019 seo se nago le baemedi ba dikgokagano t a set haba le dikgoro t a mmu","Cabinet has also established an inter-ministerial committee that will work together with civil society to bring an end to GB This committee consists of Minister in The Presidency, Mr Jackson Mthembu; Minister of Police, Mr Bheki Cele; Minister of International Relations and Cooperation, Dr Naledi Pandor; Minister of Human Settlements, Water and Sanitation, Ms Lindiwe Sisulu; Minister of Defence and Military Veterans, Ms Nosiviwe Mapisa-Nqakula; Minister of Justice and Correctional Services, Mr Ronald Lamola; Minister of State Security, Ms Ayanda Dlodlo, Minister of Social Development, Ms Lindiwe Zulu and Minister of in the Presidency for Women, Youth and Persons with Disabilities, Ms Maite Nkoana-Mashaban This Committee will mobilize society as a whole against the phenomenon of GBV, and regularly update Cabinet and the public on its efforts to curb GB",0.87274593
"[ 1.07972     1.3951665  -0.1774966  ...  1.2752228   0.85160005
  1.3061069 ]",[0.01356389 0.02517194 0.01109116 ... 0.0322324  0.02090898 0.02417784],"Leano la Peakanyo ya Set haba le dirilwe, leo le theilwego le dikopano t a dipoledi ano, leo le theilwego go Peg Go na le dipoledi ano go phatlala le naga gomme go akanywa gore di tla t welet a GBV ya Set haba le Khansele ya Dipolao t a Basadi ke Banna, yeo e tla abjago ka methopo ya maleba go sepedi a lenaneo la kgahlano le GBLe ge re feti it e melao ye ment i go","Cabinet reflected on the progress made on the implementation of the Declaration of the Presidential Summit Against GBV and Femicide held in Centurion on 1 and 2 November 2018 to develop a national plan of action against GB An Interim Structure was established in January 2019 comprising of representatives of civil-society networks and government department A draft National Strategic Plan has been developed, which is based on consultative meetings, which build on the adopted Declaratio Consultations are underway across the country and will result in the envisaged National GBV and Femicide Council, which will be provided with the necessary resources to drive the anti GBV programm",0.8078308
"[ 0.39175603  0.6058133  -0.17167254 ...  0.53845304  0.5368829
  0.51435477]","[ 1.0329980e-02  1.3666619e-02 -6.4177229e-06 ...  2.0646010e-02
  1.5145018e-02  2.0417010e-02]","ogana le ditiragalo t a dikgaruru kgahlanong le basadi le bana, le mola re leboga maitapi o a gore maphodisa le mekgatlo ye mengwe ya phethagat o ya molao","Notwithstanding that we have enacted many laws to deal with incidences of violence against women and children, and whilst we appreciate the efforts that police and other law-enforcement agencies",0.81984127
"[ 0.8944675   0.07368164 -0.22486238 ...  0.317172    0.7819395
  1.3462424 ]","[ 0.01846152  0.05524747 -0.0020039  ...  0.00821235  0.01085913
  0.02882801]","go akaret a bat hot hisi ba rena, bommaseterata le baahlodi","including our prosecutors, magistrates and judges",0.8018733
"[ 0.5076746   2.3453615  -0.15430333 ...  1.1277277   1.6398965
  1.132344  ]",[0.00495085 0.05915915 0.00490378 ... 0.00852088 0.02477135 0.00314524],"ba dirilego go swara le go otla bao ba rwelego maikarabelo a bosenyi bjo bo oro, Kabinete e ipilet a go makala ka moka a set haba, kudu banna, go ema ka maoto kgahlanong le bao ba t welago pele ka kato, tlhori o le go bolaya basadi mo set habeng sa ren Dikereke le baetapele ba sedumedi ba swanet e go tii a letsogo gomme ba","have made to arrest and sentence those responsible for these heinous crimes, Cabinet calls on all sectors of society, particularly men, to stand up against those who continue rape, abuse and kill women in our societ",0.8323083
"[ 1.2566835   0.01706237 -0.14302653 ... -0.03619396  1.0866028
  0.6918106 ]","[ 0.01343193 -0.00376556  0.00056964 ...  0.0438623   0.02236556
  0.04026117]",omi e boetapele le khuet o ya bona dit habeng go aga kopano ya leago ye botse kgahlanong le GB Bobegaditaba bo swanet e go kgatha tema go,Cabinet temporarily adjourned and released a delegation of Ministers from an ordinary sitting of Cabinet to meet with hundreds of protestors who had gathered at Parliament to protest against GB,0.72935057
"[ 0.6111183  -0.00781659 -0.16037782 ...  0.6567643   0.9259183
  1.4857132 ]","[1.0155287e-02 1.4479167e-02 5.4641660e-06 ... 2.0651191e-02 2.5028238e-02
 9.8323962e-03]",ogana le mekgwa ya leago ye kotsi le ditumelo t eo di hlohlelet ago GBV mola baetapele ba kgwebo ba swanet e go lwant ha mekgwa ka moka ya dikagaruru mo mo omong gomme ba thekge maitapi o a rena a set haba go fedi a GB Kabinete e kgolwa gore ke fela ge set haba ka moka se,"Churches and religious leaders should take a firm stand and use their leadership and influence in communities to build positive social cohesion against GB The media should actively contribute towards addressing harmful social norms and beliefs that drive GBV while business leaders should address all forms of violence in the workplace and support our national efforts to eradicate GB Cabinet believes that it is only when society as a whole works together that we can end GBV and the killing of wome Cabinet has made a call to the South African society to ensure that the boy child is raised in a manner that respects the rights of all people, especially women in societ The boy child must be raised to know that women are their equals and not subordinates to be subjected to all sorts of abuse that end up in them being kille 2.",0.83578455
