nso,en,src_text,trg_text,Cosine_Score
"[ 1.4731793  -0.3152038   0.23463792 ...  0.841008    0.71600884
  2.4781888 ]","[ 0.02572083 -0.00024372  0.00483864 ...  0.01104143  0.02291093
  0.07485956]","Pego ya Kopano ya Setlwaedi ya Kabinete ye swaret wego Union Buildings, Pretoria ka Labohlano la 13 Manthole 2019 Merero ye bohlokwa seemong sa bjale1.","Statement on the Cabinet Ordinary Meeting held at Union Buildings, Pretoria on Friday, 13 December 20191.",0.8317108
"[ 0.39800522  0.08605895 -0.26871368 ...  1.3462942   0.8933065
  0.9357318 ]","[ 0.02245648  0.00170542 -0.00024905 ...  0.04143729  0.0303412
  0.01664303]","Eskom Kabinete e thekga ka botlalo matsapa ka moka ao a dirilwego go netefat a kgonthi i o ya kabo ya mohlagase ka mo nagen Mo tabeng ye, Kabinete e laet e Tona ya Dikgwebo t a Mmu o Pravin Gordhan go reri ana le Mohlankediphethi imogolwane Morena Andre de Ruyter go thoma ka mo omo pelenyana ga let at ikgwedi leo le beilweg Morena de Ruyter gotee le sehlopha sa gagwe sa bolaodi ba tla thoma semeetseng go kalokana le merero ye hlobaet ago ya pu o, tlhokego ya taolo ya dit helete le gape go bea ka fase ga taolo me omo ka moka ya Esko Se se akaret a go swaragana le t halelomorago ye kgolo ya toki o ya dinamelwa t a ditei ene t a yona t a mohlagase le go se","Issues in the environmentEskomCabinet fully supports all efforts meant to ensure electricity supply certainty in our countr In this regard, Cabinet has mandated Public Enterprises Minister Pravin Gordhan to negotiate with the Chief Executive Officer Mr Andre de Ruyter to commence his duties earlier than the set datMr de Ruyter together with his management team will immediately deal with the concerning issues of governance, lack of financial management as well as stabilize the operations of Esko",0.8738097
"[ 1.1297729   0.12358683 -0.29329252 ...  0.7824721   1.4808455
  0.72283787]","[ 0.01794054 -0.00028347 -0.00016631 ...  0.01749665  0.03302101
  0.02356785]",ome gabotse ga mananeokgoparara ka ditei eneng t a mohlagase t a Medupi le Kusil Motlat amopresidente David Mabuza o tla bit a Seboka seo se tso olo it wego sa Me omo ya Enet i seo se bopilwego ke Tona ya Dit helete Tito Mboweni; Tona ya Diminirale le Enet i Gwede Mantashe le Tona Gordha,This includes dealing with the huge backlog of maintenance of the aging fleet of their power stations and the structural defects in Medupi and Kusile power stationDeputy President David Mabuza will convene a resuscitated Energy War Room comprising Finance Minister Tito Mboweni; Minerals and Energy Minister Gwede Mantashe and Minister Gordha,0.8587922
"[ 0.659995   -0.23565413 -0.08092496 ...  0.42226735  0.7387121
  0.9244005 ]","[ 0.01982749  0.00010213 -0.0006617  ...  0.01951518  0.02531197
  0.04073554]",Sehlopha se se tla swaragana le ditlhotlo dife goba dife go lebelet we kabo ya rena ya mohlagse ka mo nagen Kabo ya mohlagase wa go,This revised delivery model is meant to fast-track the process towards the migration from analogue to digital and the,0.67880213
[0.48725092 0.04798155 0.14681685 ... 1.1785034  1.4024465  1.3166399 ],"[ 0.00722527 -0.00054348  0.00310176 ...  0.01410272  0.03912405
  0.03402599]","omi wa leswa e tla kgatha tema ye bohlokwa kabong ya rena ya mohlagse go tlalelet a maitekelo a Eskom Tlhakodi o ya Kgwebo ya Tirelo ya Difofane ya Afrika Borwa (SAA) Bekeng ye fetilego SAA e beilwe ka fase ga Tlhakodi o ya Kgweb Kabinete e nale kholofelo ya gore magato a a tlo thu a go feto a seemo sa tirelofofane ya boset haba go ba lekalakgwebo la go tia, la go phadi a leo go ya le nako le tla hwet ago tshepo ya MaAfrika Borwa ka moka le go goket a tekatekano ya bagwebi an Kabinete e amoget e go thwalwa ga Setsebi sa Tlhakodi o ya Kgwebo Morena Les Matuson wa go t wa Matuson Associate","The team will deal with any challenges to our energy supply in the countrRenewables will play a key role in our energy supply to complement the efforts of Esko South African Airways (SAA) Business RescueThe SAA was this past week placed under Business Rescu Cabinet is confident that this intervention will assist in repositioning the national airline into a stronger, competitive entity that with time will gain confidence of all South Africans and attract equity partnerCabinet has welcomed the appointment of the Business Rescue Practitioner Mr Les Matuson from the Matuson Associate",0.8753303
"[-0.05335852 -0.37751272 -0.03790769 ... -0.15782197  0.00548895
  0.35700977]","[ 0.01096299 -0.00075249 -0.00017729 ...  0.00738283  0.01551667
  0.00513854]",O tla,Safer Festive Season Operations,0.20824063
"[ 0.6002431  -0.07605291  0.04753794 ...  0.496872    0.94937277
  1.1337899 ]",[0.01525088 0.00440306 0.00313806 ... 0.02450513 0.02338769 0.01317908],oma mmogo le Bagwebi ani ba Bathobaso bao ba tlo tsebagat wago mo nakong ya go se fedi e pel SAA e tlo amogela thu o ya tlalelet o ya dit helete ya go lekana R2 bilione go t wa mmu ong yeo e tla thu ago go phethagat a peakanyoleswa yeo e tsenelet ego ya tirelofofan Se se nngwe gape ke gore baadimi i bao ba lego gona ba SAA ba tlo fana ka R2 bilione ya tlalelet,"He will work with the Black Partners that will be announced in due coursThe SAA will receive an additional R2 billion in financial assistance from government to contribute towards the radical restructuring of the airlin Also, the existing SAA lenders will provide an additional R2 billioCabinet is confident that this intervention will restore the reputation of the airline and prevent the collapse which would have had a negative impact on passengers, suppliers and other partners in the aviation sector and importantly, the workforcMinister Gordhan will report progress regarding this Business Rescue intervention to Cabinet on a regular basi FloodingCabinet sends condolences to those who lost their loved ones as a result of the recent floods experienced in various parts of the countrGovernment is coordinating a multidisciplinary intervention through the National Disaster Management Centre to respond to the devastation caused by these floodCabinet welcomes the support of various organisations in providing rapid relief effort",0.7868575
"[ 0.60209745  0.1718047  -0.168743   ...  1.4945912   0.7168402
  1.1169916 ]","[ 0.01363684  0.03164999 -0.00012938 ...  0.00736871  0.03081062
  0.05297747]",Kabinete e na le tshepo ya gore magato a a tlo bu et a sekeng seriti sa tirelofofane le go efoga phuhlamo yeo e tla bago le ditlamorago t e mpe,The Bill proposes that the Independent Regulatory Board for Auditors be empowered to subpoena any person with any information required to complete an investigation on improper conduct by auditor The amendments also empower the Minister of Finance to determine the maximum amount which can be imposed on an auditor with a guilty finding following a disciplinary hearin 4.,0.71778774
"[ 0.5243529   0.06585448 -0.195587   ...  0.99857014  0.9601317
  1.1018298 ]","[ 0.03330137 -0.00111837 -0.00063544 ...  0.02147914  0.02445415
  0.01256392]","go banamedi, baabi le bagwebi ani ba bangwe ditirelong t a diphofo, le ba omi e lego batho ba bohlokw Tona Gordhan o tla begela Kabinete kgafet akgafet a ka kgatelopele mabapi le magato a Tlhakodi o ya Kgwebo Mafula Kabinete e lebi a mahloko a yona go bao ba lobilego bao ba ba ratago ka baka la mafula ao ba itemoget ego ona mo dikarolong t a go fapafapana t a nag Mmu o o gare o kgokaganya tsenogare ya Makala a mehutahuta ka go diri a Senthara ya Boset haba ya Taolo ya Masetlapelo go arabela tshenyo ye kgolo yeo e hlot wego ke mafula","Through the Inter-Ministerial Committee on Land Reform led by Deputy President Mabuza, all the affected departments were asked to study the recommendations relating to their respective portfolios and respond accordinglCabinet has since endorsed and supported 60 of the recommendation Only nine were not approved and three were note The various departments will provide a fuller briefing on the areas that were noted and not approve Gauteng Freeway Improvement Project (GFIP)Cabinet noted the report on the GFIP (e-tolls) of the Task Team led by Transport Minister Mr Fikile Mbalul A final decision on the recommendations of the Task Team as contained in the report will be made in the New Yea Beneficiary Selection and Land Allocation PolicyCabinet approved the publication of the policy for public commen The policy provides for a credible and transparent process for land allocation and beneficiary selectioNotably, it addresses the gender inequity in land allocation and access, and a lack of mechanisms to enable poor communal residents and villagers to access land in case of natural disasters and other emergency situation 3.",0.8186621
[1.177718   0.02033016 0.28697473 ... 0.76223713 1.8412206  0.5526527 ],"[ 0.04664036  0.00075695 -0.00066679 ...  0.02769417  0.02569886
  0.00165084]",Kabinete e amogela thekgo ya mekgatlo ya go fapafapana ka maitekelo a yona a kimollo ya ka pejan Go tlo wa ga batho go t wa meagong le go hudu wa ga bao ba bego ba dula diholong t a set haba le dikerekeng go laedit e moya wa Ubuntu (Botho).,The evacuation of people from buildings and relocation of people who were displaced in community halls and churches displayed a true spirit of Ubuntu (Humanity).,0.76635945
