nso,en,src_text,trg_text,Cosine_Score
"[ 0.79112357 -0.06962651  0.13683935 ...  0.61918545  0.46451774
  1.5588188 ]","[ 0.00772758 -0.00160873  0.00303267 ...  0.01328479  0.01036697
  0.04398402]","Kabinete e kopane ka Laboraro la 13 Lewedi 2017, ka Tuynhuys, Motsekapa Merero Seemong sa Bjale","Cabinet met on Wednesday, 13 September 2017, at Tuynhuys, Cape Town Issues in the environment Economy1.",0.8355299
"[-0.12585527 -0.30589697  0.12150926 ... -0.0093349  -0.00981971
  0.42022687]","[ 2.7837446e-02 -9.0510712e-04  7.6247743e-05 ...  1.2641499e-02
  1.0796236e-02  1.0902573e-02]",Ekonomi1.,Western Cape1.,0.63709784
"[ 0.4668496  -0.10233235  1.033861   ...  0.57273257  0.5372782
  0.7743623 ]","[ 0.02134008 -0.00312075  0.01858856 ... -0.00382365  0.00953974
  0.01472415]",Kabinete e amogela kgolo ye kaone ka go Palomoka la Letseno la ka nageng (GDP) ya,Cabinet welcomes the positive growth in the Gross Domestic Product (GDP) of,0.82403004
[0.53814495 0.12480594 0.5582335  ... 0.76329225 1.3972069  2.2079904 ],[0.0260239  0.00475902 0.01576727 ... 0.0083597  0.02376081 0.06799323],"ka kotareng ya bobedi ya 2017, yeo e tlo it ego naga go go phuhlama ga ekonom Mo bekeng ye e fetilego, Kgoro ya Dipalopalo t a Afrika Borwa e lokollot e dipalopalo t eo di emet ego kgolo ya ngwaga ka ngwaga ya","in the second quarter of 2017, which has moved the country out of a technical recessio Last week, Statistics South Africa released the figures, which represent a year-on-year growth of",0.8553792
"[ 0.91759795 -0.4581838  -0.7857274  ...  0.01248463  0.5334312
  0.01948201]","[ 0.01459404 -0.00317179  0.00065743 ...  0.01124513  0.01109865
  0.01602557]",Le ge e le gore e na le kholofelo yeo e nago le,Heritage Month,0.49721864
"[ 0.41902605 -0.10195521  0.16296278 ...  0.8969331   0.9876766
  0.87151134]","[ 0.00918588 -0.00010697  0.01168623 ...  0.02231998  0.02722146
  0.0206288 ]","edi, Kabinete e na le bonnete bja gore naga e bona dika t e kaone t a mathomo t a seo ka kholofelo e lego mathomo a go tsoga ga ekonomi ya naga fao go theilwego kudu go go tsenywa tiri ong ga Leano la Dintlha t e Senyane, leo le ikemi edit ego go godi a ekonomi ya Afrika Borwa le go hloma me omo ye e hlokegago kudSe se feleledit e ka go tsebagat a semmu o ga mafelo a diintasteri a mane le go hlatloga ga palomoka ya letseno la dirimelwantle t a dit welet wa t a temo t eo di sego t a hlwa di","Although cautiously optimistic, Cabinet is convinced the country is seeing the first positive signs of what is hopefully the start of the country s economic recovery firmly built on the implementation of the Nine-Point Plan, which aims to grow the South African economy and create much-needed jobThis has resulted in the launch of four industrial parks and the rise in net exports of agricultural raw products on average by 1 a year since 201 The Black Industrialist Programme has supported 62 projects that have attracted R26 billion in private-sector investment and created 19 859 jobs to dat To support localisation, 21 products and sectors have been designated for local productioOperation Phakisa has so far unlocked an estimated R2billion in investment in the oceans economy, with Government contributing R15 billion of this amoun Although the investments are mainly in infrastructure development in ports, marine manufacturing in particular boatbuilding, aquaculture and scientific surveys in the oil and gas sector, several Government departments have made substantial contributions to ensure the growth of this secto A total of 6517 jobs had been created in the various sector",0.83145183
"[ 0.52926147  0.03051114 -0.04611409 ...  0.9877865   0.9509927
  1.0137666 ]",[0.02204463 0.0008644  0.00650102 ... 0.02181892 0.02878202 0.03321555],"ongwa ka palogare ya 1 ka ngwaga go tloga ka 201 Lenaneo la Bahlomi ba Diintasteri ba Bathobso le thekgile diprot eke t e 62 t eo di gokedit ego R26 pilione ya dipeelet o gomme ya hloma me omo ye 19 859 go fihla mo lebakeng l Go thekga bot welet i bja ka mo nageng, dit welet wa le mafapha a 21 a hlomilwe gore a t welet e dit welet wa t a ka mo nagenOperation Phakisa go fihla mo lebakeng le e abile t helete ye e akanywago go ba R2pilione ya peelet o ka ekonoming ya mawatle, gomme Mmu o ona o tsent e letsogo ka R15 pilione ya t helete y Le ge e le gore dipeelet o t e di kudu ka go tlhabollo ya mananeokgoparara a maemakepe, ka bot welet ing bja go amana le mawatle kudukudu ka go ageng ga dikepe, ka go diphedi t a lewatleng le ka go dinyaki i o t a mahlale ka lefapheng la oli le gase, dikgoro t e mmalwa t a Mmu o di bile le seabe se segolo go netefat a gore go ba le kgolo ka mo lefapheng l Palomoka ya me omo ye 6 517 e hlomilwe ka mafapheng a mehutahuta Kabinete e bu elet a boipilet o go mafapha ka moka a set haba, kudukudu a mmu o, dikgwebo le set haba ka kakaret o, go aga go dikatlego t e kaone t eo di fihlelet wego ka nakong ya kotare ya bobedi go t wet a pele dikelo t a godingwana t a kgolo ya ekonomi le tlhabollo, le go thu a go boloka me omo Tona ya Dit helete, Morena Malusi Gigaba, o t wela pele go reri ana le mafapha a mehutahuta ka ga leanotiro la kgolo ya ekonomi ye e akaret ago bohle, leo le hlamet wego go hlohlelet a tshepo go naga y Tona o tla t wela pele go hlatholla leano le ge a aba Polelo ya Melawana ya Ditekenyet o t a Lebaka la Magareng ka Palamenteng, Motsekape, ka la 18 Diphalane 2012.","Cabinet is grateful to those in South Africa who have heeded the call to save water South Africa is a water-stressed country and the persistent drought conditions in parts of the country are a reminder to all people to save every drop by using water wisely and sparingly Although efforts to save water help ease the pressure on water source the lower than normal seasonal rain reported in the Western Cape and KwaZulu-Natal is evidence that more needs to be done to conserve water The Inter-Ministerial Task Team on Drought, led by the Department of Cooperative Governance and Traditional Affairs, continues to monitor the drought conditions and offer the required support through relevant sector departments to mitigate the situation Government has allocated R74 million in relief funding to respond to the persistent drought in the Western Cape The Department of Water and Sanitation is also making progress with preparations for the implementation of the Berg River to Voelvlei Augmentation Schem The record of decision for the Environmental Impact Assessment should be granted by the end of Septembe The Minister of Water and Sanitation, Ms Nomvula Mokonyane, has since directed the Trans-Caledon Tunnel Authority to raise the finance and implement the projec They have already started engaging with major users and will shortly be approaching the Minister for concurrence with the Minister of Finance for borrowing limits for the project Cabinet reiterates calls to all in South Africa to ensure water conservation is exercised as part of their daily live Lesotho1.",0.8561659
"[ 0.91500735 -0.01491562 -0.14029011 ...  0.8795526   0.99375534
  0.06843629]","[ 0.03337243 -0.00269198 -0.00036519 ...  0.02846353  0.0217648
  0.01695151]",Lefelo la go Etelwa ke Set haba la InvestSA,The Year of Oliver Reginald Tambo: Celebrating our Liberation Heritage .,0.66533095
"[ 0.4599401  -0.27870342 -0.05072284 ...  0.4284586   0.8407431
  0.8440237 ]","[ 0.02943252 -0.00073062 -0.00029068 ... -0.00309137  0.00133264
  0.02236803]",Kapa Bodikela1.,BRICS Summit1.,0.64965725
"[ 0.9577012   0.06686581 -0.08017333 ...  1.0813589   1.1852958
  1.1309761 ]","[-0.00040199 -0.00041304  0.00245365 ...  0.02619461  0.02988373
  0.01841314]","Kabinete e retile go tsebagat wa semmu o ga Lefelo la go Etelwa ke Set haba la InvestSA,Mopresidente Jacob Zuma o tsebagadit e semmu o Lefelo la go Etelwa ke Set haba la InvestSA ka Kapa Bodikela gomme a tii et a boikgafo bja mmu o bja go kaonafat a seemo sa dipeelet o ka Afrika Borwa, e lego lefelo leo le goket ago babeelet i ba ka moso Lefelo la go Etelwa ke Set haba la InvestSA le fokot a tshenyegelo ya go dira kgwebo ebile le nolofat a go dira kgwebo ka mo nageng ka go fana ka tlhahlo ya togamaano, ka go fokot a go se sepet we gabotse ga taolo le go tlo a mellwane ye e beet wego babeelet i Lefelo la Boset haba la Mmu o la go Etelwa ke Set haba la InvestSA le tsebagadit we semmu o ka Hlakola mo ngwageng wo gomme ka go diri a Kgoro ya Kgwebi ano le Diintasteri (dti), Lefelo la go Etelwa ke Set haba la InvestSA le tla hlongwa ka diprofenseng t e senyane ka moka","Cabinet commended the launch of the first provincial InvestSA One Stop ShoPresident Jacob Zuma officially launched the InvestSA One Stop Shop in the Western Cape and affirmed government s commitment to improving the investment climate in South Africa, which is an attractive destination for potential investors The InvestSA One Stop Shop lowers the cost of doing business and eases doing business in the country by providing strategic guidance, reducing regulatory inefficiencies and cutting red tape for investors Government s National InvestSA One Stop Shop was launched in March this year and through the dti, InvestSA One Stop shops will be established in all nine provinces",0.8784257
