nso,en,src_text,trg_text,Cosine_Score
"[ 0.6569428  -0.2021247   0.22591968 ...  0.91184783  0.6311816
  2.173583  ]","[ 0.01431179  0.0002982  -0.00036171 ...  0.03514614  0.00331532
  0.02787712]","Pego ya Kopano ya Kabinete yeo swerwego ka Laboraro, 12 Dibokwane 2020 kua Palamenteng, Tuynhuys gola Motsekapa Merero ye Bohlokwa Seemong sa Bjale1.","Statement on the Cabinet Meeting held on Wednesday, 12 February 2020 at Parliament, Tuynhuys in Cape Town Issues in the environment1.",0.8303125
[ 1.8358908  1.282755  -0.0772751 ...  1.3766025  1.1292222  2.2539117],"[ 0.04975355  0.00104304 -0.00274852 ...  0.02913715  0.02104576
  0.05206599]","Polelo ya 2020 ka ga Maemo a Set haba (SoNA) Kabinete e amogela SoNA ya 2020 yeo e filwego ke Mopresidente Cyril Ramaphosa Kopanong ya Mohlakanelwa ya makgotla a mabedi a Palamente, Motsekapa ka Labone la 13 Dibokwane 2020.","2020 State of the Nation Address (SoNA) Cabinet welcomes the 2020 SoNA delivered by President Cyril Ramaphosa at a Joint Sitting of the two houses in Parliament, Cape Town on Thursday, 13 February 2020.",0.8872117
"[ 1.0092846  -0.07061297  0.03041425 ...  1.2229782   1.2139904
  1.7981584 ]","[ 0.03148403 -0.00136537  0.00755213 ...  0.0402246   0.03132207
  0.05394228]",Polelo ye e filwe morago ga anibesari ya bo30 ya go lokollwa ga Tatago Set haba Tata Madiba yo a lokolot wego Kgolegong ya Victor Verster ka la 11 Dibokwane 1992.,"The address was delivered following the 30th anniversary of the release of the Father of the Nation, Tata Madiba, who walked free from Victor Verster Prison on 11 February 1990.",0.86418694
"[ 0.83266693  0.65293133 -0.18183635 ...  0.6086362   0.75272846
  0.6220676 ]","[ 0.02610022  0.00045048 -0.00012121 ...  0.01354342  0.02745697
 -0.0022575 ]",SoNA ya 2020 ya Mopresidente Ramaphosa e fane ka Lenaneo la Magato (PoA) le kwagalago leo le,"President Ramaphosa s 2020 SoNA provided an elaborate government Programme of Action (PoA) that will seek to ramp up the country s ailing economy by fixing the economic fundamental The next few months will see the implementation of measures that will fundamentally change the trajectory of energy generation and procurement in the countr The President highlighted plans to boost local production that will empower small, medium and micro enterprises (SMMEs).",0.7253773
"[ 0.5063944  -0.21950002 -0.09400386 ...  0.19168594  1.4712194
  0.33689404]","[ 0.01191162 -0.0022318  -0.00058762 ...  0.03609352  0.00990373
 -0.00263284]",edit ego go hlatlo a ikonomi ye tekatekago ka go loki a boitsetsepelo bja ikonomi ya nag,The Bill promotes equal opportunity and fair treatment in employment through the elimination of unfair discriminatio,0.68615246
"[ 0.89422     0.47168782 -0.17567025 ...  0.5726612   1.0808903
  1.0296937 ]",[0.0065064  0.00179586 0.01842229 ... 0.03013867 0.02289521 0.0296018 ],Mo dikgweding t e mmalwa t e tlago go tlo phethagat wa magato ao a tlo feto ago tshepet o ya go fehlwa ga enet i le theki et ano ya yona ka mo nagen,"During the debates in Parliament this week, members of the Executive will further unpack the PoA to be rolled out in the current financial year and beyond African Union (AU) Summit Cabinet congratulates President Ramaphosa on assuming the AU Chairship on behalf of South Afric The President will use his role to advance peace and stability, good governance, gender equality and the empowerment of women to grow Africa s econom Later this year the African Continental Free Trade Area (AfCFTA) Agreement also comes into effec This agreement converges into a single market across 54 nations of about 1,2 billion people with a combined gross domestic product of over US$3 trillio",0.706928
"[ 0.73504376 -0.19631228 -0.15845367 ...  1.1117487   1.5483834
  0.624153  ]","[ 0.02833544 -0.00338711  0.00238033 ...  0.03131546  0.00093321
  0.02544843]","Mopresidente o laedit e dithulaganyo t a go kaonafat a t welet o ya ka mo nageng yeo e tlo matlafat ago dikgwebopotlana, dikgwebo t a magareng le dikgwebo t e nnyane (di-SMME).","Public Procurement Bill Cabinet approved the publication of the Public Procurement Bill for public commen Once passed into law, the Bill will repeal the Preferential Procurement Policy Framework Act, 2000 (Act 5 of 2000) and amend other procurement-related law",0.72871673
"[ 0.89271677 -0.15205613 -0.16046664 ...  0.8910533   1.2951515
  1.0439334 ]","[ 0.01970697 -0.00163597  0.00084576 ...  0.00980406  0.02269313
  0.03885628]",Dit welet wa t a go feta 1 000 t eo di t weledit wego ka mo nageng di tla bapat wa ka t ona di-SMME t,"South Africa used the opportunity to share the many investment opportunities available in the countr This was done during a Business Forum comprising both South African leaders and the business delegation accompanying Chancellor Merke As one of the biggest investors in South Africa, Germany has over 600 companies in our country Social Compact Convention on Social Cohesion and Nation-Building Cabinet joins President Ramaphosa in welcoming the outcomes of the Social Compact Convention on Social Cohesion and Nation-Building held under the theme:",0.6934064
[0.8639917  0.3276075  0.05651689 ... 0.37495664 2.0270004  0.57024676],"[ 0.01292377 -0.0011518   0.00488557 ...  0.00872022  0.01905771
  0.02327632]",Maihlamelo a e tlo ba karolo ya mekgwa ya boikgopolelo ya go thekga dikgwebo t a baswa le baiperek,Cabinet invites all sectors of society to partner with government in implementing government s Po,0.64141357
[0.7238194  0.02508217 0.33328807 ... 1.0674627  0.7840605  0.76303434],[0.01632658 0.00234358 0.001339   ... 0.02015951 0.01485327 0.02724443],"Dikhamphase t a kholet e ye mpsha ya Tlhahlo ya Sethekniki le ya Thuto ya Thutelamo omo (TVET) t eo di tlo agwago lenyaga di tla thu a go rarolla ditlhotlo t e lego gona magareng ga tlhokego ya me omo go baswa le mabokgon Ditirelo t a Thwalo ya Baswa (YES), gotee le dikholet e t a TVET le lekala la praebete, di tla netefat a gore baithuti ba bangwe ba bant i ba amogela maitemogelo a tiragat o me omong bjalo ka karolo ya tlhahlo ya bon","Over 1 000 locally produced products will be procured through these SMME These initiatives will form part of the innovative ways to support youth entrepreneurship and self-employmen The new Technical and Vocational Education and Training (TVET) college campuses to be built this year will assist in bridging the gap between youth unemployment and skill The Youth Employment Service, together with the TVET colleges and the private sector, will ensure that more learners receive practical workplace experience as part of their trainin Cabinet also welcomes the announcement to set up the SheTradesZA platform which will assist women-owned businesses to participate in global value chains and market The District Development Model that was piloted last year in one metro and two district municipalities will this year be rolled out in all districts and metro This will give effect to a holistic service delivery model that encompasses one plan supported by all three spheres of governmen The President s address has inspired all to unite and forge ahead towards overcoming our challenges and build a thriving South African democrac",0.79409695
"[ 0.90091383  0.02515637 -0.07252507 ...  0.3961341   0.9714197
  1.3297596 ]","[ 0.01037869 -0.0006474   0.00059503 ...  0.03203901  0.0386388
  0.03747895]",Kabinete e amogela tsebagat o ya go thea sefala sa kgwebo sa go bit wa SheTradesZA seo se tla thu ago dikgwebo t e laolwago ke basadi gore le t ona di kgathe tema dikgwebong le mebarakeng ya lefaseng ka bophar,"As the Chair, South Africa will host a summit to finalise the AfCFTA protocol of implementatio South Africa will also work towards a stable and peaceful Africa under the theme:",0.7183393
"[ 0.81261396 -0.03542133  0.18585622 ...  0.73294216  0.94526166
  1.3500097 ]",[0.00718341 0.0221517  0.00058373 ... 0.01781502 0.02720653 0.0089101 ],Mmotlolo wa Tlhabollo ya Dilete wo o kgoret wego ditsela ngwageng wa go feta mmasepaleng o tee wa motsesetoropo le ye mebedi ya selete o tla phethagat wa mebasepaleng ka moka ya dilete le ya metsesetorop Se se tla kgont ha mmotlolo wo iphedit ego ka botlalo wa kabo ya ditirelo wo o akaret ago thulaganyo e le no i feela ya go thekgwa ke didiko ka moka t a mmu,"The Bill proposes a single regulatory framework of public procuremen It establishes the procurement authority to regulate and promote Section 217 of the Constitution of the Republic of South Africa of 1996 across governmen It provides for a more flexible legislation for preferential procurement strategies in support of government s socio-economic objectives Employment Equity Amendment Bill of 2020 Cabinet approved the submission of the Employment Equity Amendment Bill of 2020 to Parliamen The amendments will empower the Minister of Employment and Labour, in consultation with sector stakeholders, to introduce enabling provisions for the setting of sector-specific Employment Equity numerical target It also reduces the regulatory burden on small employer",0.736718
