nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Merero ye Bohlokwa Seemong sa Bjale1.,Issues in the environment1.,0.5868941
[1.5753146  1.1153284  0.46036732 ... 1.1650716  1.0043396  1.0662297 ],"[ 0.04857101 -0.00149948  0.0119548  ...  0.03604041  0.0321744
  0.03151397]","Ekonomi Leano la Tso olo o le Kagoleswa ya Ekonomi leo Mopresidente Cyril Ramaphosa a le hlagi it ego pele ga Tulo ya Mohlakanelwa ya Dintlo t a Palamente ka Moka ka Labone la 15 Diphalane 2020, le nyaka gore makala ka moka a ikemi et e go","The Economic Reconstruction and Recovery Plan that President Cyril Ramaphosa presented to a Joint Hybrid Sitting of Parliament on Thursday, 15 October 2020, requires all sectors to roll up their sleeves and work together to stabilise our econom",0.8370913
"[ 0.9117248  -0.19052854 -0.09946892 ...  0.18816587  0.8248711
  0.05935275]","[ 0.0121648   0.01245734  0.00272122 ...  0.00584027  0.00758398
 -0.00087617]",oma le go,Anti-corruption,0.65546256
"[ 0.8511404  -0.1368713  -0.11537627 ...  0.5408508   0.9803033
  1.749123  ]","[ 1.5248436e-02  1.5677782e-02 -6.5370346e-05 ...  3.2496277e-02
  4.2403683e-02  3.0613843e-02]",omi ana mmogo ka nepo ya go bu et a ekonomi seken Leano le le aga go metheo yeo e re amago ka moka yeo e hlomilwego ke badiri ani ba set habeng,"of coexisting with COVID-19 and a possible resurgence, Cabinet once again urges all South Africans to continue adhering to the health protocols of wearing masks, practising social distancing and frequently washing hands with water and soap or using an alcohol-based sanitise These are the only preventive measures available to protect ourselves, our families and loved ones from contracting COVID-19.",0.71903324
"[ 0.8578384  -0.10278325 -0.15120533 ...  1.7006698   1.5384902
  0.52941847]","[ 0.00931318  0.00183975  0.0024544  ...  0.02242621 -0.00040668
  0.0111575 ]","e lego mmu o, ba omi, ba kgwebo le mekgatlo ya set haba","government, labour, business and community organisations",0.74861974
[0.46545118 0.00530533 0.03573252 ... 0.7077797  1.211326   1.2868624 ],"[ 1.4033867e-02 -9.8738325e-05  5.9372657e-03 ...  2.9584670e-02
  3.5355084e-02  2.9390588e-02]","ka go tsenela ditheri ano t eo di tsenelet ego le t a botlalo mo dikgweding t e mmalwa t e di fetileg Go na le makala a mane ao a beilwego pele ao a thekgilego leano le la tso olo o ya ekonomi, la mathomo e lego tlhomo ye kgolo ya mananeo kgopanar Lekala la bobedi leo le beilwego pele ke go katolo a bokgoni bja go t welet a mohlagase fao e lego gore mu o o akgofi a phethagat o ya Leano la Methopo leo le Kopant weg Lekala la boraro leo le beilwego pele ke la go hlohlelet a go thwala batho me omong ka nepo ya go hloma me omo le go thekga go iphedi a ga bath Lekala la bone le nepi it e kudu kgolo ya intasteri fao e lego gore mmu o o tla thekga kgolo ka go bot welet i bja ka nageng le go dira gore diromelwantle t a Afrika Borwa di be le bokgoni kud Makala ao a utollot wego ao a beilwego pele a tla tsenya letsogo go ageng ga boitshepo le go bea Afrika Borwa tseleng ya go hloma dipeelet o le kgolo ya ekonomi ka morago ga masetlapeleo ao a bakilwego ke leuba la Bolwet i bja Coronavirus (COVID-19).","There are four priority areas that underpin this economic recovery plan, the first being a massive roll-out of infrastructur The second priority area is to expand energy generation capacity with government accelerating the implementation of the Integrated Resource Pla The third key area is that of an employment stimulus to create jobs and support livelihood The fourth area focuses on industrial growth where government will support growth in local production and make South African exports more competitiv",0.8227006
"[ 0.38146627  1.0098478  -0.21447751 ...  1.3149388   0.7633181
  1.707706  ]","[ 2.6349504e-02  5.9888777e-03 -3.0369272e-05 ...  4.8611436e-02
  2.5459332e-02  4.0907692e-02]","Go netefat a gore go ba le tlhokomelo ya kgafet akgafet a ya phethagat o ya lenaneo le, Kabinete e dumelet e gore go hlangwe Lekgotla la Boset haba la Tso olo o ya Ekonom Lekgotla le modulasetulo wa lona e tla ba Mopresidente gomme lona le bopilwe ke Motlat amopresidente, Tona ka Kantorong ya Mopresidente le Ditona ka moka t a Dikgoro t eo di lebanego le Ekonom Lekgotla le le tla kopana gatee ka kgwedi go hlokomedi i a phethagat o ya leano la kagoleswa le tso olo o ya ekonomi le gape go diri ana le badiri animmogo ba set habeng ka go Lekgotla la Boset haba la Tlhabollo ya Ekonomi le Ba omi Seemo sa Masetlapelo sa Boset haba Katolo o ya Seemo sa Masetlapelo sa Boset haba go fihla ka la 15 Dibatsela 2020, go latela Molao wa Taolo ya Masetlapelo wa 2002 (Moalo wa 57 wa 2002), e tla kgont ha mmu o go t wela pele go fokot a go phatlalat wa ga baeras Le ge Afrika Borwa e itemoget e phokot ego ye kgolo ka phetet ong le ka go phatlalat eng ga COVID-19 mo dikgweding t e di fetilego, baerase ye e sa na le ren Ge naga ye e tlwaela bophelo bja","To ensure the regular monitoring of the implementation of the plan, Cabinet approved the setting up of the National Economic Recovery Counci The council will be chaired by the President and comprises the Deputy President, Minister in The Presidency and all the Ministers in the Economic Cluste The council will meet monthly to oversee implementation of the economic reconstruction and recovery plan and also to interface with the social partners in the National Economic Development and Labour Counci 2.",0.839656
"[-0.2580456  -0.13493523 -0.24251665 ... -0.05709222  0.20369096
 -0.41571093]","[-0.00188062  0.00041753  0.00621185 ... -0.00046436 -0.00340141
  0.00370504]",setlwaedi se seswa,new normal,0.780277
"[ 0.7371641   0.11256136 -0.03709464 ...  0.87443227  1.5368189
  0.80086267]",[0.0042514  0.02084162 0.00022903 ... 0.02130849 0.01809644 0.01057392],"sa go phela mmogo le COVID-19 le kgonagalo ya gore e ka hlasela gape, Kabinete e ipilet a gape go maAfrika Borwa ka moka go t wela pele go obamela ditshepedi o t a maphelo t a go apara dimaseke, go tlogela sekgoba magareng ga batho le go hlapa diatla kgafet akgafet a ka meetse le ka sesepa goba ka go","The scourge of GBVF and the abuse of children, which President Ramaphosa has denounced as the second pandemic after COVID-19, remains a plague on our communities and we must do our best to eradicate i The Bill of Rights enshrined in the Constitution of the Republic of South Africa of 1996 specifically states that every child has the right to be protected from maltreatment, neglect, abuse or degradatio",0.78668034
"[ 1.1250187   0.79773706 -0.24997486 ...  0.50426114  0.7257597
  1.0878173 ]","[ 3.7803657e-02  1.7294416e-02 -1.7317008e-05 ...  3.9057709e-02
  3.2769907e-02  1.4756377e-02]","omi a sanithaesa sa alekhohol A ke ona magato fela a t hirelet o ao a lego gona gore re it hirelet e, re","Cabinet approved a number of interventions to support domestic ferrochrome production and its chrome value-chain secto The interventions include the proposed introduction of the export tax on chrome ore, the usage of energy efficiency technologies on smelters, and the adoption of cogeneration and self-generation technologie",0.6979774
