nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[ 0.00980162 -0.0033715  -0.00078007 ...  0.00912488 -0.00173329
  0.03020796]",Merero ye Bohlokwa Seemong sa Bjale1.,Issues in the environment1.,0.5868941
"[ 1.3089164  -0.34270012 -0.1624987  ...  0.95821637  1.6830174
  1.2597057 ]","[ 7.1193073e-03 -3.6752095e-05 -1.4266147e-03 ...  9.5373280e-03
  3.6711741e-02  3.2576740e-02]",Khonferense ya Bone ya Afrika Borwa ya Dipeelet o (SAIC),Fourth South Africa Investment Conference (SAIC),0.816916
"[ 1.2362883  -0.13428898 -0.037384   ...  0.9883036   2.0069084
  0.9695846 ]","[ 0.00172248 -0.00062557  0.00330591 ...  0.0067927   0.04377005
  0.01189124]","Kabinete e amoget e thumo ye atlegilego ya khonferense ya bone ya SAIC yeo e bego e swaret we gola Sandton Convention Centre, Johannesburg ka Labone, 24 Hlakola 2022, fao go yona babeelet i ba ka mo nageng le ba bodit habat haba ba dirilego dikano t a dipeelet o t e diswa ka mo nageng ya gaboren","Cabinet welcomed the successful conclusion of the fourth SAIC held at the Sandton Convention Centre, Johannesburg on Thursday, 24 March 2022, which saw domestic and international investors pledging new investments in our countr",0.8402906
"[ 1.1441847  -0.13220204  2.8880005  ...  0.9508491   1.5255239
  1.6561017 ]","[ 0.04243664 -0.00103801  0.09942723 ...  0.02241443  0.03879613
  0.03718598]","Naga ya gaborena e amoget e dikano t a dipeelet o t e 80 t a palomoka ya go lekana R322 bilion Se se hlatlo it e palomoka ya dipeelet o go fihla R trilione, yeo e sa laet ego fela 95% ya nepo ya dipeelet o t a rena eup a e re bea maemong a go feti a Rtrilione ya nepo ya dipeelet o t a rena mo mengwageng ye mehlano ye tlag","Our country received 80 new investment pledges totalling R332 billio This takes the total investments pledged to R trillion, which not only represents 95 percent of our investment target but also places us firmly on the path to exceed our Rtrillion investment target over five year",0.8580589
"[ 1.4670447   0.03531329 -0.18100789 ...  1.0586934   1.7408407
  0.5709388 ]",[0.02263793 0.00790484 0.01690935 ... 0.05123928 0.04232692 0.00842606],Maikgafo a a dipeelet o a kgonthi i a seemo sa naga ya gaborena bjalo ka naga yeo batho ba ka kgethago go beelet a go yon,These investment commitments affirm our country s status as an investment destination of choic,0.7932047
[0.5064473  0.02099632 0.02020483 ... 1.2575799  0.94673055 0.46104977],"[ 0.01273586 -0.00209413  0.02150424 ...  0.03872459  0.02162436
  0.01086536]","Go fihla gabjale, R316 bilione ya maikgafo ao a dirilwego a beeledit we diprot ekeng t e 46 t eo di phethagadit wego ka botlalo le t e dingwe t e 57 t eo di sant ego di t welapel Kabinete e lemogile dikano t e di dirilwego kua morago goya le ka fao go filwego pego khonferenseng, t eo di akaret ago magareng ga t e dingwe mabokgoni a maswa mo mafapheng a go fapafapana go swana le difatanaga, t welet o ya dijo, meriana ya ka dikhemising le disenthara t a tit ithal","So far, R316 billion of the commitments have been invested in 46 projects that have been completed and a further 57 projects that are still under constructio Cabinet notes the successes of past pledges as reported at the Conference, covering among others new production capacityin sectors as diverse as automobiles, food production, pharmaceuticals and digital centre",0.8853126
"[ 0.61666733  0.03155538 -0.11800245 ...  0.6635141   0.388717
  0.76086515]","[ 6.2827272e-03 -4.0025719e-05  1.3348026e-03 ...  3.0717030e-02
  2.3185406e-02  1.3279595e-02]",Kabinete e ipiledit e go mafapha ka moka a set haba go thekga magatotharollo a a bohlokwa ge re le gare re,"Leave no one behind , will assess the level of service delivery in the province, track progress on the DDM, and oversee key interventions and plan",0.7358743
"[ 0.6919181  -0.14194185  2.593398   ...  1.0507101   1.8867757
  1.8899794 ]",[0.01497603 0.00379368 0.10679501 ... 0.02061017 0.03580444 0.04784891],"oma mmogo go theo a palo ya godimo ya tlhokego ya me omo yeo e hlatloget ego godimo go fihla go 3, goya le ka dipoelo t a Dinyaki i okakaret o t a Kotara le Kotara t a Dipalo t a Ba omi t eo di lokolot wego ke ba Dipalopalo t a Afrika Borwa malobanyana m 2.","Cabinet called on all sectors of society to support these critical interventions as we work together to reverse our unemployment rate, which climbed to 3percent, according to the Quarterly Labour Force Survey results released recently by Statistics South Afric 2.",0.78077364
"[ 0.78870773 -0.28970793 -0.54111403 ...  0.26783526  0.27366465
  0.3004843 ]","[ 0.01707562 -0.00063466 -0.000701   ... -0.00015684  0.00356974
 -0.00273638]",Phedi o ya Maemo a Masetlapelo a Boset haba,Migration to digital broadcasting,0.6756006
[2.1813676  1.4402002  0.1087066  ... 0.69351846 1.0226282  1.9289538 ],"[ 0.06221702 -0.00073171 -0.00035872 ...  0.03025967  0.04784849
  0.06359242]","Kabinete e amoget e go fedi wa ga Maemo a Masetlapelo a Boset haba ao a tsebagadit wego ke Mopresidente Cyril Ramaphosa ka Mo upologo, 4 Moranang 2022.","Cabinet also welcomed the lifting of the National State of Disaster announced by President Cyril Ramaphosa on Monday, 4 April 2022.",0.85293615
[1.1743894  0.19936347 0.02734336 ... 0.5490584  0.4962149  1.078206  ],[0.03281797 0.00081571 0.00860291 ... 0.0159331  0.0073087  0.01127292],Phenyo ye e kgonaget e ka baka la bopelotelele bja MaAfrika Borwa bao ba obamet ego magato a polokego a Bolwet i bja Coronavirus (COVID-19) ao a hlamilwego ke mmu o go pholo a maphelo le mekgwa yeo batho ba iphedi ago ka yon,This milestone was made possible by the resilience of people in South African who complied with all Coronavirus Disease (COVID-19) safety protocols designed by government to save lives and livelihood,0.8634769
"[ 1.1585487   0.03977604 -0.09989861 ...  0.71151507  0.27515182
  2.2930007 ]",[0.01910121 0.02344268 0.0019493  ... 0.00725438 0.00263331 0.07723796],"Leuba le goyapele le tla laolwa goya ka Molao wa Boset haba wa Maphelo, 2003, (Molao 61 wa 2003).","The pandemic will henceforth be managed in terms of the National Health Act, 2003 (Act 61 of 2003).",0.80938405
"[ 0.77873194 -0.07480347  0.0081132  ...  0.6213629   0.7885179
  3.2648418 ]","[ 0.02571548 -0.00203087  0.00578284 ...  0.01531379  0.02877478
  0.0926993 ]",Seakanywa sa melao ya maphelo yeo e tlo hlamago Molao wa Boset haba wa Maphelo wa 2003 se bulet we batho ka moka go fihla ka 16 Moranang 2022.,The draft health regulations that will inform the National Health Act of 2003 are open for public comment until 16 April 2022.,0.86643183
