nso,en,src_text,trg_text,Cosine_Score
"[ 0.9251974   0.11800564 -0.1422889  ...  1.2090226   0.67602414
  2.1010368 ]",[0.00681633 0.0002417  0.00301974 ... 0.02982627 0.01741958 0.04929542],"Phethagat o ya Mananeo a Bohlokwa a Mmu o Kabinete e ahlaahlile dipego t a kgatelopele ya kotare ya bone t a phethagat o ya Lenaneotiro la mmu o (PoA) le dipoelo t a lon Mmu o o ba le kgatelopele ka go rarolla ditlhohlo le go tsena gare seemo ka nepo ya go tswalela dikgoba ka phethagat ong ya PoMmu o o na le boitshepho bja gore o ba le kgatelopele ka phethagat ong ya Tlhako ya Leanophethagat o la Lebaka la Magareng (MTSF), Leano la Dintlha t e Senyane le gape go fihlelela Nepo ya 2030 ya Leanotlhabobollo la Boset haba (NDP).Ba Dikgokagano t a Mmu o (GCIS) ba gare ka go kgokaganya dikopano le ba kga o ya ditaba ka go ba begela ka ga PoA ka nepo ya go sedimo a set hab Kabinete e amogela dipoelo t e di t wago go Sehlophat homo sa Lefapha la Ba omi sa Kantoro ya Mopresidente, seo se kopanego ka la 21 Phupu 2016 go ahlaahla ekonomi le merero ye mengwe ya ekonomi ya set habKopano ye e dumelelane ka go tii et a leswa boikgafo bja yona bja go","Implementation of key government programmes Cabinet deliberated on the fourth quarter progress reports of the implementation of the government Programme of Action (PoA) and the outcome Government is making progress by addressing challenges and intervening to close the gaps in the implementation of the PoGovernment is confident that it is making headway in the execution of the Medium Term Strategic Framework, Nine-Point Plan and ultimately achieve Vision 2030 of the National Development Plan (NDP).Government Communications (GCIS) is in the process of coordinating the PoA report-back media briefings to keep the nation informe Cabinet welcomes the outcomes from the Presidential Labour Working Group, which met on 21 June 2016 to discuss the economy and other socio-economic issueThe meeting agreed to reaffirm its commitment to work together to overcome challenges facing South Africa as we have done so previousl We need to build on the partnerships and solidarity forged in 2008 when social partners crafted a pact that protected workers from the global economic crisi The meeting resolved that priority must be to protect jobs, create more decent jobs",0.84648484
"[ 1.0636699  -0.07385804 -0.08299179 ...  0.93292624  1.0188707
  2.132826  ]",[0.0033646  0.00650246 0.00563364 ... 0.04448948 0.04626197 0.03312828],oma mmogo go fenya mathata ao Afrika Borwa e lebanego le ona ka ge re dirile bjalo mo nakong ye e fetileg Re swanet e go aga go dilekane le lerato la naga leo le hlomilwego ka 2008 ge badiri ani ba set habeng ba ile ba hloma kwano yeo e,"and improve working conditions of all workers in order to create a better life for alThe planned Jobs Summit by government and labour will allow South Africans to discuss how we can create jobs and grow our economy in the tough current economic climat Cabinet expresses its sincere gratitude and thanks to all South Africans who paid tribute and took time to honour the 40th Anniversary of the Soweto uprisings, which represents the heroic struggles of young people of 1976.",0.70426166
"[ 0.9775751  -0.2315503  -0.26660007 ...  0.5673544   0.500044
  0.81237423]","[ 2.3933297e-02 -1.0707286e-03 -9.9368466e-05 ...  3.3027142e-02
  4.3764394e-02  1.7996546e-02]",irelet ago ba omi go mathata a ekonomi a lefaseng ka bophar Kopano ye e t ere sephetho sa gore seo se tlago pele se swanet e go,"The summit discussed, amongst other issues, the political and security situation in the Great Lakes Region including South Sudan, Burundi, the Democratic Republic of Congo and Central African Republic, and a full report of the ICGLR Summit will be presented at the next African Union (AU) Summi President Zuma said there was now an increasing glimmer of hope that the previously intractable issues of conflict and instability in the Great Lakes Region would be resolve.",0.67168474
"[ 1.3429754  -0.10439382 -0.47984415 ...  0.43983993  0.71976066
  0.19152209]","[ 0.02605204 -0.00031782 -0.00063312 ...  0.05480508  0.04959644
  0.00794765]","irelet a me omo, go hloma me omo ye mengwe ye mekaone",Accelerating the effective implementation of the Pact and its Protocols for a more democratic and stable Great Lakes Region .,0.5742202
"[ 0.3383953  -0.02413309  0.32651606 ...  0.07193941  0.45829508
 -0.42148003]","[ 0.00385975 -0.00258237  0.00789857 ...  0.00325008  0.00368063
 -0.002995  ]",kudukudu ya bafsa,especially for young people,0.8876317
"[ 0.30565062 -0.01242137 -0.18568544 ...  1.1466728   1.5017673
  2.1093543 ]",[0.0335046  0.02506036 0.00383528 ... 0.01455253 0.03346914 0.04628345],"le go kaonafat a maemo a mo omo go ba omi ka moka ka nepo ya hloma bophelo bjo bokaone go bohlSeboka sa Me omo seo se rulagant wego ke mmu o le lefapha la ba omi se tla dumelela maAfrika Borwa go ahlaahla ka fao re ka hlomago me omo le go godi a ekonomi ya rena ka seemong sa bjale sa ekonomi ye e gogago boim Kabinete e lebi a ditebogo t a yona le malebo go maAfrika Borwa ka moka bao ba gopot ego le go t ea nako ya go hlompha Segopot o sa bo 40 sa dikgaruru t a ka Soweto, t eo di emet ego go lwela tokologo go bogale ga bafsa ba 1976.","The conference will include delegates from government departments, municipalities, as well as other countrie The conference provides a platform for a holistic discussion on demarcations, especially the issue of boundary changes and public participatio The voice of communities is essential in this process and all efforts to ensure greater and more inclusive public participation are welcome From Friday, 1 July 2016, taxpayers can officially commence completing and submitting their 2016 income tax return Tax Season has grown into an important partnership between government and taxpayers who make a vital contribution to our country s revenue basIt represents the single biggest annual engagement between the South African Revenue Service and taxpayers, when more than four million taxpayers submit their income tax return Cabinet encourages all taxpayers to submit their annual income tax returns from 1 July 2016.",0.80656374
"[ 0.57630134  0.05080278 -0.06167855 ...  0.21190372  0.20341636
  1.0753376 ]",[0.00935984 0.00364984 0.00015713 ... 0.00934499 0.00252941 0.02710253],Let at i la Bafsa la Boset haba le ketekilwe ka fase ga morero wa,The National Youth Day was commemorated under the theme,0.66315436
"[ 1.0753415  -0.00896529 -0.1246867  ...  1.2983981   1.4029769
  1.1398337 ]",[0.02832978 0.000787   0.00223946 ... 0.02934935 0.0394055  0.03510135],"Bafsa ba t wet a pele Afrika Borwa .Moketeko wa boset haba, wo o ilego wa etwa pele ke Mopresidente Jacob Zuma ka Orlando Stadium ka la 16 Phupu, o bile o mongwe wa ditiragalo t eo di ilego t a swarwa go ralala le naga go hlompha ma aledi a go lwela tokologo ga motswalo wa bafsa ba 1976.Mmu o o netefalet a leswa bafsa ba naga ya rena gore go lwela go fihlelela thuto ya bohle go t wela pele go ba selo seo se tlago pele go mmu","The Botshabelo Industrial Park will create employment for the people of Botshabelo and surrounding areas, promote industrialisation and the growth of small businesses and cooperatives, attract investments and encourage manufacturin In responding to the water needs of the Moqhaka Local Municipality, Cabinet welcomes the launch of the Kroonstad Waste Water Treatment Works by the Minister of Water and Sanitation, Ms Nomvula MokonyanThe area has been plagued by the recent drought and has seen water levels reaching critical statu Water tankers have been handed over and short and medium-term efforts include drilling and refurbishing boreholes in Kroonstad to augment the supply of wate President Zuma attended the 6th Ordinary Summit of International Conference of the Great Lakes Region (ICGLR) themed:",0.7841561
[0.40874296 0.3737223  0.09049267 ... 1.2226022  0.89902836 1.2430815 ],"[ 0.01007139 -0.00063974  0.01583767 ...  0.03031771  0.02570035
  0.05743236]","Mmu o o ka se phuthe matsogo go fihlela ge o fihlelet e maikemi et o a ka ge go laedit we ka go T hata ya Tokologo le go ukangwa ka gare ga Molao wa Ditokelo ka gare ga Molaotheo wa rena, wo mo ngwageng wo o dirago mengwaga ye 20 go tloga mola o amogelwagLenaneo leo le t welago pele la kgwedi ka moka le na le masolo a mehutahuta ao a dirwago ke mmu o, kgwebo le set haba sa badudi ka go t welet a mathata a mmu o ka ditirong t e di fapafapaneg Afrika Borwa e bile monggae wa Seboka sa Lefase ka Bophara sa bo 60 sa Dithoto t a Badiri i (CGF), seo se ilego sa swarwa ka lefoko ke Motlat amopresidente Cyril Ramaphos Se se maatlafat a leswa go t welela ga khonthinente bjalo ka mmaraka wa badiri i e lego seo se hlagi ago dibaka t e diswKa Afrika Borwa, intasteri ya ditho t a badiri i e t wela pele go ba selo se segolo seo se hlohlelet ago kgolo ya ekonom Tikologo ya kgwebo ya ka mo nageng e seemong seo se tiilego, e na le mafolofolo ebile e loket e kgwebi ano ye e oket egago le peelet","The summit is expected to consider the political and security situation in the SADC region, paying particular attention to the situation in the Kingdom of Lesoth The country is ready to host the 21st International World Aids Conference from 18 to 22 July 2016 at the Inkosi Albert Luthuli International Convention Centre in Durba The beginning of the conference coincides with Nelson Mandela International Day on 18 Jul South Africans are encouraged to share our story and showcase the positive turnaround in South Africa since the International AIDS Conference was last hosted in Durban in 2000.South Africa has invested heavily in its AIDS response in the last six years, resulting in the largest HIV-treatment programme in the world, which has saved millions of lives and increased life expectanc Other achievements include the HIV Counselling and Testing (HCT) Campaign that tested 18 million South Africans for HIV and AIDS within a period of 18 months, with 10 million South Africans testing annuall AIDS-related deaths in South Africa declined from 320 000 in 2010 to 140 000 in 2014, and mother-to-child transmission of HIV was reduced from 70 000 babies in 2004 to less than 7 000 in 2015.TB is a key link and although TB deaths have declined from 70 000 in 2009 to less than 40 000 in 2014.",0.8296553
"[ 1.2322553  -0.28223616 -0.0314144  ...  0.18146248  0.7691596
  0.65232766]","[ 1.4616611e-02 -6.4276031e-04  1.2436047e-05 ... -4.2047827e-03
  7.8700930e-03  1.1306333e-03]",Dipeelet o t a ka nageng le t a dinaga t a ka ntle di,Working for Energy,0.5902831
