nso,en,src_text,trg_text,Cosine_Score
"[ 0.7192551  -0.24705066  0.31410676 ...  0.6919236   0.6482162
  2.2265167 ]","[ 0.00329197 -0.00266095  0.01129348 ...  0.01654137  0.02072862
  0.01544842]","Kabinete e kopane ka Laboraro la 5 Lewedi 2018 ka Tuynhuys, Motsekap Merero ye bohlokwa seemong sa bjale1.","Cabinet met on Wednesday, 5 September 2018 at Tuynhuys, Cape Tow",0.8270957
"[ 0.9718233  -0.28830102 -0.06647624 ...  0.8391404   1.1411732
  1.2212703 ]","[ 0.03148618 -0.00038071  0.0827465  ...  0.04289683  0.02295318
  0.0172188 ]",Ekonomi Kabinete e ipilet a go mafapha ka moka a Afrika Borwa go thekga masolo a mmu o a go thekga kgolo ya ekonomi ka morago ga go lokollwa ga dipalopalo t eo di laet ago gore ekonomi ya rena e phuhlame ka palo ya lefeela fegelwana,"Cabinet calls on all sectors of South Africa to rally behind government-led initiatives to boost economic growth following the release of growth figures showing our economy contracted by zero point 7 per cent in the second quarter from a revised -percent in the first quarte Although some sectors of the economy, such as mining, construction and finance, recorded an improvement in growth, this was insufficient to offset fully the contraction in other sectors, in particular the agricultural secto",0.78017104
[0.5514079  0.12464442 2.5962913  ... 0.9018405  0.7710746  0.9142192 ],[0.02486125 0.00077405 0.00241894 ... 0.03236265 0.03485564 0.01249538],"upa ya dipersente ka kotareng ya bobedi go tloga go - ye e bu eledit wego ka kotareng ya mathom Le ge e le gore mafapha a mangwe a ekonomi, a go swana le la meepo, kago le la dit helete a hwedit e kaonafalo ya kgolo, se ga se sa lekana go kaonafat a go phuhlama ka mafapheng a mangwe, kudukudu ka lefapheng la tem Ka lehlakoreng la t homi o ya dit helete, palomoka ya diromelwantle e bile le tlhatlogo ye maatla, le ge go le bjale se se nyefi it we ke go phuhlama ga t homi o ya dit helete ka malapeng le go theoga kudu ga dithot Kgolo ya dipeelet o ka dikhamphani t a phraebete e oket egile, le ge e le gore peelet o ka lefapha la set haba e phuhlamil Tlhatlogo ya tlhokego ya bonnete ka mebarakeng ya lefase ka bophara le ka poelong ya Palomoka ya Letseno la Dit welet wa t a ka Nageng (GDP) e nyaka gore mmu o o akgofi e maitapi o a go fedi a mathata a kgolo ya ekonomi mola ka go le lengwe o aba thekgo go dihlopha t eo di lego kotsin Kgolo ya ekonomi e nant e kudu mo mengwageng ye e fetilego ye men Se se laet a mabaka a go swana le maemo a komelello ka lefapheng la temo le ditheko t a fase t a dit welet wa eup a gape le mathata a peakanyo ka mo nageng, ao a","Economic growth has slowed down significantly over the last four year This reflects factors such as drought conditions in the agricultural sector and low commodity prices but also domestic structural constraints, which have discouraged investment and employment creatio Government has committed, to amongst others, a complete overhaul of the visa system to support the tourism sector, the finalisation of key mining legislation to support the mining sector and further stabilise the finances of State-owned enterprise The upcoming job and investment summits, as well as the proposed government stimulus package, will provide details on reforms needed to drive growt",0.83447057
"[ 0.37758178  0.09786417 -0.13229786 ...  0.7422674   0.9480713
  1.0029516 ]",[0.0161387  0.00199197 0.00057577 ... 0.02501226 0.02314585 0.01138435],"iti it ego peelet o le tlhomo ya me om Mmu o o ikgafile, gareng ga t e dingwe, go beakanya leswa tshepedi o ya di-visa ka nepo ya go thekga lefapha la boeti, go felelet a melao ye bohlokwa ka nepo ya go thekga lefapha la meepo le go t wela pele go bea sekeng dit helete t a dikgwebo t a mmu","Inspections of factories remain ongoing, according to the updated hygiene regulation Allegations of fake and expired foods1 Cabinet commends the swift action taken by the Minister of Health, Dr Aaron Motsoaledi, to look into the allegations of fake and expired foods in South Afric The DoH has received a high volume of complaints and noted concerns about unauthenticated food-related videos that are circulating on social mediaSince August, inspection blitzes have taken place at various food premises and they continue in different parts of the countryIn addition, the food industry has been requested to confirm the authenticity of potential counterfeit foodstuffs while other government regulatory authorities from the departments of Agriculture, Forestry and Fisheries, and Trade and Industry, including the National Consumer Commission, are involved in confirming public claims of compromised quality standard",0.7647221
"[ 1.1297704  -0.1386541  -0.1479941  ...  0.90764105  1.3237556
  0.677751  ]",[0.02187861 0.00051539 0.00840661 ... 0.03497128 0.01330725 0.03454722],"Diboka t e di tlago t a tlhomo ya me omo le t a dipeelet o, gammogo le mokgwatlhohlelet o wa mmu o wo o","building a capable and developmental state, which working together with an active citizenry, leads a relentless drive against poverty, unemployment and social inequalit 4.",0.65956366
"[ 0.7211431  -0.00457569  0.05723624 ...  1.2573948   1.4187157
  0.95535225]","[ 6.6878195e-03  1.2219707e-03 -3.8315677e-05 ...  3.3544280e-02
  1.7606873e-02  3.9873342e-03]","i int wego, di tla fana ka dintlha ka ga dipeakanyoleswa t e di hlokagalago go hlohlelet a kgolo ya ekonom Kabinete e tii et a boikgafo bja mmu o bja go dira gore seemo sa dit helete se boele sekeng gomme tlhako ya dit helete ye e bu eledit wego e tla hlagi wa ka Polelong ya Pego ya Ditekanyet o t a Nako ya Magareng (MTBPS) Ketelo ya United Kingdom (UK) le Northern Ireland Kabinete e ba le Mopresidente Cyril Ramaphosa ge a amogela ketelo ya mo omo ye e atlegilego ya Tonakgolo Theresa May wa UK ya Great Britain le Northern Irelan Ketelo ye e tla t welet a dikholego t e di kaonafet ego go Afrika Borwa ka kgwebi ano le peelet o t eo di maatlafadit wego t a dinaga t e ka bobed UK ke ye nngwe ya babeelet i ba ka ntle ba bagolo ka Afrika Borwa, fao e lego gore go na le difeme t a go feta t e 650 t a Prithani ka mmarakeng wa ren Ka ditheri anong t a dinaga t e ka bobedi, go ile gwa boledi anwa ka dilekane le maitapi o ao a kgonagalag Tonakgolo May o ile a fana gape ka Nakana ya SS Mendi go Mokhomantaramogolo wa Afrika Borwa, Mopresidente Ramaphosa, le go batho ba Afrika Borwa, ka nepo ya go keteka maitapi o ao a dirilwego ke maAfrika Borwa a go feta a 600 bao ba hlokofet ego ge sekepe sa SS Mendi se nwelela ka go English Channel mo mengwageng ya go feta ye 100 ye e fetilego Seboka ka ga Tiri ano ya China le Afrika (FOCAC) Kabinete e amoget e Leanotiro la Beijing (la 2019-2021), leo le hlalo ago ka botlalo dipoelo t a Seboka sa FOCAC seo badulasetulo ba sona e bilego Mopresidente Ramaphosa le Mopresidente wa China Xi Jinpin Go aga selekane sa kakaret o sa togamaano le sa tiri ano ka ga China le Afrika, China e ikgafile go phethagat a maano a tiri ano a 10 le Afrik Wona a ka makaleng a tlhomo ya diintasteri; go beakanya temo ka mokgwa wa sebjalebjale; tlhomo ya mananeokgoparara; ditirelo t a dit helete; tlhabollo ya tikologo; go nolofat a kgwebi ano le peelet o; go fokot a bohloki le go phela gabotse ga set haba; maphelo a set haba; neelano ya batho ka batho, le khut o le t hirelet eg Ge nako e dut e e sepela, tiri ano gareng ga dinaga t e ka bobedi e tla thekgwa ke morero wa:","United Kingdom (UK) and Northern Ireland visit Cabinet joins President Cyril Ramaphosa in welcoming the successful working visit by Prime Minister Theresa May of the UK of Great Britain and Northern Irelan It will yield improved benefits for South Africa through strengthened bilateral trade and investmen The UK is one of the largest foreign investors in South Africa, with over 650 British firms present in our marke During the bilateral engagements, potential partnerships and efforts were discusse Prime Minister May also handed over the SS Mendi Bell to South Africa s Commander-in-Chief, President Ramaphosa, and the people of South Africa, to commemorate the sacrifice of over 600 South Africans who perished when the SS Mendi sank in the English Channel over 100 years ago Forum on China-Africa Cooperation (FOCAC) Summit Cabinet considered the Beijing Action Plan (2019-2021), which details the outcomes of the FOCAC Summit co-chaired by President Ramaphosa and Chinese President Xi Jinpin To build the China-Africa comprehensive strategic and cooperative partnership, China committed to implementing 10 cooperation plans with Afric These are in the areas of industrialisation; agricultural modernisation; infrastructure; financial services; green development; trade and investment facilitation; poverty reduction and public welfare; public health; people-to-people exchanges, and peace and securit Over the period, cooperation between the two sides will be underpinned by the theme:",0.8991002
"[ 0.71571684 -0.07681482 -0.11632983 ...  0.61300623  1.2141311
  1.2799171 ]","[ 0.00876229 -0.00101578  0.00470437 ...  0.03023114  0.04306479
  0.0259807 ]",China le Afrika: Re lebile go set haba seo se tiilego seo se nago le bokamoso bja bohle ka go diri a tiri ano ya go hola mahlakore ka bobed 4.,China and Africa: Towards an even stronger community with a shared future through win-win cooperatio 4.,0.8236339
"[ 0.6778333  -0.05957053  0.06724995 ...  1.0353789   1.0360266
  1.0033911 ]","[ 0.01815041 -0.00096872  0.00182782 ...  0.01428655  0.02182277
  0.01629635]","Theko ya makhura Kabinete e amogela ditheko t a makhura t e di sego t a fetoga mo kgweding ye bjalo ka kimollo ya lebakanyana ya nako e tee fela go badiri i ba dinamelwa t a bohle, go beng ba difatanaga le go badiri i, mola e le gore magato a mangwe a sa nyakwa ke Kgoro ya Enet i (DoE).","Fuel price Cabinet welcomes the unchanged fuel price for this month as a once-off temporary relief for users of public transport, motorists and consumers, while other measures are being sought by the Department of Energy (DoE).",0.8661066
"[ 0.58626753  0.36140808 -0.0143937  ...  1.0147578   1.28048
  0.8505423 ]","[ 0.03122174 -0.00044608  0.0054427  ...  0.03220025  0.03211069
  0.02783592]","Mabaka a lefaseng ka bophara go akaret wa koket ego ya theko ya oli ye tala le maikutlo a go se loke mabapi le mebaraka ye e sa t welelago di bakile gore theko ya makhura e hlatloge kudu ka Afrika Borwa go tloga ka Moranang mo ngwageng w Kabinete e hlagi it e tlhobaboroko ka ga dikoket ego t e le diabe t a go se loke go badiri i ka kakaret o, go akaret wa gareng ga t e dingwe, diabe t a mabapi le seabe sa infolei ene ka ge bat welet i ba tli a ditlhatlo o t e t a ditheko go lefapha la kgweb Go hlokomet we se, Tona ya Enet i, Morena Jeff Radebe, o dirile tsenogare ye e kgethegilego legatong la mmu o go thu a set haba kgahlanong le koket ego ye nngwe ya theko ya makhura, ka ntle le koket o ya disente t e ka litara ka theki ong ya pheterole go kgont ha koket o ya ngwaga ka ngwaga ya meputso ya ba omi, ba go swana le bat hedi ba dipeterole, ka dite eng t a go t hela makhur Ka nakong yeo ekonomi e angwago ke mathata a lefase ka bophara, Kabinete e thabile ge tsenogare ye e se na seabe go sekhwama sa dit helete ka ge e","Cabinet has expressed concern about increases and the detrimental effects on the general consumer, including amongst others, effects relating to the inflationary impact as producers pass on the increases to the retail secto Taking this into account, the Minister of Energy, Mr Jeff Radebe, made a special intervention on behalf of government to cushion the public against yet another steep increase in the fuel price, with the exception of the cents per litre increase in the retail margin of petrol to cater for the annual salary increases of employees, such as petrol attendants, at fuel station At a time when the economy is being impacted by global headwinds, Cabinet is pleased that this intervention has no impact on the fiscus as it uses funds that are already in the fuel-pricing structure Land reform",0.8516449
"[ 0.91902435 -0.32146478 -0.18104212 ...  0.4737726   0.7795824
  0.32576916]","[-1.3855542e-03 -2.3176710e-04 -5.9472967e-04 ...  3.1834207e-03
  5.6708447e-04 -8.3284212e-05]",omi a dit helete t eo di,fake food,0.64215094
