nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[-0.00130068  0.00138589 -0.000487   ... -0.00196136 -0.00190788
  0.02203241]",Merero ye Bohlokwa Seemong sa Bjale1.,Upcoming events1.,0.60440254
"[ 1.2384688  -0.29235864 -0.18088767 ...  0.04714845  0.48871988
  1.0300881 ]","[ 2.2909919e-02 -9.5295621e-04  5.1244791e-04 ... -4.9503292e-03
 -2.7860571e-05  1.1610115e-02]",Matsapa a go Boet a Seemo Sekeng le go Aga ka Leswa Morago ga Mafula,Recovery and rebuilding efforts after the floods,0.90415883
"[ 0.9694094   0.05621932 -0.0451208  ...  1.0681113   1.0919398
  0.5158203 ]",[0.03227906 0.00215473 0.0039819  ... 0.03382038 0.03064805 0.02167883],"Kabinete e retile le go thabela batho ka moka le mekgatlo ge e tsent hit e letsogo mo matsapeng a go boet a seemo sekeng le go aga ka leswa morago ga mafula a moragorago a go setla pelo dikarolong t e dingwe t a naga, kudukudu gola KwaZulu-Nata Kabinete e lebogile gape le mekgatlo ye sego ya mmu o, mekgatlo ya sedumedi, set haba ka kakaret o, bengdikgwebo le mekgatlo ya go imolla batho maima a bona yeo e abet ego batho dijo, diaparo, mapai, diphuthelwana t a mengatana ya lehlapo, diyunifomo t a dikolo go malapa ao a wet wego ke masetlapelo a gore ba kgone go fihlelela dinyakwa t a bona t a mothe","Cabinet expressed its praise and appreciation to all people and organisations involved in recovery and rebuilding efforts following the recent devastating floods in some parts of the country, especially in KwaZulu-Nata It thanked all non-governmental organisations, faith-based organisations, communities, business people and relief organisations that have provided food, clothes, blankets, dignity packs and school uniforms to vulnerable families to meet their basic need",0.90833557
"[ 1.374117   -0.04245372 -0.02033733 ...  0.9162875   1.7624598
  0.8006107 ]","[ 0.03811953 -0.00015136  0.0150414  ...  0.02081149  0.04141019
  0.02027956]",Senthara ya Boset haba ya Taolo ya Masetlapelo e tla kopant ha didiko ka moka t a mmu o mo matsapeng a yona a go fana ka kimollo ya moya wa botho malapeng ka moka ao a amilwego ke maful Ditirelo t a go abela batho madulo di gare di abelwa batho ba go feta 7 000 mo dileteng t eo di amilwego go se lekane le selo gola KwaZulu-Nata,The National Disaster Management Centre continues to coordinate all spheres of government in its efforts to provide humanitarian relief to all affected household Sheltering services are being provided to over 7 000 people in the four worst affected districts in KwaZulu-Nata,0.862584
"[ 0.13306688 -0.52998155 -0.01303471 ... -0.07639161  0.07263384
  0.13704377]","[-0.00366134 -0.00078529  0.00867198 ...  0.00058287  0.01755215
  0.00937484]",Mo omo o,South Africa,0.73819876
"[ 2.8853226  -0.23225228 -0.05843434 ...  0.907466    1.4811866
  0.8813962 ]","[ 3.1284057e-02 -1.2333689e-03  1.0377923e-05 ...  4.8664887e-02
  2.6895640e-02  3.8435921e-02]",et e o thomile go aga madulo a lebakanyana a malapa a go angwa ke mafula mo nageng ye lego ya mmu o ye hlaot wego gola KwaZulu-Natal ka kgonagalo ya gore malapa a a ka,Work has started on building temporary residences for affected families on state-owned land parcels that have been identified in KwaZulu-Natal for possible resettlemen Cabinet affirmed government s commitment to managing the flood relief funds prudently and transparentl The Auditor-General of South Africa is providing an additional monitoring service and the reprioritisation of funds is in line with the government s budgeting syste 2.,0.7718372
"[ 1.0475521  -0.09019164 -0.21202227 ...  1.0555478   0.9035061
  1.0159923 ]","[ 0.02633743  0.02277882 -0.00045443 ...  0.01919869  0.02522919
  0.01060867]",uthi et wa fa Kabinete e tii eledit e maikgafo a mmu o go laola dikhwama t a kimollo ya masetlapelo ka,"The youth programme for the whole of June includes various activities ranging from launching the young trailblazers campaign, launching the NYDA Brand Ambassador Programme and a number of National Youth Service activations across the countr",0.7475939
"[ 0.5554424  -0.07068097 -0.10814583 ...  0.86304873  1.0913678
  1.1337991 ]","[ 0.03359692 -0.00173918  0.00138807 ...  0.03189662  0.04279868
  0.04474536]",edi ye kgolo le ka go se fihle sel Mohlaki ipharephare wa Afrika Borwa o fana ka ditirelo t a tlalelet o t a go bea seemo leihlo le go lebi a dikhwama dinyakweng t e dingwe ka go tsamai ana le peakanyo ya tekanyet o ya mmu o,"The amendments will give recognition to the South African Sign Language (SL)as the 12th official language of the country and will advance its cultural acceptance and affirm equal rights for all South Africans, irrespective of their disabilitie The Department of Basic Education already recognises the SASL as a home languag",0.7599902
[1.6055781  0.0776152  0.02306633 ... 0.86844575 1.1952386  2.2178004 ],[0.02482489 0.00301801 0.00053305 ... 0.02591358 0.0244434  0.04936528],Tsebi o ya Seemo sa Bolwet i bja Coronavirus (COVID-19),Update on the Coronavirus Disease (COVID-19),0.845077
[1.0666924  0.01387731 0.64781284 ... 0.52994347 1.3440961  1.6766617 ],[0.02064149 0.00028869 0.03297935 ... 0.02009055 0.03993477 0.05384359],Kabinete e hlohleledit e batho ka moka mo Afrika Afrika go t ea magato a tlhokomelo go efoga go phatlalala ga COVID-19 morago ga gore dipalopalo t a moragorago di laet e tlhatlogo ye bonagalago ya kelo ya diphetelo le malwet i a go amana le sehla sa marega ka mo nagen,Cabinet urged all people in South Africa to take precautionary measures to prevent the spread of COVID-19 after latest statistics showed a marked increase in the rate of infections and illnesses associated with the winter season in the countr,0.9120958
"[ 0.9322599   0.0395368  -0.26980636 ...  1.3058736   0.9941994
  0.92657053]",[0.01426848 0.00295529 0.00174219 ... 0.04218714 0.03370523 0.00270216],"Kabinete e re gopodit e ka moka ga rena go t welapele go ihlokomela le go hlokomela ba bangwe ka go hlapa matsogo a rena goba go sanithaesa kgafet akgafet a, go apara dimaseke ge re le ka gare ga meago, go","Cabinet reminded everyone to continue safeguarding ourselves and other people by washing or sanitising our hands regularly, wearing a mask when indoors, maintaining a safe social distance, opening windows for ventilation and vaccinatin",0.8461735
"[ 1.0192437  -0.38923067 -0.3348796  ...  0.07373714  1.3384764
  0.5229995 ]","[ 0.02160698  0.027382   -0.00033303 ...  0.01892213  0.03525761
  0.0393886 ]","ielana sekgala sa go bolokega, go bula mafastere gore go hlabele moya le go hlaba meent",Cabinet approved the Mine Water Management Policy of 2022 for implementatio The policy provides mechanisms to protect and conserve water usag It balances the mine economic activities with the mandate to provide sustainable water usage for the countr,0.6685324
