nso,en,src_text,trg_text,Cosine_Score
"[ 0.28124312 -0.02741605  0.3726061  ...  1.0513908   1.335899
  2.6295953 ]","[-9.2853926e-04 -9.7492608e-05  2.4249554e-02 ...  3.7217401e-02
  2.3567244e-02  6.7258529e-02]","Kabinete e kopane ka Tuynhuys, Motsekapa Merero seemong sa Bjale Kabinete e amoget e dipoelo t a Seboka sa Mehleng sa bo 37 sa Dihlogo t a Dinaga le Mebu o sa Dinaga t e di Hlabologago t a Borwa bja Afrika (SADC) seo se bego se swerwe ka Afrika Borwa go thoma ka la 9 go fihla ka la 20 Phato 2017 ka fase ga morero wa:",Cabinet met at Tuynhuys in Cape Town Issues in the environment Cabinet welcomed the outcomes of the 37th Southern African Development Community (SADC) Ordinary Summit of Heads of State and Government held in South Africa from 9 to 20 August 2017 under the theme:,0.88480806
"[ 0.22293828 -0.07868303 -0.05242375 ...  0.92640215  0.50007576
  1.440294  ]","[ 1.33422995e-02 -2.82980531e-04 -3.11500444e-05 ...  1.61480587e-02
  5.40079735e-02  6.39985874e-02]",Re diri ana le Lefapha la Phraebete go Hlabolla Diintasteri le Lefapha la Kabo ya Ditirelo la ka Seleteng .Seboka se se ile sa lebeledi i a kudu go tsenywa tiri ong ga Leano la go Hloma Diintasteri la SADC le Peakanyo ya go akgofi a kgolo ya ekonomi le tlhabollo ya ka seleten Leano le le nyaka go feto a sebopego sa diekonomi t a ka mo seleteng le go t wet a pele koket o ya boleng go lebelet we kudu go,"Partnering with the Private Sector in Developing Industry and Regional Value Chains .The summit focused on the implementation of the SADC Industrialization Strategy and Roadmap to accelerate economic growth and development in the regioThe strategy seeks to change the structure of the economies of the region and promotes value-addition with focus on agro-processing, mineral beneficiation and pharmaceutical The summit emphasized the need to have concrete outcomes that leverage on our national endowmentCabinet joins President Jacob Zuma in thanking His Majesty King Mswati III, the outgoing Chairperson of the SADC, for his valuable contribution and leadership, as South Africa assumes the role of chair of the SADC from August 2017 to August 2012.",0.8127854
"[ 8.5588205e-01 -2.3340457e-03 -7.0589460e-02 ...  1.0447078e+00
  1.7297229e+00  2.6897018e+00]",[0.01089579 0.00125474 0.00883757 ... 0.02622895 0.03648348 0.03016987],"oma ga dit welet wa t a temo, go hlweki a diminerale le go dira dihlar Seboka se gatelet e tlhokego ya go ba le dipoelo t e di bonagalago t eo di theilwego go bokgoni bja rena bja boset habKabinete e ba le Mopresidente Jacob Zuma ge a leboga Mohlomphegi Kgo i Mswati III, yo a fologago setulo sa gagwe bjalo ka Modulasetulo wa SADC, ka seabe le boetapele bja gagwe bjo bohlokwa, ge Afrika Borwa e thomi a mo omo wa yona bjalo ka modulasetulo wa SADC go thoma ka Phato 2017 go fihla ka Phato 2012.","South Africa s biggest export destination within BRICS remains China, followed by India, Brazil and then Russi The same pattern is also evident in imports, with China remaining the biggest source of importThe 2017 BRICS Summit will feature five key priorities namely, deepening cooperation, strengthening global governance, undertaking people-to-people exchanges, advancing institutional improvements and building broader partnershipThe strategic focus for South Africa in BRICS is to promote value-added trade, attract investment into the country s productive sectors and enhance cooperation to advance our development objective Cabinet noted the participation of South African companies in the 53rd edition of the Maputo International Trade Fair, commonly known as FACIM, which is taking place in Mozambique from 28 August to 3 September 2017.",0.8079262
"[ 0.82036895 -0.0957612  -0.16284312 ...  0.8131366   1.1933818
  1.5111963 ]","[ 0.01566741 -0.00185932  0.00081816 ...  0.01258318  0.03986602
  0.05340284]","Kabinete e hlompha basadi ka moka, ebile e lebi a ditebogo t a yona go bao ba kgathilego tema go keteka le go gopola basadi ge re tswalela Kgwedi ya Basadi, ka fase ga morero wa:","Cabinet salutes all women, and extends heartfelt thanks to those who participated in celebrating and commemorating women as we close Women s Month, under the theme:",0.8755001
[0.35101518 0.08243418 1.591159   ... 0.98846316 0.8265139  1.1352028 ],[0.00098537 0.01124598 0.05130933 ... 0.01183198 0.02709249 0.02312784],"Ngwaga wa OR Tambo: Basadi ba Kopane go t wet a pele Afrika Borwa .Le ge e le gore basadi ba dirile dikatlego t e bohlokwa ka Afrika Borwa, go sa swanet e go dirwa t e nt i gomme mananeo a mmu o a tla t wela pele go bea pele go akaret a basadi go hlabolla dit haba t a rena, ekonomi le nag Basadi ba t welela go lebana le maemo a go se amogelege a tlai o le a dikgaruru, bohloki le tlhokego ya me om Kabinete e lemogile Pego ya Dipalopalo ka ga Bohloki yeo e lokollot wego ke Tirelo ya Dipalopalo ya Afrika Borwa (StatsSA) gomme e tla itebanya le t on Kabinete e bu elet e boikgafo bja yona go mananeo a go thu a bahloki, kudukudu ka ge se se amana le bana bao ba t wago malapeng ao a hlokagMo mengwageng ye e fetilego ye 23, mmu o o okedit e lenaneo la ma eleng a thu o ya t a leago go ya go bahloki le go bao ba lego kotsing go tloga go batho ba 2,7 milione go fihla go ba 17 milion Lenaneo le le akaret a bana ba go feta 91% bao ba nago le maswanedi le bat ofadi ba 95,5% bao ba nago le maswabed Dikolo t a go feta t e 20 000 di begilwe bjalo ka t eo di sa lefi ego sekolofisi, gomme baithuti ba go feta dimilione t e senyane ba holega go lenaneo la phepo ya bana dikolonSetlamo sa Boset haba sa Thu o ya Dit helete t a Thuto go Baithuti (NSFAS) se rile go tloga ka 1999 sa aba t helete ye e fetago R72 pilione ka dikadimo t a dit helete le dipasari go baithuti bao ba t wago malapeng ao a hlokag Se se feledit e ka gore baithuti ba go feta dimilione t e pedi go t wa dit habeng t e di hlokago ba fihlelele thuto ya godingwan Palomoka ya bana ba 1,7 milione ba fihlelela ditirelo t a Tlhabollo ya Bana ba Mengwaga ya ka Fasana, e lego motheo wo bohlokwa wa thut Ka 2012 mmu o o tsebagadit e gape lenaneo la maphelo dikolong, e lego tsenogare go a mangwe a mapheko ao a","The Year of OR Tambo: Women United in Moving South Arica Forward .Although women have made important gains in South Africa, more needs to be done and government programmes will continue to prioritise the involvement of women in developing our communities, the economy and countr Women still continue to face unacceptable levels of abuse and violence, poverty, unemploymen Cabinet noted the Poverty Trends Report released by Statistics South Africa and will engage with i Cabinet reiterated its commitment to its pro-poor programmes, particularly as it relates to children coming from poor householdOver the last 23 years, government has increased the social grants programme to poor and vulnerable communities from 2, 7 million to 17 million peopl This programme covers over 91% of eligible children and 95,5% of the eligible old age peopl Over 20 000 schools have been declared no-fee schools, with over nine million learners benefiting from the school nutrition programmeThe National Student Financial Aid Scheme has since 1999 disbursed more than R72 billion in loans and bursaries to students from poor household This has resulted in more than two million students from poor communities accessing tertiary educatio A total of 1,7 million children are accessing registered Early Childhood Development services, which is a critical foundation for educatio In 2012 government also introduced a school health programme, which is an intervention to some of the barriers that hinder progress in some of the learnerAdditionally, government has a number of anti-poverty measures which provide free access to basic services to millions of indigent families such as free piped water, sanitation, free electricity and refuse remova Government has also implemented public employment programmes and housing schemes to enable poor families to have houseGovernment will continue to find ways to strengthen some of the social security programmes that are designed to cushion the poor and vulnerable communitie Cabinet commends the launch of the Ghana Radio Astronomy Observatory, by the Ghanaian President Nana Akufo-Addo and South Africa s Minister of Science and Technology, Ms Naledi PandoThis is significant for Africa s participation in the Square Kilometre Array (SKA) projec The observatory in Ghana is the first other than South Africa, as one of the partner countrieAs SKA Africa partners, the SKA South Africa/Hartebeesthoek Radio Astronomy Observatory group collaborated with Ghana to harness the radio astronomy potential of the redundant satellite communication antenna at KuntunsThe Department of International Relations and Cooperation (DIRCO) has funded a large part of the conversion project through the African Renaissance and International Cooperation Fund, which is aimed at strengthening cooperation between South Africa and other African countrieA vital part of the effort towards building the SKA on the African continent over the next decade is to develop the skills, regulations and institutional capacity needed in SKA partner countries to optimise African participation in the projec Cabinet welcomes the announcement from the Minister of Environmental Affairs, Ms Edna Molewa that South Africa is finalizing in the outstanding three provinces, a verification and audits of all the existing privately owned rhino horn stockpileThe initial audit which was conducted by the provinces is being checked and verified by the national Department of Environmental AffairThis will assist in preventing the potential smuggling of illegally obtained rhino horns and will ensure that the country has full and accurate information on the number of horns in South Africa at any given time, as well as the registered owner of each one of such hornOn the ruling by the North Gauteng High Court on the issuing of the permit on the selling of Rhino horns to breeder Mr John Hume, which saw South Africa s first online auction of Rhino horn, Cabinet reiterates amongst several other operational conditions, that; the position permit holder, who must have acquired a sellers permit can only sell rhino horn to a person who has a buyers permit issued in terms of the National Environmental Management Biodiversity Act, 2004 (Act 10 of 2004), authorizing him/her to buy rhino horn from a sellers permit holder, in this case being Mr HumThe permit does not authorize international trade in rhino hor International trade on horn remains banned, in terms of the provisions on the Convention on International Trade in Endangered Species of Wild Fauna and Flora (CITES).During the entire auction the department of environment must be granted access to the online auction to do the necessary compliance monitorinSouth Africa remains committed to a regulated process that manages the trade in threatened or protected species in line with the domestic legislation, as well as the legally binding provisions of the CITE Cabinet welcomes the High Court guilty verdict against the perpetrators involved in a case involving racially motivated violation of an African man by being put in a coffiThe guilty verdict will serve as a warning to those who still continue to harbor racial prejudices in the countr Cabinet reassures South Africans that any form of racism or act of hate will not be tolerate",0.8755761
"[ 0.97826123 -0.01684945  0.20157667 ...  1.091063    1.257031
  1.001689  ]","[ 0.02492251 -0.00076521  0.02795151 ...  0.03965915  0.0427783
  0.05900586]","iti ago t welopele go baithuti ba bangwGodimo ga fao, mmu o o na le magato a mmalwa a twant ho ya bohloki ao a fanago ka phihlelelo ya mahala go ditirelo t a motheo go dimilione t a malapa ao a hlokago t a go swana le meetse a dipompi a go se lefelwe, kelelat hila, mohlagase wa go se lefelwe le go lahla ditlakal Mmu o gape o tsent e tiri ong mananeo a go thwala set haba me omong le ditlamo t a kago ya dintlo go kgont ha malapa ao a hlokago gore a be le dintlMmu o o tla t wela pele go hwet a mekgwa ya go maatlafat a mananeo a mangwe a t hirelet ego ya t a leago ao a hlamet wego go thu a dit haba t e di hlokago le t e di lego kotsin Kabinete e reta go tsebagat wa semmu o ga Lefelo la Theleskoupu ya Tekolonaledi la Ghana, ka Mopresidente wa Ghana Nana Akufo-Addo le Tona ya Mahlale le Theknolot i ya Afrika Borwa, Mohumagadi Naledi PandoSe se bohlokwa gore Afrika e kgathe tema ka go prot eke ya Arei ya Sekwerekhilometara (SKA).","FACIM is an international multi-sectoral trade fair held annually to showcase Mozambique as an attractive destination for trade and investmen Twenty companies were funded by the Department of Trade and Industry (the dti) while 10 were supported by the Mpumalanga Economic Growth Agenc The companies represented various sectors including chemicals, agro-processing, clothing and textile, engineering, mining and capital equipment, and electro-technical and built environment sectorMozambique is South Africa s third largest trade partner in the SADC region, after Botswana and Namibi Trade between the two countries increased from R29 billion in 2012 to R43 billion in 2016.",0.83022964
"[ 0.35865206 -0.19349045 -0.05167479 ...  1.5305063   1.8455054
  1.3870895 ]","[ 0.03604366 -0.0001686   0.01568422 ...  0.04061825  0.05800121
  0.05612583]","Lefelo le la theleskoupu ka Ghana ke la mathomo go fapana le Afrika Borwa, bjale ka ye nngwe ya dinaga t eo re diri anago le t onBjalo ka badiri ani ba Afrika ba SKA, sehlopha sa SKA sa Afrika Borwa/Lefelo la Theleskoupu ya Tekolonaledi di diri ane le Ghana go maatlafat a bokgoni bja tekolonaledi bja eriale ya kgokagano ya sathalaete yeo e bego e sa","There are currently 300 South African companies operating in MozambiquThe participation of the South African companies in FACIM received a particular recognition during last week s Binational Commission as one of the platforms that business communities in the two countries can use for engaging on possible cooperation and partnerships for increasing trade and investment between our countrie The Minister of Home Affairs, Professor Hlengiwe Mkhize, will participate in the Ministerial Migration Dialogue for Southern Africa to be held in the Kingdom of Swaziland from 2 to 4 September 2017.",0.7600085
[0.42729637 0.04203048 1.4320743  ... 0.8676591  1.0508639  0.8794904 ],[0.01890518 0.00715256 0.0018787  ... 0.02817134 0.04107112 0.02330874],"ome ka Kuntuns Kgoro ya Dikamano le Tiri ano ya Bodit habat haba (DIRCO) e thu it e karolo ye kgolo ya prot eke ye ya pheto et o ka go diri a Sekhwama sa Tso olo o ya Afrika le Tiri ano ya Bodit habat haba, seo se ikemi edit ego go maatlafat a tiri ano gareng ga Afrika Borwa le dinaga t e dingwe t a AfrikKarolo ye bohlokwa ya maitapi o a go aga SKA ka khonthinenteng ya Afrika mo ngwagasomeng wo o latelago ke go hlabolla bokgoni, melawana le bokgoni bja dihlongwa bjo bo hlokegago ka dinageng t eo di diri anago ka SKA ka nepo ya go godi a go kgatha tema ga Afrika ka mo prot ekeng y Kabinete e amogela tsebagat o ye e dirilwego ke Tona ya Kgoro ya Merero ya Tikologo, Mohumagadi Edna Molewa ya gore Afrika Borwa e felelet a go dira ditii et o le tlhaki o ya mekgobo ya manaka a dit hukudu ka dikgwebong t a phraebete ka diprofenseng t e di","Cabinet is hopeful that the two other missing miners will be rescued by search teams currently on the ground and is relieved that dozens of miners were brought safely to the surface amid the incidenthe Government and people of the Republic of Sierra Leone following one of the worst floods in our continen This natural disaster devastated significant parts of the country, resulting in massive loss of life, destruction of property and leaving behind a catastrophic humanitarian crisi Through the DIRCO, South Africa pledged R8 million to assist in disaster relie Cabinet congratulates all Muslims who have successfully performed the Haj (pilgrimage) and wishes all Muslims a joyous",0.825348
"[ 0.5373189   0.13301517 -0.08040189 ...  1.0653354   1.0028608
  0.82584405]","[ 0.0210116  -0.0005781   0.01057528 ...  0.02993448  0.03766426
  0.01894982]","et ego t e thar Tlhaki o ya mathomong yeo e dirilwego ke diprofense e a lekolwa le go tii et wa ke Kgoro ya boset haba ya Merero ya TikologSe se tla thu a go thibela kgonagalo ya go sepedi a manaka a dit hukudu ao a hwedit wego ka fao go sego molaong gomme se se tla netefat a gore naga ye e na le tshedimo o ka botlalo le ye e nepaget ego ka ga manaka a dit hukudu ao a lego ka Afrika Borwa ka nako ye it ego, gammogo le mong yo a ngwadi it wego wa le lengwe le le lengwe la manaka aMabapi le sephetho sa Kgorotsheko ya Godimo ya Leboa la Gauteng ka ga go fana ka ga phemiti ya go reki a manaka a Dit hukudu go motswadi i wa dit hukudu Morena John Hume, yeo e dirilego gore go be le fantisi ya mathomo ya go reki a manaka a dit hukudu ya inthaneteng ka Afrika Borwa, Kabinete e bu elet a gore gareng ga maemo a mangwe a mmalwa a theki o; mong wa phemiti, yo a swanet ego go ba a hwedit e phemiti ya moreki i, a ka reki et a motho yo mongwe yo a nago le phemiti ya moreki lenaka la t hukudu ge fela phemiti yeo e abilwe go latela Molao wa Boset haba wa Taolo ya Mehutahuta ya Diphedi, wa 2004 (Molao wa 10 wa 2004), yeo e mo dumelelago go reka lenaka la t hukudu go bareki i bao ba nago le phemiti, gomme mo lebakeng le ke Morena HumPhemiti ye ga e dumelele kgwebi ano ya bodit habat haba ka manaka a dit hukud Kgwebi ano ya bodit habat haba ka manaka a dit hukudu e t wela pele go ilet wa, go latela ditlhagi o t a Kwano mabapi le Kgwebi ano ya Bodit habat haba ka ga Diphedi t e di Lego kotsing ya go Felela t a Diphoofolo le Dimela (CITES).","In aligning legislation with developments in the education landscape, Cabinet approved for the publication of the Basic Education Laws Amendment Bill of 2017 in the Government Gazette for public commenThe Bill is the outcome of the review of all basic education legislation with a view to enhancing organisational efficiency so as to improve school governance, leadership and accountability, transforming education services, and protecting vulnerable groups to ensure the well-being of learnerAmendments were proposed to the South African Schools Act, 1996 (Act 84 of 1996), and the Employment of Educators Act, 1998 (Act 76 of 1998) Upcoming events In September we will mark Heritage Month, Tourism Month, Arbor Week, Public Service Month, National Development Plan (NDP) Month and Thusong Service Centre Wee Further details on these events will be communicated by the relevant department As the chair of the SADC, South Africa has offered to host the SADC ICT Ministers Meeting from 4 to 7 September 2017 to discuss progress made on the implementation of the SADC Communications and ICT ProgrammMinister Ayanda Dlodlo and Minister Siyabonga Cwele will lead the South African delegation in this meetin The meeting is to provide guidance on strategic communications and ICT issues and also track implementation of decisions made at previous meeting South Africa will use the meeting to promote access to affordable ICT infrastructure services, thereby positioning the country as a regional infrastructure hub and promoting small, medium and micro enterprises under the overall SADC industrialisation and regional integration agenda The 9th Brazil, Russia, India, China and South Africa (BRICS) Summit will take place in Xiamen, China from 4 to 5 September 2017.",0.84806323
"[ 0.5691452   0.44456643 -0.07793714 ...  0.79465     1.1290464
  1.1762384 ]","[ 1.0457317e-03  5.5534478e-02 -4.9559811e-05 ...  3.7161220e-02
  2.5733706e-02  9.0586999e-03]",Ka nakong ya fantisi ka moka kgoro ya Merero ya Tikologo e swanet e go fiwa phihlelelo go fantisi yeo ya inthaneteng gore e kgone go dira tekodi i o ya go bona ge go obamelwa melaAfrika Borwa e t wela pele go ikgafa go tshepedi o ya taolo yeo e laolago kgwebi ano ka dipheding t eo di t ho et wago goba t eo di,"to implement the project successfull Cabinet condemns the leak of a Cabinet Memo proposing options for recapitalizing the South African Airway A Cabinet Memo is a classified document and leaking it contravenes the government s information security framework, the Minimum Information Security StandardCabinet has tasked the Justice, Crime Prevention and Security Cluster to investigate the leak of classified information and calls for relevant punitive measures to be applied to those responsibl.",0.77721703
