nso,en,src_text,trg_text,Cosine_Score
"[ 0.42396998 -0.04666751 -0.12117867 ...  0.5282098   0.65458626
  1.118912  ]","[ 0.02096716  0.01024594  0.00545868 ... -0.00172419  0.01000878
  0.02291658]",Nepi o go Bomenet a1.,Focus on Corruption1.,0.6407503
[0.7122485  0.86388355 0.04677242 ... 0.7046635  1.041712   2.2832224 ],[0.01591261 0.01269012 0.00297388 ... 0.02600979 0.01465955 0.01128811],T homi obo aedi ya methopo ya ditsenogare go Bolwet i bja Coronavirus (COVID-19) Kabinete e laedit e ka maswabi dipego t e di sa t wago go dirwa t a mabapi le ditiro t a bomenet a le bohodu bja methopo ye e hlokagalago kudu yeo mmu o o e abilego go pholo a maphelo le go iphedi a ga batho ka nakong ya leuba la COVID-12.,"Abuse of resources for Coronavirus Disease (COVID-19) interventions Cabinet reflected with disappointment on recent reports of acts of corruption and theft of the much-needed resources that government has allocated to save lives and livelihoods during the COVID-19 pandemi Some unscrupulous individuals and companies have been looting state resources that were meant to provide food to needy families and personal protective equipment (PPEs) to frontline officials, particularly healthcare worker",0.8343055
[0.5035181  0.00337425 0.00674473 ... 0.8969219  0.8852602  1.1767502 ],[0.02718505 0.05283017 0.00292867 ... 0.02797796 0.01953698 0.02571336],Batho ba go hloka mekgwa ye mebotse le dikhamphani di be di utswa methopo ya mmu o yeo e bego e hlomet we go fana ka dijo go malapa ao a hlokago le ditlabelo t a boit hirelet o go baerase (di-PPE) t eo di bego di swanet e go,"Such criminal and immoral activities included inflating quoted prices, intercepting and redirecting food parcels meant for the poor, and acts of fraud involving funds designated to alleviate the hardships of employees and businesses affected by the shutting down of economic activities during the national lockdow",0.7682715
[0.8439979  2.1622374  0.08709037 ... 0.5193603  0.7580374  0.9436084 ],"[ 0.010032    0.01300024 -0.0001319  ...  0.04272082  0.03836211
  0.05370975]","omi wa ke bahlankedi bao ba lwant hago leuba, kudukudu ba omi ba tlhokomelo ya maphel Ditiro t eo t a bosenyi le t a go hloka maitshwaro a mabotse di akaredit e go hlatlo a ditheko t eo di khoutwago, go","Allegations of corruption being investigated include the fraudulent distribution of food parcels, social relief grants, procurement of PPEs and other medical supplies, and the looting of the Unemployment Insurance Fund s COVID-19 Temporary Employee/Employer Relief Schem",0.799819
"[ 0.46641326  0.1500855  -0.2011925  ...  1.0301915   0.5217361
  0.77898425]",[0.02209871 0.01603069 0.01233542 ... 0.03181751 0.01454584 0.02280661],"iti a le go phamo et a go gongwe diphuthelwana t a dijo t eo di swanet ego go fiwa bahloki, le ditiro t a bomenet a t a go amana le dit helete t eo di abilwego ka nepo ya go fedi a go hlaka ga ba omi le dikgwebo t eo di amilwego ke go tswalelwa ga ditiro t a ekonomi ka nakong ya go tswalelwa ga nag Kabinete e ipiledit e go dihlongwa ka moka t a mmu o go phethagat a maitshwaro a godimo a seriti le a boikarabelo, le go phethagat a me omo ya bona gabotse le ka ntle ga mathat Kabinete e t wela pele go ikgafa go aga mmu o wo o nago le bokgoni, wa maitshwaro le wo o hlabollag E thekga boipilet o bjo bo sa t wago go dirwa ke Mopresidente Cyril Ramaphosa bja gore ditheo t a phethagat o ya molao di dire ka fao di ka kgonago ka gona go golega bao ba amegago ditirong t a bomenet a, go sa kgathale gore ke bomang le go netefat a gore di hwet a dit helete t eo di utswit weg Mmu o mo mengwageng ye e fetilego o tsebagadit e ditsenogare t a mehutahuta ka nepo ya go lwant ha bothata bjo bogolo bja bomenet a, bjo bo amago gampe kabo ya ditirelo go bahloki le go batho bao ba lego kotsin Setheo seo se kgethegilego sa kgokaganyo seo se sa t wago go hlongwa se ikemi edit e go maatlafat a maitapi o a seboka gareng ga ditheo t a phethagat o ya molao go thibela, go utolla, go nyaki i a le go seki a bomenet a bjo bo amanago le COVID-19.","To speed up and strengthen the process of dealing with corruption, President Ramaphosa recently signed a proclamation authorizing the SIU to investigate any unlawful or improper conduct in the procurement of any goods, works and services during or related to the national state of disaster in any state institutioThe SIU is empowered to probe any allegations relating to the misuse of COVID-19 funds across all spheres of the State and institute civil proceedings to recover any damages or losses incurred by the Stat To ensure that action is taken speedily, the President will receive interim reports on investigations every six week He will also get reports from the Health Sector Anti-Corruption Forum that is tasked to investigate irregularities and maladministration in the health secto",0.8453243
"[ 0.3848161   2.8946352  -0.09341278 ...  0.9254754   1.1547091
  0.8681565 ]",[0.00645552 0.04881676 0.00539694 ... 0.03050035 0.03569103 0.03072315],"Se bopilwe ke Setheo sa Bohlodi bja Dit helete; Lekala leo le Ikemego la Dinyaki i o t a Ditiro t a Maphodisa; Bolaodi bja Boset haba bja Boseki i; Lekala la Dinyaki i o t a Bosenyi bjo bo Beilwego pele la Tirelo ya Maphodisa ya Afrika Borwa (Hawks), Tirelo ya Bohlodi bja Bosenyi le Botseka; Tirelo ya Met helo ya Afrika Borwa; Lekala la Dinyaki i o leo le Ikgethilego (SIU) le Setheo sa T hirelet o ya Mmu","The recently established special coordination centre aims to strengthen the collective efforts among law-enforcement agencies to prevent, detect, investigate and prosecute COVID-related corruptio It comprises the Financial Intelligence Centre; Independent Police Investigative Directorate; National Prosecuting Authority; South African Police Service s Directorate for Priority Crime Investigation (the Hawks), Crime Intelligence and Detective Service; South African Revenue Service; Special Investigating Unit (SIU) and the State Security Agenc",0.8678672
"[ 0.6047469   0.02318167 -0.07158408 ...  1.0388643   1.217776
  1.4225715 ]","[ 0.01670923  0.00696777 -0.00034312 ...  0.03676683  0.04225774
  0.04266981]","Ditiro t a bomenet a t eo di nyaki i wago di akaret a go aba diphuthelwana t a dijo ka bomenet a, dithu o t a dit helete t a mmu o t a kimollo ya leago, go reka di-PPE le dikabo t e dingwe t a kalafo, le go utswa dit helete t a Lebakanyana t a Kimollo ya Ba omi/Bengme omo bao ba amilwego ke COVID-19 t a Sekhwama sa In orentshe ya bao ba Lahleget wego ke Me om Go akgofi a le go maatlafat a Tshepedi o ya go","The fund will thereafter focus on proactive mitigations of disasters and promote the social development of communitie The consolidated fund will assist in streamlining the administrative processes, and enable efficient services to poor communities and reduce cost It will consolidate the three boards into one boar AppointmentsAll appointments are subject to security and qualification verificatio South African Police Service Brigadier Ebrahim Ahmed Kadwa",0.7952349
"[ 0.56656927  1.1035178  -0.05971432 ...  0.9208684   0.5829837
  1.8139416 ]","[ 0.03915672  0.01125344 -0.00016886 ...  0.0268082   0.02414887
  0.01571954]","omana le bomenet a, Mopresidente Ramaphosa o sa t wa go saena kgoelet o ye e dumelelago SIU go nyaki i a ditiro dife goba dife t e di sego molaong goba t e di sego t a maleba ka go rekeng ga dithoto dife goba dife, ka me omong le ka ditirelong t eo di phethagadit wego ka nakong ya seemo sa masetlapelo sa boset haba goba t eo di amanago le seemo se ka sehlongweng sefe goba sefe sa mmu SIU e filwe maatla a go nyaki i a ditiro dife goba dife t a go amana le t homi obo aedi ya dit helete t a COVID-19 go ralala le makala ka moka a Mmu o le go hloma ditshepedi o t a tsheki o ka molao ka nepo ya go hwet a dit helete t a tshenyo goba t a ditahlegelo t eo di hwedit wego ke mmu","Cabinet has called on all public institutions to uphold the highest standards of integrity and accountability, and fulfil their mandates effectively and efficientl Cabinet remains committed to building a capable, ethical and developmental stat It supports the recent call by President Cyril Ramaphosa for law-enforcement agencies to do whatever they can to arrest those involved in corruption, irrespective of who they are and ensure they recover the looted fund Government has over the years introduced various interventions to fight against the scourge of corruption, which negatively affects the delivery of services to the poor and vulnerabl",0.8123161
"[ 0.49679133  0.4031697  -0.04628186 ...  0.5040583   0.6561295
  0.9669976 ]",[0.02972694 0.00301701 0.00020228 ... 0.04171255 0.05059437 0.02868588],"Go netefat a gore kgato e t ewa ka pela, Mopresidente o tla amogela dipego t a lebakanyana ka ga dinyaki i o t eo di dirilwego dibeke t e dingwe le t e dingwe t e tshel O tla amogela gape dipego go t wa go Seboka sa Twant ho ya Bomenet a sa Lekala la Maphelo seo se filwego mo omo wa go nyaki i a melato le t homi obo aedi ka lekaleng la maphel Kabinete e amogela gape dipheto o t eo di dirilwego go melawana ya mathomong ya Khomi ene ya Dinyaki i o ka Ditirong t a go Goga Mmu o ka Nko, Bomenet a le Bofora ka Lekaleng la Mmu o, go akaret wa Ditheo t a Mmu","As part of strengthening these interventions, Cabinet also approved the setting up of a team of five Ministers to, amongst others, look into all COVID-19-related procurements made during the lockdown period and strengthen current procurement system The team comprises the Minister of Justice and Correctional Services, Mr Ronald Lamola (Convenor); Minister of Finance, Mr Tito Mboweni, Minister of Public Service and Administration, Mr Senzo Mchunu, Minister of Cooperative Governance and Traditional Affairs, Dr Nkosazana Dlamini Zuma and Minister in The Presidency, Mr Jackson Mthemb.",0.79551584
"[ 0.8908388  -0.03178636 -0.27375737 ...  0.8867348   0.67830735
  1.2040353 ]","[ 0.03101292  0.02178309 -0.00018995 ...  0.03745892  0.03017914
  0.02188476]",Melawana ye e feto it wego bjale e tla dumelela gore khomi ene e fe ditheo t e dingwe t a phethagat o ya molao tshedimo,"Cabinet also welcomes the amendments to the original regulations of the Commission of Inquiry into Allegations of State Capture, Corruption and Fraud in the Public Sector, including Organs of Stat The amended regulations will now allow for the sharing of information by the commission with the other law-enforcement agencie This will help to expedite the investigation and prosecution of corruption-related case.",0.70199776
