nso,en,src_text,trg_text,Cosine_Score
"[ 0.92191666 -0.22429708  0.21762368 ...  0.68425167  0.5071515
  2.3143868 ]",[0.00899721 0.00171331 0.00308382 ... 0.01466928 0.00160575 0.03453512],"Kabinete e kopane ka Laboraro, 18 Lewedi 2019, mo Tuynhuys ka Motsekapa Merero ye Bohlokwa Seemong sa Bjale1.","Cabinet met on Wednesday, 18 September 2019 at Tuynhuys in Cape Town Issues in the environment1.",0.83962816
"[ 0.40882292 -0.22064866 -0.19018698 ...  0.2934336   0.18055739
  0.08755253]","[ 0.00631438 -0.00034288  0.00144111 ...  0.01417828  0.00084277
  0.00351987]",Mmotlolo wa Tlhabollo yeo e Theilwego Seleteng,District Based Development Model,0.82851624
[1.420471  0.5726761 0.9948279 ... 0.9452952 1.5767083 1.2647395],"[ 0.01379101  0.00585441 -0.00015953 ...  0.02979975  0.01689306
  0.01979869]","Kabinete e amogela thakgolo semmu o ka Mopresidente Cyril Ramaphosa, ya Mmotlolo wa Tlhabollo yeo e Theilwego Seleteng wo mofsa mo Mmasepaleng wa Selete wa OR Tambo, ka Kapa Bohlabel Mmotlolo o kopant ha dikarolo t e tharo t a mmu o go","Cabinet welcomes the official launch by President Cyril Ramaphosa, of the new District Based Development Model in the OR Tambo District Municipality, in the Eastern Cap The model brings together the three spheres of government to collaborate, cooperate and integrate their work with special reference to the district to address developmental challenges and promote service delivery, localised procurement and job creatio This model was endorsed by Cabinet, local government structures, traditional authorities and the President s Coordinating Council (PCC).",0.8100321
"[ 0.6964763  -0.05595079 -0.47939923 ...  0.5771942   0.79305536
  0.9826542 ]","[ 0.01586206 -0.00036965 -0.00015451 ...  0.00046071  0.02457502
  0.04245601]","oma mmogo, go diri ana le go kopanya me omo ya t ona go lebelet we ka go ikgetha selete go","The report is a product of broad participation of sector departments, Stats SA, academics and civil society organisation It provides the country s progress in implementing the SDG goals, which are aligned to our ND After the country report is deposited at the UN, it will be accessible to the public through the United Nations websit",0.7414969
"[ 0.5478312   0.07116342 -0.05021899 ...  1.3064789   1.2802063
  1.2835728 ]","[ 0.02195112  0.00091851 -0.00025818 ...  0.03546402  0.00211377
  0.01173469]","ogana le ditlhohlo t a tlhabollo le go godi a kabo ya ditirelo, go reka dit welet wa t a mo gae le go hlola me om Mmotlolo wo o dumelet we ke Kabinete, dibopego t a mebu o ya segae, baetapele ba set o le Khansele ya Tshepedi o ya Mopresidente (PCC).","The assessment which was led by the Department of Planning, Monitoring and Evaluation (DPME) entailed consultations to obtain perspectives and insights from various stakeholder These included business, labour, academics, non-governmental organisations and various government department Colloquiums in this regards were also held, which included eminent persons from our continen The report highlights areas of progress such as universal access to basic education; expansion to higher education, access to free health services in the public sector and the implementation of the social wag",0.8031167
"[ 1.0154672   0.01668056 -0.23394333 ...  0.7504446   0.8975726
  0.98583674]",[0.02058258 0.00567139 0.00419348 ... 0.02198998 0.02777532 0.05585682],"Mola Selete sa OR Tambo e le sa mathomo sa go thakgola semmu o mmotlolo wo, mmotlolo wo o tla","Whilst OR Tambo District was the first to officially launch this model, it will be rolled-out to all 44 districts and 8 metros across the countr",0.76745063
"[ 0.43094453  1.6197823  -0.10466696 ...  1.0835317   1.2912456
  1.120816  ]","[ 2.9156188e-02  3.4316388e-04 -1.1071468e-05 ...  1.9506030e-02
  3.8099881e-02  7.5753932e-03]",omi wa gape dileteng t e dingwe t e 44 le mebasepaleng ya ditoropokgolo t e seswai go phatlalala le nag O i a mmu o kgauswi le batho ka go akaret a badudi le bakgathatema mo go tlhabollo ya leano le tee go aba ditirelo t e dikgolo le go hlola dibaka t a mmu o mo legatong la selete la mothe Mopresidente Ramaphosa o but e semmu o In orense ya Maphelo ya Set haba (NHI) gore e thome go,"It brings government closer to the people by involving citizens and stakeholders in the development of one plan to deliver a plethora of services and create economic opportunities at a basic district leve President Ramaphosa officially opened the National Health Insurance (NHI) ready Lusikisiki village clinic, which will drive universal healthcar",0.8189356
"[ 1.3343469   0.54907703 -0.13754332 ...  1.3356538   1.1443814
  0.8961219 ]",[0.04343284 0.01590985 0.00072054 ... 0.00383592 0.0419788  0.01930249],"oma mo kliniking ya motse wa Lusikisiki, yeo e tla abago tlhokomelo ya maphelo ya go swana lefaseng ka mok Kliniki e tlabet we ka gare ga t e dingwe maemo a didiri wa t a maemo a godimo, ditirelo t a t hoganet o le phapo i ya pelegi o ya go",President Ramaphosa also engaged the OR Tambo District community on Gender Based Violence and identified the critical need for more Thuthuzela Centres in the area and the urgent establishment of a DNA laboratory in the Eastern Cape Fight Against Gender-Based Violence (GBV)Cabinet joins President Cyril Ramaphosa in his call for all South Africans to work together to stop the violence and the killing of women and childre,0.76402575
"[ 0.18672921 -0.33680037 -0.05207322 ...  0.06491023  0.26621616
  0.79059005]","[ 0.00531091 -0.00089102  0.0073889  ...  0.02203247  0.00659524
  0.03354992]",oma diiri t e 24.,The safety on our roads warrants a 365 days,0.5731052
[0.4433966  1.2915146  0.20984456 ... 0.8363591  1.3665037  1.5829031 ],"[ 1.8546302e-02  3.3268597e-02 -1.5208225e-05 ...  2.0172272e-02
  3.0850681e-02  4.2079944e-02]",Mopresidente Ramaphosa o bolet e gape le set haba sa Selete sa OR Tambo ka Dikgaruru t eo di Ikadilego ka Bong (GBV) gomme a utolla gore go na le tlhokego ye kgolo ya Disenthara t a Thuthuzela t e dint i karolong yeo le gore go swanet we go hlongwe ka t hoganet o laporotori ya diteko t a DNA ka Kapa Bohlabela Ntwa Kgahlanong le GBVKabinete e dumelelana le Mopresidente Ramaphosa boipilet ong bja gagwe bja gore maAfrika Borwa a,"In a Joint Sitting of Parliament yesterday, the President tabled emergency measures to combat gender-based violence and ensure enhancement of the implementation of the outcomes of the 2018 Presidential summit of GBThe emergency measures announced by the President which will be implemented in the next six months include urgent legislative measures to curb GBV, urgent training of police, prosecutors and magistrates/judges who deal with GBV cases, urgent strengthening of the Judicial system, urgent inclusion of GBV in school curriculum, urgent",0.7855608
