nso,en,src_text,trg_text,Cosine_Score
"[ 0.45800185  0.12866633 -0.05079284 ...  0.8382965   1.1497637
  0.80222297]","[ 0.01912524 -0.00084334  0.00592308 ...  0.02779929  0.02480719
  0.04067587]","Phethagat o ya mananeo a bohlokwa a mmu oKabinete e reta Kgoro ya Madulo a Batho ge e abile dintlo ka prot ekeng ya Madulo a Batho ao a Kopant wego ka Savanna City ka Masepaleng wa Selete wa Sedibeng go dihlopha t a batho bao ba hlokago kud MaAfrika Borwa ao a tumilego a ile a ba le bakgathatema ba ka intastering go akaret wa dimeyara le bahlankedi go t wa ka Masepaleng wa Selete wa Sedibeng, go penta dintlo t e di fedit wego go agwa ge di be di tsebagat wa semmu o gammogo le go dira dirapanDintlo t e di ka bago t e 18 000 di ile t a agwa, gomme t a hola bat ofadi, bagolofadi, le malapa ao a hlokomet wego ke bana le ao a hlokomet wego ke basad Kabinete e amogela tsebi o ya gore ngwaga wo o tlago kgoro e tla tsebagat a semmu o prot eke ye, gomme yona e tla dira gore go agwe dintlo t e 60 002 Kabinete e amogela kgatelopele ye e dirilwego ke prot eke ya Tshepo 10 000, yeo e thu ago go fedi a tlhokego ya me omo go bafsa ka Toropokgolong ya Tshwan Prot eke ye ya dimilionemilione ye e dirwago ke Toropokgolo, ka tiri ano le Yunibesithi ya Pretoria, e lebelet e go hlahla bafsa bao ba sa","and bonded houses, educational facilities, clinics, cr ches, churches and retail sitesSince the beginning of construction early this year over 1 000 of the 18 399 houses are being built with over 100 complete Prominent South Africans joined industry stakeholders, including mayors and officials from the Sedibeng District Municipality, in working on three houses for the oldest beneficiarie Cabinet welcomes the upgrading of the R25 (P6-1) road, a 42-kilometre road that links Gauteng and Limpop The project, which stretches between Bapsfontein and Bronkhorstspruit, has employed more than 200 peopl It will also benefit the agricultural and mining sectors in the area by promoting faster movement of freight trucks that transport goods and services Key Cabinet decisions Cabinet was briefed by the Department of Science and Technology, which will be hosting a major public science week: Science Forum South Africa 2015 under the theme:",0.8661752
"[ 0.51535416 -0.2430577  -0.16159686 ...  0.7764855   0.92542243
  0.6657611 ]",[0.03166947 0.00160459 0.00484121 ... 0.02057405 0.03651968 0.01393059],omego ba 10 000 ka go ba fa mabokgoni le tsebo ye e hlokagalago go tsenela didiprojeke t a go aba ditirelKa morago ga go fet a tlhahlo bafsa ba hloma dikgwebo t e di atlegilego le go di sepedi,The GBVCC is a 24-hour call centre dedicated to providing support and counselling to victims of gender- based violenc This is another success story that shows a caring government that is resolute in the fight to stop Gender based violenc.,0.7352224
"[ 0.24547035 -0.429023    0.47396222 ...  1.0649178   0.9288186
  0.3688307 ]","[ 0.04390854 -0.00091591 -0.00028928 ...  0.0151445   0.02544397
  0.03830344]","Go fihla mo lebakeng le, dikgwebo t e 190 di abile dibaka t a me omo go bafsa ba bant","the government of New Zealand , family, friends and the New Zealand Rugby Union on the loss of the rugby superstar, Jonah Tali Lomu, who has made a huge impact on the game AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearanc Extension of the Contract for five years of Mr Maswahle Diphofa",0.5775727
"[ 0.80687004 -0.1152368   0.02178096 ...  1.2808429   1.6274338
  1.0184168 ]",[0.01637463 0.00431167 0.00888424 ... 0.05628072 0.02845546 0.07332592],"Godimo ga fao, dikgoro t a toropokgolo di thwet e ba bangwe ba bafsa bao ba hlahlilwegKabinete e amogela go kaonafat wa ga tsela ya R25 (P6-1), e lego tsela ya dikhilometara t e 42 yeo e kgokaganyago Gauteng le Limpop Prot eke ye, yeo e tlogago magareng ga Bapsfontein le Bronkhorstspruit, e thwet e batho ba go feta ba 200.","South Africa continues to make progress in the fight against HIV and AIDS, having expanded the country s HIV treatment programme, with over three million people on antiretroviral treatment, further reducing mother-to-child transmission and recording improved tuberculosis indicator Cabinet encourages South Africans to participate in the Izimbizo events planned across the country during National Imbizo Focus Week from 30 November to 6 December 2015.",0.7413527
"[ 0.699998   -0.02158924  0.28904775 ...  1.3314629   1.1875043
  2.459138  ]","[ 0.04120243  0.00305046 -0.00031863 ...  0.03423654  0.03161961
  0.06646806]","E tla hola gape mafapha a temo le a meepo ka lefelong leo ka go t wet a pele go sepela ka lebelo ga dilori t a merwalo t eo di sepet ago dithoto le ditirelo Diphetho t e Bohlokwa t a KabineteKabinete e sedimo it we ka boripana ke Kgoro ya Mahlale le Theknolot i, yeo e tlogo swara beke ya set haba ya ditiragalo t e kgolo t a mahlale: e lego Seboka sa t a Mahlale sa Afrika Borwa sa 2015 ka fase ga morero wa:","The 2015 World AIDS Day will further strengthen the dialogue around stigma and discrimination, and mobilise communities to respond to and expand access to prevention, treatment and support serviceThe main event to commemorate World AIDS Day will be held in KwaZulu-Nata This will set the tone for South Africa s hosting of the 21st International AIDS Conference at the Inkosi Albert Luthuli International Convention Centre in Durban from 17 to 22 July 2016.",0.7866352
"[ 0.5116944  -0.28017724 -1.2503023  ...  0.13781361  0.5545076
  0.16040383]","[ 0.00534726  0.00037306 -0.00025326 ... -0.00322913  0.01053438
  0.00543747]",Re hlohlelet a poledi ano ka ga mahlale,Igniting conversation about science,0.8006104
[0.5208712  0.20959172 0.02945074 ... 1.2116159  1.2848366  1.5326039 ],[0.00333342 0.00356198 0.00642901 ... 0.02345351 0.0348941  0.07350311],"go tloga ka la 8 go fihla ka la 9 Manthole 2015, ka PretoriTiragalo ye e fa bakgathatema go t wa ka Afrika Borwa, ka khontinenteng le badiri ani ba bodit habat haba sefala sa go swara dingangi ano le go ithuta melawana ka ga kamano magareng ga mahlale le set habKabinete e dumelet e gore Tiragalo ya Mohlakanelwa ya Let at i la Diphedi t a ka Meetseng t a Lefase ya Mokgatlo wa Diphedi t a ka Meetseng wa Bodit habat haba (IMO) e swarwe ka Afrika Borwa ka 2020.","from 8 to 9 December 2015, in PretoriThis event provides stakeholders from South Africa, the continent and international partners with a platform for debate and policy learning on the interface between science and societ Cabinet approved that the International Maritime Organisation (IMO) World Maritime Day Parallel Event be hosted in South Africa in 2020.",0.86226106
[0.6244833  0.13343935 0.36886317 ... 1.0905385  1.3186667  1.9267279 ],"[ 0.01300311 -0.0012265   0.00309572 ...  0.03652616  0.03257315
  0.04385513]",Kantoro ya Tona ya Kgoro ya Dinamelwa ka fao e tla fa kopano ya Lekgotla la IMO sephetho se sa Kabinete yeo e rulagant wego gore e tla swarwa go tloga ka la 23 Dibatsela go fihla ka la 4 Manthole 201 Ditiragalo t e di tlagoMopresidente Jacob Zuma o tla amogela molekane wa gagwe wa ka China Xi Jinping mo Ketelong ya Semmu o ya mat at i a mabedi go tloga ka la 1 go fihla ka la 3 Manthol Ketelo ye e ikemi edit e go felelet a Motheo wa Tiri ano wa Mengwaga ye 5 go fihla go ye 10 magareng ga China le Afrika Borwa wo o tlago tii et a phethagat o ya ditumelelano t a rena go tloga mola go saenelwago Kwano ya Beijing ka 2010.,The Ministry of Transport will therefore convey this decision of Cabinet to the IMO Council meeting scheduled to take place from 23 November to 04 December 201 Upcoming events President Jacob Zuma will host his Chinese counterpart Xi Jinping for a two-day State Visit from 2 to 3 Decembe The visit aims to finalise the China-South Africa 5-10 Year Framework on Cooperation that will further entrench the implementation of our agreements since the conclusion of the Beijing Declaration in 2010.,0.88554984
"[ 0.4733077   0.54636794 -0.20167032 ...  1.1534151   0.81686014
  1.7720008 ]","[ 4.0274938e-03 -1.2059153e-05 -1.3293214e-05 ...  1.8939637e-02
  3.6018863e-02  3.6814544e-02]","Se se tla t wela pele go maatlafat a le go oket a Tiri ano ya Togamaano ya Kakaret o yeo dinaga t e ka bobedi e nago le t onDi dula di le bohlokwa gore re fihlelele lenaneo la tlhabollo ka melawana ya yona ya dinaga t a ka ntle ka ge e oket a maitekelo a go tsenya tiri ong Leanotlhabolo la Boset haba (NDP), go diri ana ka t a temo, merero ya tikologo, kwebi ano le diintasteri le dit helete ge naga e t wela pele go phethagat a lenaneo la go i a pele Afrika Borw E fa gape sebaka sa go lekodi i a kgatelopele go mafapha ao a lego gona a kgwebi ano le tiri ano magareng ga dinaga t e t e pedi, le go akgofi a le go felelet a mafapha a maswa a tiri anMopresidente Zuma o tla eta pele baromiwa bao ba lebago kopanong ya bo 21 ya Khonferentshe ya Maloko a Seboka sa Tlhako ya Mokgatlo wa Dinagakopano ka ga Phetogo ya Klaemete (UNFCCC) le Kopano ya bo 11 ya Khonferentshe ya Maloko ao a","It will further deepen and expand on the Comprehensive Strategic Partnership that the two countries sharSouth Africa s relations with China remain central to realising its developmental agenda through its foreign policy as it increases efforts to implement the NDP, collaborate in agriculture, environmental affairs, trade and industry and finance as the country continues to drive the agenda of moving South Africa forwar It is also provides an opportunity to review progress on existing areas of trade and cooperation between the two nations, and to expedite and finalise new areas of cooperatio President Zuma will lead a delegation to the 21st session of the Conference of the Parties to the United Nations Framework Convention on Climate Change (UNFCCC) and the 11th Session of the Conference of Parties serving as the Meeting of Parties to the Kyoto Protocol (CMP11) to be held from 30 November to 11 December 2015 in Paris, FrancThe international negotiations for a new legal agreement will frame the response to climate change, which will come into effect from 2020 onward In line with South Africa s national interest as an African and developing country that will require post-2020 support, South Africa will continue to defend the UNFCCC s core principles of equity and differentiatioAt the Group of 77+China meeting, South Africa will seek to maintain and strengthen the unity of developing countries to obtain a Paris Agreement that is fair, ambitious, science-based and that produces the development space of developing countrie President Zuma will launch the 16 Days of Activism Campaign for No Violence against Women and Children campaign on 25 November 2015 in Naauwpoort, Mahikeng under the theme:",0.8478626
"[ 0.99755234  0.15269096 -0.03850797 ...  0.951701    1.0668224
  1.3298664 ]","[ 1.3297098e-02  1.9146083e-03 -3.2619482e-05 ...  2.1673650e-02
  4.2172525e-02  6.5346458e-03]","omago bjalo ka Kopano ya Maloko go Phrothokhole ya Kyoto (CMP11) yeo e tlogo swarwa go tloga ka la 30 Dibatsela go fihla ka la 11 Manthole 2015 ka Paris, FrancDitheri ano t a bodit habat haba t a tumelelano ye mpsha ya t a molao e tla rulaganya phetolo go phetogo ya klaemete, yeo e tlago thoma go","received many accolades, including a nomination for the Rhino Conservation Awards 2015 in July in the category Best Awareness, Education and Funding, and winning the award for the Best Conservation Film at the 2015 International Film Festival in New York City, US Cabinet extends its condolences to the family and friends of the Deputy Minister of Water and Sanitation, Ms Pamela Tshwete, on the loss of her mother, Mama Ruth Nomzi Zondek.",0.76549184
