nso,en,src_text,trg_text,Cosine_Score
"[ 0.4209265  -0.30877468 -0.14732374 ... -0.03521772  0.12848121
  1.6048564 ]","[-0.00100419  0.00139839  0.0026567  ... -0.00072846 -0.00495829
  0.01763702]",Merero ye Bohlokwa Seemong sa Bjale1.,UPCOMING EVENTS 1.,0.5871221
"[ 1.2573185   0.05657829 -0.41976222 ...  0.2507788   0.45750555
  0.25295877]","[ 1.1007094e-02 -1.1568131e-03 -9.4100040e-05 ...  3.4826859e-03
  3.2639494e-03  6.8621279e-04]",Phetogo ya Klaemete,Climate Change,0.7069306
"[ 0.40200403 -0.06060965  0.04458965 ...  0.76899934  1.0273507
  1.2439084 ]","[ 0.0147269  -0.0018664   0.00509251 ...  0.01570071  0.04540289
  0.02567167]","Kabinete e amoget e ketelo ya go tla ka mo Afrika Borwa ka Morena Alok Sharma, Mopresidente wa Samiti ya bo-26 ya Phetogo ya Klaemete ya Dit habakopano (UN), go thoma ka la 19 go fihla ka la 21 Phupu 2022, gotee le phetleko ya gagwe ya gore Afrika Borwa e laedit e boikgafo bja mo ito o godimo ga diphetogo t a go diri a mohlagase wa go hlwek","Cabinet welcomed the visit to South Africa by Mr Alok Sharma, President of the 26th United Nations (UN) Climate Change Summit, from 19 to 21 June 2022, and his assessment that South Africa has shown a clear commitment to a clean energy transitio",0.9039835
"[ 1.3377724   0.56392163 -0.2750425  ...  1.1464642   1.3143002
  1.1010021 ]","[ 2.6113044e-02 -6.9039228e-04  7.7887038e-05 ...  4.0272731e-02
  4.2380918e-02  2.6984766e-02]","Ka 2021, Mopresidente Cyril Ramaphosa o bile le baetapele ba bangwe ba dinaga go tsebagat a t homi anommogo ye bohlokwa le mebu o ya Fora, Germany, United Kingdom le Amerika gotee le Kopano ya Yuropa, go thekga diphetogo t a go se t ee lehlakore t a ikonomi ya khabone ya maemo a fase le set haba sa go tielela kgahlanong le diphetogo t a klaemet","In 2021, President Cyril Ramaphosa joined other leaders in announcing a historic partnership with the governments of France, Germany, United Kingdom and United States, as well as the European Union, to support a just transition to a low carbon economy and a climate resilient societ",0.87699115
"[-0.27954027 -0.5651569   0.14947811 ... -0.03748592  0.9604106
  0.67822206]","[-0.00105255 -0.00012144 -0.00126355 ... -0.00061211 -0.00571585
  0.00187823]",Afrika Borwa e be e,Transport,0.65615606
"[ 1.2848939  -0.07087743 -0.06158372 ...  0.39796397  0.85497403
  0.8664335 ]","[ 0.02424323 -0.00064805  0.00102408 ...  0.03502721  0.04173459
  0.03397211]",oma ga boima go itoki et a sefala sa diphetogo t a rena goya mohlagaseng wa go hlweka le go thoma go,"South Africa has been hard at work in preparing the ground for our clean energy transition and a move to clean energy sources such as green hydrogen, biomass, wind power, solar power and hydro-power, among other renewable This so-called energy mix allows for a balance between energy sources to ensure reliable power to meet the country s growing energy needs",0.7346419
"[ 0.8712292   0.00647564 -0.0260314  ...  0.85747445  1.1314027
  0.86569935]",[0.0001012  0.00140735 0.00048956 ... 0.00173596 0.03819    0.01641564],"omi a methopo ya mohlagase wa go hlweka go swana le haedrot ene ya tlhago, dilahlwa, mohlagase wa go fehlwa ka moya, mohlagase wa seet a sa let at i le mohlagase wa go fehlwa ka meetse, magareng ga mehuta ye mengwe ya go mpshafat eg Mehutahuta ye e tswakanego ya mohlagase e hlola tekatekano magareng ga methopo ya mohlagase go netefat a mohlagase wa go botega wa go kgona go fihlelela dinyakwa t a mohlagase t a naga ye t eo di golelago godimo","The IMC was formed to deal with escalating road blockages and protests by disgruntled South African truck driver Protests and road blockages adversely impact mobility, scare foreign investors and most importantly, negatively impact the economy and essential supply chains which use affected corridors",0.76230323
[1.5570776  0.27784958 0.17692536 ... 0.73254377 1.3205876  2.2243533 ],"[ 0.02227751 -0.00034165  0.00496226 ...  0.00837674  0.02845711
  0.0115119 ]",Go Hlaba Meento ya Bolwet i bja Coronavirus (COVID-19),Coronavirus Disease (COVID-19) vaccine uptake,0.8269786
[0.5636604  0.03537009 0.1582287  ... 0.9153022  0.7664769  0.98085624],"[ 0.00934129 -0.00129394  0.00788022 ...  0.00810124  0.02104827
  0.01532809]","Kabinete e amoget e phuhlamo ye kgolo ya diphetelo t a COVID-19 t eo di gati it wego ka mo Afrika Borwa mo dibekeng t e mmalwa t a go feta ebile e hlohleledit e batho ka moka bao ba nago le maswanedi go t welapele go entela, ka ge seo se thu a go efoga malwet i a",Cabinet welcomed the significant drop in COVID-19 infections recorded in South Africa over the past few weeks and encouraged all eligible people to,0.8308991
"[ 1.4162065  -0.00854634 -0.00512299 ...  0.71893835  1.119386
  1.9718536 ]",[0.01808989 0.0203964  0.00059926 ... 0.02474447 0.01982461 0.07649909],"oro, go amogelwa maokelong le go bolawa ke COVID-19.",The decision on whether to extend this to COVID-19 therapeutics and diagnostics was delayed for six month,0.6617322
