nso,en,src_text,trg_text,Cosine_Score
"[ 0.59179735 -0.21566917  0.15366302 ...  0.49913937  0.6467515
  2.2117498 ]",[0.0118488  0.00010357 0.00269149 ... 0.01310219 0.00687124 0.03467969],Kabinete e kopane ka Laboraro la 10 Mosegamanye 2019 ka Tuynhuys Motsekap Merero ye bohlokwa seemong sa bjale1.,"Cabinet met on Wednesday, 10 July 2019 at Tuynhuys in Cape Tow Issues in the environment1.",0.8435073
"[ 0.53816104 -0.37013465 -0.03281547 ...  0.2115284   0.58035177
  0.7832194 ]","[ 0.01603182 -0.00174554  0.01830854 ...  0.02726871  0.04808225
  0.07704023]",Dipoelo go t wa go Seboka sa Dinaga t e Masomepedi (G20),"Outcomes from the Group of Twenty (G20) Summit Cabinet welcomes the outcomes of the G20 Summit held in Osaka, Japan from 28 to 29 June 2019.",0.65589005
"[ 0.35572264 -0.2373015   0.41467577 ...  1.4338883   1.3564872
  3.4925358 ]","[ 0.02840225  0.00154163 -0.00221365 ...  0.02474501  0.0377548
  0.09167965]","Kabinete e amogela dipoelo t a Seboka sa G20 seo se bego se swaret we ka Osaka, Japan go tloga ka la 28 go fihla ka la 29 Phupu 2019.",AppointmentsAll appointments are subject to the verification of qualifications and the relevant clearanc Interim Board of Directors at the Public Investment Corporation with effect from 12 July 2019 to 31 July 2020.,0.70218647
"[ 1.7067322   0.50220037 -0.09985226 ...  0.993123    1.1622967
  1.1438595 ]","[ 0.00585158  0.00363921 -0.00015115 ...  0.03073402  0.04457396
  0.03663676]",Mopresidente Cyril Ramaphosa o swere ditheri ano t e mmalwa ka sebokeng se ka nepo ya go maatlafat a dikamano le dinaga t e mmalw,"President Ramaphosa recently awarded her the National Order of Ikhamanga in recognition of her work as an artis Aggrey Road in New Brighton in the Eastern Cape, where she grew up, was renamed in her honou She acted in shows such as Mzansi, Tsha Tsha, Igazi and the 2007 mini-series, Societ Mama Susan Manana Matona",0.72020304
"[ 0.98404294 -0.14738344 -0.24159764 ...  1.0745552   2.2792392
  1.4211869 ]","[ 0.01981108 -0.0002138   0.00097495 ...  0.01426597  0.03917825
  0.04416446]","O swere kopano ya dinaga t e tharo le Modulasetulo wa Mokgatlo wa Dinagakopano t a Afrika (AU), Mopresidente Abdel Fattah el-Sisi wa Egepeta ga mmogo le Modulasetulo wa Mokgatlo wa Selekane se Sefsa sa Tlhabollo ya Afrika, Mopresidente Macky Sall wa Senegal, gomme a boa gape a swara dikopano t a dinaga t e pedi le Russia, China, Japan le Saudi Arabia, gammogo le Mopresidente wa Panka ya Lefase, Morena David Malpas","President Cyril Ramaphosa held a number of engagements on the sidelines of the summit to strengthen relations with a number of countrieHe held trilateral meetings with the African Union (AU) Chairperson, President Abdel Fattah el-Sisi of Egypt, Chairperson of the New Partnership for Africa s Development, President Macky Sall of Senegal, and also bilateral meetings with Russia, China, Japan and Saudi Arabia, as well as the President of the World Bank, Mr David MalpasPresident Ramaphosa concluded his Osaka programme by meeting with business during the Japan-South Africa CEO Business Roundtable to further advance the country as an investment destinatioWorld leaders at the summit affirmed their commitment to the implementation of the 2030 Agenda for Sustainable Development and the Addis Ababa Action Agenda Working visit to Lesotho",0.84006107
"[ 0.46725038  0.5454585  -0.18225175 ...  0.7894579   1.8325919
  1.5831057 ]","[ 0.03834711 -0.00025238 -0.0001661  ...  0.03056467  0.02699163
  0.06355916]",Mopresidente Ramaphosa o phethile lenaneo la gagwe la Osaka ka go kopana ka Ditheri anong le Bahlankedibagolophethi i ba Dikgwebo t a Japan le Afrika Borwa ka nepo ya go t wet a pele naga ye bjalo ka lefelo la dipeelet,"President Ramaphosa s recent working visit to the Kingdom of Lesotho continues to build on the strong and cordial relations between our two nation He was also there as the Southern African Development Community (SADC) facilitator to Lesoth During this visit, the President received an update on the progress of the reform process in the Kingdom of Lesoth The update will inform his report to the SADC Heads of State and Government taking place in the United Republic of Tanzania in August 2013.",0.75575197
"[ 0.2545382  -0.25559708 -0.30140463 ...  0.8403355   1.2796941
  2.0827024 ]","[ 0.00212137 -0.0009534   0.00050251 ...  0.03080528  0.02757584
  0.02538918]",Baetapele ba lefase ka mo sebokeng se ba ile ba tii elet a boikgafo bja bona bja phethagat o ya Lenaneo la 2030 la Tlhabollo ya go ya Go ile le Lenaneotiro la Addis Abab 2.,"In 2017, South Africa became one of the 51 countries that volunteered to submit their progress report to the U South Africa s National Development Plan (NDP), AU s Agenda 2063 and the UN s SDGs all mutually reinforce the developmental agenda of South Africa and the African continen The progress report was compiled in consultation with a number of stakeholders, including civil-society organisations, private sector and the academi The report further highlights areas that remain a challeng Once it has been submitted, it will be accessible through the UN website (https://wwuorg/en/).",0.7008492
"[ 1.948642   -0.2767767  -0.37199515 ...  0.33324847  1.2720867
  0.6415917 ]","[ 2.0218941e-03  4.8297548e-05 -1.6892428e-03 ... -8.7214186e-04
  3.9420803e-03  3.3922119e-03]",Ketelo ya mo omo ka Lesotho,25 Years of Democracy,0.53033334
"[ 1.113435    0.75456977 -0.11170185 ...  0.7866195   1.7549603
  1.7804056 ]","[ 0.00590067 -0.00078432 -0.00051842 ...  0.02407072  0.01715462
  0.03371624]",Ketelo ye e sa t wago go feta ya mo omo ya Mopresidente Ramaphosa ka Nageng ya Bogo i ya Lesotho e t wela pele go aga go dikamano t e di tiilego le t a tiri ano gareng ga dinaga t a rena ka bobed O be a etet e fao gape bjalo ka mosepedi i wa Mokgatlo wa Dinaga t e di Hlabologago t a Borwa bja Afrika (SADC) ka Lesoth,"The President will deliver an opening address to the conference, which is a partnership between the Mapungubwe Institute for Strategic Reflection, the UJ and The Presidenc This conference will reflect on 25 Years of Democracy and offer perspectives on the next 25 years in South Africa s development trajector It will be attended by leading academics, government leaders and representatives of social partners",0.768686
"[ 1.1890554  -0.23340897 -0.21635988 ...  1.6826183   1.6428668
  2.515041  ]","[ 3.5571400e-02 -3.7422535e-05 -6.4512365e-05 ...  2.1289378e-02
  3.0658903e-02  7.0969373e-02]","Ka ketelong ya gagwe, Mopresidente o amoget e tshedimo o ya moragorago ka ga kgatelopele ya Tshepedi o ya peakanyoleswa ka Nageng ya Bogo i ya Lesoth Tshedimo o ye ya moragorago e tla sedimo a pego ya gagwe ye a tlilego go e ala ka kopanong ya Dihlogo t a Dinaga le Mebu o t a SADC yeo e tlogo swarwa ka United Republic of Tanzania ka Phato 2013.","Once the Bill has been passed, the existing draft implementation plan will be amended accordingly to give effect to the transitional arrangement of rolling out the NHI in phase The transition period will also allow for the repeal of certain pieces of legislation to enable alignment and coherenc The Minister of Health, Dr Zweli Mkhize, will hold a separate media briefing to unpack the Bil Upcoming events President Ramaphosa will on Tuesday, 23 July 2019 lead the government delegation to the two-day",0.7490676
