nso,en,src_text,trg_text,Cosine_Score
"[ 1.030969   -0.05821047 -0.08309587 ...  1.2052537   1.0633954
  1.3369713 ]","[ 0.03465604 -0.00172666 -0.00061506 ...  0.0248805   0.02856664
  0.04928175]",Phethagat o ya Mananeo a Bohlokwa a Mmu o Kabinete e amoget e Polelo ya Maemo a Set haba ka Mopresidente Jacob Zuma ye a e filego ka Labone la 11 Dibokwan Polelo ye e adile tsela ya togamaano ya go tsenya tiri ong leanotiro la mmu,"This annual celebration demonstrates the support and gratitude to the men and women of the SAND President Zuma will address the opening of the National House of Traditional Leaders in Parliament, Cape Town on 26 February 2016.",0.76245964
"[ 0.8423859  -0.06669802 -0.27528536 ...  0.61576605  0.96200657
  0.8514035 ]","[ 7.1990229e-03  3.7316501e-04 -6.9586233e-05 ...  1.1398906e-03
  2.0750375e-02  2.0335371e-02]","Mopresidente o ipiledit e go mmu o, go ba omi le ba kgwebo go",He will be remembered for his contribution to peace and democrac,0.690219
[0.5387045  0.02813627 0.00755784 ... 0.99670863 0.82537323 1.7562698 ],"[ 1.1332962e-02  4.2694886e-04 -7.1063485e-05 ...  3.6164865e-02
  4.2570699e-02  2.4939584e-02]","oma mmogo go hwet a ditharollo t eo di ka kgont hago kgolo ya ekonomi ya go ya go il Kabinete e thekga magato a go fokot a tshenyegelo ao a tsebagadit wego ke Mopresidente, ao a tlago hlagi wa ka botlalo ke Tona ya Dit helete ka la 24 DibokwanPolelo ya Ditekanyet o ya ngwaga wa dit helete wa 2016/17 e tla t wela pele go ala kabo ya methopo go mananeo a mmu o a mehutahuta ka ge go gatelet we ke Mopresident Kabinete e amoget e Kopano ya Baemedi ba Meepo ye e atlegilego, yeo e bego e swerwe ka Cape Town go thoma ka la 6 go fihla ka la 11 Dibokwan Baemedi bao ba etilego pele go t wa ka lefapheng la meepo le ka mebu ong ye mmalwa go t wa ka Afrika ba ile ba fana ka tsebo ka ga ka fao lefapha le le ka hlohlelet ago dipeelet o le go","Implementation of key government programmes Cabinet welcomed President Jacob Zuma s State of the Nation Address delivered on Thursday, 11 Februar The speech set the strategic path for the implementation of government s Programme of Actio The President has called on government, labour and business to work together to find solutions for a sustainable economic growt Cabinet supports the cost-cutting measures announced by the President, which will be elaborated by the Minister of Finance on 24 FebruarThe 2016/17 Budget Speech will further map out the allocation of resources to the various government programmes as emphasised by the Presiden Cabinet welcomed the successful Mining Indaba, which was held in Cape Town from 8 to 11 Februar Leading representatives from the mining sector and several governments from Africa shared their insights into how the sector can drive investments and capitalise on the opportunities available in Afric Cabinet appreciated the commitment made by the Japanese government to increase its investment in South AfricCabinet reaffirmed its commitment to a stable and flourishing mining secto The Framework Agreement for a Sustainable Mining Industry supports the mining industry in this current difficult environmen Government continues to provide a regulatory certainty and will ensure the finalisation of the Mineral and Petroleum Resources Development Bill, which is before Parliamen 2.",0.8327409
"[ 0.621915    0.13009909 -0.2827465  ...  0.85655075  1.0426141
  0.9103963 ]","[ 0.02404928  0.00101614 -0.000196   ...  0.03086024  0.01914801
  0.02661149]","omi a dibaka t e di lego gona ka Afrik Kabinete e lebogile boikgafo bjo bo dirilwego ke mmu o wa Japane bja go oket a peelet o ya yona ka Afrika BorwKabinete e tii eledit e gape boikgafo bja yona bja gore go be le lefapha la meepo leo le lego seeming se sekaone le seo se atlegag Tumelelano ka ga Tlhako ya Intasteri ya Meepo ya Go ya go ile e thekga intasteri ya meepo ka mo seemong se se boima sa mo lebakeng l Mmu o o t wela pele go aba bonnete bja taolo gomme o tla netefat a gore go phethwa Molaokakanywa wa Tlhabollo ya Methopo ya Diminerale le Phetroliamo, wo o lego pele ga Palamente Diphetho t e bohlokwa t a Kabinete Kabinete e dumelet e Molawana wa mabapi le Go Bet a wa Boset haba wa mafelelo, wo o rarollago ditlhohlo t eo di","grid expansion can be directe These REDZ will ensure a transition to a low carbon economy, accelerate infrastructure development, and contribute to a more coherent and predictable regulatory framework that reduces bureaucracy related to the cost of complianc Cabinet was briefed on the findings of the 2014 South African Science, Technology and Innovation Indicators Report of the National Advisory Council on Innovatio The report provides the trends in the performance of the National System of Innovation (NSI).",0.81766605
"[ 0.49372286 -0.36414698 -0.69580424 ...  0.03852267  0.3103549
  0.15078004]","[ 8.15399271e-03 -2.99037463e-04 -3.87785170e-04 ...  1.70792465e-03
  4.64182626e-03  1.24987455e-05]",iti ago go,deep,0.76519585
"[ 0.92340696  0.27773362 -0.19233555 ...  0.8985129   0.74079585
  1.6795588 ]","[ 0.01254993 -0.00137715  0.00483114 ...  0.02316927  0.02522906
  0.06013514]","oma gabotse ga Molao wa mabapi le Go Bet a wa Boset haba, wa 2004 (Molao wa Bo upa wa 2004).","Key Cabinet decisions Cabinet approved the final National Gambling Policy, which addresses challenges hampering the effectiveness of the National Gambling Act, 2004 (Act 7 of 2004).",0.75516945
"[ 0.27303427 -0.20290557 -0.48256168 ...  0.17970216  0.1048877
  0.0579497 ]","[ 0.00590838 -0.00137747 -0.00026365 ...  0.02003128  0.01040979
  0.02246088]",Molawana wo o,The report recommends that the country adopts the,0.5583471
"[ 0.7426916  -0.00119217 -0.34031987 ...  0.51971406  0.5860897
  0.88788724]","[5.8738925e-02 2.5299722e-03 2.3155544e-05 ... 6.1043969e-04 2.2709806e-02
 7.6663382e-03]",et e o sepet e tshepedi ong ya ditheri ano le set hab Molawana o,Previously DHA was classified as a general administration support services under the Governance and Administration Cluste,0.74685603
"[ 0.6812993   0.17726797 -0.23351422 ...  0.78418756  1.1993289
  0.8506741 ]","[ 0.02752972  0.00907405 -0.00026526 ...  0.0191703   0.05971447
  0.0005659 ]",i inya dipheto o go metheo ya sebopego sa taolo sa makgotla a mabapi le go bet a le go maatlafat a mekgwa ya taolo go fokot a t homi obo aedi ya go bet,"This policy has already gone through a public consultation proces The policy proposes amendments to the regulatory structural framework of the gambling boards and strengthens the control mechanisms to minimize the abuse of gamblin It is applicable to casinos, bingo, limited payout machines and betting on horseracin",0.7745656
"[ 0.9440173   0.15467037 -0.25493214 ...  0.6218788   1.6772423
  0.6930407 ]","[ 0.03954762  0.00039716 -0.00027829 ...  0.05187708  0.04461935
  0.02002532]","oma go dikhasino, bingo, go met hene ya tefo ye e diret wego mellwane le go bet a ka mabelong a diper","who were appointed by President Zuma to provide support to the provincial government, mine owners and affected families following on the tragedy at the Lily Gold Mine in Barberton",0.7442526
